global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
812.354357282945	n/a	n/a	659919.6017965865	1165.9315458740673	n/a	1359396.3696642923	n/a	851.671481192112	n/a	n/a	725344.3118759659	889.2253929689937	691.6405513744403	n/a	n/a	n/a	n/a	-0.0676773629	-0.0236343218	-0.0712970858	-0.024350513900000002	0.3193375772	-0.0256085022	0.25102876420000003	-0.0153272701	-0.076855242	0.0544890366	-0.15849211529999999	0.081246315	-0.11025512109999999	0.0571085246	-0.08478846609999999	0.06759156	-0.084117378	0.15627913400000001	-0.08638833300000001	0.13578939210000002	-0.0658620783	0.046513735	-0.0546347504	0.026686982799999998	-0.0746586419	0.0747048012	-0.0299681068	0.0494511508	-0.1332991366	0.061448047699999994	-0.017682988400000002	0.0776963187	-0.1303394132	-0.0086519038	0.09166880820000001	0.14265602730000002	-0.1038337501	0.2046425577	-0.0640053404	0.16900023039999998	-0.0727129728	0.0693328827	-0.24753826829999998	0.0303901659	-0.0225836095	0.281876444	-0.039167972999999995	0.0816274946	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.122425	n/a	0.014987880625000003	n/a	-0.213941	n/a	0.045770751481	n/a	-0.182932	n/a	0.033464116623999986	n/a	0.00515823	n/a	2.66073367329e-05	n/a	0.000336081	n/a	n/a	1.12950438561e-07	0.00148965	n/a	2.2190571225e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.5100751380852	0.1557178551402103	0.02424805040946752	660172.6222008968	1139.346078416296	-26.5854674577713	1298109.4864025924	706.7870799482167	853.8265857886722	2.1551045965602498	4.644475822115117	729019.838599541	884.7017180019687	698.7428713194595	1.590117	29.726995	0.53850272	0.322236	-0.0166025435	-0.0383999496	0.0133118194	0.0257374413	0.1204481609	-0.0212241278	0.09654163119999999	0.0430960529	0.0023120135999999997	0.0452603	-0.0028754943	-0.0906115109	-0.0666694423	0.12336027960000001	-0.0249580063	0.025549158199999998	-0.0664055811	-0.0168691128	0.0456276482	0.1167442674	-0.0981909094	0.07165831730000001	-0.021369805	0.0510526311	-0.0594365882	0.1306323873	0.0884884795	-0.0637371219	0.0637156861	0.0511236214	-0.0996980289	-0.1062233516	0.011530233400000001	0.033010541000000004	0.034367938199999996	-0.0042391037	-0.0932906459	-0.0052037266999999995	-0.1379420451	0.0070768274	-0.1179690382	-0.0218084342	-0.1016807101	-0.0338596911	-0.026644138900000003	0.10279343269999999	-0.046720541799999994	0.0681116668	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.10903	-0.013395000000000004	0.0118875409	0.00017942602500000012	0.0457076	0.2596486	0.0020891846977599995	0.06741739548196	-0.008668129999999998	0.17426387	7.513647769689996e-05	0.030367896387376893	0.00398734	-0.00117089	1.5898880275599998e-05	1.3709833920999998e-06	0.000372852	3.677099999999995e-05	1.3521064409999965e-09	1.3901861390399994e-07	0.0008734059999999999	-0.0006162440000000001	7.628380408359999e-07	3.7975666753600005e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.737564921405	-2.772510216680189	7.686812901596028	655674.9240448466	1127.1417391750158	-12.204339241280195	1270448.5001904794	148.94589631625163	853.2251851170978	-0.6014006715744245	0.3616827677701687	727993.2165181058	882.9483488980725	690.3507843780185	1.270209	23.746374	0.34298967	0.23722	-0.055127015	-0.0367143431	-0.0052508057	0.030447911499999997	0.0595380463	0.0486790953	-0.0048798625	0.0144957551	-0.060136956799999995	0.0791196426	-0.0046751265000000005	0.0173180235	-0.0466656728	0.1858767868	-0.1245689453	-0.0236492281	-0.1310914857	0.1064606709	-0.055930734	0.0397329274	-0.08812110990000001	-0.029175450800000002	0.0943888604	-0.025753359700000002	-0.0143953999	-0.08355535530000001	-0.036833128799999997	0.0420581238	0.050205054900000004	-0.0020224356	-0.0219805764	-0.005365669799999999	-0.0244288117	-0.0137926028	0.0939939683	-0.021725197999999998	-0.054104003	-0.016047651200000002	-0.0174582286	-0.031837343399999996	-0.0521546158	0.018677799	-0.1985874967	-0.012887855	0.0928920631	0.0009794919	-0.12485851390000001	0.0722932763	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.08190599999999999	-0.02712400000000001	0.0067085928359999995	0.0007357113760000005	-0.184196	-0.2299036	0.033928166416	0.052855665292959986	-0.0478184	-0.039150270000000015	0.0022865993785600005	0.0015327436410729005	0.00471749	0.0007301500000000006	2.2254711900100008e-05	5.33119022500001e-07	0.000303644	-6.920799999999996e-05	4.7897472639999945e-09	9.2199678736e-08	0.0007365279999999999	-0.000136878	5.424734947839997e-07	1.8735586884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.9121316741588	-0.8254332472462238	0.6813400456594456	654338.8367696316	1119.2188956176533	-7.922843557362512	1252650.9363075995	62.77145003444066	853.3936662494926	0.1684811323948452	0.028385891973049356	728280.7495947505	881.8721838482167	694.2085412962377	0.910647	17.024415999999995	0.07359159999999998	0.0451817	-0.0435300983	-0.0643878576	-0.058800249400000004	0.0127942711	0.0385727483	0.0047069723999999995	-0.0751851095	0.0353517696	-0.0379480451	0.0341583158	0.048424994299999996	-0.026596954	-0.0190321971	0.0921286973	-0.1092289835	-0.0749137627	-0.1062691251	0.1102224668	0.024716798999999998	-0.06803805519999999	-0.0652804454	-0.026310391800000003	-0.0466887811	0.10711602740000001	0.0021697219	-0.07481607030000001	-0.0552467084	-0.0286796467	-0.004414283	0.08776702	0.10742287939999999	0.1701739759	-0.025859465699999997	0.028258020800000002	0.044757533099999997	-0.0370166871	-0.0369244755	-0.0723313414	0.0122639445	-0.0701286088	-0.08726367199999999	0.0257710502	-0.0971680569	-0.0044552339	0.0477258084	0.0411950159	-0.09141432460000001	-0.09068829369999999	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0756012	-0.006304799999999999	0.005715541441439999	3.9750503039999986e-05	-0.169279	0.014917000000000012	0.028655379840999994	0.0002225168890000004	-0.0448704	0.0029480000000000057	0.0020133527961600003	8.690704000000036e-06	0.00551754	0.0008000499999999992	3.0443247651599995e-05	6.400800024999987e-07	0.000372852	6.920799999999996e-05	4.7897472639999945e-09	1.3901861390399994e-07	0.00061735	-0.00011917799999999983	3.811210225e-07	1.4203395683999958e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.9606748425039	-1.951456831654923	3.808183765812671	651185.5307422692	1117.5958512063119	-1.623044411341425	1249020.4866335609	2.634273161186633	853.1431681597537	-0.250498089738926	0.06274929296285099	727853.2653776619	883.052034492137	687.5735675999507	0.7405129999999999	13.84378	0.06105549999999998	0.038355300000000016	-0.049503806100000006	-0.0373995934	-0.058028269199999996	-0.056480597300000004	0.0229775565	-0.0094717529	-0.0641957153	0.0273949571	-0.0638426308	-0.0160693911	0.0686091561	0.0341884933	0.0864801916	0.1949833587	-0.10467509380000001	-0.0051154207	-0.1237963552	0.0364985083	-0.0378031196	0.0039422167999999995	0.0363302907	-0.051573319400000005	0.0846325822	-0.0836813373	-0.0181760693	-0.0655282301	0.056159721100000004	-0.1874142118	-0.1171198065	-0.0690832626	0.0303165091	-0.0579282639	-0.0750385933	0.030641458700000002	0.0046645804999999995	-0.020111272700000002	0.0354516242	-0.0252546182	0.0199614093	-0.0173113311	-0.0756452527	-0.1015818589	-0.1187429266	0.000914672	0.0625792858	0.0025299420000000003	-0.1348502065	0.0234123638	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0755985	-2.6999999999943736e-06	0.0057151332022500004	7.289999999969617e-12	-0.138051	0.031227999999999975	0.019058078601	0.0009751879839999986	-0.0436397	0.0012307000000000012	0.00190442341609	1.514622490000003e-06	0.00506822	-0.00044931999999999964	2.56868539684e-05	2.0188846239999963e-07	0.000372852	0.0	0.0	1.3901861390399994e-07	0.000494788	-0.000122562	2.4481516494400003e-07	1.5021443844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.9395795640779	-0.02109527842594616	0.00044501077186818967	651151.4850670508	1116.3983785869443	-1.1974726193675451	1246345.3397115585	1.4339406741349696	851.971582863977	-1.1715852957767083	1.3726121052801972	725855.5780077504	880.4292941589365	683.9921893238221	0.729651	13.640723	0.14489038	0.0979714	-0.0383526472	-0.0301771506	-0.0247263436	-0.015618563500000003	0.017916181	-0.0095719685	-0.0755851879	-0.0162506444	-0.0485558355	-0.0042785868	0.0487778315	-0.028195308399999997	-0.025987281	0.0297238632	-0.14405366390000002	0.0304783799	-0.0773809622	0.0244144181	-0.019258256499999998	0.0164943671	0.0417741333	-0.021971664300000002	-0.0086902355	0.0325082468	0.0614513583	0.1630280249	-0.039093518	-0.0893069275	-0.021467095699999997	0.0402106042	-0.0279126583	0.0022015382	-0.0220305675	-0.0047644304	-0.011244070600000001	-0.059097448899999995	-0.0023484909	-0.0578107747	-0.0084664151	-0.0457593946	-0.09267091050000001	-0.0315021006	-0.0722354503	-0.0802816326	0.08625644699999999	0.0915134824	0.0015324748	-0.0919664058	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0719392	-0.0036593000000000038	0.00517524849664	1.3390476490000031e-05	-0.047713300000000014	0.0903377	0.0022765589968900012	0.008160900041289998	-0.00673087	0.03690883	4.53046109569e-05	0.0013622617319688998	0.00519291	0.00012469000000000022	2.6966314268100007e-05	1.554759610000005e-08	0.000372852	0.0	0.0	1.3901861390399994e-07	0.000339787	-0.00015500100000000004	1.15455205369e-07	2.402531000100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.8713248951949	-2.0682546688830143	4.277677375356388	647817.8496385464	1115.1624780043082	-1.2359005826360772	1243587.3523487092	1.527450250160195	850.044740268616	-1.9268425953609953	3.712722387297495	722576.0604583387	879.1409946384401	678.3539292125787	0.813905	15.21584	0.25196953	0.117813	-0.0194878067	0.0099243052	-0.0176968996	-0.0314124425	-0.0152436247	0.0051416096	-0.0612286125	-0.0788599731	-0.0249895728	-0.0014888757	0.0440831449	0.055269195599999994	0.028868115299999997	0.0415711829	0.040578631000000004	-0.019387971599999998	-0.1181512533	-0.0168475909	-0.0612118283	-0.080841747	0.0692979541	-0.046310409500000004	-0.0824436494	0.008545554399999999	-0.10253349699999999	0.012295001299999999	0.0727843485	-0.0727049172	0.0103203514	0.0115053217	-0.024178898799999998	-0.127851295	-0.015658119499999998	-0.0654684459	-0.0334067734	-0.026423427200000002	0.0641644884	-0.0271384553	0.0319334855	-0.0302435471	-0.0935030226	0.0018158373000000002	-0.0416084361	0.0045413589	0.048150094299999995	0.021057169	-0.052599916	0.0439927182	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0433178	-0.028621399999999988	0.0018764317968400005	0.0008191845379599995	-0.11957400000000006	-0.07186070000000007	0.014297941476000012	0.005163960204490008	0.0278295	0.03456037	0.0007744810702500001	0.0011944191745369	0.004084	-0.0011089100000000005	1.6679056e-05	1.2296813881000006e-06	0.00116314	0.0007902880000000001	6.245551229440003e-07	1.3528946596e-06	-9.95562e-05	-0.0004393432	9.91143695844e-09	1.9302244738624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.2646117366542	0.3932868414592576	0.15467453966499925	648451.0949153844	1112.2226194727657	-2.9398585315425407	1237039.1552668605	8.642768185483463	849.4550563052331	-0.5896839633828677	0.34772717667092723	721573.8926825268	878.1214116111456	677.5398081238112	0.8901259999999999	16.640774	0.24197688	0.127665	-0.000465079	0.0159413253	0.0472030459	0.0077853452	-0.0324214201	0.0072061547	-0.0599385871	-0.10985071449999999	0.0356510969	0.0015701992	0.0379753615	-0.0598497276	-0.0170557295	-0.056887559000000004	0.0060272917	-0.0188315218	-0.0437308238	-0.0083930149	0.0059475163000000004	-0.0150541358	-0.0176623724	0.026496852799999998	0.006358988100000001	-0.0259201989	-0.0154227129	-0.0840764284	0.09768255349999999	-0.0173279002	-0.0133074194	-0.1536076754	-0.0142635097	-0.0049981589	0.0362477037	-0.09568687890000001	-0.0392316679	-0.0210671087	0.0064560148	-0.0066619693999999995	-0.0386222699	-0.0136702867	-0.0268343013	-0.0100636899	0.026415477599999997	-0.0882073349	0.0655178507	0.0643174283	0.0696477564	-0.0176641723	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.017462799999999997	-0.02585500000000001	0.0003049493838399999	0.0006684810250000003	-0.00961271	0.10996129000000006	9.24041935441e-05	0.012091485298464114	0.0735529	0.0457234	0.005410029098410001	0.0020906293075600006	0.00368332	-0.0004006800000000001	1.35668462224e-05	1.6054446240000005e-07	0.00147792	0.00031478	9.908644839999998e-08	2.1842475264e-06	-0.00059284	-0.0004932838	3.5145926559999995e-07	2.4332890734243996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.0848428738568	-2.1797688627973457	4.751392295220834	644945.2648537273	1107.7902761317937	-4.432343340972012	1227199.2958921557	19.64566749225893	849.2710954342778	-0.1839608709553886	0.033841602042665134	721261.3935401381	877.7334205992962	670.9003073408402	0.785617	14.687	0.17554829	0.102647	-0.0174320819	0.029302236800000006	0.0613131579	-0.0029264721000000003	-0.052914235	0.0620867106	-0.059663463099999994	-0.1227847253	0.0227927144	0.0366466918	-0.0479698768	0.0155886893	-0.019997419199999998	-0.0567473664	-0.0079540591	0.0077453114000000005	-0.11277721060000001	-0.11373580300000001	-0.0220031148	-0.0066721728	-0.049265061900000004	-0.0214080525	0.0544059316	-0.0863373834	0.10052477779999999	0.1257553408	-0.025220628999999998	0.1016761573	0.031582467	-0.0009000395	0.0347410242	0.0093862775	0.0318565189	-0.11723558460000001	-0.0137962947	-0.027252584500000003	0.0305967636	0.0597681525	0.025134933300000002	-0.0503149833	-0.0549440804	0.016986694899999998	0.0206840399	-0.0653659369	0.0043767508	-0.022541010400000002	0.0276638479	0.018708856200000002	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0104951	-0.0279579	0.00011014712401	0.0007816441724099999	-0.10195	-0.09233729	0.0103938025	0.008526175124544101	0.090904	0.017351099999999994	0.008263537216	0.0003010606712099998	0.00396072	0.0002774000000000001	1.56873029184e-05	7.695076000000008e-08	0.00147792	0.0	0.0	2.1842475264e-06	-0.00107348	-0.00048064	1.1523593103999998e-06	2.3101480959999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.6581504416939	1.5733075678371051	2.4752967030135067	647474.7390722478	1114.010832521261	6.2205563894672204	1241020.1349747127	38.69532179454146	851.1657812246742	1.8946857903964656	3.5898342443302798	724483.18712781	879.1095762194499	675.9034926416891	0.90036	16.832104	0.24291080000000004	0.17613099999999998	0.0152291298	0.0340946444	0.0999191475	0.031807055	-0.0554937599	0.030366647000000007	-0.006160060699999999	-0.0633760146	0.0536742012	0.017261657	0.0405547126	-0.049726934800000004	-0.0264192519	-0.057098603399999996	-0.030567119700000006	-0.0095703114	-0.009791894399999999	-0.1262798715	0.002854373	-0.0672032565	0.0454234272	0.06953965969999999	-0.074391342	-0.1406240845	-0.0557912305	0.0227191746	0.0404666416	0.19982804839999999	0.017603496399999998	0.0131633264	-0.09280960960000001	0.0193024175	0.0668353305	-0.0694980476	-0.0238140951	-0.0011489466999999999	0.0308286921	0.03210913	-0.076937416	-0.0699769455	-0.044069735	-0.0322712519	0.0683718675	-0.08797380769999999	0.027321439	-0.0571048866	0.0048791299	0.0396628161	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.013229	-0.0027338999999999987	0.00017500644099999998	7.4742092099999955e-06	0.06660089999999999	0.1685509	0.0044356798808099975	0.02840940589081	0.101084	0.010180000000000008	0.010217975056000002	0.00010363240000000018	0.00285038	-0.00111034	8.1246661444e-06	1.2328549156e-06	0.0015965	0.00011858000000000007	1.4061216400000015e-08	2.54881225e-06	-0.00107348	0.0	1.1523593103999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
