global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
740.10302238727	n/a	547752.4837467718	n/a	1065.1451107261444	n/a	1134534.1069038105	n/a	811.1130437653975	n/a	657904.3697663676	n/a	839.4594893954097	544.5957833726239	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	-0.06650160000000001	n/a	0.0044224628025600005	n/a	-0.0135042	n/a	n/a	0.00018236341764000006	0.000297885	n/a	8.873547322500002e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0
735.7696021511289	-4.333420236141137	541356.9074496304	18.778530942997513	1042.1801549118202	-22.964955814324185	1086139.4752920256	527.3891955538621	811.2885536592381	0.17550989384062632	658189.1172984985	0.030803722835947917	837.5069555905162	547.422983476596	1.348555	26.337925	0.1719257	0.12394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.052520800000000006	0.1190224	0.0027584344326400012	0.014166331701760003	0.0122926	0.0257968	0.0006654748902400001	0.00015110801476000006	-0.000244245	-0.00054213	5.965562002499999e-08	2.9390493690000005e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.0784966892637	-5.6911054618651615	533014.6113280553	32.388681378071496	1026.0127398321004	-16.16741507971983	1052702.1422977732	261.3853103599522	810.5912922890309	-0.6972613702072294	657058.2431348012	0.4861734183832631	834.4118647857906	534.706266993041	1.367084	26.699802	0.2275786	0.174683	-0.0022607067	-0.015317915	-0.12177259060000001	0.0449730717	-0.048071095	0.0536045833	0.0341984282	-0.043749230099999994	0.0807911857	-0.1982590557	0.0826261918	-0.045053799500000005	-0.043098099	-0.0726525236	0.0675506999	-0.0153634423	0.0485662542	-0.021320798	0.0618961355	-0.0326008727	0.0252909063	-0.0259621234	0.0030720045000000003	-0.10182747119999999	0.062846833	-0.0551909895	0.0191293609	-0.0380917892	0.0008538521	-0.1265324781	0.0603252152	-0.025698709900000002	0.0075169288	-0.0176958191	0.0661779628	-0.006504111700000001	0.0925604095	-0.0978404836	0.0762126766	-0.1533233724	0.09516865890000001	-0.0281178632	-0.1889285048	0.1965563668	-0.050624496500000005	-0.038378975499999995	0.06220614820000001	-0.09682686880000001	0.0404695084	-0.039232349900000005	0.025562640499999997	-0.0016882887	-0.0620401078	0.0784630635	-0.049986721799999995	0.08371671530000001	-0.03483395	0.0690386896	-0.1056637961	0.0747922539	-0.09073781759999999	0.1155112452	-0.08465175529999999	0.0119309984	-0.0961793559	0.0563149774	-0.0491477543	0.0067077284	-0.0333548719	0.0025444687	-0.0047796390000000005	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	0.0	0.0	0.0	0.0	-0.120505	-0.17302579999999998	0.014521455025	0.02993792746564	0.0398324	0.027539800000000003	0.0007584405840400003	0.0015866200897600006	0.000296015	0.00054026	8.7624880225e-08	2.918808676e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.7524856879107	1.6739889986470189	535461.700310436	2.8022391675912486	1021.4492095132606	-4.563530318839753	1043358.487615265	20.825808970969657	809.5109187084572	-1.0803735805736778	655307.9275082104	1.1672070736015892	833.6663963177205	537.1725683336197	1.147707	22.415251	0.25958745	0.184989	-0.05013385730000002	-0.0284348695	0.0421542329	-0.1270928975	-0.0254677858	-0.052142596900000004	-0.08395785609999999	0.0040722531	0.0216085906	0.070576154	0.07009529980000001	0.0572416248	0.0286110944	0.1245079318	-0.09213976119999999	-0.1192374773	-0.0361156806	0.0112600103	0.014476406200000003	-0.0733834795	-0.0107370504	-0.01844289	-0.1078147138	-0.06650140709999999	0.043358932	0.0843932602	-0.0470816682	0.0440623842	0.0255592756	-0.0862596231	0.0260352852	-0.1310708436	0.0172835629	-0.0270000396	-0.05895598620000001	-0.05921400900000001	0.1408790354	-0.1134004312	-0.11957391269999999	0.0252196351	0.021654626	-0.0742205019	-0.1794368665	0.15166123439999998	-0.0318852192	-0.0601905136	-0.1253630977	0.0975782935	0.0682453005	0.0451507578	0.009221033	0.010884809099999998	-0.022442969700000003	-0.032749215299999995	-0.048573465	-0.0473264308	-0.1208254505	0.0635917269	-0.1994285121	-0.0802220956	-0.0755997466	0.006874267	0.0162222809	0.1029354902	0.0281358937	0.1397061481	-0.0460230652	-0.0588776771	0.0663964971	-0.1197444033	0.0263791063	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	0.0	0.0	0.0	0.0	0.056047300000000015	0.1765523	0.003141299837290001	0.03117071463529	0.081387	0.0415546	0.0017267847811599998	0.006623843769000001	-0.000533596	-0.0008296110000000001	2.8472469121599996e-07	6.882544113210001e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.7854732711063	-1.9670124168044367	532586.8369975326	3.8691378478628313	1020.5537821723597	-0.8954273409009375	1041530.0223063082	0.8017901228329236	810.2751462673343	0.7642275588771099	656545.81265855	0.5840437617472665	833.1633796845523	517.896465464086	1.333703	26.047857	0.2029796	0.13608199999999998	0.10165154800000001	0.0298384621	-0.0107510095	0.1358119944	0.06618909419999999	0.0687860254	0.1196085488	-0.034490266	-0.0370242034	-0.1150120763	-0.0711852727	-0.059805575199999995	0.0118683527	-0.0786197966	-0.0325754215	0.10209362699999999	0.0579621251	-0.15917647669999999	0.0742714879	0.061131623499999996	-0.0362561036	-0.0358073442	-0.039612941299999996	-0.0762377095	0.0503957748	-0.0538607551	0.013902448000000001	-0.0606372899	0.07769090099999999	0.1442620274	0.0685555387	-0.0036010245	0.1230117599	-0.0351975908	-0.0763078865	0.0131096308	0.044473153099999996	0.0547989667	-0.0731322278	-0.0009253909	-0.00019522919999999998	0.06686482269999999	-0.08654734630000001	-0.0085853445	0.07690332230000001	0.0982162811	0.0719645826	-0.0419599837	-0.0154382484	-0.0968739844	0.108264109	0.048036637	0.0603426004	0.0153312236	-0.0488943754	0.053606964900000005	0.0574688046	-0.1164538827	-0.0444126062	0.0944664526	-0.0160944135	0.0180903011	-0.1344797513	-0.0095143022	-0.0164699203	-0.0336974216	0.0760677534	0.047183430199999994	-0.0949168271	0.0329013113	0.07994377849999999	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	-0.017282099999999998	-0.017282099999999998	0.00029867098040999994	0.00029867098040999994	-0.07703179999999997	-0.13307909999999998	0.005933898211239995	0.017710046856809998	0.106195	0.024808	0.0006154368639999997	0.011277378025	-0.000185828	0.00034776800000000004	3.4532045584e-08	1.2094258182400002e-07	-0.00020844	-0.00020844	4.34472336e-08	4.34472336e-08	0.0	0.0	0.0	0.0	0.0	0.0
730.768614759892	0.9831414887856909	534022.7683180914	0.9665671869717448	1020.3888677430778	-0.16491442928190736	1041193.4414140001	0.027196768985377224	810.3294894364145	0.054343169080198095	656633.8814502802	0.002953180025678998	834.168016288653	529.5414427356662	1.342999	26.22941	0.03275714499999999	0.023981	-0.15867443650000002	0.024045956400000002	0.10015974	-0.021744289500000003	-0.0275276637	0.0548090806	-0.0464668855	0.041239196299999996	0.0871280825	0.11708477269999999	-0.0545106512	-0.0176720819	0.0538424362	-0.0780487134	-0.083030365	-0.1861796621	-0.0142840565	0.0404207627	0.0774213858	0.0124586956	-0.039756007	0.0606821946	0.0094813182	-0.08716338550000001	0.0372999704	-0.1384736983	0.0033830584	0.0050402660999999994	-0.1407788775	0.1815818686	0.11260966189999999	-0.0437391038	-0.101954195	0.0959431737	0.11672633589999999	-0.0701593046	-0.0678173753	-0.0087981157	-0.0495648496	0.1365945193	-0.0115992004	-0.0055191791	0.0623639835	-0.041279663	0.0328842208	-0.1365460481	0.0266531552	0.1324545809	0.0250008457	-0.0503371609	-0.0206173182	0.0545644966	-0.0725728082	0.031357836	-0.1121314568	0.0185176276	-0.071870081	0.0351434662	0.051422839299999995	0.0706376262	0.0435133111	0.1203416934	-0.0104294669	0.0737436242	-0.0242218833	-0.1534204703	0.0861216833	0.030093684500000002	0.0560584496	-0.0119829152	0.0158308881	0.112946559	0.1121045217	0.1107057733	0.0	0.0	-0.017284299999999996	-2.199999999997343e-06	4.839999999988308e-12	0.00029874702648999984	-0.07704130000000001	-9.500000000037256e-06	0.0059353619056900005	9.025000000070787e-11	0.083942	-0.022253	0.0004951960089999998	0.007046259364	-9.19621e-05	9.38659e-05	8.457027836409999e-09	8.810807182809999e-09	-9.245700000000004e-05	0.00011598299999999995	8.548296849000007e-09	1.3452056288999993e-08	0.0	0.0	0.0	0.0	0.0	0.0
730.1556129501193	-0.6130018097726406	533127.2191225645	0.3757712187845327	1025.3309139693274	4.9420462262496585	1051303.4831411764	24.42382090238849	810.2615961333116	-0.06789330310289188	656523.8541685018	0.004609500606221148	833.736927760601	528.498465853981	1.337452	26.121067	0.16321019499999995	0.130674	0.1407367107	-0.0547053724	0.06350216110000001	0.012552343200000001	-0.0485825934	-0.0247747848	-0.0812903349	-0.0857393825	-0.0352493967	0.0093279323	-0.088466567	-0.0802559584	-0.07790579759999999	0.054514012199999996	0.0015644302	0.0404876227	-0.1499907667	-0.1192488877	0.1442288546	0.034484424	-0.0343973522	-0.0935464529	0.0623244482	-0.04249826860000002	-0.18823306	0.1453688577	-0.0345212128	-0.20630682469999997	0.025037229100000002	-0.08065732169999999	-0.0717128946	-0.0855417467	0.06412866240000001	0.1796155055	0.030818838199999997	0.1358566416	0.0148425759	-0.0252132788	-0.0759648809	-0.0124930844	-0.0362282349	-0.0041858964	-0.051528025899999996	-0.049656510599999995	-0.054738834699999996	0.1355543562	-0.0447893815	0.0057180629	-0.0741297196	0.0077757272	0.1236779552	-0.0991247691	0.0511773142	-0.000277277	0.027841405099999997	-0.18018867440000005	-0.0536349976	0.19331469399999998	-0.0967108753	-0.108906642	-0.050511833	0.1123471059	-0.019454332	0.0423284545	0.0297013279	-0.1149189065	-0.0207714225	0.0065689014	-0.0415893912	-0.1530756677	0.1244565904	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-0.017294	-9.700000000004844e-06	9.409000000009396e-11	0.00029908243600000004	0.052520800000000006	0.1295621	0.0027584344326400012	0.016786337756410002	0.0865427	0.002600699999999997	6.7636404899999865e-06	0.007489638923290001	-0.0006202590000000001	-0.0005282969	3.847212270810001e-07	2.7909761454961e-07	-0.0	9.245700000000004e-05	0.0	8.548296849000007e-09	0.0	0.0	0.0	0.0	0.0	0.0
729.7606750794407	-0.394937870678632	532550.6428924011	0.1559759216961718	1015.5187126059744	-9.812201363352985	1031278.2556528957	96.27929559498614	809.401590521843	-0.8600056114686367	655130.9347392892	0.7396096517575438	832.7349971895813	527.4141944838086	1.262218	24.651703	0.23534185	0.187027	-0.0643323027	0.11076153470000001	-0.08484572	-0.0015451417000000001	-0.0105580484	0.0869584107	0.0800908368	0.0761751682	-0.0024041174	0.0381765698	0.1030190141	-0.021145104799999998	0.0798434084	-0.0699838232	0.0409040632	-0.07422469	0.1188679825	0.0712281266	0.013808507	0.057884717	0.0045749779	-0.0031625669	0.0555181436	-0.0815657241	-0.0658765359	0.051009959800000004	0.019021281299999998	0.0246941017	-0.057395384	0.024126457	-0.26595120839999997	-0.0542422607	0.0634011506	0.010877278300000001	0.0647393176	0.0802749346	0.09221788	-0.003139689	0.045998942	0.034600683300000004	0.0009646324	0.014956495700000001	0.0520889243	-0.1627106942	0.0742281038	-0.116462749	0.019729394299999998	-0.0509178553	0.0834228128	-0.07916907849999999	-0.0088175794	0.003065787	-0.0069279314	0.010696708999999999	0.0600162132	0.0433472908	0.0078620431	-0.0020124522	0.1030267448	-0.0180841952	-0.0451425213	-0.0368592748	-0.0741003365	0.0415456202	0.029907394500000007	-0.024128851899999998	0.0366989176	0.1602198662	0.1306226852	-0.07781036200000001	0.1424427043	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	-0.017294	0.0	0.0	0.00029908243600000004	-0.13234200000000002	-0.1848628	0.017514404964000006	0.03417425482384001	0.07384069999999998	-0.01270200000000002	0.0001613408040000005	0.005452448976489997	0.000135282	0.0007555410000000001	1.8301219524000002e-08	5.708422026810002e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.2381994928203	1.4775244133795695	534709.3043975015	2.1830783921326407	1023.2831574127645	7.7644448067900385	1047108.4202446364	60.2866031576888	810.0930039394719	0.6914134176289508	656250.6750316775	0.478052514077346	833.8232152993232	524.1465883177149	1.142476	22.313105	0.3130569	0.22505300000000006	0.05297644309999999	0.0004993749	0.1300654279	-0.0692765368	0.0576067824	0.0225382175	-0.044807148600000006	-0.110054833	-0.034818372599999994	0.0990263906	0.012154168799999998	0.0534552538	0.0051244299	0.11046012279999999	-0.1377727878	-0.0119138748	-0.0818653636	-0.053428947000000004	0.047876706399999996	0.030399556499999997	-0.0570888975	-0.090830235	0.0102619362	-0.0114694224	-0.0038447715	0.09456648599999999	-0.0766438536	0.0938225592	-0.1350000392	0.09008150640000001	0.103292215	0.129116167	-0.0512943539	0.08604046369999999	0.06688536190000001	0.06113347349999999	0.0504643438	-0.0450885165	0.1826392764	0.0507443736	0.0149871725	-0.0618642475	-0.0773702673	-0.055538968499999994	-0.0063109091	0.0714284283	-0.1164218523	0.1307706958	-0.0122062148	0.0022235232	0.039729854	0.0061176958	0.0663916249	-0.0682811218	-0.0783499673	0.0202121684	-0.0473140208	-0.0601154563	-0.0530736232	-0.0032465358000000003	-0.013052628	0.0828959088	-0.011313889799999999	-0.0251318005	-0.044511631100000004	0.0514789002	0.1575842371	-0.0719933091	0.10769864609999999	-0.1169696435	-0.16840877510000002	0.1122590247	0.109369563	0.1046087577	0.0	0.0	-0.0172497	4.430000000000059e-05	1.962490000000052e-09	0.00029755215009	0.0874459	0.21978789999999998	0.0076467854268099985	0.048306720986410014	0.110829	0.036988300000000016	0.0013681343368900012	0.012283067241	-0.000561561	-0.000696843	3.15350756721e-07	4.855901666490001e-07	-0.000427885	-0.000427885	1.83085573225e-07	1.83085573225e-07	0.0	0.0	0.0	0.0	0.0	0.0
730.2984884320447	-0.9397110607756076	533335.8822061293	0.8830568777440178	1017.8043105756227	-5.4788468371417585	1035925.6146263188	30.01776266485826	811.4721223169977	1.3791183775257423	658487.0052976524	1.901967499229236	834.4501857058704	527.7459885082188	1.262225	24.651854	0.2989965	0.225136	-0.024732502000000003	0.0853547149	-0.09381234960000001	0.0987759123	-0.07638939980000001	-0.0091824155	0.1279341939	0.0629818751	0.1453752763	-0.0600170691	0.0836580782	0.0554111053	-0.042521223399999995	-0.14099816099999998	-0.0041584218	-0.0119831078	0.1076087058	0.0430012769	-0.050327785300000004	-0.0707949397	0.0331480525	0.0729929321	-0.0363272175	0.0712692079	-0.0588151707	0.0160765375	0.0064354824	0.0055267625	0.0169320359	-0.0228570359	0.0153708911	0.12739417320000002	0.0109074769	0.0559709572	0.06938979099999999	-0.0773523704	-0.0537720354	-0.0024293987	-0.030651463900000002	-0.224951412	-0.168068877	-0.0153512929	0.0775445613	0.0577117454	-0.0030601515000000003	-0.0399197336	0.15470314470000002	-0.0696478338	0.08404729	-0.0059312911	-0.041223542	-0.0126036539	-0.0428894867	0.07481958799999999	0.0257348643	0.0294785544	0.011130962900000001	-0.0812625015	0.042134754299999994	-0.1169452183	-0.038425115	-0.010941366599999999	0.09177292199999999	-0.1127514564	0.0426655439	-0.0433783326	-0.0622825575	-0.0726312063	-0.0671073185	0.0410515308	-0.0530194567	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.017294	-4.430000000000059e-05	1.962490000000052e-09	0.00029908243600000004	-0.13497	-0.2224159	0.018216900900000003	0.04946883257281	0.0927693	-0.0180597	0.00032615276408999995	0.00860614302249	0.00018008599999999998	0.000741647	3.2430967396e-08	5.500402726090001e-07	-0.0	0.000427885	0.0	1.83085573225e-07	0.0	0.0	0.0	0.0	0.0	0.0
