global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
752.5163277551168	n/a	566280.8235380463	n/a	1066.6052574010898	n/a	1137646.775115645	n/a	805.2214198595517	n/a	648381.5350006324	n/a	830.0036343372	588.9594223262962	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.65067e-08	n/a	n/a	2.7247114489e-16	-1.19026e-08	n/a	1.4167188676e-16	n/a	2.41915e-08	n/a	n/a	5.852286722500001e-16	-6.72878e-05	n/a	4.52764802884e-09	n/a	9.332240000000004e-05	n/a	8.709070341760008e-09	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.5046419833592	-6.011685771757584	557269.1805027033	36.14036581835258	1037.0561306925922	-29.549126708497624	1075485.4182070908	873.1508892348477	804.7151254569965	-0.5062944025552271	647566.4331392696	0.2563340220587542	825.6973447144362	584.1490671498079	1.224238	26.807728000000004	0.31668933421780004	0.182284	-0.08005294219999999	0.033519454	-0.006430189100000001	0.1555231105	0.1165863391	-0.003198646	0.1486234296	0.006590323299999999	-0.047539302699999994	-0.0366975482	0.0681782138	-0.0734106204	0.0302370384	-0.0329357777	0.0506406428	-0.008597152	-0.1044522794	0.0187755088	-0.0359023289	0.0402668113	-0.0423638805	0.048873720999999995	-0.017062591499999998	0.0781348092	-0.0387456754	-0.07750129830000001	0.06875846940000001	-0.0662016677	0.0492406783	-0.018759959099999998	0.0450938734	-0.0391217132	0.0161950488	-0.062097266	0.0145768528	-0.07190833940000001	0.0616386179	-0.0659302212	0.0897829265	-0.0037631682	0.0384710943	-2.20096e-05	0.0262930546	0.033529046800000004	-0.1605586131	0.0408579136	-0.0108066349	0.0018218526	-0.0483334396	0.1040728834	-0.0312658336	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.029410400000000007	0.029410416506700007	0.000864972599097572	0.0008649716281600003	0.12148900000000006	0.12148901190260004	0.014759577121000013	0.014759580013070097	0.129425	0.1294249758085	0.016750824363030815	0.016750830625000004	-0.000443964	-0.0003766762	1.9710403329600003e-07	1.4188495964644002e-07	-1.39482e-23	-9.332240000000004e-05	1.9455228324e-46	8.709070341760008e-09	0.0002573	0.0002573	6.620329000000001e-08	6.620329000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.8024760395433	-3.7021659438158845	551755.5184104763	13.706032675550162	1018.4770543204544	-18.57907637213782	1037295.5101772698	345.18207884172983	803.0721779297827	-1.6429475272137781	644924.9229648847	2.6992765771778675	822.2289232873883	575.0028122750019	0.921404	20.17642	0.2666535	0.209869	-0.08861721800000001	-0.0574482398	-0.0290012525	-0.0099881774	0.1048181461	0.0523988337	0.033122114	-0.1469901905	-0.0149416446	-0.0927205104	-0.060994748200000004	-0.07660703320000001	0.0058949281	0.0588987363	-0.1070087668	-0.0350053617	0.050429542300000005	-0.0195705378	0.0018545631	-0.1121170838	0.0476780653	-0.13304602810000002	-0.031900757599999996	-0.0191527003	-0.0481964347	0.1187940123	0.0020070573	0.123644453	-0.0571564582	-0.0326478906	-0.09263382380000001	0.0004299403	-0.0170112185	-0.0641045134	0.0431802152	0.0883619191	0.0466925924	-0.032373141200000004	-0.058719435599999995	0.012905271299999998	-0.0284982693	0.0465828285	0.023912988399999998	-0.0267957529	-0.032515493799999996	-0.0983939496	-0.0070428246	-0.08680664910000001	0.111533139	-0.0541220841	0.0685577801	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0135804	-0.015830000000000004	0.0002505889000000001	0.00018442726416	-0.0880432	-0.20953220000000009	0.00775160506624	0.043903742836840016	0.12174	-0.0076849999999999965	5.9059224999999966e-05	0.014820627600000004	-0.00016728099999999995	0.0002766830000000001	2.798293296099999e-08	7.655348248900003e-08	0.000138143	0.000138143	1.9083488449000002e-08	1.9083488449000002e-08	0.0	-0.0002573	6.620329000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.2837433617357	-0.518732677807634	550985.1556591111	0.26908359102547863	1014.0898250151579	-4.3872293052965015	1028378.1731992736	19.247780977252415	802.636962754882	-0.4352151749006907	644226.0939803818	0.1894122484638388	822.1613098797728	579.3908556823931	0.986362	21.598856	0.3401697	0.212302	-0.019743285	0.049921701299999996	-0.0602003363	-0.0550359687	0.008345021	-0.012481138700000002	0.0819933459	0.0280811671	0.0358941742	-0.036010313599999996	0.0812013641	-0.0454326392	0.100450756	-0.0571086525	0.058256818700000004	-0.08177243370000001	0.005407255	0.0803165852	0.0044290367	0.0873363833	-0.035089313500000004	0.057307372999999995	0.0020537617	-0.048635131	-0.0249854094	-0.10187354230000001	-0.000121635	-0.0717260136	-0.044960546500000004	0.0054637316000000005	0.0277031557	0.1569984965	0.059301605	-0.015096365700000001	0.0891587808	-0.043035882000000004	0.0632281574	-0.0046395523	0.062221299699999996	-0.0740770749	0.09284621289999999	0.021481691600000002	0.0160353858	-0.020427166599999998	-0.05890754400000001	0.0270436379	0.000752011	0.050444519699999996	0.0023777989000000003	0.0667729453	0.0548326482	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0	-0.0135804	0.00018442726416	0.0	0.104484	0.1925272	0.010916906256	0.037066722739840005	0.191058	0.06931799999999999	0.004804985123999999	0.036503159364	-0.00132402	-0.001156739	1.7530289604e-06	1.3380451141209998e-06	-0.0	-0.000138143	0.0	1.9083488449000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.5396169205425	-2.7441264411932025	546918.8449949827	7.530229925255671	1009.5617032360848	-4.528121779073103	1019214.8326409444	20.503886846116167	803.2604252214679	0.6234624665859201	645227.3107269735	0.3887054472413995	821.8999557716937	555.042683979957	1.148276	25.144365	0.21625655	0.157691	-0.0643167913	-0.1250669674	0.027328670099999997	-0.1140324266	0.0760399595	-0.0283030763	-0.0273821802	-0.1305607412	-0.026195067000000002	-0.0783996319	-0.133727625	0.0120333001	0.0334953106	0.0272766966	-0.0097069208	-0.05820847940000001	-0.0628367168	0.0507508957	0.0157159975	0.0709636339	-0.0579060163	-0.045978348200000005	-0.11950580179999999	0.0655798672	0.0065728676	0.0726589596	-0.0561121135	-0.0907714308	-0.1100123764	-0.1348054067	0.1149540045	0.10902347779999999	0.0991357219	-0.071028913	0.029824109300000002	0.1451869826	0.0009579002	0.025693281800000002	-0.044770880199999995	-0.0183443674	0.014723751799999999	0.0585441515	0.011559984099999998	0.0422064563	-0.027919918999999998	0.041837654	0.0513595458	0.048769941100000005	-0.036084347200000005	0.0533866774	0.049746556	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0105807	-0.0105807	0.00011195121249	0.00011195121249	-0.0499276	-0.15441159999999998	0.0024927652417600006	0.023842942214559997	0.17416799999999996	-0.016890000000000044	0.00028527210000000154	0.030334492223999983	-0.000636535	0.0006874849999999999	4.051768062250001e-07	4.72635625225e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.0634695371083	2.5238526165658186	550658.1928214509	6.369832030146129	1011.7239968882848	2.162293652199992	1023585.445879606	4.675513838344379	802.0051701578699	-1.2552550635980424	643212.2929599538	1.5756652746885256	821.745026512348	572.3666145320861	1.152614	25.239347	0.1820695	0.123212	-0.0356501109	0.0208363906	-0.10426691710000001	-0.0654486048	-0.031332766899999996	0.077082368	0.05012752980000002	0.09326476880000001	0.0667072997	-0.1365153142	0.0420226407	0.0047970745	0.1036792466	-0.0990399057	0.0730819183	0.0133687678	-0.0754356054	0.0306066801	-0.0864718576	0.0459042934	-0.0538804634	0.064555338	-0.002167732	-0.005886038499999999	0.0191644875	-0.04738391	0.0088562404	-0.039351775	-0.0087396657	0.058466681	-0.0587285662	-0.0529538133	-0.034591403199999995	-0.0020865211	0.16313946710000002	-0.0333915241	-0.014235366200000004	0.0039635087	0.100866464	-0.0229785811	0.024556599900000003	0.0062177176	0.030128056299999997	0.120807087	0.008779909	0.0344836869	0.0194873818	0.0750340161	-0.0280706696	0.0590224617	0.033269539	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0176107	-0.00703	4.94209e-05	0.00031013675449	0.06613280000000002	0.11606040000000002	0.004373547235840002	0.013470016448160005	0.130877	-0.04329099999999997	0.0018741106809999973	0.017128789128999997	-0.000950297	-0.000313762	9.030643882090001e-07	9.844659264400001e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3562633166534	1.2927937795451498	552578.5342120978	1.6713157564306336	1016.1603408520914	4.436343963806621	1032581.8383206384	19.68114776520344	803.6843742363658	1.6792040784959001	645908.5733916989	2.8197263372372645	822.8870956976219	571.7557882258008	1.30391	28.552343	0.04270245	0.0308214	-0.10706991619999999	0.028596076800000002	0.1447451589	0.0145369443	0.0439780696	-0.0653461762	0.0561527387	-0.0315421673	0.0008197460000000001	-0.0513135162	-0.1001599708	0.0592602243	-0.1080349774	0.0026680003000000003	0.12188090509999999	-0.0762697737	0.010303999	-0.071650877	0.0435678684	-0.0963140257	0.002021079	0.018502001100000002	0.0370395885	0.0206459932	-0.019153712399999998	-0.0023661623000000003	0.014630405800000001	-0.0276288756	0.0580603794	-0.1733560679	0.06661863030000001	0.0269714102	0.1584301619	-0.0038236626	-0.0361910653	0.1236779224	-0.0896533389	-0.1064500243	0.0332174893	-0.060562499699999994	0.08604550970000001	-0.0555231611	0.008241229499999999	-0.015295191100000001	-0.050443257400000004	-0.0028456196000000004	0.006215360600000001	0.015127153300000001	0.0376954953	-0.0559538077	-0.0549909652	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.016827599999999998	0.0007831000000000019	6.132456100000028e-07	0.00028316812176	0.0370471	-0.02908570000000002	0.00137248761841	0.0008459779444900012	0.124934	-0.005943000000000004	3.531924900000005e-05	0.015608504355999997	-0.00108811	-0.00013781299999999998	1.1839833721e-06	1.8992422968999992e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.5478751438376	0.19161182718414693	552863.4426309159	0.03671509231684738	1014.680449595037	-1.479891257054419	1029576.4147903865	2.190078132706108	804.2590166762723	0.5746424399064836	646832.5659050844	0.33021393374167657	823.9589007448473	575.48576234237	1.221877	26.756029	0.2331265	0.140526	-0.0839639984	-0.031269522599999995	-0.0773842257	-0.0438854701	0.0667233916	0.0899022398	-0.0369753083	0.09682961710000001	-0.012835645	-0.17057434579999994	0.0502841084	0.0734017209	0.0078691294	-0.0537545735	0.014554693999999996	0.0611340308	0.0978342739	-0.0533058636	0.05278324190000002	-0.10898754699999999	-0.0832908389	0.114204893	-0.044947805199999996	0.00969784	-0.06699413259999999	-0.026183173100000002	0.12601175109999999	-0.0740597488	0.0647028599	-0.0585870842	-0.0580139787	0.0274470805	-0.0753714166	-0.0912836128	0.13192114859999998	0.00289385	-0.11901366349999999	0.0213405794	0.0709043122	0.031771100000000004	-0.011176345700000001	-0.0231644152	0.0200476979	-0.049635676399999995	-0.0585259594	-0.015594926299999999	0.0338638989	-0.0412328935	-0.0053204331999999995	-0.0435428401	-0.0488405472	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0271019	-0.010274300000000005	0.00010556124049000008	0.0007345129836100001	-0.08153839999999997	-0.11858549999999995	0.006648510674559995	0.014062520810249992	0.06677999999999999	-0.058154	0.003381887716	0.004459568399999999	-0.00016585599999999998	0.000922254	2.7508212735999996e-08	8.505524405159999e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.7119726543816	1.1640975105440248	554595.9222147805	1.3551230140547958	1018.5798621225896	3.899412527552613	1037504.9355216736	15.205418060034258	803.7237716564972	-0.5352450197750613	645971.9011257453	0.2864872311940058	822.5599480864038	586.1228829643097	0.97708	21.395599	0.2206853	0.173222	-0.1226332266	0.0643948948	0.031689953300000004	0.0327746707	0.06643137889999999	0.053049567400000004	0.0695747613	-0.0188634272	-0.012093228300000002	-0.06632657110000001	0.0011845055	-0.0513337603	-0.058625578	0.044129412300000004	0.0048378396	-0.0541876624	-0.017215901000000002	-0.09584162339999999	0.0100872989	-0.08760822230000001	-0.0215328114	-0.0177767363	0.0657820806	0.08037215240000001	-0.0071790779000000015	-0.0719345774	-0.0241835161	0.062127378	-0.0524643817	0.1125343042	0.024948721899999998	0.0401985372	-0.047903580599999995	-0.0147937507	0.0291381942	0.035005275	-0.0081146636	-0.1435580364	-0.048352175899999995	-0.009893706700000001	-0.0140112529	-0.0691593478	-0.0145173853	-0.0212003065	-0.0284564968	0.021119412	0.0811681762	-0.0406408209	0.0275723836	0.1297643845	-0.052847081	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0175016	0.009600300000000004	9.216576009000004e-05	0.00030630600256	0.0902249	0.17176329999999995	0.008140532580009999	0.02950263122688998	0.08716979999999999	0.0203898	0.00041574394404	0.0075985740320399986	-0.000544494	-0.00037863800000000004	2.9647371603599995e-07	1.4336673504399998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.1522513110858	-2.5597213432957915	550789.9641261131	6.552173355324012	1013.6446713941707	-4.935190728418888	1027475.5198457964	24.356107525871764	805.1522524651097	1.4284808086124483	648270.1496496397	2.040557420574075	823.7965731781732	567.1836736048023	1.138944	24.940014	0.17087615	0.111939	-0.11067993039999999	-0.10831738490000001	0.0158141765	-0.030757985499999998	0.07615538549999999	0.0511051109	-0.0675946072	0.0408184581	-0.0862954218	-0.0903770625	-0.0807221563	0.039858282200000004	0.0248883209	0.022229127799999998	0.0813227079	0.0034053433	0.0278633129	-0.0345430605	0.18116922230000002	0.0364734564	-0.0473416833	0.1089781052	-0.0092121204	0.0121863526	-0.08218731280000001	0.0016859109	-0.0733833854	-0.0240034453	-0.0204542044	0.0770372649	-0.0430685804	-0.1534340816	-0.09744783779999999	-0.10713988990000001	-0.0063297474	0.0658717488	-0.049906691600000004	0.0254720513	0.1256286167	0.0563050557	0.014610263	0.0590724385	-0.024941249300000003	-0.051827943200000004	-0.0010803396	0.0104792387	0.14199589	0.017858064099999998	-0.0417175866	-0.0105791727	-0.0010145037	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0175016	0.0	0.0	0.00030630600256	-0.015606299999999997	-0.10583119999999999	0.00024355659968999994	0.011200242893440002	0.115226	0.028056200000000003	0.0007871503584400001	0.013277031076	0.000195281	0.0007397749999999999	3.8134668960999983e-08	5.472670506249998e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
