global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
742.8145332459152	n/a	n/a	551773.4308013468	1054.641628680486	n/a	n/a	1112268.9649458285	779.0491547679233	n/a	606917.5855446156	n/a	811.5653043917688	599.0994862613442	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.78337e-06	n/a	n/a	9.571432855690001e-11	-0.08907719999999998	n/a	n/a	0.007934747559839994	-0.0344879	n/a	n/a	0.00118941524641	0.000398476	n/a	1.58783122576e-07	n/a	-0.0	n/a	n/a	0.0	-7.4411e-05	n/a	5.536996921000001e-09	n/a	0.0	0.0
739.626951968351	-3.1875812775641634	10.160674401077584	547048.0280779934	1031.8969068099022	-22.744721870583817	517.3223729702138	1064811.226283844	779.2689370006958	0.21978223277255893	607260.0761741946	0.04830422984249128	808.1461923717732	602.8157335208308	1.153606	29.069792	0.30818795616999994	0.201775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.44678e-05	-2.425117e-05	5.881192463689e-10	2.0931723684000001e-10	0.0901744	0.17925159999999996	0.03213113610255998	0.008131422415359997	0.043087	0.07757489999999999	0.006017865110010001	0.001856489569	-0.0005005540000000001	-0.0008990300000000002	2.5055430691600004e-07	8.082549409000002e-07	-6.77641e-05	-6.77641e-05	4.59197324881e-09	4.59197324881e-09	-0.000134361	-5.995e-05	1.8052878321e-08	3.5940024999999993e-09	0.0	0.0
735.9551506410019	-3.671801327349158	13.482124987523036	541629.9837550197	1014.5975959045303	-17.299310905371954	299.26615780072103	1029408.2816152524	779.9380321044994	0.6690951038035564	608303.333923039	0.447688257933892	805.9316571413576	573.4581334567665	1.224467	30.855413	0.34163162470545	0.240391	-0.036619424	0.0509071116	-0.0877030084	0.09771507859999999	-0.08961172949999999	0.0243053967	-0.011939731200000001	0.09508198109999999	-0.0463134322	-0.0444026874	0.1066959831	-0.0006594210000000001	0.0091946833	-0.0201869968	0.09103047	-0.0070262311	0.0117577983	-0.0251247035	0.0117185269	-0.1230884018	0.051489649400000004	-0.0881364506	0.12146190009999999	-0.0253075	0.112608137	-0.0181189872	0.0296086167	-0.09522975210000001	0.0852762756	-0.0390029152	0.010514240800000001	-0.1050927658	0.058442914299999996	-0.0253373421	0.0104663253	-0.019643766899999998	0.14777750539999998	-0.0184173419	0.0860256594	-0.11122500619999999	-0.026753436600000003	-0.09784100220000001	0.0729693176	-0.0477362374	0.005815531600000001	-0.005274673499999999	0.1086319512	0.0764941209	-0.0403637157	0.010017129599999999	-0.057185806799999996	0.0089860891	-0.0772016176	0.0317687381	-0.0654789969	0.1158275409	-0.0555155279	0.1126335904	-0.10832258300000001	0.033086472900000004	-0.0489099604	0.0001493997	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	1.90545e-09	1.446970545e-05	2.093723758097597e-10	3.6307397025e-18	-0.13510200000000006	-0.22527640000000004	0.05074945639696002	0.018252550404000013	0.0589683	0.015881299999999998	0.00025221568969	0.00347726040489	0.0013065100000000005	0.0018070640000000008	1.7069683801000013e-06	3.2654803000960027e-06	-0.0	6.77641e-05	4.59197324881e-09	0.0	0.0	0.000134361	0.0	1.8052878321e-08	0.0	0.0
735.1123070392506	-0.8428436017512695	0.7103853370130525	540390.1039605695	1012.7806864787656	-1.8169094257647205	3.3011598614326854	1025724.7189043995	778.9012925896095	-1.0367395148898595	606687.2235977645	1.0748288217340611	807.6027205383728	587.5442470518574	1.01239	25.511276	0.23741060017545	0.129381	0.0656230887	0.024481424300000002	0.0616385214	0.012048651399999999	0.0219034467	0.08164365259999999	-0.0826851258	-0.0602170595	0.0143188973	0.0739795366	0.0769891665	-0.0793132827	0.0001189337	-0.0237609247	-0.0452047754	0.0544211143	-0.076326465	0.1117680047	0.0389800825	-0.09328174619999999	-0.06831726190000001	-0.0010890546	0.040306148199999996	-0.0696789591	0.1024565079	0.0592620296	-0.1177021258	-0.0549208926	0.1259423428	-0.0413429845	0.026845745299999998	-0.116491253	0.050714071299999997	0.0432695002	0.0912236247	-0.0017405410999999998	-0.0141795384	-0.0832198717	0.0787826464	-0.1093560088	-0.0230555515	0.05387263900000002	0.08752096470000001	0.0814658813	0.0366344317	-0.022912586800000002	-0.0402766083	0.0344811804	-0.1284867865	-0.015276447	-0.0473983013	-0.0028421859999999996	0.0244676613	-0.022880741800000003	0.10302932029999999	0.1292622498	-0.0433714226	0.0585099425	0.0038062315000000004	-0.0275964794	-0.06235164150000001	-0.034562995299999996	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-3.53827e-06	-3.5401754500000005e-06	1.2532842216782705e-11	1.25193545929e-11	-0.0315572	0.10354480000000003	0.01072152560704001	0.0009958568718400002	0.0143517	-0.0446166	0.00199064099556	0.00020597129288999996	-6.83032e-05	-0.0013748132000000006	4.66532713024e-09	1.8901113348942416e-06	0.0004101	0.0004101	1.6818201000000003e-07	1.6818201000000003e-07	0.0	0.0	0.0	0.0	0.0	0.0
737.7035147211071	2.591207681856531	6.714357250512299	544206.4756318748	1016.4367413626436	3.6560548838780282	13.36673731392838	1033143.6491919096	779.195517191547	0.2942246019374579	607145.6540114024	0.08656811638525556	806.2464042046864	593.2046919304339	1.106462	27.881809000000004	0.18367346927	0.109048	-0.0193273062	-0.11588654109999999	0.059557430999999994	-0.1155535182	-0.0315258555	0.0838376129	-0.09559640330000001	0.08585468869999999	0.1398000549	-0.026972480099999998	0.0427903899	-0.1426473663	0.1048193372	0.004835840399999999	0.0161000876	-0.013870994	0.11126360869999999	0.0983548603	-0.027870344300000002	0.0499497446	-0.0106808515	-0.0158744493	-0.034050232400000005	0.1468203237	0.045234139400000005	0.1230367125	0.0219304441	0.0318975659	0.0595509042	-0.0301724379	-0.0120214807	0.0044792122	0.0043925048	-0.0711396599	-0.0433699781	-0.0405079489	0.0083527377	-0.0069211291	-0.0394067622	-0.013855517900000001	0.11675974869999999	0.0259588592	0.0620988475	0.1156483832	-0.1701641304	-0.1353700583	0.0637978387	-0.0050400536	0.0117298209	0.0136155608	-0.09479857929999999	0.0239652999	0.0508920516	-0.10591097529999999	-0.026718389900000004	0.0426287621	-0.015686861	-0.1214864109	0.0602943559	-0.0367670823	0.0278252448	-0.1059916108	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	3.0691e-05	3.422927e-05	1.1716429247329e-09	9.41937481e-10	0.0617791	0.09333630000000001	0.008711664897690001	0.00381665719681	0.05722040000000001	0.042868699999999996	0.00183772543969	0.003274174176160001	-0.000571024	-0.0005027208000000001	3.2606840857600004e-07	2.5272820275264013e-07	-3.5864e-05	-0.00044596400000000003	1.98883889296e-07	1.2862264960000004e-09	0.0	0.0	0.0	0.0	0.0	0.0
736.7080158037172	-0.9954989173899094	0.9910180945244816	542738.70054945	1018.0174332273784	1.5806918647348311	2.4985867712388776	1036359.49435486	780.7727819308952	1.5772647393482655	609606.1370041093	2.4877640579913525	806.7750915472458	568.5894141919125	1.3429870000000002	33.842014	0.292485869	0.199924	-0.0384269177	0.1004335883	-0.08695722369999999	0.09690851619999999	-0.146384207	0.0147427696	-0.0207196808	0.1675232375	-0.0376938955	-0.0699117552	0.055040337800000005	0.0306307578	-0.0050681186	0.022096966699999998	0.1059052263	-0.08161219139999999	0.1654264473	-0.011235623600000001	0.11910586460000001	-0.0959176109	-0.0304773538	-0.0801846581	0.0309694192	-0.0199772242	0.027734899	0.0705368688	0.0704708067	-0.0112436455	-0.1240931716	-0.0740053969	-0.0765022851	0.0905871259	0.1459674459	0.0162581902	-0.0542080808	0.0363607447	-0.0255534331	-0.1107202667	-0.036916391	-0.020977645	-0.0149883665	-0.1132307568	0.015793311799999998	-0.0551777438	-0.0836991543	0.0175676522	0.1420414492	0.0888622043	-0.0223745316	-0.06033099400000001	-0.0170554725	0.1625235573	-0.0526843944	0.0541289594	-0.0041627153000000005	0.0424133063	-0.0386929503	-0.0082904293	-0.008565641899999999	0.1859434109	0.0083589196	-0.0582312209	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	0.00225051	0.002219819	4.927596392761e-06	5.0647952600999985e-06	-0.109456	-0.1712351	0.02932145947201	0.011980615936	0.0573197	9.92999999999966e-05	9.860489999999328e-09	0.0032855480080900006	0.00154196	0.002112984	2.3776406416e-06	4.464701384255999e-06	0.000229785	0.000265649	7.056939120100001e-08	5.2801146225000006e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.942818996103	2.234803192385812	4.994345308697816	546036.4897459075	1016.7501405142143	-1.2672927131641245	1.6060308208388883	1033780.8482356746	779.5733190321256	-1.1994628987696387	607734.5597467643	1.4387112455248647	808.4871809610453	602.3053823381779	1.341542	33.805599	0.36459119	0.200363	0.0990511801	-0.07204414519999999	-0.06525055889999999	0.0340713203	0.0955715548	0.0686683127	-0.0454366971	0.0878659387	0.0439332371	0.08940045460000001	-0.011196881399999999	0.0196577782	-0.0148612165	-0.0753790114	0.0693167965	-0.11673227609999999	-0.0030029154	0.041244398599999996	-0.0452215111	-0.1451223047	-0.020898292	0.11158540480000001	0.0300344677	0.0052143054999999995	0.05367539650000002	0.0335124135	0.0598838167	0.0591680713	-0.033928272599999997	0.1398254518	-0.0553840211	0.031834973100000004	0.1584175146	-0.0785798066	0.0124199652	-0.0902066236	-0.1201866322	-0.029151601800000006	0.066339568	-0.06837213290000001	-0.0293966654	0.124494505	0.029827000299999996	-0.0188740956	-0.0235613694	0.044544330300000004	0.148003967	0.1219243042	0.0584584017	-0.0064615246999999995	-0.0285192248	-0.0321439056	0.0107875193	-0.0020964289000000003	0.07935259089999999	0.0295017109	-0.08674012460000001	0.04434419	0.008878254399999999	-0.0456076446	-0.15997127519999998	-0.0052617281999999994	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	0.0201998	0.01794929	0.0003221770115041	0.00040803192004	0.0567919	0.1662479	0.02763836425441	0.00322531990561	0.00208665	-0.05523305	0.0030506898123025	4.354108222499998e-06	-0.000588372	-0.002130332	3.46181610384e-07	4.538314430224e-06	0.000261598	3.181299999999997e-05	1.0120669689999986e-09	6.8433513604e-08	-0.000341074	-0.000341074	1.1633147347600002e-07	1.1633147347600002e-07	0.0	0.0
735.598758344174	-3.3440606519289986	11.1827416437798	541105.5332774905	1017.1822929689766	0.4321524547623312	0.18675574415710872	1034659.817129625	781.4220393703882	1.8487203382626376	610620.4036137766	3.417766889105921	808.6906095050996	586.4464990500128	1.4051280000000002	35.407902	0.31813702	0.16028399999999998	-0.1390432084	0.008075846999999999	0.091717428	-0.056790414299999994	-0.0607019781	-0.09383624019999999	-0.0632256051	-0.0986707008	-0.0022422232	-0.1351583617	0.0034244353999999997	-0.0067988073	-0.0464713347	0.0295435408	-0.12857381699999998	0.0560744782	0.1420631293	0.04244432769999999	-0.0108027326	-0.0293021366	0.06544900740000001	-0.1321421091	-0.14989515960000002	0.0008991335	-0.0302647825	-0.09117717800000001	-0.0089351401	0.1312853772	-0.0554439898	-0.0151258382	0.0771644497	-0.037951421299999996	0.0194382695	-0.046897645	-0.0202110985	0.0490331408	0.086068724	0.0913998412	0.0276450004	-0.0828722913	0.072088615	-0.07749352849999999	-0.018330379299999998	0.0644884538	0.15200398	0.0077262091	-0.008598187299999999	-0.08816000480000001	-0.0063960798	-0.174934914	-0.0350803739	0.05842778730000001	-0.1012505085	-0.0129886168	0.1180267661	0.06618251530000001	-0.0098477767	0.0279931701	0.1574817919	0.039949150499999996	0.11693348279999999	0.1703421809	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	0.00755028	-0.01264952	0.00016001035623040006	5.7006728078400015e-05	-0.0466735	-0.1034654	0.01070508899716	0.00217841560225	0.108746	0.10665935	0.011376216942422504	0.011825692516000002	0.000920719	0.0015090910000000002	8.477234769609998e-07	2.277355646281e-06	-3.5864e-05	-0.000297462	8.848364144399999e-08	1.2862264960000004e-09	-0.000441776	-0.000100702	1.95166034176e-07	1.0140892803999996e-08	0.0	0.0
735.5541033141344	-0.04465503003962112	0.001994071707839465	541039.8389022603	1015.5800095945704	-1.6022833744062837	2.567312011898787	1031402.7558881077	780.4553793019284	-0.9666600684598734	609110.5990813168	0.9344316879548472	809.554386765393	598.6857883035373	1.400803	35.29892299999999	0.16800374599999998	0.110311	0.1253234188	0.0262468059	0.0587921215	0.050293850999999994	0.0936133619	-0.0897223555	-0.0893206409	-0.0521236169	-0.052972073499999994	0.0352995918	-0.07132490309999999	-0.0875715448	0.0686127875	-0.0096690714	-0.0195171558	-0.10401709560000001	0.1046642824	-0.08918679859999999	-0.1011831415	0.10397815099999999	-0.0028708760999999997	0.0337757773	0.0706462189	0.0549536264	-0.0697237085	0.0814640681	-0.0162473644	0.0431997957	-0.0383209823	0.05705543530000001	0.08079534740000001	-0.0777263688	-0.0150575599	0.0191560009	0.0673414615	0.08937412900000001	-0.12464107220000001	0.06262944349999999	0.0432054824	0.0017975296	-0.0952054461	0.051607228399999996	-0.0834337198	0.0685503854	0.0221444417	-0.086721083	0.0611672879	-0.10125048390000001	0.0605351412	0.055312609400000004	0.0027087941999999997	0.0401033142	-0.09687348130000001	-0.0598496915	0.07085751	0.0195235077	0.0797944555	-0.0201169924	0.0914377669	-0.1247392066	-0.0250783743	0.0359845093	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	0.00367891	-0.00387137	1.4987505676900004e-05	1.35343787881e-05	-0.0467129	-3.940000000000193e-05	1.5523600000001526e-09	0.0021820950264100003	0.000308424	-0.108437576	0.011758707888755776	9.5125363776e-08	0.000433645	-0.000487074	1.88047986025e-07	2.37241081476e-07	0.000248755	0.000284619	8.100797516100001e-08	6.187905002500001e-08	-0.000100361	0.000341415	1.0072330321000002e-08	1.1656420222499997e-07	0.0	0.0
734.8699204628638	-0.6841828512706343	0.4681061739728149	540033.8000010957	1010.7415778601904	-4.838431734379924	23.41042164825472	1021598.5372153074	779.3941665173222	-1.0612127846061412	607455.2668012314	1.1261725742115205	808.2077881149451	593.9808533285794	1.370948	34.546589000000004	0.29520207600000004	0.194038	-0.0813343384	-0.1284807053	-0.1160531943	-0.0828257344	0.0537941086	-0.09741958869999999	0.1351228281	0.0357542742	0.1002240977	0.0073486652	-0.0318078148	0.059454830099999995	0.133291696	0.0164136605	0.0070552172	-0.0818611543	0.0708688396	0.0620808713	-0.0494626726	-0.0155410893	-0.1335536941	0.14937056210000002	0.020252248	-0.053647723099999996	-0.0635709326	-0.0931910936	0.0320001347	0.0144393999	-0.05758255280000001	0.1219282193	0.1220707188	-0.0418886158	-0.091254562	0.0202414926	-0.06632498190000001	0.0265620798	-0.0700314798	0.11604266070000001	-0.10268732369999999	0.1144415993	0.08535456220000001	0.0632680976	-0.0719677953	-0.1129960793	-0.0237948611	-0.0868617075	0.0132536361	-0.0487383755	0.0551076941	0.023161802599999996	0.0135583722	0.0703334826	0.045576930999999994	-0.17481201780000002	0.0368200478	-0.0610227469	0.042631351	-0.0036014731	0.0282239604	-0.0413237896	-0.129079947	-0.20279889280000002	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	0.01843	0.01475109	0.00021759465618810005	0.00033966490000000014	0.121315	0.1680279	0.028233375178410007	0.014717329225	0.0934179	0.093109476	0.008669374520994576	0.008726904040409999	9.93968e-05	-0.0003342482000000001	9.87972385024e-09	1.1172185920324004e-07	0.000261438	1.2682999999999989e-05	1.6085848899999966e-10	6.834982784400001e-08	-0.000139702	-3.9341e-05	1.9516648804000006e-08	1.5477142810000002e-09	0.0	0.0
