global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
742.3521101586498	n/a	n/a	551086.6554570001	1044.9646247976432	n/a	n/a	1091951.067078479	760.2525512227144	n/a	577983.941640646	n/a	791.3250440711098	612.494772053261	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6483986740699	-3.703711484579912	13.717478761009138	545601.4568637677	1016.9483160087557	-28.0163087888875	784.9135581542951	1034183.877433044	761.5677481435628	1.3151969208483931	579985.4350124571	1.7297429406090952	787.9139459310022	596.2871771018474	1.157424	28.683657	0.47402997	0.289318	-0.0648947901	-0.045376179800000006	0.0277633008	-0.0020621353	-0.058362173899999994	0.2710002776	-0.1033400908	0.08246482349999999	-0.10124746119999999	-0.1169721308	0.07951961240000001	-0.09957718509999999	0.0350438804	-0.019524307	0.0790069166	-0.0231920224	0.00034971449999999995	-0.0869957539	0.06706834980000001	-0.16229243710000002	0.1502230657	-0.1347403092	-0.0173911979	0.1247121471	-0.059126008099999995	0.0148716923	-0.014934366200000004	0.1169715616	-0.0330611868	0.0034222153000000003	-0.1581106152	0.0957847278	-0.006295940999999999	0.14951256529999998	-0.1811484837	0.0100855992	-0.0731953467	-0.0727813321	-0.0591425619	0.11189473300000001	-0.0029724411999999998	0.1238330268	-0.0744186235	0.0589661539	0.0002355564	-0.1213994213	0.0513359662	-0.0081768503	0.030459231	-0.0212811248	0.0007306336	-0.027067123399999997	0.2144772898	-0.0171706717	-0.045544736399999994	0.18418202420000002	-0.1065843124	0.1128608806	0.1128439341	0.1128156919	0.0	-0.00129467	-0.00129467	1.6761704088999996e-06	1.6761704088999996e-06	0.159456	0.159456	0.025426215936	0.025426215936	0.211737	0.211737	0.04483255716899999	0.04483255716899999	-0.00158149	-0.00158149	2.5011106201000003e-06	2.5011106201000003e-06	-1.8735e-05	-1.8735e-05	3.51000225e-10	3.51000225e-10	-0.000430621	-0.000430621	1.85434445641e-07	1.85434445641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.7158617052357	-3.9325369688341434	15.464847011247224	539807.397441267	1004.7848135587393	-12.16350245001638	147.9507918515545	1009592.5215582707	758.8119774811959	-2.7557706623668987	575795.6171689229	7.594271943562098	786.157680930964	595.7876833409769	1.207435	29.923063	0.4543737649999999	0.313618	0.0397405879	0.0605715816	-0.0115816264	0.08901948289999999	0.08250388089999999	0.0832194676	-0.11642448	0.08947859150000001	0.0885586603	0.0167230348	0.06101731320000001	-0.1189720358	0.10174373560000001	0.0787070567	0.1355396928	0.0118174024	0.0404936453	-0.019571772	0.0472984636	-0.0189743094	0.019471686999999998	0.030141342	-0.0215959573	-0.11607273259999999	0.0647754187	-0.0363381415	-0.0051948642	0.0513185942	0.032167528	0.23549629309999998	-7.7692e-05	0.1801061865	-0.027364043900000003	-0.1544177312	0.1383772444	-0.0675421146	0.0397366994	0.08628931050000001	0.037687099700000004	-0.013890120700000001	0.0508654392	0.1350214402	-0.0341942802	0.0635087758	-0.0673695538	-0.1080180708	-0.014097200700000001	0.0339487814	-0.0669048902	0.0230959411	0.1168686695	0.0012452431	0.017268292299999998	-0.0236043256	-0.1233396199	0.023561614900000003	0.1222393136	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.0242477	-0.02295303	0.0005268415861808999	0.0005879509552899999	-0.158046	-0.31750199999999995	0.10080752000399996	0.024978538116	0.186859	-0.024877999999999983	0.0006189148839999992	0.034916285881	0.00013983	0.00172132	1.95524289e-08	2.9629425424000007e-06	3.70317e-05	5.57667e-05	3.1099248288900007e-09	1.37134680489e-09	-0.000426893	3.7279999999999887e-06	1.8223763344900005e-07	1.3897983999999916e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.9814122580855	-1.7344494471502685	3.008314884719872	537261.7507158575	1008.3331176996456	3.5483041409063385	12.590462276373072	1016735.6762498873	758.9407628915532	0.1287854103572954	575991.0815784128	0.016585681920896968	787.2029647742888	591.2325014913961	1.1249380000000002	27.878576	0.46238654	0.318397	0.0509667758	-0.0917195823	-0.0188653712	0.049870241100000004	-0.1275019367	0.1083588586	0.043432222400000005	0.09214341529999999	-0.028085430699999997	-0.0598784729	-0.06536341679999999	-0.0006472261	0.131816735	0.0121760963	0.0955913632	-0.06890080700000001	0.1017446125	-0.0642455755	-0.0742348041	-0.038000691	-0.08099682799999999	0.0219864211	-0.016232981100000002	0.0378462775	-0.062622149	-0.0336677286	0.1107576176	0.0310590172	0.089331593	0.08284156320000001	0.0137966322	-0.17682366789999998	0.0419152682	-0.10600391769999999	0.0656197884	0.0940898885	0.0939626534	-0.0165539251	-0.1274616024	0.002343057	0.1460028163	0.0451750393	-0.0207115049	0.046290775	0.0206417134	-0.0785210086	-0.0797271459	0.0523106937	-0.0861134793	-0.02682593	0.1588486314	0.07232168559999999	0.04195219730000002	0.14356959060000002	0.0172947193	0.1211086366	0.029313821400000002	0.1127253327	0.1123020954	0.1115978766	0.0	-0.0295688	-0.0053211	2.8314105209999987e-05	0.0008743139334399999	0.161797	0.319843	0.102299544649	0.026178269209	0.213716	0.026856999999999992	0.0007212984489999996	0.045674528656	-0.00201325	-0.00215308	4.053175562499998e-06	4.6357534864e-06	4.03035e-05	3.271799999999998e-06	1.0704675239999987e-11	1.62437211225e-09	-0.000375936	5.095700000000002e-05	1.41327876096e-07	2.596615849000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.7380065374374	-2.2434057206480698	5.032869227436487	533978.0341983079	993.3259308168834	-15.007186882762198	225.21565813414975	986696.404833228	756.9949768785634	-1.9457860129897424	573041.3950193768	3.7860832083465183	780.2811222529366	577.9389491923336	1.444114	35.788506	0.368809355	0.21035	-0.0920356134	0.1070626957	0.031150647200000006	-0.075972271	0.1301528926	0.06116678530000001	-0.0001251681	-0.0186054358	0.0300323223	0.1259898602	0.0701525034	0.036763226499999996	0.0021096131	-0.18282625670000002	0.0667708003	-0.051969739800000005	0.058858598399999996	-0.0247847659	-0.1320035256	0.0804903101	0.13752226369999998	0.055591487099999996	-0.009769513399999999	-0.0901211767	0.0348032409	-0.07941070809999999	0.0841084032	-0.0558376051	0.0450529966	0.0934169819	0.0564051299	0.008445029599999999	-0.0458925163	0.0130367685	-0.0074468118000000005	-0.0376859882	0.0028060591999999997	-0.009319306099999999	0.1498202672	0.0187235465	0.0024892035	-0.10544920960000001	-0.0679565042	0.0796021452	0.0346230326	-0.028015445	0.023975731099999998	-0.0393710673	0.027080851800000003	0.0352838158	0.0144333133	0.0645241506	-0.09460061289999999	0.1282166949	-0.0859028309	-0.0147625547	-0.0667347445	0.1125898391	0.1117611244	0.1103844485	0.0	-0.0241889	0.0053799	2.894332401e-05	0.0005851028832099999	-0.0480456	-0.2098426	0.04403391677476	0.0023083796793599994	0.246218	0.032501999999999996	0.0010563800040000002	0.060623303524	-6.48254e-05	0.0019484246	4.20233248516e-09	3.7963584218851584e-06	-0.000304758	-0.00034506150000000003	1.1906743878224998e-07	9.287743856399998e-08	-0.000247725	0.00012821099999999998	6.136767562500001e-08	1.6438060520999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.8312737854773	4.093267248039865	16.75483676387585	539977.0009331871	992.003489632498	-1.3224411843854114	1.7488506861586897	984070.9234430536	757.5494655009481	0.5544886223847243	573881.1926807723	0.3074576323541094	781.1867358622902	585.9133355597796	1.3184280000000002	32.673717	0.16521681499999996	0.0772442	0.0805365374	-0.028157063	-0.0297077991	0.010925933200000001	-0.0112429376	-0.06243166360000001	-0.11253458400000001	-0.0330855709	0.0424106444	0.0481471708	-0.0747067589	-0.0393698802	-0.0923515467	-0.0223513896	0.0127052298	-0.028382752999999997	0.04665731309999999	0.0800636512	0.1013341312	-0.067423426	0.11256462630000001	0.04739477	0.0873604761	0.046705248399999996	-0.026570926800000002	-0.0154944281	-0.0126290738	-0.16425298019999998	-0.051248714199999996	0.06917478490000001	-0.050508556399999995	-0.0169880301	0.0336043911	-0.044720018099999995	0.0055790058	0.060942405199999994	-0.0792808888	0.026468440899999997	0.007566542099999999	-0.0800037673	-0.0653504087	-0.10649473710000001	0.0976601852	0.1366921248	0.013803681100000001	-0.0895697465	-0.0021794203	-0.037197307	0.057198335999999995	-0.0292466241	-0.0674640656	-0.04898446	0.0477717888	0.0011172981	-0.005759581	-0.058991145099999996	0.0561258229	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0243093	-0.00012039999999999969	1.4496159999999923e-08	0.0005909420664899999	-0.0337034	0.01434219999999999	0.00020569870083999976	0.00113591917156	0.174645	-0.071573	0.0051226943290000005	0.030500876025000002	-0.00104106	-0.0009762346	1.0838059235999997e-06	9.530339942371596e-07	-5.94773e-05	0.0002452807	6.016262179248999e-08	3.5375492152899987e-09	-0.000609834	-0.000362109	3.71897507556e-07	1.3112292788099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.8357198203543	0.004446034876991689	1.9767226127426505e-05	539983.5351238982	999.9798302126652	7.976340580167174	63.62200905082163	999959.6608321508	758.8452482805344	1.295782779586261	575846.1108379461	1.6790530118722975	783.1952086343666	591.5619521129671	1.076311	26.67351	0.348943835	0.222645	-0.0647445009	-0.0356702079	0.0604452464	-0.035970456	-0.0515161829	0.0184990206	0.0079028377	0.0102699192	-0.08859940390000001	0.0192477002	0.0165475025	0.008726134200000001	0.0046864332	-0.0684932686	-0.11853163300000001	-0.1022685031	0.011851367600000001	-0.05242667769999999	0.009208358100000001	0.036046415899999996	0.0520168476	0.0416156808	-0.012889180900000002	0.0022032195	-0.0075848881	-0.052160842199999995	0.1537809784	0.039501607200000004	-0.0009563728999999999	-0.031395117400000006	7.30544e-05	-0.08736837210000001	0.11873581109999999	-0.0922962009	0.0073252102000000005	0.02021926	0.0037285705	-0.0884160834	0.0051727452	0.0172831619	0.0171550756	-0.0121285977	-0.027075647400000003	0.0694023735	0.078408273	0.0868373626	0.0415227937	-0.0087865226	0.0541617426	-0.0075012080000000005	-0.0475431384	-0.0362424601	0.0619817829	0.0445350224	-0.0211414552	-0.1174977583	-0.1419859883	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0215536	0.0027557000000000037	7.593882490000017e-06	0.0004645576729599998	0.167605	0.20130839999999997	0.04052507191056	0.028091436025000003	0.267401	0.09275599999999999	0.008603675536000001	0.071503294801	-0.00154092	-0.0004998600000000002	2.3744344464e-06	2.498600196000002e-07	-0.000414057	-0.0003545797	1.2572676365208994e-07	1.7144319924899996e-07	-0.000421799	0.000188035	1.77914396401e-07	3.535716122499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.7307746898814	-2.1049451304728564	4.43079400230139	536894.3881776339	998.3714097007884	-1.6084205118768296	2.5870165430261225	996745.4717079394	759.2555387391934	0.4102904586590057	576468.9731061428	0.16833826046661726	784.0353640704559	582.6992017941783	1.187161	29.420624	0.36003847	0.241611	0.0416398812	0.1000897945	-0.0251185806	0.0399746388	0.0659118441	-0.0712109088	0.019783428500000002	0.0412370503	0.0514198212	0.0035548926000000002	0.0592343029	-0.0860239412	0.0090790438	0.073857729	-0.017546931499999998	-0.09551277650000001	0.0048464173	0.0699533803	0.081513519	0.10192194339999999	0.0412723227	-0.1579168316	-0.046487197599999995	-0.0161435066	-0.080267216	-0.0414450274	-0.0926068578	0.0468614692	0.09635786390000001	-0.0030367465999999997	-0.0378222353	0.046961957	-0.1015657066	-0.09880983900000001	0.0139481721	0.0057594397	0.034842734	0.0526056845	0.0502941246	-0.0344180044	0.0459978096	0.0994109583	0.06710086929999999	0.0456930888	0.0047411883	-0.018040712	-0.0370602918	0.0797767033	0.0971419075	-0.0035313739000000007	-0.0103217408	0.0807508891	0.0016278591	-0.1260669756	-0.062791732	-0.0003568224	-0.0161891216	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0286921	-0.007138500000000002	5.095818225000003e-05	0.0008232366024099999	-0.0748053	-0.2424103	0.058762753546090014	0.005595832908090001	0.242028	-0.025372999999999982	0.0006437891289999988	0.058577552784000016	-5.30146e-05	0.0014879054	2.81054781316e-09	2.21386247934916e-06	-0.000238033	0.00017602399999999994	3.098444857599998e-08	5.6659709089e-08	-0.000460203	-3.840400000000002e-05	2.11786801209e-07	1.4748672160000016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.7074785609758	0.9767038710944008	0.9539504518107876	538326.6640963048	1002.7681760346576	4.396766333869209	19.331554194645687	1005544.0148678741	758.7892288500223	-0.466309889171157	575761.0938188115	0.21744491273881672	786.7337389866974	592.64385954758	0.977401	24.222279	0.31928535500000005	0.193234	0.0683902985	-0.0449637959	-0.008144631	0.0400671368	-0.1027219843	-0.011408025	0.0678298577	0.061578480899999996	-0.0129516045	-0.0316355513	-0.0404308125	-0.0159699471	0.09932363960000001	0.1016775676	-0.09817575029999999	-0.0444465379	0.0205468802	-0.0389004394	0.0202538469	0.0279284825	-0.0685630468	-0.009456223	0.0152686041	0.1531990664	-0.0247628963	-0.062406338799999996	-0.045497017300000005	-0.060537007300000015	0.0232081706	-0.0026725183	0.08463475869999999	-0.0034671204	-0.0748308904	0.110001879	-0.16982104399999998	0.0054084765	-0.0449017269	-0.0008037589	-0.1005638008	-0.022902336699999998	0.109845321	0.09084437949999999	0.021088226499999998	0.0213642163	-0.017840007800000002	0.09613581869999999	-0.0496331983	0.1212259422	-0.0018790888	-0.0196853155	0.0575006026	-0.0030690756	0.0284006471	-0.0043853286	0.0978443227	0.018005140700000002	-0.0201621261	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0312513	-0.0025591999999999976	6.549504639999988e-06	0.0009766437516899997	0.112254	0.1870593	0.034991181716489995	0.012600960516	0.228119	-0.013909000000000005	0.00019346028100000013	0.052038278161000005	-0.00212502	-0.0020720054	4.5157100004e-06	4.29320637762916e-06	-1.66023e-05	0.0002214307	4.903155490249e-08	2.7563636528999994e-10	-0.000438482	2.1721000000000045e-05	1.92266464324e-07	4.71801841000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.9930668627558	-1.7144116982200333	2.939207470993697	535813.8499351428	995.5415599207312	-7.2266161139264105	52.223980458060865	991102.9975294028	758.9752192873049	0.18599043728261225	576043.3834922125	0.03459244276057731	783.1932052571408	584.5379604150952	0.928235	23.00382	0.16738915	0.0808204	-0.0485699727	-0.0101623108	0.0405184928	-0.063402663	-0.0011635401	0.0238304988	0.033075045	0.0518479445	-0.0560423193	0.0107110581	0.0452532347	-0.0047999728999999994	0.1444557492	0.0366384948	-0.0732121499	0.07849293759999999	-0.0256480794	0.0061270552	-0.07319369120000001	0.04080293	0.0382245015	-0.0101671337	-0.12000478630000001	-0.0440910177	0.0082871973	0.10248441380000001	-0.0608798208	-0.1040180113	-0.0359395862	0.0441227883	0.22549995949999999	-0.0106107642	-0.0711526199	-0.07969150629999999	-0.1561246907	0.0058175015	-0.0013627364000000002	-0.0788445852	0.0200630426	0.0257553377	0.0613252003	0.060502357300000004	-0.0350881643	0.041192969700000005	-0.09179998	0.0713383575	-0.0427807551	0.0219549832	-0.0380669798	0.0018386106	-0.0818452346	-0.0029479369	-0.0353421109	0.06697047910000001	-0.0711900317	-0.055095733200000004	-0.0762666567	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0105761	0.020675199999999998	0.00042746389503999963	0.00011185389121000005	0.0963476	-0.015906399999999987	0.0002530135609599996	0.00928286002576	0.305116	0.07699699999999997	0.0059285380089999975	0.093095773456	-0.00112742	0.0009976000000000002	1.2710758564000002e-06	9.952057600000002e-07	-8.14333e-05	-6.4831e-05	4.203058561e-09	6.63138234889e-09	-0.000452262	-1.378000000000002e-05	2.0454091664400001e-07	1.8988840000000055e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
