global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
702.1603553181592	n/a	n/a	493029.1645805236	1126.602410364497	n/a	n/a	1269232.9910390943	756.9271461765255	n/a	572938.7046189392	n/a	802.9549763878737	562.1018504366374	n/a	n/a	n/a	n/a	-0.0335438854	-0.0031172014	0.0812897499	-0.0315288609	0.0011110728	-0.2269694145	0.0989812055	0.0591827993	-0.07798153320000001	-0.1574374984	-0.1076754748	0.014527789499999999	-0.0190776953	0.0161151989	-0.0076432777	0.1217885513	-0.066248167	0.0414217425	0.0285588923	-0.07560542349999999	0.0749161589	-0.0580024225	0.0728505052	-0.0043389157	0.0225802351	-0.072695419	0.2195361682	-0.055708497	0.0643442871	-0.068345249	-0.09149269980000001	-0.014165541	0.0825443921	-0.043591365300000004	0.0098904755	-0.2017615783	0.0216426398	-0.0464565975	0.0263563296	-0.0500933317	0.1206179351	-0.0779846865	0.1978959969	-0.0949503236	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.0564521	n/a	n/a	0.0031868395944100003	-0.0968489	n/a	n/a	0.009379709431209998	-0.0652404	n/a	0.004256309792160001	n/a	-0.000938773	n/a	n/a	8.812947455290001e-07	0.0008052769999999998	n/a	n/a	6.484710467289997e-07	0.000627856	n/a	n/a	3.94203156736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.0793881943163	-1.0809671238429246	1.168489922829245	491512.3085509168	1116.384986740537	-10.217423623960029	104.39574551145651	1246315.438619669	758.5416534743484	1.614507297822911	575385.4400555985	2.6066338147234376	799.3757216807593	550.4479517882351	0.836837	21.767284	0.07319990000000001	0.041215	-0.021319067999999997	0.0177562566	0.0642115793	0.018530126299999998	0.0019278635	-0.1495265456	0.08571707029999999	-0.063588684	0.08708573619999999	-0.1180483176	-0.063282562	0.058704462699999994	0.0868285664	0.029427535499999997	-0.0143155475	0.0570544398	-0.0708507067	-0.10290213529999999	0.0377347059	-0.1262483567	0.0791571433	-0.0423061074	-0.0852932952	0.0142316866	-0.0727660351	-0.056058992300000006	-0.07143719030000001	0.04250299	0.009144352	0.09824012720000001	-0.0920641111	-0.09412634730000001	-0.0208302742	-0.045217584500000005	0.0207716855	-0.21730416800000002	0.0245458969	-0.0077621074	0.0120515716	-0.0187603595	0.024441920699999998	-0.022769819	0.0141297552	0.0014376726999999999	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0565425	9.039999999999744e-05	8.172159999999535e-09	0.00319705430625	-0.06980349999999999	0.0270454	0.0007314536611599999	0.004872528612249999	-0.0353839	0.0298565	0.0012520203792100002	0.00089141059225	-0.000653582	0.0002851910000000001	8.133390648100004e-08	4.2716943072399996e-07	0.0008052769999999998	0.0	0.0	6.484710467289997e-07	0.000666817	3.8961000000000015e-05	1.517959521000001e-09	4.44644911489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.4861821630777	0.40679396876146257	0.16548133302070178	492082.8637657307	1111.679082650957	-4.705904089579917	22.14553330032499	1235830.3828036734	760.1349957292098	1.5933422548613407	577805.2117322457	2.538739541126622	800.4872187591261	566.0691407408167	0.7934359999999999	20.638374	0.04771015000000002	0.0245996	0.0117812881	0.0092537787	-0.001245087	-0.008186546	-0.0174976348	-0.09248023890000001	0.0739373233	-0.1288204383	0.1007936684	0.0412368315	-0.0188003162	0.09626585439999999	0.0983212352	0.0040121027	0.0513960836	-0.027061405400000002	-0.06524864849999999	-0.0557018393	-0.0649497747	-0.0288055592	0.0046240878	-0.008451096600000001	-0.021096920800000002	0.12538197339999999	-0.0022681422	-0.06975599269999999	0.0571279253	-0.0126900733	0.0423129212	0.0432571929	-0.0646001542	-0.1192167063	-0.051309424900000004	-0.0834720092	-0.0009258253999999999	-0.0830675644	0.0767435778	0.0015629604	-0.0343851651	-0.0546786662	0.0131801659	-0.0408843283	-0.0415664415	-0.0267673129	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0516937	-0.004848799999999993	2.3510861439999937e-05	0.00267223861969	-0.0570459	0.012757599999999987	0.00016275635775999967	0.00325423470681	-0.052969100000000005	-0.017585200000000002	0.002805725554810001	0.0003092392590400001	-0.000528622	0.00012496000000000002	1.5615001600000002e-08	2.7944121888399994e-07	0.0008052769999999998	0.0	0.0	6.484710467289997e-07	0.0007922279999999999	0.00012541099999999986	1.5727918920999964e-08	6.276252039839997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.4946893437082	-0.9914928193695688	0.9830580108614162	490692.8097987382	1101.068666675527	-10.610415975429987	112.58092717165987	1212352.208734623	761.2995822168544	1.1645864876446694	579577.0538835571	1.356261687204548	801.2986730912494	573.9917548592173	0.706491	18.376823	0.06816130000000001	0.0350324	0.0305728923	0.0105481028	-0.056528349299999996	0.024985469399999998	0.006148148199999999	-0.0163771081	-0.0165014039	-0.0680005843	0.012426121299999999	0.0828653988	0.0666136983	0.0284787147	0.0199283098	-0.0414767865	0.0268117994	-0.0666196907	-0.00625295	-0.0371710589	-0.0288519646	-0.08940617990000001	-0.062175528499999994	0.0131042624	0.030155986099999997	-0.014143301100000004	-0.0057337561	-0.0497984065	0.046347737400000005	0.0064722778000000005	0.0386565591	0.0592953317	0.0480055047	-0.0527263934	-0.0419131227	-0.0249688199	-0.0187498674	0.044579999	0.0840222322	0.0339254229	-0.0449637961	0.016088104	-0.041297763	0.0609020096	-0.0345193346	0.0134810651	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0390837	-0.012610000000000005	0.00015901210000000008	0.00152753560569	-0.0375731	0.019472800000000002	0.0003791899398400002	0.00141173784361	-0.0315865	0.021382599999999998	0.0009977069822500002	0.0004572155827600001	-0.000572977	-4.435500000000005e-05	1.967366025000004e-09	3.2830264252899997e-07	0.0008052769999999998	0.0	0.0	6.484710467289997e-07	0.000542665	-0.00024956299999999985	6.228169096899992e-08	2.94485302225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.4811880001213	-2.0135013435868814	4.054187660626177	487875.9699900608	1096.7770844934773	-4.291582182049751	18.417677625286906	1202919.9730700124	760.5090569524145	-0.7905252644399069	578374.0257066509	0.6249301937177849	800.8194033496634	568.8541418371148	0.753903	19.61006	0.07703109999999998	0.0355986	0.011330138100000001	-0.0112102437	-0.0331225542	0.0121200028	-0.066192951	0.0410200461	-0.029877916400000006	-0.017350898400000002	-0.0084260194	0.047507130700000004	0.039375203500000004	0.0136874582	-0.012465746699999999	-0.060220970599999986	0.05969062400000001	-0.1074665373	0.0331852764	0.0438252432	-0.0861935212	0.058164328	-0.112311036	0.0179572324	0.10460668740000001	0.000639192	-0.1049183242	-0.0330632152	0.0187995023	0.013813948799999998	0.0296536557	0.07157527080000001	0.0344094988	-0.0019809256	-0.014503586899999999	0.0010851179	-0.051104957199999995	0.1800251186	0.0203097258	0.0527768024	-0.007779601	0.0358424043	-0.0029596758	0.031411439900000004	0.06592036009999999	0.011199711599999999	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0262718	-0.012811899999999998	0.00016414478160999994	0.0006902074752400001	-0.024709900000000003	0.012863199999999995	0.00016546191423999986	0.0006105791580100001	-0.0529235	-0.021337	0.0028008968522500004	0.0004552675689999998	-0.00103868	-0.00046570299999999993	2.1687928420899997e-07	1.0788561424e-06	0.0008052769999999998	0.0	0.0	6.484710467289997e-07	0.000407988	-0.00013467699999999998	1.8137894329e-08	1.6645420814400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.284783315683	0.8035953155616653	0.6457654311926524	488999.2081768616	1099.8085240538098	3.0314395603325015	9.189625807948907	1209578.7895814194	760.764419377978	0.2553624255634759	578762.501791512	0.06520996838966175	801.9381039595163	563.6257829328282	0.699334	18.190655	0.060720679999999985	0.0325001	-0.0043568488	-0.0310834711	-0.049564060800000004	0.0407657298	-0.0411594148	0.0428399477	-0.0826116103	-0.0111015828	-0.0166601093	-0.0001206047	0.0517821909	-0.0108173178	-0.0407233905	-0.051577474500000005	0.0175321229	-0.044734342999999996	-0.004096464	0.0371054146	-0.012180786499999999	0.20970689920000002	-0.0928598718	-0.0589045932	-0.0158049679	-0.0629086298	-0.060884278	0.0846760345	0.0274527398	-0.1080691117	-0.0623391488	-0.1215837634	0.05393440099999999	0.039148763999999996	0.0248929351	-0.0161911317	-0.0371048666	0.0911680183	-0.0731195231	0.0602019656	0.0390586394	-0.0111319333	-0.0217611124	-0.0229661398	-0.0002955655	0.0012001395	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0330695	0.0067977	4.620872529e-05	0.00109359183025	-0.00237307	0.02233683	0.0004989339744489001	5.6314612249000015e-06	-0.0663062	-0.013382699999999996	0.004396512158439999	0.00017909665928999993	-0.00103868	0.0	0.0	1.0788561424e-06	0.000442327	-0.0003629499999999998	1.3173270249999983e-07	1.95653174929e-07	0.000406869	-1.1190000000000006e-06	1.2521610000000016e-12	1.6554238316100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.5638357495807	-1.7209475661022682	2.96166052527332	486595.304945668	1098.5060998342399	-1.3024242195699571	1.6963088477224118	1206715.651373033	758.2657805947812	-2.498638783196838	574966.9940210128	6.2431957688953785	801.2902950709341	570.6275091684371	0.7647509999999998	19.892241	0.06297814	0.0324746	-0.0010762463	-0.053566230199999995	-0.061414926900000014	-0.0253165209	-0.0928242065	0.07904526490000001	-0.11482513789999994	0.0198069165	-0.0214518268	-0.033693293799999996	-0.0225573856	-0.0532499253	-0.07765406799999999	-0.0038462584	0.0139885854	-0.0374934465	0.004353982199999999	0.0172640628	-0.0648131062	0.11161261509999999	0.0328263331	-0.0659790365	-0.0091882749	0.035785695299999996	0.0761689611	-0.0140349575	0.0738894151	-0.058064276799999995	0.10791082460000001	0.0009614001	0.0219983884	0.1049555487	0.06862700299999999	-0.008214141099999999	-0.0645237365	0.0624554911	-0.0774624108	0.0135130072	-0.027306789900000003	-0.0607776066	0.005910303100000001	-0.0675084296	-0.0133645225	-0.08416031339999999	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0176995	-0.015370000000000003	0.0002362369000000001	0.00031327230025	0.00395117	0.00632424	3.99960115776e-05	1.5611744368900005e-05	-0.0529125	0.013393699999999994	0.00279973265625	0.00017939119968999982	-0.00145508	-0.00041640000000000015	1.7338896000000008e-07	2.1172578064000004e-06	0.000488997	4.6670000000000066e-05	2.178088900000006e-09	2.39118066009e-07	0.000312135	-9.473400000000002e-05	8.974530756000005e-09	9.7428258225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.5399370735244	-2.02389867605632	4.096165850942522	483775.80406424217	1092.2093506254519	-6.296749208788015	39.64905059837249	1192921.2655936712	758.7225382229602	0.456757628179048	575659.8900074913	0.20862753089974945	799.3094413611624	555.421823339408	0.8943120000000001	23.262312	0.058955080000000014	0.0404025	-0.0275119266	-0.013154606899999999	-0.0269206826	0.0345280129	0.0377021451	0.0708140079	-0.0610586879	0.0704054095	0.044336436900000005	0.0362215024	-0.0007723210000000001	-0.0461127583	-0.0637457508	-0.0457046216	0.0045979624	0.021822399500000002	-0.09404913050000001	-0.0144001904	0.0582948425	0.031219494900000002	-0.0369597547	-0.033103613399999995	-0.18064932739999998	-0.0518897122	-0.026432839500000003	-0.0214636644	-0.0791264947	-0.0662189768	0.0574791575	-0.057567394	0.0288386222	0.050906899699999994	0.0178654349	0.0032685735999999996	-0.0689670275	-0.058803315099999996	0.0253512652	-0.0122395577	0.012495365	0.0490404026	-0.12017909060000001	-0.0353068836	-0.0553295563	0.0036158847999999996	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0135001	-0.004199399999999999	1.763496035999999e-05	0.00018225270001	0.013822	0.00987083	9.743328488889996e-05	0.000191047684	-0.0598231	-0.006910599999999996	0.0035788032936100002	4.7756392359999954e-05	-0.0007285289999999999	0.0007265510000000003	5.278763556010003e-07	5.307545038409998e-07	0.00051326	2.4262999999999954e-05	5.886931689999977e-10	2.634358276e-07	0.00030346400000000003	-8.670999999999972e-06	7.51862409999995e-11	9.209039929600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.5917277647937	1.0517906912693888	1.1062636582409389	485240.0351903405	1090.9507180608011	-1.2586325646507248	1.584155932799261	1190173.4692373776	757.3227361032242	-1.3998021197360229	573537.7266188738	1.9594459744174637	798.1045724208708	556.0387623772589	0.887352	23.081274	0.07737335000000001	0.0507634	-0.0184453787	-0.021732259500000004	-0.0066443021	-0.0168443815	-0.1054793719	0.0673968253	0.0700130832	-0.0011852200999999999	-0.004540375	-0.0356318747	-0.1073085528	0.061667287	0.022353596400000002	0.0135798117	0.0112022646	-0.0551221921	0.0022420464000000003	-0.0379906458	-0.1011950207	0.024543576299999998	-0.08438428869999999	-0.0363387014	-0.0041104011	-0.09126729859999999	-0.0007004365	-0.10820448619999999	-0.0863391342	0.029811234	0.0002564164	0.09601282970000001	-0.121387453	-0.006680864200000001	0.0364787227	-0.0393867761	-0.0073182079	0.1053611074	0.0481325136	0.0074061288	-0.0200013577	-0.0170548693	-0.0510389625	-0.0207832098	0.0347380412	-0.0563051338	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0101763	-0.0033238000000000018	1.104764644000001e-05	0.00010355708169	-0.0140974	-0.0279194	0.0007794928963599997	0.00019873668675999997	-0.101438	-0.0416149	0.010289667844	0.0017317999020100006	-0.0006648139999999999	6.3715e-05	4.059601225e-09	4.419776545959999e-07	0.000523873	1.0613000000000027e-05	1.126357690000006e-10	2.74442920129e-07	0.000319441	1.5976999999999973e-05	2.552645289999991e-10	1.0204255248099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.4057222586548	3.81399449386106	14.54655399920248	490568.17577266786	1098.7754562634177	7.824738202616572	61.22652793948723	1207307.5032868818	760.2444575493387	2.921721446114475	577971.6352344882	8.536456208685259	801.1560118481241	568.2481056012259	1.073147	27.914051	0.13105199	0.0740194	0.0181429994	0.0298994149	-0.0654986966	0.0464452957	0.09273448029999999	0.05861261230000001	-0.060781315999999995	-0.0335187216	-0.0378008016	-0.057342785599999994	0.0193878316	0.0159302323	-0.0392390408	0.0719558112	-0.0409637127	0.1295217386	-0.0858883889	-0.0867930941	-0.0266631218	-0.0322002718	0.0550510225	0.0566119129	0.0244202408	-0.0177662083	0.09117968060000001	-0.037552065	0.0390539103	0.1428097957	0.0561591167	-0.0276153886	0.0232474733	0.0347924741	0.057581707300000014	-0.0811669369	0.08524775220000001	-0.0889729791	-0.0364250846	0.015283231000000001	0.07009903719999999	0.0178533576	-0.024508828599999997	0.097848177	-0.1099932898	-0.0685526457	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.00326451	-0.006911789999999999	4.777284100409999e-05	1.06570255401e-05	-0.0799252	-0.0658278	0.00433329925284	0.00638803759504	-0.124404	-0.022966	0.015476355216000002	0.000527437156	-0.000488804	0.00017600999999999988	3.097952009999996e-08	2.3892935041599996e-07	0.000841371	0.00031749800000000004	1.0080498000400002e-07	7.079051596410001e-07	0.000106021	-0.00021342	4.55480964e-08	1.1240452441000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
