trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
0.0380218,-0.10919,-0.568886,0.0024161,0.000528388,0.000204016,0,0,0,0,0,0,0.0014456573,0.011922456,0.32363128,5.8375392e-06,2.7919388e-07,4.1622528e-08,0,0,0,0,0,0,-0.13084477,-0.020084831,0.70777739,-0.21923806,0.085978704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0643166,0.102214,-0.305579,0.000940198,0.000175955,-7.06904e-05,0.0262948,0.211404,0.263307,-0.001475902,-0.000352433,-0.0002747064,0.004136625,0.010447702,0.093378525,8.8397228e-07,3.0960162e-08,4.9971327e-09,0.00069141651,0.044691651,0.069330576,2.1782867e-06,1.2420902e-07,7.5463606e-08,-0.11754239,-0.1035478,0.28012128,-0.05511095,0.1021547,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
0.0517402,-0.0964502,-0.26793,0.00356441,-0.000183949,-0.000152752,-0.0125764,-0.1986642,0.037649,0.002624212,-0.000359904,-8.20616e-05,0.0026770483,0.0093026411,0.071786485,1.2705019e-05,3.3837235e-08,2.3333174e-08,0.00015816584,0.039467464,0.0014174472,6.8864886e-06,1.2953089e-07,6.7341062e-09,-0.019005749,0.12356289,0.25261831,-0.047485956,-0.1151776,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
0.0517343,0.00371723,-0.15239,5.14748e-05,-0.000310749,-0.00045979,-5.9e-06,0.10016743,0.11554,-0.0035129352,-0.0001268,-0.000307038,0.0026764378,1.3817799e-05,0.023222712,2.649655e-09,9.6564941e-08,2.1140684e-07,3.481e-11,0.010033514,0.013349492,1.2340714e-05,1.607824e-08,9.4272333e-08,-0.086938746,-0.01655349,0.053506837,0.024951877,0.0093439258,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
0.0438282,0.0821148,-0.0924852,0.00142,-0.000377133,-3.72841e-05,-0.0079061,0.07839757,0.0599048,0.0013685252,-6.6384e-05,0.0004225059,0.0019209111,0.0067428404,0.0085535122,2.0164e-06,1.422293e-07,1.3901041e-09,6.2506417e-05,0.006146179,0.0035885851,1.8728612e-06,4.4068355e-09,1.7851124e-07,-0.09052473,-0.0003855282,-0.085057527,0.16321011,-0.088306638,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
0.0335791,-0.0874603,-0.169251,0.00140348,-0.000174756,-0.000345951,-0.0102491,-0.1695751,-0.0767658,-1.652e-05,0.000202377,-0.0003086669,0.001127556,0.0076493041,0.028645901,1.9697561e-06,3.053966e-08,1.1968209e-07,0.00010504405,0.028755715,0.005892988,2.729104e-10,4.095645e-08,9.5275255e-08,0.097605988,-0.012911278,-0.10343834,-0.03539443,-0.023646838,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
0.0335826,0.136934,-0.122331,1.08762e-05,-0.000266672,-0.000458697,3.5e-06,0.2243943,0.04692,-0.0013926038,-9.1916e-05,-0.000112746,0.001127791,0.01875092,0.014964874,1.1829173e-10,7.1113956e-08,2.1040294e-07,1.225e-11,0.050352802,0.0022014864,1.9393453e-06,8.4485511e-09,1.2711661e-08,0.043872243,-0.098507396,-0.075411148,0.0088539502,0.052443596,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
0.0140735,-0.0178397,-0.0794904,0.00169464,-0.000374972,-0.000155368,-0.0195091,-0.1547737,0.0428406,0.0016837638,-0.0001083,0.000303329,0.0001980634,0.0003182549,0.0063187237,2.8718047e-06,1.40604e-07,2.4139215e-08,0.00038060498,0.023954898,0.001835317,2.8350605e-06,1.172889e-08,9.2008482e-08,0.0026948382,0.12043105,-0.052506514,0.018170327,-0.020263499,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
0.0186572,-0.0176558,-0.166911,0.000850321,-0.000174756,2.30958e-05,0.0045837,0.0001839,-0.0874206,-0.000844319,0.000200216,0.0001784638,0.00034809111,0.00031172727,0.027859282,7.230458e-07,3.053966e-08,5.3341598e-10,2.1010306e-05,3.381921e-08,0.0076423613,7.1287457e-07,4.0086447e-08,3.1849328e-08,0.059447302,-0.005118823,-0.09422894,-0.074601651,0.089627845,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
0.0429671,0.144214,-0.103474,-0.000220053,-3.9823e-05,2.30958e-05,0.0243099,0.1618698,0.063437,-0.001070374,0.000134933,0,0.0018461717,0.020797678,0.010706869,4.8423323e-08,1.5858713e-09,5.3341598e-10,0.00059097124,0.026201832,0.004024253,1.1457005e-06,1.8206914e-08,0,-0.014425946,-0.037878681,-0.090398758,0.040697566,0.089077777,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0
0.0291767,-0.0381245,-0.0821426,0.00106402,-0.000174756,7.69027e-05,-0.0137904,-0.1823385,0.0213314,0.001284073,-0.000134933,5.38069e-05,0.00085127982,0.0014534775,0.0067474067,1.1321386e-06,3.053966e-08,5.9140253e-09,0.00019017513,0.033247329,0.00045502863,1.6488435e-06,1.8206914e-08,2.8951825e-09,0.094953998,0.082559522,-0.09710699,-0.010514258,-0.066554111,108.76135,7.6903848,0.3363319,30.376245,-15.006936,-0.97995338,59.877961,20.905128,1.8664935,57.933023,-21.960542,-2.4948258,65.638584,20.722606,3.0341856
0.013487,0.0508403,-0.136627,-0.00132146,-0.000174756,2.30958e-05,-0.0156897,0.0889648,-0.0544844,-0.00238548,0,-5.38069e-05,0.00018189917,0.0025847361,0.018666937,1.7462565e-06,3.053966e-08,5.3341598e-10,0.00024616669,0.0079147356,0.0029685498,5.6905148e-06,0,2.8951825e-09,0.031940442,-0.070035956,-0.093846659,0.014375801,0.011722947,80.959628,27.619502,7.6903848,60.421968,-30.544549,-15.006936,36.666862,22.101022,20.905128,63.803235,-6.971502,-21.960542,69.627005,-2.9535262,20.722606
0.00882148,0.14615,-0.0698973,-0.00117176,-0.00034455,0.000210226,-0.00466552,0.0953097,0.0667297,0.0001497,-0.000169794,0.0001871302,7.7818509e-05,0.021359823,0.0048856325,1.3730215e-06,1.187147e-07,4.4194971e-08,2.1767077e-05,0.0090839389,0.0044528529,2.241009e-08,2.8830002e-08,3.5017712e-08,-0.037447663,-0.079004543,-0.09719375,0.065121514,0.073602902,40.928501,40.025651,27.619502,70.238375,-9.8338796,-30.544549,48.885453,-12.263298,22.101022,43.127014,20.620719,-6.971502,76.255341,-6.6208587,-2.9535262
-0.00504179,0.0309965,-0.0097805,-0.000216136,-0.000381857,0.000229138,-0.01386327,-0.1151535,0.0601168,0.000955624,-3.7307e-05,1.8912e-05,2.5419646e-05,0.00096078301,9.565818e-05,4.671477e-08,1.4581477e-07,5.2504223e-08,0.00019219026,0.013260329,0.0036140296,9.1321723e-07,1.3918122e-09,3.5766374e-10,-0.0065558033,0.093589196,-0.017383718,0.055797677,-0.12495552,7.7825467,33.145954,40.025651,43.535548,26.702826,-9.8338796,61.838707,-12.953254,-12.263298,52.332599,-9.2055843,20.620719,57.452607,18.802733,-6.6208587
-0.00509909,-0.0366432,-0.0902569,-0.000868538,-0.000310814,-0.000117641,-5.73e-05,-0.0676397,-0.0804764,-0.000652402,7.1043e-05,-0.000346779,2.6000719e-05,0.0013427241,0.008146308,7.5435826e-07,9.6605343e-08,1.3839405e-08,3.28329e-09,0.004575129,0.006476451,4.2562837e-07,5.0471078e-09,1.2025567e-07,0.081949898,-0.047275147,-0.054272569,-0.068654811,-0.0042845037,-6.9778604,14.760407,33.145954,9.2926121,34.242936,26.702826,35.76762,26.071087,-12.953254,59.343279,-7.0106809,-9.2055843,69.107106,-11.654499,18.802733
-0.00511159,0.159718,-0.0254035,-0.000817959,-0.000174294,2.30958e-05,-1.25e-05,0.1963612,0.0648534,5.0579e-05,0.00013652,0.0001407368,2.6128352e-05,0.02550984,0.00064533781,6.6905693e-07,3.0378398e-08,5.3341598e-10,1.5625e-10,0.038557721,0.0042059635,2.5582352e-09,1.863771e-08,1.9806847e-08,-0.023828115,-0.066391046,-0.058796219,0.049631019,0.11380144,-7.2372391,0.25937865,14.760407,-5.3904359,14.683048,34.242936,4.3240022,31.443618,26.071087,28.924291,30.418988,-7.0106809,63.44184,5.6652664,-11.654499
-0.0122092,0.0386243,-0.0302537,0.000261949,-0.000356983,2.30958e-05,-0.00709761,-0.1210937,-0.0048502,0.001079908,-0.000182689,0,0.00014906456,0.0014918366,0.00091528636,6.8617279e-08,1.2743686e-07,5.3341598e-10,5.0376068e-05,0.014663684,2.352444e-05,1.1662013e-06,3.3375271e-08,0,0.026908094,0.10133147,-0.068321597,-0.0085241437,-0.018307061,-3.5165271,-3.720712,0.25937865,-5.3917047,0.001268743,14.683048,-5.864559,10.188561,31.443618,4.2274712,24.69682,30.418988,31.694197,31.747643,5.6652664
-0.0241761,-0.0474121,-0.0957303,0.000338007,-6.8937e-05,9.92949e-05,-0.0119669,-0.0860364,-0.0654766,7.6058e-05,0.000288046,7.61991e-05,0.00058448381,0.0022479072,0.0091642903,1.1424873e-07,4.75231e-09,9.8594772e-09,0.0001432067,0.0074022621,0.0042871851,5.7848194e-09,8.2970498e-08,5.8063028e-09,0.090532768,0.010964993,-0.042836569,-0.087453816,0.0098265525,-1.0602419,-2.4562852,-3.720712,-2.2882157,-3.103489,0.001268743,-4.0480049,-1.8165541,10.188561,-2.1326453,6.3601165,24.69682,8.8451177,22.849079,31.747643
