global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
704.3500542429073	n/a	n/a	496108.9989119864	1128.7574811404622	n/a	1274093.451230561	n/a	740.9056558974678	n/a	548941.1909408568	n/a	802.3723405084609	655.6408645818308	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.1388632681361	-6.211190974771171	38.57889332507885	487397.8724053253	1095.9029716990283	-32.85450944143395	1201003.3233787613	1079.4187906372724	739.6383102990237	-1.267345598444081	547064.8300619947	1.6061648658955847	798.0496816077588	629.9799845640938	1.567076	24.283606	0.07311104999999997	0.0485546	-0.0104347964	0.10757368310000001	-0.1419804485	0.0082099605	-0.049262639299999994	-0.054310356799999994	0.2232438688	0.171084412	-0.0429757446	-0.0109416165	-0.0841719549	0.0783759832	-0.0020594667	0.0011926583	-0.0205136813	-0.1996738163	0.1157492031	-0.0247181008	0.101843583	-0.0528890426	0.0469415967	-0.12962280880000002	0.0446003748	-0.0611726691	0.0693143033	-0.0515528404	0.0521324232	-0.015682540800000002	0.1051931208	-0.0564736604	0.12586291019999998	-0.04939252	0.0090961752	-0.0073674062	0.053296064500000004	-0.0104666482	0.1376218506	-0.021334712599999996	0.1840482645	-0.013566855800000001	-0.0524639911	0.1304884943	-0.0072292159	0.1219812661	-0.020751010900000002	0.009647770200000001	-0.0825526612	0.08988433119999999	-0.2305903132	0.0563363554	-0.054156198600000004	0.075736728	-0.2054263079	0.030047565	-0.0406456638	0.0874419769	-0.1497589458	0.2154145538	-0.1420516205	0.0070666404	0.19314984649999997	0.137593536	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	0.0	0.0	0.0	0.0371897	0.0371897	0.0013830737860899998	0.0013830737860899998	0.0257638	0.0257638	0.0006637733904399997	0.0006637733904399997	-0.000203151	-0.000203151	4.1270328801e-08	4.1270328801e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.4539246334379	-0.6849386346982556	0.4691409333023104	486441.97698658524	1082.540510802001	-13.362460897027175	1171893.9575274577	178.55536122458034	739.3547117432817	-0.28359855574205994	546645.3897769911	0.08042814081898228	796.6522525354509	615.5907404600323	1.1235190000000002	17.410194	0.07343366525	0.0447306	0.0731559738	0.025622437799999998	-0.1240688809	0.0898153704	-0.044065580300000004	0.013082481799999999	0.1661451968	0.1119791652	-0.1459794793	-0.0023464648	-0.034450705400000003	0.015587100500000001	-0.0090602732	-0.1769679682	0.056037423499999996	-0.0312538561	0.1685316128	-0.00196208	0.1626115195	-0.0762986715	-0.0410118999	0.1426084683	0.00010474889999999999	-0.0353088637	-0.0809363724	-0.0581094719	-0.0374669289	0.0153165674	-0.0127692478	0.0358321044	-0.0307543198	0.1287501589	-0.13402863880000002	0.0368561062	0.047348616399999995	-0.0327912547	-0.0244186213	-0.0158169397	0.037642122	0.024716425	-0.1660096023	-0.080593123	0.0193927622	0.1164155932	0.07861419809999999	0.0955931817	0.0407661614	0.1180574563	-0.020524226399999998	-0.1163086944	0.038615548	0.06279744599999999	-0.1689905112	0.10371777310000001	-0.0060327296999999995	0.1092049655	-0.1353798879	0.0425775172	-0.1660575712	-0.1499708399	0.0172062131	0.1845161815	0.1128156919	0.1126632248	0.11240926539999999	0.0	5.06525e-06	5.06525e-06	2.5656757562499997e-11	2.5656757562499997e-11	0.0634895	0.0262998	0.0006916794800400003	0.0040309166102500005	0.021546400000000004	-0.004217399999999993	0.0004642473529600002	1.778646275999994e-05	-0.0008308660000000001	-0.000627715	6.903383099560003e-07	3.940261212250001e-07	0.000230513	0.000230513	5.313624316899999e-08	5.313624316899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.2963778270633	-1.157546806374512	1.339914608947832	484828.6457750885	1072.5672508743469	-9.973259927654228	1150400.5076481542	99.46591358455359	739.853395821082	0.4986840778003625	547383.0473079865	0.24868580945159804	796.7955453937648	616.9545666551347	1.1457190000000002	17.75421	0.12520298525000004	0.08057559999999997	0.049454127699999996	-0.0713592496	-0.0860839292	0.0478232084	0.0792221568	0.0312055805	-0.0292996052	0.06738188269999999	-0.1267962446	0.026851484199999998	-0.0361848059	-0.1201002794	0.061526223	-0.1389081912	0.0821822805	-0.1207071407	0.0209754775	-0.043010010099999996	-0.1715422467	0.0598192492	-0.004019785200000001	0.0271223116	0.1446336103	-0.0068800671	0.034923928199999996	-0.051322052400000005	-0.0794471118	0.0567207133	0.0343045585	-0.08211101030000001	0.0501403452	-0.0096995818	0.0401895657	0.0426120623	0.0419811413	0.0216904104	-0.0051976463	-0.12664636640000002	-0.0524485267	-0.0871138067	0.013716896200000002	0.0177242749	0.0350544115	-0.0175056442	0.140476197	0.0989424825	0.0103918805	-0.005560102900000001	-0.17453164350000006	-0.0305504017	-0.0061413638	-0.0037890327	0.0455342974	0.0075568661	-0.1539409108	0.0383956997	-0.059047261	0.0873956536	-0.0917388799	-0.0653915652	-0.0436580228	-0.0586698508	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00716844	-0.00717350525	5.145917757177757e-05	5.13865320336e-05	0.0407159	-0.0227736	0.0005186368569600002	0.0016577845128099998	-0.00394068	-0.02548708	1.55289588624e-05	0.0006495912469264003	0.00040291	0.001233776	1.6233646809999998e-07	1.522203218176e-06	0.000266813	3.629999999999999e-05	7.118917696899997e-08	1.3176899999999992e-09	-0.00012530000000000004	-0.00012530000000000004	1.570009000000001e-08	1.570009000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.8120275265491	-0.4843503005142793	0.23459521360827265	484154.3776506071	1067.3402449243476	-5.227005949999239	1139215.1984351664	27.321591201327443	739.6792318476047	-0.17416397347733434	547125.3660266625	0.030333089657413624	795.5838413458342	618.0218002664208	1.101529	17.069426	0.08965319	0.0481149	-0.0602154121	-0.1272855746	-0.0583719988	-0.028468412599999996	0.0766658308	-0.002581385	-0.09791500759999999	0.0108523492	-0.0168763976	-0.0322337318	-0.0677072881	-0.13465371339999999	0.006347925799999999	0.0340208304	0.0632078217	0.0830998518	-0.021657849700000002	-0.04808687019999999	-0.0115162512	0.049056320199999996	0.05409949730000002	-0.0673702121	0.0073896221999999985	0.023721851699999998	-0.0755446296	-0.1386452008	-0.019964058	-0.0800311154	0.0564050595	-0.0040885782	-0.07949820120000001	0.2196898555	-0.0333320836	-0.027895554	0.0192724133	0.11685220699999999	-0.0205466364	-0.0855498407	0.0232608815	0.0048598348	0.1310612483	0.131629125	-0.0347996699	-0.09756370519999999	0.0827548293	0.0186605667	-0.054215312	-0.0040595748	-0.0502117794	-0.0506636036	-0.0342043494	-0.0340405504	-0.0400875741	-0.0375433145	-0.024596415	-0.054328612400000004	-0.018183103	0.0463494211	-0.0848798329	0.0221372013	-0.1004399662	-0.0247086865	0.1125898391	0.1117611244	0.1103844485	0.0	-0.00860839	-0.0014399500000000006	2.073456002500002e-06	7.410437839210001e-05	0.0224468	-0.018269099999999996	0.00033376001481	0.0005038588302399999	-0.00526787	-0.0013271899999999998	2.77504543369e-05	1.7614332960999997e-06	-0.000358209	-0.000761119	1.28313687681e-07	5.79302132161e-07	-0.0	-0.000266813	0.0	7.118917696899997e-08	-0.000469707	-0.00034440699999999986	2.2062466584899998e-07	1.1861618164899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.6349917369846	-1.1770357895644563	1.3854132499156235	482517.7717454407	1072.2915550183402	4.951310093992562	1149809.17896365	24.51547164687262	740.074826220516	0.3955943729113187	547710.7484053271	0.1564949078790995	795.5665231954131	614.0509048774601	1.1316540000000002	17.536242999999995	0.101269395	0.052472500000000005	-0.12446536779999999	-0.000850904	-0.0386610844	-0.15839420769999998	0.025942795	-0.005920215699999999	-0.0232597557	-0.0014818085	0.09896719699999999	-0.0088772455	-0.0923984262	-0.014710207	0.0015098185	0.173240594	0.0197003902	0.060861867300000004	0.005228792	-0.0775899863	-0.0263294266	0.045747826	0.011335423	0.0035505444000000002	-0.1318604289	0.1384623223	-0.2566267381	-0.008355313	0.0008428887	0.0530097393	0.009865969	-0.0617577776	0.0011355122	0.016924774899999998	0.135501774	-0.049889000499999996	0.0223800488	0.008485833100000001	0.1602771877	0.1008383152	-0.1163634177	0.0038396043	-0.0045496314	0.0763576729	-0.0402024537	-0.0424112864	-0.0164403004	-0.0980321644	-0.1406424835	-0.049976343799999996	-0.0042393381	-0.09812904759999999	-0.0170339123	-0.0644096537	-0.06653436230000001	-0.0392418106	-0.033326371800000004	-0.1423840428	0.0838166994	-0.0702303616	-0.0612223793	-0.0007471771	0.0139089936	-0.09688943189999999	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.0205957	-0.01198731	0.00014369560103609993	0.00042418285848999984	-0.00200001	-0.02444681	0.0005976465191761	4.0000400001e-06	0.009747370000000005	0.015015240000000006	9.50112219169001e-05	0.0002254574322576002	0.000465981	0.00082419	2.17138292361e-07	6.792891561e-07	6.93457e-05	6.93457e-05	4.80882610849e-09	4.80882610849e-09	-0.0005725719999999999	-0.00010286499999999994	3.278386951839999e-07	1.0581208224999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.9759044909383	-0.6590872460462833	0.43439599790087396	481602.5560140159	1077.3374420149703	5.045886996630088	1160655.9639673594	25.46097558276061	739.452795398131	-0.6220308223849997	546790.4366221102	0.3869223439969591	796.5722707348294	619.4479562707578	1.137658	17.629295000000006	0.048904935	0.027297	0.0063107049	0.09951178890000001	-0.0415412415	-0.1167865644	-0.043487174299999994	0.0486000325	0.0764581962	0.0007723082	0.12340782630000001	0.021852734900000004	-0.0166181635	0.09675697609999999	-0.0024938604000000002	0.10051342369999999	-0.0649754334	0.025968848500000002	0.10612464880000001	-0.046341911799999996	-0.019695471200000002	-0.0742338977	0.1006331374	-0.032019166	0.013382633400000002	-0.0394094881	0.0622749598	-0.0489372295	0.027676958999999998	0.0549339136	0.0553756858	0.059782049299999994	-0.0056081202	-0.06246155690000001	-0.1560245234	0.0480136842	-0.1099399709	-0.0488789617	0.0703246089	-0.0381393005	0.0742115625	0.1723753036	-0.0755128528	-0.022726554	0.023992145299999997	0.0529268625	-0.1007316698	-0.1087365869	-0.0643341265	-0.0043182696	-0.0478209136	0.0215768521	-0.045452831299999996	-0.0235424314	-0.079753062	-0.0822259144	-0.0836602419	0.0173581659	-0.0465766518	-0.008054204	0.0821186693	-0.0632380108	0.029649716	0.026307465800000002	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.0303388	-0.0097431	9.492799761e-05	0.00092044278544	-0.00198504	1.497e-05	2.241009e-10	3.9403838016e-06	0.0221171	0.012369729999999995	0.00048916611241	0.00015301022027289988	0.00010264900000000004	-0.000363332	1.0536817201000008e-08	1.3201014222399994e-07	-0.0	-6.93457e-05	0.0	4.80882610849e-09	-0.000469707	0.00010286499999999994	2.2062466584899998e-07	1.0581208224999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.1333468111172	-0.8425576798210841	0.7099034438254884	480433.8364615805	1075.163512396299	-2.173929618671309	1155976.5783883466	4.7259699869363825	739.0813581271559	-0.3714372709750933	546241.2539310813	0.13796564626942487	797.0430438830404	603.8481462936683	1.134937	17.587132	0.06119007	0.0368043	0.081141201	0.030576854599999998	0.0084347341	-0.0395415161	-0.083303722	0.0992762186	0.10029459140000001	0.015168235700000001	0.0437186508	0.0474657111	0.0707088594	0.0661944877	-0.0185412218	-0.0569118217	-0.0708279899	0.1379090817	0.0350761007	-0.0821527184	-0.0511087967	-0.0641116136	-0.0314016695	-0.08073491740000001	-0.0795388392	0.0160963629	0.1262885086	0.1179786601	-0.0495748784	-0.1486200057	-0.0077264113	0.07618759929999999	-0.0381862536	0.0820962385	-0.0594478103	-0.0499539616	0.09555397550000001	-0.0648315775	0.0033090411	-0.1471886367	-0.0996009292	0.005596911800000001	0.0039872242	0.0152950709	0.10236034699999999	0.0705534792	-0.0679255047	-0.0195824359	0.0450152416	0.07524081889999999	0.070401694	-0.0494372206	-0.061286915	0.048345945	-0.0033548743	0.0979637383	0.008270439899999999	-0.0804151404	0.0847088292	0.1219502157	0.0677404485	-0.0060621024	0.0225000052	0.08016730650000001	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.0206121	0.0097267	9.460869289000004e-05	0.00042485866640999985	-0.00199696	-1.1919999999999901e-05	1.420863999999976e-10	3.9878492416e-06	0.0253525	0.0032354	0.00064274925625	1.0467813159999998e-05	-0.000244433	-0.00034708200000000013	5.9747491489e-08	1.2046591472400006e-07	0.00057525	0.00057525	3.309125625e-07	3.309125625e-07	-0.000511696	-4.198899999999998e-05	2.61832796416e-07	1.7630761209999982e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.5003812047096	0.3670343935923484	0.1347142460797029	480942.7787310775	1070.9617870279865	-4.201725368312509	1146959.1492741785	17.65449607072089	739.0392141710071	-0.04214395614883415	546178.9600824997	0.0017761130398748558	796.4351282476932	604.8305640252993	1.035274	16.042738	0.07372460999999997	0.0361277	0.09626935439999999	-0.050995418	0.0412664767	0.0771558689	-0.022060717599999998	0.07502307650000001	-0.032247643900000005	0.0318840206	-0.09232518460000001	0.0743584759	0.0837492116	-0.0285599055	-0.0012371311	-0.0723267336	0.0112522045	0.0101841735	0.019334057800000002	-0.0897290286	-0.0501217358	0.1094745077	-0.016020516999999998	-0.0557315296	0.0291872028	-0.0666058509	-0.09308357029999999	-0.082122147	0.1355407522	0.0337024176	0.06162560900000001	0.0858812702	0.0328960649	0.0124966722	0.1192372523	0.0670190492	-0.0480017999	-0.1126411383	0.0623224633	0.0820961855	-0.025929302799999998	-0.18298338179999998	0.05809628	-0.047995181399999996	0.09218397130000001	0.011172998500000001	0.0394443183	0.11646852029999999	0.0090584738	-0.015153976999999999	-0.12388392640000001	0.045980997999999995	0.0663282685	-0.0872865807	0.1206953584	0.0396170004	0.0257775811	-0.054535865999999995	0.0544844519	0.00036136480000000003	0.0710296495	0.0102438376	0.0199534445	0.0407019	0.1115978766	0.1078204375	0.1016191316	0.0	-0.0126795	0.007932599999999998	6.292614275999996e-05	0.00016076972025	0.0254469	0.02744386	0.0007531654516996	0.0006475447196100001	0.0169973	-0.0083552	0.00028890820729000004	6.980936704e-05	-0.000452893	-0.00020846	2.05112069449e-07	4.34555716e-08	0.000870023	0.000294773	7.56940020529e-07	8.689112152900001e-08	-0.00041507	9.662599999999994e-05	1.7228310490000002e-07	9.336583875999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.6511609932779	0.15077978856834304	0.02273454464071424	481151.93314732244	1066.0625360786312	-4.899250949355292	1136489.330830403	24.00265986475873	739.427415888627	0.3882017176199497	546752.9033677325	0.15070057356307914	793.9936736679817	610.1807365641828	1.123945	17.416789999999995	0.07642769999999999	0.043949	0.0073757936	-0.1184793787	0.029933569900000002	0.0078884658	0.1102828917	-0.0348745563	-0.07718933230000001	-0.008050083000000001	-0.10243826439999999	0.015928621	0.0077610479	-0.0294011561	0.0447016092	0.0266599465	0.1674792185	0.0194893615	0.0644565243	-0.0259199702	0.035056889	0.0932876531	0.027628688	0.0864815114	0.1484918644	-0.0771266696	-0.0089138862	0.0235760036	0.09904446369999999	-0.10515028859999999	-0.025597832	0.0013594838000000001	-0.0195899349	0.0499366082	-0.026475201	0.1450572185	0.0397487104	0.058521609599999996	0.0520202128	0.1004175542	0.0582934616	0.0351703284	-0.0091734825	0.0187127552	-0.0349472125	-0.0329896473	0.0815443772	0.1004818356	-0.030442728199999998	-0.12196344949999999	0.0406779465	-0.0017003531	0.0013151617	0.010840340300000001	0.0322331456	-0.0342032855	0.06845019299999999	-0.0279683218	-0.032135598	-0.0746086465	-0.0681237841	-0.0731628674	0.0794445329	0.1247736259	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.0132174	-0.0005379000000000009	2.893364100000009e-07	0.00017469966276	-0.0019498	-0.027396700000000003	0.0007505791708900003	3.80172004e-06	0.0189019	0.0019045999999999996	0.00035728182360999995	3.627501159999997e-06	-0.000301404	0.000151489	9.084437121599999e-08	2.2948917121000002e-08	0.000235065	-0.000634958	5.5255554225000014e-08	4.0317166176399997e-07	-0.00026974700000000003	0.000145323	7.276344400900001e-08	2.1118774329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
