global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
671.4549567025467	n/a	n/a	450851.7588804189	1066.173629599446	n/a	1136726.2084532566	n/a	715.0650050949188	n/a	511317.96151139616	n/a	771.8873775667662	615.2130950537414	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.0561955399728	-4.398761162573919	19.349099765368656	444963.9680082625	1044.9144591870274	-21.2591704124186	1091846.227018118	451.9523266242544	714.0952198166808	-0.969785278237964	509931.9829650337	0.9404834858870856	767.5246427976399	597.6351539143898	1.251594	20.361141	0.108103	0.0701627	-0.00152891	-0.0832329078	-0.0422631008	0.066686913	-0.0466199987	0.1407540224	-0.0309296204	-0.0247534324	-0.21211868350000002	0.08626003939999999	0.18737203079999998	-0.2176972502	-0.0817443534	-0.0090112696	-0.0209350278	0.12481893179999999	-0.1262478515	0.023102552000000002	-0.025139793799999997	0.0682182658	-0.0487072995	0.0281520807	-0.0263118886	0.073487237	-0.064223677	0.046624732599999996	-0.1156261376	0.14051811050000002	0.10410078939999999	-0.0409704791	0.0632148961	-0.1221962201	0.19641658899999997	-0.0914240607	0.04388782559999999	-0.0585102496	0.0524226545	-0.0733426794	0.0010748466	-0.0568778999	0.0866110783	-0.029091980099999998	0.0152802616	-0.1093344739	0.1627003398	-0.1848774082	0.014960610400000001	0.0568713372	-0.0698380504	-0.0332319333	-0.0899760053	0.0487836736	-0.0481302864	0.0470541381	-0.0014482395000000002	0.1959188064	-0.134134801	0.0653895209	-0.2460471809	0.204357602	-0.0818263514	0.078642734	-0.0791992836	0.014833258700000001	-0.1331191528	0.0804738847	-0.0773629045	0.049062546500000005	-0.049425566	0.059392209400000014	-0.10703179310000001	-0.012802761200000002	-0.0893156856	0.0672325441	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	0.0544538	0.0544538	0.002965216334440001	0.002965216334440001	0.0224732	0.0224732	0.00050504471824	0.00050504471824	-0.00062352	-0.00062352	3.887771904e-07	3.887771904e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.5099220756749	-1.5462734642978828	2.390961626391777	442903.45638117095	1040.8605760294013	-4.05388315762616	1083390.738732257	16.433968655685046	713.6316733472325	-0.4635464694482607	509270.16520437115	0.2148753293379473	767.0499672580619	588.2476494078927	1.0380760000000002	16.887598	0.08699071249999997	0.0471594	-0.0363166909	0.0306005027	-0.1064234406	-0.0094192317	-0.1080284312	0.0740639506	0.12257415699999999	-0.08970407080000001	-0.0619884937	0.066886714	-0.0030697223999999997	-0.1885286574	-0.0833824305	-0.0276350717	0.043756375599999994	0.0111530975	-0.1218616342	0.0833324693	0.05212415	0.055949058600000004	-0.106182692	0.0617546576	0.0088332567	0.0312227496	-0.0102107595	-0.0149737196	-0.038208188	0.023567030200000002	0.1019507322	0.0361914739	-0.0344202718	0.0084821298	0.0900232838	-0.1424346935	-0.004895754600000001	-0.0371990468	0.0202869956	-0.09267148550000001	0.010712246100000001	-0.1840539124	-0.078182479	-0.084138059	-0.0815433057	-0.037602574900000005	-0.0347092107	0.055944865499999996	0.0771478807	-0.035967582799999995	-0.0549988012	-0.0565809036	0.0668970071	0.09016371990000001	-0.0873008381	0.0490529391	0.0100482197	0.1148441776	-0.11277130939999999	0.0304007923	-0.0959108777	0.0287336926	-0.0077055125	-0.059145425099999996	-0.20792599420000002	0.077961364	-0.0561788176	0.0671930032	0.0329623464	0.13090893369999998	-0.0014843003	0.1599000606	0.0319564072	0.0470458429	-0.0244481185	0.0339731535	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0165296	-0.0165296	0.00027322767616	0.00027322767616	0.0545006	4.679999999999268e-05	2.1902399999993148e-09	0.00297031540036	0.00252983	-0.01994337	6.4000398288999985e-06	0.00039773800695689987	8.81485e-06	0.00063233485	7.770158052250002e-11	3.998473625245225e-07	0.00015918	0.00015918	2.53382724e-08	2.53382724e-08	-0.000217904	-0.000217904	4.7482153216000006e-08	4.7482153216000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.7413071553083	-1.7686149203666446	3.1279987365435127	440552.52282423724	1030.4694006935958	-10.391175335805428	1061867.1857658187	107.97652485945106	712.3575949188397	-1.2740784283928406	507453.34303855366	1.6232758416959705	763.9221692853322	589.2730879242722	1.180908	19.21121	0.10343712249999996	0.0636402	-0.0941143368	0.0800435825	-0.00862528	-0.0707267969	0.009752323	-0.0776686496	0.0311061246	0.0538340421	0.0733883913	-0.0039897163000000005	0.0013565782999999999	-0.1370797626	0.022688978500000002	-0.11687166140000001	0.1271301111	0.0025548904	-0.047616207199999996	-0.0454703003	-0.1448136588	0.1096733803	-0.19272233589999999	0.0201734846	-0.1593899055	0.0030943141	-0.0967720929	0.0889030296	0.09789127289999999	-0.06048738980000001	-0.16849156440000002	-0.0182943598	0.1175062469	-0.12059184210000001	-0.0001251543	-0.0717095112	0.0014012868	0.0913009886	-0.0247017763	0.0601593637	0.078425327	-0.10480490880000001	-0.0498115252	0.065229322	0.0436697691	0.042457778	-0.0700047916	0.031234681400000002	-0.0160144283	-0.0843187716	-0.0682093544	0.0617580833	0.0946495663	0.0941132378	0.07679571389999999	0.0709117946	0.18776029670000002	-0.0069733418	-0.0662963684	-0.09870547880000001	-0.06692985259999999	0.034106477	0.0019326963000000001	-0.015027198899999997	0.0199201148	0.0399566703	-0.1753625331	0.036491468900000004	-0.1321127006	0.2726508945	-0.0379291685	0.11353916160000001	-0.0050493846	-0.0153642052	0.049152439000000006	0.0241693527	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.016516699999999995	1.2900000000003188e-05	1.6641000000008222e-10	0.0002728013788899999	-0.00452546	-0.05902606	0.0034840757591236	2.04797882116e-05	0.0197887	0.01725887	0.00039159264769	0.0002978685936769	-0.000156887	-0.00016570185000000002	2.4613530769e-08	2.7457103093422502e-08	-0.0	-0.00015918	0.0	2.53382724e-08	0.0	0.000217904	0.0	4.7482153216000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.1756169175766	1.4343097622682992	2.0572444941381445	442458.6013416786	1027.072247273222	-3.3971534203737974	1054877.4011188666	11.54065136155739	714.5973087018408	2.2397137830010934	510649.3136039139	5.016317829765068	765.1716606597741	586.7468890137657	1.012835	16.476965	0.02549889	0.0204947	-0.1093308614	-0.0119992478	0.0352867949	-0.1153134521	0.0444448712	-0.0069338127	-0.09392131640000001	0.0688254114	0.0794410438	0.021893657900000002	0.0767956669	-0.0355165767	0.0707651404	0.0316964548	0.0112409833	0.025911120299999996	0.2213827493	-0.0395826938	0.0098541962	0.1442727496	-0.053770755700000006	0.12112636939999999	-0.0192369322	0.013073671100000002	-0.11510776800000001	0.0728732748	0.07980804700000001	0.19153241920000005	-0.023861440299999998	-0.0956757595	0.0068885809	-0.0622112809	-0.10505369140000001	0.028206726	-0.0694395191	-0.0783327091	0.0297373375	0.0340284429	0.020030406100000002	-0.05943787320000001	0.0835927842	-0.0442708266	0.0070944153	0.09470022060000001	-0.0394066978	-0.0250297841	-0.0836456835	-0.029913176800000007	-0.07358562099999999	0.027489715699999997	-0.0376222631	-0.0862490833	0.1504115341	0.0737904256	0.043701938600000004	0.055092215	-0.0847624565	-0.1355785759	0.0003035376	-0.0101902184	-0.0219760458	-0.1142183783	0.2513929072	-0.0076824179	0.034886764199999996	0.1545452769	-0.1926526491	0.12679646349999998	-0.0368787931	-0.03341262	0.0434646671	0.0512488547	-0.012405401299999999	-0.1312962168	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.00312229	0.01963899	0.0003856899282200998	9.748694844099996e-06	-0.00452546	0.0	0.0	2.04797882116e-05	0.013928799999999998	-0.0058599	0.00019401146944	3.433842801000001e-05	-0.000156887	0.0	2.4613530769e-08	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.9576796034056	2.7820626858290325	7.73987278788225	446167.4617411658	1035.125591230623	8.053343957401012	1071484.989620547	64.8563488962074	715.388024775453	0.7907160736122023	511780.0259921242	0.6252319090686977	765.3035854617618	601.0730165521883	1.198742	19.501331	0.07276475999999997	0.0436906	0.0459637167	-0.055201693600000004	-0.0314349476	-0.0012289634	0.048536795	0.043080916399999995	-0.155026041	0.1271023021	-0.1447972652	0.028772639300000007	0.1161678797	-0.050820587599999995	0.0786145975	-0.0029016540999999996	-0.16521338160000001	0.0763372893	0.1038656987	0.037894181	0.0838165593	0.010973705	-0.1113225191	0.1031205526	-0.121285721	-0.065093042	-0.0157318008	0.050793073	0.0410347133	0.0652399946	0.0585035401	0.0084320957	-0.10659642720000001	-0.0652943973	0.1432022123	-0.0531119566	-0.043177594699999995	0.0384202237	-0.1463229932	-0.0159614824	-0.0972956214	0.0861262242	0.1232528009	0.026255949	0.126343835	0.0965667672	-0.0578183147	0.0332747226	-0.0719349978	0.011535911299999998	0.038257514	0.0927151206	-0.1665532337	-0.0901248957	-0.0399466165	0.0438715347	-0.0691258161	0.07422276309999999	-0.1106616602	-0.0308658367	-0.2061106877	0.0876981614	0.0902605866	0.0206612515	0.19229997280000002	-0.10354431060000001	0.1540412185	-0.0171779093	-0.0539185499	-0.1296147401	-0.1031541841	0.12941137619999998	0.052642710700000005	-0.0500281624	-0.0006507143	0.11046718369999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.00652305	0.00340076	1.15651685776e-05	4.25501813025e-05	0.00991334	0.0144388	0.00020847894543999998	9.82743099556e-05	-0.0271333	-0.04106209999999999	0.0007362159688899997	0.0016860960564099993	-0.000434149	-0.000277262	1.88485354201e-07	7.6874216644e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.1568176190821	0.1991380156764535	0.03965594928755544	446433.5329308593	1030.9189260408637	-4.2066651897594065	1062793.8320692477	17.696032018733536	715.1166197700644	-0.27140500538860124	511391.7798713629	0.07366067694998668	765.8458392477581	597.6734891601719	1.16343	18.926872	0.08483841000000003	0.0461098	0.0551993431	0.11711851699999999	0.015443092	0.0483630418	-0.0042174340999999995	0.0414299709	0.0368676599	0.0437893783	-0.0301216927	0.1128820234	-0.09020842400000001	0.0573530412	0.0526171343	-0.014084819699999999	-0.1148930224	-0.0741444904	-0.102258882	-0.020255754299999998	0.0900060518	0.0277227584	-0.0313442413	-0.0282493392	-0.0229342411	-0.14737174890000002	-0.0087978496	0.019256468	-0.013150443799999998	0.0311537857	-0.1455522371	-0.08700699630000001	0.0773277736	-0.0360084677	0.029501288100000002	0.0667445624	0.0724443771	-0.0629862366	0.0122458432	-0.0420334334	0.023586066099999997	0.062264351600000004	0.0343949933	0.045954731299999996	-0.1891708338	0.0347065499	-0.0140194255	0.0016824647	-0.1059318512	-0.1369898067	0.0357274952	0.0313710194	0.0525900424	-0.051582728200000004	-0.121215268	-0.0883998409	-0.06799853269999999	0.0538244482	-0.0178705815	-0.06267967719999999	-0.12499469449999999	-0.0930703926	0.18313490010000005	0.0143270949	-0.0554521339	0.0756260384	0.0032596986	-0.0078513881	0.0863343815	-0.019028273999999998	-0.12127955300000001	0.1026843907	0.0810384468	-0.0743824997	0.0004934533	-0.0769792999	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0208627	0.014339650000000002	0.00020562556212250007	0.0004352522512900001	0.0391796	0.02926626	0.0008565139743876003	0.00153504105616	-0.0545027	-0.027369400000000002	0.0029705443072899997	0.0007490840563599999	-0.000156887	0.000277262	2.4613530769e-08	7.6874216644e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.3364345859019	-1.8203830331801785	3.313794387490266	444004.2440566519	1034.1939204072225	3.2749943663588965	1069557.0650072605	10.72558809968251	714.6171764612184	-0.4994433088460255	510677.70889340405	0.2494436187510664	766.2938712916707	595.3699746513878	1.034882	16.835632	0.02188524000000001	0.0158968	0.0328911882	0.1043181997	0.08881740369999999	0.0159966645	-0.0401269529	0.0645245864	0.0993089769	-0.0938449428	-0.0162177625	0.0069012812	-0.1501718102	0.0734469906	-0.0017959221	0.041716250499999996	0.0282023759	-0.1373134017	-0.1243634623	0.007661253499999999	0.08177492759999999	-0.004483328	-0.1345555564	-0.0736571919	0.013153768	-0.0885502465	-0.0929614186	0.052071735	0.17779469260000005	-0.028175738399999997	-0.0360785213	0.0557611379	0.0553442888	0.0356141356	0.027818135	0.1319754039	0.0433212447	-0.041567067799999996	-0.0085813603	0.0494204829	-0.0023680851000000003	-0.0018533092	0.0703769669	0.008595353299999999	-0.08117098639999999	-0.0201861789	0.012691029099999999	-0.0853688369	0.0164277446	0.0087300803	0.0299371868	-0.059337660999999986	0.10845557789999999	-0.0005776017	-0.1091254606	-0.1044852803	-0.035363581899999996	-0.0010317317	-0.0048686735	-0.10267688119999999	0.1049953163	-0.0045799906	0.0429858488	-0.026358704	-0.0934400142	0.0285451973	-0.0394181455	-0.0189715812	0.0722460626	0.0883835216	-0.0367703223	0.1353009936	0.014383803700000001	-0.0323698813	-0.0777419558	0.0376669459	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.020851	-1.1700000000003376e-05	1.3689000000007895e-10	0.00043476420099999993	0.0352061	-0.003973500000000005	1.578870225000004e-05	0.0012394694772099998	-0.05444680000000001	5.589999999998374e-05	0.002964454030240001	3.1248099999981824e-09	-0.000452001	-0.000295114	2.04304904001e-07	8.709227299599997e-08	-3.3485e-24	-3.3485e-24	1.121245225e-47	1.121245225e-47	-6.17688e-05	-6.17688e-05	3.815384653439999e-09	3.815384653439999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.6978457603758	-0.6385888255260852	0.4077956880867849	443153.62185000506	1026.2609047823187	-7.933015624903875	1053211.444684623	62.932736904969	713.3063193346567	-1.3108571265617002	508805.90520275524	1.7183464062575973	764.3368550673738	591.856203537614	1.093479	17.788898	0.08421834	0.0437559	0.0296443581	0.059698167	0.0994314498	-0.12499952859999999	-0.0012658156	-0.08676349289999999	0.038906375	-0.023574628700000003	0.0788393096	0.0057460987	-0.0858241896	0.1173893484	-0.0212549837	-0.02572616	0.06634389730000001	-0.053720707400000005	-0.0284764292	0.017214141999999998	-0.0567060479	-0.1021249741	-0.0615740617	-0.06507591509999999	0.0049805788	0.0793072786	-0.039965359	0.0038221903	0.0052104690000000006	0.133926897	-0.1060661655	0.15948441119999998	0.0440009871	0.2498657845	-0.131840282	0.0475208509	0.0655107147	0.053278224299999996	0.0346855378	-0.0712820608	-0.039228775699999996	-0.0145456344	-0.0050356368	-0.0717044806	-0.050600772800000006	-0.1159620911	-0.0501530004	0.1547557877	-0.0707851566	-0.0395118846	-0.1474968794	-0.0124923951	0.0863881852	0.00987396	0.0127497301	0.029640202	0.1063549817	-0.17872759079999995	0.08689180810000001	-0.0709381536	0.11718088230000001	-0.023568508199999998	-0.0244791842	0.0117076115	-0.10296255730000001	0.0065547953	0.037702448	-0.0029295408000000003	-0.0935388024	0.0754684056	-0.197868552	-0.0814443224	0.0740319094	0.0146244495	0.027126937900000002	-0.1355832615	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0287816	0.0079306	6.289441636e-05	0.0008283804985599999	0.0160571	-0.019149	0.00036668420099999984	0.00025783046041	-0.0884	-0.0339532	0.007814560000000002	0.0011528197902399998	-0.00032167700000000003	0.00013032399999999994	1.0347609232900002e-07	1.6984344975999992e-08	-0.000271618	-0.000271618	7.3776337924e-08	7.3776337924e-08	0.0	6.17688e-05	0.0	3.815384653439999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.8396062268729	1.1417604664970895	1.3036169628556515	444675.0604328109	1024.9499417462475	-1.3109630360711435	1050522.3830856362	1.7186240819448704	715.0659907017807	1.7596713671240425	511319.37105831923	3.096443320276196	764.3405655272376	597.9631723171368	1.152741	18.752987	0.121008	0.0685414	0.0812309552	-0.1083477185	0.059860134599999996	-0.08391024119999999	0.0884690565	-0.102614952	-0.08258984330000001	0.10082489039999999	0.0055061714	-0.08505770509999999	0.1826919913	0.1583066041	0.1165105131	0.023304444700000003	-0.10172751990000001	0.09510881130000001	0.16442908369999998	-0.0196127122	-0.0455682369	-0.0096380023	0.057562395599999996	-0.0981884827	-0.0241852468	-0.1120898614	-0.0027753617	0.0258450007	-0.0325078528	-0.0676179514	-0.0219303923	0.0260660492	0.0079719271	0.0894507781	-0.054153406900000006	-0.2444659703	0.0296014503	0.04860356230000002	-0.0382511942	0.0786275978	-0.0519025568	0.0725350572	0.1257732367	0.0176691613	0.0413523846	-0.0375862777	0.072561147	-0.0703507905	-0.0888972042	-0.0341088002	0.0742268135	0.0670620935	-0.171406442	-0.07117681969999999	0.1136716216	-0.0232821955	-0.084649525	-0.0581310059	0.1374488585	-0.0709787357	0.0274763702	0.0265370271	0.0601542258	0.076263012	0.1287402477	0.0617630605	0.1561309377	0.0222471255	-0.1328304081	-0.04319204	0.0256476457	-0.0795821728	-0.0249401556	-0.013503196100000002	0.001919814	0.0932956833	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.0206149	-0.008166699999999999	6.669498888999998e-05	0.00042497410201	-0.043567	-0.0596241	0.00355503330081	0.001898083489	-0.07604919999999997	0.012350800000000037	0.005783480820639996	0.0001525422606400009	-0.000269241	5.243600000000005e-05	7.2490716081e-08	2.749534096000005e-09	-0.0	0.000271618	0.0	7.3776337924e-08	-0.000493274	-0.000493274	2.43319239076e-07	2.43319239076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
