global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
793.9630082060762	n/a	n/a	630377.2583996418	1214.8196828270268	n/a	1475786.861783958	n/a	781.8528324721336	n/a	611293.8516446983	n/a	856.1737128177721	834.8349162711328	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00320693	n/a	n/a	1.0284400024900003e-05	-5.07383e-09	n/a	n/a	2.57437508689e-17	1.29023e-08	n/a	n/a	1.6646934529e-16	9.67046e-05	n/a	n/a	9.351779661159998e-09	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0
788.6173636577997	-5.345644548276482	28.57591563651807	621917.3462625784	1184.6806087134214	-30.13907411360537	1403468.1446616026	908.3637884253976	782.5764110051155	0.7235785329818327	612425.8390616474	0.5235658933921412	852.8602639527858	816.5435909456721	1.628228	24.9249	0.06442020217153001	0.048229	-0.0471261764	0.0954748442	-0.0661557482	0.0946853885	-0.1499270527	0.0981600295	-0.0800498521	-0.0309185396	0.0342456363	-0.051509203899999995	0.15292292429999998	0.0449319281	-0.0685562024	0.0430471123	-0.0641571863	-0.0136346459	0.04757223309999999	-0.0849653978	0.048466720899999996	-0.11998690529999999	0.009648125799999999	-0.0921398838	0.0393974864	-0.1049121808	-0.075803357	0.056291983200000006	-0.027139236299999998	0.0605713512	-0.0458885044	0.07940615570000001	-0.0490131886	0.1456705436	-0.12044235560000001	0.0123386017	-0.0683332968	0.09984150970000001	-0.0514692697	0.0448910399	-0.052624717300000005	0.0297814452	-0.09739835300000001	-0.008006709300000001	0.1014586502	-0.069079115	0.06254534910000001	-0.055814162800000004	-0.0535502853	0.057044154699999995	-0.1157298727	0.0416194954	-0.0955922498	0.1457678992	-0.012788851799999999	0.0782831778	-0.1581912111	-0.0024064984	0.08734426630000001	-0.1233303068	0.014915861200000003	-0.0939225263	0.057399537199999996	-0.2832592888	0.0619119715	-0.12353335039999999	0.09346400349999999	-0.19218226800000002	0.11113254789999999	-0.14809605439999998	0.2011664013	-0.059484238700000004	0.1605956754	-0.1446222024	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.00320693	1.0284400024900003e-05	0.0	4.201e-05	4.201507383e-05	1.7652664289403509e-09	1.7648401e-09	0.0478461	0.047846087097699996	0.0022892480505606948	0.0022892492852100003	0.000363208	0.0002665034	7.102406221155999e-08	1.31920051264e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
788.1826490280691	-0.4347146297305926	0.18897680930180624	621231.8882289046	1172.902387004731	-11.778221708690353	1375700.009441396	138.7265066190647	783.7342606548309	1.157849649715445	614239.3913241745	1.340615811346178	853.9344526124962	810.2762313494101	1.113366	17.043398	0.10231649	0.07333929999999997	-0.0463196408	0.0728752428	0.0944818201	0.043184508499999996	-0.1367749468	-0.1023055136	-0.0980117777	-0.1380397376	-0.08426609460000001	-0.09841146419999999	-0.0466665518	0.1193321716	0.0586620423	0.0434342458	0.0341122685	-0.012827563200000001	-0.1098230586	-0.0610115367	0.0364060348	-0.124732315	0.0816303594	-0.07641495	-0.0789736026	0.0474299818	0.0054645488	0.08980203619999999	-0.0193944938	0.0571841348	-0.0717542628	-0.11410854849999999	0.0146863882	-0.0478220209	-0.0523586729	-0.0042662782	-0.11408820730000001	0.1572962015	0.047617995700000006	-0.062065568	-0.0802541896	-0.18903935100000002	-0.0364024931	0.0372810349	-0.010952748799999999	-0.055709891799999994	0.013263411999999999	0.0545409538	-0.129238513	-0.1138428244	0.0155440895	0.1300320412	0.0199632258	-0.024630251800000003	0.0394659922	-0.0461402713	-0.0996811951	-0.011042638799999999	0.0919294795	0.028828901299999998	-0.0118846649	-0.118087872	0.1327038857	-0.1053088069	0.0679221971	-0.084791906	0.027525470099999998	-0.11185538939999999	0.02222309	-0.0686021897	-0.0237437331	-0.1930937831	0.1763098082	-0.0938492318	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	0.0	0.0	0.0	0.0702203	0.07017829	0.0049249923873241	0.00493089053209	0.033868300000000004	-0.0139778	0.00019537889284	0.0011470617448900002	0.0	-0.000363208	1.31920051264e-07	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.3011734433443	-1.8814755847248532	3.539950375915729	618269.5353583802	1163.1466468053645	-9.755740199366528	1352910.1219745637	95.17446683753607	783.5814626019478	-0.15279805288309944	613999.9085334077	0.023347244964866454	851.9211923900618	812.4408027627234	1.16655	17.857544	0.1035177	0.069232	-0.048479933200000005	-0.007726143	0.1011870501	-0.038584423799999996	0.0441251124	-0.099919759	0.037974705299999995	0.11446520810000001	-0.0394054343	-0.0287950313	-0.1328608721	-0.0116790996	0.0443689214	-0.0581075096	-0.09804788380000001	-0.12499940720000001	0.1557069653	-0.061171565	-0.1215668384	-0.029403748700000006	-0.0807635137	0.0814058871	-0.0669674199	-0.051192583300000004	0.1322426489	0.08525362460000001	-0.0508189246	0.0693983609	-0.028694133900000002	0.052623659	0.018394510700000002	0.1832664709	0.033939809	0.048980585800000004	0.06983427269999999	-0.037837902400000005	-0.1750866312	0.0403906532	0.0148458625	0.0830285054	-0.076337495	0.0187479506	-0.0868922176	0.09173110890000001	0.051569287199999994	-0.0034721590000000003	-0.0292824762	-0.0226442619	0.1203437003	-0.0725992806	0.06976680190000001	0.0699866724	-0.0665856461	0.10762561179999999	-0.160813475	-0.1151083211	0.0047030221999999995	0.0001599024	-0.0295230956	-0.042473627699999995	0.0034759479	-0.03659667	-0.0771930724	-0.018766338100000002	0.1367335418	-0.06378260690000001	-0.016908411	0.06864461349999999	0.0372672317	0.1022486342	-0.103340111	-0.1902256984	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0	0.0	0.0	0.0	0.0142947	-0.0559256	0.00312767273536	0.00020433844809	0.0724197	0.0385514	0.00148621044196	0.005244612948090001	-0.000180814	-0.000180814	3.2693702595999995e-08	3.2693702595999995e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.8102077496765	-1.4909656936678175	2.222978699694356	615927.0621880903	1162.4308827036416	-0.7157641017229253	1351245.5570631674	0.5123182493152261	782.7182184197426	-0.8632441822052215	612647.8094461758	0.7451905181111617	850.2488358535643	804.6661176605893	1.0572780000000002	16.184801	0.032321139999999984	0.0181076	-0.09982417519999999	-0.1081402199	0.0175581276	-0.0030511244	0.0491112388	-0.0284634186	0.0814044251	0.0188631568	0.0706261866	0.0921193965	-0.04268199190000002	-0.004745985800000001	-0.041816616699999996	-0.0421289082	-0.052799632699999995	0.0723957152	0.0265899094	-0.0819023576	0.0016614370000000002	0.038682619700000004	0.0229233442	-0.056465903	-0.0831270193	-0.051974832699999994	0.0550982542	0.024281597400000004	-0.028567537799999997	-0.0268405119	0.0504883276	-0.09592840050000001	-0.1025603399	-0.050332494400000004	0.008582932	-0.048959234500000004	-0.1049228745	0.0040664162	0.10003257630000001	0.0287326499	0.11600523439999999	0.1174394364	-0.022713473999999997	0.08995811470000001	-0.0657937918	0.10599564480000001	0.10791935150000001	-0.037133727799999995	0.0704235161	-0.0510426103	0.0273572765	-0.098928269	-0.0495791432	0.0733612791	0.048463337	0.0679502844	-0.06585483240000001	0.10287822699999999	-0.0054743018	0.057208792	0.0435618186	-0.1006249631	0.0074685188	0.0125482926	0.036143314700000005	-0.0146330946	0.0912468334	-0.0124075869	0.0142190474	0.0156116726	-0.0296737386	-0.0235196639	0.0428658691	0.0151557826	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0	0.0	0.0	0.0	0.00286646	-0.01142824	0.00013060466949760006	8.2165929316e-06	0.08427189999999997	0.011852199999999966	0.00014047464483999916	0.007101753129609995	0.0	0.000180814	3.2693702595999995e-08	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7371224876366	-0.07308526203985366	0.005341455527434074	615812.351410176	1164.4395469594106	2.008664255768963	1355919.4585230374	4.034732092403882	782.0091249843597	-0.7090934353828969	611538.2715588039	0.5028135001031188	849.7039099943762	802.2580194664322	0.99315	15.203139000000002	0.06762924	0.037657800000000005	-0.1045058245	-0.1101326767	-0.087654476	0.0767792759	0.0557521184	0.0409822056	0.0746112206	-0.0308859103	-0.061773045199999994	0.1012377891	0.0100909546	0.0485802163	-0.036776215	0.024746316400000003	-0.09977876220000001	0.0872468667	-0.051058717999999996	-0.0082544281	-0.0142664326	-0.0852302292	-0.1799949619	0.0455710104	0.0844238731	-0.0848641507	-0.1162710415	0.047075722199999996	0.06029644360000001	-0.014316136799999999	0.10407671800000001	0.0121175008	-0.07022401980000001	0.0016649954	0.0423882226	-0.0246078998	-0.0837806524	-0.016594736000000002	-0.0167178064	-0.0135120076	0.1805571399	0.0615880433	0.020948685800000002	-0.0639857406	0.0045394803	0.0415625346	-0.0704150062	0.1169071162	0.1048068011	-0.0552746067	-0.0367778773	0.0189830415	-0.015367232	0.0750408826	0.10464747710000001	-0.10759561769999999	-0.0827264556	-0.0037011494	0.0816342904	-0.0553249063	-0.1365489581	0.1049941135	-0.009982631	0.0701697246	0.0672641531	-0.0195645089	0.0484894954	0.08483853710000001	0.0563537201	0.0325823815	0.0724662133	0.08548556789999999	0.0364602331	-0.0045639652	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0127604	-0.0127604	0.00016282780816	0.00016282780816	0.034437199999999994	0.031570739999999986	0.0009967116241475997	0.0011859207438399994	0.0694883	-0.014783599999999966	0.000218554828959999	0.004828623836890001	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.0731878376491	2.336065350012518	5.4572013195291085	619484.2030129193	1168.7714837057326	4.331936746322072	1366026.7811236996	18.765675974135455	781.5047392317772	-0.5043857525824933	610749.6574417279	0.25440498740820816	849.9233785436631	812.0596636497914	1.06879	16.361027	0.05924740000000001	0.0309783	-0.017481757	-0.047154775700000005	-0.0857441516	0.0799105692	0.1192977751	0.0871504884	-0.0600890804	-0.0092352514	-0.1188716379	0.0836123547	0.0700878256	-0.07589850769999999	0.08359843269999999	0.12081775369999999	-0.0388195479	-0.09188835349999999	-0.039709199	0.073381191	-0.1135807435	0.0433255164	-0.026457858100000002	0.0313506765	0.0505927007	-0.10294057640000001	-0.0301143573	0.1220767271	-0.0077689086	-0.0918487506	0.0869144597	-0.030603892	0.05960963370000001	-0.017001841	0.069847996	-0.18401378850000005	-0.0137165425	-0.014126824	-0.0104525837	-0.10967492150000001	0.040452861	0.11664100960000001	-0.0247390628	-0.0185509941	-0.0029680821000000004	-0.0839301977	0.0207919744	-0.1327467582	0.1229051216	0.07787050849999999	-0.0380440341	0.12720061970000002	0.05552267599999999	0.040962322200000005	-0.0138083557	-0.0562635039	-0.1266719024	-0.0620956354	-0.10330150519999999	-0.2238199631	-0.0363395346	-0.0071053693999999995	0.0230417948	-0.0093555748	-0.022383975499999997	-0.025723536800000002	0.011711278799999999	0.1473485641	0.0046853259000000005	-0.0829967745	-0.1220824676	0.0734976055	-0.034855778399999995	0.0200160393	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0	0.0127604	0.00016282780816	0.0	0.057392499999999985	0.0229553	0.0005269457980899999	0.003293899056249999	0.0609796	-0.008508700000000008	7.239797569000014e-05	0.003718511616159999	-0.00047075	-0.00030046	9.02762116e-08	2.216055625e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.4678772784123	1.3946894407631591	1.9451586361762532	621681.5934999255	1168.9884601379265	0.2169764321938601	1366534.0199356405	0.047078772127576766	782.8445262163162	1.3397869845390458	612845.5522268487	1.7950291639402298	850.1747303941862	827.4527203588933	1.100291	16.843243	0.05218615	0.0324317	0.06807017580000001	0.0666787748	-0.0852987999	0.0609562251	0.0744823662	0.1308269244	-0.1217701012	0.0311742606	0.024628823799999998	-0.028997138399999997	0.1551498917	-0.1464849507	-0.0161628512	0.0353965766	0.046622469900000005	-0.0797516868	0.153583377	-0.07856907769999999	0.0679691584	0.0621378771	0.0499132972	0.027484551099999997	0.0338477908	-0.10601951230000001	-0.059869811399999986	0.0058786986	0.1344379638	-0.0076707641000000005	-0.0346209056	0.0448212291	0.1445680631	0.0257669454	-0.19184391829999997	-0.0812428383	-0.0653221313	0.013958171299999999	0.0699906982	-0.0691754331	-0.0124605017	0.0423085419	0.0556658559	-0.0338863097	-0.0691820259	-0.13148702939999998	-0.0456623333	0.0201320195	0.0333437117	0.20887366489999998	-0.057338517400000004	0.0659006194	-0.0687978566	-0.023718875299999997	-0.1364057799	0.0690960593	-0.0441284202	0.057432628099999994	-0.0058707520999999995	-0.1027806593	-0.021137712700000002	-0.1471923356	0.0024261736	-0.0090788026	-0.1391315089	0.050333935	-0.0372466569	0.0266608506	0.0784025571	-0.053977060199999996	0.0437985022	0.011239576299999998	-0.0850630833	0.024026170099999997	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.008771499999999998	-0.008771499999999998	7.693921224999998e-05	7.693921224999998e-05	0.027704900000000005	-0.029687599999999988	0.0008813535937599993	0.0007675614840100003	0.06552859999999999	0.0045489999999999975	2.0693400999999976e-05	0.004293997417959999	-0.00028718900000000003	0.00018356099999999995	3.369464072099998e-08	8.247752172100003e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.8677521653009	-0.6001251131114032	0.3601501513869744	620735.594902004	1166.0048443978205	-2.9836157401059618	1359567.2971591856	8.901962884608041	783.8466469762802	1.0021207599639863	614415.5659759573	1.004246017550798	851.3543506306064	828.3808978962181	1.137479	17.412514	0.06330717000000001	0.030168200000000006	0.0961811261	0.08521028439999999	0.022692549500000003	0.0603842193	-0.058113183	0.007039786700000002	-0.16234727470000002	-0.0556438566	0.0884194485	-0.1393157985	0.0553667272	-0.0227957789	-0.08482681800000001	0.0168304701	0.0169823736	0.2099459393	-0.0520738256	-0.0617854933	-0.024253490099999997	0.0391194477	-0.0066150825	-0.0905982229	0.045784073200000004	-0.100519401	0.0223255906	-0.0371817418	0.0950213976	0.0448870238	-0.023618612200000003	0.1030317438	-0.0419111881	-0.0018733528	0.06750029269999999	0.0766843298	-0.0728918467	0.0698387104	0.0198733095	0.0271498269	-0.030090782599999998	-0.0812398998	0.07351916559999999	0.045621982	-0.041667382200000005	-0.017963248600000002	-0.0935428418	-0.055851039000000005	-0.1204807637	0.0900055149	-0.0316823898	0.0537018583	-0.11081921189999999	-0.0443756943	0.136452939	-0.0637201698	0.0670361203	-0.0012903842	0.0555647231	0.1103499127	0.0158547087	-0.1329596531	-0.1236866508	0.0733859628	-0.0579870556	0.0621159186	-0.0344297504	0.0064796786	0.037436577400000004	-0.0422048682	0.1409008095	-0.0317051945	-0.1030279158	0.0021344006	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0216905	-0.012919000000000005	0.00016690056100000008	0.0004704777902500001	0.0364061	0.008701199999999992	7.571088143999987e-05	0.0013254041172099998	0.05910840000000001	-0.006420199999999987	4.121896803999984e-05	0.003493802950560001	0.00013164300000000005	0.0004188320000000001	1.7542024422400004e-07	1.7329879449000014e-08	0.000191138	0.000191138	3.6533735043999986e-08	3.6533735043999986e-08	-9.53654e-05	-9.53654e-05	9.09455951716e-09	9.09455951716e-09	0.0
787.1632746508127	-0.7044775144881896	0.4962885684194574	619626.0209589908	1161.4325481748272	-4.572296222993374	1348925.5639598721	20.905892750799467	783.6330904206276	-0.2135565556526444	614080.8204021836	0.045606402462221016	851.9001122656523	816.0913521278283	1.0783200000000002	16.506908	0.09067027	0.0546432	0.0773008409	-0.0180034998	0.0862579161	0.0846172208	0.034046774	-0.09136753140000001	-0.0501187458	-0.0720804738	0.0005650212	-0.05736112650000001	-0.1267579053	0.0389191867	-0.044585592800000004	0.12615549880000002	0.0611761799	-0.0955614263	0.0393104284	-0.0307671717	0.1183769094	0.0423600059	0.045039311500000005	-0.1244831853	-0.0921521272	-0.0656658821	-0.1348652518	0.0586513126	-0.108248795	0.104686511	0.0639720647	0.0288199582	-0.0355171678	-0.0956146142	-0.0812435554	0.2067286168	-0.031682341600000004	-0.058766477000000004	-0.042269416399999996	-0.1323298931	-0.0001489505	-0.013004765900000001	-0.0822095203	0.0371663104	0.018126606599999998	0.0045733976	-0.1866110711	0.0913486022	-0.06051161519999999	-0.044779640700000005	0.1036796356	0.0990537009	-0.0330942263	-0.0770491114	-0.0707091646	-0.052519417	-0.0091014436	0.08467304839999999	0.164668741	0.08420894640000001	-0.0355385854	-0.005350780899999999	-0.0949251816	-0.1409843425	0.1059529365	0.17294090980000001	-0.0220089402	0.0325976936	-0.0072287965000000015	-0.0619029005	-0.1572907179	0.07648161049999999	-0.1232952417	0.1241947384	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0216664	2.4099999999999122e-05	5.808099999999577e-10	0.0004694328889600001	0.08632199999999997	0.04991589999999997	0.002491597072809997	0.0074514876839999935	0.0480925	-0.011015900000000002	0.00012135005281000005	0.0023128885562500004	-0.000253219	-0.000384862	1.4811875904400006e-07	6.4119861961e-08	0.000305198	0.00011406000000000004	9.3145819204e-08	1.3009683600000007e-08	0.0	9.53654e-05	9.09455951716e-09	0.0	0.0
