global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
744.5454446498022	n/a	n/a	554347.9191487717	1179.9178056891012	n/a	1392206.0281821836	n/a	736.1550827040375	n/a	541924.3057909883	n/a	813.3332201703137	734.5442374079497	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0
737.8409716042675	-6.704473045534768	44.94995881830226	544409.2993779294	1153.9764834319305	-25.941322257170672	1331661.7243139248	672.9522004503783	735.6246728906755	-0.5304098133619846	541143.6593655132	0.2813345701106953	809.9267530475888	735.2761845502288	1.608637	26.711052	0.11215828	0.0574786	-0.0091912308	-0.1120551341	0.1117011573	-0.1216055124	-0.18960579670000002	-0.1418501002	0.1870566622	-0.0007417621	0.1761718941	-0.165129281	0.0373363795	-0.012526253400000001	0.036537190899999995	-0.0151417262	0.020242826499999998	-0.1641380743	0.1450459234	0.0155761121	-0.1147432159	0.0070807031	-0.0906571646	0.09833023130000001	-0.1348632858	0.08985809199999999	-0.0098897013	0.1191653481	-0.0612323043	0.0681905459	-0.058802908200000004	0.0506387121	-0.0371895204	0.07044549530000001	-0.0018591918	0.08582825960000001	-0.0830259506	0.0820725166	-0.1218949356	0.017523240500000002	-0.0395461295	-4.5729e-06	-0.0677660712	-0.17047923539999998	0.024094923799999998	-0.046886224000000004	0.1190468908	-0.071876526	0.0959453207	-0.0372858779	0.0990458842	-0.1618258038	0.11912219	-0.4511497015	0.0676911875	-0.0526323438	0.007463600000000002	-0.05972946620000001	0.09914967890000001	0.0557805024	-0.10089695480000001	0.1688249029	-0.1629086031	0.1753028354	-0.0660144446	0.1128608806	0.1128439341	0.1128156919	0.0	0.00264923	0.00264923	7.018419592899998e-06	7.018419592899998e-06	-0.0236127	-0.0236127	0.00055755960129	0.00055755960129	0.033974000000000004	0.033974000000000004	0.0011542326760000006	0.0011542326760000006	0.000920545	0.000920545	8.474030970250002e-07	8.474030970250002e-07	0.000117902	0.000117902	1.3900881604000002e-08	1.3900881604000002e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0
734.9137511404092	-2.927220463858248	8.568619644030496	540098.2216152672	1133.3718405025134	-20.6046429294172	1284531.7288440543	424.55131024878204	734.1161330324662	-1.5085398582092466	538926.4967785416	2.275692503805974	807.277572381592	710.2809563849472	1.3914540000000002	23.104767	0.2268912678	0.144688	0.0368977754	0.1002851779	-0.0215497745	-0.11226622050000001	0.0359584254	-0.0861258003	0.062355762599999996	0.09853579470000001	-0.008251905300000001	0.0091878914	-0.006784581800000001	-0.1522236232	0.07492352599999999	-0.08402856310000001	0.0925219692	0.0857716742	0.0564708222	-0.0092359364	-0.0037561108000000003	0.0299134074	0.0205832261	-0.0748243928	-0.0746920382	-0.0167660922	-0.012301309199999999	0.0646789262	-0.0630853753	0.0637780514	-0.0682924475	-0.0406774251	-0.0176710131	0.0859681565	-0.0133021261	0.1205259967	-0.1083199277	0.08968019210000001	-0.0719799978	0.1992115828	-0.0358983021	-0.10562696810000001	0.0791196151	-0.0308120958	0.1767285784	0.0567023325	0.0469946989	0.10987179400000001	0.0307931627	-0.1486752857	0.0629152647	-0.0398820419	0.140266105	-0.11656258	-0.1359773715	0.0189175499	0.021952593500000003	0.0476280658	0.1093418137	-0.030405700299999998	0.0397089384	0.043128792699999995	0.0031459182000000002	0.1556805196	-0.0519512631	0.1128156919	0.1126632248	0.11240926539999999	0.0	-3.2237800000000005e-05	-0.0026814678	7.190269562436839e-06	1.0392757488400002e-09	0.105947	0.1295597	0.01678571586409	0.011224766809	0.07917080000000001	0.04519680000000001	0.0020427507302400007	0.006268015572640002	1.6748e-05	-0.000903797	8.168490172090001e-07	2.80495504e-10	0.000203171	8.526899999999997e-05	4.1278455241e-08	7.270802360999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.7251725099115	-2.188578630497659	4.789876421871009	536886.1784296796	1128.4817685446526	-4.890071957860755	1273471.1019376668	23.91280375305612	733.0480127927501	-1.0681202397161087	537359.3890594	1.1408808464911977	804.7175317148932	712.5560704333046	1.377481	22.872749	0.0952668222	0.0676682	-0.083833963	-0.07012030820000001	0.0499404496	0.1225860124	-0.0621916593	0.0824577521	0.056158553300000004	-0.083494347	-0.08632048949999999	0.0191326578	-0.07237375160000001	0.1049726265	-0.075441488	-0.0303363813	-0.0482973305	0.16295000099999998	-0.0296035669	-0.0708253034	-0.0319250314	-0.08551557359999999	0.0765597634	0.0415565108	-0.057737094	0.0443762465	0.0840461982	-0.0899181881	-0.0091694414	-0.089459601	0.0001629999	0.0714372961	-0.1251142805	-0.0643574076	-0.1536839066	0.1323080271	0.0484149082	-0.0316789538	-0.052251073700000004	-0.045857806200000004	0.0646628789	-0.15409856730000002	-0.1150104232	0.019049836299999998	-0.0589613388	0.018558553999999998	0.033797374	0.1668424345	-0.1575728482	-0.037754542599999996	-0.0314305913	0.0331562744	0.0020541901	-0.1789014573	-0.0906999022	0.1206830375	-0.0670419377	0.0410019462	-0.04402238519999999	0.0655951528	-0.035823569300000004	0.0127508919	0.0769245189	-0.0219594379	0.09441832289999999	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00639721	-0.0063649722	4.051287110677285e-05	4.09242957841e-05	0.0406972	-0.06524980000000001	0.00425753640004	0.0016562620878399995	0.0745982	-0.00457260000000001	2.0908670760000088e-05	0.005564891443240001	0.0003948480000000001	0.0003781	1.4295961000000002e-07	1.5590494310400008e-07	0.00020666	3.4890000000000207e-06	4.27083556e-08	1.2173121000000141e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.5751964696602	0.8500239597486825	0.7225407321468298	538132.5688755006	1127.6159634804815	-0.8658050641711271	1271517.7610960144	0.7496184091443694	733.3196057357992	0.27159294304908604	537757.6441565079	0.07376272671406406	804.8894942673953	707.9793502008632	1.270073	21.089272	0.0550659	0.045836	0.1042406663	0.0230629525	-0.07421321040000001	-0.0023511461999999998	0.0655971195	-0.053964128300000004	0.029521740699999997	-0.0371334546	-0.035915255800000004	0.0949890526	0.1056611817	0.0069777973	-0.088173251	0.0565306548	-0.0138356392	-0.0109765814	-0.0367762788	-0.0034371971999999995	0.0232184532	0.1626495576	0.0333086899	-0.0045252148999999995	0.0886026316	-0.0072660774	0.10307849570000001	0.024266031	-0.0913805158	0.0029060462	0.0826171436	0.016326658799999998	0.011242267299999999	-4.10747e-05	0.0887325182	0.1424184296	0.0315833489	0.045261551500000004	-0.0246586671	-0.1722938364	0.0359582807	0.082773545	0.10514497699999999	0.0085267817	-0.059542803899999996	-0.12280511039999999	-0.0827225635	-0.0024276659	-0.0538549059	0.030946576	-0.019113309	0.042486402	0.0783588365	-0.0053101269999999996	0.0432473894	0.0537169163	0.0169389553	-0.0758353802	-0.0225853502	-0.0017265404	0.0091509109	0.0497654136	0.0156788424	0.1712720979	-0.0062500837	0.1125898391	0.1117611244	0.1103844485	0.0	-0.00315151	0.0032457	1.053456849e-05	9.9320152801e-06	0.0398834	-0.0008137999999999965	6.622704399999943e-07	0.00159068559556	0.0790147	0.00441649999999999	1.9505472249999913e-05	0.006243322816089999	0.00129537	0.0009005219999999998	8.109398724839999e-07	1.6779834368999995e-06	0.00017538400000000005	-3.1275999999999976e-05	3.075954745600001e-08	9.781881759999982e-10	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0	0.0	0.0
734.0461190068494	0.4709225371891535	0.2217680360326696	538823.7048290176	1126.3819086501505	-1.234054830330933	1268736.204134356	1.5228913242631086	733.5892721281978	0.2696663923985625	538153.220181579	0.07271996318925547	804.6690515779037	711.3751325368736	1.201109	19.944141	0.20599439	0.105976	-0.08469609980000001	0.0363832116	0.0112674379	-0.050760968899999995	0.0235328689	0.0626913277	-0.152427712	0.06977622559999999	0.04390087	0.1198588455	-0.0798706099	-0.006792030300000001	0.0477450816	0.09756995269999999	0.0972381141	-0.0048722698	0.00040706900000000003	-0.0328445918	0.0305411033	-0.0443244049	0.0231027983	-0.0799296941	0.11600571960000006	-0.1096823745	-0.1182362117	-0.1289815832	0.11051445720000001	-0.10972358439999999	0.0067242991	0.0961522981	-0.0508991624	-0.010139905	-0.1575570809	-0.0692409841	0.0630243937	-0.1547457185	0.0405704693	-0.04723277360000002	-0.0347620499	0.0341430484	-0.0048171253	0.0953337686	0.0500315423	0.0827640014	-0.090414971	-0.0528527175	0.05809880000000001	0.0549841009	-0.19073774699999999	-0.0226799046	-0.0478813416	0.013226993700000002	-0.1026865067	0.1225694598	-0.0260483875	-0.1050195857	0.054224952699999995	-0.0336943623	-0.097685519	-0.00041808339999999995	-0.1146387369	-0.0877507614	0.0135163115	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.018732	-0.01558049	0.0002427516686401	0.00035088782399999994	0.10807	0.06818660000000001	0.004649412419560001	0.0116791249	0.0624883	-0.01652639999999999	0.0002731218969599997	0.0039047876368900006	-0.00032711	-0.00162248	2.6324413504e-06	1.070009521e-07	0.000364477	0.000189093	1.32843483529e-07	3.5756162648999984e-08	-0.000302445	-0.000302445	9.1472978025e-08	9.1472978025e-08	0.0	0.0	0.0
733.272543299032	-0.7735757078173721	0.5984193757251479	537688.6227562308	1129.524729930307	3.1428212801565683	1275826.1155241332	9.877325599004967	733.9731626947029	0.3838905665051016	538716.6035560648	0.1473719670516078	804.2331477973836	722.2463842179712	1.196869	19.873737	0.206124265	0.11842200000000005	0.0347688688	-0.1085066199	0.1152309569	-0.0042760576	-0.0401672391	-0.043598871799999994	0.047590469	-0.0883488511	-0.0077670311	-0.0525430426	0.08348504080000001	0.1207825064	-0.0231761856	-0.0098514972	0.035509940499999997	-0.1122711267	0.0206594226	-0.039660097000000005	-0.2283985909	0.13240969630000002	0.0560356695	0.057072598899999986	0.1167298834	0.0063886511	-0.1678235412	0.07720679679999999	-0.0973726892	0.11043232759999999	0.008457688599999999	-0.0770476264	-0.1112938301	0.007116163100000001	0.0093481068	0.0080946796	0.09603026960000001	-0.1208273503	0.0399757148	-0.0452995622	-0.046270631799999996	-0.025281460800000002	-0.0183290344	-0.0616934926	-0.148527319	-0.0594656037	0.008935695300000001	-0.0039213937	0.09664234699999999	0.1017438471	-0.0011414257	-0.1274007075	0.1139058738	0.017075801499999998	0.18947561440000002	0.0980992675	0.042775122699999994	0.0551280246	-0.0179684494	0.0142277371	0.011436636399999998	0.0431292509	0.0448287158	-0.0728431775	-0.18572058530000002	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.00120543	0.01993743	0.0003975011150049	1.4530614849e-06	0.00822816	-0.09984184	0.0099683930145856	6.77026169856e-05	0.0650273	0.002538999999999993	6.446520999999963e-06	0.00422854974529	0.000972282	0.001299392	1.6884195696639997e-06	9.45332287524e-07	0.000218958	-0.000145519	4.7942605764e-08	2.1175779360999995e-08	-7.12361e-05	0.0002312089	5.345755543920999e-08	5.07458194321e-09	0.0	0.0	0.0
732.6184313054559	-0.6541119935760662	0.4278625001400557	536729.7658884671	1123.456506491814	-6.068223438493076	1262154.5219787913	36.82333569947676	733.2628231903045	-0.7103395043983483	537674.3678730158	0.5045822115088909	803.8668750746978	699.4085838827227	1.380518	22.923183	0.100278375	0.06347	0.0181392716	0.1370104478	-0.0504439414	-0.0225822786	0.0817394787	0.0353802503	0.0625703728	0.0597371897	-0.0245018319	0.08942451859999999	-0.0092548525	-0.0912093206	0.061216530199999994	-0.1132802682	0.0268309412	0.0604769883	0.0802787322	0.0713660069	-0.0395435046	0.0738131463	0.0606455101	0.0430131688	-0.0896122528	-0.0235760788	-0.0195835724	0.0689500457	-0.062895676	0.0547173163	-0.0217493698	-0.0372124012	0.0143355065	0.09184955119999999	-0.0029830282	-0.18372474649999998	0.2013028805	0.0108655025	-0.0639154792	-0.0152824072	0.0338920979	0.0843361476	0.0825861844	0.073846555	0.0616905043	-0.049695953	0.028831694300000002	0.036736031	0.0665914428	-0.1335745793	0.03019337	-0.0573487554	0.077133417	0.15999468039999998	0.1156524208	0.0046178302	-0.060504593899999994	-0.0230170877	0.0674010629	0.034101060600000004	0.0373027756	0.0736288853	0.0305876877	-0.0440441491	-0.0644533286	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.00194657	0.0007411399999999999	5.492884995999999e-07	3.7891347649e-06	0.06967580000000001	0.06144764000000001	0.0037758124615696015	0.0048547171056400025	0.07917089999999999	0.01414359999999999	0.00020004142095999975	0.0062680314068099974	0.00079695	-0.00017533199999999994	3.0741310223999984e-08	6.351293025000001e-07	0.000383646	0.00016468799999999994	1.4718425331599998e-07	2.712213734399999e-08	-0.000210136	-0.00013889989999999998	1.9293182220009997e-08	4.4157138495999995e-08	0.0	0.0	0.0
733.2871064733064	0.6686751678504379	0.4471264800998113	537709.9805199942	1127.781350675712	4.324844183897993	1271890.774931933	18.70427721499631	734.0916455597217	0.8288223694171393	538890.54408058	0.6869465200462409	804.9189107454649	711.7297195842923	1.3074709999999998	21.710253	0.1248129	0.06326709999999999	-0.09000317460000001	-0.07681615259999999	0.0411833221	0.1101805535	-0.08087527900000001	0.0694580763	-0.05645974440000001	-0.0393745266	-0.027052647599999997	-0.08950221929999999	-0.11273312560000001	0.0175944785	-0.0211370547	0.0070163963	-0.0596572622	0.1220419074	-0.1114530183	0.0172818702	0.0650308686	-0.0764049335	0.063733557	0.0079407909	-0.1361161285	0.1119765474	-0.0320850975	-0.0291867984	-0.083471123	-0.028294988599999998	-0.0453035528	0.05861548320000001	0.0399075324	0.0283238043	0.054411954900000004	0.0084249171	-0.0038977038	-0.0539475549	0.0831496943	-0.0345787045	-0.011888323000000001	-0.052988205	-0.1340283817	-0.0098186038	-0.0026828626	0.10256401470000001	-0.0011592608000000001	0.063164634	-0.169550027	-0.043336140499999995	0.0727824197	0.0359778219	-0.0707328538	-0.0152918668	-0.022134895499999998	-0.022912563599999998	-0.067438239	0.0501706958	-0.0261880719	-0.09257028199999999	-0.0416914824	0.1079193496	-0.0031619308	-0.036462078599999996	0.0361990825	0.1115978766	0.1078204375	0.1016191316	0.0	-0.00591668	-0.007863249999999999	6.183070056249997e-05	3.50071022224e-05	0.114665	0.044989199999999986	0.0020240281166399995	0.013148062225000002	0.06476799999999999	-0.014402899999999996	0.0002074435284099999	0.004194893823999999	-0.00010249	-0.00089944	8.089923136000002e-07	1.05042001e-08	0.000319508	-6.413799999999999e-05	1.02085362064e-07	4.113683043999999e-09	-0.000397709	-0.000187573	3.5183630329000005e-08	1.58172448681e-07	0.0	0.0	0.0
733.8579602662218	0.5708537929153863	0.3258740528858827	538547.5058460996	1127.8465454408733	0.06519476516132272	1272037.830062912	0.0042503574044400185	734.6716894016902	0.5800438419685179	539742.4912083335	0.3364508586055989	805.4714228922229	711.6315458428587	1.222594	20.300901	0.19145284	0.121049	0.1277069847	0.0292047037	0.0204905887	0.0358037441	0.0942930426	-0.051006017800000004	0.060444527699999986	-0.0362921457	0.0410681307	-0.014403501200000004	0.10350776539999999	0.0204775478	0.0580714374	0.0402204904	-0.1332557408	0.0029573372999999997	0.0375781327	-0.055201687	0.0183225473	-0.0250295844	0.1185113376	0.0219539387	0.0063836215000000005	0.09054003029999999	0.08785028119999999	-0.0066846108999999996	-0.015546021299999999	0.1453666691	-0.1483907517	-0.0555134771	-0.0448939772	-0.0440590642	0.0648945226	-0.0767314068	0.0332361843	0.1447059451	0.0691241263	-0.0991171427	0.135016639	0.1027540931	0.09491162619999999	-0.0110314848	-0.0870170549	-0.023660856299999998	0.0393650602	-0.0837164775	-0.08675930529999999	0.025931555699999997	-0.004663347	0.1181175067	0.0482858294	-0.0076383714	0.0774227584	-0.0107053297	-0.00044529199999999996	-0.086781375	-0.0744352841	-0.0141516612	0.1663963864	0.0597360105	0.2000874127	-0.0179116265	-0.0682999292	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.00779308	-0.0018764000000000003	3.5208769600000016e-06	6.07320958864e-05	0.00695026	-0.10771474	0.0116024652132676	4.83061140676e-05	0.062407400000000016	-0.0023605999999999835	5.572432359999922e-06	0.003894683574760001	0.00106649	0.00116898	1.3665142404e-06	1.1374009201e-06	0.000607233	0.000287725	3.68731916289e-07	8.278567562500001e-08	-0.000264392	0.00013331699999999998	1.7773422488999997e-08	6.990312966400001e-08	0.0	0.0	0.0
