global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
807.9556535993762	-0.6090267307160957	0.37091355872673576	652792.3381831952	1187.647891918862	-2.045004487628603	1410507.515179317	4.182043354421125	802.7391159196663	-0.8177594432523847	644390.0882274875	0.6687305070284502	882.7985021468793	807.3388613147289	1.17715	20.126356	0.130557045	0.08562709999999997	-0.074891655	-0.012664989599999999	0.0811281858	-0.0177625573	-0.050042481900000005	-0.065692536	0.054322427	-0.0579748063	-0.043951946500000005	0.0665608739	-0.0331292769	0.07929964	0.0212531586	0.023633974	-0.1508762376	-0.0568586871	0.1467649742	-0.0266003338	0.0301480859	0.0096880037	0.1590406121	-0.0522864567	0.0412214628	-0.0561046567	0.025499617599999996	0.0181635204	0.18540737829999998	-0.1126682407	0.0152063364	-0.0762137747	0.09281803949999999	-0.0662087906	-0.0707311338	0.035774924300000004	-0.1092769728	0.0922735947	0.0072154240000000015	0.0128320981	-0.043979405	-0.09083273720000001	0.0538247279	0.0356083969	-0.0766322114	0.07018104730000001	0.0617755046	-0.0318162733	0.014185394399999999	-0.0400931937	-0.014979711299999999	-0.0045886217	-0.1108349505	0.0315256961	0.012668577	-0.12336099710000001	0.1667464147	-0.0787591083	0.0593149987	0.0330590587	-0.0496982937	0.0267093527	0.0365633589	0.041907951400000004	-0.0240652253	0.034638406600000005	-0.1927792462	-0.002957267	-0.0284872514	-0.0020693098	-0.07423546019999999	-0.0697551334	-0.0536223892	0.0149824968	-0.07363509530000001	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	0.00423568	-0.0026930899999999995	7.2527337480999965e-06	1.7940985062400005e-05	0.009494120000000005	-0.08067988	0.006509243036814399	9.01383145744001e-05	0.00185421	-0.024238790000000003	0.0005875189406641003	3.4380947241e-06	0.00153594	1.9909999999999936e-05	3.9640809999999746e-10	2.3591116836e-06	-0.00030968	-0.000151348	9.59017024e-08	2.2906217103999995e-08	-2.2080300000000006e-05	0.0002876477	8.274119931529e-08	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.8066900854428	0.8510364860666186	0.7242631006166179	654168.2619269695	1196.9212578474687	9.273365928606836	1432620.497487167	85.99531564584612	801.9936846726172	-0.7454312470491686	643193.8702547613	0.5556677440772787	883.8151731622718	825.5602819646895	1.141911	19.523849	0.15992254	0.08523639999999999	-0.1147828828	-0.1482604528	0.0035972473999999997	0.0701955598	-0.015514178500000001	-0.1660848204	0.1040334949	-0.010510642800000001	-0.0518394102	0.1021707967	-0.0393060748	0.0212879373	0.0050730682	0.1090294413	0.0044808314	-0.0691569544	0.1250871086	-0.0653688055	0.09752090990000001	0.0893102153	0.0879654891	0.08618702140000001	-0.1581990784	0.08223345110000001	0.0238742684	0.0225190565	-0.02865872	-0.0662181317	0.1749563892	0.032128682799999995	0.1321320156	-0.1474482155	0.059964081600000003	0.0103027004	0.0341597819	-0.0277166491	0.0714721257	-0.1182293246	-0.0460803329	0.0106538984	0.13915136990000002	-0.012038681399999999	-0.031032661099999997	-0.134384044	0.0252742213	0.0238013379	0.1510644558	-0.0989589209	0.012729709099999998	0.0173488603	-0.0913606253	-0.0460267982	-0.10167529970000001	-0.1980444888	0.0616779484	-0.020712852099999998	-0.0315242139	-0.1061537808	-0.0459111686	0.1066744615	0.041386732	-0.0045884357	-0.08888579070000001	0.0616825099	0.0066262358	-0.0022605548	-0.0696889364	-0.0067253719	-0.0729577072	-0.0858995935	0.0251762104	-0.10396998810000001	0.1385294587	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	-0.00354677	-0.00778245	6.05665280025e-05	1.25795774329e-05	0.0691926	0.05969848	0.0035639085143104	0.004787615894760001	-0.0108154	-0.01266961	0.0001605190175521	0.00011697287715999998	0.00046054	-0.0010754000000000002	1.1564851599999998e-06	2.120970916e-07	-0.00082972	-0.00052004	6.884352784000001e-07	2.7044160160000004e-07	-2.2080300000000006e-05	0.0	0.0	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.8883755372531	-1.9183145481897557	3.6799307057964654	651068.8505771471	1191.7239239305127	-5.19733391695604	1420205.9108683385	27.012279844341613	802.5220659939322	0.5283813213150097	644041.6664071692	0.2791868207145955	882.4074150680806	820.7668202731758	1.071864	18.326214	0.110670005	0.053972000000000006	-0.09354769980000001	-0.1323879389	0.0210824944	-0.054588485	0.0383049136	-0.1444552995	0.025084574	0.11181587130000001	-0.0444953826	-0.0660482267	-0.0114010628	0.0303083369	0.007110234100000001	-0.0037387084000000004	0.07073542099999999	-0.038685400099999996	0.1203152557	-0.0532182701	0.0802360174	0.0089581205	0.0539221964	-0.011410423700000002	-0.0460117589	0.105102685	-0.12529998720000002	0.0166122756	-0.11005922650000001	-0.0818088317	0.059447080199999995	0.1492164833	0.0281791154	0.0750941979	-0.058581419100000004	0.1153653808	0.010620579599999999	-0.0667212764	0.0860354252	-0.102936112	-0.0056816191	-0.0413696463	-0.10311318480000001	0.0293764793	-0.014064655300000001	0.0339311976	0.048458335	-0.041511600499999995	-0.008162908299999999	-0.0431264024	0.1364214538	0.0609680607	0.0119604078	-0.0537729588	-0.0582213443	-0.11755312220000001	0.048683608899999994	0.072047631	0.0031097140999999996	-0.1048861916	0.1030090647	0.0305435177	-0.0269473645	0.0793677213	-0.0737235058	-0.043829295	0.054829114400000004	0.086236084	-0.08580236779999999	0.10938255820000001	-0.0472933355	0.0190361008	0.0178845052	-0.1372247023	0.1254890865	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	0.00423285	0.007779619999999998	6.052248734439999e-05	1.79170191225e-05	0.0344852	-0.034707400000000006	0.0012046036147600006	0.00118922901904	0.0204995	0.0313149	0.00098062296201	0.00042022950025	0.000233538	-0.000227002	5.152990800400001e-08	5.453999744399999e-08	-0.000445942	0.00038377800000000015	1.98864267364e-07	1.472855532840001e-07	-0.000148662	-0.0001265817	1.6022926774890003e-08	2.2100390244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.1877370020401	-2.700638535212988	7.293448497877356	646717.9163444624	1182.3567376336996	-9.367186296813088	1397967.4550278052	87.7441791192029	802.0675156226711	-0.4545503712611208	643312.2996171237	0.20661604001362271	881.3451513654269	794.8789940278978	1.237863	21.164394	0.130903955	0.0631888	0.0058117489	-0.038674666499999996	-0.0289247388	-0.131891493	0.0835494529	-0.0192242962	-0.0349685764	0.0643342504	0.093997379	-0.0413028359	0.0063670504	0.0150476877	0.09371520900000001	-0.0400311186	0.0117931046	-0.0137280663	0.0020198072	-0.1656295243	-0.0085007082	-0.0641278549	-0.0284664478	-0.0444604741	0.0628582181	-0.0169806431	0.0238189644	-0.0689908543	0.0425268822	0.06600453690000001	0.004399752	0.07124681990000001	0.053173028399999996	-0.07102835490000001	-0.09517126220000001	0.0180254878	0.0901136736	0.054902409000000006	-0.0547573147	0.0662340745	0.0116009903	0.11390173769999999	0.08594035	-0.06989635450000001	-0.0023104632	-0.09371026140000001	0.016799462	-0.0929161367	0.032142431299999996	-0.009749228399999999	0.0449833979	-0.0464201366	0.0030726765999999997	-0.0601096458	0.047434801299999996	0.0319296309	0.14138577759999998	0.1037018467	-0.0473720863	0.042344289800000004	-0.0330677879	-0.0626337196	0.0677810024	0.013408096599999999	-0.0836692431	-0.0704774398	0.031483021800000004	-0.0044468936	-0.016136296	0.0874996387	0.08561935359999999	0.0254302755	-0.0409216174	0.0133277665	-0.0205332402	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	-0.00705563	-0.01128848	0.0001274297807104	4.978191469690001e-05	-0.00101499	-0.03550019	0.0012602634900361	1.0302047001e-06	0.054240099999999986	0.0337406	0.0011384280883599998	0.0029419884480099997	0.00111445	0.000880912	7.760059517439999e-07	1.2419988024999998e-06	-0.000445942	0.0	1.98864267364e-07	0.0	-2.2080300000000006e-05	0.0001265817	1.6022926774890003e-08	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.7315894640742	1.543852462034124	2.3834804245288264	649203.3942603035	1183.7177444648507	1.3610068311511438	1401187.6985609536	1.852339594440079	802.000545070631	-0.0669705520400612	643204.8742935893	0.0044850548405505454	882.0385769381389	791.5910120518506	1.0110290000000002	17.286095	0.07282057999999997	0.0516782	0.0159256325	0.0074068134	-0.0763065317	-0.0027434038	0.06937374290000001	0.0158284755	-0.035887039700000005	-0.0264823042	0.09992674119999999	0.0047688777	0.0129432525	0.01491317	0.0799991292	0.0646346251	0.050740883	-0.0725457051	-0.022950782200000002	-0.052940307699999994	-0.0694233249	-0.02116011	-0.0541304709	0.032341837000000005	0.1286384267	0.0222067985	-0.1009203393	0.0134386182	0.0538869749	-0.0763663827	-0.09511075220000001	0.0528899445	0.052665770199999996	0.0558680472	0.06362144730000001	-0.1112133389	-0.07244191679999999	0.10516990720000001	-0.0453496179	9.13991e-05	0.0519103004	-0.1104990711	-0.0271307485	-0.10987213359999999	0.0015439964	-0.2253606535	0.0836096898	0.052219248899999994	-0.0491541829	0.0021377221	0.0061873413	-0.1081974709	-0.0188903564	-0.0363951165	-0.042627718200000005	0.0759209941	0.08861000529999999	0.0212301523	-0.0566230888	0.07719012360000001	0.008944592900000001	-0.1197607085	0.0932167691	-0.1023713531	0.0143195147	0.007586297099999998	-0.0293342402	0.08906910039999999	0.0195932149	-0.0185598426	0.024095258900000003	0.1387839635	-0.0510445886	0.029053215	-0.124554104	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	-0.00654444	0.0005111899999999999	2.613152160999999e-07	4.28296949136e-05	0.0253312	0.02634619	0.0006941217275161001	0.0006416696934400001	0.0102249	-0.04401519999999999	0.0019373378310399989	0.00010454858001	0.00115341	3.8959999999999986e-05	1.5178815999999994e-09	1.3303546280999998e-06	-0.000445942	0.0	1.98864267364e-07	0.0	-2.2080300000000006e-05	0.0	0.0	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.5948369143922	1.8632474503179992	3.471691061116525	652209.4206107836	1186.054692779803	2.3369483149522243	1406725.7342649929	5.461327426758039	802.6866502091411	0.6861051385101291	644305.858423972	0.4707402610900034	883.725859524717	806.1368439005315	1.004557	17.175438	0.066577785	0.0307678	-0.0284614352	-0.0411033762	-0.1561926175	0.06804563599999999	-0.034553035499999996	-0.023273604	-0.0603680013	-0.1180353655	-0.0035845948	0.037750485	-0.057982966500000004	-0.0005514955999999999	-0.0176922085	0.09345738599999999	0.0165382087	0.08551895890000001	-0.044618313799999997	-0.0763894651	0.0751496708	0.0186048676	0.0442904192	-0.021201946200000002	0.0380461744	-0.016731994099999998	-0.0122724028	-0.0063764163	-0.0007420400999999999	0.0166074985	0.0079974068	-0.09049830619999999	-0.0828559834	-0.0667164111	0.1262580972	0.015536176399999999	-0.1615683286	-0.1520371923	0.0047848146	0.031554031	0.0665025989	0.007657805500000002	-0.0185642341	-0.0010314639	-0.11216975539999999	0.0028908863	0.062453712	-0.036606048599999996	-0.0897681792	-0.0791546165	-0.0275748407	-0.05472475809999999	0.0165640076	0.1142388525	-0.114054636	-0.0258530218	-0.0450701186	0.10018236470000001	-0.018275981599999998	0.0228433065	0.0405009167	0.0777781362	-0.0061155359	-0.017495069	0.10436577539999999	-0.0461619003	-0.0410665916	0.013386333600000001	0.0880153068	0.04373514	-0.0056320049	-0.0086281081	0.053777996200000004	0.0689247529	-0.045335324100000005	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	-0.00993755	-0.0033931099999999995	1.1513195472099995e-05	9.87549000025e-05	0.0462486	0.0209174	0.00043753762276000003	0.0021389330019600003	-0.00256469	-0.01278959	0.0001635736123681	6.5776347961000015e-06	0.0007817360000000001	-0.0003716739999999998	1.3814156227599983e-07	6.111111736960001e-07	-0.0005567559999999999	-0.000110814	3.0997724353599994e-07	1.2279742595999997e-08	-0.000129146	-0.0001070657	1.1463064116490003e-08	1.6678689316000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.1281968354996	-2.466640078892624	6.08431327879941	648231.413339583	1190.6840378382133	4.629345058410308	1417728.4779627116	21.430835669827946	802.6445077641988	-0.04214244494232844	644238.2058440329	0.0017759856657171835	881.9452726161065	807.8099516700207	1.360111	23.254538	0.10510601	0.0623797	0.0114136823	-0.025399162799999996	0.0651903478	-0.07271342780000001	-0.15295183099999998	-0.047156643	0.0133719586	-0.013514463300000001	-0.1325904326	-0.0872620617	-0.0654843034	0.0145894676	-0.1145324889	-0.0747609702	0.028882881800000006	0.0499602335	0.0166275693	-0.0327272643	0.11053363	-0.0570426495	-0.0175769872	0.0494629026	0.0047352112	-0.1690561309	-0.0297875511	0.0203953641	-0.0179558082	0.17795885949999998	-0.0640922141	-0.0419938819	-0.025590225	-0.021643347599999998	-0.053774561500000005	0.0256507739	-0.0349280295	0.0125790758	0.05524841269999999	-0.11185900480000001	0.0111177517	0.0316519813	-0.163958567	0.1414115101	-0.0587557663	-0.0252343943	-0.1110327949	-0.1313343599	0.1123870158	-0.0319585212	0.0316680171	0.1607411601	0.0377955104	0.0665426163	0.0653590036	-0.0060453079000000005	-0.024164235099999997	0.0216243548	-0.1310299524	0.0319334938	0.035930897	0.025556037	-0.012325991000000001	-0.0656016125	0.11629120609999999	0.0431166312	-0.051115702699999994	-0.031602229	-0.10134240259999999	0.030574450899999998	0.0723619653	0.051857153899999994	0.0178737676	-0.0061272541	0.0704048567	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	-0.0124557	-0.00251815	6.341079422500001e-06	0.00015514446249	0.00740998	-0.03883862	0.0015084384035044006	5.49078036004e-05	0.0427079	0.04527259	0.0020496074053081	0.00182396472241	0.000624958	-0.0001567780000000001	2.4579341284000037e-08	3.90572501764e-07	-0.000584681	-2.7925000000000042e-05	3.41851871761e-07	7.798056250000022e-10	-0.000313976	-0.00018483	3.416212889999999e-08	9.8580928576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.2150626451369	-1.913134190362712	3.660082430334788	645154.4368600311	1186.3088988053905	-4.3751390328227435	1407328.8033848584	19.14184155652914	801.5883984928076	-1.0561092713911648	642543.960598264	1.1153667931183768	882.1816765266609	796.6334701469542	1.106082	18.911261	0.04608095499999999	0.0259623	0.05843720700000001	-0.1280704014	0.0538164222	0.0176078126	0.0495398146	-0.046584350499999996	0.0168296494	0.0963388801	-0.0211790434	0.0209929519	-0.0670784286	-0.0609613073	0.008898009200000001	-0.0083859739	0.0651533762	-0.084317355	-0.030436356	-0.0169984962	-0.0093964992	0.018665636200000002	0.025840189500000003	-0.12651063880000002	0.1759309773	-0.0603452485	-0.015216395800000001	-0.0398004884	-0.0961360899	0.0138087453	-0.012945381499999999	-0.046846897	0.0646233551	-0.0212938927	-0.0520963361	0.009616720799999999	-0.0757554316	-0.0188106958	0.0136661335	0.002936168	0.05300374099999999	-0.0769632842	0.0079423164	0.0884663476	0.0431827935	0.0385295515	-0.159416319	-0.0313922823	-0.1334380471	-0.0748474007	-0.0169317293	0.0383643388	-0.0228150838	-0.12845991439999999	-0.0110351671	0.0656280561	0.0123450522	0.013906316200000001	-0.026155955699999997	0.1268663074	0.048190169000000005	0.061303903099999994	-0.0397035395	0.0643309336	0.0342660339	-0.0563987802	-0.038257478500000004	0.0780622707	0.0531543961	0.047644692599999997	-0.0501733646	0.13732987259999999	-0.0298592042	0.0223001819	0.0745762405	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	-0.00790876	0.004546939999999999	2.0674663363599995e-05	6.25484847376e-05	0.00746736	5.73800000000001e-05	3.2924644000000118e-09	5.57614653696e-05	0.0307439	-0.011964	0.00014313729599999998	0.00094518738721	0.0008917639999999998	0.0002668059999999997	7.118544163599986e-08	7.952430316959995e-07	-0.000616232	-3.1551e-05	3.7974187782399997e-07	9.95465601e-10	-2.2080300000000006e-05	0.0002918957	8.520309967849e-08	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.4179961518015	0.2029335066646354	0.04118200812720561	645480.4765405761	1184.3538710209766	-1.9550277844139143	1402694.0918023721	3.82213363783038	801.5105819781932	-0.07781651461448291	642419.2130230218	0.006055409946746033	882.1943902117221	788.6458215143532	1.158036	19.799551	0.08140997999999999	0.0488403	0.0708556036	0.0003564286	-0.12119364490000001	0.0079447836	0.0373493499	0.0096827737	-0.11533638210000001	0.0265246585	0.0217495912	-0.0515613849	0.0209348816	-0.0232936633	0.0047007819	-0.0100864718	0.0897111646	0.1017835856	0.036636349900000004	0.035746349	0.1212296792	0.0345262505	0.054104437400000004	0.09167898960000001	0.1004387307	-0.09762401960000001	0.0785354787	0.0408647242	0.001396825	-0.130978578	0.0606050472	0.0655416187	0.0043346319	-0.0026829412	0.0726574116	-0.10747349029999999	0.0635605726	-0.0218267379	0.0083022534	-0.09180751279999999	0.0637978337	-0.0442554929	-0.0332499365	-0.0409287616	-0.0089698514	-0.07350988509999999	-0.0637333716	-0.032866024199999996	0.0363173376	-0.0134097115	0.045086120800000004	-0.0411184267	0.1113920583	0.0348782973	-0.046911165899999996	0.0484388484	-0.05066973650000002	0.079097461	0.0283273344	0.0291344566	0.0876751561	0.053444186399999996	0.11082322970000001	0.0588014938	0.0587989582	0.057395425300000004	-0.0246208556	-0.0279860969	-0.0071715974	-0.04555190059999999	-0.08776918380000001	-0.0078088579000000005	-0.1014295811	-0.1421437445	-0.0262234105	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	-0.0145042	-0.006595439999999999	4.349982879359999e-05	0.00021037181763999997	0.0502819	0.042814540000000005	0.0018330848354116004	0.0025282694676100003	0.035232099999999995	0.004488199999999993	2.0143939239999947e-05	0.0012413008704099994	0.000511818	-0.0003799459999999997	1.4435896291599974e-07	2.619576651240001e-07	-0.000445942	0.00017029000000000002	1.98864267364e-07	2.8998684100000007e-08	-2.2080300000000006e-05	0.0	0.0	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.8581440110781	0.4401478592766352	0.19373013802580472	646187.9156929352	1184.1129431108152	-0.24092791016141746	1402123.4620425566	0.058046257894748036	800.7577022990148	-0.7528796791783634	641212.8977911975	0.5668278113197154	880.4469648316463	781.0980643247811	1.132804	19.368139000000006	0.10316382	0.0540156	0.06989035589999999	0.12922389410000001	-0.015222173899999997	-0.0189659374	-0.0430696454	0.1251919851	-0.0097768115	-0.049229374699999995	0.0068107159	0.001464619	0.1333916124	-0.0191444288	-0.0106929873	-0.06309183269999999	-0.09544254640000001	0.0584588709	-0.028357994100000002	-0.06834916099999999	-0.0342810669	0.0224134074	-0.0049534085	0.0143687554	0.1334125491	0.0013022373	0.0881990729	0.0177866738	0.0214384667	-0.049387513	0.1350881428	0.0433143465	-0.0496462	-0.0025189673999999997	-0.0553609544	-0.1491170446	-0.0926088523	0.0071526062	-0.0274307194	-0.0100138762	0.0146368617	-0.0161975815	0.08602634140000001	-0.1306738774	-0.0968553703	0.0150248943	-0.0135517872	-0.0202384067	0.0353285911	0.1009512788	-0.1230816567	-0.0205302516	0.0577024073	0.04494356150000002	0.060064538499999987	0.0302141046	0.1050983551	0.0384135354	-0.0556349367	-0.043863033899999994	-0.0645391984	0.0183939951	0.0956639069	0.027934506	-0.0620125523	0.08822926019999999	0.1061789573	0.0951158954	-0.010117024399999999	-0.0187299855	-0.11519570109999999	-0.0075155502	-0.0935064707	0.024846744900000002	-0.18182816920000008	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	-0.00268975	0.01181445	0.0001395812288025	7.234755062499999e-06	0.00745773	-0.04282417	0.0018339095361889	5.56177367529e-05	0.0482648	0.013032700000000008	0.0001698512692900002	0.0023294909190400004	0.00110079	0.0005889719999999999	3.468880167839999e-07	1.2117386240999998e-06	-0.000501591	-5.564900000000006e-05	2.51593531281e-07	3.096811201000007e-09	-8.730930000000001e-05	-6.522900000000001e-05	4.2548224410000015e-09	7.62291386649e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.9089192578764	4.050775246798253	16.408780100073447	652716.8218164297	1186.2157772853645	2.1028341745493435	1407107.8702807215	4.421911565652619	801.5230613688658	0.7653590698510015	642439.2179061186	0.5857745058031902	880.277802188749	800.3001355305313	1.102812	18.855358	0.13030317	0.07368939999999999	-0.0028217604999999997	0.08858476119999999	0.08700008320000001	0.1078631578	-0.0325068648	0.1226545316	0.08304573650000001	-0.079306819	-0.0082218847	0.0145014397	0.1378413963	0.0483804408	-0.0095132142	0.0666424473	-0.16802012149999998	-0.1413356818	0.0911599713	0.07225215230000001	0.11112999400000001	0.0268258475	0.0168301347	-0.0416877832	-0.0507528716	0.022961435	-0.0371764429	0.0085081841	-0.0721157494	-0.1729774911	-0.13863024359999998	0.0554975349	-0.059839699	-0.060238344699999995	0.058908287300000015	-0.0920755893	-0.09181711279999999	0.0390266716	0.0953092458	0.1338980189	-0.1052688655	0.08689485849999999	-0.1454451144	-0.0591756804	0.0864518292	0.0029647908	0.0190130263	0.1642173823	0.14611740410000001	0.1384709073	-0.1125316615	-0.0151921322	-0.0879677391	-0.0088825563	-0.041552450299999995	-0.1185812849	-0.0176826986	-0.0871318458	-0.048350464	-0.0753879396	0.051349142	-0.1478270227	0.09214236810000001	-0.056619157300000014	0.0319434487	-0.0357558597	-0.1733902267	0.0574754504	-0.0813994066	0.0364564396	-0.0635112464	0.09849868140000001	0.0339017581	-0.1523102828	-0.051431782800000006	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	-0.0170408	-0.01435105	0.0002059526361025	0.00029038886463999994	0.0507866	0.04332887	0.0018773909754769	0.00257927873956	-0.0101599	-0.058424699999999996	0.0034134455700900006	0.00010322356801	0.00100427	-9.65199999999999e-05	9.31611039999998e-09	1.0085582329e-06	-0.0006238130000000001	-0.00012222200000000004	3.891426589690001e-07	1.4938217284000017e-08	-2.2080300000000006e-05	6.522900000000001e-05	4.2548224410000015e-09	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.4492074627408	2.540288204864396	6.453064163773176	656827.9178769847	1192.197393572672	5.981616287307362	1421334.6252414724	35.779733408580704	803.045612368076	1.5225509992102388	644882.2555436182	2.3181615451960966	882.1748252630446	823.8912062580139	1.265451	21.636084	0.1145886365	0.06859689999999999	-0.1223869868	-0.0537583881	0.0242800829	0.032649077400000004	0.0848758209	-0.0458258993	0.1388915862	0.0235137588	0.0754137225	0.0012227495	0.042633959900000004	0.1047187455	0.0398836168	0.0514130783	0.0744192911	-0.07573408179999999	0.034640051899999996	0.0534948554	0.0440754102	-0.004700168	-0.0913029542	-0.0745033505	-0.0292814594	0.1244412407	-0.0162344087	0.0871830682	-0.0616225387	0.0761708271	0.0417428323	0.045015275	-0.0295217764	-0.0427784421	0.0922049502	0.1379827879	0.0567561165	-0.14948325070000001	-0.1612222892	0.17190853550000001	0.112113196	0.0436404119	-0.11188669890000001	0.0148600758	0.08771615869999999	-0.0391438114	-0.0355029914	0.038864351299999995	0.040592096800000005	0.0662224921	0.0963893541	-0.026010001600000002	-0.0977896351	-0.060690253300000004	-0.09574781710000001	-0.0869262228	-0.1146473041	0.0048381748	-0.0777074359	-0.052466247800000004	0.1059590676	0.003482481	-0.005567230699999999	0.1108632833	-0.0188478016	-0.0619508283	0.1088866873	-0.014942518500000003	-0.06424335490000001	0.051962000099999996	0.049950372	0.0737582614	0.0679525038	-0.0105026756	-0.0418765584	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	-0.0216052	-0.004564400000000003	2.083374736000003e-05	0.00046678466704	0.0725331	0.0217465	0.0004729102622500001	0.0052610505956099994	0.0185145	0.028674400000000003	0.0008222212153600001	0.00034278671025	-9.92573e-06	-0.00101419573	1.0285929787502329e-06	9.85201160329e-11	-0.000445942	0.00017787100000000013	1.98864267364e-07	3.1638092641000036e-08	-2.2080300000000006e-05	0.0	0.0	4.875396480900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
