global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
807.0988795466327	n/a	n/a	651408.6013654299	1290.7080153334853	n/a	1665927.1808461044	n/a	791.0602359867781	n/a	625776.2969594571	n/a	879.1124485236595	883.1854228448683	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
797.619169418942	-9.479710127690735	89.86490410504233	636196.3394245629	1236.2883743787304	-54.41964095475487	1528408.944624004	2961.4973216444328	790.0781330068613	-0.9821029799168172	624223.4562556078	0.9645262631614924	868.6428118567958	840.450225898785	1.7784490000000002	27.870565000000006	0.13136693288000004	0.0887947	-0.0114210729	0.033164897	-0.11740159689999999	-0.015154083200000001	-0.0731434326	0.0887515351	-0.0728057459	0.1264837721	-0.3698917008	0.015414707199999999	-0.07914279240000001	0.1820480847	-0.013962909099999999	0.056185514699999994	-0.0222889777	-0.0007629431	0.0808159701	-0.0148688919	0.01606097	-0.0215153268	0.0115359876	0.0402338654	-0.1369556242	0.171703721	-0.042884131799999996	0.0937764192	-0.045569591900000005	0.06190421190000001	-0.0631945162	0.0854038053	-0.0144483889	0.08763039980000001	-0.0063103341	0.0274994081	-0.0051629766	0.0536589808	-0.0833885773	0.1709382081	-0.0560187487	0.0762935843	-0.0288204056	0.0533372737	-0.09506677820000001	-0.0033851502	-0.0561045059	0.0008601478	0.1308057251	-0.0539701883	-0.054223192	-0.08370259320000001	0.1083112673	-0.12609887349999999	0.1049325674	-0.0562758175	0.1237909059	-0.0285502734	0.1310933286	-0.1334205912	0.0323554356	-0.1206085496	0.1466425338	-0.1813442008	0.1146008059	-0.0240337221	0.18149566760000002	-0.2804854249	0.23990437879999998	0.0158802818	-0.1239968486	0.1022638493	-0.1050301767	0.07121788820000001	-0.0293272862	0.0601713382	-0.056394585	0.059456257699999994	-0.0702024543	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-7.107880000000001e-06	-7.107880000000001e-06	5.052195809440001e-11	5.052195809440001e-11	0.051549800000000014	0.051549800000000014	0.0026573818800400013	0.0026573818800400013	0.07208610000000001	0.07208610000000001	0.005196405813210002	0.005196405813210002	0.0	0.0	0.0	0.0	0.00011964000000000005	0.00011964000000000005	1.4313729600000011e-08	1.4313729600000011e-08	3.48385e-05	3.48385e-05	1.2137210822500002e-09	1.2137210822500002e-09	1.0	0.0	0.0	0.0
795.4707209940129	-2.148448424929029	4.615830634580027	632773.6679587348	1220.4413763024424	-15.846998076287944	1489477.152991	251.12734802987384	789.0497038208803	-1.0284291859810537	622599.4350998189	1.0576665905776528	866.0290329385773	829.2545564679865	1.161445	18.201324	0.14285616312000002	0.07611119999999999	-0.06688339830000001	-0.043003991799999995	-0.0709012014	0.024034833399999997	0.0235520079	0.08819390839999999	0.0406175301	-0.028832530699999998	-0.1546413253	0.0513867233	0.0529935202	0.1047721808	0.0891033812	0.012790288799999999	-0.0751683291	0.0267206098	-0.0785691299	-0.0591086921	0.0116300981	-0.0398233618	0.09079836150000001	-0.0554878755	-0.1419131008	-0.0698058834	-0.1237340892	-0.029791955	-0.012560773600000002	0.10788279630000001	-0.1286334264	0.0303534423	-0.043209825300000004	-0.1028478646	-0.09278206189999999	0.056717286900000004	-0.0762314666	0.1389237177	-0.0741070016	-0.010276357	-0.0446131133	-0.0215150781	-0.1085552189	0.09676806369999999	-0.052460720599999996	0.0223189435	0.0656176965	0.055229634400000005	-0.1497458261	-0.038442990499999996	0.0166264892	0.08469685140000001	0.1022811451	-0.0309707704	0.005851674100000001	-0.09209756720000001	0.009555646	-0.0864238027	0.0131025047	-0.0830826641	-0.0239488057	-0.1072621467	0.0689220814	-0.0102541044	0.06603615360000001	0.0850824047	0.0197482893	-0.09113033949999999	0.17084965	-0.0306780416	-0.0847965767	-0.0874708316	0.10683600369999999	0.053736739000000006	0.0038141670000000003	-0.0520361277	-0.1431254678	-0.2077021858	-0.2334008432	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.007209809999999999	-0.007202702119999999	5.1878917829452476e-05	5.1981360236099986e-05	0.00446514	-0.047084660000000014	0.0022169652073156013	1.99374752196e-05	0.13075699999999998	0.05867089999999998	0.0034422745068099967	0.017097393048999997	0.000448185	0.000448185	2.00869794225e-07	2.00869794225e-07	2.5508499999999997e-25	-0.00011964000000000005	6.506835722499998e-50	1.4313729600000011e-08	4.70548e-06	-3.013302e-05	9.079988943204001e-10	2.2141542030400004e-11	0.0	0.0	0.0	0.0
794.6256789925854	-0.8450420014274869	0.7140959841765727	631429.9697144275	1217.8530875020615	-2.588288800380951	1483166.142738304	6.699238914177465	789.5762867555713	0.5265829346910778	623430.7126067162	0.2772895871078679	866.2359151832077	829.9323221856853	1.056691	16.559701999999998	0.117682591	0.07636230000000001	-0.1024392641	-0.062302766600000004	0.0265128405	0.0725379952	-0.0018388667000000002	0.0375683109	0.1389116317	-0.029439918	-0.0973245673	0.0587282918	0.1100325635	0.0250830862	0.0088057645	0.0473663545	-0.0136001818	-0.0162440686	-0.0849099235	-0.1483299652	0.1506762451	0.089433333	-0.0276997125	-0.0405364371	0.11083134759999999	-0.0639185935	-0.006209763199999999	0.0382471683	0.0043903378000000005	0.0775833172	0.033719911	0.1112176574	0.1086280946	0.0262214307	-0.086868357	-0.0262553169	-0.0591139565	0.1255760049	-0.0759417976	-0.028153585099999996	0.1413095425	-0.1349230787	-0.015060646200000001	0.0142473183	0.0670145103	-0.0747226486	0.0342070411	0.0200951178	-0.0344819572	0.0324812287	0.013495097	0.12655504880000001	-0.0260883942	-0.0451372645	0.0162900466	-0.0070007596	0.0708175103	-0.0768876687	-0.009511883399999999	-0.041817545	0.1251427144	0.0286975602	-0.1298922269	0.0682835287	0.089220906	-0.059988394699999996	0.0767784215	0.0999634384	0.0027675047	0.0238843188	-0.11563820429999999	0.041487388300000004	0.0006188102	-0.021799343399999997	-0.0288897081	-0.0369170369	-0.0305173303	-0.1490647652	-0.1430984686	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0100432	-0.0028333900000000016	8.028098892100011e-06	0.00010086586624	0.07587929999999997	0.07141415999999996	0.005099982248505596	0.005757668168489995	0.108227	-0.02252999999999998	0.0005076008999999991	0.011713083529	6.54718e-05	-0.0003827132	1.4646939345423998e-07	4.28655659524e-09	-0.0	-2.5508499999999997e-25	0.0	6.506835722499998e-50	4.00931e-05	3.5387619999999994e-05	1.2522836492643995e-09	1.6074566676099998e-09	0.0	0.0	0.0	0.0
794.137406240914	-0.4882727516715022	0.23841028002486045	630654.2199910464	1215.7486582075273	-2.1044292945341567	1478044.799933403	4.428622655693528	789.9927190644305	0.4164323088591573	624088.4961748122	0.17341586786176855	865.096671102751	836.6144887360869	1.208767	18.942932	0.058559495	0.0311958	-0.0556968065	-0.008274204	0.10000477210000001	-0.0379318468	0.026991101	-0.0244707913	0.09664678269999999	0.1367310002	-0.0028386994000000002	-0.013134155	0.0282227512	0.0968598796	-0.08959741480000001	0.0352827798	0.0321123376	-0.0651246634	0.22631676920000002	-0.0352506179	0.0431961062	0.0353811506	-0.0383755259	0.0690784508	-0.0156458165	-0.041700542599999994	0.1529956641	0.06156716860000001	0.1118055117	0.042358449299999996	-0.016259671399999998	0.0088453205	-0.0460756179	-0.054069514000000006	-0.049238956699999996	-0.0977342774	0.0415524798	-0.051154751799999995	0.023871565299999998	0.037463247400000003	0.0159334509	-0.0485162198	-0.0353054913	-0.0019391597	-0.0034300764000000004	0.0817396437	0.0110251655	-0.0898660466	-0.08509767689999999	-0.0862891742	0.029085637	-0.0119458343	-0.06520895139999999	-0.10791452539999999	0.0507220961	-0.0337685175	0.0665204812	0.2094173136	0.112297099	-0.0444125137	0.0704831559	-0.053752607699999996	-0.0803058983	-0.0035008216999999997	-0.059456050999999996	0.026978100699999997	0.003907853	0.1038472853	-0.0325226127	0.0405919643	0.019569522199999998	0.0585527178	0.0087167622	-0.0306778031	0.1143896248	-0.0499871957	0.0727254732	0.1160700033	0.0264406536	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.00771955	0.00232365	5.3993493225e-06	5.959145220250001e-05	0.0638421	-0.01203719999999997	0.00014489418383999928	0.00407581373241	0.127364	0.019137	0.000366224769	0.016221588496	-0.00024316	-0.0003086318	9.525358797124002e-08	5.91267856e-08	-0.0	0.0	0.0	0.0	-0.00015250799999999998	-0.00019260110000000002	3.7095183721209986e-08	2.3258690063999997e-08	0.0	0.0	0.0	0.0
793.511498138431	-0.6259081024829811	0.391760952753846	629660.4976778971	1216.187145183632	0.4384869761047412	1479111.172109913	0.19227082821347988	790.1551755017289	0.1624564372983741	624345.2013721679	0.02639209401968056	866.0507305901053	829.6367678098442	1.171727	18.362465	0.11827010499999994	0.055650800000000014	-0.0645499031	0.0266912647	0.0377422044	-0.1312080894	0.0027528515000000003	-0.0665594497	-0.05097757730000002	0.041953555700000006	0.1357131127	0.036663014199999996	-0.0150258859	0.0407402918	-0.0443867913	-0.0796106605	-0.1620528262	-0.1370791467	-0.0181059267	-0.0520935453	0.1779350151	-0.0200236313	-0.010229477800000001	0.0660634209	-0.0803890506	-0.1137597784	-0.0840259173	0.0069075197	0.0467496552	-0.0560597207	0.0103591427	-0.0271971806	-0.021319741899999998	-0.0339149265	-0.0412088685	-0.0730705976	0.0669989037	-0.07732167179999999	0.0172332313	0.006977385799999999	-0.0424368975	0.0078596414	-0.0479849419	-0.0436163412	0.0444223287	-0.0863042154	0.07051951669999999	-0.0883649045	-0.0375573471	-0.0606490589	-0.000648468	-0.0155628552	-0.030779194	0.045233660099999996	-0.0562393829	-0.15833656769999999	0.1949256537	0.0065616414	-0.09167573609999999	-0.008506810200000001	-0.0650621857	-0.0397081514	-0.018707883	0.0290834596	0.0543390349	0.0153958752	0.0334186683	0.1393535189	-0.031117913799999997	0.0553989133	-0.0742006619	-0.037069440499999995	0.0879989707	-0.2354682734	0.0656124948	0.0147368153	-0.0661605881	-0.006367581	-0.0010484128	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.014165700000000003	-0.006446150000000001	4.1552849822500014e-05	0.00020066705649000004	0.020616	-0.043226099999999996	0.0018684957212100003	0.000425019456	0.141045	0.013681	0.000187169761	0.019893692025	0.000219813	0.00046297300000000004	2.14343998729e-07	4.8317754969e-08	0.000442763	0.000442763	1.9603907416900002e-07	1.9603907416900002e-07	4.00931e-05	0.00019260110000000002	3.7095183721209986e-08	1.6074566676099998e-09	0.0	0.0	0.0	0.0
794.238084873673	0.7265867352419946	0.5279282838296203	630814.1354637997	1215.5630588783208	-0.6240863053112662	1477593.55010962	0.38948371647706703	790.0854344197736	-0.06974108195527151	624234.9936822824	0.004863818512291898	866.3562080364236	833.2224874948524	1.040942	16.312885	0.11746735000000005	0.0627538	-0.024880192000000002	0.0181655139	-0.0702214573	-0.09345660410000001	-0.007833044499999999	-0.0248786712	-0.1255470407	-0.0754611124	0.0112819447	0.0295252505	-0.057576744299999996	0.0028585927000000003	0.0918516763	0.0648229521	-0.1397392562	-0.0684369796	0.13951290730000002	0.0911180886	-0.0748133508	-0.0342020431	0.0272290117	-0.1119017291	0.1959047446	0.0246749973	0.012904263700000002	0.051991967699999996	-0.0256888616	-0.1107550661	0.0155856962	0.0736508927	0.0690289463	0.1117194626	-0.015997844599999998	0.06203764780000001	0.013800910800000002	0.0105877353	0.1433808195	-0.0118763272	-0.033059722	0.0275470196	-0.075003615	-0.1068400924	0.0677774556	0.055506592800000004	0.0157878004	0.2529087838	0.0091162103	0.1523262087	-0.0373782382	-0.0232426032	0.0711105195	0.1228352649	0.0182853581	-0.1126550392	0.0446080949	0.09256415720000001	0.0603787199	0.06172010980000001	0.08657742199999999	0.0834244845	0.0121437848	-0.020227274	-0.136223562	-0.0288507825	0.061286482999999996	0.0384424815	-0.037329202799999996	-0.0874315746	0.012759950700000001	0.0184559085	-0.1086392505	0.0347211559	-0.0168534602	0.0004393247	0.0132379822	0.0077170421	-0.009772439300000001	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00769945	0.006466250000000002	4.181238906250001e-05	5.92815303025e-05	0.058116199999999986	0.0375002	0.0014062650000399998	0.0033774927024399987	0.102722	-0.038323	0.0014686523289999993	0.010551809284	0.000310318	9.050500000000004e-05	8.191155025000006e-09	9.6297261124e-08	-0.00017029	-0.000613053	2.89986841e-08	3.7583398080900004e-07	4.00931e-05	0.0	0.0	1.6074566676099998e-09	0.0	0.0	0.0	0.0
795.7174469676918	1.4793620940188248	2.1885122052197623	633166.2554087813	1214.8186069563749	-0.744451921945938	1475784.247807427	0.5542086640890009	790.2335398041065	0.14810538433289366	624469.0474313283	0.021935204868394145	866.487366483295	838.1780466570268	1.011636	15.853639	0.08879542000000001	0.0500639	0.0252428768	-0.0526349079	-0.1127696968	-0.08805869640000001	0.07007450429999999	0.0313158682	-0.08808562550000001	-0.0441028125	-0.0840448301	-0.036508230600000004	-0.025952456000000002	0.06528239820000001	0.019299858200000002	0.19895083510000008	0.0141346549	-0.0205658788	0.09256624210000004	0.0825386678	-0.1641241734	-0.0188159742	-0.11907137960000001	-0.024721990699999998	0.0147016969	-0.12006756589999999	-0.0546333413	-0.0524112434	-0.05263021230000002	0.0516535225	0.0483878282	-0.0171560626	-0.0426570393	-0.0483170577	-0.1006078289	0.0016648932	-0.009242699	-0.062654887	-0.0507270924	0.047560506100000004	0.0808259278	0.016818246499999998	-0.0601972824	-0.12130130310000001	-0.0404566542	-0.0940990572	0.0486466155	0.0459040655	0.1631697433	-0.1482657566	0.0305593845	-0.0157180136	0.1213742067	0.0481337122	0.1810375951	-0.004002335399999999	0.0038876168	2.11523e-05	0.062192348700000004	0.0315225669	-0.1135137859	0.10598748359999999	-0.0274197967	0.0791655513	-0.0489658977	-0.044304221	0.1601599594	0.0021093502	-0.025783626	0.043606835700000006	0.08439531939999999	-0.0043724018	0.09259046509999999	-0.0062643793	-0.0689754722	-0.0387592745	0.11843502300000001	0.059718900400000004	-0.0949397004	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0151626	-0.00746315	5.56986079225e-05	0.00022990443875999997	0.0835279	0.02541170000000001	0.0006457544968900005	0.00697691007841	0.117734	0.015011999999999984	0.0002253601439999995	0.013861294755999998	-0.000408803	-0.0007191210000000001	5.171350126410003e-07	1.6711989280899999e-07	-7.123970000000001e-05	9.90503e-05	5.075094856090001e-09	9.810961930089996e-09	4.00932e-05	1.0000000000699551e-10	1.0000000001399106e-20	1.6074646862400004e-09	0.0	0.0	0.0	0.0
796.657852668676	0.940405700984229	0.8843628824436393	634663.734218666	1212.3145569659293	-2.5040499904455373	1469706.5850314975	6.270266354650294	791.0260578211629	0.7925180170564091	625722.2241520898	0.6280848073590226	865.0969058532312	840.8621730839709	1.027892	16.108379	0.05572878500000001	0.032395799999999995	0.0603900838	-0.1148336682	-0.1124331544	-0.0509282925	0.1409676853	0.0004493194	-0.1127102483	0.038130153199999996	-0.0545827205	-0.12793157859999998	-0.0189833732	0.10276529390000001	0.0912347731	0.0143254602	0.034742237	0.0032859029999999997	-0.0387983252	0.0250930638	0.0514364122	0.156299664	-0.0625270512	0.0598397747	-0.0154052101	0.051903747300000004	-0.05843473990000001	-0.0476180786	0.010794939699999999	-0.0290619671	0.026812832999999998	0.0059523258999999995	-0.18005623329999998	-0.06541468660000001	0.0418488918	0.1041327052	-0.05115290769999999	-0.08950842099999999	-0.0683134549	-0.0521465031	0.053213675300000006	-0.021065048	-0.06515817	0.1743916966	0.006224037900000001	-0.1301849057	-0.11131226289999999	0.0317336368	0.0728263142	0.040446292599999996	0.1331927529	-0.0820321483	0.1202576075	-0.022146147799999998	0.0139497371	0.0524857888	0.0019267523999999998	-0.0438202343	0.09547501300000001	-0.0378508057	0.052738237199999996	-0.1053654239	0.0251881252	0.13179774789999998	0.013607537900000001	0.0321139629	-0.0289697218	-0.09634540300000001	0.0080785743	0.0248883944	0.0356478556	0.0465039631	0.18705829870000001	0.0014319622	-0.166582444	0.10209256679999999	-0.07496809019999999	0.0073677243000000005	0.054344530700000004	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.016855099999999998	-0.0016924999999999976	2.8645562499999923e-06	0.00028409439600999995	0.0580348	-0.0254931	0.0006498981476099997	0.0033680380110400004	0.102822	-0.014911999999999996	0.00022236774399999985	0.010572363684	-0.00020741900000000005	0.000201384	4.0555515455999986e-08	4.3022641561000015e-08	-0.0	7.123970000000001e-05	0.0	5.075094856090001e-09	4.00932e-05	0.0	0.0	1.6074646862400004e-09	0.0	0.0	0.0	0.0
796.4163967974602	-0.2414558712158623	0.058300937744611085	634279.0770878495	1208.5450414384313	-3.769515527498015	1460581.1171854197	14.20924731204864	790.7201537974241	-0.30590402373877623	625238.3616214221	0.09357727173957377	864.4393362223815	851.5471076325017	1.1352870000000002	17.791397	0.04650056500000002	0.0247317	0.0645424399	-0.131239716	0.0539917861	0.0656659353	0.0927640651	-0.0098486924	0.04550583019999999	-0.0683597532	0.0782416212	-0.0548865509	0.0486953577	-0.0105574685	0.0191517372	-0.0846450108	0.0655381636	-0.09586503810000001	0.0848129594	-0.12375504279999999	0.08314859150000001	0.09287910810000001	-0.0974906302	0.08161176769999999	-0.0140884822	0.0320648302	-0.0789368135	-0.0219141181	-0.0353340096	0.053115447	-0.0019931384	-0.0075182773	-0.08348854	-0.0675360131	0.0549149275	-0.13627447410000001	-0.05278025150000002	-0.031559350099999994	0.0771202422	-0.0383562079	-0.0656956436	0.0974803076	0.1099227052	-0.048041821299999996	0.0581057714	0.035591977999999996	-0.003004374	-0.0006496259	0.0904420424	0.0497123471	0.10293986810000001	0.0270494096	-0.0069483341	-0.0045966434	-0.13707101160000001	0.0918636942	0.0271845435	0.0672765774	-0.0303871138	-0.07290932	0.1449419358	-0.02704671	-0.055946505099999995	0.167885578	0.016278984399999998	-0.0674892229	0.0863794264	-0.1242568895	-0.1132954614	0.0393346908	0.0818148653	0.0740352548	0.1113120414	-0.06464741980000001	0.0881962549	0.042288083	-0.0616443283	0.0806423059	-0.011145904299999999	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.016274799999999996	0.0005803000000000022	3.367480900000027e-07	0.0002648691150399999	0.0509366	-0.007098200000000006	5.038444324000009e-05	0.00259453721956	0.12416	0.021338	0.0004553102439999998	0.015415705599999998	7.1936e-05	0.000279355	7.803921602500001e-08	5.174788096e-09	7.03263e-05	7.03263e-05	4.94578847169e-09	4.94578847169e-09	4.00932e-05	0.0	0.0	1.6074646862400004e-09	0.0	0.0	0.0	0.0
