trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
0.00758333,0.0330814,-0.162101,5.09246e-05,-0,0,0,0,0,0,0,0,5.7506894e-05,0.001094379,0.026276734,2.5933149e-09,0,0,0,0,0,0,0,0,0.1585258,0.19158106,0.26305488,0.09467294,-0.11042629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00963124,0.0180894,-0.0583663,0,-0,0,0.00204791,-0.014992,0.1037347,-5.09246e-05,0,0,9.2760784e-05,0.00032722639,0.003406625,0,0,0,4.1939354e-06,0.00022476006,0.010760888,2.5933149e-09,0,0,0.028103405,0.078356992,0.085413818,0.042077293,-0.12722013,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
0.0114343,0.056423,-0.0754963,-7.72238e-05,-0.000312107,0,0.00180306,0.0383336,-0.01713,-7.72238e-05,-0.000312107,0,0.00013074322,0.0031835549,0.0056996913,5.9635153e-09,9.7410779e-08,0,3.2510254e-06,0.0014694649,0.0002934369,5.9635153e-09,9.7410779e-08,0,0.028243178,-0.077059004,0.057372331,0.020293977,-0.098957191,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
0.0191547,0.00876639,-0.00958737,0.000474268,-0,0,0.0077204,-0.04765661,0.06590893,0.0005514918,0.000312107,0,0.00036690253,7.6849594e-05,9.1917664e-05,2.2493014e-07,0,0,5.9604576e-05,0.0022711525,0.0043439871,3.0414321e-07,9.7410779e-08,0,-0.057133978,0.014562064,0.039889639,-0.0086187807,-0.093700754,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
-0.0353867,-0.00830327,-0.324699,0.00308484,-0.000480889,-0.000846881,-0.0545414,-0.01706966,-0.31511163,0.002610572,-0.000480889,-0.000846881,0.0012522185,6.8944293e-05,0.10542944,9.5162378e-06,2.3125423e-07,7.1720743e-07,0.0029747643,0.00029137329,0.099295339,6.8150862e-06,2.3125423e-07,7.1720743e-07,-0.064650585,-0.094862129,0.11490565,0.14949166,0.13418484,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
-0.0249793,0.0382702,-0.067782,-0.00048821,-0.000480889,-0.000541907,0.0104074,0.04657347,0.256917,-0.00357305,0,0.000304974,0.00062396543,0.0014646082,0.0045943995,2.38349e-07,2.3125423e-07,2.936632e-07,0.00010831397,0.0021690881,0.066006345,1.2766686e-05,0,9.3009141e-08,-0.051101405,0.38459263,0.13312622,-0.0046909018,-0.068989161,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
-0.0229947,0.103008,-0.0940193,-0.000575785,-0.000480889,-0.000311882,0.0019846,0.0647378,-0.0262373,-8.7575e-05,0,0.000230025,0.00052875623,0.010610648,0.0088396288,3.3152837e-07,2.3125423e-07,9.7270382e-08,3.9386372e-06,0.0041909827,0.00068839591,7.6693806e-09,0,5.2911501e-08,0.19656468,0.10183388,-0.1243222,-0.058621037,0.049812451,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
-0.00570034,0.037644,-0.0616551,-0.000365885,-0.000480889,-0.000248475,0.01729436,-0.065364,0.0323642,0.0002099,0,6.3407e-05,3.2493876e-05,0.0014170707,0.0038013514,1.3387183e-07,2.3125423e-07,6.1739826e-08,0.00029909489,0.0042724525,0.0010474414,4.405801e-08,0,4.0204476e-09,-0.02827584,0.006912642,-0.17424677,0.039755102,-0.088768348,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
-0.00571407,0.0645841,-0.0835162,-0.000165488,-0.000368285,-0.00043918,-1.373e-05,0.0269401,-0.0218611,0.000200397,0.000112604,-0.000190705,3.2650596e-05,0.004171106,0.0069749557,2.7386278e-08,1.3563384e-07,1.9287907e-07,1.885129e-10,0.00072576899,0.00047790769,4.0158958e-08,1.2679661e-08,3.6368397e-08,0.088496655,-0.085019612,-0.076561428,-0.025796396,-0.015712512,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
-0.00560029,0.127808,-0.123022,6.80126e-06,9.83729e-05,-0.000230468,0.00011378,0.0632239,-0.0395058,0.00017228926,0.0004666579,0.000208712,3.1363248e-05,0.016334885,0.015134412,4.6257138e-11,9.6772275e-09,5.3115499e-08,1.2945888e-08,0.0039972615,0.0015607082,2.9683589e-08,2.177696e-07,4.3560699e-08,-0.1283847,-0.030259827,-0.078435789,0.015774881,0.070922115,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0
