trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
-0.0196606,-8.12001e-06,0.0108037,0.000332799,-0,-0.000470208,0,0,0,0,0,0,0.00038653919,6.5934562e-11,0.00011671993,1.1075517e-07,0,2.2109556e-07,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0201738,-2.73663e-08,2.74892e-05,-0.000409353,-1.25407e-23,0.000231334,0.0398344,8.0926437e-06,-0.010776211,-0.000742152,-1.25407e-23,0.000701542,0.00040698221,7.4891438e-16,7.5565612e-10,1.6756988e-07,1.5726916e-46,5.351542e-08,0.0015867794,6.5490882e-11,0.00011612672,5.5078959e-07,1.5726916e-46,4.9216118e-07,0,0,0,0,0,0,1
0.0202358,0.0418559,0.0512947,-0.000940603,0.000209847,0.000694453,6.2e-05,0.041855927,0.051267211,-0.00053125,0.000209847,0.000463119,0.0004094876,0.0017519164,0.0026311462,8.84734e-07,4.4035763e-08,4.8226497e-07,3.844e-09,0.0017519187,0.0026283269,2.8222656e-07,4.4035763e-08,2.1447921e-07,-0.14387145,0.06339477,-0.17877354,0.22766394,-0.0731965,0,0
-0.00872716,-0.0724746,0.0408567,-0.000921268,0.000508228,0.000659006,-0.02896296,-0.1143305,-0.010438,1.9335e-05,0.000298381,-3.5447e-05,7.6163322e-05,0.0052525676,0.0016692699,8.4873473e-07,2.582957e-07,4.3428891e-07,0.00083885305,0.013071463,0.00010895184,3.7384222e-10,8.9031221e-08,1.2564898e-09,-0.23720881,0.21398972,-0.016590774,0.029445499,-0.11689328,0,0
-0.0176663,0.0753066,0.0514872,-0.00127414,0.000955645,0,-0.00893914,0.1477812,0.0106305,-0.000352872,0.000447417,-0.000659006,0.00031209816,0.005671084,0.0026509318,1.6234327e-06,9.1325737e-07,0,7.9908224e-05,0.021839283,0.00011300753,1.2451865e-07,2.0018197e-07,4.3428891e-07,-0.18550776,0.060938995,-0.017236137,0.057128582,-0.040923714,0,0
-0.0384699,-0.0472498,0.110111,-0.000849976,0.00106892,0.000348701,-0.0208036,-0.1225564,0.0586238,0.000424164,0.000113275,0.000348701,0.0014799332,0.0022325436,0.012124432,7.224592e-07,1.14259e-06,1.2159239e-07,0.00043278977,0.015020071,0.0034367499,1.799151e-07,1.2831226e-08,1.2159239e-07,-0.06680909,0.056594685,-0.09043717,-0.084499151,-0.17247509,0,0
-0.0374772,0.025711,0.120909,-0.00140724,0.00102687,0.000586535,0.0009927,0.0729608,0.010798,-0.000557264,-4.205e-05,0.000237834,0.0014045405,0.00066105552,0.014618986,1.9803244e-06,1.054462e-06,3.4402331e-07,9.8545329e-07,0.0053232783,0.0001165968,3.1054317e-07,1.7682025e-09,5.6565012e-08,0.01570242,0.020239066,0.04233389,0.084995471,-0.079402087,0,0
-0.0570752,-0.0603076,0.0482055,-0.000664111,0.00130795,0.000799806,-0.019598,-0.0860186,-0.0727035,0.000743129,0.00028108,0.000213271,0.0032575785,0.0036370066,0.0023237702,4.4104342e-07,1.7107332e-06,6.3968964e-07,0.0003840816,0.0073991995,0.0052857989,5.5224071e-07,7.9005966e-08,4.5484519e-08,0.017183716,0.16419682,0.083492571,0.046572607,0.057853769,0,0
-0.0402261,0.0646348,0.113334,-0.00131855,0.00111335,0.000797791,0.0168491,0.1249424,0.0651285,-0.000654439,-0.0001946,-2.015e-06,0.0016181391,0.0041776574,0.012844596,1.7385741e-06,1.2395482e-06,6.3647048e-07,0.00028389217,0.015610603,0.0042417215,4.282904e-07,3.786916e-08,4.060225e-12,-0.0089187442,0.053860032,0.022434376,0.033933951,0.049822457,0,0
-0.0710193,-0.0575923,0.103982,-0.00119499,0.00114775,0.000797792,-0.0307932,-0.1222271,-0.009352,0.00012356,3.44e-05,1e-09,0.005043741,0.003316873,0.010812256,1.4280011e-06,1.3173301e-06,6.3647208e-07,0.00094822117,0.014939464,8.7459904e-05,1.5267074e-08,1.18336e-09,1e-18,0.13584145,0.16723906,-0.023082355,0.0072042503,0.074514833,0,0
-0.0810109,0.0561055,0.115872,-0.00128672,0.00141462,0.000461041,-0.0099916,0.1136978,0.01189,-9.173e-05,0.00026687,-0.000336751,0.0065627659,0.0031478271,0.01342632,1.6556484e-06,2.0011497e-06,2.125588e-07,9.9832071e-05,0.01292719,0.0001413721,8.4143929e-09,7.1219597e-08,1.1340124e-07,0.066353889,0.13227779,-0.089084385,0.011691795,0.12737592,0,0
-0.100944,-0.0362599,0.0951488,-0.000886769,0.00144126,0.000125997,-0.0199331,-0.0923654,-0.0207232,0.000399951,2.664e-05,-0.000335044,0.010189691,0.0013147803,0.0090532941,7.8635926e-07,2.0772304e-06,1.5875244e-08,0.00039732848,0.0085313671,0.00042945102,1.599608e-07,7.096896e-10,1.1225448e-07,0.037280609,0.1623771,-0.10379264,-0.07643575,0.015824886,0,0
-0.0880704,0.0915064,0.124926,-0.0013356,0.00181177,0.000125997,0.0128736,0.1277663,0.0297772,-0.000448831,0.00037051,0,0.0077563954,0.0083734212,0.015606505,1.7838274e-06,3.2825105e-06,1.5875244e-08,0.00016572958,0.016324227,0.00088668164,2.0144927e-07,1.3727766e-07,0,-0.064410034,0.044134473,-0.082746154,-0.0003611362,0.068482837,0,0
-0.092013,-0.0287522,0.133761,-0.000537211,0.00189448,0.000125997,-0.0039426,-0.1202586,0.008835,0.000798389,8.271e-05,0,0.0084663922,0.000826689,0.017892005,2.8859566e-07,3.5890545e-06,1.5875244e-08,1.5544095e-05,0.014462131,7.8057225e-05,6.37425e-07,6.8409441e-09,0,-0.02755252,0.017396729,-0.14119321,-0.058907583,-0.036444106,0,0
-0.0724836,0.101598,0.177063,-0.00136879,0.00199617,0.00056765,0.0195294,0.1303502,0.043302,-0.000831579,0.00010169,0.000441653,0.0052538723,0.010322154,0.031351306,1.8735861e-06,3.9846947e-06,3.2222652e-07,0.00038139746,0.016991175,0.0018750632,6.9152363e-07,1.0340856e-08,1.9505737e-07,-0.069772731,-0.062905688,-0.097966241,0.044781933,-0.12805931,0,0
-0.0745917,-0.0128741,0.199151,-0.000618096,0.0018491,0.000735938,-0.0021081,-0.1144721,0.022088,0.000750694,-0.00014707,0.000168288,0.0055639217,0.00016574245,0.039661121,3.8204267e-07,3.4191708e-06,5.4160474e-07,4.4440856e-06,0.013103862,0.00048787974,5.6354148e-07,2.1629585e-08,2.8320851e-08,0.11544204,0.076839791,0.10614284,0.12281309,0.032720202,0,0
-0.0555834,0.0676541,0.213401,-0.000964637,0.00215183,0.000409497,0.0190083,0.0805282,0.01425,-0.000346541,0.00030273,-0.000326441,0.0030895144,0.0045770772,0.045539987,9.3052454e-07,4.6303723e-06,1.6768779e-07,0.00036131547,0.006484791,0.0002030625,1.2009066e-07,9.1645453e-08,1.0656373e-07,0.029441568,-0.028805949,-0.03556277,0.022752622,0.047037426,0,0
-0.0655908,0.0372797,0.180269,-0.000469789,0.00211462,0.000666438,-0.0100074,-0.0303744,-0.033132,0.000494848,-3.721e-05,0.000256941,0.004302153,0.001389776,0.032496912,2.207017e-07,4.4716177e-06,4.4413961e-07,0.00010014805,0.00092260418,0.0010977294,2.4487454e-07,1.3845841e-09,6.6018677e-08,-0.030877468,0.014053661,0.047791856,0.022538775,0.017900621,0,0
-0.0198655,-0.0179176,0.149348,-0.0013204,0.00127087,0.00217328,0.0457253,-0.0551973,-0.030921,-0.000850611,-0.00084375,0.001506842,0.00039463809,0.00032104039,0.022304825,1.7434562e-06,1.6151106e-06,4.723146e-06,0.0020908031,0.0030467419,0.00095610824,7.2353907e-07,7.1191406e-07,2.2705728e-06,-0.12799262,0.1167321,0.048443545,0.016920054,-0.080734024,0,0
-0.00189608,0.0516762,0.244085,-0.00220388,0.000678218,0.00250619,0.01796942,0.0695938,0.094737,-0.00088348,-0.000592652,0.00033291,3.5951194e-06,0.0026704296,0.059577487,4.8570871e-06,4.5997966e-07,6.2809883e-06,0.00032290006,0.004843297,0.0089750992,7.8053691e-07,3.5123639e-07,1.1082907e-07,0.076360558,-0.0018465674,0.038893281,0.033968449,0.035429971,0,0
0.00351575,0.107018,0.282194,-0.002758,0.000647736,0.00275457,0.00541183,0.0553418,0.038109,-0.00055412,-3.0482e-05,0.00024838,1.2360498e-05,0.011452852,0.079633454,7.606564e-06,4.1956193e-07,7.5876559e-06,2.9287904e-05,0.0030627148,0.0014522959,3.0704897e-07,9.2915232e-10,6.1692624e-08,-0.043254601,-0.067993146,-0.010245297,-0.022165393,0.040740395,0,0
-0.0216112,0.128547,0.336953,-0.00197353,0.000663834,0.00275457,-0.02512695,0.021529,0.054759,0.00078447,1.6098e-05,0,0.00046704397,0.016524331,0.11353732,3.8948207e-06,4.4067558e-07,7.5876559e-06,0.00063136362,0.00046349784,0.0029985481,6.1539318e-07,2.591456e-10,0,-0.03694674,-0.12896744,-0.031724838,-0.022700563,0.010773641,0,0
-0.0551475,0.0902933,0.369885,-0.00200423,0.00121918,0.00247022,-0.0335363,-0.0382537,0.032932,-3.07e-05,0.000555346,-0.00028435,0.0030412468,0.00815288,0.13681491,4.0169379e-06,1.4863999e-06,6.1019868e-06,0.0011246834,0.0014633456,0.0010845166,9.4249e-10,3.0840918e-07,8.0854923e-08,-0.020670381,-0.15279594,0.081601474,0.0042069005,0.064184847,0,0
-0.0659701,0.146685,0.409282,-0.00199064,0.00118362,0.00252965,-0.0108226,0.0563917,0.039397,1.359e-05,-3.556e-05,5.943e-05,0.0043520541,0.021516489,0.16751176,3.9626476e-06,1.4009563e-06,6.3991291e-06,0.00011712867,0.0031800238,0.0015521236,1.846881e-10,1.2645136e-09,3.5319249e-09,0.038284367,-0.20991884,0.092467361,-0.091887509,0.037886664,0,0
-0.0858015,0.0501594,0.355143,-0.00202379,0.00111603,0.0026063,-0.0198314,-0.0965256,-0.054139,-3.315e-05,-6.759e-05,7.665e-05,0.0073618974,0.0025159654,0.12612655,4.095726e-06,1.245523e-06,6.7927997e-06,0.00039328443,0.0093171915,0.0029310313,1.0989225e-09,4.5684081e-09,5.8752225e-09,0.06077486,-0.13100662,0.15544383,-0.15538855,0.060853677,0,0
-0.0623749,0.16598,0.396999,-0.00251423,0.00135872,0.00222531,0.0234266,0.1158206,0.041856,-0.00049044,0.00024269,-0.00038099,0.0038906282,0.02754936,0.15760821,6.3213525e-06,1.84612e-06,4.9520046e-06,0.00054880559,0.013414411,0.0017519247,2.4053139e-07,5.8898436e-08,1.4515338e-07,0.12460207,-0.15484502,-0.096127149,-0.050426844,0.076554324,0,0
-0.0853986,0.00939709,0.384127,-0.00210152,0.00108889,0.00281594,-0.0230237,-0.15658291,-0.012872,0.00041271,-0.00026983,0.00059063,0.0072929209,8.83053e-05,0.14755355,4.4163863e-06,1.1856814e-06,7.9295181e-06,0.00053009076,0.024518208,0.00016568838,1.7032954e-07,7.2808229e-08,3.488438e-07,0.062959478,-0.048196663,-0.04822452,-0.16350786,-0.074042185,0,0
-0.0791498,0.1272,0.386694,-0.0022813,0.00126588,0.00262637,0.0062488,0.11780291,0.002567,-0.00017978,0.00017699,-0.00018957,0.0062646908,0.01617984,0.14953225,5.2043297e-06,1.6024522e-06,6.8978194e-06,3.9047501e-05,0.013877526,6.589489e-06,3.2320848e-08,3.132546e-08,3.5936785e-08,0.016181595,-0.18650575,0.0042916688,-0.038916835,-0.11100259,0,0
-0.0712379,0.102281,0.394602,-0.0021555,0.00121627,0.00257208,0.0079119,-0.024919,0.007908,0.0001258,-4.961e-05,-5.429e-05,0.0050748384,0.010461403,0.15571074,4.6461802e-06,1.4793127e-06,6.6155955e-06,6.2598162e-05,0.00062095656,6.2536464e-05,1.582564e-08,2.4611521e-09,2.9474041e-09,0.11191778,-0.18030597,0.0960802,-0.022361217,-0.080105739,0,0
-0.0614045,0.0559609,0.35515,-0.00165202,0.0010765,0.00291776,0.0098334,-0.0463201,-0.039452,0.00050348,-0.00013977,0.00034568,0.0037705126,0.0031316223,0.12613152,2.7291701e-06,1.1588523e-06,8.5133234e-06,9.6695756e-05,0.0021455517,0.0015564603,2.5349211e-07,1.9535653e-08,1.1949466e-07,0.11801129,-0.010960942,0.1723642,-0.021534689,0.063354031,0,0
