global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
717.1828520908809	0.7395127317305423	514351.2433332104	0.5468790803915691	1148.4041431564838	-3.671836994588148	1318832.0760189777	13.482386914826119	719.6259994463009	-0.1750030383906278	517861.5790790874	0.03062606344595155	805.6907096192108	603.3731663793566	1.09025	16.359797	0.10453439000000003	0.0695842	-0.0114615072	-0.07167490259999999	0.052162117599999995	0.0357123455	0.0268280427	-0.0712461071	-0.0770729903	0.0163757155	0.040367864100000005	-0.0631623223	-0.129451396	0.0156183824	0.19003197730000002	0.046387408399999996	-0.0670318312	0.1167178611	0.0933698526	0.1218898494	-0.0172969328	0.0417697027	0.036727969900000004	-0.0416944644	0.0316537722	-0.050382532	0.09802480289999999	0.0709853933	-0.07625487480000001	-0.0414474378	0.025489527999999997	0.05712617900000001	-0.0172309668	0.2128166753	0.10438926859999999	0.1163506154	-0.0734656424	0.0232477953	0.027847941299999998	-0.037769568999999996	0.0281505054	0.09288167369999999	0.0471747057	0.106637905	-0.0363244159	0.161099641	-0.0963803334	0.10705029099999999	0.0618176904	0.06767482650000001	0.0184980569	-0.08629602199999999	-0.0713380104	0.0398864303	0.0753071085	0.0309998417	0.0528038117	-0.0046422961	0.10891816720000001	-0.0258853894	0.0200923994	0.0493970965	0.088398465	0.0239923818	-0.051056348099999996	0.0	0.0	0.0	0.00506086	-0.00560774	2.5612303939600005e-05	3.14467479076e-05	0.0403267	-0.06627729999999997	0.004392680495289998	0.00162624273289	0.449591	0.004764999999999964	2.270522499999965e-05	0.202132067281	0.0007359639999999998	0.0002091469999999998	4.374246760899992e-08	5.416430092959997e-07	-0.00148916	-0.0003192900000000001	1.0194610410000003e-07	2.2175975056e-06	-0.00114302	-2.9249999999999983e-05	8.555624999999987e-10	1.3064947204e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.9184484123068	0.7355963214258736	515406.89857073396	0.5411019480952771	1149.5347172512365	1.1305740947527738	1321430.0661658805	1.278197783726054	720.3142714980333	0.6882720517324971	518852.6497237425	0.473718417196061	807.1344178808755	601.0892959032842	1.069819	16.053208999999995	0.12324299	0.05804980000000001	-0.017802435	-0.1168269566	-0.0268526848	-0.0143783832	0.031029391	-0.041408079199999996	-0.0452653258	-0.0448648041	0.0047741803	-0.0861532281	-0.13074905480000001	0.0912401476	0.0160772967	-0.09478860689999999	0.0180257516	-0.0061925156	0.0155868906	0.1253826964	-0.0023248588000000002	0.0208917767	-0.0271441061	-0.0228190308	0.0569721156	0.0023416706	-0.0095619936	0.0790396931	-0.050000502999999995	0.061275547199999995	-0.2157538425	0.1331744378	-0.0173988147	-0.1570517554	-0.09715624710000001	0.0647569573	-0.0974013331	0.052544250199999996	0.11786073470000001	-0.0293271494	0.1068770491	-0.0194144718	0.0160824355	0.0763286983	0.10614313439999999	0.1297197467	-0.0086891128	-0.0164450545	-0.0153641749	0.043325107	0.1875900723	-0.0574383012	-0.043869476399999996	0.00047797540000000003	0.0384439247	-0.0754683872	0.1187257486	-0.1433302887	-0.0871376182	0.0259397748	0.1487040228	0.0854402439	0.0869345291	0.0194731298	-0.057128171299999995	0.0	0.0	0.0	0.022102	0.01704114	0.000488498404	0.0002904004524996	0.0860255	0.045698800000000005	0.0020883803214400004	0.0074003866502500015	0.425248	-0.024343000000000004	0.0005925816490000001	0.180835861504	0.000378543	-0.0003574209999999997	1.2774977124099983e-07	1.43294802849e-07	-0.00116165	0.00032751000000000004	1.0726280010000002e-07	1.3494307225e-06	-0.00118129	-3.826999999999997e-05	1.4645928999999978e-09	1.3954460641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.7398063091658	-0.17864210314098727	515150.4295607189	0.03191300101463514	1151.0247718909136	1.4900546396770549	1324858.0255065295	2.2202628292231186	720.5674732263913	0.253201728357908	519217.4834718661	0.06411111524343183	806.5694182904845	607.5451447275693	1.1248	16.878242	0.11153005	0.0636007	-0.0287543117	-0.0634651175	-0.12459575460000001	-0.0456705224	0.0097345289	-0.0844711991	0.0098842437	-0.074881768	0.052192884	0.0113144893	-0.08492416929999999	-0.018866366699999998	0.0018818569	-0.1086130162	-0.1742959431	0.017665803799999998	-0.06050643610000001	-0.0797205159	0.1100277815	0.1120541364	0.08424796550000001	-0.0686172911	-0.1559662409	-0.0245825772	0.0576955952	0.053613979000000006	-0.0353954614	-0.1473053908	0.12529647	-0.0888015393	0.1406439008	-0.0214061408	-0.010180658399999999	0.0210252163	-0.052751825700000005	0.015096258999999999	0.0147521847	0.0038372319	-0.0510732727	-0.047174196200000004	0.058177427699999985	0.10775286380000001	0.029332777	0.0354758399	0.010795076200000002	-0.0808409016	-0.1473185379	0.1615281887	0.0042416642	0.056304243899999995	-0.0189703051	-0.0055098312	0.0911624857	-0.19045905859999998	-0.059140434699999994	-0.0240846929	0.07482317969999999	-0.1131766283	0.0700129563	-0.022166284100000003	0.08543488119999999	0.0149218835	-0.0629888423	0.0	0.0	0.0	0.0325297	0.010427700000000002	0.0010581813820899999	0.00010873692729000003	0.103869	0.017843499999999998	0.00031839049224999987	0.010788769161	0.463073	0.037825	0.0014307306249999995	0.214436603329	-0.000293694	-0.000672237	4.51902584169e-07	8.6256165636e-08	-0.0012784	-0.0001167500000000001	1.3630562500000024e-08	1.6343065600000005e-06	-0.0010616	0.00011969	1.4325696099999998e-08	1.1269945600000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.7021118038797	-2.0376945052861397	512229.5128405331	4.152198896873328	1149.3543934064608	-1.67037848445284	1321015.5216427334	2.7901642813229666	719.8493360033368	-0.7181372230544412	518183.06654444494	0.5157210711363441	806.0912745785406	610.0724455526095	1.146613	17.205545	0.10575874999999996	0.0559846	-0.0067344181	0.0387682588	-0.1465704416	0.0074855336	0.0129113604	-0.050974394299999996	-0.0459925412	-0.0650020804	0.046152829000000006	-0.010694798799999999	-0.0341562803	-0.09405002300000001	-0.0294750239	0.028636189300000007	-0.1992778855	0.12333331630000001	0.013506709399999999	0.0650193593	0.061576548099999996	0.0824405843	-0.111501184	-0.0341161711	0.032753594500000004	-0.013481866499999998	-0.09413573830000001	0.19713975109999998	-0.0068347113	-0.0548025126	0.0180903841	0.0747636096	-0.10333202289999999	-0.1373911202	0.0898712424	0.0727709265	0.033295047700000004	0.057610147699999996	-0.0964397892	0.0160613816	0.0011353475999999999	-0.14711882210000002	0.0518026263	0.075066037	0.0074057152	-0.0102100708	0.0020092249	0.1160821293	-0.12238888449999999	0.18200258170000005	-0.0599413691	0.0414241194	-0.0601281278	0.1007476964	0.0881891683	-0.1255056524	0.014475888700000003	-0.013537121200000002	0.034675098700000004	-0.0461917073	0.1547329786	-0.0129295149	0.0839001374	0.0103461205	-0.06861669969999999	0.0	0.0	0.0	0.014575200000000003	-0.017954499999999998	0.00021243645504000005	0.00032236407024999994	0.0563395	-0.0475295	0.0022590533702500004	0.00317413926025	0.479533	0.01646000000000003	0.000270931600000001	0.229951898089	-0.000215689	7.8005e-05	6.084780024999999e-09	4.6521744721e-08	-0.0010208	0.00025760000000000003	6.635775999999998e-08	1.0420326400000002e-06	-0.00120229	-0.00014068999999999996	1.9793676099999986e-08	1.4455012441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.6997422772428	-0.002369526636925912	512226.1210957117	5.614656483101422e-06	1152.0287107937038	2.674317387243036	1327170.1504930032	7.15197348771042	719.4870405801953	-0.36229542314151786	517661.60156284756	0.13125797362929148	805.4119109770047	609.8423753842144	1.1470200000000002	17.211653	0.1189979	0.0666708	-0.0402335272	0.14350521230000002	-0.0691615207	0.1280505126	-0.0156829507	-0.042753150700000006	0.0348927679	0.0149572157	0.07665082150000001	-0.0444088521	-0.0028680211999999997	-0.1479428189	0.0281032654	-0.1395908908	-0.0765881436	0.0872001505	-0.0172185066	0.154847776	0.010311812	0.0856375649	0.050295692	0.046545900700000004	-0.0790409942	0.0413386659	0.09017186390000001	0.0101657893	0.0654714237	0.038475093599999996	-0.079744205	0.1306256343	0.0320524596	0.058341677	-0.0357325082	0.1179229363	0.1111155843	-0.0080276952	0.0365776945	-0.0381101994	-0.0195216392	-0.10981279099999999	0.0776584853	0.0725255945	-0.0781310677	-0.0383528633	-0.039264545	0.0885455711	-0.2228071637	0.0065362512	0.139516412	-0.0241004823	-0.13076889519999998	0.1006367834	0.1356188809	-0.051476565	0.004795687	-0.1019357943	-0.0370804304	-0.018972573	-0.0068230739000000006	-0.0223754437	0.0823309282	0.005753359	-0.073990942	0.0	0.0	0.0	0.0183033	0.003728099999999996	0.00033501079088999993	1.3898729609999973e-05	0.101412	0.0450725	0.00203153025625	0.010284393744	0.4794100000000001	-0.00012299999999992872	1.5128999999982466e-08	0.22983394810000005	-0.0010215	-0.000805811	6.493313677210001e-07	1.04346225e-06	-0.000863265	0.0001575350000000001	2.481727622500003e-08	7.45226460225e-07	-0.00164043	-0.0004381400000000001	1.9196665960000004e-07	2.6910105849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.8651040101637	0.16536173292092826	512462.8471394825	0.02734450271461241	1153.4008838261168	1.372173032413002	1330333.5988108674	1.8828588308814935	719.3910600985672	-0.09598048162808936	517523.4973497404	0.00921225285356	806.1903491105247	615.6537264780195	1.208108	18.128315	0.07295199000000001	0.035517900000000005	-0.059091622300000014	0.049097107699999996	0.0784268551	0.0446630088	-0.07137545099999999	-0.0015565006	0.0024106745	0.1571406757	0.09311149390000001	-0.0720601029	0.023822952	-0.1239457332	0.09187941279999999	0.0226132452	-0.0073134263	0.0328363577	-0.1092699928	0.0158966253	0.10740693529999999	0.2880278199	0.1294065954	-0.0117397625	0.1329595607	0.0292214159	0.0112160303	0.018080687800000002	-0.1196725085	0.0623068957	-0.1096005959	0.0080289326	-0.058921768	0.1227508991	0.0530227617	-0.0653999176	0.0952777648	-0.051158505199999996	0.0480409773	-0.092969974	-0.1498523122	0.1068187616	0.0853073206	0.0005602998	-0.0778755127	0.0096206287	-0.1412868984	0.0396714108	-0.09277887779999999	0.025006035899999998	0.024659539100000002	0.08362551230000001	0.047851908	0.0035463803999999997	0.2696502629	-0.1475160264	0.1968235797	-0.045667023499999994	-0.0354267203	0.0701260892	-0.019927509	0.1410693898	0.0807278981	0.0011511446	-0.07909170559999999	0.0	0.0	0.0	-0.00387719	-0.02218049	1.50326022961e-05	0.0004919741366400999	0.08218389999999999	-0.01922810000000001	0.0003697198296100005	0.0067541934192099995	0.490146	0.01073599999999997	0.00011526169599999931	0.240243101316	-0.0010681000000000002	-4.660000000000016e-05	2.1715600000000148e-09	1.1408376100000004e-06	-0.000519197	0.00034406800000000005	1.18382788624e-07	2.69565524809e-07	-0.00161495	2.5480000000000034e-05	6.492304000000017e-10	2.6080635025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.5783683885339	-1.2867356216297594	510622.2445688193	1.6556885599709237	1152.2016427225126	-1.1992411036042083	1327568.6254924566	1.4381792245738403	718.9191217361129	-0.4719383624543525	516844.7035978239	0.2227258179560958	806.8770826935591	605.6695456519452	1.198039	17.977221	0.07593429000000003	0.0522869	-0.048425416900000004	-0.0684758014	0.0723750453	0.0266685917	-0.051673433	0.0513192491	-0.2011535806	0.0064275218000000005	0.0329846021	-0.17721569059999998	-0.0088213414	-0.0022232856	0.017475572800000002	0.0183838745	-0.08808632029999999	-0.0145922405	0.150401181	0.23898034199999998	0.0675447373	0.08961882410000001	0.0250766948	0.0604244212	-0.0094788457	-0.0245667794	0.0097829618	-0.0618236856	-0.04235422	-0.1422902865	0.08790658539999999	-0.18528839879999998	0.1142325151	0.054568318600000006	-0.049109341900000006	-0.0339605782	-0.07765919730000001	-0.0222558398	0.0396407254	-0.0960158044	-0.0935610109	-0.1276018344	0.0364656538	-0.0418472954	0.0658297253	0.1273720576	-0.0529413172	0.1597362343	-0.0339729168	0.023351520499999997	0.12132774880000001	-0.033959485299999995	-0.1323317695	0.1209649022	0.08003732	-0.0788299484	0.1093791002	-0.0049773551	0.1778119858	-0.0047142143	-0.0530201203	-0.11707926630000001	0.07909170559999999	-0.0034529609999999996	-0.0839001374	0.0	0.0	0.0	-0.0038319	4.528999999999992e-05	1.468345761e-05	2.051184099999992e-09	0.0479392	-0.03424469999999999	0.0011726994780899992	0.0022981668966399996	0.488033	-0.0021130000000000315	4.464769000000132e-06	0.238176209089	-0.000347831	0.0007202690000000003	5.187874323610002e-07	1.2098640456099998e-07	-0.000582364	-6.316700000000004e-05	3.9900698890000054e-09	3.39147828496e-07	-0.00162214	-7.190000000000017e-06	5.169610000000025e-11	2.6313381796e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.1140965813879	0.5357281928539805	511388.17112941464	0.2870046966185918	1145.7574481920649	-6.444194530447702	1312760.1300875922	41.527643146252096	719.4653454212581	0.5462236851452644	517630.3832621303	0.29836031421367304	806.4203701120249	595.6643421887933	1.226709	18.407438	0.10649995999999996	0.0587837	-0.0224546854	-0.1184647594	-0.0414192056	0.07560083570000001	0.0529543437	-0.0171829003	-0.0582226049	0.0213955669	0.0185817749	-0.11623887529999999	-0.12524317640000002	-0.011129981499999999	-0.0421389566	-0.1163392931	0.0100056905	-0.1174501785	0.040353795899999996	0.0279810096	0.0098454026	0.1503039083	0.0196831751	0.0693950846	-0.039743069900000004	0.0047734871	0.0886878839	-0.1095309307	0.023726628	0.08302009	-0.0561757476	0.0131861147	-0.0146500901	0.1069769352	-0.08950989869999999	0.051291094800000006	0.049851953399999996	0.0015730066	-0.0543723535	-0.0726240925	0.069208558	-0.0554631005	0.00163699	0.0819828212	0.1396817835	0.0607727088	-0.040972512200000005	-0.007344533	-0.0950326358	0.0045965332	0.1436043553	0.0136445402	0.0458668305	0.026107679300000002	0.011787482299999999	-0.0220175935	0.1323365701	-0.0910956594	0.0011715795	0.0955775282	-0.1451672588	-0.0054466622	0.0774230229	-0.0080513935	-0.088398465	0.0	0.0	0.0	-0.00409801	-0.00026611	1.67936859601e-05	7.081453209999998e-08	0.0972459	0.0493067	0.00243115066489	0.00945676506681	0.465471	-0.022561999999999967	0.0005090438439999987	0.216663251841	-0.0005583869999999999	-0.00021055599999999995	4.4333829135999974e-08	3.1179604176899984e-07	-0.000139627	0.00044273699999999996	1.96016051169e-07	1.9495699129e-08	-0.0016561499999999995	-3.4009999999999466e-05	1.1566800999999634e-09	2.742832822499998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.2040820524028	2.08998547101487	514381.6953126297	4.368039269053249	1146.3842048564304	0.62675666436553	1314196.7451443102	0.3928239163266056	721.1616184967844	1.6962730755262785	520074.07999290153	2.8773423467553787	806.8741088413756	601.7415870724317	1.3474370000000002	20.219021	0.09274964000000002	0.0504078	0.030165453199999998	-0.0445242585	-0.10805754529999999	0.0361393986	0.11970863710000001	-0.1492910747	0.0040737392999999995	0.0448312888	-0.0098395163	0.096202444	-0.1583323734	-0.0440568724	0.0970499711	-0.0532863783	-0.0981761825	-0.0882632589	-0.014762480500000001	0.0128543887	0.13841986779999998	0.1111411875	-0.1399465356	-0.0480044545	-0.0326098254	0.1560298108	0.018115447399999998	-0.1675021075	-0.07273432690000001	-0.1223788892	-0.08411360080000001	0.046199057	-0.046557382	0.0338157204	-0.0341987297	0.09759432550000001	0.08387282230000001	-0.1746903105	0.0309018962	0.0185913921	0.0419700667	0.0326069762	-0.0308747617	0.1973347755	-0.0025399675	-0.0472438526	-0.09772929220000001	-0.0528445164	0.018043119	0.1134700436	-0.06086185280000001	-0.0224028384	-0.0210597756	-0.078329448	0.08873982949999999	-0.080634352	0.1933735292	-0.1037630024	0.0900683626	-0.0032906145	-0.0400638131	0.0241866004	0.0757225356	-0.0126365975	-0.0925700621	0.0	0.0	0.0	-0.00386412	0.00023389000000000005	1.49314233744e-05	5.470453210000001e-08	0.0618789	-0.035367	0.0012508246889999994	0.00382899826521	0.44248	-0.022990999999999984	0.0005285860809999993	0.19578855040000004	-0.000285569	0.0002728179999999999	7.442966112399996e-08	8.154965376100001e-08	-0.000510334	-0.000370707	1.3742367984899994e-07	2.60440791556e-07	-0.00169578	-3.963000000000057e-05	1.5705369000000452e-09	2.8756698084000007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.5534599643802	0.349377911977399	514882.9679068534	0.12206492537768715	1152.1248057012756	5.740600844845176	1327391.567912202	32.95449805983714	721.0256804755942	-0.13593802119021348	519878.0319052936	0.018479145605110932	807.9433703237573	618.0899947001367	1.456984	21.862837	0.08288657	0.046115300000000005	0.0322424411	0.1381879899	-0.0553417876	-0.0226841981	0.0408099397	0.0131725877	0.1047080239	-0.0292616357	-0.0364225808	0.12062332529999999	-0.0374342762	-0.0708044046	0.043684811399999995	-0.10802856400000001	-0.0601669204	-0.0036538468	0.1279781822	0.1113496496	0.0724370236	-0.012189383600000001	0.0001625595	-0.0631111694	-0.050177209699999996	0.0858768755	-0.093065858	0.0595659888	-0.0480089227	-0.0011008856	-0.06144476400000001	0.1626059592	0.046757082699999994	-0.0935794834	-0.1625854549	0.026436292200000003	0.08844354970000001	-0.0937015974	-0.0553075883	0.048873956100000004	-0.0064156082	0.0518164608	-0.0339297068	0.042616317599999995	-0.0368534349	-0.115730264	0.048352272599999996	0.030775482000000007	0.018890306200000002	0.1328535091	0.1265615187	-0.160873705	-0.0932822812	0.0014010788	-0.01856153	-0.0487877163	-0.0014142238	-0.0582402412	0.0494359422	-0.09298355720000001	0.11929489289999999	0.053180092199999994	0.073990942	-0.0172010397	-0.0963995098	0.0	0.0	0.0	-0.00390039	-3.627000000000014e-05	1.52130421521e-05	1.3155129000000102e-09	0.0508602	-0.011018700000000006	0.00012141174969000015	0.0025867599440399995	0.413639	-0.028841000000000006	0.0008318032810000003	0.17109722232100005	0.000147225	0.000432794	1.8731064643599998e-07	2.1675200625e-08	-0.000321246	0.000189088	3.5754271744000006e-08	1.0319899251599998e-07	-0.00145785	0.0002379300000000001	5.6610684900000057e-08	2.1253266225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.4293694550937	-0.12409050928647505	514704.90015673346	0.015398454494976744	1161.5448299807804	9.420024279504787	1349186.39205508	88.7368574264597	720.4497289302594	-0.5759515453347603	519047.8119156842	0.3317201825734985	808.8442859129665	622.7705767852569	1.293993	19.417063	0.12487061100000002	0.0831698	-0.0053033896	0.053553815899999996	0.12025643820000001	-0.0806277695	-0.1147381941	0.1221826536	0.0716538848	0.0516086093	0.008360535799999999	0.0378885631	0.1382064017	0.0054823885	0.1758327206	-0.1597076603	0.037511376299999996	-0.0180549012	-0.048304139	-0.044423422000000004	-0.0338918628	-0.17723602989999998	-0.1910630889	0.031454835800000004	-0.1158404577	-0.0365447429	0.1489460505	-0.0369021854	-0.12908115720000002	-0.08922361449999999	-0.0844051074	0.1045351866	-0.1422832362	-0.014102006399999999	-0.0388063488	-0.0888773734	-0.0010557947000000001	0.0289442696	0.0648034428	0.11338196800000001	0.0104155079	0.0863470487	0.0297947082	-0.151502705	-0.0878504517	-0.0093755701	-0.0562173443	-0.0961098854	-0.055526357400000004	0.0826160979	0.0111791679	-0.0561455641	0.052223646900000004	-0.1236343499	0.076709015	0.041544697799999995	0.0183739352	-0.1191245599	-0.05186204480000002	0.0575512977	0.0817918487	-0.0963625773	0.0722289536	-0.021737220499999998	-0.0998726543	0.0	0.0	0.0	0.000410271	0.0043106609999999995	1.6832229344099994e-07	1.8581798256921004e-05	0.127395	0.07653480000000001	0.005857575611040003	0.016229486025000003	0.413739	9.9999999999989e-05	9.999999999997797e-09	0.171179960121	-0.000112091	-0.000259316	6.7244787856e-08	1.2564392281000002e-08	0.000231941	0.0005531869999999999	3.0601585696899985e-07	5.379662748099999e-08	-0.00139185	6.599999999999987e-05	4.355999999999983e-09	1.9372464225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.7909651166648	-1.6384043384289269	512356.7057426464	2.68436877618273	1150.4968334715813	-11.047996509199038	1323642.9638281355	122.05822686727413	719.7173800049898	-0.7323489252696618	517993.10708124685	0.5363349483436286	806.9450287510568	603.6348687399902	1.279938	19.206171	0.152650481	0.0863651	0.0337466909	-0.0541496584	0.0781275585	-0.0586129846	-0.0330489802	0.0688986946	-0.0909376509	0.002146473	-0.025260107200000003	-0.0637598096	0.035006544199999996	0.015484519399999999	0.0362827223	0.05531622	-0.021128036099999997	0.0775673295	0.033058024500000005	-0.07147253049999999	0.0299439446	0.047881212699999995	-0.0744554738	-0.0340696988	-0.0150518974	-0.0454807413	0.1288816124	0.0305274896	0.11378579400000001	0.015267241	0.0433793316	0.0755685027	0.0966973822	-0.06826484099999999	0.0202388958	-0.1681673441	-0.053130887	-0.0336401636	0.12157393400000001	0.0249117049	0.13399595050000002	-0.0001756262	-0.0032388544	-0.088360555	-0.0348732878	0.0909279991	-0.016637626200000002	0.0720410463	0.0423064816	0.048358892800000004	-0.0689900512	-0.0092311725	-0.0411877323	0.0317110124	0.003033593	-0.062175645999999994	-0.0503804602	-0.0345686453	0.0500102026	-0.061853768600000004	0.0345422233	0.038704118100000004	0.0704372942	-0.026237687200000002	-0.1029766583	0.0	0.0	0.0	-0.00818976	-0.008600031000000001	6.707216885760002e-05	7.396053320096102e-05	0.0551123	-0.0722827	0.005224788719290001	0.0030373656112899997	0.438861	0.02512199999999992	0.000631114883999996	0.19259897732099995	0.000741056	0.0008531470000000001	7.278598036090001e-07	5.491639951359999e-07	0.000208753	-2.3188e-05	5.376833439999998e-10	4.3577815008999995e-08	-0.00144843	-5.657999999999987e-05	3.201296399999985e-09	2.0979494649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.7830357998921	0.9920706832273254	513777.9204105094	0.9842042405191322	1152.1329757136602	1.636142242078904	1327410.3937268136	2.6769614363149827	720.3440680137891	0.6266880087993059	518895.5763226544	0.3927378603728389	807.3012121989955	607.8422777631538	1.060953	15.920179	0.12511891000000006	0.0733005	0.0077942493	-0.0705393238	0.0793971988	-0.04031971	-0.0314667612	0.0665918957	-0.031948615699999995	-0.046914894699999994	-0.0238608056	-0.0321949822	0.0229101694	0.0409122935	0.0683963755	-0.15714117	0.0373039687	0.0879723317	0.0699724425	0.1212797946	0.031028769700000007	-0.0081394583	0.0406004618	0.1344034031	0.0696003723	0.0342648509	0.0380841793	-0.1602672244	0.0867094769	0.08656201	-0.0540503774	-0.0049450514	0.0772339306	-0.1022111994	-0.1150081259	-0.1172498779	-0.0898228664	-0.0838102389	0.013824445900000001	-0.12179479970000001	0.09783867269999999	0.0232045909	0.0005230896	-0.0634809637	-0.0274880271	0.1145415901	0.0026127797	0.0021592695000000003	-0.0709673401	0.0098604424	0.0551088326	-0.1535078385	-0.073800597	0.0406927	0.045847173	-0.0051622659	-0.0203037696	-0.066906805	-0.0608605662	-0.06704392690000001	-0.1992971712	-0.048442525099999995	0.06861669969999999	-0.0306950454	-0.105700049	0.0	0.0	0.0	0.0231201	0.03130986	0.00053453902401	0.0009803073332196	0.113323	0.0582107	0.0033884855944900003	0.012842102329000002	0.439033	0.00017200000000006102	2.9584000000020986e-08	0.192749975089	0.000246557	-0.000494499	2.4452926100100003e-07	6.0790354249e-08	0.000255741	4.6987999999999984e-05	2.207872143999998e-09	6.540345908099999e-08	-0.0012813900000000005	0.00016703999999999938	2.790236159999979e-08	1.6419603321000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.3259303019873	0.5428945020952369	514556.4902836116	0.2947344404052352	1147.8781499781956	-4.254825735464692	1317624.247197365	18.103542039172662	719.9464149740251	-0.39765303976400895	518322.8404339511	0.15812794003355654	806.830955660234	603.8632361402731	1.237885	18.575138	0.112069713	0.0652577	0.0578659904	-0.0896792438	0.011194091299999999	-0.0796106345	0.0586859404	-0.0445682707	-0.0324288528	-0.013231246299999999	-0.0389327466	-0.064780485	-0.07183689509999999	0.1376033321	0.043668146	0.143374413	-0.0375316118	-0.0332184738	-0.09129247050000001	0.0719095717	0.0351968883	-0.0656647425	0.043218001500000006	0.0135785319	0.0138112325	-0.0287811921	-0.08938468320000001	0.0530836212	0.0032245858	0.0468763216	-0.1007561951	-8.03586e-05	0.0183486047	-0.0896876041	-0.0731787748	0.07531821679999999	0.046734423	0.0062564229	0.0261978854	-0.0817785962	0.046582915700000005	0.1520146333	-0.0264186923	0.0523620116	0.0435799191	0.1229504132	-0.007128069200000002	-0.0643399834	0.0570407766	-0.0592147099	0.0022788774	0.11659810609999999	-0.1281086891	-0.0832306793	0.005961944300000001	-0.0868912333	0.0719798582	-0.07122886469999999	-0.0512763498	-0.016743736000000002	-0.0340339629	0.0271731544	0.066767918	-0.0351019718	-0.10803276070000001	0.0	0.0	0.0	0.000937682	-0.022182418	8.792475331239999e-07	0.0004920596683267241	0.05736230000000001	-0.055960699999999995	0.0031315999444899998	0.003290433461290001	0.438982	-5.100000000002325e-05	2.6010000000023715e-09	0.192705196324	0.00046568	0.000219123	4.8014889129e-08	2.168578624e-07	3.59821e-05	-0.0002197589	4.8293974129209986e-08	1.2947115204100005e-09	-0.00152002	-0.00023862999999999947	5.6944276899999736e-08	2.3104608004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
