global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
723.0701447620943	1.3916499557300313	522830.43424627604	1.9366895992833981	1157.5999877845954	4.7930635616705795	1340037.7317188957	22.97345830621425	720.0767690133895	0.3049382819382345	518510.5532727623	0.09298735579144216	809.2960027324035	625.7675644225374	1.236677	20.743162	0.2312811	0.136511	0.0837598743	-0.0749247474	-0.061697895499999995	-0.020954890900000002	-0.0278818324	-0.049367533	-0.0100812661	0.0465276369	0.0100217486	-0.001919185	0.1071395542	0.1152585204	0.0450911499	0.0651933172	0.1274549501	-0.0885350391	-0.08394416310000001	-0.06318904040000001	-0.0381142538	0.04502345940000002	-0.0411613204	0.0725752649	-0.0086080076	0.0434659323	-0.09422319009999999	0.1168631624	-0.0597738408	0.0377214614	-0.08351558070000001	0.1177446147	0.0745078532	-0.1253761117	0.0261320886	-0.0046994096	-0.09606113960000001	-0.0304697508	-0.0810047468	-0.0630366002	0.058392432	0.107835739	0.010874366100000001	0.1395997827	-0.046424895199999996	-0.0427889339	-0.0372982476	-0.024643535	0.15063937970000002	-0.023654875699999998	0.021796915099999998	0.1500934426	-0.0117838686	-0.1368151601	0.046163884800000006	0.0623661132	0.0193061415	-0.1389737666	-0.0305510456	0.0441971558	0.0470681271	0.10094962589999999	-0.0673776784	-0.0329561071	0.09152846349999999	0.0475459561	-0.010814443500000001	-0.0659045565	0.0	0.0112968	-0.024378100000000003	0.00012761769023999998	0.0005942917596100003	0.116153	0.10770425	0.0116002054680625	0.013491519408999996	-0.0896388	0.014213199999999997	0.00020201505423999983	0.00803511446544	0.000232477	-0.001385243	1.918898169049e-06	5.4045555528999995e-08	-0.00061564	-0.00024406	5.95652836e-08	3.790126096e-07	0.00068588	-7.040800000000001e-05	4.957286463999999e-09	4.704313744000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.5677456914873	-2.502399070606998	519217.87613091187	6.262001108574768	1161.8644515998487	4.2644638152532925	1349929.0038914173	18.185651631604678	720.1342069157222	0.05743790233270829	518593.27597013616	0.0032991126243817363	811.110897002245	630.0336347282317	1.231513	20.656544	0.16236217000000006	0.122299	0.0648354702	-0.049509736299999996	-0.0843958967	-0.1691879845	0.029283509500000002	-0.0927953866	0.152881379	0.052591818600000007	-0.0984806682	0.10463516310000001	-0.06849288190000001	-0.0025663466	0.0280966541	0.0092920855	0.10717623710000004	-0.0815885829	-0.0289822412	-0.0492155334	-0.0817148261	-0.016972936299999998	0.2166594253	0.0658764504	-0.0085792229	0.009065896	0.047567718200000005	0.0368006065	0.0680036698	-0.0448560076	0.0138009846	-0.0387891798	0.0704027521	0.0310095263	-0.0215838917	-0.12156976230000001	0.0138995521	0.076315105	0.024074022599999998	0.0014536251	0.0016831944	-0.0162117097	0.0183695098	-0.014866096200000001	-0.0981062578	0.1115407269	-0.0720891281	-0.057958521	0.0257050317	-0.011235236499999999	0.0039135999	0.0045481797	-0.0673976043	-0.0051671904	-0.0911312373	-0.040599408	0.21937266239999997	0.07762143519999999	0.0044995994	0.013246266999999999	0.0228705241	-0.0341466431	-0.007038896800000001	-0.0701559843	0.0904719133	0.0439794606	-0.0166742017	-0.071958838	0.0	0.0091414	-0.0021553999999999983	8.356519396000003e-05	4.645749159999991e-06	-0.00140837	-0.11756137	0.0138206757162769	1.9835060569e-06	-0.0932097	-0.0035708999999999884	1.2751326809999913e-05	0.008688048174089998	0.0007618639999999999	0.0005293869999999999	2.8025059576899985e-07	5.804367544959998e-07	-0.000530388	8.525199999999996e-05	7.267903503999995e-09	2.81311430544e-07	0.0005190290000000001	-0.00016685099999999998	2.7839256200999993e-08	2.6939110284100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.7425015834726	-1.8252441080146584	516590.7835824682	3.331516053842225	1158.2533292637186	-3.611122336130165	1341550.7747504879	13.040204526498187	719.5681455817889	-0.5660613339332485	517778.3161360146	0.3204254337742887	811.2326778888703	616.0978763812367	1.160319	19.462374	0.11179352	0.074753	0.0132647294	0.0701384976	-0.1127712768	-0.17287805760000002	-0.0689530577	-0.062415682699999996	0.1330823315	-0.06535511320000001	-0.052305692300000005	0.08405521279999999	-0.0653254629	0.0473794478	0.17420339710000002	-0.0578339638	-0.0305039481	0.0062959313	-0.0940786034	0.0509088898	-0.09320730740000001	-0.1322016843	0.058299621600000004	0.0546961901	0.14910957060000002	0.1143589585	-0.043353446	-0.11469463210000001	0.038416866099999995	0.0153492282	-0.0659645479	0.0693821152	-0.0362787071	-0.016201183600000002	-0.0054709009	0.1027588041	-0.0650172314	-0.0083089093	-0.0370470014	-0.0670497932	0.010157644	-0.031060004199999998	0.0257134616	-0.042059598200000006	-0.0960258013	0.1280884623	-0.005992595600000001	-0.0265536501	0.08436577279999999	0.15642917039999998	0.027623135099999998	0.0175490338	-0.1356817449	0.0683382612	-0.0178162872	0.0165410121	0.028919861	-0.0103030224	0.041121694300000004	0.0744575349	0.0910544642	-0.08716778119999999	0.037125802799999996	-0.1235200529	0.0893851812	0.0403542832	-0.022483907799999998	-0.077629188	0.0	0.0104627	0.0013212999999999992	0.00010946809129000002	1.745833689999998e-06	0.06817639999999997	0.06958476999999999	0.004842040215952898	0.004648021516959998	-0.0931113	9.83999999999846e-05	9.682559999996973e-09	0.008669714187690001	0.000413002	-0.00034886199999999986	1.2170469504399994e-07	1.70570652004e-07	-0.00030634	0.000224048	5.019750630400001e-08	9.38441956e-08	0.0007618999999999999	0.00024287099999999986	5.8986322640999925e-08	5.804916099999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.9081910258948	1.1656894424221491	518267.80350617616	1.3588318761744609	1150.6252747156418	-7.628054548076762	1323938.522814446	58.18721618843456	720.1251033029234	0.5569577211344949	518580.16440704616	0.31020190313132984	807.9014470117787	603.0125255115793	1.1630140000000002	19.507578	0.190020354	0.101723	-0.0339213298	0.065416482	-0.0555590967	-0.0640231082	0.0931821548	0.0666469791	-0.058589671600000004	-0.033818129100000004	-0.0775601084	0.0652994669	0.015132681799999999	-0.0297368561	0.0969198765	0.0476970986	-0.09054413830000001	-0.052811515999999996	-0.0992714193	0.0369089956	-0.0383472119	-0.076634482	0.011940004099999998	0.0359770872	-0.06391618219999999	0.0282722975	-0.0183519594	-0.2175425183	-0.0699282828	0.1434095377	0.1064218918	0.0421499403	0.049777287	0.0486811061	-0.0655224088	0.0583983201	0.0344568343	-0.0320658683	0.0706805275	0.0367431181	0.0367755032	-0.0363419432	-0.0355020862	-0.0252027124	0.026290326200000002	-0.0261629043	0.063167899	-0.1321841322	-0.0178443679	0.0981479023	0.0126051516	-0.1028932233	-0.0462538482	-0.0335103491	0.0052272351	-0.0709068013	-0.0140166593	-0.17238925559999999	0.018215347	-0.0733738654	0.0396316892	0.025900164700000002	-0.053559815999999996	-0.1290286516	0.08826863	0.036675261	-0.028226122599999997	-0.0828853527	0.0	0.0007888959999999998	-0.009673804	6.223568988159997e-07	9.358248383041604e-05	-0.014842	-0.08301839999999998	0.006892054738559996	0.000220284964	-0.052351	0.040760300000000006	0.0016614020560900007	0.0027406272010000003	0.00131412	0.000901118	8.120136499240002e-07	1.7269113744e-06	-0.00030634	0.0	0.0	9.38441956e-08	0.000531661	-0.0002302389999999999	5.3009997120999965e-08	2.82663418921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.8828792138361	2.9746881879412967	522559.65706048545	8.848769815477475	1152.5304695720633	1.9051948564215309	1328326.4832920008	3.6297674409350575	721.9435990796196	1.8184957766961816	521202.56025203463	3.3069268898618485	809.9004488480588	613.778669071981	1.062752	17.825866999999995	0.164277764	0.0921644	0.0575394703	0.0798677723	-0.0510205776	-0.085583059	0.0761312575	0.025954243	0.0020957943	0.0116329191	-0.059695738099999986	0.1417629038	0.1137815036	-0.0270928021	0.053973865999999995	0.0216592616	-0.0175880208	-0.044181651399999994	0.024474651899999998	0.047866436500000005	-0.0223419728	-0.07247084690000001	0.1155801279	-0.028944445	-0.1300057989	0.0637775711	-0.0200301435	-0.038368467	-0.0417674112	0.012356005900000001	-0.11885763810000001	-0.020632364099999998	-0.017089431999999998	0.030939404500000007	0.2039473421	0.0387369629	0.0446376979	0.043995209400000006	0.0254539554	-0.0670209576	0.0395929435	0.0358121595	-0.0138354094	-0.0198720092	-0.020501766299999998	0.0228402255	0.08430819630000001	-0.1287701777	0.0819323866	-0.0513603012	-0.07841223259999999	0.0363817361	-0.0701823921	-0.0204498987	0.0844320093	-0.053984347	0.1562428702	-0.054615812	0.0038870895	-0.1161381684	0.0222835771	-0.0775665166	-0.0820539426	-0.033412865699999995	0.08712263199999999	0.032947302799999995	-0.0338836091	-0.0876992882	0.0	0.00994346	0.009154564	9.88723967716e-05	8.380604203009601e-05	0.0641695	0.0790115	0.00624281713225	0.004117724730250001	-0.0907682	-0.038417200000000006	0.0014758812558400005	0.00823886613124	0.0006700380000000001	-0.0006440819999999999	4.148416227239999e-07	4.4895092144400007e-07	-0.00030634	0.0	0.0	9.38441956e-08	0.000641469	0.00010980799999999998	1.2057796863999994e-08	4.1148247796100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.078905655613	-0.803973558223106	521397.94599280757	0.646373482321922	1152.0252921709055	-0.50517740115788	1327162.2738014602	0.25520420664062965	721.1997225748399	-0.7438765047796778	520129.0398420261	0.55335225436323	811.0797785447287	625.3131621438741	1.150957	19.305351	0.15177054	0.104161	0.08383987080000001	0.038137231	0.046768021900000005	-0.16625150730000002	0.1079340138	0.021162730499999997	0.0425305891	-0.022149456	-0.0560968384	0.1124658702	-0.0271442009	-0.13403801810000002	-0.0654112033	-0.0830700964	0.0045385710999999995	-0.0037909642	0.0746531673	0.0031851015000000002	-0.1269416833	0.128670689	0.0638561079	-0.0630011987	-0.012842145400000001	0.059361702999999995	0.022813645299999998	0.025681252400000004	-0.028493816600000006	0.0389213301	0.0262289448	-0.08553966730000001	0.0684142039	0.022443645499999998	0.0333491613	0.0992449321	-0.038952218999999996	-0.1209140868	0.0609105963	0.1185904846	0.045176286399999994	0.1229568674	0.0073945932	-0.0953431053	0.0008149711999999999	0.112142579	0.0911495699	0.0127651318	-0.006784189499999999	-0.1216106297	-0.09886479769999999	-0.0156329937	0.08702400390000001	-0.021088351499999998	-0.0872703482	-0.0329772077	0.0143440622	-0.051520601500000006	-0.028207418300000002	-0.06395545150000001	-0.0246875973	-0.0935313411	-0.10695205529999999	-0.018849343799999998	0.08594756960000001	0.029175383	-0.039439385099999995	-0.09204531	0.0	0.0122018	0.0022583399999999997	0.00014888392323999996	5.100099555599997e-06	-0.0187405	-0.08291000000000001	0.006874068100000003	0.00035120634025	-0.0973911	-0.006622900000000001	4.386280441000001e-05	0.009485026359209999	0.00180719	0.0011371519999999998	1.2931146711039995e-06	3.2659356961e-06	-0.00030634	0.0	0.0	9.38441956e-08	0.000579035	-6.243399999999999e-05	3.8980043559999985e-09	3.35281531225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.596955266624	-2.4819503889889347	517819.77802899573	6.160077733402324	1162.7401279169244	10.714835746018936	1351964.6050682657	114.80770506416513	720.543214555478	-0.6565080193619224	519182.52404194156	0.4310027794865143	813.1444283577304	620.6369907926114	1.447704	24.282766	0.16966405	0.106917	-0.037415310099999995	-0.0810731477	0.10064729900000001	-0.19226835420000002	-0.1354168936	-0.078419212	0.1306241021	-0.1239149237	0.0605505853	0.082289926	-0.0402791063	0.0326535288	-0.0394873777	-0.2141343168	0.1071576099	0.0250553078	0.0042235031	0.10740217140000001	-0.0528473912	-0.15442658210000001	-0.1919537443	-0.0514430584	-0.0349183668	0.0825903216	0.0478442439	0.060222574699999996	0.0383779843	-0.0018095025	-0.05529366980000002	0.015674139099999998	0.0302385246	0.0746369691	-0.0338463522	-0.0767011955	-0.0048644612	-0.012137664199999999	0.025155010699999997	0.06396326690000001	-0.013373106599999999	-0.1229528268	0.1327676019	0.0757162649	-0.0744560738	0.14926761119999998	-0.014364681899999999	0.1954764581	0.15069307369999999	-0.0308231907	-0.0319332902	-0.0269857662	0.0042881779	0.1395697282	-0.025876026400000002	0.09109199720000001	-0.023083934900000002	-0.0736566453	0.0354139341	-0.049688704199999996	0.1038010903	-0.0271002728	0.0604673234	0.0779130939	0.0847438347	0.0253645343	-0.044876773200000004	-0.09590023019999999	0.0	0.020071	0.007869200000000003	0.00040284504100000014	6.192430864000006e-05	0.0721596	0.0909001	0.008262828180010002	0.005207007872160001	-0.10321300000000001	-0.005821899999999991	3.389451960999989e-05	0.010652923369	0.00083951	-0.00096768	9.364045824e-07	7.047770401e-07	-0.00030634	0.0	0.0	9.38441956e-08	0.000912812	0.00033377699999999995	1.1140708572899997e-07	8.332257473439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.6804583344931	-1.91649693213094	515065.24027520814	3.6729604908673052	1148.0259267179035	-14.714201199020865	1317963.5284165014	216.507716925267	719.0841477502762	-1.4590668052018143	517082.011545741	2.1288759420418297	808.4330340466151	602.5007329991338	1.452085	24.356251	0.1694281	0.103094	-0.11158589949999999	-0.0627728967	-0.0234917511	-0.0602809968	0.12816841910000001	0.0240318079	0.0051495212	0.0415999169	0.140536143	-0.0235704946	-0.09975756390000001	-0.0087113526	0.005974371	-0.039137947400000005	0.0789949314	-0.013647749399999999	0.0268469191	0.0862240365	0.0685249418	0.0516390012	0.1279748896	0.0400242744	-0.0230235358	0.026952951	0.024557617200000003	0.1384283495	-0.041161583	0.072346705	0.07148688639999999	0.154029799	-0.1802332207	-0.1462552224	-0.0477865683	-0.0053019233	0.0658030288	0.168308173	0.140311878	-0.0750538078	0.0669763669	0.1383219981	-0.009445816999999999	-0.0646757385	0.0316625542	0.0310441367	-0.0996071243	0.06639378559999999	-0.0111978338	0.040785255699999995	0.0149143214	-0.1763095324	0.11691534560000001	-0.0792834962	0.0460253593	-0.07879889849999999	-0.0297058252	-0.1288168233	0.052738251900000005	0.0808025089	-0.0795662437	0.011593659	-0.1918991137	-0.0650513485	0.08351182900000001	0.021519841600000002	-0.0501794518	-0.0992434813	0.0	0.0154548	-0.0046162000000000035	0.00023885084304	2.1309302440000024e-05	-0.0215557	-0.0937153	0.00878255745409	0.00046464820249	-0.078185	0.025027999999999998	0.0006264007839999997	0.006112894225000001	0.00149566	0.00065615	4.305328225e-07	2.2369988356e-06	-0.00030634	0.0	0.0	9.38441956e-08	0.00064759	-0.000265222	7.034270928399997e-08	4.193728081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.449231298717	0.7687729642238992	516169.2979537174	0.5910118705216005	1154.1638232698708	6.137896551967288	1332094.1309449256	37.67377408265192	719.2508290061895	0.16668125591331773	517321.75502609095	0.027782641072840914	809.6915362803886	609.3339464924845	1.130102	18.955547	0.0962409	0.0586023	-0.0919654508	-0.0574857233	-0.1034432616	-0.036695529500000004	0.0527922229	-0.022550524900000004	0.008549437	0.1425602155	0.0645803399	0.011978820800000001	-0.0546212682	0.0850061656	0.1191469295	-0.0065378954	0.1043190933	-0.0548611995	-0.0187538115	0.0204995623	-0.0399574496	0.1153347278	0.0279755874	0.0590988878	0.0709793064	0.0045527049	-0.016695053999999997	0.14105710000000002	-0.0246740608	-0.10474492699999999	0.11750884269999999	0.023945583599999997	-0.029865749100000002	-0.0070073995	0.0926433698	0.0365966069	0.0063461857	0.0809036653	0.060311779800000014	0.0105876579	0.0740227097	0.056089291	0.0261644447	-0.0547797191	-0.0129546737	0.0187152205	-0.1197947525	-0.016801369	0.0808149358	0.11643097880000006	-0.0998953942	0.0405172515	-0.011812776	-0.0538172059	-0.0577822942	0.0041048387	0.036663202799999996	-0.048121378	0.0546626229	0.043805599800000004	-0.037374202599999996	0.0943429959	-0.08661007230000001	0.1545221328	0.0822519635	0.017646435	-0.0553315035	-0.10205722539999999	0.0	0.0199131	0.004458299999999997	0.0003965315516099999	1.987643888999997e-05	0.0341163	0.055672	0.0030993715840000003	0.0011639219256900002	-0.0917495	-0.013564499999999991	0.0001839956602499998	0.00841797075025	0.00141968	-7.598000000000001e-05	5.772960400000002e-09	2.0154913024e-06	-0.000187551	0.00011878899999999999	1.4110826521e-08	3.5175377601e-08	0.000391437	-0.000256153	6.561435940900001e-08	1.5322292496899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.4475838113478	0.998352512630845	517604.8258519864	0.9967077394763216	1152.679520860076	-1.4843024097947364	1328670.0778102146	2.203153643722461	719.4420048749562	0.19117586876666334	517596.7983784965	0.036548212798688494	808.8902659209448	608.1341633814203	1.3408790000000002	22.490973	0.06703167	0.0326004	0.0079146302	0.0974844668	-0.0919428614	0.0461789957	-0.0007802669	0.0154362326	0.0089467456	-0.0121141726	-0.128515662	0.0397978173	-0.0130247177	-0.0117143807	0.1263362622	0.0625797191	-0.0587636218	-0.0081060814	0.0172043877	-0.0264853719	0.0715571238	-0.0180418941	0.0447652232	-0.0121997867	0.0816789738	0.0484329475	-0.20313205350000002	-0.1165166982	-0.153787476	0.0192054704	0.09276121679999999	-0.257375911	0.0691631603	0.0415680708	-0.052673869299999995	-0.0197309177	-0.034154185499999996	0.0384918297	-0.0028939644	-0.0017373977	-0.103873437	0.0951152428	0.0476903304	-0.0039061608000000004	-0.0245137169	0.0036568969	0.0445556626	-0.1482562878	-0.020486474299999998	0.09921437470000001	0.060512734400000004	-0.0664669542	-0.0188446201	-0.0248758277	-0.0131919081	0.0117411402	-0.0035621310999999997	-0.0790013308	0.04625457	0.0543529209	-0.1023927673	0.033275191600000004	0.0121588049	-0.1006764253	0.0809646584	0.0137494826	-0.060317463099999996	-0.1043264501	0.0	0.00933408	-0.010579019999999995	8.71250494464e-05	0.00011191566416039992	0.0567797	0.0226634	0.00051362969956	0.0032239343320900004	-0.0747825	0.016966999999999996	0.00028787908899999986	0.00559242230625	0.0013040800000000006	-0.00011559999999999934	1.3363359999999849e-08	1.7006246464000015e-06	-0.00030634	-0.00011878899999999999	1.4110826521e-08	9.38441956e-08	0.000493493	0.00010205600000000004	1.0415427136000012e-08	2.4353534104899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.2194385291125	-0.2281452822353458	517276.60075813177	0.0520502698062456	1149.1462955661336	-3.5332252939424507	1320537.2086133678	12.483680977754718	719.9209596979404	0.4789548229841785	518286.18821240345	0.2293977224598057	809.5687081379816	609.5866019624794	1.11764	18.746504	0.06882787000000001	0.036281699999999986	0.035842509700000004	0.0798059025	0.0157377966	0.0076445239	0.0929095793	0.0573460146	0.024630197700000002	-0.011882096100000001	-0.031484709799999996	0.0188667203	-0.0181616281	-0.0678403642	0.0429517866	-0.0379157038	-0.0072422543000000015	-0.1157701286	0.0931638418	-0.0481074795	0.013870704	0.0715000625	0.1323520229	0.057990025199999996	-0.1092371061	-0.0087094552	0.061852385499999996	-0.072240048	-0.0409304636	-0.0880476744	-0.024982007799999997	-0.0945944866	0.011993036499999998	-0.0960546983	0.0789856617	0.1116946397	0.023127451099999998	-0.2290832569	0.11658206210000001	-0.1093560316	-0.08753295400000001	-0.0840214887	0.0775167747	-0.1423330385	0.0583344943	0.08551145730000001	0.0807875396	-0.011908574	-0.0076288101	0.0082247106	-0.10271503480000001	0.0469436605	0.0491126446	-0.0528588183	-0.0269540623	0.0177925146	0.1281659168	0.1233656276	0.06773463440000001	-0.0744444519	0.028876459	-0.0854554955	-0.08215933	0.033918257599999994	0.0796503432	0.0098341843	-0.0651223638	-0.10603904800000001	0.0	0.0199563	0.01062222	0.00039825390969	0.0001128315577284	0.0350265	-0.0217532	0.00047320171024	0.00122685570225	-0.0918153	-0.0170328	0.00029011627583999997	0.00843004931409	0.00161366	0.00030957999999999935	9.583977639999963e-08	2.6038985956000003e-06	-0.00030634	0.0	0.0	9.38441956e-08	0.000572306	7.881299999999995e-05	6.2114889689999934e-09	3.2753415763599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.9641844829217	-0.2552540461907711	516909.4985691927	0.0651546280967603	1149.6922846294856	0.5459890633519535	1321792.3493365662	0.2981040572999435	719.4689227516479	-0.4520369462924237	517635.5308054168	0.20433740081337948	809.7891704408452	606.3967873238641	1.089795	18.279467	0.09873275	0.06222390000000001	-0.0138825379	0.016418816	0.1063386107	0.0634624815	-0.1558624378	0.056330646	-0.0035900427	-0.0382108123	-0.024697649500000002	-0.036516622	0.0294475404	-0.022100749500000003	0.0397123977	-0.1305017043	0.0245722962	-0.07315051780000001	0.1051587683	0.0456962981	0.0115311036	-0.0649345677	0.0033418809999999997	-0.0523815346	0.061022640999999996	0.077338991	0.0128105946	-0.12373744519999999	-0.047456127199999996	0.0092897334	0.0183608242	0.049566966799999994	0.09872660609999999	-0.0289783419	-0.0927320035	-0.0630947033	-0.1035229431	-0.1263497924	-0.0124265954	0.054877200599999995	0.100134945	-0.1781257494	0.0934419975	0.0103781416	0.07461415469999999	0.0317762808	0.0167888959	0.0594987625	0.0971910508	0.0384888059	-0.0241890137	0.0096895032	0.014043926799999999	0.09833909199999999	-0.08685278390000001	0.0527484197	-0.0371572677	-0.039450167599999995	0.1145325714	-0.054882167	0.0460596437	0.0811712917	0.0326337251	-0.055245849900000005	0.07830945639999999	0.0059057642	-0.0697317824	-0.1071858817	0.0	0.0200702	0.00011390000000000013	0.00040281292804000005	1.2973210000000024e-08	0.06836160000000001	0.033335100000000006	0.0011112288920100005	0.00467330835456	-0.0915549	0.00026040000000000785	6.780816000000408e-08	0.00838229971401	0.000715339	-0.0008983210000000002	8.069806190410002e-07	5.11709884921e-07	-0.00030634	0.0	0.0	9.38441956e-08	0.000974452	0.000402146	1.61721405316e-07	9.49556700304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.3514997217882	-0.6126847611335506	516028.8771525422	0.375382616525276	1150.6820561586944	0.9897715292088378	1324069.1943656008	0.9796476800324012	719.7289979057666	0.26007515411868104	518009.830426439	0.06763908578985567	807.9482743060216	611.9645839190514	1.201642	20.155497	0.0178104	0.00982123	-0.022095625499999997	-0.1086663628	0.0208745904	0.0818698772	0.0701930258	0.0485111106	-0.0578262466	0.027327811	0.030585895099999996	-0.045235515700000006	0.0497875704	0.0112796349	0.0645149188	-0.0191818506	0.042003148	0.0060232816	0.0584685896	0.0579348024	0.1165016541	-0.027190408500000002	0.0655298373	-0.0042049997999999995	-0.081518014	0.0912012573	0.0474713433	0.061774471399999996	-0.0180311893	-0.0023464886	-0.0073140579	0.049337861799999994	-0.0977244731	-0.0294310462	-0.081106672	-0.0661989087	-0.038543609	0.0722206422	0.07925850820000001	0.0384584159	-0.1204946171	0.1039178903	-0.0013081600999999999	0.0330782455	0.0632033676	-0.0490720022	-0.0284322998	-0.0216955448	0.0781648103	0.0210357247	0.0493949303	-0.1224191515	0.0811907075	-0.026704802200000002	0.0637731891	0.0331724164	0.0240681223	0.0058526483999999995	0.0879247336	0.0156067641	-0.0184957076	-0.0412717274	-0.0272850165	-0.0188721766	0.0769424452	0.0019694639999999998	-0.0741318826	-0.1077608324	0.0	0.0226474	0.0025772000000000017	0.0005129047267600001	6.641959840000009e-06	0.06868819999999999	0.00032659999999998246	1.0666755999998853e-07	0.004718068819239999	-0.0882615	0.003293399999999988	1.0846483559999921e-05	0.007790092382250002	0.0007799849999999999	6.464599999999991e-05	4.179105315999989e-09	6.083766002249998e-07	-0.000473958	-0.00016761800000000002	2.8095793924000008e-08	2.2463618576399998e-07	0.000974452	0.0	0.0	9.49556700304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
