global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
667.4939752173942	0.06275653249235802	445548.2069515193	0.003938382370464388	867.9257220254759	1.9979604205936996	753295.0589534438	3.9918458422589516	710.3713727382589	0.318449386823886	504627.48720603826	0.101410011968509	696.1766523666812	530.614971946417	0.517353	13.989542000000002	0.1397576435	0.06510790000000001	-0.0120598857	0.008315313199999999	0.0040568334	-0.0241550547	0.022001304399999998	0.0536825951	-0.0234254896	0.0717142963	-0.0555741598	-0.00013197559999999998	0.0510987676	-0.1260489977	0.081068505	-0.0151164615	0.032978333	-0.046959014400000006	-0.040876444399999996	0.0573289078	0.0474909291	0.0171044096	0.0841569582	0.0133905928	-0.0641245402	0.100775	-0.015242000000000006	0.010155600625	0.00023231856400000015	0.0450928	0.030582200000000007	0.0009352709568400002	0.00203336061184	-0.17463399999999998	0.02752300000000002	0.0007575155290000012	0.030497033955999994	-0.0005573490000000001	-0.000908512	3.10637907801e-07	8.253940541440002e-07	3.91313e-06	-0.00028401687	1.5312586396900002e-11	8.06655824445969e-08	0.00152497	0.00013568	1.84090624e-08	2.3255335009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.5893654056133	1.0953901882190848	447011.7395334807	1.199879664446642	868.0292299738237	0.103507948347783	753474.7440889494	0.01071389537116731	710.1559510942308	-0.2154216440280834	504321.4748745514	0.046406484715762274	696.0214693807318	531.8020340702074	0.595928	16.114258	0.1528851935	0.08640019999999997	0.017156629	-0.0164150272	-0.0108048249	-0.0261703262	0.0383756696	0.030177575	-0.0168229932	0.0162019076	-0.0323022766	0.0043953069	0.0518117841	-0.0383162139	-0.0085939706	0.0199374431	0.030201157000000006	-0.040021321	-0.0095044769	0.0161111389	0.0381595877	0.012272146999999999	0.08265569	0.0089388422	-0.06952167320000001	0.0735557	-0.0272193	0.005410441002490001	0.0007408902924900001	0.0272393	-0.017853500000000005	0.0003187474622500002	0.0007419794644899999	-0.0969741	0.07765989999999998	0.0060310600680099965	0.009403976070810002	-0.000415327	0.00014202200000000008	1.7249651692899996e-07	2.0170248484000033e-08	0.000136071	0.00013215787	1.8515317041e-08	1.7465702602936898e-08	0.0011961	-0.0003288700000000002	1.0815547690000014e-07	1.4306552099999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.6133386483591	-0.9760267572542034	445707.5699412087	0.9526282308761556	865.5889658371523	-2.4402641366714306	749244.2577790306	5.954889056724763	708.759447410657	-1.3965036835737692	502339.95429385995	1.9502225382351064	695.2445124882307	530.1240413927219	0.5724319999999999	15.478912	0.1046935	0.0497647	0.028453789900000002	-0.017878238799999998	-0.026792070600000002	-0.0218503146	0.0147827861	-0.0279950759	0.0055227866	-0.0008245252000000001	-0.0328967286	-0.012610004499999999	0.0007977049000000001	-0.037105837999999995	-0.0376100609	0.0302527457	0.001599358	0.0117310773	0.0008071053999999999	0.0200161558	0.0286263037	0.0027684416999999998	0.0811217445	0.0044729574	-0.0746715088	0.0498136	-0.0237421	0.00248139474496	0.0005636873124100001	0.0362737	0.0090344	8.162038336000003e-05	0.00131578131169	-0.0621754	0.034798700000000016	0.0012109495216900009	0.00386578036516	-0.000374027	4.129999999999997e-05	1.3989619672899999e-07	1.705689999999998e-09	-0.000332546	-0.000468617	1.1058684211599999e-07	2.19601892689e-07	0.000963651	-0.0002324489999999998	5.403253760099992e-08	9.28623249801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.423127411321	1.809788762961944	448127.32351315377	3.2753353665433216	871.1473192982094	5.558353461057094	758897.6519204562	30.89529319804539	707.7655939321703	-0.9938534784866988	500932.1359541578	0.9877447367001112	694.2558982285907	533.0241114293987	0.596617	16.132885	0.17801525	0.09217	0.0347973411	-0.0309879962	0.0132624886	-0.031834702299999997	0.0216253094	-0.0607678163	0.0074085163	0.034336777	-0.1047409514	-0.0226702948	-0.0368709825	-0.0261926384	-0.0319183328	0.052329740199999995	0.0001209977	0.0282084773	0.0101516079	0.0397273856	0.0886886213	-0.0014244796	0.0795557284	-0.0	-0.0795557284	0.0725207	0.022707099999999997	0.005259251928489999	0.0005156123904099997	-0.042899	-0.0791727	0.00626831642529	0.0018403242009999998	-0.06384640000000001	-0.0016710000000000128	2.792241000000042e-06	0.0040763627929600015	0.000184255	0.000558282	3.3949905025e-08	3.11678791524e-07	0.000397572	0.0007301179999999999	1.5806349518399993e-07	5.330722939239998e-07	0.00116454	0.00020088899999999989	4.035639032099996e-08	1.3561534116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.8504774029341	0.4273499916130277	448699.66207693866	0.1826280153316548	867.0411145933197	-4.106204704889706	751760.2943952259	16.860917078458353	708.134847632935	0.3692537007647161	501454.96243212005	0.1363482955284385	693.8134808438488	537.2593899861994	0.629903	17.032978	0.1765329	0.0990157	0.045985525	-0.0332101574	-0.0087701234	-0.0323355595	0.027391603599999998	-0.0658997394	0.0140007259	0.0153359299	-0.0538288888	-0.05864130240000001	0.0001446102	-0.048506389500000004	-0.0669430493	0.0539054371	-0.0065418802	0.0422875282	-0.0013608862	0.0301524484	0.06547626200000001	0.00053884	0.0779582607	-0.0044729574	-0.0841569582	0.0478964	-0.0246243	0.00229406513296	0.0006063561504899998	0.0495769	0.09247589999999999	0.00855179208081	0.0024578690136100004	-0.0504967	0.013349700000000013	0.00017821449009000037	0.00254991671089	-0.000300966	-0.000485221	9.0580533156e-08	2.3543941884099998e-07	0.000178698	-0.00021887399999999995	3.1932975204000005e-08	4.790582787599998e-08	0.000946975	-0.000217565	4.733452922499999e-08	8.967616506249998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.9657393384898	0.11526193555573627	448854.0918873693	0.0132853137880547	872.1866045222532	5.145489928933556	760709.4731080574	26.476066608756668	709.4312564112029	1.2964087782678462	503292.7075731779	1.6806757203699296	694.9302565220551	540.8949755821377	0.603472	16.318254	0.23624070000000005	0.150598	0.0495418658	-0.026332832799999997	0.010130844	-0.0396828751	0.0215652857	-0.0254929632	-0.0058414881	0.0392068204	-0.06222497780000001	-0.0340646011	0.0123222444	0.0329305996	-0.0854317663	0.0433645647	0.0044342086	0.0080244424	-0.0063178635	0.0250757579	0.0772890929	0.0169893095	0.0763299729	-0.0089388422	-0.0884588311	0.0480004	0.00010399999999999991	0.00230403840016	1.0815999999999984e-08	-0.0908772	-0.14045410000000003	0.019727354206810002	0.008258665479839998	-0.060910800000000015	-0.01041410000000001	0.00010845347881000021	0.003710125556640001	0.000985233	0.001286199	9.706840642889999e-07	1.654307867601e-06	-0.000163792	-0.00034249	2.6827819264e-08	1.172994001e-07	0.0008702939999999998	-7.668100000000021e-05	5.879975761000032e-09	7.574116464359995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.2302866815555	-0.7354526569342852	447869.17661187705	0.5408906105916994	871.5770057925928	-0.6095987296604335	759646.4770263813	0.3716106112036143	709.6337168056781	0.20246039447522435	503580.0120274414	0.04099021133106345	695.9790267646102	540.6925131875006	0.663991	17.954739	0.227400415	0.13182700000000006	0.028568438199999997	-0.0090746184	0.0089126023	-0.0451463383	0.0337189472	-0.0029450622999999997	-0.0037441147999999996	0.0352865625	-0.0349908178	-0.0198265421	0.019526628100000002	0.0483624055	-0.055383429000000005	0.024035105600000002	0.0195986879	-0.0113194703	-0.0236330675	0.0358788399	0.0250321338	0.0418471424	0.0746715088	-0.0133905928	-0.09244604470000001	0.060142	0.012141599999999995	0.003617060164	0.0001474184505599999	0.0349435	0.12582069999999998	0.01583084854849	0.0012210481922500002	-0.0939976	-0.033086800000000006	0.0010947363342400005	0.00883554880576	0.000243679	-0.0007415540000000001	5.9379455040999996e-08	5.499023349160001e-07	2.66443e-05	0.0001904363	7.099187224899999e-10	3.6265984357690006e-08	0.00106533	0.00019503600000000018	3.803904129600008e-08	1.1349280089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.6252212921481	0.3949346105925997	448397.93699055846	0.15597334664392834	869.2439880403267	-2.3330177522660733	755585.1107442515	5.442971832388642	711.3606850490191	1.726968243341048	506034.0242334098	2.9824193135084647	697.0505812593551	538.1037331579083	1.028085	27.800053	0.413085165	0.227918	0.0966568109	-0.05137151190000002	-0.0445609876	-0.0502973191	0.1003565083	-0.015932873	-0.0983771359	0.0128052155	0.025746363900000003	0.0403443299	0.0358773381	-0.033550228	-0.009667142	0.1012841916	0.0125147892	-0.08985401130000001	-0.029931139	-0.00033140510000000004	-0.0461236221	0.0067327097	0.07298352400000001	-0.0178211701	-0.09610441609999999	0.0481861	-0.011955899999999998	0.0023219002332099995	0.00014294354480999996	0.050194	0.0152505	0.00023257775025	0.0025194376360000003	0.0948676	0.1888652	0.035670063771040005	0.008999861529760001	0.00294228	0.002698601	8.657011598399999e-06	7.282447357200998e-06	-0.000864249	-0.0008908933	7.469263340009998e-07	7.936908719848899e-07	0.000714553	-0.00035077699999999987	1.2304450372899994e-07	5.10585989809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.9541114967196	-0.6711097954284924	447499.60328836564	0.4503883575200729	860.0983715296412	-9.1456165106855	739769.2087079408	83.64230136052322	709.1023055740112	-2.2583794750079282	502826.0797703784	5.100277853137084	695.3980977979597	533.4643122751943	0.717852	19.411177	0.25053119999999995	0.135714	0.12259006119999999	-0.0684059198	-0.0932679174	-0.041943199400000006	0.0763358096	-0.0800372434	-0.0300889567	0.0287771564	-0.0041533766	-0.0198841992	-0.0082070579	0.014225787	-0.0596526451	0.1173708821	-1.3390799999999999e-05	0.0006286062	-0.021446800800000002	0.0085011461	0.021707277599999998	0.0013701001999999998	0.0712666859	-0.022223568500000002	-0.0994209319	0.0254577	-0.0227284	0.00064809448929	0.0005165801665599998	-0.0470815	-0.0972755	0.00946252290025	0.00221666764225	0.142768	0.0479004	0.00229444832016	0.020382701824000003	0.0017283	-0.0012139799999999995	2.987020890000001e-06	1.4737474403999991e-06	-0.000577853	0.000286396	3.33914089609e-07	8.202266881599997e-08	0.000562391	-0.00015216200000000007	2.315327424400002e-08	3.1628363688099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.9870669601509	0.03295546343122169	447543.6957599454	0.00108606256996659	863.4335237976277	3.3351522679864734	745517.4500175884	11.123240650655315	708.7955875371474	-0.3067180368637992	502391.18491213	0.09407595413758288	695.4104624226236	542.5468209423125	0.633412	17.127865	0.142111395	0.06873020000000002	0.0989599053	-0.0636789108	-0.0624028945	-0.029905559900000007	0.0703198837	-0.09033969929999999	-0.027368127599999997	-0.0016533544	-0.026901262599999996	-0.046570592699999996	-0.0276658651	0.0862327472	-8.9233e-06	0.1092249649	-0.0046289191	0.0081625821	-0.0015881309	0.0157962131	0.0298373976	0.0074442022	0.06952167320000001	-0.0265908268	-0.1023837949	0.0254548	-2.900000000000125e-06	0.0006479468430399999	8.410000000000724e-12	-0.0616444	-0.014562899999999997	0.0002120780564099999	0.003800032051359999	0.105855	-0.03691300000000002	0.0013625695690000009	0.011205281024999998	0.000750274	-0.000978026	5.62911075076e-07	9.56534856676e-07	-8.91541e-05	0.0004886989000000001	7.94845354681e-09	2.388266148612101e-07	0.000908318	0.00034592700000000016	1.1966548932900007e-07	8.250415891240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.8485145336654	-1.1385524264854894	446021.6383648234	1.2963016278559958	864.5204740814073	1.086950283779629	747395.6501059412	1.181460919408616	708.7238749301324	-0.0717126070150016	502289.53089598205	0.005142698004888056	694.1842806553972	535.1539766978134	0.52488	14.193074	0.112463985	0.07119299999999999	0.0999576284	-0.026155482200000003	-0.0509758837	-0.0429470318	0.052449974	-0.0753899822	-0.032772681	-0.0261334854	-0.035277870600000004	-0.0037190732	-0.0234610633	0.018908207399999998	-0.013757744399999999	0.10065454380000001	-0.0072539368	0.00019807009999999999	0.0280271854	0.0390995766	-0.0006657688999999999	-0.0076928831999999985	0.0677491758	-0.0309160396	-0.1049824657	0.0376493	0.012194500000000004	0.0014174697904900007	0.0001487058302500001	0.00460814	0.06625254	0.0043893990564516	2.1234954259600006e-05	0.105857	2.000000000002e-06	4.000000000008001e-12	0.011205704449	0.000650034	-0.00010024000000000004	4.225442011559999e-07	1.0048057600000005e-08	-0.000249911	-0.00016075689999999994	6.245550792099997e-08	2.5842780897609984e-08	0.00132762	0.000419302	1.7581416720399998e-07	1.7625748644000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.6842616443572	-0.16425288930815896	445802.2732475704	0.02697901164607832	867.6123943533888	3.0919202719815075	752751.2668356203	9.5599709682902	708.7263347293176	0.002459799185203337	502293.0175388528	6.050612031527003e-06	696.3710131521277	538.5662994147701	0.5718449999999999	15.463034	0.06756514	0.0359592	0.0993345576	-0.0342984293	-0.0403142326	-0.0331596477	0.058088783399999996	-0.0806463976	-0.0331234388	0.0297972474	-0.0208472891	-0.0019209637	0.0516082495	0.0026888234999999996	-0.0358041835	0.09697526460000001	-0.0043980459000000005	-0.0021539111999999997	-0.016352334399999998	0.0176950305	0.0019951584	0.07495749410000001	0.06594989429999999	-0.0351923678	-0.1072077007	0.0298822	-0.007767100000000002	0.0008929458768399999	6.0327842410000034e-05	-0.0203472	-0.02495534	0.0006227689945156	0.00041400854784	0.0830926	-0.02276439999999999	0.0005182179073599996	0.006904380174760001	0.000831713	0.000181679	6.91746514369e-07	3.3007259041000007e-08	-0.000309798	-5.988700000000006e-05	9.5974800804e-08	3.586452769000007e-09	0.00132762	0.0	0.0	1.7625748644000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.3684926307823	-2.3157690135749363	442715.23098575935	5.362786124233834	866.0172504180139	-1.5951439353749493	749985.8780215769	2.5444841745634803	709.6359873895414	0.9096526602237418	503583.2345983293	0.8274679622521303	696.230556573081	536.181546706537	0.8983259999999998	24.291306	0.20884682	0.116594	0.051542318200000006	0.021309655499999997	-0.038110039	-0.0564448579	0.0598488641	-0.009748445	-0.0304074402	0.040261024900000005	-0.04880610269999999	0.031088451899999998	0.046950850599999996	-0.020484872299999998	0.047082508099999996	0.050622110199999994	0.035424532	-0.0355637765	-0.0249965315	0.0429818508	-0.0090609754	0.08766952369999999	0.0641245402	-0.0394130496	-0.10905158429999999	0.0688492	0.038967	0.00474021234064	0.0015184270890000002	0.00192782	0.02227502	0.0004961765160003999	3.7164899524e-06	-0.0166011	-0.0996937	0.009938833819690001	0.00027559652121000004	0.0012861000000000005	0.0004543870000000005	1.6540532100000013e-06	2.064675457690005e-07	-0.000648803	-0.000339005	4.2094533280900003e-07	1.1492439002499998e-07	0.00116279	-0.00016483000000000014	2.7168928900000042e-08	1.3520805841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.1968837585424	3.828391127760142	447824.46923214407	14.656578627112571	865.1898877879918	-0.8273626300220941	748553.541930598	0.6845289215570763	711.0806463725487	1.4446589830073435	505635.6856456017	2.0870395771838117	697.0102920329224	539.7610557616097	1.676045	45.321293	0.6668978000000001	0.415057	0.1515664542	-0.11224612949999999	-0.1071271409	-0.0252297497	0.11163158710000001	-0.0726729958	-0.1477838783	-0.08278491240000001	0.08969831869999999	0.0837272375	0.026651741899999998	0.0106836629	-0.019803061	0.1539745879	-0.0339471427	-0.10465423509999999	0.0111239135	-0.0339625091	-0.15559300369999998	-0.018290934	0.0622738351	-0.0435714113	-0.1105075577	-0.00101997	-0.06986917	1.0403388009e-06	0.0048817009164889	0.08420859999999998	0.08228077999999997	0.006770126757408398	0.007091088313959997	0.379931	0.3965321	0.15723770633041	0.14434756476100002	0.00319051	0.00190441	1.0179354060100003e-05	3.626777448099999e-06	-0.000527985	0.00012081799999999995	2.78768160225e-07	1.4596989123999992e-08	0.0008237029999999997	-0.0003390870000000002	1.1497999356900013e-07	6.784866322089996e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.5838061407012	7.3869223821587875	457765.6467318379	54.56662228003845	896.8747689428767	31.68488115488492	804384.3511663384	1003.9316937991816	708.0001263237143	-3.0805200488343867	501264.1788743954	9.489603771270614	699.7543356739119	563.2174815740436	2.110751	57.076023	1.08674565	0.757948	0.20125987039999998	-0.32442606949999997	0.0015391034	0.013126618999999999	-0.0271009327	-0.2121699027	-0.17259149489999998	-0.11485345970000001	0.2133000244	0.0700005884	-0.0909134723	0.0005665979	-0.24382367030000002	0.1590244208	-0.2322606438	-0.0287599307	-0.0096353085	-0.2331426686	-0.1839158181	-0.014570400800000001	0.0603985106	-0.0476608776	-0.1115704417	-0.08929199999999997	-0.08827202999999997	0.007973061263999994	0.007791951280320895	0.24656	0.16235140000000006	0.026357977081960013	0.060791833600000005	1.11701	0.737079	0.5432854522410001	1.2477113401000002	0.00441335	0.0012228399999999998	1.94776582225e-05	1.4953376655999994e-06	-6.14576e-05	0.0004665274	3.7770365977600005e-09	2.1764781495075997e-07	0.0011152	0.00029149700000000026	8.497050100900015e-08	1.24367104e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.8678188031065	-9.715987337594695	444712.6877552129	94.40040994430048	846.697480176265	-50.1772887666117	716896.6229368367	2517.760307967936	707.2707012576378	-0.7294250660764874	500231.8448574708	0.532060927020688	690.2714326627562	543.3046367073601	2.0479380000000003	55.37751	1.30233652	0.735186	0.1961904349	-0.1326860995	-0.1607842764	0.0359850357	0.0455625474	-0.206567773	-0.10036868369999999	-0.0259716564	0.0365553387	-0.0485319837	-0.076188021	0.2501735877	-0.0271935154	0.1993571096	-0.11854930050000001	0.0314093119	0.0127971375	0.0471022066	-0.010513046399999998	-0.0768823373	0.0584993082	-0.051674982300000005	-0.11223645550000001	0.00850525	0.09779724999999996	7.233927756250003e-05	0.009564302107562496	-0.224903	-0.471463	0.22227736036900006	0.050581359409000014	0.571955	-0.5450550000000001	0.2970849530250001	0.327132522025	0.00241224	-0.00200111	5.8189018176e-06	4.0044412321e-06	-0.00118472	-0.0011232624	1.4035614784e-06	1.26171841925376e-06	0.000479147	-0.000636053	4.0456341880900003e-07	2.29581847609e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.7058992159642	4.838080412857721	451188.8150415271	23.407022081277532	872.8293818719262	26.13190169566121	761831.1298589287	682.8762862317013	709.3892506097324	2.1185493520945333	503233.10888063774	4.488251357260165	696.19901983377	550.4498965034091	1.46051	39.493084	0.7034919999999999	0.429521	0.1204023906	-0.0761127438	-0.025010257400000003	-0.0744445454	0.0898600928	-0.1142603831	-0.0646400057	0.0319880225	0.0256736008	-0.07536253679999999	0.0338626989	0.1674429603	0.0595342075	0.1464399755	-0.0198988254	-0.018258251200000002	-0.0205389375	-0.0225894702	0.0517329243	0.0544073934	0.0565769786	-0.0556073782	-0.11250323	0.038242	0.02973675	0.0014624505639999998	0.0008842743005624998	-0.104635	0.12026800000000006	0.014464391824000009	0.010948483224999998	0.163714	-0.408241	0.16666071408099994	0.026802273796	-0.0001959	-0.00260814	3.8376810000000006e-08	6.802394259600002e-06	-0.00132322	-0.00013849999999999995	1.7509111683999996e-06	1.9182249999999986e-08	0.000637432	0.00015828499999999998	2.5054141224999998e-08	4.0631955462399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674.4834621725803	2.777562956616066	454927.9407443106	7.714855977965781	910.9957765418698	38.166394669943536	829913.3048771244	1456.6736821018949	713.1122512842122	3.723000674479863	508529.0829316374	13.860734022177516	703.1395337286508	535.5988071184944	2.537745	68.6222	1.0807084999999998	0.678446	-0.0866255592	0.0231654835	0.22735420350000002	-0.1341421041	0.0049291012	0.16085420890000002	-0.0309894392	0.1000417253	0.01467454	-0.0294376209	0.1330258832	0.07154285190000001	0.24538093309999998	-0.1056715956	0.0679856788	-0.124688181	-0.09644902849999999	-0.0729979439	0.027010275099999998	0.2131874353	0.054632281799999995	-0.0594518474	-0.1123698164	0.15979100000000002	0.12154900000000002	0.025533163681000004	0.014774159401000003	-0.061216199999999985	0.04341880000000001	0.00188519219344	0.003747423142439999	-0.497848	-0.661562	0.437664279844	0.247852631104	-0.00387663	-0.00368073	1.50282601569e-05	1.3547773332899997e-05	-0.000439397	0.0008838229999999998	1.9306972360899998e-07	7.811430953289998e-07	0.000118411	-0.0005190209999999999	2.69382798441e-07	1.4021164921000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
