global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
658.4525284113681	n/a	433559.7321713236	n/a	853.3899634736	n/a	728274.4297574724	n/a	699.9523806984091	n/a	489933.33524537063	n/a	685.3615354635151	499.46143484016	n/a	n/a	n/a	n/a	-0.0870717051	-0.2075398555	0.1389999082	-0.1012633306	0.1033023085	-0.2355079962	0.06286464679999999	-0.077137754	0.12480550289999999	0.1174839357	-0.1427534888	0.1642573606	-0.16379168689999998	0.103571329	-0.2398012592	0.32122595719999997	0.0150643751	-0.0900307886	0.1643198774	0.1133580268	-0.180577458	0.1051119884	-0.2626305905	0.041489042999999996	-0.0088353615	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.176273	n/a	0.031072170529000007	n/a	-0.249652	n/a	n/a	0.062326121104	-1.15906	n/a	n/a	1.3434200836	-0.0299901	n/a	0.0008994060980100002	n/a	-0.0064919	n/a	4.2144765609999994e-05	n/a	-0.00369832	n/a	n/a	1.3677570822400003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.1741865572637	-5.278341854104383	426636.51798474323	27.860892728790088	831.2968992261659	-22.093064247434086	691054.5346630382	488.10348784125017	700.8952770820474	0.9428963836382992	491254.18943592	0.8890535902781825	685.5526867941087	486.5167399503761	1.811682	52.360153	0.6335504999999997	0.35796999999999995	-0.1232972916	-0.2159188259	0.1511063084	-0.0422486012	0.024532153799999998	-0.24304304149999997	0.1165479266	-0.1018635296	0.1538497724	0.0902245226	-0.0499008247	0.0458613571	-0.2258801155	0.0911610861	-0.1559455647	0.1582675017	0.029031923799999998	-0.1271900936	0.1729651546	0.0882633469	-0.0436307219	0.0096838585	-0.262284781	0.023174114500000002	0.0025166478	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.173071	-0.0032020000000000104	0.029953571041	1.0252804000000067e-05	-0.126631	0.123021	0.015134166440999996	0.016035410160999998	-0.889591	0.269469	0.07261354196099998	0.791372147281	-0.0336017	-0.003611599999999996	0.00112907424289	1.3043654559999969e-05	-0.00546718	0.0010247199999999998	2.9890057152400007e-05	1.0500510783999996e-06	-0.00381917	-0.00012085000000000005	1.4604722500000008e-08	1.45860594889e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.8693106035543	-3.304875953709484	422330.1208643389	10.92220506940717	840.0472683916522	8.75036916548629	705679.4131322766	76.56896053229325	699.3094080656365	-1.5858690164109248	489033.64820911095	2.5149805372121543	685.1567211274172	481.4443166423864	1.2078970000000002	34.909908	0.5857451499999999	0.330221	-0.1237560707	-0.19901702359999998	0.13235755400000002	-0.0610503723	0.0202329352	-0.19978801129999998	0.103134661	-0.0851834566	0.1567228715	0.0816921951	-0.13316680050000002	0.0243544114	-0.1766011792	0.14540556640000002	-0.1555493925	0.072420241	0.0689212652	-0.1039174717	0.1719461343	0.0764556979	-0.10102471240000001	-0.006339999	-0.23316505	0.051556992999999995	-0.07590254589999999	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.153088	-0.019983	0.023435935744	0.000399320289	0.00296015	0.12959115	0.0167938661583225	8.762488022499999e-06	-0.6942659999999999	0.19532500000000008	0.03815185562500003	0.4820052787559999	-0.029001599999999995	0.004600100000000003	0.0008410928025599997	2.1160920010000024e-05	-0.00554128	-7.40999999999997e-05	3.07057840384e-05	5.490809999999954e-09	-0.00396189	-0.00014271999999999983	2.0368998399999952e-08	1.56965723721e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.4945903431358	14.625279739581515	441553.0605952919	213.89880746101358	873.6857592022752	33.63849081062301	763326.805832856	1131.5480640163687	700.3114018510727	1.0019937854361842	490436.0595626146	1.003991546052734	690.3193760110164	517.4088803116036	2.800786	80.946655	2.40581355	1.45718	-0.1181512464	0.025919908999999998	-0.0390729653	-0.1606798555	-0.0260098984	0.040315857000000004	-0.24047464010000005	-0.0572266149	0.0452506936	0.0895802179	-0.1007291133	0.0082436803	0.0407284221	-0.0795092178	-0.0411805466	-0.07364415070000001	0.0716379172	-0.07932562480000001	0.0246929436	0.0635316804	-0.0627121494	0.0167760554	0.09604392710000001	-0.0918469855	-0.12326316039999999	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0883148	-0.0647732	0.00779950389904	0.004195567438240001	0.175928	0.17296785	0.0299178771336225	0.030950661184	-0.181119	0.5131469999999999	0.2633198436089999	0.032804092161	-0.00247879	0.026522809999999997	6.1443998640999985e-06	0.0007034594502960997	-0.00110738	0.0044339	1.2262904644e-06	1.965946921e-05	-0.00182009	0.0021418	4.587307240000002e-06	3.3127276081e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4587182978074	-6.035872045328348	433567.88370239135	36.4317513475762	835.0256539543857	-38.66010524788953	697267.8427619495	1494.6037377778955	700.2491987299609	-0.062203121111792825	490348.94032195216	0.0038692282760483658	688.324315714485	500.92338014505407	1.5982459999999998	46.191551	0.7070920999999999	0.394105	-0.013438105300000001	0.0521418668	0.0104874609	0.0106341034	-0.050343327199999996	0.0380499615	-0.1064763514	-0.022978675499999997	-0.0029982367	0.0271598498	0.0261431138	-0.0378671788	0.0196553375	-0.1106170226	-0.081438893	-0.1479191943	0.0633684702	-0.0196705277	-0.027236264399999998	0.021519309500000004	0.0641484814	-0.0143066379	0.062407930800000004	-0.11529776289999999	-0.1526163613	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0518322	-0.0364826	0.0026865769568400004	0.0013309801027599998	0.208589	0.032661	0.0010667409209999996	0.043509370921	0.13017	0.31128900000000004	0.09690084152100002	0.016944228900000004	0.00247308	0.00495187	6.116124686399998e-06	2.45210164969e-05	-0.0004339980000000001	0.0006733819999999999	1.8835426400400006e-07	4.534433179239999e-07	-0.000912152	0.0009079380000000001	8.24351411844e-07	8.320212711039998e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.9676398690482	0.5089215712407622	434238.3503945836	0.2590011656741662	826.1090213239822	-8.916632630403457	682456.1151128678	79.50633746557564	699.9700389310782	-0.27915979888268794	489958.05540117505	0.07793019331222277	687.1482512694165	501.8385811716318	0.763121	22.055252	0.343139845	0.232991	-0.0036990744	0.049880449199999996	-0.0023786114000000002	0.041942971600000004	-0.045361092400000004	0.0059473022999999995	-0.0218423635	0.0046352745	-0.0029994988	0.0338352362	-0.0323448745	-0.0971427157	0.027548738599999997	-0.0515673745	-0.0186953139	-0.0653666924	0.055594801	0.0063211377	-0.0168238847	0.0325476337	-0.0004113056	-0.0880058176	0.0565065909	-0.0525864532	-0.067492546	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0273265	-0.0245057	0.00074673760225	0.0006005293324900001	-0.020749700000000003	-0.2293387	0.05259623931769	0.00043055005009000016	0.11409200000000005	-0.016077999999999953	0.0002585020839999985	0.013016984464000013	0.00310155	0.0006284699999999999	9.6196124025e-06	3.9497454089999993e-07	5.38519e-05	0.0004878499	2.90002713361e-09	2.3799752493001e-07	-0.000564123	0.00034802899999999986	1.2112418484099993e-07	3.182347591290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.120125192058	1.1524853230098415	435758.57968357846	1.3282224197530987	832.6159782050256	6.506956881043379	693249.3671623117	42.34048785175778	700.9030857477505	0.9330468166723448	491265.1356107186	0.8705763621023964	687.3342381146762	510.9264552045103	0.7574079999999999	21.890142	0.09804401999999998	0.0526609	-0.0312438789	0.050438248	-0.0049477628999999995	0.0077767014	-0.0299851204	-0.0031007526000000002	0.0443247222	-0.011923288899999999	-0.0029502447999999997	-0.014530992	-0.0023756386	-0.0517955472	0.0271229471	-0.0621595722	0.0623784313	0.0081862793	0.0426666984	-0.0158806135	-0.010026709699999999	-0.0239319646	0.0116875874	-0.0659305266	0.0479298961	-0.0315296712	0.0514595882	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.00991777	-0.03724427	9.836216177289997e-05	0.0013871356478328998	0.00416805	0.02491775	0.0006208942650625001	1.7372640802500007e-05	0.107219	-0.006873000000000046	4.723812900000063e-05	0.011495913961000002	0.00252137	-0.0005801799999999996	6.3573066769000015e-06	3.366088323999995e-07	5.38519e-05	0.0	2.90002713361e-09	0.0	-0.000564123	0.0	0.0	3.182347591290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.8299619970812	1.7098368050232011	438018.89859705797	2.923541899811948	836.4392055403441	3.8232273353185056	699630.544564962	14.617067257526648	701.0522490096455	0.1491632618949552	491474.255841482	0.022249678699143	687.8107436032867	516.7273939571884	0.647243	18.706244	0.142443375	0.07678810000000001	-0.050470668499999996	0.0460524978	-0.026322406	-0.0095343093	-0.021219919900000002	0.0005688458000000001	0.031311312200000004	-0.023906112	-0.0090385059	-0.0175378459	-0.027721906400000003	-0.039261436499999997	0.0374865439	-0.0359428251	0.077379797	-0.0160983931	-0.010756516499999999	-0.019254443700000002	-0.0115879448	-0.0113119894	-0.0124414904	-0.0649226435	0.0446530211	-0.0230550095	0.0523761955	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.00521989	0.00469788	2.72472516121e-05	2.20700764944e-05	-0.025929	-0.03009705	0.0009058324187025	0.0006723130410000001	0.0439824	-0.0632366	0.0039988675795599995	0.00193445150976	0.00215447	-0.0003669000000000003	4.6417409809e-06	1.3461561000000025e-07	-0.000467485	-0.0005213369	2.18542225225e-07	2.7179216330161005e-07	-0.000564123	0.0	0.0	3.182347591290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.8931120485067	0.06315005142550945	438102.4917772571	0.003987928995044489	841.7488157666537	5.309610226309586	708541.0688445639	28.191960755331348	700.7103536806262	-0.3418953290192803	490994.9997552283	0.11689241600520195	687.2338902034378	514.7065116468699	0.644958	18.640177	0.16543415999999994	0.0854564	-0.0554517109	0.0441669455	-0.01285379	-0.0388225965	-0.0367638261	3.86294e-05	0.0163877267	-0.0340957044	0.0028976884999999996	-0.0186257479	-0.0159188088	-0.011292276399999999	0.0710522166	-0.0195971047	0.0977989957	-0.035052068799999996	0.030949906800000006	-0.0435778564	-0.0022318719	-0.0221408948	-0.0234064994	-0.032758912700000004	0.0724222691	0.008906870400000001	0.0778880311	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.00656777	0.011787659999999998	4.3135602772899986e-05	0.00013894892827559995	0.0202277	0.046156699999999995	0.0021304409548900003	0.00040915984729000013	0.0524382	0.0084558	7.150055363999999e-05	0.00274976481924	0.000764727	-0.001389743	5.84807384529e-07	1.9313856060490004e-06	-0.000130704	0.00033678099999999997	1.7083535615999996e-08	1.1342144196100002e-07	-0.000818279	-0.000254156	6.459527233599997e-08	6.69580521841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.3958861041833	0.5027740556765821	438768.3099277462	0.2527817510614788	837.7376836643515	-4.011132102302213	701804.4266313129	16.08918074211937	702.3590469620116	1.6486932813853628	493308.23084938526	2.718189536085235	688.9242458652573	515.3569563133937	0.8900889999999999	25.724829	0.38682432	0.219851	-0.0111088772	0.0668196266	-0.0088762293	-0.0081835486	-0.0197559091	0.0443893384	0.0026088409	-0.0394970289	-0.021432379300000002	-0.058063364900000004	0.0519514688	0.0894914232	0.0400006876	-0.0340099677	0.08896122349999999	-0.0608446597	0.0209202256	-0.0351095098	-0.0338239567	-0.0546015815	0.0294040971	0.0823037552	0.0015049660000000002	-0.004368063	0.0388691467	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0209767	-0.02754447	0.00044002194289	0.0007586978275809001	0.16030999999999998	0.1400823	0.01962305077329	0.025699296099999998	0.216539	0.1641008	0.02692907256064	0.04688913852099999	0.00134478	0.0005800530000000001	1.8084332484e-06	3.364614828090001e-07	-0.00039843	-0.00026772600000000003	1.587464649e-07	7.167721107600003e-08	-0.000564123	0.000254156	6.459527233599997e-08	3.182347591290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
