global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
658.8759493776803	n/a	434117.51666833955	n/a	856.1080235066237	n/a	732920.9479124177	n/a	697.1907719503696	n/a	486074.9724927522	n/a	690.2551044324367	546.7063425422891	n/a	n/a	n/a	n/a	-0.0359927886	-0.0579442867	0.0139068478	-0.0407499717	-0.0682047903	-0.053811564000000006	-0.018191909699999998	0.0306603033	-0.0727302705	0.0070042585	-0.0094637537	0.0855766809	-0.0192295893	-0.0063271263	0.046442409500000004	-0.0147198137	0.042416011399999995	-0.222830114	0.0447265515	-0.0033289038	0.1224112351	-0.0493437193	-0.0005849205999999999	-0.0332243083	0.0194194926	-0.0675297114	0.0728680996	-0.1335978487	0.0146744353	-0.0069313213	0.0716359052	-0.1653982994	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.00257821	n/a	6.6471668041000015e-06	n/a	2.42371e-05	n/a	n/a	5.874370164099999e-10	0.0195701	n/a	n/a	0.00038298881401	0.0018053	n/a	3.2591080900000006e-06	n/a	4.4534700000000005e-23	n/a	1.9833395040900008e-45	n/a	0.00020538	n/a	n/a	4.21809444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.976585603614	2.1006362259337266	436890.0467162117	4.4126725537050895	855.4176490106793	-0.6903744959444111	731739.3542389576	0.4766169446504998	697.00954280393	-0.1812291464395912	485822.3027597435	0.032844003519222786	689.4567607025508	562.9594446754768	1.1218860000000002	27.891142	0.2848639529	0.187765	0.033547986099999996	-0.036535889	0.0759179666	-0.0200662119	-0.0468855283	0.023085852799999997	-0.0575739248	-0.014814859	-0.0390962478	-0.011317977	-0.1304520659	0.0709981292	-0.0375995231	-0.0999545101	0.08943307800000001	-0.008720000799999999	-0.0153604217	-0.0785117502	0.10461837130000001	0.0276419666	0.0635323124	0.0364163949	-0.0291238838	0.0039229548	-0.11617369359999999	-0.0742456022	0.0845070106	-0.10189100400000001	-0.0410713771	0.0329166853	0.0072716536	-0.1241857647	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.00335228	-0.00593049	1.12377811984e-05	3.51707116401e-05	0.0506562	0.0506319629	0.0025635956671069765	0.00256605059844	0.194239	0.17466890000000002	0.030509224627210008	0.037728789121000014	0.00119463	-0.0006106700000000003	1.4271408368999996e-06	3.7291784890000026e-07	0.000457883	0.000457883	2.0965684168900001e-07	2.0965684168900001e-07	0.000209479	4.09900000000003e-06	1.6801801000000244e-11	4.388145144100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.0457074573152	-1.930878146298824	434341.24451791315	3.7282904158543815	839.6021470003934	-15.815502010285854	704931.7652476701	250.13010383735593	697.6794013293105	0.6698585253805049	486756.54703922506	0.4487104440249446	687.8748693510772	560.3089754581058	1.22987	30.575722	0.31491836765000003	0.200903	-0.0323183618	-0.040259903	-0.0249725551	0.0177344119	0.0628533498	-0.0283531398	-0.0396908708	-0.0205192631	0.0614244925	0.0995952452	0.0242132038	-0.0190383569	0.0168972272	0.1653184929	-0.0131828081	-0.0812981693	0.0009779728	-0.0907967749	0.0765260194	0.0582540809	0.0042565384	-0.0326872269	-0.0641613999	0.003083404	0.020411093600000003	-0.0284161741	-0.0745023301	0.0610852468	0.021463244500000003	-0.19449704690000005	-0.14388261800000002	-0.0192026461	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-9.14735e-06	0.00334313265	8.36740120225e-11	1.1176535915496023e-05	-0.0657625	-0.11641869999999999	0.01355331370969	0.00432470640625	0.032110700000000006	-0.1621283	0.026285585660890003	0.0010310970544900003	0.001013	-0.0001816299999999999	1.026169e-06	3.298945689999996e-08	9.5777e-05	-0.000362106	9.173233729e-09	1.31120755236e-07	9.26503e-05	-0.0001168287	1.3648945143690002e-08	8.584078090090002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.6268156368608	0.5811081795455948	435107.5359072251	0.33768671633479524	842.4804545518149	2.8783075514214715	709773.3163018327	8.284654360569867	699.0151046387448	1.3357033094342796	488622.1165131154	1.7841033308336869	690.2783646900249	568.3470883728643	0.7434270000000001	18.482279	0.16394809695	0.0981556	-0.0534394941	-0.0233881453	-0.0620151129	0.005863641700000001	-0.0028271922999999997	-0.056729210599999996	0.029700625499999998	-0.0315555718	0.016222006599999998	0.149230017	0.1554934112	-0.0912413049	-0.015822013899999997	0.1408472499	-0.0544815528	-0.049883236	0.0970211405	-0.1095839256	0.1129002816	-0.0115142304	0.1263064814	-0.0586433838	-0.0060234676000000004	-0.0035299334999999996	0.16508577800000002	-0.0477593538	-0.1175181133	0.11260051230000001	0.0277703912	-0.1309090739	0.0152358856	-0.056002007199999995	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-8.675930000000001e-05	-7.761195000000001e-05	7.527176136489999e-09	6.023614782802502e-09	-0.00508758	0.06067492	0.0036814459170064	2.588347025640001e-05	-0.0418392	-0.07394990000000001	0.005468587710010003	0.0017505186566400001	0.00104982	3.681999999999991e-05	1.1021220323999998e-06	1.3557123999999934e-09	-0.000218145	-0.000313922	4.7587241025e-08	9.854702208400001e-08	-0.000141521	-0.00023417130000000005	5.483619774369001e-08	2.0028193441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.1176790774326	-1.509136559428157	433118.87951426656	2.277493155002655	841.8016326504726	-0.6788219013423031	708629.9887330013	0.4607991737419795	699.3458020219922	0.3306973832474114	489084.55080578354	0.10936075928668527	689.7382744311936	560.4575783065667	0.8972709999999999	22.307001	0.3058560707	0.189182	-0.0031779288	-0.0190294262	-0.013366484199999999	0.0249933582	-0.021127826699999998	-0.015201211899999999	0.1188649657	-0.0402734531	-0.1396859835	0.0166183824	0.0437929494	-0.0580576878	0.0778501163	-0.0151034816	-0.0587530188	0.08576472130000001	-0.13460144	-0.0246783838	0.0824298855	0.025092000299999997	0.0104595452	-0.013051449199999999	0.0756065295	0.052061797199999996	0.1338214934	-0.0488552127	0.0603729221	0.0984596299	0.0728794316	0.0278993675	-0.0192644641	0.09848782710000001	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0209925	-0.0209057407	0.00044068505625	0.0004370499942156365	0.0873748	0.09246238	0.008549291715264399	0.00763435567504	0.120064	0.16190320000000002	0.026212646170240002	0.014415364096	0.000641829	-0.00040799099999999986	4.11944465241e-07	1.6645665608099992e-07	-0.000155962	6.2183e-05	2.4324145444e-08	3.866725488999999e-09	-1.3234899999999996e-23	0.000141521	2.0028193441e-08	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.6421841803284	-1.4754948971042268	431178.95804511226	2.1770851913806126	831.1978483642969	-10.603784286175712	690889.8631254367	112.4402411877469	697.550612585861	-1.7951894361311815	486576.85711891	3.2227051115969894	687.9878108240331	559.739554150481	0.699086	17.379925	0.150902475	0.075353	0.0186463987	-0.017411587	-0.0024673155	0.0938208483	-0.0451909368	0.0180312474	0.005315911600000001	-6.39717e-05	-0.1070178727	-0.0653807956	0.0253322486	-0.0600496857	0.081751839	-0.0187525773	0.0015714969	-0.0920128328	0.1042339786	0.027239097	-0.056175269699999995	-0.115742342	-0.12268173619999999	0.0105443621	-0.0033527022999999996	0.0043465962	0.0444956742	0.0430502545	0.1062764207	0.07275558230000001	0.0295204226	0.0728000871	-0.0421032258	0.0167061978	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.035576599999999986	-0.01458409999999999	0.0012656944675599993	0.00021269597280999976	0.0549185	-0.032456300000000014	0.0010534114096900004	0.0030160416422499994	0.171959	0.051895000000000004	0.002693091025	0.029569897681	9.41035e-05	-0.0005477255	8.85546871225e-09	3.000032233502501e-07	-0.000647578	-0.0004916160000000001	4.19357266084e-07	2.416862914560001e-07	0.0	1.3234899999999996e-23	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.2370489877636	0.594864807435215	431960.538562144	0.35386413912493536	831.1049997336058	-0.09284863069103723	690735.520582197	0.008620868221200617	696.7213387256012	-0.829273860259832	485420.6238355939	0.6876951353102433	687.6221078852863	558.9528832612069	0.968614	24.080652	0.228574615	0.15518800000000002	-0.0335543381	-0.026045040099999996	-0.0340163993	0.08061054320000001	-0.015677511	-0.0241893527	-0.07299358639999999	0.0426439637	0.013175239299999999	-0.0454469129	-0.0020607078	-0.0486225514	0.07463397570000001	-0.0616446959	0.0902163566	0.0662498578	0.0200235925	0.0038852846000000003	0.0129002833	-0.0317874421	-0.081969297	-0.0287434858	-0.057249876	-0.052080925800000004	-0.022096600600000002	0.045030767199999995	0.0143710784	0.0134830746	0.0439681329	0.034242660099999996	0.0223914479	0.0150289473	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.035576599999999986	0.0	0.0012656944675599993	0.0	0.00246191	-0.05245659	0.0027516938344281	6.0610008481e-06	0.032068400000000004	-0.1398906	0.01956937996836	0.00102838227856	0.000818652	0.0007245485	6.70191097104e-07	5.249705288522501e-07	-0.000647578	0.0	4.19357266084e-07	0.0	-1.0587899999999999e-22	-1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4527615843347	1.215712596571052	433560.0392380367	1.4779571174615296	832.3659440407323	1.2609443071264652	692833.0647988195	1.5899805456746408	696.2123788742862	-0.5089598513150122	484711.6764977926	0.2590401302505993	686.332520437504	567.8840725418378	0.6545449999999999	16.272607999999998	0.1031815	0.0569434	-0.035843823399999995	-0.0165758704	-0.0561172203	0.07031970809999999	-0.0359354963	-0.0396382793	-0.10316723009999999	0.0063119399	0.0008099575999999999	-0.0191346193	0.0023536182999999997	-0.0356053136	-0.0886165786	-0.1269288176	-0.0199147234	0.0018018244	0.0994884818	0.025534298700000003	-0.015039588999999999	0.000226887	0.0491164489	-0.0398672502	-0.08756175029999999	-0.0369870692	-0.0234211767	0.0387249287	0.026813572	0.0360386344	-0.0862479465	0.07042260360000001	0.0534298904	0.005927774	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0180519	0.017524699999999994	0.00032587109360999994	0.0003071151100899998	0.0270119	0.02454999	0.0006027020090001	0.0007296427416100003	-0.00849801	-0.04056641	0.0016456336202881007	7.22161739601e-05	0.00122946	0.00041080799999999987	1.5115718916e-06	1.687632128639999e-07	-0.000647578	0.0	4.19357266084e-07	0.0	-1.0587899999999999e-22	0.0	0.0	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.5718902607366	-1.8808713235980576	431086.6470805568	3.5376769359335087	832.0835472837919	-0.2823967569404431	692363.0296603782	0.0797479283304797	696.4999721658914	0.2875932916052761	485112.2112270875	0.08270990137635739	687.3853701525003	562.9572557628155	0.667561	16.59618	0.017236860000000003	0.014664700000000003	-0.053008205499999995	-0.027609788	-0.0631240561	0.0823154884	-0.027934847999999998	-0.046933688200000004	-0.0689790797	0.042196888099999996	-0.0457872187	-0.0359128969	0.021733766499999998	0.0407516245	-0.0581459978	-0.1326572048	-0.0384756154	-0.08286742820000001	-0.0555612586	0.12983481800000002	-0.0131396706	0.0363399277	0.0180198305	-0.0507295513	-0.060761923899999994	-0.0631949844	0.019929284199999998	0.022011077400000002	0.049768881200000004	-0.0033082955	-0.037931271	0.0749821271	-0.0483850454	0.0051806195	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0325303	-0.0144784	0.0010582204180899998	0.00020962406656	0.0292094	0.002197499999999998	4.829006249999992e-06	0.00085318904836	-0.00850297	-4.960000000000034e-06	2.4601600000000333e-11	7.23004988209e-05	0.00124058	1.1120000000000097e-05	1.5390387364e-06	1.2365440000000216e-10	-0.000647578	0.0	4.19357266084e-07	0.0	0.0	1.0587899999999999e-22	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.1832432804829	1.6113530197462749	433205.1817352153	2.5964585542454395	832.8323265635582	0.7487792797663815	693609.6841692693	0.5606704098074611	696.3315695406493	-0.16840262524215174	484877.6547389441	0.028359444188448605	687.7170226586113	564.6086079564926	0.735348	18.281437	0.12788947	0.070659	-0.0201739812	-0.015364348100000001	-0.0207826406	0.07190935650000001	-0.0273072112	-0.008909484300000001	-0.0829134604	0.0279238948	-0.0282130183	-0.0410403991	0.011376431999999999	0.0136333193	-0.0245731288	-0.0258051816	-0.024632449100000002	-0.0332483873	0.1462523094	0.1475293225	-0.0034008286	-0.0493684858	0.0680899143	-0.0125510426	-0.0588429794	-0.0455987435	-0.0180417319	0.006577521899999999	0.0532814828	-0.0182744882	-0.0168307723	0.0259312091	-0.032725033199999996	-0.024203319100000002	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0355821	-0.0030518000000000003	0.0012660858404100002	9.313483240000003e-06	0.0759113	0.046701900000000005	0.0021810674636100003	0.0057625254676900006	0.0382722	0.04677517	0.0021879165285289	0.00146476129284	0.000736891	-0.000503689	5.43008345881e-07	2.53702608721e-07	-0.0007711009999999997	-0.00012352299999999973	5.945967522009996e-07	1.525793152899993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
