global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
763.6456260604938	n/a	n/a	583154.6422013235	865.9203703416887	n/a	n/a	749818.0877726873	827.8325154072339	n/a	685306.6735654682	n/a	808.4280448598462	652.507663783454	n/a	n/a	n/a	n/a	-0.0675501951	-0.0164876599	0.0125012698	-0.1168529758	0.0209351103	0.0879545075	0.116818564	0.1285127166	-0.11031523130000001	-0.0023840979000000003	0.0007245107000000001	-0.04272199769999999	0.0599045276	-0.1983895485	0.1316528449	0.0400428841	-0.09202663300000001	0.0575968799	-0.0345591284	0.0066299578	-0.078538645	0.0012998226	-0.091252415	-0.0040075935	0.0984280052	-0.1067676142	0.0297198517	-0.05791214240000001	0.0948123208	-0.0925717276	0.15434231550000002	-0.0233386892	0.1223078427	-0.009790336	0.0077230415000000005	-0.05318090650000002	0.09346812730000001	-0.0717734962	0.0316147204	-0.2056016193	0.0023069923	0.0474565579	-0.0109845794	0.06534077719999999	-0.11889301640000001	-0.0268080546	-0.0016869048000000002	0.011772186100000002	-0.0912693282	0.052254216799999996	-0.21204189780000002	0.1026541062	-0.029708463100000002	-0.09145911400000001	0.0089311445	-0.0392376383	0.006888027	-0.12460518849999999	0.0666351558	-0.0765298234	0.1404236265	-0.0442241088	0.2360722075	-0.1385861934	0.0946128359	-0.0062981129000000005	0.0669693932	-0.0347063237	0.0018973511999999999	-0.015459506699999999	0.17620600449999999	-0.09405070800000001	0.1852423061	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0378201	n/a	n/a	0.0014303599640099994	-0.0291976	n/a	n/a	0.0008524998457600001	0.0162803	n/a	n/a	0.00026504816809	-0.00206152	n/a	n/a	4.2498647103999985e-06	0.00111462	n/a	n/a	1.2423777444e-06	-0.0004106130000000001	n/a	1.6860303576900005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.7539189866228	-1.8917070738709756	3.578555653333488	580269.0330914783	858.4218925146088	-7.49847782707991	56.227169723209045	736888.1455483625	829.2458524550851	1.4133370478512006	687648.6838139608	1.9975216108287468	807.6379628234038	648.5398042993128	1.063813	14.966294	0.075931205	0.0382492	-0.0632376781	-0.0028982005	-0.0090016994	-0.1559422474	-0.0011582692	0.0879117802	0.09728548890000001	-0.0337419827	-0.025927910699999997	-0.11982576369999999	0.0569449382	-0.0544918513	-0.0069080858	-0.232620708	0.0324168783	-0.0530663503	-0.0134802481	0.1251302103	-0.0166292493	-0.0087712859	0.0031260412	0.045075625300000005	-0.1118157765	-0.0377594674	0.0411047633	0.0397688972	-0.028058516800000002	-0.000931251	0.0084033701	-0.00039065599999999997	0.1089007642	0.0259831862	0.0198786945	0.0304488719	0.0833332328	-0.09744509720000001	0.0403622573	-0.0707839525	0.0127567674	0.0255727919	-0.0733603994	0.10628221410000001	-0.0814452047	-0.1307695695	0.061537028499999986	0.0522867312	-0.0767267261	0.0682281114	-0.1006017103	-0.0608755368	-0.150996624	0.1406309586	0.013971033999999998	0.0497952196	0.0384184595	-0.0553041288	-0.1153280634	-0.09161364570000001	0.06579231320000001	-0.0455497882	0.013277688700000002	0.0087286511	0.117422494	0.0615533517	0.052895801299999996	-0.0150626021	0.0484190965	0.10678990869999999	-0.0770432312	0.0035923858000000007	0.0595183878	0.0077828077	0.0482033258	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0423605	-0.004540400000000007	2.0615232160000065e-05	0.0017944119602500005	-0.00429909	0.02489851	0.0006199358002201	1.84821748281e-05	0.013981100000000002	-0.0022991999999999995	5.2863206399999975e-06	0.00019547115721000005	-0.0022370000000000003	-0.00017548000000000043	3.079323040000015e-08	5.004169000000001e-06	0.000874757	-0.000239863	5.7534258769000004e-08	7.65199809049e-07	5.79059e-05	0.0004685189000000001	3.3530932548100005e-09	2.1950995965721003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.6169266653943	-0.13699232122849025	0.01876689607556986	580060.3429832406	850.3251856333493	-8.096706881259479	65.55666232103461	723052.92132239	828.6722731698324	-0.5735792852527766	686697.7363204573	0.32899319647108605	806.7454190229553	654.0755850976494	0.9875870000000002	13.893907	0.071861365	0.034294099999999994	-0.050779594500000004	-0.0015027701	0.028873107599999996	-0.042523938899999995	-0.029215181899999998	0.0465763266	-0.0011692478	-0.030967906899999998	0.0489534932	-0.08651415109999999	0.0541323711	-0.014320008799999999	0.08361544509999999	-0.1306395411	-0.0474312895	-0.1021537846	0.15918032880000002	0.029970521099999998	-0.1869044247	-0.055990381500000005	-0.0721729032	0.0932229266	-0.0704281227	-0.0003589272	-0.0766717474	0.1262312939	-0.007388873499999999	-0.022276216499999998	0.039323765499999996	0.0695475902	0.049682454699999996	-0.0449455257	-0.0637588139	0.09145051119999999	-0.1220731586	-0.0182616433	-0.010244386	-0.0048550583	0.033462514900000004	0.06299811429999999	0.0358880795	0.0413455472	0.0500277138	-0.1373366507	-0.0274664256	0.0558335307	-0.0662849155	0.045649637400000005	0.0185343287	-0.1216098509	-0.1234455919	0.0779307208	-0.041691463399999996	0.006635620300000001	0.0042577801	-0.0113507776	-0.1958978195	-0.0442814715	-0.12056727119999999	0.09861170359999999	0.0590933856	0.0188300973	0.101006223	-0.058531145599999994	0.0476243622	0.028297378199999997	-0.009156100300000001	0.1069321322	-0.0224680256	0.0784553246	-0.07921556639999999	0.06461221269999999	-0.024553531400000002	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0215078	0.0208527	0.0004348350972900001	0.00046258546083999995	-0.0235563	-0.01925721	0.00037084013698409984	0.0005548992696899999	0.0283825	0.014401399999999996	0.0002074003219599999	0.0008055663062499999	-0.00218202	5.498000000000047e-05	3.022800400000053e-09	4.761211280399998e-06	0.000638346	-0.000236411	5.589016092099998e-08	4.0748561571600005e-07	0.000113516	5.5610100000000005e-05	1.2885882256000001e-08	3.09248322201e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.6174739294772	0.0005472640829111697	2.994979764446036e-07	580061.1765947179	853.9741807594322	3.6489951260829234	13.315165430176927	729271.9014037434	827.0798228307242	-1.5924503391081544	684061.0333337021	2.535898082525676	805.1208510595616	654.5431325001756	1.004605	14.133317000000005	0.021052599999999984	0.011531	-0.0321120217	-0.0008524538	0.0609191311	0.0419545385	0.027707313799999998	0.015559821000000001	-0.0645908806	-0.012828161299999998	0.0438481111	0.0087478603	0.0058240466000000005	0.0016958858	0.1381066751	-0.09578243480000001	0.023435497799999996	-0.0596163013	0.081590266	0.0573505153	-0.0141035004	-0.0761985083	-0.010244455500000001	0.0846727459	0.0163432476	0.0333178984	-0.0135256547	0.1103379092	-0.1040895078	-0.0242293623	-0.0108974948	0.0192206313	0.1191636467	0.0420009328	0.0925078383	0.0339647626	0.0660322288	-0.0951636216	-0.0291183296	-0.0366488643	-0.030570053	0.0014719666	0.1317146816	-0.032181567200000004	-0.158601963	-0.0232993544	0.0139420099	0.0024867037	-0.0181244999	-0.027967865800000002	0.09947731779999999	-0.049858933	-0.09754494300000001	0.0704452663	-0.0631454192	0.024121285899999997	0.0590893449	0.09062972789999996	-0.08126242269999999	-0.0585862529	-0.048565639400000006	-0.0568369485	-0.0782189095	-0.046969425599999996	-0.024122466800000002	-0.0104257937	0.0725223162	0.0464841985	-0.020242601699999998	0.12846325960000002	-0.0266468719	-0.0961916216	0.0418084903	0.0538302604	0.0611739446	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0214944	1.3400000000000216e-05	1.7956000000000581e-10	0.00046200923136000005	-0.0296743	-0.006118000000000003	3.7429924000000025e-05	0.0008805640804900001	0.0378011	0.009418600000000001	8.871002595999999e-05	0.0014289231612099995	-0.00212727	5.4749999999999684e-05	2.9975624999999645e-09	4.525277652900002e-06	0.000583044	-5.530200000000003e-05	3.058311204000002e-09	3.39940305936e-07	0.000113516	0.0	1.2885882256000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.3644065283952	-0.25306740108203485	0.06404310949041549	579675.7595283354	849.6333822372493	-4.340798522182922	18.84253181018544	721876.8842119076	826.2207675815113	-0.8590552492129291	682640.7567829817	0.7379759212002877	804.2979710181502	659.6167428133177	1.23583	17.386312	0.18710009	0.0885978	-0.0313445015	-0.0105358243	0.1197811891	0.0350239853	-0.0312066264	-0.0971121293	-0.0633784726	0.0865501996	-0.0447450892	0.0388730352	0.0028594518	0.0532893646	0.11384837269999999	0.050022834599999996	-0.0365560183	0.0304768848	-0.0033199772999999997	0.028212615400000002	0.0102988005	0.1278155235	0.021918494900000002	0.21683045410000001	-0.0304130413	0.0867567623	-0.0189972213	0.09740629449999999	0.080870169	0.049458206	0.2231905688	0.0743523613	0.1221852132	-0.192496222	0.0148320895	-0.0669318616	0.0163652688	-0.1404831914	-0.0722656226	-0.02538558	-0.0581020501	-0.0385223926	-0.0458362917	-0.1541530248	-0.024210503900000003	0.06251797889999999	0.1607091544	-0.020708823600000002	0.079625432	0.0418529812	0.1000920887	0.0252352398	-0.06905548809999999	-0.04247766309999999	0.083619931	0.1173548918	0.020553189	-0.1726222824	-0.1331216153	0.0510073343	-0.1094889096	0.04788610769999999	0.012174305600000001	-0.0455694286	0.12658656210000002	-0.0438983307	-0.15558259619999998	0.046614343899999994	-0.07633099900000001	0.0671370276	0.0391118089	-0.07389903860000001	0.08400630519999999	-0.11544148380000001	0.0584198888	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.00284524	0.01864916	0.00034779116870560007	8.095390657600003e-06	-0.00147395	0.02820035	0.0007952597401224999	2.1725286025e-06	0.00153642	-0.03626468	0.0013151270155024	2.3605864164e-06	-0.000962247	0.0011650230000000005	1.3572785905290006e-06	9.25919289009e-07	-0.0	-0.000583044	3.39940305936e-07	0.0	-0.000218135	-0.000331651	4.7582878225e-08	1.0999238580099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.9872444785733	0.6228379501781092	0.3879271121820688	580624.5607480489	843.7485060211716	-5.884876216077714	34.631768078557165	711911.5414129591	826.6703174809627	0.4495498994514264	683383.8138040757	0.2020951120967876	804.9413865206627	658.8066613362279	1.201149	16.898405	0.124061605	0.07265310000000001	-0.027043775899999997	-0.0209801077	0.011089230700000001	-0.027183531099999998	-0.0709937626	-0.0129524898	-0.0116015149	0.0649000975	-0.11250325130000001	0.0403467009	-0.027704102799999998	-0.0096578759	-0.0149106668	0.053071000000000014	0.10478187789999999	0.0104782781	-0.046822732	-0.0025020247	-0.1152919336	-0.0513265866	-0.0491318926	0.0431498216	-0.0450948776	-0.0823072207	0.1135979979	-0.0207508306	0.08025745	0.030984315499999998	-0.0644786011	0.0408171553	0.1334409115	0.0004948125	-0.0114268425	-0.04356245190000002	0.022564996400000002	-0.0781883658	-0.0868165067	0.12241652609999999	-0.2040019977	0.0269206028	-0.0581033103	-0.07151914849999999	-0.0678973408	-0.0525466433	-0.0679938961	-0.0416436882	0.047348602000000004	-0.0243699599	-0.055928390599999996	0.10291295	0.0153667886	0.040369884700000004	0.0094163807	-0.0533009701	0.027114103799999997	-0.030521518100000002	-0.0451144451	-0.0852670831	-0.119907325	-0.06020966110000001	-0.021121311400000002	-0.0597616778	-0.032843124	-0.0131441305	-0.0077770992	-0.175126045	0.009771971899999999	-0.044814921699999996	-0.029930912599999998	-0.0019745786	0.0750520649	-0.1235286615	0.0928204718	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0342784	0.03712364	0.0013781646468496	0.00117500870656	-0.029991900000000005	-0.028517950000000007	0.0008132734722025004	0.0008995140656100002	0.00908416	0.0075477400000000016	5.696837910760001e-05	8.252196290560001e-05	-0.000962247	0.0	0.0	9.25919289009e-07	9.28135e-05	9.28135e-05	8.61434578225e-09	8.61434578225e-09	0.0007064969999999999	0.000924632	4.991380110089999e-07	8.549443354239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.1540645289305	0.16682005035715974	0.027828929201165312	580878.818077969	850.0842771763959	6.335771155224278	40.141996131372	722643.2783025155	826.8619786684451	0.1916611874823957	683700.7317674961	0.036734010787162034	805.4090923295984	664.4038489745461	1.037435	14.595187	0.056893155	0.033659800000000004	-0.0204155169	0.0013984126000000001	-0.0086030686	-0.086559675	-0.0453559232	-0.0216206065	0.0791743134	-0.0221844318	0.0373464106	0.0220620431	-0.0292720843	0.0236547056	-0.0532755988	-0.0360865768	0.0152659068	-0.10485311189999999	0.013104052	-0.086908569	0.058513755599999995	-0.055123115599999994	-0.0087573501	-0.018515923400000002	-0.0211692718	-0.039182935	-0.0082668347	0.08570781949999999	0.0821768788	-0.0063969389	0.008003458199999999	0.0052225746	0.021150891499999998	0.0001040226	-0.0395163808	-0.030037147599999998	-0.0174993388	-0.0413438385	0.0305809459	-0.033429376000000004	-0.14330865380000002	0.1301595527	-0.0344097056	0.0604091032	0.1173744525	0.0999478723	0.0403103763	-0.018387892	0.0393289266	0.007660946700000002	-0.0812366959	-0.0667825232	0.0183256425	-0.0365274528	0.06804084860000001	0.0013018714	0.0786228183	-0.0301456512	-0.0523542991	-0.0578916959	0.0554270588	0.0980922544	-0.0020283864	-0.0725094293	-0.0619547004	0.0373368642	-0.0978426356	-0.0330802495	0.0229401641	0.023997723	-0.0105279553	0.026698034300000003	0.0365742485	-0.0174949777	-0.0135780601	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0287627	-0.0055156999999999975	3.0422946489999987e-05	0.0008272929112900001	-0.016802200000000003	0.013189700000000002	0.00017396818609000006	0.0002823139248400001	0.00907523	-8.930000000000743e-06	7.974490000001327e-11	8.23597995529e-05	-0.000387289	0.000574958	3.30576701764e-07	1.49992769521e-07	0.000232921	0.00014010749999999995	1.963011155624999e-08	5.425219224099999e-08	0.000657986	-4.851099999999989e-05	4.329455761960001e-07	2.353317120999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.2438027464267	-0.9102617825037668	0.8285765126869351	579492.1272198407	845.6381822565013	-4.446094919894564	19.76776003671224	715103.9352900797	825.9014983663429	-0.9604803021021552	682113.2850037704	0.9225224107262476	804.9086169614917	657.8258016325227	0.950537	13.372664000000002	0.14938545	0.0749065	-0.0420091743	-0.015627165800000002	-0.04269103269999999	0.022822138	-0.0482719593	0.0209812109	-0.0396174736	-0.0683501151	0.039214507999999995	0.0850746406	-0.0099688035	0.0245856865	0.041721377999999996	0.0391041801	-0.0661024467	-0.0551790136	0.028141257700000002	0.0039501221	0.0469692541	0.0460521221	-0.0175567973	0.004268938	0.0226139704	-0.0428659674	0.0083435401	-0.0844763364	-0.0188859858	-0.0805554588	0.0060699349	0.0110274616	0.0610475338	-0.0025543522	0.1289308776	-0.0400987775	0.0113393074	0.064564688	0.0319643641	-0.0900906075	0.043682072	-0.0177707359	-0.031462152599999994	-0.0064965201	0.12917878130000002	0.05425155	-0.010177393100000001	-0.0459461763	0.0204229426	-0.0377815112	0.0352118204	-0.11368544189999999	0.032632426400000004	-0.016656183999999997	-0.0100611967	-0.09198803300000001	-0.0469643758	-0.029394766800000006	-0.0082179171	0.040599178199999995	-0.0767974742	0.0009638218	-0.0356467018	-0.07874044320000001	0.0340392384	0.042290997999999996	0.0093685781	0.021697945299999997	0.047314898499999994	-0.0504380508	0.0500334091	0.0240391256	0.0273651184	-0.0279420639	-0.005489210400000001	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.034254	0.005491299999999998	3.015437568999997e-05	0.001173336516	0.0402447	0.057046900000000005	0.0032543487996099995	0.0016196358780899995	0.0217962	0.012720970000000002	0.00016182307774090005	0.0004750743344400001	-0.0008606289999999999	-0.0004733399999999999	2.240507555999999e-07	7.406822756409998e-07	0.000527347	0.000294426	8.668666947599999e-08	2.78094858409e-07	-5.67736e-05	-0.0007147596	3.223241656959999e-09	5.108812857921601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.1671453724002	-0.07665737402646755	0.005876352992633742	579375.4231943687	848.0834435154587	2.44526125895743	5.979302624558076	719245.5271650383	825.4950280672928	-0.4064702990501701	681442.0413638204	0.1652181040099347	803.9610874337186	656.6715363448694	0.985437	13.863658	0.16282998	0.0958671	-0.019046670800000002	-0.048045627199999996	-0.0453937545	0.1355637779	-0.0068866097999999995	0.0251621889	-0.0964540208	-0.0812590634	0.0046588753	0.0902488689	-0.06195736740000001	0.0320479676	0.08399217869999999	0.04353819019999999	0.049218431900000005	-0.004311591500000001	-0.0382813181	-0.0107290826	-0.0118950815	-0.0100304277	-0.0871891758	0.0505217346	0.026532388900000002	0.09342904	0.015044807299999999	-0.08621346460000001	-0.0987444793	0.013688454099999999	-0.07650216809999999	-0.0700442542	0.0396814065	0.057773146399999996	-0.0361258948	-0.049048055199999996	-0.011130774	0.12564535710000002	0.1446352655	-0.0081536364	0.0022274439000000003	0.0115990137	-0.1559817848	0.028500516200000006	0.023405890800000002	-0.0490706854	-0.038248664	-0.0409802218	0.056720119699999995	-0.0868537026	0.0959675783	-0.018375026000000003	0.006402585400000001	0.030343063599999998	-0.0349830737	-0.0029724331	0.0462662994	0.0064399301	0.026314328300000002	-0.0262078531	-0.0063098989	-0.1447852276	-0.0309926804	-0.0320630097	-0.1056830467	0.04253852	-0.0357061544	0.0986628635	0.0218914727	-0.0387769604	-0.0254704178	0.1115773582	0.009162218599999999	-0.0938917808	0.0485397733	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.034281	2.699999999999925e-05	7.289999999999592e-10	0.001175186961	-0.0405883	-0.08083299999999999	0.006533973888999998	0.00164741009689	-0.015761400000000002	-0.0375576	0.0014105733177600002	0.0002484217299600001	-0.000397232	0.000463397	2.1473677960899998e-07	1.57793261824e-07	0.000272786	-0.000254561	6.4801302721e-08	7.441220179599997e-08	0.000113516	0.0001702896	1.2885882256000001e-08	2.899854786816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.519012917639	0.35186754523874697	0.12381076939234165	579911.2070350553	845.8554444974612	-2.2279990179974902	4.963979624197781	715471.4329859978	826.0840544016902	0.5890263343974311	682414.8649367347	0.3469520226136744	804.4691578298624	661.2000005621752	1.02135	14.36889	0.14172880999999998	0.0897815	-0.015522630400000001	-0.0312745235	-0.051521140800000004	0.0320299221	-0.0452218601	0.0440756832	-0.0721117341	0.089967041	-0.1323564824	0.0759000555	-0.0181989408	-0.0145720303	0.0615312978	0.0082491818	0.026708671899999998	0.0672245247	-0.0511524517	-0.07459762389999999	0.0669505336	0.1670501106	0.0737957552	-0.039293014	-0.059448591900000014	-0.0359623125	0.1186189162	0.1143495531	-0.0469715779	-0.1223045324	0.0298164375	-0.0048599836	0.1475351274	0.102266646	-0.08796221900000001	0.0733442097	-0.0822582326	0.0056303199	-0.055093456799999996	0.0890358542	0.08177890809999999	0.0117757714	0.041505510499999995	-0.0676291487	-0.0833564384	-0.024705260899999998	-0.0200621925	-0.0601473783	0.0528643933	-0.0535368499	0.0251131568	0.09320375460000001	-0.0748484497	0.0223366447	0.015591206399999996	-0.0625187946	0.0075159684	-0.14412256210000002	-0.038306323999999996	0.1249642052	0.0466813797	0.06444086730000001	-0.0674265757	-0.0746921437	-0.004301920900000001	0.1750150135	0.057722021299999995	-0.094039341	-0.0139646531	0.0427793204	0.016210526399999998	0.0338247238	0.0325509536	-0.10606162460000004	-0.1628378855	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0342768	-4.199999999995874e-06	1.763999999996534e-11	0.0011748990182400005	0.0375806	0.0781689	0.0061103769272100004	0.00141230149636	-0.00812179	0.0076396100000000015	5.8363640952100026e-05	6.596347280410001e-05	-0.00109881	-0.000701578	4.92211690084e-07	1.2073834161e-06	0.000555726	0.00028294	8.005504360000002e-08	3.0883138707600003e-07	0.00024732	0.00013380399999999998	6.116718239999999e-08	1.7903510415999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
