global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
756.4259650120706	n/a	n/a	572180.2405444423	860.3586653162752	n/a	n/a	740217.0329848024	819.8795762129042	n/a	672202.5194910514	n/a	797.5032266791443	655.0575645947374	n/a	n/a	n/a	n/a	-0.0793103255	-0.1047693182	0.2556741959	-0.1749098877	0.12298712699999999	0.017249963400000002	0.045803696	-0.0679961905	0.0524415853	-0.0350030228	0.0298947323	-0.1750259763	0.0773708967	-0.009157011500000001	-0.06246225900000001	0.0021605969	-0.08638690939999999	0.0679489806	-0.10504671289999999	0.056122317000000005	-0.0633290687	0.2094582491	-0.07850960280000001	0.047619418200000006	-0.040270312999999995	0.0032677546999999997	-0.069408582	0.059918893499999994	-0.09068715179999999	0.0496111645	-0.0400024349	0.0138514836	-0.058151827300000014	0.04253024	-0.1969888968	0.0583196453	-0.0348914403	-0.07762685400000001	0.0247665798	0.0160880987	-0.140464568	0.09142173199999999	-0.030799026299999997	0.054062087	-0.181329508	0.024586677	0.13967993380000002	-0.115069696	0.10250241310000001	-0.2697704829	0.0195333095	-0.1023513463	0.0330035621	-0.017118693799999998	0.0189309958	-0.027134241400000002	0.1438095573	-0.2105657936	0.0502671245	-0.0669074848	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0262022	n/a	n/a	0.0006865552848399999	-0.200986	n/a	n/a	0.040395372196	-0.155077	n/a	n/a	0.024048875929	-0.00192304	n/a	n/a	3.6980828416e-06	-0.0	n/a	n/a	0.0	0.00102359	n/a	1.0477364881e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.6495946701309	-5.776370341939696	33.366454327240525	563474.8139784319	847.1083574282237	-13.250307888051452	175.57065912815852	717592.5692247432	819.2807106246448	-0.5988655882594003	671220.882801623	0.3586399928012776	795.9439340025543	652.5022378678963	1.604857	25.034222	0.15863462	0.0996518	-0.0796042485	-0.1196384107	0.1575072232	-0.1355428555	-0.1489194523	-0.0344703501	0.1054112282	-0.0584250842	-0.0098540253	0.1449573748	0.1223775616	-0.0775855596	-0.0059379751	-0.0460227842	0.1612538856	-0.1209736003	0.0140830224	0.0009692631	-0.0973608617	0.029514548199999997	0.047844965999999996	-0.0453381521	0.1582717679	0.0209363845	-0.0227384264	0.013760305	0.0312133608	-0.0342801173	-0.057443009800000014	0.061434160999999994	0.0209021576	0.0712664049	0.0566782045	-0.0649761558	0.1103710265	0.022467710099999996	-0.1096442765	-0.0652240496	-0.0676938872	0.1523480579	0.0565774007	0.07787012480000001	-0.1535456595	-0.0112583907	-0.014117757199999999	0.1102820469	0.0789905582	-0.08919142810000001	0.0699394778	-0.22581150530000002	-0.024633635600000002	0.07602510230000001	0.1544086007	0.012325918600000001	-0.016316754699999998	-0.026675273500000003	0.0961729817	0.0912572615	0.09188668650000001	0.044219444100000005	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0314135	-0.0052112999999999994	2.7157647689999985e-05	0.0009868079822499998	-0.200855	0.00013099999999999223	1.716099999999797e-08	0.040342731025	-0.231612	-0.07653499999999999	0.005857606224999999	0.053644118544	-0.00129884	0.0006241999999999999	3.896256399999999e-07	1.6869853456000004e-06	8.498540000000001e-05	8.498540000000001e-05	7.2225182131600025e-09	7.2225182131600025e-09	0.000197629	-0.0008259610000000001	3.9057221641e-08	6.822115735210001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.4678816549907	-8.18171301514019	66.94042786211438	551258.5552892493	820.2954945232747	-26.812862904949046	718.9296171595925	672884.6983351838	818.6563586693911	-0.6243519552537009	670198.2335898267	0.3898153640291193	793.4501146507947	626.1174593747231	1.527246	23.823565	0.08880087	0.0486024	-0.025617384500000003	-0.021287371200000002	-0.054708976500000006	-0.1511512866	-0.057794312199999996	0.0229512757	-0.0235774402	-0.012673758700000001	-0.0619711793	0.2025518121	0.1728187295	0.05821017360000001	-0.020819547	0.0242333456	0.0474977858	0.0788983865	0.0266167142	0.042647316500000004	-0.07115847410000001	0.0752499746	0.048997564800000004	-0.1898458068	0.1521119767	-0.0065155828	-0.0141451409	-0.010701349099999998	-0.0315632373	-0.043112043600000004	-0.038058123799999996	-0.0195801548	0.0144155581	0.0799120346	-0.1210433239	0.0343497181	0.0316362789	-0.0064725710999999995	0.1998778684	-0.0033275134999999996	-0.116495606	0.1724279542	0.1178037849	0.12539153779999998	0.0335245676	-0.003594446500000001	0.0411999798	0.0620271992	-0.0739651121	-0.0426855267	0.0509682123	-0.1185612727	-0.024155822200000003	0.1695115031	-0.10482075310000001	-0.0370250274	-0.0176800049	0.0325585598	0.0299507971	0.1727763652	-0.024522990499999998	0.0356169352	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0480707	-0.016657200000000004	0.0002774623118400001	0.00231079219849	-0.205217	-0.004362000000000005	1.902704400000004e-05	0.042114017089000005	-0.191258	0.040354	0.0016284453159999999	0.036579622563999985	-0.00153174	-0.00023289999999999986	5.424240999999994e-08	2.3462274276e-06	9.28721e-23	-8.498540000000001e-05	7.2225182131600025e-09	8.625226958410002e-45	0.000428297	0.00023066799999999995	1.8343832020899998e-07	5.320772622399998e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.4016276902278	-4.06625396476295	16.53442130595041	545236.9637755777	807.9096917456869	-12.385802777587744	153.40811044530022	652718.0700166109	817.0864923821747	-1.5698662872164275	667630.3360334056	2.464480159738692	791.4716301018242	588.9077773283093	1.357683	21.178535	0.08362939999999999	0.0484119	0.0483071871	0.121799152	-0.1465437541	0.007129381800000002	-0.1694759375	0.0090206345	0.0270273251	0.0585811299	-0.0437725199	0.2070126846	0.1210235901	0.0736447856	-0.0260978185	-0.0051635915	0.0673967763	-0.0940162774	0.098602071	0.1328232143	0.0165546715	0.0585734801	-0.0786550071	-0.010761031200000002	-0.0170721809	-0.1484501208	-0.1011991885	-0.036159665	-0.0016922394	0.0015213289999999999	-0.054205355	-0.077941219	-0.0384043521	-0.1039088851	8.148319999999999e-05	-0.010399658	0.0156600745	-0.1645609762	0.1916725345	0.0731748624	-0.091182014	0.1658508751	0.1383330928	0.027341663500000002	-0.0095798187	-0.0995518928	0.13282472039999998	-0.0211282512	-0.0182298602	-0.058150877300000015	-0.1407790001	-0.1934699876	0.0225252562	0.006429631	-0.06665566190000001	0.026086690699999998	0.0632572748	-0.0256750413	0.0183566816	0.1555110033	0.0140599352	0.0249362114	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0452126	0.0028581000000000023	8.168735610000014e-06	0.00204417919876	-0.205882	-0.0006649999999999988	4.422249999999985e-07	0.042387397923999995	-0.15410199999999996	0.037156000000000015	0.0013805683360000015	0.023747426403999992	-0.00189064	-0.00035890000000000016	1.2880921000000007e-07	3.5745196096e-06	0.000219975	0.000219975	4.8389000625e-08	4.8389000625e-08	0.000708428	0.00028013100000000003	5.018702311839999e-07	7.847337716100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.0397874386609	-0.3618402515668322	0.1309283676539484	544702.7278425038	793.7719650897068	-14.137726655980144	199.87531499921158	630073.9325623746	817.2389409860866	0.15244860391192105	667879.4866640604	0.023240576834693792	790.3624537336823	562.7400490306042	1.327875	20.713564	0.12643679	0.0742975	0.090684148	0.2011286284	-0.2019951446	0.0189890455	0.0162816953	0.0436249951	-0.0343784758	0.0646314397	-0.0289861252	0.116378945	0.09880106039999999	0.106904237	-0.0180409616	0.10219771279999999	-0.0070498102	0.0700074983	0.0392690793	0.2016390171	-0.021817009	0.022788471	-0.0099190292	-0.0383897514	-0.0481767675	0.0142282185	-0.0465373086	0.010036172099999999	-0.04419381730000002	0.0032129282	0.0003864644	-0.120931496	-0.0640006834	0.002730994	0.0580837522	0.0785768704	0.031557792	-0.06573874639999999	0.0372358566	0.09724238240000001	-0.0637858668	0.0872228565	0.0586375946	0.0818987642	0.1267857983	-0.0007806297	0.1026693059	0.1009893649	-0.1185284294	0.0873191086	-0.1702982508	-0.0379283662	0.0664227181	-0.0203755272	-0.1950416305	-0.033163149700000005	0.1107591359	-0.0162081502	0.10272426800000001	-0.09352687679999999	-0.0835947355	0.153118957	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0595081	-0.014295500000000003	0.00020436132025000007	0.0035412139656100005	-0.182062	0.023820000000000008	0.0005673924000000004	0.033146571844	-0.0874338	0.06666819999999997	0.004444648891239994	0.007644669382440001	-0.0018448	4.5840000000000124e-05	2.1013056000000102e-09	3.40328704e-06	-9.22488e-05	-0.0003122238	9.748370128644001e-08	8.509841101439998e-09	0.00063343	-7.499799999999995e-05	4.012335649000001e-07	5.624700003999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.9933159326808	1.9535284940199065	3.8162735769476823	547590.1076250444	799.8681630766562	6.0961979869493925	37.16362989608581	639789.0783036242	816.3657447541033	-0.8731962319833428	666453.0292079217	0.7624716595499079	789.2803702150644	571.7672830218185	1.353558	21.114199	0.08128691	0.041634500000000005	0.0529610497	0.1827135987	-0.1471159218	0.10045608660000001	-0.0379244244	0.0490018799	-0.0135552739	0.08491371869999999	0.0281435086	0.0041759971	0.19519976460000002	0.1032232332	0.0976386449	0.04209337480000002	0.0268198743	0.036417540299999995	0.09432311130000001	0.1192431674	0.13490687839999999	-0.021912850600000002	-0.1008438268	-0.008254653	0.098171707	0.0938608532	0.0335197053	-0.0458659967	-0.0591859072	-0.046310818	-0.026180461800000002	0.0263737708	-0.1073134907	-0.0184919894	0.0879458263	-0.07064103690000001	-0.0565726072	0.0217011682	-0.09561159949999999	0.0857976107	0.038913088	-0.0166357816	0.1338320965	0.137607162	0.0264600825	-0.1063687756	0.0564366042	-0.0338967286	-0.08938706769999999	0.0417597042	-0.0640429582	-0.0240455219	-0.0416761474	0.012296659599999999	-0.1426482074	0.1372575237	-0.0092069748	0.059704514000000014	-0.0122410723	0.1624245636	-0.007234757099999998	-0.0756934841	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0487611	0.010747	0.000115498009	0.0023776448732100003	-0.195881	-0.013818999999999998	0.00019096476099999995	0.038369366161	-0.1239	-0.03646619999999999	0.0013297837424399992	0.01535121	-0.00195624	-0.0001114400000000002	1.2418873600000044e-08	3.8268749376000015e-06	-7.23136e-05	1.993519999999999e-05	3.9741219903999967e-10	5.22925674496e-09	0.000359711	-0.0002737190000000001	1.2939200352099994e-07	7.492209096100004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.6027478106412	4.609431877960334	21.246862237556922	554433.2520471573	816.4712439290532	16.603080852397056	275.66229379123376	666625.2921630555	817.6463386414018	1.2805938872985507	668545.5350936899	1.6399207041864132	790.9563224734078	586.8997068109383	1.310746	20.446363	0.26648228500000004	0.160802	0.0386364304	0.1386051268	-0.0367958502	0.2266116238	-0.0221438964	-0.0013249019	-0.043897196	0.0620092472	0.042164827099999996	-0.1625114775	-0.0011987055	0.0759468316	0.0581071101	-0.044101301100000004	0.060216004299999994	0.0038004229	0.1540844744	0.0152199123	0.1823212048	-0.12612911300000001	-0.10046673960000001	0.07051775269999999	-0.058682363	0.0056508632999999996	-0.056567898	-0.0248531919	-0.052842920700000004	-0.053321069400000004	-0.080757222	-0.0429075973	0.0468247684	0.014294435	-0.035378623	0.0248904086	0.0149544499	0.15169484460000002	-0.0031009089	0.0696028727	0.0834627317	-0.1511275892	0.0850492402	-0.041082414399999996	0.0032177088	-0.07385139660000001	-0.0024453081	0.0033397814	-0.0892007318	0.10342074609999999	-0.058307262400000004	-0.0650007736	-0.0670593125	0.0116521221	0.0703334871	-0.0102966937	0.1644852865	0.0441018421	-0.0007063264999999999	-0.1625373987	-0.056679241	-0.14838225800000002	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0451923	0.003568800000000004	1.2736333440000027e-05	0.00204234397929	-0.0593752	0.1365058	0.018633833433639998	0.00352541437504	-0.0422755	0.08162449999999999	0.006662559000249997	0.00178721790025	-0.00186561	9.063000000000018e-05	8.213796900000033e-09	3.4805006721e-06	-0.000419364	-0.00034705040000000003	1.2044398014016002e-07	1.7586616449600005e-07	-9.82723e-05	-0.0004579833	9.657444947289998e-09	2.0974870307889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.0892468620161	2.4864990513749494	6.182677532488522	558142.3427768545	822.3033523045402	5.832108375486996	34.01348810342557	676182.8032112848	817.6847176094548	0.038378968052938944	668608.2974120538	0.001472945188808508	790.0632910652628	601.9863577059917	1.068862	16.673222	0.219840415	0.114247	-0.014817876200000003	0.0798406163	0.0203356927	0.1635213589	0.016970222	0.0318030418	-0.0949704641	0.0580571413	0.1016852743	-0.19351866969999998	0.0796701908	-0.011694944799999999	-0.0016384139000000001	-0.0481092313	0.0798372737	-0.0050894114	0.0733130138	-0.0615047429	0.0424777199	-0.0384700479	-0.0829610159	0.0808734219	-0.034734977400000006	-0.13760792060000002	0.0069534422	-0.046761162800000006	-0.0750086911	-0.0105507662	-0.0302351851	0.0038762331	-0.0025691992	-0.0224766196	0.0263914146	-0.0850998217	0.0635803525	0.0165672608	0.0915561675	0.0566545716	0.130625446	-0.12924959689999999	0.09196379630000001	0.0084235416	-0.0522863716	0.0181508875	-0.0753425873	0.015906106399999998	-0.0694953978	-0.0320684063	-0.0977743391	0.0117726048	0.0061449301	-0.1006371716	0.0598837976	-0.030363687400000002	-0.0369461254	0.0425187654	-0.0475133517	0.029794438700000002	-0.0730509023	-0.241427408	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0187516	0.0264407	0.0006991106164899999	0.00035162250256	-0.155651	-0.09627580000000002	0.009269029665640005	0.024227233801000003	-0.0934396	-0.05116410000000001	0.002617765128810001	0.008730958848160003	-0.00214415	-0.0002785400000000001	7.758453160000005e-08	4.5973792225000015e-06	-0.000650571	-0.00023120699999999996	5.3456676848999966e-08	4.2324262604099996e-07	0.000311177	0.0004094493	9.683112532899999e-08	1.6764872927048998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.448753392139	3.3595065301228715	11.286284125938215	563173.3314678154	826.7682143900959	4.4648620855556365	19.934993443032237	683545.6803257875	818.3440759649344	0.6593583554796396	669687.0266669025	0.4347534409408148	791.6936175519397	624.1695288595429	1.085719	16.936165	0.16592860000000004	0.105667	-0.0529261271	0.004810996	0.0610037729	0.0811407151	-0.017345431499999998	-0.0360421809	-0.046688918200000006	0.023785327999999998	0.079972513	-0.15486007470000002	-0.0183296278	-0.0873035783	-0.0687030204	-0.1750531736	-0.063444863	-0.0275529304	0.0894078611	-0.03303622	0.0463991954	0.0560790343	0.095506504	0.060492042999999995	0.0275516819	-0.019089961000000003	0.0809309091	0.0792632511	-0.010365770500000001	-0.0382317723	-0.0985306016	0.0520131283	0.1084396474	-0.0140500034	0.040697561800000004	-0.1615401916	-0.0168047551	-0.07913186030000001	0.0382232297	0.0008379966999999999	0.0942716178	-0.0770811729	0.010868299599999999	-0.0999221967	-0.0537964874	0.0319522719	-0.1712780362	-0.0766373695	-0.08497497039999999	-0.17003688670000006	-0.0696618165	0.0386452157	-0.036229929300000005	-0.0554439937	0.062169820099999995	0.0043499947	-0.0587402729	-0.0043936478999999995	-0.0209515828	-0.0801733291	0.0994911894	-0.0383500503	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0268512	-0.008099599999999998	6.560352015999998e-05	0.0007209869414399999	-0.0586995	0.0969515	0.00939959335225	0.00344563130025	-0.0967254	-0.003285799999999977	1.0796481639999854e-05	0.00935580300516	-0.00262494	-0.00048079	2.3115902410000004e-07	6.890310003600002e-06	-0.0012707	-0.0006201290000000001	3.845599766410001e-07	1.61467849e-06	0.000362092	5.0914999999999956e-05	1.3111061646399994e-07	2.592337224999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.5651051323475	0.116351740208529	0.013537727449553026	563347.9770423321	822.1241208991139	-4.644093490981959	21.567604352981	675888.0701641409	819.6317138230103	1.2876378580758685	671796.146304445	1.6580112535502098	792.190854222549	626.6372281004677	1.060021	16.535302999999995	0.2023581	0.121748	-0.0663184431	-0.0351841189	0.045149981500000005	-0.009642965	0.041290634	0.0045747427	-0.0880051973	-0.0396788531	0.074171501	-0.0898549517	-0.0078655941	-0.083708571	-0.0983116358	-0.066811531	0.0314332885	0.1054114353	0.027697138599999997	-0.080067635	-0.0008732309	-0.12768054880000002	-0.025622428500000002	0.0138534514	-0.07504175860000001	0.0899572215	0.056045713	0.0254802598	-0.0308522981	-8.378360000000001e-05	0.0594332683	0.0284401012	-0.0858496256	0.07261141410000001	-0.07384850379999999	0.0637438435	-0.0073294352000000005	-0.009047281800000001	-0.024101038999999998	-0.0429670766	0.0759623987	-0.0296752498	0.0186363212	-0.046635353	-0.0396393105	0.1635044825	-0.0695448948	0.0389289662	-0.1084319482	0.026784457400000003	0.08667368660000001	0.11891018269999999	-0.0032733743	-0.0653979877	-7.94878e-05	0.0731940505	-0.07838558150000001	-0.0054372427	-0.0323542822	-0.078328331	0.0095010774	-0.0785563146	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.0249204	0.0019307999999999964	3.7279886399999865e-06	0.0006210263361600001	-0.159428	-0.10072849999999997	0.010146230712249998	0.025417287184	-0.13673900000000005	-0.04001360000000007	0.0016010881849600053	0.018697554121000014	-0.00176806	0.0008568800000000003	7.342433344000005e-07	3.1260361636e-06	-0.00101359	0.0002571100000000001	6.610555210000002e-08	1.0273646881e-06	0.000441806	7.971400000000003e-05	1.9519254163599998e-07	6.354321796000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
