global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
760.5565319556157	-2.2249691365374247	4.950487658544093	578446.2383003535	940.6108998964752	-4.412070514536482	19.466366225242208	884748.8650040568	862.0921774761235	0.6832475682015229	743202.922465524	0.4668272394532947	863.2547612000734	595.195325266043	1.0549	21.657856	0.23006156	0.0990362	-0.0012151736	0.029161523999999998	-0.0325035736	-0.08937629289999999	-0.0084957234	0.0174898182	-0.0819203016	-0.028294483500000002	-0.0893253604	0.0213204134	-0.0658758326	0.060606981	-0.0177935408	-0.0693464612	-0.040579467599999995	0.008781521899999999	-0.1033306492	0.09412881949999999	-0.0026668737	0.0606122273	0.0622251659	-0.0093361972	-0.059709729100000004	0.0313663476	-0.0006217353	0.0663848823	-0.019933543300000002	0.0205328486	0.0645472259	-0.052889875	0.043990271399999996	-0.0840750326	-0.0588990115	0.0360550528	0.0738753201	-0.102406325	-0.0425475885	0.0244175129	-0.0245689744	0.011843696599999998	0.056140325199999994	-0.1184037564	2.07026e-05	-0.0025075979	0.010557326	-0.0699278698	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	0.00482013	-0.00698167	4.87437159889e-05	2.32336532169e-05	-0.0713405	-0.06852549	0.005089466940249999	0.004695742779740099	-0.044087400000000006	0.0664586	0.0019436988387600005	0.004416745513960001	-0.00103999	0.0012502499999999998	1.5631250624999997e-06	1.0815792001e-06	-0.000939631	-0.00017403600000000005	8.82906416161e-07	3.028852929600002e-08	0.00159686	0.00033763	1.139940169e-07	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.8423786382061	-0.7141533174095684	0.5100149607670919	577360.440374567	935.973961113184	-4.636938783291157	21.501201279989683	876047.2558819043	860.2123548506975	-1.8798226254260728	739965.2954377823	3.5337331030637724	862.2482572293179	583.8234716204531	1.16791	23.978033	0.10392950000000001	0.06686	0.0078906302	0.048518761900000006	0.032375831	0.0192060215	0.055721113200000005	-0.0431275636	-0.10685351380000001	-0.0173439419	0.027900694700000003	-0.0151841625	-0.12675019210000002	0.0170934005	0.0303627674	-0.0488249567	0.0317295832	0.0217510799	0.0151803324	-0.0712774677	0.10709238089999999	0.0025546342	0.1153346905	0.0183623635	0.06887472929999999	-0.1799969554	-0.057035292	0.0844229294	0.0920565043	0.023415705499999998	-0.0157024732	0.0049614296	-0.0642476821	0.0008557942	-0.13410632349999999	-0.0249559509	-0.0024639263	0.07575275719999999	-0.0791085603	0.0375138064	0.0565654862	0.09858307050000001	-0.0167321068	0.0392848935	0.037897818300000004	-0.10208744060000001	0.026105850400000002	0.006195861899999999	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.00229092	-0.00711105	5.05670321025e-05	5.2483144464000015e-06	-0.106949	-0.0356085	0.011438088600999999	0.00126796527225	-0.0997175	-0.0556301	0.00994357980625	0.0030947080260099995	-0.00102962	1.0369999999999997e-05	1.0753689999999993e-10	1.0601173444e-06	-0.0008384039999999997	0.00010122700000000028	7.029212672159996e-07	1.0246905529000058e-08	0.00159686	0.0	0.0	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.7982496107621	1.9558709725559995	3.825431261287151	580336.5731100211	933.8729751538813	-2.1009859593027613	4.4141420011873445	872118.7337227617	860.2379201530232	0.025565302325730958	740009.2792691991	0.0006535846830060245	860.8839219569777	584.1735072718237	1.121485	23.024895	0.39494316	0.243329	0.0811173538	-0.0311215634	-0.0504176343	-0.0223705906	-0.07673432849999999	-0.08180802400000001	-0.0403065731	-0.0188107615	-0.02989953	-0.10477866820000001	0.084011752	0.0012448471000000001	0.0169732614	0.0986669528	0.053262774299999996	0.0100107075	0.092847228	-0.1429312076	-0.1371981141	-0.0389499112	-0.1392739385	-0.1029688707	0.0014591614000000002	0.0012753231	-0.12431973369999999	0.0188455139	-0.0126963471	0.12975942599999998	-0.09988248179999999	0.046651155300000004	0.0680615664	0.0792677538	-0.022556839500000002	-0.038859105299999995	0.023492250699999998	0.14267585230000002	0.0851740418	-0.0675690856	0.0554931512	-0.0746306781	-0.0638042429	-0.0377174702	0.0679834897	0.0696603881	0.0800313928	0.050614834500000004	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	0.00916179	0.01145271	0.0001311645663441	8.393839600409999e-05	0.07938249999999998	0.1863315	0.006301581306249997	0.034719427892249986	-0.0148363	0.0848812	0.00022011579769	0.00720481811344	-0.00279021	-0.00176059	3.0996771481e-06	7.7852718441e-06	-0.0007596089999999997	7.8795e-05	5.770058328809995e-07	6.208652024999999e-09	0.00119069	-0.00040617	1.6497406889999994e-07	1.4177426761000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.8775335104121	-2.9207161003499778	8.530582538843582	575895.1108668467	932.3978540805217	-1.47512107335956	2.1759821810694597	869365.7582939619	861.0480429657898	0.8101228127666218	741403.7322952165	0.6562989717649029	861.700033483737	567.1770601076722	1.252774	25.720341	0.2649604600000001	0.181126	0.011777051	0.047826133300000004	0.0454717642	-0.1094123532	-0.0337155421	-0.0755272633	0.0337979865	-0.12335421769999999	-0.044069951600000004	-0.0300022363	0.0052109749	-0.058789098899999996	-0.0634723524	-0.1204399683	0.0246673031	-0.1307100688	-0.0524496137	-0.0537445848	-0.1121572929	-0.06893555280000001	-0.0598114647	-0.1413782759	0.1207182441	-0.0415170022	-0.1788283768	-0.0312795993	0.0783885714	-0.0632301324	-0.0952861469	-0.0137967314	0.0476852438	0.014948578700000001	-0.0054847677000000004	0.10558209980000001	-0.010968318400000001	-0.1565039708	0.056059349800000005	-0.006971110799999999	0.0775139099	-0.011648133	0.02324851	0.0409484938	0.055764853600000004	0.016005636599999998	0.066208612	0.08539338839999999	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.0124632	0.003301410000000001	1.0899307988100008e-05	0.00015533135424000005	-0.07835249999999999	-0.15773499999999996	0.006139114256249999	0.024880330224999987	-0.0331466	-0.0183103	0.00109869709156	0.00033526708608999986	-0.00133279	0.00145742	2.1240730564e-06	1.7763291841e-06	-0.0008981639999999998	-0.00013855500000000017	8.066985708959999e-07	1.9197488025000045e-08	0.00130699	0.00011629999999999995	1.3525689999999989e-08	1.7082228601000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.3906204257312	2.513086915319036	6.315605843947747	579715.6768722797	942.5073258871573	10.109471806635609	102.20142020916029	888320.0593509602	861.3868129487007	0.3387699829108897	741987.2415219198	0.11476510132144448	863.0237142848538	593.6115016385237	1.123192	23.059938	0.11168225	0.0673719	0.039985289199999996	0.023741883999999998	0.0482173275	0.1020681562	-0.013414788700000001	0.009897128199999999	-0.11287131130000001	0.0652603955	-0.0258435391	-0.0020109984	-0.0774792014	0.008260011	0.0550489288	0.0075881213	-0.0716717067	-0.10559492919999999	0.0168450776	-0.0447954581	0.0138616327	-0.039779627799999995	-0.0673878955	0.0231218259	-0.0472444262	0.0971763843	0.0662410611	-0.017664290200000002	-0.0663737839	-0.0688535639	-0.1089654324	-0.0826071173	0.0129573722	-0.0143918244	-0.0639743482	-0.073609045	-0.044465778899999996	-0.041162049900000004	-0.09421768859999999	0.0145277283	-0.022311425	-0.0334508159	-0.006299440999999999	0.0660164856	-0.0292295362	0.07952157809999999	0.0104903573	-0.0583932728	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.0148876	0.0024244	5.877715360000001e-06	0.00022164063376	-0.07821979999999999	0.00013269999999999949	0.006118337112039999	1.7609289999999863e-08	-0.105274	-0.07212740000000001	0.011082615076000002	0.005202361830760002	-0.00170868	-0.00037589	1.4129329210000002e-07	2.9195873424e-06	-0.0008239689999999999	7.419499999999999e-05	6.78924912961e-07	5.504898025e-09	0.00159686	0.00028987	8.40246169e-08	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.7948042752556	0.4041838495244292	0.16336458421638644	580331.323820775	938.46043553321	-4.046890353947333	16.37732153687197	880707.989061182	860.6148597268483	-0.7719532218524137	740657.9367826628	0.5959117767283217	862.1014694040148	586.5126765837159	1.213201	24.907883	0.28226015000000004	0.16268	0.06332300469999999	-0.0558105341	-0.1018053145	-0.10962912220000001	-0.0914527976	-0.0535389754	0.0002355689	-0.015142901399999999	-0.0495911833	-0.0640075554	0.0147116355	-0.007702569100000002	0.0680869663	0.010689885900000001	-0.030129065	0.017270647	-0.0145193399	-0.0585354469	-0.1698001043	0.0384221654	0.1276923497	0.0028207478000000005	0.0066068411	0.0884537559	0.0712859582	0.026700161	-0.0461771458	0.022656759900000004	0.0679354675	-0.1484064081	0.0718671933	0.0308153402	-0.0203532508	0.015125646000000001	0.024541382200000003	0.0502946686	0.0060585809	-0.0546542516	0.0576445015	-0.0468509848	0.0221719765	-0.1055611233	0.1028979857	0.0321886721	-0.04362072	0.0045355249	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.0370112	0.022123599999999997	0.0004894536769599997	0.0013698289254399994	0.015858700000000003	0.0940785	0.0002514983656900001	0.008850764162249999	0.013121100000000002	0.1183951	0.00017216326521000004	0.01401739970401	-0.00212133	-0.0004126499999999999	1.7028002249999988e-07	4.500040968899998e-06	-0.00059707	0.00022689899999999992	3.564925849e-07	5.148315620099996e-08	0.00128315	-0.00031371000000000003	9.841396410000002e-08	1.6464739225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.1369503386708	-3.6578539365848433	13.379895421389229	574771.6354688201	934.2071390015384	-4.2532965316715945	18.090531386329612	872742.9785614397	860.6428031968321	0.0279434699838248	740706.0346945011	0.0007808375147369174	861.7034873149206	568.4354026648923	1.409705	28.942247	0.20454855	0.117677	0.045134556900000004	0.0681053339	0.15189161369999998	-0.0044400193	-0.0099434004	-0.07971763379999999	-0.0351461152	-0.024319514599999998	-0.0127723282	-0.024396814399999998	-0.0730140946	-0.0327292368	0.0031326512	-0.0373131844	0.0415910423	0.0106188931	-0.0748764774	-0.0215210568	-0.08475467119999999	0.0024227727	-0.01394083	-0.0102917133	0.09602881619999999	0.0404360903	-0.005428263199999999	-0.07924406190000001	0.057516259800000004	-0.0249049253	0.0516074586	-0.1036501109	0.011563293899999999	0.0165831306	-0.0888946174	0.0485440038	-0.011960624599999999	-0.033210162200000004	0.009633485	-0.0382921045	0.022312181299999997	-0.0689742086	-0.0401112586	0.0773736021	0.0139051596	-0.1041077332	0.0457299766	0.0628287274	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	0.021554	-0.015457199999999994	0.00023892503183999981	0.000464574916	-0.0568436	-0.0727023	0.00323119486096	0.00528562442529	-0.0368971	-0.050018200000000006	0.0013613959884100002	0.0025018203312400004	-0.00110436	0.00101697	1.0342279808999997e-06	1.2196110096e-06	-0.000686657	-8.958700000000002e-05	4.7149783564899997e-07	8.025830569000004e-09	0.00150401	0.00022086	4.8779139600000014e-08	2.2620460801000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.1472709413437	5.010320602672891	25.10331254156845	582393.7571452206	940.94358677685	6.7364477753116025	45.379728629500654	885374.8334964834	860.9205731793103	0.2777699824781621	741184.233323392	0.07715616316591847	863.4601202458654	583.5170176930612	1.2533280000000002	25.731724	0.3279709	0.198319	0.0965315635	-0.036151766200000005	0.0267377029	0.037073314100000004	-0.1311907318	-0.028983651800000006	-0.0273460287	0.0447601733	-0.0610475179	-0.0859515993	0.0529050517	-0.0497686933	0.0469071187	0.0918662225	0.0332493893	-0.0297236102	-0.10546552990000001	-0.0223686513	0.042210759400000006	0.0596095587	0.0172232455	-0.09222484660000001	0.0716634842	-0.03488824	-0.060384689400000004	0.25417970219999997	0.0566541941	0.049974528	0.1139700717	0.0468915443	0.1079115949	0.058167602199999995	0.0346717035	-0.0795289582	-0.0782515134	-0.022158763799999998	-0.05932301070000001	-0.0758428677	-0.0721691944	0.08058115639999999	-0.0173024703	-0.0174638186	0.087658505	0.007086592900000002	0.0222989104	0.12135701210000001	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	0.040135500000000005	0.018581500000000004	0.0003452721422500002	0.0016108583602500006	0.0943165	0.15116010000000002	0.00889560217225	0.02284937583201	-0.007781599999999999	0.0291155	6.055329855999997e-05	0.0008477123402500003	-0.00308787	-0.00198351	3.9343119201e-06	9.5349411369e-06	-0.000655373	3.128400000000002e-05	4.29513769129e-07	9.786886560000014e-10	0.000936528	-0.000567482	3.2203582032399997e-07	8.770846947840002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.5532070433313	-1.5940638980123367	2.541039710946285	579963.2871579829	940.8597688835704	-0.08381789327961542	0.007025439233833	885217.1047036455	861.5585166536232	0.6379434743129195	742283.0776183916	0.4069718764184386	863.0460922327305	572.5451592360859	1.24643	25.590094	0.33606275	0.225211	0.0366082404	0.0289232283	0.0577841392	-0.0740352532	-0.0316965056	-0.0059781901	0.0755129192	-0.038038193399999996	-0.0511168883	-0.0367965032	-0.0309573792	-0.065749948	-0.0336132861	-0.0820762195	-0.0331106113	-0.057271986399999995	0.06036728	0.1481504494	0.0548119058	0.11305255800000001	-0.11331621720000001	0.0149836211	-0.042526571299999996	-0.0071370439	-0.0185806801	0.020854004	-0.0485794021	-0.022561985299999997	0.1239127708	0.11655871640000001	0.0442212441	0.014575026999999999	-0.04325938730000002	0.1113748859	-0.0208588159	-0.0034124979	-0.0437156622	0.031112544300000006	0.0209064077	0.1193299227	0.0107766956	-0.107013555	-0.1260894267	0.0553005141	-0.0845105149	0.0833859619	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	0.024497900000000003	-0.0156376	0.00024453453376000004	0.0006001471044100003	-0.108709	-0.2030255	0.011817646680999995	0.04121935365024999	-0.0179945	-0.010212899999999999	0.00032380203025000003	0.00010430332641000003	-0.00138589	0.00170198	2.896735920399999e-06	1.9206910921000003e-06	-0.00053614	0.00011923299999999995	2.874460996000001e-07	1.4216508288999986e-08	0.00125905	0.000322522	1.0402044048400001e-07	1.5852069025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.1628196680864	1.6096126247550728	2.590852801770915	582417.4893237442	937.4808369831163	-3.378931900454063	11.417180787906108	878870.3197105643	860.9186706451835	-0.6398460084396902	741180.95746547	0.4094029145162041	862.5388107776387	584.983276962726	1.183749	24.303211	0.20159375	0.12925	0.025551644	-0.0135993853	0.0115463153	0.0723258441	0.0047795141999999995	-0.043014607	-0.0044897154	-0.0080098833	-0.0010402729	-0.027799417799999997	-0.0454354057	-0.023651094100000002	0.0543722543	0.0560068579	0.0371246704	0.0265409644	0.021870920800000002	-0.027503780800000002	-0.004169492	-0.0951101174	0.0238575142	0.10835566949999999	-0.0678143919	-0.044346682699999994	0.0701875246	0.049165538200000004	0.0674893962	-0.0934747097	0.0822642314	-0.0497892548	-0.0198857889	0.0109576014	-0.05996655400000001	0.0045514011	-0.0435151634	0.0858936702	-0.0407636621	-0.0404283939	-0.011162078999999998	-0.0857363701	-0.0486606983	0.0647206113	-0.0807980968	0.048531591	0.052500678099999996	-0.0678234108	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	0.0218726	-0.002625300000000004	6.892200090000021e-06	0.00047841063076	-0.0735928	0.03511619999999998	0.005415900211840001	0.001233147502439999	-0.146039	-0.1280445	0.021327389521	0.01639539398025	-0.00159681	-0.00021091999999999983	4.448724639999994e-08	2.5498021761e-06	-0.000703565	-0.0001674249999999999	4.950037092249999e-07	2.803113062499997e-08	0.00159686	0.00033781	1.141155961e-07	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.0215961603682	0.8587764922817769	0.7374970636957928	583728.9993994368	945.8053938288961	8.324556845779739	69.29824667861831	894547.8429958331	861.5586355620061	0.6399649168225778	742283.2825114656	0.409555094763729	862.9460750380388	590.2568781579271	1.042185	21.396811	0.2344058	0.136968	0.044646209000000006	-0.0600379825	-0.0044356689	0.0437316814	-0.0690902848	0.024319974100000002	-0.0286484541	0.084544992	-0.06512919910000001	-0.0420598058	-0.0078931283	-0.029170493	0.0484673354	0.0607061867	-0.0412572191	0.0249292046	-0.1140617942	0.0116171452	-0.0541949123	0.0007603534	0.0830135939	0.0325709836	0.0053789638	-0.0037616991	0.0010938895	-0.05878474860000001	-0.012079051	0.1220390241	0.0701848601	-0.1234224532	0.0752207144	0.0008541080999999999	0.006865422800000001	-0.023607918	-0.0548538945	-0.0640605647	-0.0465006376	-0.0658376974	-0.052723287599999995	-0.10674353689999999	-0.011122191799999999	-0.0177084899	0.0206632419	0.0065323757	0.037356879700000005	-0.0171720267	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	0.0390185	0.0171459	0.00029398188681	0.00152244334225	0.0191758	0.0927686	0.00036771130564	0.008606013145960002	-0.0645193	0.0815197	0.00416274007249	0.00664546148809	-0.00215382	-0.0005570099999999999	3.102601400999999e-07	4.638940592399998e-06	-0.0007978269999999998	-9.42619999999998e-05	6.365279219289996e-07	8.885324643999961e-09	0.0013887000000000005	-0.00020815999999999955	4.333058559999981e-08	1.9284876900000016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.3007137781641	-2.7208823822040813	7.403200937788557	579578.7767991421	939.0899928373597	-6.715400991536398	45.096610477128046	881890.0146472722	862.3565108113327	0.7978752493265802	743658.7517386961	0.6366049134879525	863.443210864029	589.569243591053	1.088374	22.345102	0.16138855	0.107482	0.0029850826000000002	-0.013343499699999999	-0.008405123399999999	-0.0773195206	0.0206786808	-0.0068268663	-0.0259165641	0.0338937726	-0.0742806632	0.0258783155	-0.05514581019999999	-0.0327315038	0.0254660507	-0.128349577	0.0316592176	0.0011561909	-0.0521509034	0.1370814616	-0.0054297174	0.0698033393	0.0281067611	-0.059417372	-0.0413689293	0.0378318725	0.1218623322	-0.0399723535	0.0612512688	-0.0065124101	0.0286444637	0.0694638129	0.0331484214	-0.060440059500000004	-0.0267123727	0.1023347199	0.0429635573	-0.0551521152	-0.0949477298	0.0036258959000000004	0.0159388896	0.0988309489	0.0997137634	-0.02865593	-0.0464805896	-0.023941107200000002	0.0214442446	-0.0753650202	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	0.039044	2.550000000000469e-05	6.50250000000239e-10	0.001524433936	-0.0565111	-0.07568689999999999	0.0031935044232100003	0.00572850683161	-0.0645731	-5.379999999999274e-05	0.00416968524361	2.8944399999992193e-09	-0.0007958149999999997	0.0013580050000000002	1.8441775800250009e-06	6.333215142249996e-07	-0.000651545	0.00014628199999999975	4.24510887025e-07	2.139842352399993e-08	0.00159686	0.00020815999999999955	4.333058559999981e-08	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.9883019123645	-0.31241186579961777	0.0976011738923984	579103.195647464	938.6749650309876	-0.4150278063721089	0.17224808006204473	881110.6899759256	861.5329513512974	-0.8235594600353124	742239.0262640768	0.6782501842136553	863.4201133679884	584.6651303776813	1.017383	20.887608	0.04145845000000002	0.0322852	0.0361778769	0.0084652289	0.055321794699999996	0.0304653862	0.029336585499999998	-0.0368895727	-0.0514116008	0.0708801099	-0.0069980508	0.0017452829999999998	-0.0657007176	-0.0199087477	0.0870109597	-0.1166876933	0.0202265446	0.05797535230000001	0.0925702647	-0.0367184077	0.10371036900000001	-0.0721571577	0.1139077039	0.0179539557	0.0047488602	-0.0231911673	0.1241084153	-0.0827285681	-0.028631056499999998	-0.0094299238	-0.09266409490000001	0.0374810825	-0.0275229227	-0.0048028869	-0.0677718813	0.040799727599999995	0.0098059232	0.107810109	-0.1120811275	0.024182267400000002	0.0487090071	0.104921784	0.050386739800000004	0.094883919	0.0368633337	-0.0941738614	-0.050176878700000004	-0.0536380071	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	0.0390337	-1.030000000000475e-05	1.0609000000009783e-10	0.00152362973569	-0.0493757	0.007135400000000006	0.0024379597504899995	5.09139331600001e-05	-0.0962838	-0.031710700000000015	0.00927057014244	0.0010055684944900005	-0.0008065169999999998	-1.070200000000002e-05	1.1453280400000045e-10	6.504696712889996e-07	-0.000610206	4.1339000000000046e-05	3.7235136243600003e-07	1.7089129210000035e-09	0.00159686	0.0	0.0	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.6547753492548	1.6664734368903282	2.777133715861063	581642.3063630223	935.3972053893823	-3.277759641605257	10.743708268136228	874967.9318502663	860.1492144993723	-1.3837368519250504	739856.6712038872	1.9147276753754487	861.7537117767157	592.2650389613565	0.94907	19.485081	0.19221745	0.114389	0.0438245358	-0.0654328855	-0.0616014943	0.0009298472	-0.0328147087	-0.0738405111	0.01087304	0.013269458500000001	0.0086886333	-0.0869682267	0.0314120529	-0.059740044400000004	0.0702901318	0.021954136800000003	0.0273986505	0.0809379581	0.082479846	-0.10959056619999999	0.010667446200000002	-0.1359027779	-0.06541116129999999	0.0491156683	0.0116530355	0.007972216899999999	-0.0868409451	0.011331903600000002	-0.0869590501	0.0480266143	-0.0657917593	-0.0904108949	0.0321994517	0.0895982865	-0.0093199662	-0.0005399937	0.006265789399999999	0.1252524519	-0.0078812789	-0.0637172267	0.0201135999	-0.0661157158	-0.053276211799999994	0.09298912279999999	0.0872435561	0.0637340673	0.0990986426	0.0225285973	0.0501794518	-0.061131249900000004	-0.1070737061	-0.0385211975	0.0	0.0451651	0.006131400000000002	3.759406596000003e-05	0.00203988625801	0.0410924	0.09046810000000001	0.00168858533776	0.008184477117609999	-0.07790619999999998	0.018377600000000018	0.0060693759984399975	0.0003377361817600008	-0.00183571	-0.0010291930000000003	1.0592382312490006e-06	3.3698312041e-06	-0.000202962	0.000407244	4.1193573444e-08	1.6584767553599994e-07	0.00148849	-0.00010837	1.17440569e-08	2.2156024801000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.3362902674469	-2.318485081807921	5.375373074565883	578111.2742976632	934.0882431353	-1.3089622540823032	1.7133821826122233	872520.8459635914	860.7366219109482	0.5874074115758958	740867.5322986706	0.34504746717429385	862.3969878346619	574.9679841986398	1.114056	22.87236	0.2440446	0.118818	0.0183393118	0.0075090636	0.0641927972	-0.0628298304	-0.0344569365	-0.0658972161	0.0907611148	-0.0287952579	-0.024197505299999998	-0.0492828672	-0.0005454121	-0.11913776599999999	-0.0048716156	-0.1522132646	0.0002745957	-0.0560722235	0.0244254875	0.0508812562	0.022932384500000003	0.0443631533	-0.0269176169	-0.09772572189999999	0.0812217298	-0.10772664439999999	0.0203030689	-0.09907106519999999	0.0246478352	-0.0767951248	-0.0770893699	0.0797209689	0.05411357730000002	0.0545309716	0.022046313799999998	0.1310767025	-0.0431731029	-0.1178858485	-0.0236940353	-0.010354018199999999	0.0897028211	0.0460738754	0.058963352000000004	0.09155004119999999	0.0276114508	-0.12489061359999999	-0.0187101909	0.1756989271	0.0484278514	-0.0643347396	-0.10621349710000001	-0.0310665248	0.0	0.0182821	-0.026882999999999997	0.0007226956889999999	0.00033423518041000004	-0.0589525	-0.1000449	0.0034753972562500002	0.010008982016009998	-0.047586300000000005	0.030319899999999976	0.0022644559476900005	0.0009192963360099986	-0.00066892	0.00116679	1.3613989041e-06	4.4745396640000007e-07	-0.000663738	-0.000460776	4.4054813264399995e-07	2.12314522176e-07	0.00159686	0.00010837	1.17440569e-08	2.5499618596000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
