global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
784.1006804031044	n/a	n/a	614813.8770086113	974.3815328948892	n/a	n/a	949419.371646594	867.8650033490571	n/a	753189.6640380591	n/a	871.9804385295893	600.9872847333627	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.498290000000001e-09	n/a	n/a	7.22209329241e-17	5.0791200000000006e-09	n/a	2.579745997440001e-17	n/a	-1.4145e-08	n/a	2.0008102499999998e-16	n/a	-8.816869999999998e-05	n/a	n/a	7.773719659689997e-09	-0.0	n/a	0.0	n/a	-5.29716e-05	n/a	n/a	2.80599040656e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.1528250711971	-3.9478553319073626	15.585561721669393	608638.4304665697	954.7888618526384	-19.5926710422508	383.8727585698529	911621.7707178568	866.0777908678174	-1.7872124812397487	750090.7398344787	3.1941284530991387	866.0446228619562	579.3504683159252	1.2052870000000002	22.644115	0.22942879556759	0.130121	-0.055321572	0.0338379696	0.0452399048	-0.039100646	-0.1126366097	-0.0183643749	-0.0443443887	-0.1067746761	0.06183836650000001	-0.16960036969999998	-0.0357467921	0.12452075	-0.0777104171	0.0405620921	0.0891836407	-0.0191311608	0.0436210639	-0.0029751135	0.0939327507	-0.0632907787	0.1094287494	-0.0333058731	0.0649085192	-0.1167775027	0.10836564580000001	-0.0609027418	0.0407347814	-0.09755255439999999	0.0583376696	-0.0402596929	0.036130404	-0.042511220700000005	0.0045374495	-0.0347239313	0.14138658269999999	-0.0712464003	0.04704162889999999	-0.08175180280000001	0.0038002728	-0.0949206625	0.1443997491	-0.025282617	0.0271547598	-0.1124032447	0.012029607900000001	-0.037371756299999996	0.0851509509	0.0337467602	-0.021864407000000002	0.0494033318	-0.1927837791	0.028260917799999997	-0.057041027	0.013271693000000001	-0.1813268209	0.0179252089	-0.1044688306	0.1031182025	-0.0678145925	0.0374845905	-0.0740823241	0.16227404609999999	-0.0249820969	0.0670197325	-0.05368723809999999	0.1128608806	0.1128439341	0.1128156919	0.0	0.0404529	0.04045289150171	0.0016364364308491211	0.00163643711841	0.0666729	0.06667289492088	0.004445275594409999	0.0044452749171307055	0.0747827	0.074782714145	0.005592452219289999	0.005592454334892783	-0.0008248469999999998	-0.0007366782999999997	5.426949176908896e-07	6.803725734089996e-07	-0.0	0.0	0.0	0.0	0.000160756	0.0002137276	4.567948700176e-08	2.5842491536000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.8539835835718	-1.2988414876252818	1.6869892099766552	606613.5277439987	948.56372479864	-6.225137053998424	38.75233134106417	899773.14000387	866.1456934295823	0.06790256176486764	750208.3622466119	0.0046107578942316645	865.6164942785997	573.0575078384103	1.005023	18.881695	0.14363109999999998	0.0769393	-0.0419175595	-0.0797731214	-0.0537672675	0.1133712813	-0.0713539434	-0.0874490186	-0.0199887217	0.0913993076	-0.0907530543	-0.1640351642	-0.0627596967	0.1156259946	-0.10645950259999999	-0.013412835900000001	-0.015505428600000001	-0.051196528399999996	-0.0496352397	-0.0849947834	0.1162726339	0.0337482705	-0.0682684259	0.0530272096	0.0539692543	-0.0683518417	-0.0369894221	0.0272467858	0.062189752599999995	-0.099904721	-0.053427799299999995	0.0225781194	0.026269732999999997	0.0180837822	0.0273092104	0.0026837490999999996	0.1647844936	-0.0033029560999999997	0.09851502919999999	-0.1260265037	-0.030083632000000006	-0.1088525791	0.10536113109999999	-0.1034110058	0.06589817349999999	0.0549717472	-0.0205677958	0.0382504226	0.0441873958	0.0449050823	-0.0541364634	-0.0639195649	-0.0946342335	0.033616097000000005	0.0710959692	-0.067154438	-0.1553955063	0.1097629576	0.0824698562	0.0401223616	-0.0160226714	0.0212437088	-0.0197923087	-0.013650635800000002	-0.10010200400000001	0.0352447656	0.0999133368	0.1128156919	0.1126632248	0.11240926539999999	0.0	0.0527486	0.012295700000000001	0.00015118423849	0.00278241480196	0.0127596	-0.05391329999999999	0.00016280739216000006	0.002906643916889999	0.08029319999999998	0.0055104999999999885	0.006446997966239997	3.0365610249999867e-05	-0.00025655700000000003	0.0005682899999999997	3.229535240999997e-07	6.582149424900002e-08	-0.000182254	-0.000182254	3.3216520516000016e-08	3.3216520516000016e-08	0.0008484439999999997	0.0006876879999999997	4.729147853439997e-07	7.198572211359995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.8717088288985	1.0177252453266874	1.035764674975266	608199.8822317062	947.6839443543524	-0.8797804442875758	0.7740136301508443	898104.8583870233	867.1583689975041	1.0126755679218604	751963.6369224116	1.0255118058658623	867.1723793567837	592.5579013903258	0.954524	17.93294	0.22250975	0.128314	-0.0726400141	0.0199120317	-0.0724520241	0.0201203595	-0.026602882799999998	0.0409002387	0.061826114	-0.12353115810000001	-0.0389187917	-0.0913478999	-0.0685845633	0.037354657299999997	0.0762926967	-0.023399269599999998	-0.057337367599999994	-0.126760117	-0.182007312	0.0252613954	0.15946273460000002	0.021150286	0.1171057573	-0.074880567	0.0094490788	0.0903921096	-0.0298675197	-0.097469944	0.0038824569	0.0241688444	-0.0097769127	0.0363895148	-0.0037975382	0.0879566386	0.0373763451	-0.0450316599	-0.0719132971	-0.0283999994	0.0152724133	0.1091665733	0.0396623725	-0.06409779139999999	0.0357554326	0.031588533700000004	-0.08543276080000001	0.0097510701	-0.08720814240000001	0.052934197	0.0104015138	-0.1219863994	-0.0439280788	-0.0252707569	-0.1649713747	0.16080110039999998	0.1181839672	-0.0901647417	0.0029621346	0.0541564035	-0.0676729529	0.0218497148	-0.1133898427	-0.0168379544	-0.0761488099	-0.0951421872	-0.026103188700000002	-0.11264245029999999	-0.0093368229	0.1127253327	0.1123020954	0.1115978766	0.0	0.040190300000000005	-0.012558299999999994	0.00015771089888999982	0.0016152602140900006	0.105138	0.0923784	0.011053999044000002	0.008533768786560002	0.0835202	0.003227000000000021	0.006975623808040001	1.0413529000000141e-05	-0.00168111	-0.0014245529999999998	2.029351249809e-06	2.8261308321e-06	0.000191304	0.00037355800000000007	3.6597220416000007e-08	1.3954557936400005e-07	0.000359634	-0.0004888099999999997	2.3893521609999966e-07	1.29336613956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.8643830007965	-2.007325828102012	4.029356980165427	605072.9983412097	941.3475525535872	-6.336391800765227	40.1498610528048	886135.2146986286	868.8671257715871	1.7087567740829854	754930.0822465791	2.9198497129744907	867.9897216198009	576.2525249278826	1.03957	19.530739	0.23987448	0.13462000000000002	-0.0221474754	-0.009853511899999999	0.08661368539999999	-0.1004841065	0.0059175556999999995	0.0595117309	-0.10762867570000001	0.0018922634	-0.058225063499999986	0.0402936398	-0.0473841867	-0.0948391542	-0.0101262628	0.089326172	0.0200863529	-0.082788577	-0.0118739809	0.0242953244	0.0684885462	0.0436843885	-0.0625004816	0.0529862558	0.0058319672	-0.1120837206	-0.047868043	-0.107218276	0.1901324959	-0.0210158115	-0.1011948906	-0.11949707	0.1542541295	0.0200351184	0.0265484804	-0.049938137699999996	0.0005783421	0.06281928349999999	0.055694439000000005	0.0863926317	-0.10273895720000001	0.0156897126	-0.0408820493	0.0874561992	0.1012822674	-0.020067379099999998	-0.0105066481	0.09810686789999999	0.019077685900000002	-0.019644364299999998	-0.0255583198	-0.0716844098	0.0125199208	0.07619638150000001	0.06437584360000001	0.108693237	-0.12325576449999999	0.09864214660000001	-0.0795971767	0.1478781376	0.057237976100000004	-0.0121484833	-0.0112563108	-0.0391754992	-0.169127549	-0.1220799826	-0.024121201800000002	0.1125898391	0.1117611244	0.1103844485	0.0	0.0526703	0.012479999999999993	0.00015575039999999978	0.00277416050209	-0.00417763	-0.10931563	1.74525924169e-05	0.011949906962296902	0.101186	0.017665799999999995	0.010238606596	0.00031208048963999983	-0.00019256	0.00148855	2.2157811025e-06	3.70793536e-08	-1.8649399999999998e-23	-0.000191304	3.4780012035999984e-46	3.6597220416000007e-08	0.000688041	0.00032840699999999996	1.07851157649e-07	4.7340041768100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.9086230287953	0.044240027998853286	0.001957180077339323	605141.8257825564	950.1496967206295	8.802144167042341	77.47774193739755	902784.4461783044	868.9357745153493	0.06864874376219632	755049.3802325899	0.004712650020127688	868.4321362392321	576.1255978074373	1.132448	21.275654	0.2102587300000001	0.122534	-0.0899514616	-0.0467925368	-0.0864226139	0.0386925994	-0.060006469699999995	0.0942952777	0.0878208787	0.0428666338	-0.0672739844	0.0621458004	-0.0755106817	-0.08990049539999999	0.0932350697	-0.0448162855	-0.0266210603	-0.1515112749	0.0763593604	0.08635619679999999	-0.022020252799999997	0.0316118689	0.0897008356	-0.10686838230000001	0.0790574311	0.0047132015999999995	0.005115455200000001	-0.0818730791	0.0625477231	-0.0171619239	0.0165135823	0.0638398575	0.07812789889999999	0.1601222739	-0.0069072949	0.0200833371	0.005989871999999999	-0.09470919779999999	-0.0540805447	-0.0720994653	0.011111544899999999	-0.0370177138	-0.0625330533	0.0751731315	-0.014531128300000001	0.1092147655	0.1591781606	0.039909341	0.0347378421	-0.09478942300000001	0.0220655291	-0.0160381704	0.0646719897	0.0892599882	-0.0402737015	-0.0054727535	-0.029008046000000006	-0.0987189106	-0.1018114348	0.1377357154	-0.0595524232	0.0195514356	-0.0585249262	-0.0254220497	-0.0530460367	0.07876674809999999	0.0494027062	0.11240926539999999	0.111041178	0.1087733526	0.0	0.0638923	0.011222000000000005	0.00012593328400000006	0.00408222599929	0.100772	0.10494963	0.010154995984	0.0110144248371369	0.07547479999999998	-0.025711200000000014	0.005696445435039997	0.0006610658054400009	-0.00150705	-0.00131449	1.7278839601e-06	2.2711997025e-06	-0.0	1.8649399999999998e-23	0.0	3.4780012035999984e-46	0.0007410689999999999	5.302799999999989e-05	2.811968783999988e-09	5.491832627609997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.6923261520147	-1.2162968767805749	1.4793780924661817	603250.9695034276	943.1769435491756	-6.972753171453973	48.619286790021455	889582.7468427649	869.6967735552852	0.7609990399358821	756372.477932473	0.5791195387833343	868.7826289432878	576.4876456474448	1.211867	22.767727	0.18507155	0.0908416	-0.0040771212	-0.0051043753	0.0672723264	0.1163444523	0.0260359348	-0.0250118754	-0.0394405112	0.0772807002	-0.0648523734	0.114958296	-0.0746354893	-0.1363807444	-0.0555010925	-0.08391161539999999	-0.0344456386	-0.028906608599999998	-0.0732525825	0.0401991023	-0.0308271575	-0.0244507698	0.19917051309999997	0.017082139	0.0401215988	0.045548808600000004	0.13356148550000002	-0.0113480991	0.07091179	-0.1061350945	-0.01027252	-0.0218697765	-0.032910493799999996	0.1033403992	-0.042360611	0.016803189099999997	-0.0177867156	-0.0802792615	0.0609513534	-0.0190610396	0.0340436199	-0.0045563672	-0.1479543442	0.0504688874	0.0896128142	0.0905932289	-0.0592319144	-0.0572611437	-0.0689001025	-0.0146548061	-0.0075000708	0.0003649228	-0.012618959099999999	-0.0065750954000000006	0.0875605733	-0.0025053525	-0.0097907415	-0.1451664677	-0.20179430420000002	0.0836493578	0.0254046716	0.022553297400000002	0.0089195131	-0.0057103419	0.0339921737	-0.0040716946	-0.0364370449	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.05860650000000001	-0.005285799999999993	2.7939681639999932e-05	0.003434721842250001	0.0219688	-0.07880319999999999	0.00048262817344	0.0062099443302400005	0.103033	0.02755820000000002	0.010615799088999999	0.0007594543872400009	-0.000653939	0.000853111	7.277983783210002e-07	4.27636215721e-07	-0.000408466	-0.000408466	1.6684447315599994e-07	1.6684447315599994e-07	0.000947979	0.00020691000000000004	4.281174810000002e-08	8.986641844409998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1979983976872	0.5056722456724856	0.2557044200434546	604036.7287133714	940.4208241842456	-2.7561193649299867	7.596193953742072	884391.3265593756	866.3797813819145	-3.316992173370636	750613.925587374	11.002437078202057	865.5632286961318	577.6959076835068	1.24563	23.402042	0.181286965	0.108451	-0.0505484346	-0.0379961877	-0.025765757599999998	-0.1675554853	0.0310399318	0.1281340934	-0.0713170395	-0.0634060795	-0.036198107	-0.07055738019999999	0.0824618525	-0.1486969107	0.0573120768	0.0999875732	0.1305978861	0.0233954334	-0.0266837113	0.05972733	-0.1169822401	0.026224991200000002	0.0644438254	-0.1592475596	0.1093021203	-0.0710643895	-0.0679465343	-0.0065189154	0.0723741358	0.056526047999999995	-0.046185142199999994	0.0209081472	0.09031954630000001	-0.0818921326	0.0447131715	0.012997684499999999	0.02473993	-0.1118490601	-0.047412399	-0.1424523204	0.051020594800000006	0.0562317141	0.0978253667	0.1396174087	0.0358307194	-0.0421743743	0.0023139692	0.014902078000000001	0.1137740882	-0.0427950992	0.09976940279999999	0.0332136678	0.1572473354	-0.0884128582	-0.038105596	0.0655114425	-0.017237260600000002	0.0266807676	-0.05785874780000001	0.27718546850000003	0.1876023557	0.1376580724	-0.0378437857	-0.1253897391	0.0119342241	0.10629493470000001	-0.033652588	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	0.043625	-0.014981500000000009	0.0002244453422500003	0.001903140625	-0.0212748	-0.0432436	0.00045261711504	0.00187000894096	0.0244414	-0.07859160000000001	0.0005973820339600001	0.00617663959056	-8.40147e-05	0.0005699243	3.2481370773049e-07	7.05846981609e-09	-0.000408466	0.0	1.6684447315599994e-07	0.0	0.00126746	0.00031948100000000004	1.0206810936100004e-07	1.6064548516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.9960431175963	1.7980447199090577	3.2329648147928416	606834.835192872	948.9902013279112	8.569377143665633	73.43422463037895	900582.4022163894	866.049116159631	-0.33066522228352824	750041.0716008779	0.10933948922781514	865.5405391094249	571.7499681572327	1.202546	22.592617	0.300385265	0.191746	-0.031198913199999997	0.0459665007	0.0031617818	0.09989053	-0.1109787663	-0.0505364622	-0.0431154914	0.006803725500000001	0.0901138306	-0.1487157743	-0.0574465738	0.1098936537	-0.031759816	-0.0284291316	0.0369848741	0.0025999382999999997	-0.053203036399999994	0.0687537734	-0.0287638895	0.0397020395	0.044821480999999996	-0.0201673622	0.10489893289999999	0.1164460126	0.0158542183	-0.0535127607	-0.1801932803	-0.0313424906	0.0169254228	0.0932749509	-0.042274709400000006	0.0050370922	-0.010873357	-0.010412119000000001	0.054629312699999995	-0.0374831252	-0.1001145246	0.059451668799999996	0.08382173679999999	-0.1307630061	0.0993403752	-0.09691972160000001	0.0054690123	-0.0153847194	0.0098192396	-0.0256363592	0.10199297060000001	-0.0294347679	0.0851254765	0.0816284119	0.0059114711	0.0580968049	0.014968993600000001	-0.0710727499	0.0621251099	-0.1871131923	-0.000811795	0.0440674725	-0.043670015599999994	0.0203595624	-0.0431419089	-0.0545740636	0.050781397699999994	-0.062376202199999994	0.057541057699999995	0.1115978766	0.1078204375	0.1016191316	0.0	0.08365219999999997	0.04002719999999997	0.0016021767398399975	0.006997690564839995	0.152141	0.17341579999999998	0.023146883881000002	0.030073039689640008	0.07754730000000001	0.05310590000000001	0.006013583737290002	0.0028202366148100014	-0.000688692	-0.0006046773000000001	3.6563463713529e-07	4.74296670864e-07	-0.000408466	0.0	1.6684447315599994e-07	0.0	0.00119541	-7.204999999999994e-05	5.191202499999991e-09	1.4290050681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.4391382917778	-0.5569048258184921	0.31014298501992504	605967.4920244457	950.6085239209464	1.6183225930351457	2.6189680151279973	903656.5657511605	866.7237712827232	0.6746551230921796	751210.0957065462	0.455159535114524	866.7200744046855	572.6318461692928	1.133913	21.303192000000006	0.25386592	0.160315	-0.022185511499999998	-0.11161233849999999	-0.0038661052000000004	0.0345585391	-0.023945102000000003	-0.1346662048	-0.0519566326	-0.0302816475	-0.0073125192	-0.09674987880000001	-0.0212371248	0.0662959887	-0.0886579092	0.0054879042	0.0476155397	-0.1046288323	-0.11205459279999999	-0.0144781171	-0.0518660158	-0.0205538116	-0.05920608650000001	-0.0901718556	-0.0661272634	0.11458410699999999	0.0649903943	0.17453285489999998	-0.11205305439999999	0.0202085496	-0.0664636742	-0.210491493	0.0320721898	0.08231915599999999	-0.060288328899999986	-0.04206274559999999	-0.1837465256	0.0159706872	0.1891136729	-0.10267587869999999	-0.1624107489	-0.075752414	0.055042954500000005	-0.11715270720000001	-0.0102087894	-0.0200519922	-0.19126064980000002	0.10472413380000001	0.026070598599999998	-0.0546080412	-0.1248679075	0.16811231899999998	0.0142271731	-0.1893681895	0.0402866065	-0.0108604551	-0.0454763088	0.0891614529	-0.0133991246	-0.0510201262	-0.1707914377	0.06524853809999999	-0.0219537127	-0.090073715	0.0675545562	0.043357528799999996	-0.1913913341	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.08473519999999997	0.0010830000000000006	1.1728890000000014e-06	0.007180054119039996	0.00679268	-0.14534832	4.61405015824e-05	0.0211261341268224	0.0541695	-0.02337780000000001	0.00293433473025	0.0005465215328400005	0.000223424	0.000912116	8.319555974559999e-07	4.9918283776e-08	-0.000869436	-0.0004609700000000001	7.559189580960002e-07	2.1249334090000005e-07	0.00150346	0.00030805000000000003	9.489480250000003e-08	2.2603919716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
