global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
766.3211523046695	n/a	n/a	587248.1084695564	990.767732413147	n/a	n/a	981620.6995910893	858.8834527265442	n/a	737680.7853674699	n/a	855.5332880698842	557.4803779167407	n/a	n/a	n/a	n/a	-0.0522062134	-0.06555431980000001	0.0094611894	-0.1580408738	0.0282422759	-0.0514704181	0.09512336730000001	-0.1771337955	0.27680032050000003	-0.1364163198	0.1810844694	-0.0981818141	-0.025879034500000002	0.0255434793	-0.0773083291	0.0980420269	-0.0054493453	0.0400464483	-0.0508398821	0.1428109109	-0.06407947280000001	0.0074614532	-0.1322405874	0.0266784818	-0.0526770279	0.052662027300000004	-0.16659834199999998	0.0447959072	-0.06450007469999999	0.08074487	-0.14903640140000002	-0.0622526702	0.1119320627	-0.0335119668	0.1239742771	-0.0827803175	3.4351e-06	-0.0095283376	0.0473379487	-0.0025509498999999997	0.12668955710000002	-0.0154725974	0.062307060899999996	-0.0230250579	-0.0865659659	0.1314619329	-0.044072605	0.0750625	-0.11307944199999999	0.050829159400000004	-0.0141545141	-0.0749289216	0.0169597275	-0.1353446608	0.2382109579	-0.0933248412	0.09537513619999999	-0.1248845258	0.1540457419	-0.031758049	0.24332904649999998	-0.1261901457	0.0011545977	0.1903120234	0.057835531600000004	-0.0720514875	0.0539446561	-0.009096468	0.0603342066	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0262497	n/a	n/a	0.00068904675009	8.08024e-05	n/a	6.5290278457599994e-09	n/a	0.0628995	n/a	0.00395634710025	n/a	0.0007566209999999999	n/a	n/a	5.724753376409998e-07	-0.000706025	n/a	4.98471300625e-07	n/a	-1.0587899999999999e-22	n/a	n/a	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.6079440862745	-3.713208218394925	13.787915273155615	581570.8763834946	970.585251473229	-20.182480939917927	407.3325368901503	942035.7303773513	858.3878165115535	-0.4956362149906681	736829.6435354725	0.2456552576102758	852.8001190574338	549.3922321870824	1.1398620000000002	20.923025	0.1416924024	0.0718867	-0.023253071099999998	-0.0724562356	0.0513075167	-0.2199918852	-0.028632780899999998	0.1095784441	-0.0511657934	-0.08536330060000001	-0.0135547146	-0.0508907657	0.0280250586	-0.1326950502	0.105974334	0.2343728793	-0.0705009497	0.044455219000000004	-0.0449530855	-0.0388537916	0.10241349960000001	-0.049626210700000006	-0.0675468979	0.050237762699999994	0.0257485102	-0.014602725300000001	0.033242994399999996	-0.0128115884	-0.0395127475	0.1032316776	-0.0063512818000000006	0.0540510533	-0.1018555333	-0.0093913691	0.0373896263	-0.0458028861	0.047920803899999996	-0.10813489130000001	-0.017646572	0.025762092900000002	0.032599625099999995	-0.158913245	0.05065927059999999	0.0030501653	0.0031409648	-0.08988804789999999	-0.0219144902	0.0008181455999999999	0.06303348730000001	-0.09271771949999999	-0.0174048047	-0.1682210044	0.09195661699999999	-0.1272718179	-0.0507384013	0.0863348093	0.0504870556	0.0757463786	0.0294445686	-0.050696404800000004	0.13167199429999998	-0.0745343238	0.0628508933	-0.0720934975	0.0869894059	0.1237548774	0.0833773134	-0.1265648419	0.046072280599999994	-0.0721480204	-0.0117523579	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0192612	0.0069885000000000025	4.883913225000002e-05	0.00037099382544	-0.0570633	-0.057144102400000014	0.003256220206890001	0.003265448439101687	0.027765	-0.035134500000000006	0.0007708952249999999	0.00123443309025	0.000506649	-0.0002499719999999999	6.248600078399994e-08	2.56693209201e-07	-0.0005704919999999999	0.00013553300000000007	3.254611220639999e-07	1.8369194089000018e-08	0.000463001	0.000463001	2.14369926001e-07	2.14369926001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.3658194926448	1.7578754063703173	3.090125944321608	584255.1060086625	971.6759084451268	1.0906569718977153	1.1895326303490936	944154.0710526623	858.6441734543439	0.2563569427903758	737269.8166070934	0.06571888211682801	853.8639837467343	548.5958163704456	1.141456	20.952274	0.1809614	0.120579	-0.0277266148	0.011476458500000002	0.0589883768	0.0092783295	-0.1089763113	0.1166132228	0.0495552546	0.0120337011	0.0329834283	-0.0029081467999999997	0.0593707099	0.057753759400000014	0.19598723510000002	0.0889672331	-0.044648697800000005	0.0840723649	-0.0833546271	0.0172774498	0.18480789050000002	-0.0998863644	-0.1135973485	0.0145060223	-0.0062822921	0.0252520277	0.0043560785999999995	0.0706774132	-0.0652459442	0.0562012896	0.2167509914	0.0347621942	-0.10931232279999999	-0.1022558	0.1384758978	-0.1303791391	0.009952729799999999	-0.04444752849999999	0.020308963500000003	0.1059548907	-0.0239861985	0.0362472989	-0.0929584524	0.1552581139	0.0372171903	-0.0165630819	0.0076639478	0.0676044517	-0.0315376389	-0.19101502350000002	-0.053806588200000005	-0.1424378801	-0.0384878795	3.94617e-05	0.0143709804	0.0094243364	0.1136345755	0.006804730500000001	0.0328704452	0.0701949829	0.1259183315	-0.0383390087	0.0321387323	-0.0219076537	0.1233957852	-0.0031916788	0.1558193035	0.1509112328	-0.0616308108	0.0393745698	-0.0199348932	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0218232	-0.0025620000000000018	6.5638440000000086e-06	0.00047625205824	0.0528595	0.1099228	0.0027941267402500003	0.012083021959840005	-0.0134665	-0.0412315	0.00018134662225	0.0017000365922499995	0.000706515	0.00019986600000000004	3.994641795600001e-08	4.99163445225e-07	-0.000604418	-3.392600000000009e-05	3.6532111872399995e-07	1.1509734760000064e-09	0.000151891	-0.00031111	9.678943209999998e-08	2.3070875881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.0346460150706	-2.331173477574225	5.434369782545507	580696.801727314	961.9543589861557	-9.721549458971026	94.50852388321985	925356.1887724658	859.5333636286629	0.8891901743189692	738797.6031908031	0.7906591661053988	853.1998312919362	544.0296812584668	1.372212	25.187975	0.46862135	0.292218	0.09865964320000001	0.0632760328	0.0031603275	0.0573521888	0.0561924489	-0.1336734664	-0.1289661134	0.0417709232	-0.1328475843	-0.0116992019	-0.020672374	-0.010395739499999999	0.0336366816	-0.11704682220000001	-0.1121093814	-0.0553350517	0.042478124299999996	-0.0004319418	0.0301174748	0.0871376101	0.0333854538	0.0081841382	0.1556672352	0.08806741779999999	-0.0325799315	-0.0482004458	-0.0139347803	0.0290486177	-0.0814018092	-0.0196928514	0.11794001220000001	0.0254760867	0.1048592049	-0.1650903886	-0.0167300934	-0.0003919508	-0.0180737005	-0.0116466186	0.0628442538	-0.1307881337	0.0159746788	0.036783350299999996	0.1092905747	-0.1030750606	0.0025690726999999997	-0.0776021487	0.027884311600000003	-0.012042163500000001	-0.0632792778	-0.0055858351	0.0145157007	0.11156768480000001	0.01369402	0.003098432	-0.1732599327	-0.0482388025	0.0423281313	0.023701313300000002	-0.023221691099999997	0.0545298771	-0.0509050993	0.0577186642	-0.1764934639	0.0698574324	0.0479742139	0.0177541228	-0.016259036299999998	0.0154083646	0.10131061179999999	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.00463017	0.01719303	0.0002956002805809001	2.14384742289e-05	-0.187868	-0.2407275	0.035294385424	0.05794972925625001	-0.0491847	-0.0357182	0.00241913471409	0.00127578981124	0.00332393	0.002617415	6.8508612822250015e-06	1.1048510644900003e-05	-9.99396e-05	0.0005044784	9.98792364816e-09	2.5449845606656e-07	0.00052965	0.000377759	1.4270186208099994e-07	2.805291225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.9582524167314	0.923606401660777	0.8530487851887686	582105.2949307929	967.7159987193616	5.761639733205812	33.196492415255925	936474.2541774112	857.1954497132759	-2.3379139153869346	734784.0390091453	5.465841475759867	852.4002905599191	551.8646116994855	1.050655	19.28557	0.20479528	0.128137	0.0389045878	0.000131436	0.0449274084	0.0709272868	-0.0207958405	0.0545907239	-0.0505584841	0.0938889199	-0.0330962321	0.049400063099999995	0.0453790885	0.1179586428	0.12908673210000002	-0.058862692	0.0056298057	-0.048796993600000005	0.0303681398	0.0795736118	0.0296261881	0.0038346028	0.0370983863	0.0405146588	0.0544143174	0.0215073935	-0.18238827030000002	-0.0486972191	0.0013764784	0.0042863664	0.0921725974	-0.0788712343	0.034852738	0.0440702018	0.13042676960000002	-0.19258259579999998	0.0332887523	0.115522396	0.0708886825	0.0474153075	-0.04460721769999999	-0.12231603890000001	-0.0046642269	-0.038761625099999995	0.0895277142	-0.0083320165	0.0697573371	-0.025956145099999998	-0.0600810272	-0.1003530109	-0.0080833886	0.0168594832	0.032176735	0.0586913113	0.0581758805	-0.0498431266	-0.0950010567	-0.0181578804	0.0826749299	0.0600425743	0.006903925799999999	0.1490480515	-0.0523374596	0.0318932268	-0.075775374	0.021583709399999998	0.0846309385	0.2313230522	-0.0044042383	-0.0552004776	0.1905739325	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.00184851	0.0064786800000000005	4.197329454240001e-05	3.4169892201e-06	-0.0742173	0.1136507	0.0055082076192900006	0.01291648161049	-0.0613951	-0.012210400000000005	0.00376935830401	0.00014909386816000007	0.00220131	-0.00112262	1.2602756644e-06	4.8457657161000015e-06	8.882739999999997e-05	0.00018876699999999995	7.890306990759994e-09	3.563298028899998e-08	0.000391927	-0.00013772300000000002	1.8967624729000005e-08	1.53606773329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.6376058939301	-0.3206465228013258	0.10281419258458112	581616.1179236254	964.200205243108	-3.515793476253521	12.360803767666814	929682.0357908516	854.5790162601196	-2.6164334531563327	730305.2950321138	6.8457240147955725	849.2738619101193	555.4533233630325	0.924739	16.974277	0.105613394	0.0610053	-0.0039706919	-0.0025954868	0.034655097	0.0272945508	-0.0247009432	-0.0133698677	0.0041531831	0.0429111344	0.007226133199999998	0.015316041599999997	-0.0023247626	0.0466191655	-0.1214949371	-0.0174110647	0.14878389150000002	-0.0403060916	0.031134000800000002	0.0631319657	0.06415725480000001	-0.0565568103	0.0970005446	0.0143493126	-0.0322574587	0.026517716299999997	-0.013997734099999999	0.004810207	0.0102842538	-0.1276195769	-0.0301251394	-0.0148526319	-0.010972979499999999	0.0360820839	-0.0351201384	-0.0076943614	-0.0242115117	0.0708966677	0.0847169489	-0.128127196	0.0434056954	0.042844414299999994	0.1007251772	0.0020779669	0.0098573817	0.1146746431	0.0551378934	-0.0317222184	-0.107592375	0.047867444599999996	0.09274465230000001	-0.026201557900000002	-0.0422539354	-0.0178356521	-0.0394942406	0.051521937999999996	-0.0648745233	0.0332387435	0.0349629458	0.0498657341	-0.1384907247	0.047336417400000004	-0.0366211142	-0.0890018784	-0.0187531797	-0.0876106355	-0.117632204	0.0824426472	0.1438015872	-0.015479036100000001	-0.0705357688	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.00725438	-0.00910289	8.286260635210001e-05	5.2626029184400014e-05	-0.037243800000000014	0.036973499999999986	0.0013871006384400006	0.0013670397022499995	-0.0287524	0.032642700000000004	0.0008267005057599999	0.0010655458632899998	0.00176238	-0.00043893000000000014	1.926595449000001e-07	3.1059832644e-06	-6.334680000000002e-06	-9.516207999999996e-05	4.012817070240001e-11	9.055821469926394e-09	0.000395721	3.7939999999999983e-06	1.4394435999999984e-11	1.5659510984100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.086870733098	-1.5507351608321187	2.404779539041017	579253.2248022994	967.5781065596435	3.3779013165354854	11.410217304252164	936207.3922935448	856.094035902186	1.5150196420663633	732896.9983072933	2.2952845158468915	849.97405589857	545.5004792871838	0.931069	17.090466	0.05695189	0.0369393	-0.019098418500000002	-0.08317133730000001	-0.0273935232	0.053058190199999994	0.0487495462	-0.09454555810000001	0.049892510099999995	0.0483771321	0.0745105183	0.0387307084	0.039327709599999996	-0.0111400172	-0.1447743382	-0.001478396	0.0273603533	-0.057909464699999996	0.0686030326	-0.0787670226	-0.0854520504	0.1014623742	0.0065679962	-0.0192348924	-0.13257514369999998	-0.009344426999999999	-0.0130002271	-0.0814618387	0.18176280890000002	0.0753860491	-0.1126161142	0.0157535437	0.0841479719	-0.2219130618	-0.017329878400000002	-0.0163412547	0.0060878141	0.0799586276	0.07902637309999999	-0.0606184714	0.0428446819	0.0753039628	-0.12309032869999999	-0.1268907783	-0.1291669283	0.0456230425	-0.0050604447	-0.0203132323	0.0443611111	0.10002729839999999	-0.0120755471	0.1371878105	-0.1086487847	-0.0729777483	0.1981506244	-0.07556188429999999	-0.1047806757	0.0332757228	-0.0087785704	-0.0164820281	0.0013223569	-0.12127266589999999	-0.1087829156	0.0619716536	-0.0915608026	0.059366328899999994	-0.1748794956	0.0727586097	-0.0790402916	-0.0663795216	-0.0092883897	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.000134919	0.007119461000000001	5.068672493052101e-05	1.8203136561e-08	-0.0285562	0.008687600000000005	0.0008154565584400001	7.547439376000014e-05	0.00591004	0.03466244	3.4928572801600004e-05	0.0012014847467536002	0.00176238	0.0	0.0	3.1059832644e-06	7.09201e-05	7.725478e-05	5.0296605840099994e-09	5.9683010328484e-09	0.000448114	5.239300000000002e-05	2.7450264490000024e-09	2.00806156996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.7292359666195	-1.3576347664784407	1.8431721591509704	577188.5119824235	961.0877387240868	-6.490367835556754	42.12487464082966	923689.6415257785	857.3268902116378	1.2328543094517954	735009.3966799576	1.5199297483338634	852.0100537608763	547.0229684060405	0.889502	16.327484	0.043942933700000006	0.0242486	0.0223651359	-0.064214058	-0.0463404446	-0.0192663742	0.138552918	-0.08789219039999999	-0.0317888499	0.0690604904	-0.0813503656	0.033784513700000005	-0.0288021247	-0.1228161467	-0.0519719292	0.0065379788	-0.0225524703	-0.0376136078	0.037670359900000006	-0.0016380578	-0.09764215	0.0362224268	0.0652323616	-0.0036209346000000003	-0.0609973123	0.0723597189	-0.036727747799999995	0.0199406696	0.156507029	0.0911637549	-0.12288264970000001	0.0012003858	-0.025143094900000003	0.0810492406	-0.1043439004	-0.049628900499999996	-0.0618001445	-0.08623273570000001	-0.0647109824	-0.0633544503	-0.0509975909	-0.09729680439999999	0.0014933187	-0.0739182895	-0.0269462793	-0.0566693033	0.018924423500000002	-0.0168256689	0.028823953500000006	0.1120537075	0.0614357336	0.024882680299999998	0.10771316460000001	-0.0116936127	0.0840340574	-0.0124716577	-0.0879943514	0.011301956	0.030817316299999998	0.0625223809	0.10907132359999999	0.0038134584999999998	-0.1323837031	-0.0213544084	0.0048137052	-0.0392805935	-0.0433887906	-0.0963680502	0.059138224	0.1077387501	0.1006520854	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.00304982	0.0031847390000000002	1.0142562498121e-05	9.3014020324e-06	-0.0256694	0.0028867999999999984	0.0006589180963600001	8.33361423999999e-06	-2.32497e-05	-0.005933289699999999	5.405485500900001e-10	3.520392666412609e-05	0.00133153	-0.00043085	1.856317225e-07	1.7729721409000004e-06	8.721620000000001e-05	1.6296100000000015e-05	7.606665542440003e-09	2.655628752100005e-10	0.000256498	-0.00019161600000000006	3.671669145600001e-08	6.579122400399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.9511961829613	2.221960216341813	4.937107203005756	580569.6253646456	964.0741845938292	2.986445869742397	8.918858932901422	929439.0334002564	858.6463801196447	1.3194899080069715	737273.6060925694	1.7410536173322468	853.6131462988172	553.5379109060693	0.990864	18.188053	0.0983345103	0.0500265	-0.0439381921	0.0506493517	0.0007605064	-0.09792342970000001	0.0023353864	0.0876886867	-0.0190282929	-0.0512224961	-0.0692221775	-0.0119416153	-0.0190543525	-0.061029027300000004	0.009712909300000001	0.051227487300000006	-0.0834029397	0.036265937000000005	0.0232422961	0.0259768459	-0.0375149954	-0.0253715242	0.0969923159	0.1390862525	-0.081772517	-0.023330032599999998	0.0304201365	0.031054678	0.0971822025	-0.045698372800000005	-0.09018884099999999	-0.0186401079	-0.0451288754	0.108789678	-0.047992829	-0.0450070608	0.0889459075	-0.0127039618	-0.0670723111	0.10486087279999999	0.0060813052000000005	0.0078040538	0.0856683204	-0.0598911587	-0.0850655487	-0.0850894318	-0.05892191240000001	0.0282534797	-0.022089734399999998	0.012641256200000001	0.0213676595	-0.042555999299999994	0.11206628460000001	-0.1080979667	0.0235153058	0.0745937837	0.0007613713	0.014031563700000001	0.016279694299999998	-0.0177916982	-0.0089576836	0.018584168600000003	-0.0024428495	-0.0250650877	-0.042185981	0.0392099994	-0.05160654889999999	-0.052067677199999995	0.042364783200000006	0.1212936621	0.0562895918	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.00467543	0.0016256100000000006	2.642607872100001e-06	2.18596456849e-05	-0.00950534	0.01616406	9.03514885156e-05	0.0002612768356836	-0.023048	-0.023024750299999997	0.0005312103039999999	0.0005301391263773501	0.000432658	-0.000898872	8.07970872384e-07	1.8719294496400003e-07	0.000326985	0.0002397688	1.0691919022500003e-07	5.748907745344e-08	0.000268259	1.1761000000000052e-05	1.3832112100000123e-10	7.196289108100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.1843647269346	0.23316854397330644	0.054367569898631736	580925.0058342009	966.2405830501494	2.1663984563202803	4.693282271546893	933620.8643330928	856.1623465845462	-2.484033535098547	733013.9637091566	6.170422603494184	850.9237503103018	549.1991455376602	0.851766	15.6348	0.10257609	0.0541367	-0.0853777113	0.08677567679999999	-0.00021442650000000002	0.0248350141	-0.099319136	0.0350941812	0.0677202296	-0.0883502982	-0.03020975	0.031860143	-0.086152356	0.0161742586	0.0469020785	-0.0267123696	0.06986750139999999	0.031332619900000004	0.0102355998	-0.1001409533	0.1212285434	0.0485283046	-0.1189208917	0.0257284233	-0.0020701195	0.0922624237	0.045082770300000005	-0.0290906479	-0.0178854527	-0.1245929981	-0.0031019189000000003	-0.0064095049	-0.005601224300000001	-0.046012648499999996	0.0743138196	0.038063191600000004	-0.05641675030000001	0.060052572	-0.17086301690000005	-0.12965262800000002	-0.04476963269999999	0.0992823285	-0.047027092199999995	0.0008082378	0.029889319700000007	0.0836390024	-0.10332574779999999	-0.0419896338	0.0161401971	-0.0594305678	-0.0369438095	-0.0719899687	-0.1205315938	-0.0308833967	0.0157802418	-0.08386337519999999	-0.0505550076	-0.10480893470000001	-0.0008785114	0.0254276514	-0.09226864470000001	-0.013460064499999999	0.11286041640000001	0.0030818015	0.0034758248	0.0626002789	0.0279908858	0.12206669460000001	-0.0033194802	-0.0399112742	-0.2402823233	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.00464748	-2.7950000000000544e-05	7.812025000000303e-10	2.15990703504e-05	0.0165472	0.02605254	0.0002738098278400001	0.0006787348404516	0.0250331	0.048081099999999995	0.0006266560956099999	0.0023117921772099997	0.000663462	0.00023080399999999995	5.3270486415999965e-08	4.4018182544399997e-07	0.00026357700000000003	-6.340799999999999e-05	6.947283492900003e-08	4.020574463999998e-09	0.0005423369999999999	0.0002740779999999999	7.511875008399996e-08	2.94129421569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
