global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
729.4744185978477	n/a	532132.927388668	n/a	1279.4822308358755	n/a	1637074.7790247488	n/a	728.4691098133446	n/a	n/a	530667.2439522467	877.4597648036641	732.978243738413	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.007937319999999998	n/a	6.300104878239997e-05	n/a	-0.0308305	n/a	n/a	0.0009505197302499999	-0.00405754	n/a	n/a	1.64636308516e-05	0.000184489	n/a	3.4036191121e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0
722.5427228681192	-6.931695729728517	522067.9863696757	48.048405689536565	1244.7355162740446	-34.74671456183091	1549366.5054740126	1207.3341728413525	728.6555185042862	0.18640869094156187	0.03474820005854673	530938.8646467503	868.8377253694307	714.2616162546782	1.577466	24.523569	0.1274233971	0.0723975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.10129e-05	0.007926307099999998	1.2128396641e-10	6.282634424351039e-05	0.0295488	0.060379300000000004	0.00364565986849	0.00087313158144	0.0134073	0.01746484	0.0003050206362256	0.00017975569328999996	-0.00036993	-0.000554419	1.368482049e-07	3.0738042756100004e-07	0.00027864	0.00027864	7.764024959999999e-08	7.764024959999999e-08	0.0	0.0	0.0	0.0	1.0	0.0
718.7469325670597	-3.795790301059469	516597.1530745575	14.408024009617135	1226.2227927016654	-18.512723572379173	1503622.3373410716	342.72093406732347	727.8993853353087	-0.7561331689774988	0.5717373692279548	529837.5151715202	864.1675153299764	708.9759004686932	1.167827	18.155243	0.1190994849	0.0563405	-0.0044258712	-0.0458945715	-0.0998196209	0.0451183539	0.1547201852	-0.0404199616	-0.0355989912	0.0411821474	-0.2483847039	-0.021718167599999998	0.08735095650000001	0.0428137265	-0.011638737	0.0411131633	-0.1239354941	-0.036626497200000004	0.0872485721	-0.048856860599999996	0.0185258049	-0.1130944069	0.0256966848	-0.0017704497	0.126918971	-0.0404073583	0.08729433130000001	-0.070424562	0.0060537639	-0.05814255860000001	0.2178236706	-0.0027179284000000002	0.0003369585	-0.1010566832	0.0096160942	-0.0729352684	0.101515325	-0.07394979900000001	0.0024428567	-0.0605915382	0.0884485635	-0.11474139539999999	-0.093542128	0.018808488	-0.1160343267	0.0408770305	-0.0996453122	0.12098209230000001	-0.0253077173	0.10441914880000001	0.2204809475	-0.04407760769999999	0.07269128799999999	-0.3615885231	0.0182229227	-0.062233697699999986	0.2077707973	-0.1373692722	0.1519149178	-0.1923046336	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	0.00986116	0.0098721729	9.724247654560002e-05	9.745979776749442e-05	-0.000193112	-0.029741912000000002	0.000884581329415744	3.7292244544e-08	0.051349	0.037941699999999995	0.0014395725988900002	0.002636719801	0.00040574	0.00077567	1.6462494759999994e-07	6.016639489e-07	0.000223436	-5.5204e-05	4.992364609599999e-08	3.0474816159999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
715.7932700413153	-2.9536625257444484	512360.0054364393	8.724122315987074	1218.4722801729345	-7.750512528730952	1484674.6975498304	60.070444458015444	726.4675516608957	-1.431833674413042	2.050147671183153	527755.103616176	862.576097763954	697.8068581462107	0.991269	15.41044	0.038457241	0.0212717	-0.0509999337	-0.000127214	-0.054904403399999996	0.048935034599999996	0.1335542167	0.043715614800000004	0.0197112355	0.009591826999999999	-0.1141571708	-0.0720455852	-0.0198934423	0.0199064043	0.0728963398	0.0243102727	-0.0605341788	0.0058390665	-0.0675752691	0.0637125121	-0.1072863276	-0.20010358120000002	0.08757191519999999	-0.0490722413	0.02441554	0.016100281	0.0449489716	0.0420420543	-0.1060612551	-0.0903841221	-0.0039282054999999995	-0.0933182994	0.1520666592	-0.0638360592	-0.0405268163	-0.08394960289999999	0.0415269365	-0.1020947766	0.047160638600000006	-0.0047558344	-0.0692701988	-0.15464916609999999	0.026767089100000002	-0.0165081992	-0.0105853001	0.04415668440000002	0.0120774819	0.0527268471	0.029916276000000002	0.0745414952	0.20769684260000001	-0.0790538016	0.0345736819	-0.21488863309999998	0.0152321452	0.0077675787	0.0714670737	-0.0081083644	0.1159107945	0.0038816288	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	0.0111311	0.0012699400000000009	0.00012390138721000006	1.6127476036000015e-06	-0.000190811	2.301000000000017e-06	5.29460100000008e-12	3.6408837720999986e-08	0.0433157	-0.0080333	6.453390889e-05	0.00187624986649	0.00010245	-0.00030329	1.04960025e-08	9.19848241e-08	0.00050318	0.000279744	2.531901124e-07	7.8256705536e-08	0.0	0.0	0.0	0.0	0.0	0.0
714.507570798251	-1.2856992430643004	510521.06872801756	1.6530225436161148	1208.5431726604354	-9.929107512499057	1460576.600184151	98.58717599476525	725.8898913804962	-0.5776602803994138	0.3336913995511293	526916.1344083886	858.0964406379977	690.8842114633003	0.8818169999999999	13.708889	0.113194361	0.0553298	-0.068824574	0.048117335	-0.007669813	-0.010466654	-0.0206352817	0.0435162886	-0.008463001099999999	0.10446681140000001	-0.1118077048	-0.0475501833	-0.0412448625	0.0243381649	-0.0569141536	0.0362924107	0.0556283466	0.027258687400000002	0.029997516600000006	-0.1010138583	0.0025849432	-0.023719101800000003	0.0399850263	-0.047317853	0.0074449155000000005	0.029325627599999998	0.0479932462	0.0656669498	0.0387873144	0.0268880261	0.152768489	-0.1351048251	0.1672422979	-0.0023407814000000002	0.0696122146	0.14317871599999998	-0.0692752457	-0.0583835929	-0.17572855690000005	-0.0076854426	-0.1060783074	-0.0194797276	0.0187589162	0.046699837599999995	-0.039770635299999996	-0.0155461321	0.0578595726	0.0261172541	0.03345571	0.1117316309	-0.048327152699999994	0.0082663663	0.1114251937	-0.0773873004	-0.0120074984	-0.0958076512	0.0901095993	0.0765692562	0.059168683	0.07092572700000001	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	0.0121486	0.0010174999999999993	0.00014758848196000002	1.0353062499999986e-06	0.0373445	0.037535311	0.0014088995718667212	0.0013946116802500002	0.069127	0.025811299999999995	0.0006662232076899997	0.004778542128999999	0.000575875	0.000473425	3.31632015625e-07	2.24131230625e-07	-0.0	-0.00050318	0.0	2.531901124e-07	0.0	0.0	0.0	0.0	0.0	0.0
714.8991521370012	0.3915813387502567	511080.7977262032	0.15333594485744328	1207.1353963093702	-1.4077763510651948	1457175.8650229804	1.9818342546184349	726.0863851536086	0.1964937731123655	0.03860980287193377	527201.4387054343	858.960167469044	697.4869237716333	0.8538259999999999	13.273734	0.081775415	0.039216900000000006	-0.04222336610000002	0.0323677752	0.024904717000000003	-0.017312009	-0.058556961	0.0239130615	0.052213744299999997	0.05786220230000001	0.0510338309	0.046685827	-0.0453371075	0.0027065073	-0.008450511800000001	0.043745231399999994	0.0156749032	-0.0105098872	-0.00014961709999999998	-0.1697278412	0.0440260633	0.0209382702	0.0231654433	0.0565427545	-0.030622366	0.0544383479	0.0709476384	0.0857238906	0.0006423908	-0.059844125	0.0315033518	0.09909106599999999	-0.1189819902	0.1252228649	0.0835148812	-0.060967559299999995	0.0026945159999999997	-0.0765475068	0.1009351631	-0.1167698101	-0.0325450369	0.0182557042	0.0533047838	-0.0411529427	0.0302292408	0.040550522799999995	0.0674453442	-0.0460743779	-0.0367143468	0.0688992589	-0.0403040381	0.0667596481	0.08524245849999999	-0.1286941972	0.0470936282	-0.0805317323	-0.0048239141	-0.0244109279	-0.0005294089	0.1202089484	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	0.0316176	0.019468999999999997	0.0009996726297599996	0.0003790419609999997	0.00985559	-0.027488910000000002	0.0007556401729881003	9.713265424809998e-05	0.051310900000000007	-0.017816099999999988	0.0003174134192099996	0.002632808458810001	0.000448776	-0.00012709900000000004	2.01399898176e-07	1.6154155801000012e-08	0.000162008	0.000162008	2.6246592064e-08	2.6246592064e-08	5.09211e-05	5.09211e-05	2.5929584252099997e-09	2.5929584252099997e-09	0.0	0.0
715.1609035484728	0.26175141147155045	511455.11796426796	0.06851380140734893	1210.0091045244142	2.873708215043962	1464122.0330319747	8.258198905211152	726.1053980134386	0.01901285983001344	0.0003614888389157386	527229.0490242541	857.7404816528433	704.3759773452136	0.8537899999999999	13.273167	0.129847105	0.0655904	0.0098579167	0.0303386563	0.0323892397	-0.0385530382	-0.0616340793	-0.0378396725	-0.0063212323	0.0220285278	-0.0006208924	0.1021906133	-0.07555184820000001	0.0237935754	-0.0245393868	0.007176413100000002	-0.0102667417	-0.0467976317	0.048091510700000006	-0.0331683087	0.0057855138	-0.12984856179999998	-0.0448447066	0.0745070591	-0.0140386755	0.036384791	-0.0957691252	-0.042267552300000004	0.0015929764000000002	0.0398007877	-0.040178090699999995	0.0722141672	0.0541148493	0.1466337143	0.0203196033	0.017358794099999998	-0.0276161941	0.07380326400000001	-0.0079747515	0.0856069693	-0.004820871	0.0904494225	-0.0111090852	0.0193872119	-0.0285304954	0.0748887513	0.0597250233	-0.0275955597	-0.021462508999999998	0.0379129917	-0.050113231200000004	0.0294710363	0.047586983	-0.0700805483	0.0441367716	0.038781397599999996	-0.023349039900000004	-0.026866300899999997	-0.0548464396	0.0707669356	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	0.0154924	-0.016125199999999996	0.00024001445776	0.00026002207503999993	0.0653071	0.05545151000000001	0.003074869961280101	0.004265017310410001	0.07273259999999998	0.02142169999999997	0.00045888923088999883	0.005290031102759997	0.000962107	0.0005133310000000001	9.25649879449e-07	2.635087155610001e-07	0.000267646	0.00010563799999999997	7.163438131599997e-08	1.1159387043999992e-08	0.000168926	0.0001180049	1.3925156424009997e-08	2.8535993475999998e-08	0.0	0.0
715.5547178376526	0.3938142891797725	512018.5542197226	0.15508969436216946	1209.7093799578588	-0.2997245665553692	1463396.7839580271	0.08983481579680393	726.0038858748683	-0.10151213857034236	0.010304714277124387	527081.6423054087	858.4509599184668	708.1735317184514	0.7740239999999999	12.033116	0.09035095	0.0496725	0.0311962395	0.005394943100000001	0.025301519300000002	-0.02360044	-0.06843286230000001	-0.053761271299999996	0.0737345671	-0.0196240581	0.0967782273	0.1034849597	-0.0595557669	0.0321446548	0.016726365400000002	-0.0310195838	0.0631399317	0.021636861299999997	-0.035951337400000005	-0.0898198101	-0.001958067	0.0034926795	-0.0920175334	-0.0661256161	-0.06786284570000001	0.1109800153	0.08290156900000001	0.0685395567	0.020311448	-0.034696907	0.0090282411	-0.08261684379999999	0.0749807678	0.0267178843	0.046809072400000006	-0.015806274199999998	0.078209384	0.025783064100000003	0.1424158444	0.1304531964	0.1113772611	0.0915519033	0.0436757741	-0.0773315536	0.0508492413	0.063674866	0.0476489238	-0.059333094100000004	-0.0128543494	-0.0283067245	-0.07496937320000001	0.0651684575	0.1154553453	-0.1168470884	0.0393790672	-0.0156505008	0.0221427212	-0.1012501577	-0.0699838208	-0.0130965434	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	0.026456	0.0109636	0.000699919936	0.00012020052496	0.022647	-0.042660100000000006	0.0018198841320100005	0.000512886609	0.051201	-0.021531599999999984	0.0004636097985599993	0.002621542401	0.0008434999999999997	-0.00011860700000000027	7.114922499999995e-07	1.4067620449000067e-08	0.000446819	0.00017917300000000005	1.9964721876099998e-07	3.210296392900001e-08	0.000162793	-6.13299999999999e-06	3.761368899999989e-11	2.6501560849e-08	0.0	0.0
716.6160028947385	1.061285057085911	513538.4956048318	1.1263259723938452	1212.9155037082558	3.206123750396955	1471164.0191358519	10.279229502859435	726.2970145746815	0.29312869981322365	0.08592443465419099	527507.3533800951	857.3993996161063	712.7139337176607	0.8116109999999999	12.617446	0.1505726	0.0774677	0.0545148695	-0.0084826383	0.0538567742	-0.06560891860000001	-0.0449460786	-0.1009987978	-0.0500639679	-0.011055798899999998	0.028109176800000003	0.1154328082	-0.0387905229	-0.002303887	-0.0727596248	0.013367141200000002	0.0234241289	0.0679314042	0.0583563625	-0.0623898841	0.035118693799999996	0.0625146007	-0.0732654361	0.0109060508	0.0182129796	0.0738418494	0.0207872855	0.0021166846	0.012769312	-0.0139669453	-0.0521282804	-0.0003985477	-0.0459302503	0.052599330300000004	-0.09875489369999996	0.0464480108	0.049647321900000006	-0.0622157229	-0.1329102637	-0.041207909300000005	-0.0359364333	0.1187288904	-0.0537541107	0.0415935269	-0.0036929352	0.0737021933	0.018088298	-0.0277777019	0.023633509599999998	-0.09378459609999999	-0.1423854638	0.0098331051	0.0642297589	-0.07097882059999999	0.07167376889999999	0.0029902198	-0.013212181399999998	-0.0616196293	-0.0116594477	-0.0184436457	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	0.0132179	-0.0132381	0.00017471288041	0.00017524729161000002	0.082246	0.059599	0.003552040801	0.0067644045160000004	0.07898629999999998	0.027785299999999985	0.0007720228960899992	0.006238835587689997	0.0008251969999999997	-1.8303000000000008e-05	6.809500888089996e-07	3.3499980900000017e-10	0.000822287	0.000375468	6.76155910369e-07	1.40976219024e-07	-0.00044244	-0.0006052329999999999	3.6630698428899993e-07	1.957531536e-07	0.0	0.0
716.5068204224775	-0.10918247226095447	513382.0237119285	0.011920812249014088	1211.4667776173285	-1.4487260909272663	1467651.7532705138	2.0988072865333978	726.0015712658452	-0.29544330883629755	0.0872867487361399	527078.2814804761	857.8489074123872	712.0912614411396	0.8456469999999999	13.146578	0.190224078	0.105889	0.0432162182	-0.011360229	0.0016062445000000001	0.0250234439	-0.0199437704	-0.0583656054	0.0324116588	0.0077136808	0.1480390496	0.07475193549999999	-0.055061139	-0.0073878198	0.0412799229	-0.0397371768	0.0418775338	0.0438681722	-0.0541628101	0.0308715616	0.12304038	0.0847200935	-0.1580307468	0.0444628101	-0.02280213	-0.020683679099999998	0.08465179	0.0208329199	-0.041400211299999996	-0.1235151991	0.006908800400000001	0.0065597547	-0.08323066929999999	-0.0771609541	0.1066819405	-0.013698481100000002	-0.0527905621	0.0118521124	0.1289629499	-0.0030846956	0.20791876850000002	0.0659829668	0.0236988109	-0.0413873489	0.0358295929	0.0682252964	-0.0152218249	-0.09221696880000001	-0.0071105273	-0.1206367565	-0.0740616882	0.1413030213	0.0134391026	0.0650191239	0.07294413179999999	0.0011538458	0.0211976519	0.0042592155999999996	0.0254943123	-0.070337411	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.000107678	-0.013325578000000001	1.1594551684000001e-08	0.000177571029034084	0.0188941	-0.0633519	0.0040134632336099995	0.0003569870148099999	0.020891	-0.058095299999999975	0.003375063882089998	0.00043643388099999996	0.00168837	0.0008631730000000003	2.8505932569e-06	7.450676279290005e-07	0.00106814	0.000245853	1.1409230596e-06	6.044369760900001e-08	-0.00044244	0.0	0.0	1.957531536e-07	0.0	0.0
