global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
711.7440568374562	n/a	506579.60244344006	n/a	1298.0988687094996	n/a	1685060.672944883	n/a	727.8474272636116	n/a	n/a	529761.8773742585	864.7028435388584	648.3528945980195	n/a	n/a	n/a	n/a	-0.0236976477	-0.0590018053	-0.076254928	-0.0539120009	0.6870891406	0.4277641634	-0.1378311382	-0.0550241308	0.1390509473	-0.1021966627	0.062426737	-0.0914604673	-0.033698772	0.18322896449999998	-0.2376510355	0.021476797000000002	-0.0760485838	0.1730510405	-0.0325690403	0.1304718918	-0.0684334345	-0.125970839	0.1159524522	-0.18303131890000002	0.09015371859999999	-0.0247256846	0.055267135	-0.08741185470000001	0.0802384384	-0.1896970987	0.1165335085	-0.030752070099999997	0.064356396	-0.2432239841	0.3159817272	-0.18106291230000002	0.5973225406	-0.050225806500000005	0.2502985198	-0.1663865481	0.1623202989	-0.127096841	0.0941014028	0.026413423300000002	-0.0811005	0.039194289300000004	-0.1214131368	0.11250323	0.1124865505	0.11245875300000001	0.028661	n/a	0.0008214529210000003	n/a	-0.0577549	n/a	n/a	0.0033356284740100003	-0.068888	n/a	n/a	0.004745556544000001	-0.00139592	n/a	1.9485926464e-06	n/a	-0.0	n/a	0.0	n/a	0.00183516	n/a	n/a	3.3678122256e-06	0.0	0.0	0.0
706.6340122168352	-5.110044620621012	499331.62722166243	26.11255602473773	1258.4071966328866	-39.69167207661303	1583588.6725374402	1575.4288322373827	727.0373634407755	-0.8100638228361277	0.6562033970678812	528583.3278389142	855.3834111442592	635.7389780683443	1.090816	18.376299	0.0896247	0.0520082	-0.05679859740000001	-0.0879062169	-0.10352953320000001	-0.0154997847	0.2404260521	0.214036702	-0.1151987364	-0.0788175555	0.0737660074	-0.0381997134	-0.0232577063	-0.0243058063	0.059923980599999996	0.0985776581	-0.20236135859999999	0.0683550904	0.0080336339	0.19594772929999998	0.1163494187	0.032527504	0.0495372516	-0.1095709839	0.08426978449999999	-0.049041520400000004	0.044274479900000004	0.1365912206	0.08646524539999999	-0.0386147102	-0.0339883837	-0.0088363585	-0.0691747762	-0.09016210570000001	0.0340957096	-0.0748470792	0.1898801652	-0.01848001	0.2762581649	0.0048945952	0.09044195960000001	-0.0500579481	0.0960797981	-0.0191575335	0.0049859508000000006	0.0286552876	0.09652728699999999	-0.0575565008	0.0656662507	0.11245875300000001	0.1123086861	0.11205872300000001	0.0289059	0.00024489999999999934	0.0008355510548100001	5.997600999999966e-08	-0.0370807	0.020674200000000004	0.00042742254564000014	0.0013749783124899994	-0.0304919	0.0383961	0.0014742604952100002	0.0009297559656100002	-0.00161383	-0.00021791	2.6044472689e-06	4.7484768099999985e-08	2.03969e-22	2.03969e-22	4.160335296100001e-44	4.160335296100001e-44	0.00144688	-0.00038828	1.5076135839999996e-07	2.0934617344e-06	0.0	0.0	0.0
705.4534503938237	-1.1805618230115442	497664.5706725511	1.3937262179523406	1240.8077898899378	-17.599406742948762	1539603.971451552	309.73911770375025	725.6147608747248	-1.4226025660507275	2.023798060934115	526516.781199284	851.2256362722824	636.8793150001602	0.969311	16.329388	0.09926029999999998	0.0494586	-0.050953889	-0.0729568706	-0.1282765746	-0.0166182471	0.025250866	0.1449982356	-0.0526343439	-0.108790784	-0.09179938060000001	0.052438504500000004	0.009966435400000001	0.0086120563	0.0633732949	-0.002023908	-0.045004823799999996	-0.0043648409	0.1132831037	0.1499669026	0.0695834288	-0.0728508419	0.0110985693	-0.0493024369	0.1890597918	0.026949718199999997	-0.09670111810000001	-0.0377437577	0.0231652932	-0.0827566919	0.0237860472	0.17835558489999995	-0.0855538393	0.0299964539	0.0380453886	0.0440673433	0.1474758405	-0.00211876	0.11055644070000001	0.03399732	0.0034589190999999996	-0.0549468066	0.12765848970000002	-0.0301594923	0.055191588300000004	-0.11218817019999999	0.1641444934	-0.0573232746	0.044353560300000004	0.1123698164	0.11195323859999999	0.1112600859	0.012788	-0.016117900000000004	0.00016353294399999995	0.0002597867004100001	-0.0505253	-0.013444600000000008	0.0001807572691600002	0.00255280594009	-0.0298747	0.0006172000000000018	3.809358400000022e-07	0.00089249770009	-0.00117617	0.0004376599999999999	1.3833758689e-06	1.9154627559999987e-07	-0.0004104	-0.0004104	1.6842816e-07	1.6842816e-07	0.000913328	-0.000533552	2.8467773670399997e-07	8.341680355840001e-07	0.0	0.0	0.0
708.6370815176663	3.1836311238425883	502166.5133018756	10.135507132699221	1240.6317605830855	-0.17602930685234242	1539167.1653674862	0.030986316870916124	727.1948803592412	1.5801194845164446	2.4967775853485144	528812.3940206912	850.9863682456903	647.2335743410513	1.1183360000000002	18.839914	0.2241833	0.158467	0.009827776600000001	-0.0185482106	-0.0985924659	-0.011790578999999999	0.0264241508	0.08140226860000001	0.06340600639999999	0.0001940216	-0.0844083591	0.103906786	0.2154762552	0.0404730637	-0.0342464699	-0.09498588820000001	-0.0991258028	0.12602705320000002	-0.0629751704	0.10424925609999999	0.0768951216	-0.0650121869	0.1440836989	-0.0564045713	-0.09598911980000001	0.1353410091	-0.023938181099999997	0.065680545	-0.0784978789	-0.08960546359999999	0.0064958459999999996	0.0644636306	-0.021834999700000003	0.025240683599999997	0.0117216352	0.0555219429	0.10833491869999999	-0.057682808499999995	0.0291659171	-0.1127380893	-0.1335347469	-0.0294009477	-0.1297833897	-0.1474891625	-0.1157128901	0.0459991122	0.015752311	-0.15868355779999999	-0.0729522253	0.11223645550000001	0.1114207701	0.1100656827	0.0165613	0.0037733000000000024	0.00027427665769	1.4237792890000016e-05	0.102225	0.1527503	0.023332654150089997	0.010449950625	-0.0688574	-0.0389827	0.0015196508992899994	0.00474134153476	-0.00132903	-0.00015285999999999992	1.7663207408999996e-06	2.3366179599999967e-08	-2.00276e-22	0.0004104	4.011047617599998e-44	1.6842816e-07	0.000923608	1.027999999999999e-05	1.0567839999999979e-10	8.53051737664e-07	0.0	0.0	0.0
708.696113129404	0.05903161173773696	502250.180764725	0.003484731184354925	1232.766489237547	-7.865271345538532	1519713.216987067	61.86249333894949	727.4726652185448	0.27778485930355146	0.07716442805829388	529216.4786401729	848.7510375538782	644.1178025708401	1.241419	20.913418	0.28766395	0.1875	-0.0162831939	0.0402495952	-0.0411513487	0.147280827	-0.06552972480000001	0.0394874772	0.06269853480000001	0.0044920052	-0.1817153646	0.0443386401	-0.0804194747	0.0141528591	0.1534821136	-0.0741310771	-0.0070805017	0.040300227200000004	-0.0029426957	-0.1105295692	-0.0026516096000000003	0.041015062799999995	-0.03946162	-0.0113866257	0.0919383565	0.24060555179999998	-0.099943454	-0.0316311068	0.15737738099999998	0.0099713673	0.0885211268	0.029528159	-0.0018102326000000001	-0.0834025947	0.0800050112	0.09459805019999999	0.0381035588	-0.05150549	-0.0977230634	0.1029771107	0.0543413625	-0.048643371	0.0682135951	-0.2189983241	0.031871532	-0.040791612799999995	-0.05937919570000001	0.0087897802	0.13727733460000002	0.11205872300000001	0.1107121224	0.1084797619	-0.00182265	-0.01838395	3.3220530225e-06	0.0003379696176025	-0.0784913	-0.18071629999999997	0.03265838108569	0.006160884175689999	-0.0391715	0.029685900000000005	0.0008812526588100002	0.00153440641225	-0.000470718	0.000858312	2.2157543552399998e-07	7.366994893439999e-07	-0.0	2.00276e-22	0.0	4.011047617599998e-44	0.000604364	-0.000319244	1.01916731536e-07	3.65255844496e-07	0.0	0.0	0.0
708.5813539437912	-0.1147591856127974	502087.5351568163	0.013169670682512487	1236.4956591957707	3.729169958223793	1528921.5152099838	13.906708577318842	727.9300404645378	0.4573752459930347	0.20919211564718898	529882.1438107037	849.3209368500708	646.2464536097832	1.133446	19.094473	0.1737815	0.109342	0.0305564883	0.0267661617	0.09632726259999999	0.0608484105	0.0055335847	-0.0559824625	0.11231246310000001	0.025972079900000004	-0.0659743966	0.0465477684	0.0242557959	-0.0287752105	0.08137040940000001	-0.1599398503	0.1653132892	-0.12674004960000002	0.0234662327	0.0583487214	0.017927604399999998	0.026404672799999997	-0.0086091851	0.032742822000000005	0.0351360405	-0.057820277	0.0060228969	-0.1648325173	0.0108971273	-0.0019626879999999998	-0.0598749344	-0.0333257847	-0.035326681299999996	0.0307595894	-0.1300783289	0.0001607553	-0.0427722783	-0.0204804731	-0.1103306241	-0.0081045291	-0.0985496285	-0.0358893703	0.059680838	-0.1518340963	0.1623311275	-0.11058690689999999	0.0364269091	-0.0487681616	-0.1476080897	0.1118366891	0.10982841609999999	0.1065079649	0.0204098	0.02223245	0.00041655993604	0.0004942818330024998	0.0267297	0.105221	0.011071458841000002	0.0007144768620900001	-0.0568984	-0.017726900000000004	0.0003142429836100001	0.0032374279225600004	-0.000779583	-0.000308865	6.077496538890001e-07	9.5397588225e-08	0.000232691	0.000232691	5.4145101480999996e-08	5.4145101480999996e-08	0.000573897	-3.0467000000000063e-05	9.282380890000036e-10	3.2935776660900004e-07	0.0	0.0	0.0
709.6856797761659	1.104325832374684	503653.7640793586	1.2195355440500388	1233.2529610779327	-3.242698117838017	1520912.8660074892	10.515091083430221	728.4405705696735	0.5105301051356719	0.26064098824984017	530625.6648518714	849.0914952217001	652.451477686675	1.108687	18.677359	0.12658060000000002	0.0598643	0.013599618999999999	0.0240804911	0.0597542904	0.0652163675	-0.0353950563	-0.0018013824	0.0311509369	0.061697332599999995	-0.0438327756	0.06765383559999999	-0.0470755338	0.1360695032	-0.005209474600000001	-0.075103472	0.039090125	-0.0123836854	0.0052849287	-0.0356570879	0.0941292616	-0.1141797883	0.004561955	0.0339631763	0.0048058862	0.0516603342	0.0344762515	-0.1391879629	0.1602027667	0.0366604081	0.027925743700000002	-0.0539668744	-0.0229481798	0.0010693217	0.0165961023	0.058039559000000004	-0.0715013362	-0.0154987196	-0.046659832699999994	-0.021125955800000002	0.050372877999999996	0.1310579972	0.0009178681	-0.10043140589999999	0.0801000164	0.025367982999999997	-0.0627615018	0.0343822135	0.0248812196	0.1115704417	0.1087710484	0.1041573055	-0.0017969	-0.0222067	3.228849610000001e-06	0.00049313752489	0.0664587	0.039728999999999993	0.0015783934409999995	0.00441675880569	-0.0346215	0.0222769	0.0004962602736100001	0.00119864826225	-0.000367708	0.000411875	1.3520917326400002e-07	1.6964101562500002e-07	0.000218555	-1.4135999999999988e-05	4.7766288025e-08	1.9982649599999963e-10	0.000152548	-0.000421349	1.77534979801e-07	2.3270892303999998e-08	0.0	0.0	0.0
710.7262006119855	1.0405208358196203	505131.7322363482	1.0826836097747616	1232.5892852832706	-0.6636757946621401	1519276.3461951239	0.4404655604204232	730.6742107880409	2.233640218367441	4.989148625108549	533884.8023107265	850.6106118658115	657.4120759373931	1.12227	18.906197	0.16922489999999998	0.134365	0.026363781099999997	0.0570700737	0.1216875367	0.0064236602	-0.045004624800000004	-0.014088828999999999	0.0576735078	0.1469591488	-0.0389885334	-0.043031335	0.0411618996	-0.021602291099999997	0.0106760375	0.0070956067000000015	0.15658850400000002	-0.0634492638	-0.0018024159	-0.0850569868	0.1579854922	0.0121385578	-0.0535111232	-0.0469786498	0.0420201941	-0.0546954783	0.0198000383	-0.0363745548	-0.0161381642	0.019064089	0.0845245976	-0.0729106757	0.090373651	0.045577328099999995	0.10574871300000001	0.0046816717999999995	-0.0332296517	-0.12739333960000002	-0.08560938900000001	0.0097127764	-0.0337219024	0.17274012649999998	0.0760021986	0.1303454345	0.1225506483	-0.0049892335	0.1009905341	0.0849418299	0.06481683440000001	0.1112600859	0.1075416914	0.1014361455	-0.0157991	-0.014002200000000003	0.00024961156081	0.00019606160484	-0.0654336	-0.1318923	0.017395578799289997	0.004281556008959999	-0.0310699	0.0035515999999999985	1.261386255999999e-05	0.0009653386860099999	-0.000464225	-9.6517e-05	2.15504850625e-07	9.315531289000002e-09	0.00026227	4.3715e-05	6.87855529e-08	1.911001225e-09	-0.000102796	-0.000255344	6.520055833600001e-08	1.0567017616000004e-08	0.0	0.0	0.0
712.0001403639302	1.2739397519446811	506944.1998782563	1.6229224915848757	1235.2500295058146	2.6607442225440536	1525842.635394116	7.07955981780156	731.28244845105	0.6082376630090494	0.3699530547027099	534774.0194125625	852.1185664847587	659.9590715135315	1.0181950000000002	17.152905	0.1881066	0.110129	0.043552529000000006	0.1150464949	0.102468386	-0.10071654460000001	0.0025174067	-0.0394663084	0.1039153891	0.162245298	0.0317868013	-0.0649433586	0.1634962288	-0.0122186316	-0.06736241379999999	0.0395796116	0.1649409016	0.0024566254999999998	0.0884552845	0.0572249062	0.1359657614	-0.0062652696	0.087768006	-0.16449983810000002	-0.0283454658	0.0656210316	-0.09810570199999999	-0.0686199112	0.1153521002	0.1020074816	0.0797285778	-0.0341056889	0.023487505899999997	0.1331211371	-0.11361850849999999	-0.054531110300000005	-0.0381205472	-0.1310318419	-0.0401570304	-0.0928917069	-0.0277749387	0.12941018529999998	-0.0420619391	0.14253344240000002	0.001439091	0.028461587599999998	0.0103179429	-0.0204806287	0.1037315383	0.11090574460000001	0.1061422889	0.09835416429999999	-0.00172025	0.01407885	2.9592600625e-06	0.0001982140173225	0.0387882	0.1042218	0.010862183595239995	0.0015045244592399995	-0.045036900000000005	-0.013967000000000005	0.0001950770890000001	0.002028322361610001	-0.00115286	-0.0006886349999999999	1.3290861796e-06	4.7421816322499993e-07	0.000394737	0.00013246700000000002	1.5581729916899998e-07	1.7547506089e-08	-0.0003984730000000001	-0.00029567700000000005	8.742488832900003e-08	1.5878073172900007e-07	0.0	0.0	0.0
710.2500338879493	-1.7501064759809424	504455.11063783313	3.0628726772704327	1239.293333746619	4.043304240804447	1535847.9670688089	16.348309183707215	730.3799519800259	-0.9024964710240512	0.8144998802108658	533454.874254345	851.8735743426984	661.0301263468739	1.097087	18.481939	0.14303609	0.0788064	0.0067932472	0.1405968938	0.0621525599	-0.1393582999	0.07089229849999999	-0.1447436301	0.0943979019	0.0898297386	0.0486219912	-0.1104662395	0.0027897269	0.008171393	-0.0793338489	0.12785297	0.13511994060000002	-0.0183061122	0.0173007648	-0.0671933301	0.016866790700000002	0.0911337082	-0.0079548557	-0.08820587710000001	0.0546451064	-0.04788372269999999	0.0727631021	0.09624582279999999	0.0054813415	0.054230966500000005	0.0623610097	0.0803685246	-0.014387248899999996	-0.0135109594	-0.1494844091	-0.10034217720000001	-0.11100899460000001	-0.0370234744	-0.06424810360000001	-0.0841799899	0.1128590292	0.0169534632	-0.0017540223000000001	0.139883596	-0.0144750327	0.11469563099999999	0.0171922852	-0.0512500122	0.0416809928	0.1105075577	0.1045750536	0.09492232490000001	-0.00925194	-0.0075316900000000015	8.55983937636e-05	5.672635425610001e-05	-0.028316300000000006	-0.0671045	0.0045030139202500005	0.0008018128456900003	-0.0244106	0.020626300000000004	0.00042544425169000014	0.00059587739236	-0.000339004	0.0008138560000000001	1.1492371201600001e-07	6.62361588736e-07	0.000409115	1.4378000000000005e-05	1.67375083225e-07	2.067268840000001e-10	-0.000525711	-0.00012723799999999995	1.6189508643999987e-08	2.76372055521e-07	0.0	0.0	0.0
