global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
726.4640820484576	n/a	527750.0625065082	n/a	1283.3777374858034	n/a	1647058.4170741797	n/a	722.9632706181311	n/a	n/a	522675.8906628651	861.6952304293237	756.6432817490248	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0114894	n/a	0.00013200631235999998	n/a	-0.0427428	n/a	n/a	0.0018269469518400003	-0.0169918	n/a	n/a	0.0002887212672400001	-0.00029548	n/a	8.73084304e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0
716.8133744164517	-9.650707632005949	513821.41374230006	93.13615779845784	1247.0411367686465	-36.3366007171569	1555111.5967932385	1320.3485516780872	722.7782190816441	-0.1850515364869807	0.034244071156192345	522408.3539788331	853.0606585454884	740.7367290690709	2.031959	29.138205	0.17696204999999998	0.0986306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.010143	-0.0216324	0.00010288044900000004	0.00046796072975999995	0.0421019	0.0848447	0.007198623118089998	0.0017725699836099995	0.0218191	0.0388109	0.0015062859588099995	0.0004760731248099999	0.000338001	0.000633481	1.1424467600099999e-07	4.01298177361e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
709.1149896414792	-7.69838477497251	502844.06853423506	59.265128143528536	1221.3972552921625	-25.64388147648401	1491811.2552352282	657.6086571799597	719.161589314811	-3.6166297668331713	13.080010870343756	517193.39154580474	848.3550209660091	720.1117627036035	1.642881	23.558851	0.16061005	0.08659269999999998	-0.0479223161	0.0794460352	-0.13094159060000002	0.0651606825	0.2548235753	0.1831922741	-0.10015576539999999	0.021829681400000002	-0.0391463347	-0.18193019370000002	-0.11091190449999999	0.0714847733	-0.0179176967	0.0861727462	-0.08756511859999999	0.0883084338	-0.014824135700000001	0.011120635	-0.1001999851	0.047751530199999996	-0.059066863899999995	0.16876071260000006	-0.035511214900000004	-0.0142516236	0.12477738220000001	-0.0604764486	0.1509909674	-0.1142551543	0.06910328389999999	-0.0445089846	0.1015277091	-0.0412993883	0.035771152	-0.0655397506	0.05967631690000001	-0.0561850651	0.1052822763	-0.120997312	0.0641874548	-0.1017116416	-0.3018307274	0.012672323700000002	-0.0551705419	0.0406150206	-0.0479247057	0.0550965542	-0.1458827739	0.3519819655	-0.0773685494	-0.1193352944	0.3213634563	-0.1680374121	0.1281970169	-0.2541741158	0.10417079119999999	-0.2397792361	0.032650400499999996	-0.09953824539999999	0.0338623012	-0.1755432644	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-0.0198914	-0.0097484	0.00039566779396	9.503130255999998e-05	-0.016589	-0.0586909	0.00344462174281	0.000275194921	0.07686749999999999	0.055048400000000004	0.00303032634256	0.005908612556249999	0.00026706900000000004	-7.093199999999995e-05	7.132585076100002e-08	5.031348623999993e-09	0.000266556	0.000266556	7.1052101136e-08	7.1052101136e-08	-0.000404959	-0.000404959	1.6399179168100002e-07	1.6399179168100002e-07	0.0	1.0	0.0
704.2179135981758	-4.8970760433034	495922.8698325678	23.981353773896085	1203.3801691913975	-18.017086100765027	1448123.8316031164	324.61539156238035	718.38322487912	-0.7783644356909463	0.6058511947484853	516074.45778772427	842.9635789618529	687.7674032600409	1.540825	22.095362	0.21643679999999998	0.12570599999999998	-0.1042110967	-0.0087342592	-0.0030470539	0.0841378669	0.059268036399999995	0.2129558083	0.0820390183	0.1249760383	-0.025438889	-0.206265316	-0.014063267800000001	0.1191925235	-0.0704744155	0.23899043379999999	0.039701299	0.0746311637	0.0193404646	0.0437065418	0.0061692889	0.0970496783	0.0556085486	0.0657853828	0.16954159579999994	-0.0821686493	-0.0221443261	-0.0872578722	-0.0724379887	0.07514774889999999	0.0229979534	-0.0590366496	-0.0208643979	-0.142012688	0.12266611050000001	-0.048203394299999994	0.1792918402	-0.0222222337	-0.0255640429	-0.0593507846	-0.1662307197	-0.047247104299999995	-0.2035813275	-0.1513585203	-0.041687030699999995	-0.0613518176	-0.08625139609999999	0.0560940816	-0.164238894	0.2082246664	0.0187169763	-0.0210337971	-0.0081230881	-0.1251566171	-0.0614679819	-0.024978403700000002	0.0350736866	0.018838008700000002	0.2499975008	0.0255563479	0.1033516414	0.0402208406	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-0.0199229	-3.150000000000028e-05	0.00039692194441	9.922500000000177e-10	0.0962381	0.1128271	0.01272995449441	0.00926177189161	0.108206	0.031338500000000005	0.0009821015822500004	0.011708538436000001	-0.000236385	-0.0005034540000000001	5.587786822500001e-08	2.534659301160001e-07	0.000920768	0.0006542119999999999	8.478137098239999e-07	4.279933409439999e-07	-0.000692087	-0.00028712799999999994	8.244248838399997e-08	4.78984415569e-07	0.0	0.0	1.0
702.8997806379817	-1.3181329601940206	494068.1016209229	1.7374745007498515	1195.0207348363474	-8.359434355050098	1428074.5566888037	69.88014273639185	717.8447240995047	-0.5385007796153332	0.28998308964632163	515301.04791749397	840.8125581398227	666.9062795195351	1.379357	19.779926	0.16782450999999998	0.13497300000000004	-0.1614028774	-0.0197246332	0.1210751883	0.0304541744	-0.1631507763	0.15554141789999998	0.1658326718	-0.0426098947	0.0564554637	-0.1465255257	0.09895458550000001	-0.0096589727	-0.0422660808	0.123669265	-0.108033995	0.1393703439	-0.11845049869999999	0.05457657	0.0079302806	0.044798168799999996	0.115324071	0.0447981245	-0.0382189061	0.0593245797	0.0149388049	0.0658690021	-0.06596522120000001	0.10280151039999999	0.061479234199999996	0.090805791	0.12143608410000001	-0.1633320312	0.0070661117000000015	0.036813189100000004	-0.0193785744	-0.09937765470000001	0.010812973200000001	0.07487329	-0.0732101086	-0.0694484826	-0.0182032108	-0.2143224675	0.084356526	0.0953517527	-0.0040137545	-0.0916722562	-0.1182057742	0.1331161977	0.0287784648	0.044905708600000004	0.0028394991999999997	0.08756904630000001	-0.2795514055	-0.017940345400000002	-0.10831634779999999	0.2246838561	0.037578662	-0.0940395349	-0.18787434739999997	0.0720618131	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.0260111	-0.006088199999999999	0.0006765773232099999	3.706617923999998e-05	-0.0384058	-0.13464389999999998	0.018128979807210004	0.0014750054736400002	0.107285	-0.0009210000000000053	8.482410000000096e-07	0.011510071224999998	-9.46138e-05	0.00014177120000000002	8.95177115044e-09	2.0099073149440005e-08	0.0010758400000000002	0.00015507200000000024	1.1574317056000003e-06	2.4047325184000075e-08	-0.000465502	0.000226585	5.1340762225000015e-08	2.16692112004e-07	0.0	0.0	0.0
707.1312951980847	4.231514560102937	500034.6686485208	17.905715472363152	1204.3221817584708	9.301446922123432	1450391.9174754831	86.51691484507946	718.8546252763483	1.0099011768436412	1.0199003869901715	516751.97228119924	843.2110153336845	692.1028446242045	1.309632	18.780066	0.17027686	0.124709	-0.09360772789999999	0.047584454000000005	0.1411020961	0.0718525989	-0.0705862843	0.146271611	-0.0680927744	-0.0712996033	0.014632248300000001	-0.0420363183	0.10898130140000001	0.103835611	-0.1348449775	0.11361069830000001	-0.0017403032	0.05436809980000002	-0.0895348875	0.0760314183	-0.043828617800000004	-0.1431227197	0.0299984493	-0.0841526784	-0.0411812679	0.1129212918	0.1326900995	-0.0909790117	0.0085061963	-0.0048479086999999995	0.0193142667	-0.11101939400000001	-0.068144786	-0.0053784775	-0.118594357	-0.0611934887	-0.0110525346	0.0469305865	0.052707351799999996	0.0730780967	-0.0539678247	0.0351566565	-0.0298262817	-0.0814244707	0.161938755	0.0010958386	-0.014759901499999999	0.1305316396	-0.14142685119999998	0.0766804774	0.0103545643	0.0506106209	-0.0768040533	0.1312820808	0.0970708936	-0.17233066719999998	-0.0490865167	0.0672488608	-0.1998125577	0.1296956429	-0.117773802	0.1013857707	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0196809	0.006330199999999998	0.0003873378248100001	4.007143203999997e-05	0.08213560000000003	0.12054140000000002	0.014530229113960003	0.0067462567873600035	0.104891	-0.0023939999999999795	5.731235999999901e-06	0.011002121881000002	-0.000673087	-0.0005784732	4.5304610956899996e-07	3.3463124311824e-07	0.00103523	-4.061000000000017e-05	1.0717011529e-06	1.6491721000000135e-09	-0.00026436	0.000201142	4.045810416399999e-08	6.98862096e-08	0.0	0.0	0.0
707.6725659400743	0.5412707419895924	500800.46058420883	0.29297401613396384	1199.4388209776953	-4.883360780775547	1438653.4852683637	23.84721251521676	719.0349878704518	0.1803625941034852	0.032530665351738555	517011.3137818608	840.5658461871042	694.3238707329782	1.3550879999999998	19.431904	0.20450275	0.12698099999999998	-0.0247952208	0.07037329169999999	0.0904831033	0.0823425317	-0.1720452113	0.048262232599999996	-0.0202374432	-0.09190044380000001	-0.0655692155	0.0293521769	0.12263968089999999	-0.1158761497	-0.1559925349	0.0642193115	-0.017053173999999997	0.0510610846	0.0878360127	-0.0938117858	0.0268796819	-0.09443149699999999	0.0114601727	0.06651398559999999	0.0034984459999999997	-0.049665830599999995	-0.04980543269999999	-0.010953530500000001	0.0285514788	-0.2329029468	-0.0928002163	0.0564903749	-0.0086336808	-0.019798146200000002	0.024110167400000004	-0.0142815375	0.0086828993	0.033823089199999996	-0.011863739299999999	0.1559032466	-0.08304345169999999	-0.0370061744	0.12247531060000001	-0.0630460041	0.1058265797	0.0027490746999999996	-0.1109651158	-0.0802232399	-0.1542463154	-0.0241698031	-0.013789154199999999	-0.1032340617	-0.0195838116	-0.0536256749	0.07196011599999999	-0.0456082712	0.0300799747	-0.021669259	0.017586085	0.0354072079	0.0263510933	0.0442414765	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0319408	-0.012259899999999995	0.00102021470464	0.00015030514800999992	-0.0358283	-0.1179639	0.013915481703210004	0.00128366708089	0.0914627	-0.013428300000000018	0.00018031924089000048	0.008365425491290001	-5.4168e-05	0.0006189189999999999	2.9341722239999997e-09	3.830607285609999e-07	0.000789038	-0.000246192	6.225809654439999e-07	6.0610500864e-08	-0.000616262	-0.00035190199999999997	1.2383501760399998e-07	3.79778852644e-07	0.0	0.0	0.0
709.8356718194686	2.16310587939438	503866.6809873964	4.679027045470531	1202.026152559556	2.5873315818607807	1444866.871437129	6.69428471449421	718.9664322990487	-0.068555571403067	0.004699866370401018	516912.7307728226	841.3995895932593	704.5430444164557	1.1593270000000002	16.624697	0.16380774999999995	0.0844623	0.014214198899999999	0.0430964433	0.0440913111	0.0754242146	-0.10308596789999999	-0.0264810293	-0.0655792254	-0.0678557708	-0.0279222992	0.0659986921	0.1558580924	0.0328077329	-0.0652832395	0.0412591781	-0.0857913482	0.05653478660000001	0.094559511	-0.0755901651	0.0076487861	0.0503605051	-0.08384996110000001	-0.0992499736	-0.11727846970000001	-0.24132140800000002	-0.0427148745	0.0526190283	-0.0105237401	-0.0127796571	0.015675013	0.0011152414	-0.1756302932	0.0988785308	-0.0660151598	0.1514066538	-0.0007269549	-0.1150521229	0.028665193	-0.037329779300000004	0.018592425	0.1133964281	0.11887328050000001	-0.0173746318	0.0808820726	0.0776953479	-0.0549067217	0.0954417702	-0.0789608473	-0.0870385989	-0.0199955678	-0.1197610932	-0.0654767643	-0.0789631357	-0.0067043358999999995	-0.0573894973	-0.12386902720000001	-0.1208649694	0.010971310900000001	0.022316044700000003	0.0591964295	0.0028193407000000003	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.0197111	0.012229700000000001	0.00038852746320999993	0.00014956556209	0.0366351	0.07246339999999998	0.00525094433956	0.0013421305520099993	0.0545461	-0.0369166	0.0013628353555599994	0.00297527702521	-0.000456831	-0.00040266300000000004	2.0869456256099998e-07	1.62137491569e-07	0.00103523	0.000246192	1.0717011529e-06	6.0610500864e-08	-0.000421156	0.00019510599999999998	3.8066351236e-08	1.77372376336e-07	0.0	0.0	0.0
711.4953882409156	1.6597164214470013	506225.68748809135	2.75465859962084	1201.4393333494666	-0.5868192100895158	1443456.4717192103	0.34435678533008324	720.5792667913664	1.6128344923176885	2.6012350996096547	519234.47972958325	841.2969425545883	714.7165467837552	1.089761	15.627131	0.08759324999999997	0.0441176	0.0681559814	0.0144912221	0.026547184900000003	0.0776251637	-0.1135746455	-0.0328356432	-0.0833345249	0.0408992854	-0.08583547	0.1401115002	0.0481120705	-0.0344292267	-0.06351242160000001	-0.028126516400000003	0.040999024700000004	0.0469907244	0.066622131	0.050295686799999996	-0.023194820699999997	0.057190868	-0.0363468933	-0.11334881599999999	0.0603234788	-0.031481128500000004	0.0725630696	0.0609120411	-0.052630413200000004	0.066226443	0.0022665313	0.0749601781	-0.0119334315	0.0466273284	-0.0904240928	0.021658927999999997	-0.0145486972	-0.0014197167000000001	-0.1416472985	0.0189768988	-0.0752179741	0.012280148700000002	0.16419193029999998	0.025161856200000002	0.029112903	-0.0821044251	-0.08840522320000001	0.0160934686	-0.0091923354	-0.022699247999999998	-0.0116520167	-0.0820219444	-0.026134511200000002	-0.11686608109999999	-0.0694382066	0.0146708146	-0.0016670188	-0.0049477492	-0.021310420299999997	0.0015099921	0.0931517106	0.048672363499999996	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.024105200000000004	-0.004394100000000005	0.0005810606670400003	1.9308114810000047e-05	0.0505133	0.013878200000000007	0.00019260443524000018	0.002551593476890001	0.0587324	0.004186300000000004	1.7525107690000034e-05	0.0034494948097600004	-0.000233139	0.000223692	5.4353793321000005e-08	5.003811086399999e-08	0.000544573	-0.0004906569999999999	2.9655975232900004e-07	2.4074429164899995e-07	-0.0010095	-0.000588344	3.4614866233599995e-07	1.01909025e-06	0.0	0.0	0.0
712.0716093667392	0.5762211258235084	507045.9768661379	0.3320307858453115	1201.4831635691226	0.04383021965600165	1443561.792340067	0.0019210881550933531	721.3067804553447	0.7275136639782431	0.5292761312750479	520283.47153085476	842.9019718407602	716.191830306475	0.974103	13.968591000000005	0.13744431	0.06822439999999999	0.0923505828	0.0219213491	0.015459603899999999	0.015026610800000001	-0.0636228379	-0.1292303334	-0.0149938181	-0.042379132199999996	-0.0434568135	0.110562219	-0.0466670199	0.0004407216	-0.0249992849	-0.011508196699999999	-0.1191992916	-0.050985589500000005	0.1222454534	-0.0444157064	-0.034829795499999996	0.10219728439999999	-0.0143700552	0.0022705034	0.0060808238	-0.024064342599999997	-0.006453213100000001	0.023544178399999997	0.037906257	0.042870571600000004	-0.0877086167	0.0361259483	0.031897106	-0.0137978022	-0.0326217716	0.025400404300000002	0.0458313144	-0.0047863689	0.118144441	0.043847892400000005	0.0788316514	0.013013542	0.09821738390000001	0.09105290939999999	-0.0019661265	0.09995513119999999	-0.0599589717	0.012539543799999999	0.0405948228	-0.051724251299999996	0.0534488729	-0.1136484775	-0.0816307058	-0.10328539029999999	-0.046570038099999995	0.0264536342	-0.1198918782	0.0411621368	-0.05993634480000001	-0.0336391137	0.0166630792	0.0184845438	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.0196424	0.004462800000000003	0.00038582387776	1.9916583840000024e-05	-0.00208671	-0.05260001	0.0027667610520001004	4.354358624099998e-06	0.0376981	-0.02103430000000001	0.0004424417764900002	0.0014211467436099998	0.000103412	0.00033655100000000004	1.0694041744e-08	1.1326657560100002e-07	0.000945578	0.000401005	8.941177540839998e-07	1.6080501002499997e-07	-0.000560112	0.00044938800000000006	2.01949574544e-07	3.13725452544e-07	0.0	0.0	0.0
