trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
0,6.26371e-05,-0.0975615,-0.000388059,-0,0,0,0,0,0,0,0,0,3.9234063e-09,0.0095182463,1.5058979e-07,0,0,0,0,0,0,0,0,-0.12524299,0.1257533,0.19693,0.18141883,-0.069075656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0380653,-0.0300638,8.41693e-05,-0,0,0,-0.038127937,0.0674977,0.0004722283,0,0,0,0.0014489671,0.00090383207,7.0844711e-09,0,0,0,0.0014537396,0.0045559395,2.2299957e-07,0,0,-0.030993278,0.012897463,0.083823777,-0.0071379116,-0.090439059,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
8.19065e-06,0.0456701,-0.0232694,-0.000137299,0.000101916,0,8.19065e-06,0.0837354,0.0067944,-0.0002214683,0.000101916,0,6.7086747e-11,0.002085758,0.00054146498,1.8851015e-08,1.0386871e-08,0,6.7086747e-11,0.0070116172,4.6163871e-05,4.9048208e-08,1.0386871e-08,0,-0.06924144,-0.057915523,-0.001256294,0.094676128,-0.010451261,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
0.00490664,0.000349274,-0.00844508,4.42327e-05,-0,-7.52039e-05,0.0048984494,-0.045320826,0.01482432,0.0001815317,-0.000101916,-7.52039e-05,2.4075116e-05,1.2199233e-07,7.1319376e-05,1.9565317e-09,0,5.6556266e-09,2.3994806e-05,0.0020539773,0.00021976046,3.2953758e-08,1.0386871e-08,5.6556266e-09,0.012086791,0.029107859,-0.059059988,-0.10584968,0.010742961,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
0,-0.0175515,-0.00341157,0.00011683,-0,0,-0.00490664,-0.017900774,0.00503351,7.25973e-05,0,7.52039e-05,0,0.00030805515,1.163881e-05,1.3649249e-08,0,0,2.4075116e-05,0.00032043771,2.5336223e-05,5.270368e-09,0,5.6556266e-09,0.033737755,-0.0054073649,-0.074581348,-0.073231682,-0.013806366,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
1.60416e-05,0.012847,-0.0181264,0.000151079,8.02589e-05,0.000125687,1.60416e-05,0.0303985,-0.01471483,3.4249e-05,8.02589e-05,0.000125687,2.5733293e-10,0.00016504541,0.00032856638,2.2824864e-08,6.441491e-09,1.5797222e-08,2.5733293e-10,0.0009240688,0.00021652622,1.172994e-09,6.441491e-09,1.5797222e-08,-0.046932315,0.066686606,-0.040323339,-0.055384162,0.0132114,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
-9.83603e-06,0.0587165,-0.0100698,-0.000323995,-0.00017029,0,-2.587763e-05,0.0458695,0.0080566,-0.000475074,-0.0002505489,-0.000125687,9.6747486e-11,0.0034476274,0.00010140087,1.0497276e-07,2.8998684e-08,0,6.6965173e-10,0.002104011,6.4908804e-05,2.2569531e-07,6.2774751e-08,1.5797222e-08,-0.13013619,0.099548362,-0.019689428,0.050196528,0.018989144,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
-2.51187e-05,0.0647089,0.00946164,-0.00051172,0.000400278,-0.000235983,-1.528267e-05,0.0059924,0.01953144,-0.000187725,0.000570568,-0.000235983,6.3094909e-10,0.0041872417,8.9522631e-05,2.6185736e-07,1.6022248e-07,5.5687976e-08,2.3356e-10,3.5908858e-05,0.00038147715,3.5240676e-08,3.2554784e-07,5.5687976e-08,-0.11554631,0.063117817,-0.043625953,-0.058928199,-0.033701059,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
0.00638744,0.0227871,0.0078641,0.000298894,-0,-0.000262839,0.0064125587,-0.0419218,-0.00159754,0.000810614,-0.000400278,-2.6856e-05,4.079939e-05,0.00051925193,6.1844069e-05,8.9337623e-08,0,6.908434e-08,4.1120909e-05,0.0017574373,2.5521341e-06,6.5709506e-07,1.6022248e-07,7.2124474e-10,-0.031751567,0.050220469,-0.056098232,-0.10390433,0.045356816,120.1169,0,0,19.264761,0,0,87.359357,0,0,28.093393,0,0,58.74355,0,0
3.15946e-06,0.0522771,0.0071753,0.000321139,0.000107106,0,-0.0063842805,0.02949,-0.0006888,2.2245e-05,0.000107106,0.000262839,9.9821875e-12,0.0027328952,5.148493e-05,1.0313026e-07,1.1471695e-08,0,4.0759038e-05,0.0008696601,4.7444544e-07,4.9484003e-10,1.1471695e-08,6.908434e-08,-0.10200242,0.045727999,-0.016585763,0.035969745,0.065981307,117.32428,0.3363319,0,17.141225,-0.97995338,0,83.676309,1.8664935,0,36.948335,-2.4948258,0,78.558444,3.0341856,0
-3.70752e-05,0.0885016,-0.00737395,-1.92783e-05,0.000238384,-0.000257134,-4.023466e-05,0.0362245,-0.01454925,-0.0003404173,0.000131278,-0.000257134,1.3745705e-09,0.0078325332,5.4375139e-05,3.7165285e-10,5.6826931e-08,6.6117894e-08,1.6188279e-09,0.0013122144,0.00021168068,1.1588394e-07,1.7233913e-08,6.6117894e-08,-0.11340729,-0.040635611,0.0202663,0.055577408,0.10904481,108.76135,7.6903848,0.3363319,30.376245,-15.006936,-0.97995338,59.877961,20.905128,1.8664935,57.933023,-21.960542,-2.4948258,65.638584,20.722606,3.0341856
-2.07203e-05,0.0417646,-0.00731328,-0.000245185,0.000229906,-0.000271985,1.63549e-05,-0.046737,6.067e-05,-0.0002259067,-8.478e-06,-1.4851e-05,4.2933083e-10,0.0017442818,5.3484064e-05,6.0115684e-08,5.2856769e-08,7.397584e-08,2.6748275e-10,0.0021843472,3.6808489e-09,5.1033837e-08,7.1876484e-11,2.205522e-10,-0.020051781,-0.02163678,0.011515541,-0.050257714,0.13906625,80.959628,27.619502,7.6903848,60.421968,-30.544549,-15.006936,36.666862,22.101022,20.905128,63.803235,-6.971502,-21.960542,69.627005,-2.9535262,20.722606
0.00474571,0.0323281,-0.00739712,0.000569061,0.000189464,-0.000365138,0.0047664303,-0.0094365,-8.384e-05,0.000814246,-4.0442e-05,-9.3153e-05,2.2521763e-05,0.001045106,5.4717384e-05,3.2383042e-07,3.5896607e-08,1.3332576e-07,2.2718858e-05,8.9047532e-05,7.0291456e-09,6.6299655e-07,1.6355554e-09,8.6774814e-09,-0.02097532,-0.015007804,-0.042511855,-0.038266895,0.12052677,40.928501,40.025651,27.619502,70.238375,-9.8338796,-30.544549,48.885453,-12.263298,22.101022,43.127014,20.620719,-6.971502,76.255341,-6.6208587,-2.9535262
0.0185203,-0.0681093,-0.228244,0.00235806,0.000356622,-0.000199054,0.01377459,-0.1004374,-0.22084688,0.001788999,0.000167158,0.000166084,0.00034300151,0.0046388767,0.052095324,5.560447e-06,1.2717925e-07,3.9622495e-08,0.00018973933,0.010087671,0.048773344,3.2005174e-06,2.7941797e-08,2.7583895e-08,0.037896408,-0.12764273,0.40756137,-0.1188231,-0.1378123,7.7825467,33.145954,40.025651,43.535548,26.702826,-9.8338796,61.838707,-12.953254,-12.263298,52.332599,-9.2055843,20.620719,57.452607,18.802733,-6.6208587
0.0257842,0.0374199,-0.00994489,-6.19082e-05,0.00010743,0.000235442,0.0072639,0.1055292,0.21829911,-0.0024199682,-0.000249192,0.000434496,0.00066482497,0.0014002489,9.8900837e-05,3.8326252e-09,1.1541205e-08,5.5432935e-08,5.2764243e-05,0.011136412,0.047654501,5.8562461e-06,6.2096653e-08,1.8878677e-07,0.11221934,0.11951754,0.039110955,0.081202836,-0.028382418,-6.9778604,14.760407,33.145954,9.2926121,34.242936,26.702826,35.76762,26.071087,-12.953254,59.343279,-7.0106809,-9.2055843,69.107106,-11.654499,18.802733
0.00393262,0.0780979,-0.0100673,-0.000233259,3.70359e-05,-0.000156753,-0.02185158,0.040678,-0.00012241,-0.0001713508,-7.03941e-05,-0.000392195,1.54655e-05,0.006099282,0.00010135053,5.4409761e-08,1.3716579e-09,2.4571503e-08,0.00047749155,0.0016546997,1.4984208e-08,2.9361097e-08,4.9553293e-09,1.5381692e-07,-0.11523949,-0.076503214,-0.12444962,0.12383905,0.0054611168,-7.2372391,0.25937865,14.760407,-5.3904359,14.683048,34.242936,4.3240022,31.443618,26.071087,28.924291,30.418988,-7.0106809,63.44184,5.6652664,-11.654499
0.000305174,0.0187683,0.00780545,0.000140894,0.000285614,-0.000153422,-0.003627446,-0.0593296,0.01787275,0.000374153,0.0002485781,3.331e-06,9.313117e-08,0.00035224908,6.092505e-05,1.9851119e-08,8.1575357e-08,2.353831e-08,1.3158364e-05,0.0035200014,0.00031943519,1.3999047e-07,6.1791072e-08,1.1095561e-11,0.065287258,-0.13854549,-0.088716481,-0.021615003,-0.012641309,-3.5165271,-3.720712,0.25937865,-5.3917047,0.001268743,14.683048,-5.864559,10.188561,31.443618,4.2274712,24.69682,30.418988,31.694197,31.747643,5.6652664
0.0028921,-0.00417758,0.0224349,0.000370285,-0.000142254,-0.000153331,0.002586926,-0.02294588,0.01462945,0.000229391,-0.000427868,9.1e-08,8.3642424e-06,1.7452175e-05,0.00050332474,1.3711098e-07,2.0236201e-08,2.3510396e-08,6.6921861e-06,0.00052651341,0.00021402081,5.2620231e-08,1.8307103e-07,8.281e-15,0.10746348,-0.21276363,-0.072739325,0.033019374,0.047654504,-1.0602419,-2.4562852,-3.720712,-2.2882157,-3.103489,0.001268743,-4.0480049,-1.8165541,10.188561,-2.1326453,6.3601165,24.69682,8.8451177,22.849079,31.747643
