trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,2.42157e-09,-1.11022e-08,-0.00017029,-0,0,0,0,0,0,0,0,0,5.8640013e-18,1.2325884e-16,2.8998684e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0165375,0.0368007,0.102332,-0.00126509,-0,0,-0.0165375,0.036800698,0.10233201,-0.0010948,0,0,0.00027348891,0.0013542915,0.010471838,1.6004527e-06,0,0,0.00027348891,0.0013542913,0.01047184,1.198587e-06,0,0,-0.077095044,-0.051647154,-0.14894635,0.06321209,-0.13408565,0
2.38277e-05,-0.0238658,0.180981,-0.000788199,-2.43713e-05,0.000107332,0.016561328,-0.0606665,0.078649,0.000476891,-2.43713e-05,0.000107332,5.6775929e-10,0.00056957641,0.032754122,6.2125766e-07,5.9396026e-10,1.1520158e-08,0.00027427758,0.0036804242,0.0061856652,2.2742503e-07,5.9396026e-10,1.1520158e-08,-0.024502264,-0.048449545,-0.12176282,0.070440998,-0.1018939,0
-5.31473e-05,0.0914014,0.213808,-0.00191704,0.000136344,0,-7.6975e-05,0.1152672,0.032827,-0.001128841,0.0001607153,-0.000107332,2.8246355e-09,0.0083542159,0.045713861,3.6750424e-06,1.8589686e-08,0,5.9251506e-09,0.013286527,0.0010776119,1.274282e-06,2.5829408e-08,1.1520158e-08,-0.0099133277,-0.040934682,-0.09584912,0.073948162,-0.038015285,0
0.0126168,-0.0154486,0.355209,-0.00195011,0.000497424,0,0.012669947,-0.10685,0.141401,-3.307e-05,0.00036108,0,0.00015918364,0.00023865924,0.12617343,3.802929e-06,2.4743064e-07,0,0.00016052756,0.011416923,0.019994243,1.0936249e-09,1.3037877e-07,0,-0.0017088727,-0.034048098,-0.090612691,0.054030852,-0.0024463217,0
-0.0126467,0.124223,0.379772,-0.00304555,0.000336511,0,-0.0252635,0.1396716,0.024563,-0.00109544,-0.000160913,0,0.00015993902,0.015431354,0.14422677,9.2753748e-06,1.1323965e-07,0,0.00063824443,0.019508156,0.00060334097,1.1999888e-06,2.5892994e-08,0,0.001162518,-0.027501424,-0.080640165,0.037820277,0.030317577,0
-0.0126468,-0.00996852,0.443235,-0.00264825,0.000336741,0,-1e-07,-0.13419152,0.063463,0.0003973,2.3e-07,0,0.00015994155,9.9371391e-05,0.19645727,7.0132281e-06,1.133945e-07,0,1e-14,0.018007364,0.0040275524,1.5784729e-07,5.29e-14,0,0.0012388336,-0.015624771,-0.05495074,0.028737641,0.039435866,0
-0.0125108,0.0881212,0.398628,-0.00339905,-0.000164445,-0.00025318,0.000136,0.09808972,-0.044607,-0.0007508,-0.000501186,-0.00025318,0.00015652012,0.0077653459,0.15890428,1.1553541e-05,2.7042158e-08,6.4100112e-08,1.8496e-08,0.0096215932,0.0019897844,5.6370064e-07,2.5118741e-07,6.4100112e-08,0.0056225001,-0.011183753,-0.083312264,0.03960601,-0.010603204,0
-0.012682,0.0271024,0.490713,-0.00282701,0.000368861,0,-0.0001712,-0.0610188,0.092085,0.00057204,0.000533306,0.00025318,0.00016083312,0.00073454009,0.24079925,7.9919855e-06,1.3605844e-07,0,2.930944e-08,0.003723294,0.0084796472,3.2722976e-07,2.8441529e-07,6.4100112e-08,0.0046620764,-0.0053707757,-0.057731271,0.0028736936,0.025873304,0
-0.0216098,0.0433854,0.47069,-0.00301309,-0.000164445,-0.000390003,-0.0089278,0.016283,-0.020023,-0.00018608,-0.000533306,-0.000390003,0.00046698346,0.0018822929,0.22154908,9.0787113e-06,2.7042158e-08,1.5210234e-07,7.9705613e-05,0.00026513609,0.00040092053,3.4625766e-08,2.8441529e-07,1.5210234e-07,0.0042939835,0.002277485,-0.052714815,0.0115757,0.020725676,0
