global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
693.9730761311532	n/a	481598.6303949354	n/a	1070.6313420212803	n/a	n/a	1146251.4705182877	731.6272086621649	n/a	n/a	535278.372454791	761.5845748710831	555.1445041925516	n/a	n/a	n/a	n/a	-0.00034516839999999995	-0.0136656622	0.0177729434	-0.0055371155	0.0896776904	-0.0347044166	0.1178256858	-0.0628439317	0.031481348900000004	0.4619469439	-0.16841074620000002	0.1870754423	-0.029141012200000007	0.0661178982	-0.0492249546	0.0437260075	-0.0710111708	0.0378779983	-0.025959485	0.11695249880000001	-0.0076916476000000004	-0.0344622704	0.0605851445	-0.06122656150000001	0.0822139013	-0.013507640900000001	0.117264862	-0.2756622167	0.0230493061	-0.0670301435	0.1361673128	-0.075384518	0.0892436058	-0.1639897423	0.11676690710000001	-0.1282001304	0.0173158065	-0.040447499399999996	0.0178391364	-0.003729567	0.058692229900000004	-0.0097594787	0.0253412637	-0.0410660023	0.0313336475	-0.0313150269	0.026343176800000003	-0.0896074395	-0.2040082354	0.0413899409	-0.058335685899999996	-0.06302315900000001	-0.0449975921	0.0411199797	-0.0677300221	0.10947494890000001	-0.062361582	0.1750782234	-0.041307514	0.0418538512	-0.0292042025	0.1512088021	-0.21731420489999997	-0.3235153345	0.0789966131	-0.013214451299999999	0.0491230871	-0.3084810918	0.173022448	-0.22773962960000002	0.2536603783	-0.1190470807	0.0593053058	0.0008452351	-0.0799849619	0.011614149099999999	-0.0383719255	0.13824976890000001	-0.0302948719	0.0186028825	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0720357	n/a	n/a	0.005189142074489999	0.0794353	n/a	0.006309966886090001	n/a	-0.0306253	n/a	0.0009379090000899998	n/a	-0.00122296	n/a	n/a	1.4956311615999996e-06	-0.0007468149999999997	n/a	n/a	5.577326442249996e-07	-0.00212824	n/a	4.5294054976e-06	n/a	0.0	0.0	0.0
690.6265933128668	-3.346482818286404	476965.091390936	11.198947253086114	1037.5977970061606	-33.03354501511967	1091.2150962659377	1076609.1883520377	731.4843456533583	-0.14286300880655745	0.02040983928526251	535069.3479359219	758.212703020097	541.8048873418487	1.097915	21.693436	0.09350945	0.0433766	0.0394452644	0.0461015715	0.0620751376	0.0196124926	0.0610433652	-0.0240223858	-0.1196914699	-0.1398279581	0.0543734478	0.0467414771	0.0041489159	0.09266364880000001	-0.068057514	0.1297791482	0.0616018474	0.0523152636	-0.1293072159	-0.00850677	0.09650124689999999	0.0855546825	0.0198278227	-0.0237630719	0.0233555699	-0.0010820073	-0.0025139928	-0.056670092400000004	0.0190738001	-0.141250917	0.061373813099999994	-0.0362115434	-0.0338296773	0.0180405049	0.0520030863	-0.0413193704	-0.0676613219	0.0548639619	0.030148646	-0.08729322980000001	-0.1089055899	-0.030304491200000002	0.09794278070000001	-0.0652757179	-0.11419403759999999	0.032698091299999996	0.043134537199999996	-0.0886282316	0.0587965814	0.12119236359999999	0.1461526617	0.029639479500000007	0.023246912	-0.153510442	-0.1151964601	-0.055139379599999996	0.046850160700000004	0.010847288600000001	0.05702779440000001	0.0288260825	-0.1075698389	0.024639256499999998	-0.0006281801	-0.0170083267	-0.11428876939999999	-0.1116303865	0.0313715288	0.06753796320000001	-0.0794546173	-0.10468135630000001	0.0825002594	-0.0423327048	0.0789649878	-0.1509484236	0.1463485977	0.0196209033	0.0460384046	0.040967550299999995	-0.0467435705	-0.12030050769999999	-0.0033162410999999998	-0.07003902740000001	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0581632	0.013872499999999996	0.00019244625624999988	0.00338295783424	0.115975	0.0365397	0.013450200625	0.0013351496760899994	-0.0148157	0.015809599999999997	0.00021950496649000004	0.0002499434521599999	-0.00104199	0.00018096999999999992	3.275014089999997e-08	1.0857431601e-06	-0.000569222	0.00017759299999999976	3.153927364899991e-08	3.24013685284e-07	-0.00231543	-0.00018718999999999984	5.3612160849e-06	3.5040096099999934e-08	0.0	0.0	0.0
687.7872939970745	-2.8392993157923456	473051.3617838182	8.061620604658883	1030.051337818277	-7.546459187883557	56.949046274392146	1061005.7585412222	729.9716037412634	-1.5127419120949526	2.288388092608693	532858.542268592	755.5857294021193	534.3764927603784	1.278039	25.252476	0.13373159999999998	0.07624889999999998	0.06030123530000001	-0.060789057699999996	-0.07700544919999999	-0.0360886725	0.0852300007	-0.1332708119	0.0686692272	0.0010094814	-0.0222197475	0.0609076078	0.045846560300000005	-0.0482134656	0.0719915066	-0.123519722	-0.1043456617	0.18843831989999998	-0.027984399	0.0649072741	-0.0795961684	0.132247798	-0.014368580700000001	-0.1050354207	-0.0045611472	-0.0323791788	-0.0557840477	0.0971135693	-0.0168477767	-0.1356290353	0.10954162349999999	0.0886311811	0.0646256955	0.011793402199999999	0.14623708859999998	-0.0725013081	-0.0113839276	-0.0242375421	0.0327229189	0.0502322717	-0.0951235751	-0.0426125126	0.05751807320000001	0.0717805237	0.0219666833	0.0615844829	-0.0414216463	-0.0083481753	-0.052227089500000004	-0.0173414603	0.0592344612	-0.09891451150000001	-0.0593778101	-0.063432461	0.0677511738	0.002959613	-0.0647039905	0.1054366776	0.0111359801	0.1890092652	-0.1055191682	0.0716489739	-0.014546539399999999	0.0015279432999999998	0.037454508	-0.12364584070000001	-0.0131556624	0.11548626029999999	-0.030207838799999998	-0.0163990451	0.0723839624	-0.042325863	0.0787483492	-0.10967289529999999	-0.061453683899999986	0.0415869488	0.0106687342	0.007878739499999999	-0.0059810402	-0.1798430691	0.1415368712	-0.0287801554	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.053565	0.004598200000000004	2.1143443240000032e-05	0.0028692092249999997	0.0892705	-0.026704499999999992	0.00796922217025	0.0007131303202499996	-0.0377329	-0.0229172	0.00142377174241	0.00052519805584	0.000119274	0.001161264	1.348534077696e-06	1.4226287076e-08	-0.000521012	4.821000000000003e-05	2.324204100000003e-09	2.71453504144e-07	-0.00193467	0.0003807599999999997	3.7429480089e-06	1.449781775999998e-07	0.0	0.0	0.0
689.6136317261728	1.8263377290983271	475566.9610625615	3.335509500728034	1024.6973276941637	-5.354010124113302	28.665424409107732	1050004.6133835604	730.4456570571823	0.4740533159189226	0.22472654633372588	533550.8579136989	757.6194198160466	543.4263030617808	1.264475	24.98447	0.08835279999999998	0.0651501	0.0544653323	0.0661691217	0.0523201599	-0.08716664210000001	0.1784623317	0.0584153177	-0.014996228799999999	-0.017383584	0.0474417933	-0.1333845375	-0.023524385099999996	-0.0591120296	-0.1341444152	-0.0817585176	-0.0909808766	0.08672130089999999	-0.1038046052	-0.10645027289999999	-0.0766638483	-0.0446756729	0.0315509339	0.1223676609	-0.0136898124	0.0878151577	0.1508764845	-0.023878434	0.0973502666	-0.13302900980000001	0.0492742695	-0.0318706778	0.088647653	0.0934138483	-0.0089119483	-0.1188751747	-0.16586556119999998	0.1870896257	0.0735567172	-0.0323584991	-0.0823701515	0.08197821820000001	0.0841662256	-0.012179609199999998	-0.0436831894	-0.0828831958	-0.0954598091	-0.0066534285	0.0673630406	0.050384638200000005	-0.1553279368	-0.0433399627	0.0948258272	-0.0924806705	-0.072844588	0.1043016176	0.0336063575	0.24668299629999998	0.0242581654	-0.0100876465	-0.0225479288	-0.0660383213	-0.0086712464	0.09843374419999999	-0.0747886816	-0.0566074662	-0.09018279779999999	0.0451117965	-0.0596331938	-0.0333372235	-0.0672129289	-0.1388230831	-0.1143738649	0.0424406885	0.2119432582	-0.14417803210000002	0.0573947166	0.11135597929999999	0.0039899793	-0.0726353566	0.0023713073999999997	-0.0411268042	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0468804	0.006684599999999992	4.4683877159999893e-05	0.00219777190416	0.08946169999999999	0.0001911999999999886	0.008003395766889998	3.6557439999995635e-08	-0.047519300000000014	-0.009786400000000008	0.0022580838724900005	9.577362496000015e-05	-0.0011532100000000006	-0.0012724840000000006	1.6192155302560012e-06	1.3298933041000016e-06	-0.00060043	-7.941800000000003e-05	6.307218724000007e-09	3.605161849e-07	-0.00185276	8.191000000000013e-05	3.4327196176e-06	6.7092481000000236e-09	0.0	0.0	0.0
689.7661403379074	0.15250861173456087	475777.3283566537	0.02325887665320304	1030.077169324183	5.3798416300192	28.942695964087644	1061058.9747629215	732.4824803343778	2.036823277195481	4.1486490625253385	536530.5839968021	757.0211751342108	537.1420483291407	1.34523	26.580076	0.17417315	0.108442	0.0299852793	-0.0651287183	0.047891461600000004	0.0536577691	-0.06146350160000001	0.0784626159	-0.2675684794	-0.0660482925	0.0075706985	-0.0257536269	0.0684046007	0.0402496743	0.0459744035	0.018851731200000003	-0.08551113490000001	-0.0676532579	-0.08420983470000001	-0.0086541147	0.1485126557	-0.0679023098	-0.13622480550000002	-0.1297900357	-0.0044095492	0.0783473669	-0.17935606980000002	-0.0588614619	0.0649873931	-0.0631651515	0.0546637737	-0.05689686400000001	-0.0686065998	0.0937279903	0.036607830099999995	0.14541724960000002	-0.056246619299999995	-0.093994631	0.0166540668	0.005669188299999999	0.0047374834999999995	0.1625371919	0.0481646504	-0.066686749	0.0010523964	-0.0702477717	-0.0182136746	-0.043890058200000005	-0.002722881	0.034704350099999996	0.0278779489	-0.0205284423	-0.0069966130000000005	0.0797719093	0.0033830855	-0.1038922449	-0.0737404143	-0.0229679368	0.0913203135	-0.04239502269999999	0.005610363100000001	-0.058173650300000004	0.100301761	-0.238181029	-0.0178490851	-0.013228126699999999	0.0312625919	0.08392300300000001	-0.032333464900000004	-0.16905409780000002	-0.0664867802	0.1275035909	-0.0058145198	-0.0430512491	0.109272632	0.0492403033	0.0842574705	0.0479896966	0.0543786782	0.0132080706	0.0086425248	-0.0468941627	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0468221	5.8300000000004175e-05	3.398890000000488e-09	0.00219230904841	0.1672	0.07773830000000001	0.02795584	0.00604324328689	0.0263307	0.07385000000000001	0.0006933057624900001	0.005453822500000002	-0.00124616	-9.29499999999994e-05	8.63970249999989e-09	1.5529147456000005e-06	-0.00032475900000000004	0.000275671	7.599450024099997e-08	1.0546840808100004e-07	-0.00193467	-8.191000000000013e-05	3.7429480089e-06	6.7092481000000236e-09	0.0	0.0	0.0
691.0587293506064	1.2925890126990678	477562.1674116747	1.6707863557503515	1039.4568043811944	9.379635057011457	87.97755380271829	1080470.4481743646	733.9784692045987	1.4959888702209128	2.2379826998248435	538724.3932559261	758.6608146728331	534.0108728647181	1.181252	23.340084	0.1810444	0.0956475	0.037140494700000005	-0.0410940105	-0.0570728472	-0.10280155369999999	-0.0305798143	0.0619055646	-0.0637889828	0.0175977169	-0.0889017931	-0.0943730095	-0.0985393624	0.0852295951	0.06068928110000001	-0.040590300499999996	0.0767481817	-0.0414480271	0.0757914703	-0.0934957301	0.0272779054	-0.06636047839999999	0.022399283500000002	-0.1377310376	-0.129231924	-0.006468272299999999	-0.09762758349999999	-0.0477602875	0.2077864348	-0.0200915632	0.0787980667	0.19245761109999998	-0.0802537982	-0.0071524180000000015	0.0477169685	0.0038864552	0.0611863758	0.048791456100000005	-0.055293360199999995	-0.0062788333	0.0320563911	-0.0861087611	0.14726156199999998	0.0612342825	-0.08536456939999999	0.12316607449999999	-0.0352995715	0.049306805700000005	0.0857338265	-0.013748798500000001	0.026649511600000002	-0.0173434179	0.0160000722	-0.0839832869	0.0391409091	0.0385636603	0.06048014650000001	-0.0442558368	0.0815608971	-0.0348515413	0.1199604782	0.0838544703	0.0493718442	-0.1128244659	0.1270041787	-0.1357651936	0.0625060739	-0.10909632400000001	-0.0838015371	-0.17355675739999998	-0.132780611	0.0882484237	0.054749066500000006	-0.0370854682	-0.06918633469999999	-0.0708141471	0.0165339957	-0.0941794801	-0.0662922371	-0.1783563535	0.006955227	-0.059958871500000004	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0268002	0.020021900000000002	0.00040087647960999987	0.00071825072004	0.09945590000000004	-0.06774409999999995	0.009891476044810008	0.004589263084809993	-0.0124885	-0.038819200000000005	0.00015596263225000004	0.0015069302886400006	-0.000423883	0.0008222770000000001	6.761394647289999e-07	1.79676797689e-07	-0.000386436	-6.167699999999994e-05	3.804052328999993e-09	1.49332782096e-07	-0.00172944	0.00020523000000000004	2.9909627136e-06	4.2119352900000016e-08	0.0	0.0	0.0
692.6729558950215	1.6142265444150323	479795.8238283463	2.6057273366940965	1030.5369701293093	-8.919834251885051	79.56344308110172	1062006.446803297	733.4896847656531	-0.4887844389455722	0.23891022775533785	538007.1176576172	759.3114770453012	545.5633930893457	1.180328	23.321815	0.08621787999999997	0.0409741	-0.0588723901	-0.007221671999999998	-0.0401183586	0.018104748400000002	-0.0275922282	-0.051952177	0.0653641489	0.023588150699999998	0.038756809100000005	-0.0904915371	-0.1015942483	0.014488851	0.0597478568	-0.0660331167	0.0297363238	-0.1151135238	-0.0188420667	-0.035499320699999996	-0.1517750591	0.0041561592	0.1172938364	-0.003953958	-0.0253077478	-0.1786280384	0.0730121051	0.07183235660000001	0.0040694222	-0.012756111399999999	-0.0693765118	0.062278078099999995	-0.1499692683	0.07222557519999999	-0.0055951515	-0.0235987486	-0.07450936849999999	0.0032435043	0.0283640531	-0.10464958939999999	0.0981385364	-0.0041955433	-0.0649457281	-0.1553573092	-0.0447299516	0.2567523531	-0.0763753075	0.0811646029	-0.2063551645	-0.044953241399999996	-0.0365078542	0.1096919457	0.0207940288	0.0349846798	-0.033986855499999996	0.1076773575	-0.0413531908	0.0158065765	-0.042799545300000005	-0.032281309300000005	0.08648107220000001	0.1792514525	-0.061382288	0.0397547625	0.0700831744	-0.1003005609	-0.10415867109999999	-0.0979504514	-0.0091952792	0.1016956724	-0.17236580850000002	0.0530306159	0.1062435111	-0.0430749435	-0.030037834	0.0288677431	-0.0441529612	0.028461246800000006	0.0003419614	0.0501082551	-0.08929378589999999	0.0292106127	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0115985	0.0152017	0.00023109168288999997	0.00013452520224999998	0.121526	0.022070099999999957	0.014768568675999997	0.00048708931400999803	-0.00306057	0.00942793	9.3670887249e-06	8.888586408490001e-05	-0.000636929	-0.00021304600000000005	4.538859811600002e-08	4.056785510410001e-07	-0.00023128900000000006	0.00015514699999999996	2.4070591608999986e-08	5.349460152100001e-08	-0.00130727	0.00042217000000000014	1.7089548528999996e-06	1.7822750890000013e-07	0.0	0.0	0.0
692.3820222733269	-0.29093362169453485	479392.86476730177	0.08464237223229873	1036.9644945863656	6.427524457056278	41.313070646056616	1075295.3630327566	733.6885260419623	0.19884127630916734	0.03953785316425865	538298.8532456271	759.1786769710629	552.4005853080254	0.991703	19.594824	0.2536369	0.131509	-0.06603944120000001	0.0156697539	-0.0309709785	0.0659976687	-0.11873127359999999	-0.0797964893	0.036695416200000004	0.0517761276	0.0820411385	0.1151890394	0.025985311	0.042449920599999996	-0.0372192203	-0.035031876600000005	-0.025120907999999997	-0.1394628155	-0.0050481526	0.09184783490000001	-0.07338091969999999	-0.0446605512	-0.021931402000000003	0.0800881717	0.0708712766	-0.1349076849	0.022572996	-0.0379236083	-0.1378870449	-0.0273856837	0.0126944481	0.0924681808	0.0362714047	-0.0134344405	-0.0156278879	0.034494469	0.049157825999999995	-0.0952099706	-0.032403824500000004	0.0065066676	-0.0298962984	-0.0268126217	-0.056008406600000005	0.0021226633	-0.0044971316999999995	-0.1339901531	0.0703439932	0.0343255391	-0.1108259184	0.1998096742	0.024470815899999998	0.2111379328	0.10519607980000001	0.0861650776	-0.0270035021	-0.06356408150000001	-0.1200597085	-0.0489325129	-0.1509310685	-0.012403779299999999	0.0861094708	0.0260039512	-0.0593123946	0.0370665533	0.0079359476	0.1550869105	0.0332484284	-0.057010693700000004	0.0254312196	0.0234794389	-0.0078523295	0.030800244100000002	0.1921061572	-0.077067935	-0.1307468792	-0.1081411159	0.0165606802	0.0597683223	-0.0334565959	-0.0168502992	-0.10210945140000001	-0.0041751028	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.00154758	0.01314608	0.00017281941936639998	2.3950038564e-06	0.216331	0.094805	0.046799101561	0.008987988025000001	0.0635684	0.06662897	0.00404094147856	0.004439419643260899	-0.00147945	-0.0008425209999999999	7.098416354409999e-07	2.1887723025e-06	0.000316527	0.000547816	3.00102369856e-07	1.00189341729e-07	-0.00149807	-0.00019080000000000008	2.2442137249e-06	3.640464000000003e-08	0.0	0.0	0.0
689.7074925400882	-2.674529733238728	475696.4252659358	7.153109293978022	1029.9066813852035	-7.057813201162162	49.81272718249888	1060707.772361883	732.2005093089085	-1.4880167330537688	2.2141937978480106	536117.585832225	757.2598093287477	540.8099337664257	1.115458	22.040071	0.219193535	0.124655	-0.048392527000000005	-0.0122875043	-0.07263194320000001	-0.0266030567	-0.028505472200000007	-0.0579503534	-0.0073466537	-0.008922568399999999	0.029282762799999997	0.0079121101	0.053890472599999996	-0.0285269694	0.0638959534	-0.0731505458	-0.0601823266	-0.035001205099999995	0.0021543404	-0.0373199638	-0.0672965629	-0.045969912599999996	0.0685841613	0.08763224050000001	-0.08542533949999999	-0.0617749594	-0.15094255869999998	-0.22108303559999998	-0.11708332460000001	0.0113055151	0.08593436210000001	-0.0594166812	-0.0369406502	-0.089500286	-0.0361813335	-0.17190026600000002	0.010442850600000001	0.035097885	-0.007704774599999999	0.11489593710000001	0.1319120195	-0.0750806049	-0.0632062565	0.043087138399999995	-0.050870624100000005	0.0171294312	0.0611341947	0.03057614	-0.0619210921	-0.0458706532	0.1318728385	-0.030809935	-0.1749887738	-0.0022552231	0.017665043999999998	-0.027484137000000002	-0.0684663479	0.0101828153	0.0026432359999999998	-0.058271970599999987	0.0176664027	0.0807635847	-0.0393942569	0.060081851900000004	0.1433812354	0.13362350050000002	0.17237757129999998	0.0207859736	-0.0047721835999999995	0.0300517816	-0.1503700324	-0.0120149279	0.021484971600000003	-0.1750502705	0.0046541324	-0.1423008027	0.0313154144	-0.014119433700000001	0.0061801845	0.0400269394	-0.0144661068	0.13148914890000002	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.00664514	0.00509756	2.59851179536e-05	4.41578856196e-05	0.1236	-0.092731	0.01527696	0.008599038360999999	0.0351021	-0.0284663	0.0012321574244099998	0.0008103302356900001	-0.000120129	0.0013593210000000001	1.847753581041e-06	1.4430976640999999e-08	4.19545e-05	-0.0002745725	7.539005775625e-08	1.7601800702500002e-09	-0.00127399	0.00022408	1.6230505201e-06	5.021184639999999e-08	0.0	0.0	0.0
690.9225923241858	1.2150997840975606	477374.02858397295	1.4764674853139383	1024.0194659266808	-5.8872154585226335	34.659305855067856	1048615.866596765	731.2690979498348	-0.9314113590737634	0.867527119811635	534754.493616365	757.2543001553622	549.9987797980137	1.289231	25.473602	0.123254815	0.0752623	-0.07058319190000001	0.0440966051	0.036914844	0.0051105644	0.030999557799999997	-0.00284029	0.0198086229	0.0556634367	0.054515026200000004	-0.1166211788	-0.045702229500000004	-0.053401713899999995	0.013838391299999999	0.0439129676	0.018014108799999998	0.0665060688	0.037741929300000004	-0.1329163588	-0.0819165303	0.12786425699999998	0.014931003500000001	-0.047115101500000006	-0.1549641357	0.0644704532	0.0010881902	0.16028399710000002	-0.1025884292	-0.050036343	0.0120370889	0.0474052057	-0.10619284970000001	-0.1282558252	0.0172494998	0.1328311173	-0.043167705300000005	-0.0083888263	-0.0006525218	-0.0794124002	-0.052140381799999996	-0.0193340174	-0.1544501992	0.09403296359999999	-0.032277558	-0.0439425013	-0.08856482460000001	0.1086606433	-0.0054334959999999995	0.1333319878	0.020335945600000002	-0.027014579700000003	-0.0686867687	-0.0062105803	-0.040334467	0.07959482309999999	0.021511682	-0.0232500953	0.1058890772	0.0022790556	-0.011805968600000001	0.02328325	0.0383729532	0.029831779500000002	0.1951438531	-0.0364613303	-0.20481385289999998	0.17366846019999999	0.0582197032	0.0464111304	-0.1306648642	-0.033428692999999995	0.0569153408	0.1363693609	-0.009913864599999999	0.0663626167	-0.0547072958	-0.0176085029	-0.0675304882	-0.0327970707	0.09089469160000001	0.039260442799999996	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.00661768	-2.7459999999999984e-05	7.540515999999993e-10	4.37936885824e-05	0.0630937	-0.0605063	0.00398081497969	0.00366101233969	-0.00646335	-0.04156545	4.17748932225e-05	0.0017276866337024993	-7.655e-05	4.3579e-05	1.899129241e-09	5.8599025e-09	1.5610399999999995e-05	-2.6344100000000008e-05	6.940116048100002e-10	2.4368458815999986e-10	-0.000920801	0.000353189	8.478744816010001e-07	1.2474246972099998e-07	0.0	0.0	0.0
