global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
713.2147200210527	n/a	508675.2368547086	n/a	1081.3111850210412	n/a	n/a	1169233.8788516084	743.3106103973304	n/a	n/a	552510.6635292518	773.8763391757558	619.4815367428245	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00517495	n/a	n/a	2.6780107502500006e-05	-0.0470669	n/a	0.00221529307561	n/a	0.00689257	n/a	4.75075212049e-05	n/a	0.0	n/a	n/a	0.0	-0.000331395	n/a	n/a	1.09822646025e-07	0.000452853	n/a	2.05075839609e-07	n/a	0.0	0.0	0.0
709.091478028451	-4.12324199260172	502810.7242125732	17.001124529554204	1047.5100171389388	-33.80116788210239	1142.5189501940704	1097277.23600642	744.9582083906095	1.647597993279078	2.7145791474572443	554962.7322485467	773.7232496982823	622.4358819043789	1.852102	33.427048	0.20445130927	0.111191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0103664	-0.01554135	0.00024153355982249995	0.00010746224896	0.0439676	0.0910345	0.00193314984976	0.008287280190249999	5.91073e-06	-0.0068866592700000005	3.49367291329e-11	4.742607590107693e-05	-0.000133976	-0.000133976	1.7949568576000006e-08	1.7949568576000006e-08	0.00048138	0.000812775	6.606032006249999e-07	2.317267044e-07	-0.000420172	-0.0008730249999999999	1.7654450958399996e-07	7.621726506249998e-07	1.0	0.0	0.0
707.1764896694998	-1.9149883589511771	500098.5875412762	3.6671804149185228	1036.009763672466	-11.500253466472714	132.2558297931177	1073316.2304246791	744.849079427698	-0.10912896291142717	0.011909130546123643	554800.1511242893	769.6576502854492	603.7464280466902	1.6944150000000002	30.5811	0.31985410827000005	0.160665	-0.0075593156999999985	-0.0541048225	-0.018930945	0.1390414723	-0.0665687994	0.0070252184	-0.0050805721	0.1000586518	0.1461317355	0.058662963600000013	0.0118027106	-0.0034313690999999997	-0.1222313564	-0.0799484863	0.0764857144	-0.0375960204	0.1714645316	-0.0776786459	0.029922760299999997	0.0487065058	-0.018317094	0.1379338249	-0.0999384618	0.0924482577	-0.09813872300000001	0.026511374700000003	-0.1284657509	-0.026226933100000002	0.0731598715	-0.0226878169	0.1344501826	-0.0917213682	0.0104258172	-0.014333211100000003	0.047397451900000005	-0.16085239869999998	0.0719378098	-0.04409539690000002	0.049955186799999995	-0.0955467149	0.0297026336	-0.1287307901	0.08704489259999999	-0.16379418880000002	0.1326213174	-0.0572931229	0.0062480392000000004	0.0666342924	-0.0645612415	-0.011247601000000001	0.0207634908	-0.07258691469999999	-0.1434277718	0.0599281397	-0.0159227241	0.0856925226	-0.07672275469999999	0.16732324140000002	-0.08502433460000001	0.0435325851	-0.08460007550000001	0.0893272613	-0.0431035667	0.11142091949999999	-0.1594494944	0.0271951984	-0.0972292016	0.0071311171	-0.0297902544	0.1568149734	-0.026028102999999997	0.0372795505	-0.0256800156	0.1100925869	-0.013651188100000001	0.10483161140000001	-0.1281291453	0.06511201009999999	-0.0444268138	0.0158523917	-0.078569762	0.10814305130000001	0.1081293633	0.1081065512	0.108074617	0.0	0.0	-8.338100000000001e-05	0.010283019000000001	0.00010574047975436097	6.952391161000001e-09	-0.0834844	-0.127452	0.00696964504336	0.016244012304	0.06756310000000001	0.06755718927000001	0.004564772481610003	0.0045639738220626044	0.00022699900000000005	0.000360975	1.3030295062500002e-07	5.1528546001000014e-08	-0.0006171319999999999	-0.0010985119999999998	1.2067286141439995e-06	3.808519054239999e-07	0.000411579	0.0008317509999999999	1.6939727324100001e-07	6.918097260009999e-07	0.0	1.0	0.0
707.4779164680805	0.3014267985806782	500525.00229001633	0.09085811490259676	1025.7438773956371	-10.265886276828953	105.38842104878498	1052150.5020146358	744.3904937420365	-0.4585856856615465	0.21030083109367068	554117.2071735129	770.2770267959958	609.5252324350861	1.355754	24.468889	0.28722571849999995	0.15121400000000002	0.021264101400000002	0.051617140199999995	-0.0635950213	0.0087367809	-0.061208461	0.0635722445	0.09994387240000001	-0.0805177478	0.0301983485	-0.15047886900000002	-0.06535480490000001	-0.0624570993	-0.1286782681	-0.003762809	-0.023169715499999997	0.0205959823	-0.0522097854	0.0336407483	0.0937655417	0.0786427824	-0.0379536394	0.0233076773	-0.0959075771	0.0820237735	-0.0769043528	-0.015543283799999997	0.0030441144	-0.1158506492	0.0404500192	0.047054843	-0.1117103809	-0.0930234073	-0.12656717650000002	-0.0681001935	-0.1234145411	0.016948423100000002	0.0845671172	0.109764604	0.053059464	-0.0386124058	-0.045687275599999994	0.1465509583	0.0764605726	0.014990469199999999	0.009894609	-0.0080008375	0.10199151029999999	0.0345989072	-0.13263473480000001	0.0575807697	0.18717904859999998	0.066725612	-0.1189370494	-0.0395208981	0.0994447242	-0.0926358339	0.0855170666	0.013388936799999999	-0.10485020619999999	-0.0203576578	0.0785186856	0.0541830461	-0.014039091100000001	0.0452957742	-0.1600768089	0.06840572019999999	0.0230240832	-0.1352913127	0.0185135921	0.1019992859	0.0035902158	0.09561753640000001	-0.0732068528	-0.0160237877	0.0669788723	-0.044732426900000004	-0.0498075932	-0.06430491519999999	0.0801220678	-0.1343559701	-0.0225579687	0.1081065512	0.10798339369999999	0.10777823519999999	0.1074912313	0.0	0.0	-0.00966152	-0.009578139	9.1740746703321e-05	9.33449687104e-05	0.039444199999999985	0.1229286	0.0015558449136399994	0.01511144069796	0.0470603	-0.020502800000000012	0.0022146718360900003	0.0004203648078400006	-0.00118233	-0.0014093290000000002	1.9862082302410005e-06	1.3979042289000003e-06	-6.15741e-06	0.0006109745899999999	3.7328994962566793e-07	3.791369790809999e-11	-0.000252441	-0.00066402	6.3726458481e-08	4.409225604e-07	0.0	0.0	0.0
706.0772947859093	-1.4006216821711632	498545.1462121879	1.961741096567979	1024.9885835133057	-0.7552938823314435	0.5704688486873043	1050601.596332613	743.954667572704	-0.4358261693324721	0.18994444987501666	553468.5474032125	770.3065709055786	606.3813458735938	1.312945	23.696253	0.08300649950000001	0.042634	0.0461424239	-0.0283891104	0.1309263885	-0.1255537997	0.0149816255	0.0386001175	0.0417085751	-0.1018062049	0.1268116047	0.1376630123	0.0175425094	-0.1434808345	-0.0521562828	-0.016483861399999997	0.0459162858	-0.0080226112	-0.0197523418	-0.0066695257	0.015055757	-0.09382516939999999	-0.061512298099999994	0.0684892422	0.13222991109999999	-0.0119695202	-0.08537715300000001	0.1182538583	-0.0400299854	-0.1230463277	0.011432310900000001	-0.0987316488	0.0276181952	0.0740353636	-0.111682134	-0.0364962493	-0.0756529317	-0.0479737055	0.0075390639	0.1484901825	-0.0761940371	-0.1498587903	-0.0569221799	0.09537814019999999	0.0553995926	-0.0748653428	0.0233167698	0.0758565806	-0.0375934833	-0.0208305317	-0.0152984778	-0.0740468926	0.0650111537	0.0503953987	-0.0868441581	-0.0124075002	-0.1094246817	-0.0356251798	0.1173234157	-0.050652488600000004	-0.0080540815	-0.09311686050000001	-0.1254332426	0.05839890599999999	0.11063851279999999	0.1390214046	-0.190196425	-0.022485616	0.0218949786	-0.0302386519	-0.1212431471	0.1228524168	0.09748208480000001	0.0333596276	0.0113129927	-0.1144111615	0.0130186933	-0.0646902944	0.0318345354	0.0110427999	0.0313977576	-0.0328545558	0.1467674517	0.1080335633	0.10769165160000001	0.1071226002	0.1063276091	0.0	0.0	-0.00550705	0.00415447	1.7259620980899994e-05	3.0327599702500007e-05	0.0135656	-0.02587859999999999	0.00018402550336	0.0006697019379599996	0.0317465	-0.015313800000000002	0.0010078402622499998	0.0002345124704400001	-0.000712098	0.0004702320000000001	2.2111813382400012e-07	5.07083561604e-07	-0.00012919	-0.00012303258999999997	1.51370182021081e-08	1.66900561e-08	-0.000412369	-0.000159928	1.70048192161e-07	2.5576965184e-08	0.0	0.0	0.0
704.0127158758919	-2.064578910017417	495633.9041149493	4.262486075688706	1017.5867450346403	-7.401838478665353	54.78721286425105	1035482.7836701941	742.6931325172496	-1.2615350554543738	1.59147069614027	551593.0890882849	767.6254054684007	603.2222810706885	1.243834	22.448921	0.09263483500000004	0.0410968	0.0070254679	0.0873219583	-0.011845239399999999	0.0449255642	-0.057972020599999986	-0.1589169672	-0.0058145511	-0.0208175042	-0.0079605776	0.0471322966	0.049368590899999995	-0.0366815623	0.0068923662	0.1182805323	0.0875679658	-0.047235420099999995	-0.0546770965	-0.1583077937	0.0135994438	-0.0476545021	0.0500529653	0.0740813107	0.0960186323	-0.0506536319	-0.11936477449999999	0.12398493460000001	0.12016817839999999	0.0166383006	0.014850958000000001	0.0367502066	0.0360855322	0.0982794423	-0.1295676846	-0.0307314152	0.025874818100000002	-0.0360265471	0.0103367588	-0.005265838100000001	0.09099697970000001	0.0679337731	-0.0758692493	-0.12978426839999999	-0.06648495900000001	-0.0158062745	0.023650675299999997	-0.0737431867	0.09164396400000001	-0.0269091754	0.0904319348	-0.0371098693	-0.0457462259	0.0638048205	-0.0228594704	0.12324998849999999	0.0161685696	0.0163912257	0.0236850375	0.056163761500000006	0.1638661703	0.0204441801	-0.1047362074	-0.0285136176	0.0481043289	0.0940778043	-0.0499238632	-0.054740959000000006	-0.1414896278	-0.12329763769999999	0.1086477429	-0.0799251252	0.0751085107	0.0100724717	-0.1703667254	-0.0069127297	-0.0141060178	-0.1762045665	0.0733575339	0.0161333668	0.081583737	0.0774336846	-0.086232251	0.1079241123	0.10725453089999999	0.10614163730000001	0.1045900315	0.0	0.0	-0.0181847	-0.012677650000000002	0.00016072280952250006	0.0003306833140900001	-0.017724700000000003	-0.031290300000000014	0.00031416499009000013	0.0009790828740900003	0.0469481	0.015201600000000003	0.0022041240936100004	0.0002310886425600001	-0.000462356	0.000249742	6.237106656400001e-08	2.1377307073599998e-07	-0.000195968	-6.6778e-05	4.4593012840000014e-09	3.8403457024000004e-08	-5.95833e-05	0.0003527857	3.5501696388899997e-09	1.2445775012449e-07	0.0	0.0	0.0
704.4396624004142	0.4269465245223501	496235.2379628096	0.1822833348017137	1022.4899200423675	4.9031750077272145	24.04112515640076	1045485.6365882471	743.4843572877213	0.791224770471672	0.6260366374079499	552768.989531536	767.454979447436	599.8556973605981	1.260605	22.751606	0.05309505	0.033758300000000005	0.0118133392	-0.1353182084	-0.1237949624	-0.0159971255	-0.0313735412	0.0075643891	-0.0334226419	0.1127376483	-0.0183298158	-0.1354360059	-0.07744477599999999	-0.0450279112	-0.046157165199999996	-0.0154230951	0.1640960032	0.0738768013	-0.0711533222	-0.0716161202	0.070945525	-0.0151448746	0.09307032039999999	-0.0091581315	0.0171394042	0.1414317018	0.0743079475	-0.024160521600000002	0.1231517737	-0.0089089114	-0.036366165	-0.020495158500000003	0.135242371	0.0796254059	0.0147385448	0.08405592210000001	-0.0394523869	0.14000313849999999	-0.019339459399999998	-0.1279408729	-0.0049797268	-0.004489337800000001	-0.0044372082	-0.0378973206	0.0964285095	-0.0447129114	-0.1003756253	-0.0712638043	-0.0607591433	-0.002444568	-0.0937468636	-0.022979703799999997	-0.0425551475	-0.09655227279999999	-0.0979487398	0.054488173200000004	0.09998896089999999	-0.1162395443	-0.042846157	0.0332765486	0.0463866374	-0.0449115375	0.0137586535	-0.119774724	-0.0023674107	-0.0559604158	-0.11548808390000001	-0.0022122033	-0.0341587435	0.0370517698	-0.1147394966	-0.040328186	-0.0205682085	-0.070974997	-0.021130045099999998	-0.0309268962	-0.0704721363	-0.0119247125	0.1857186608	-0.0981666383	-0.17339341379999998	0.0727905449	-0.1338995289	0.10777823519999999	0.1066726216	0.1048383259	0.10228787810000001	0.0	0.0	-0.0291759	-0.010991200000000001	0.00012080647744	0.0008512331408099999	-0.017690599999999997	3.4100000000005654e-05	0.00031295732835999983	1.1628100000003855e-09	0.0605534	0.013605299999999999	0.00366671425156	0.00018510418809	-0.000956979	-0.000494623	2.44651912129e-07	9.15808806441e-07	-0.000270634	-7.4666e-05	5.575011556000001e-09	7.3242761956e-08	-5.95833e-05	0.0	3.5501696388899997e-09	0.0	0.0	0.0	0.0
705.8502999884372	1.4106375880229507	498224.6459937668	1.989898404743208	1022.1332650335396	-0.3566550088279428	0.12720279532205994	1044756.411488124	743.7977913727385	0.3134340850172066	0.09824092565057348	553235.1544509638	767.7826341206177	604.5028518810342	1.287075	23.229347	0.09231355	0.0497688	0.0423369065	0.0053385564000000005	0.06930898860000001	0.1112787104	0.1612782815	0.038969677200000004	0.058690477699999986	0.059503719000000004	0.08825288460000001	-0.0664767433	0.0706872408	-0.0344199319	-0.023441690600000002	0.0308008919	0.111524739	0.020229678799999998	0.0714055087	0.0083743081	0.0732294181	-0.0760306007	-0.085679991	-0.027858635899999998	0.1004651144	0.0330193375	0.0111211012	-0.07079691169999999	0.0767598875	0.0156520215	-0.0406442151	0.0304588993	-0.08978517970000001	-0.0241251772	0.0254075835	-0.040523709500000005	-0.006847967	0.0671610589	-0.0169033901	0.0742363471	-0.0260264138	-0.017684771000000002	0.1766285203	-0.0571164937	0.0469515337	0.2218043084	0.1124750632	0.0136714801	0.1258659678	0.0679024754	-0.1447663167	-0.0476624453	-0.0752866096	-0.0455403725	-0.06293921129999999	0.10725893380000001	-0.013177336100000001	0.0453048278	-0.030963371899999998	-0.0491406853	-0.0536512489	-0.1554032088	0.029766847599999997	-0.0844326405	-0.0379632314	-0.0016967538000000001	-0.0410660125	-0.03694803	0.031064217	-0.0209536497	0.0479626271	-0.0962797813	0.0052345984	-0.036756088	0.010632386200000002	-0.0446674262	0.0580009633	0.03765363	0.0048570733000000005	-0.051916554299999994	0.1274769327	-0.0181706774	-0.025610877799999997	0.107595981	0.1059467092	0.1032166238	0.0994335757	0.0	0.0	-0.0181801	0.010995800000000005	0.00012090761764000007	0.00033051603600999993	0.0249489	0.0426395	0.0006224476112100001	0.00181812696025	0.0470969	-0.013456500000000005	0.00221811798961	0.0001810773922500001	-0.00131997	-0.000362991	1.31762466081e-07	1.7423208009e-06	-0.00012919	0.000141444	2.0006405136000004e-08	1.66900561e-08	-5.95833e-05	0.0	3.5501696388899997e-09	0.0	0.0	0.0	0.0
706.7293767410342	0.8790767525970296	499466.4119487707	0.7727759369565391	1026.3694785474854	4.236213513945813	17.945504935737137	1053434.3064938372	744.6386732697465	0.8408818970079892	0.7070823647157546	554486.7537289283	768.5341642827606	601.9441984966398	1.1250190000000002	20.304535	0.093235215	0.044955400000000006	0.071376301	0.0053391958	-0.0771200362	-0.025798228500000003	0.1525159855	-0.015348588	-0.07416292740000001	0.0062229342	0.1138033863	-0.0400424147	-0.047254513899999996	0.1709917505	-0.1081301512	0.028028277	-0.0910696913	0.045422123700000004	0.0437049983	-0.031226174	-0.051090205599999994	-0.15188344310000002	-0.04280947	0.0487599871	-0.033103675299999996	0.0375340252	-0.0274753461	0.070481349	0.0611822089	0.09591612640000001	0.09722826080000001	-0.0199787539	0.040718371	0.057694418399999996	0.1399129549	-0.08796507619999999	0.0005295035	-0.025737631400000002	-0.0630257877	0.044046683200000006	0.0987160524	-0.0642321161	-0.047014412900000004	0.088326322	0.0006389147	0.1969438445	0.0937175195	0.0809309726	-0.0381647454	0.0400519904	0.1225479945	0.028010632799999997	-0.1487445749	0.029337978100000002	-0.0551772366	-0.0834912376	0.023759534900000004	0.1567279458	-0.1318291085	-0.0719045725	0.0859837825	-0.0756779591	0.0145298878	-0.0036714054999999997	-0.06258599690000001	-0.0090697096	0.0675138637	-0.0320987523	-0.027175057000000002	-0.010022243299999999	0.0203478802	0.08950198890000001	0.031264381	-0.0667167966	-0.0157913603	0.1264870582	0.1740445535	-0.1219222231	0.052689973	-0.0318461225	-0.0634223483	0.0078982944	0.131446867	0.10737741140000001	0.10507777380000001	0.1012814563	0.09604253189999999	0.0	0.0	-0.00574367	0.012436429999999998	0.00015466479114489994	3.29897450689e-05	0.05155	0.026601099999999996	0.0026574025	0.00070761852121	0.06982960000000002	0.022732700000000026	0.004876173036160003	0.000516775649290001	-0.00142026	-0.00010029000000000006	1.0058084100000012e-08	2.0171384676e-06	-0.00012919	0.0	0.0	1.66900561e-08	-0.000588593	-0.0005290097	3.46441719649e-07	2.7985126269409e-07	0.0	0.0	0.0
707.3751802174132	0.645803476379001	500379.6455876178	0.4170621301032029	1037.2507817713654	10.881303223879966	118.4027598500206	1075889.1842853087	744.5763365991479	-0.06233667059859727	0.003885860501318021	554393.9210234076	768.3214466937633	613.9533599554627	1.1518389999999998	20.788597	0.06072122999999999	0.030043200000000006	0.1125495186	-0.1380816798	0.056098507199999995	0.0711022344	0.1151049641	-0.0449417358	0.0973159563	0.1551235802	0.1898322155	0.0645227969	-0.0209875067	0.0151045125	-0.0737901413	-0.1319933865	0.005951059	0.0363162837	0.0912009827	0.0648191775	-0.0782162807	-0.09385353630000001	-0.0616469828	0.0066286348	0.0355236755	-0.1326528281	-0.038858474	0.051107295999999997	0.0684595676	-0.0807394684	-0.050960430599999995	0.0834412748	-0.1102649874	-0.07674263370000001	0.004515739600000001	0.1123078183	0.040116949	0.0066121758999999995	-0.043525673499999994	0.11474845199999999	0.0580454543	-0.013852246799999999	-0.067394623	0.0486305601	-0.048929813200000005	0.026290150499999998	-0.0865408518	0.24531516739999998	-0.17224167699999998	0.10771467800000001	0.1164666585	0.042456159	0.09216889140000001	-0.15920736859999998	-0.0735558444	-0.09012981070000001	-0.0462580213	0.11029440039999999	0.010239576700000001	-0.1060254977	-6.74024e-05	-0.023929596	-0.0734369762	0.1393566208	0.0098748625	-0.0035902501	0.0042257258	-0.0726088559	0.0976456331	0.0415651887	0.0529088721	0.0084331065	-0.032899187999999996	-0.0737782525	-0.0757774599	0.060013392	0.0232067354	-0.0568624608	-0.13958179199999998	-0.1265263497	0.0317531338	0.0935711441	0.2596959539	0.1071226002	0.1040669883	0.09903870029999999	0.09213305150000001	0.0	0.0	-0.0151673	-0.00942363	8.880480237689997e-05	0.00023004698929	0.0368525	-0.014697500000000004	0.0013581067562499995	0.00021601650625000006	0.0907411	0.020911499999999986	0.00823394722921	0.00043729083224999934	-0.00142537	-5.1100000000000095e-06	2.6112100000000105e-11	2.0316796369e-06	0.000145071	0.00027426100000000004	7.521909612100003e-08	2.1045595041000003e-08	-0.000554192	3.4400999999999985e-05	3.07128772864e-07	1.1834288009999986e-09	0.0	0.0	0.0
