global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
700.0107903882396	n/a	490015.1066599679	n/a	1131.8949506085808	n/a	n/a	1281186.1792132014	748.0090348395294	n/a	n/a	559517.5162015642	776.7656188716835	572.0948293756891	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0196606	n/a	n/a	0.00038653919236	-8.120010000000001e-06	n/a	6.593456240010002e-11	n/a	0.0108037	n/a	0.00011671993369000002	n/a	0.000332799	n/a	n/a	1.1075517440099999e-07	-0.0	n/a	n/a	0.0	-0.000470208	n/a	2.2109556326399999e-07	n/a	0.0
698.1348560046339	-1.8759343836056812	487392.27716861095	3.5191298115940284	1072.9049440084373	-58.99000660014349	3479.8208786849727	1151125.018877748	748.658043669224	0.6490088296945942	0.4212124610215468	560488.8663506296	772.4994941959284	571.4374668545628	1.575801	29.801807	0.1228034034437	0.07144110000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0201738	0.0398344	0.0015867794233599998	0.00040698220643999993	-2.73663e-08	8.092643700000003e-06	7.489143756899997e-16	6.549088205514971e-11	2.74892e-05	-0.010776210800000002	7.5565611664e-10	0.00011612671920603666	-0.0004093530000000001	-0.0007421519999999999	5.507895911040001e-07	1.6756987860900006e-07	-1.25407e-23	-1.25407e-23	1.5726915649e-46	1.5726915649e-46	0.000231334	0.000701542	5.3515419556e-08	4.92161177764e-07	1.0
693.6940192070099	-4.4408367976240015	481211.3922835754	19.7210314631314	1065.0257792447583	-7.879164763679	62.08123737320076	1134279.910455905	748.4940180808837	-0.1640255883402233	0.026904393630356398	560243.2951028664	772.4133299439516	572.3842114871417	1.385234	26.197773	0.15339593816629998	0.0816666	-0.1741661873	0.012402531699999999	-0.0200570256	0.0299585347	-0.09944680210000001	0.0825254336	-0.1553890974	0.20753016059999999	-0.14387145140000002	0.0633947696	-0.1787735414	0.2276639408	-0.0731965004	0.0219868795	0.21154201600000005	-0.0322540866	0.09199664029999999	-0.15182963189999998	0.2303503403	0.045734774299999996	-0.0825438342	0.0395605471	-0.1522486911	0.0957095023	-0.0101890003	0.0504132243	-0.0188620069	0.07845870860000001	0.0150074692	-0.0678150077	0.09747891	-0.15228911109999999	0.09016927640000001	-0.011264523500000002	0.044904790599999994	-0.082951912	0.1681849819	-0.1071101626	0.0432372672	-0.0375791055	0.0814202774	-0.0012561321000000001	0.0414965658	-0.0759511593	-0.0061062721999999995	-0.0040834605	0.1028406303	-0.0442031942	0.1238203126	0.0156569009	-0.0493240663	-0.1445141844	-0.161381213	-0.0278651982	0.043964171600000004	-0.0055359436	0.1302861592	-0.12177113769999999	0.2131883507	-0.2612657862	0.0825977096	-0.0168294322	0.0302097794	-0.0295491183	0.0102060068	-0.1012455367	0.0293754344	-0.0640256057	0.1250447481	-0.1822257393	0.18122299670000008	-0.0114128522	0.0790997105	-0.1109103988	0.0392665633	-0.09601504470000001	0.1729060616	-0.0007926431	0.055411246799999994	-0.0243846429	0.0763116043	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	0.0202358	6.200000000000301e-05	3.844000000000375e-09	0.00040948760164000007	0.0418559	0.0418559273663	0.0017519163648100002	0.0017519186556929813	0.0512947	0.0512672108	0.00263114624809	0.0026283269032116364	-0.000940603	-0.00053125	2.8222656250000003e-07	8.84734003609e-07	0.000209847	0.000209847	4.4035763408999995e-08	4.4035763408999995e-08	0.000694453	0.000463119	4.822649692090001e-07	2.1447920816099998e-07	0.0
692.1038687950006	-1.5901504120092795	479007.7652010074	2.5285783328132814	1056.688285068435	-8.337494176323162	69.51380914022263	1116590.1318008704	746.8220356840967	-1.6719823967870298	2.7955251351657004	557743.1529833382	772.9495367120221	578.5437891075619	1.484499	28.0751	0.17138961	0.119536	-0.2206618019	0.14381598240000001	-0.1950443493	-0.0553353512	-0.10252840769999999	0.000631031	0.08831333429999999	0.15383877740000002	-0.23720880719999998	0.21398972170000002	-0.0165907741	0.0294454987	-0.1168932786	0.0487701021	0.2350323387	0.051161624100000004	-0.0987395093	-0.1543320525	-0.0217143337	-0.0966743117	0.1461681376	-0.014028671599999999	0.09540549570000001	-0.1393373303	0.0021772214999999998	0.0552599752	-0.1877774081	0.15599003820000001	0.0572479556	-0.073446104	0.0396607944	0.1101310366	0.1496739188	0.10442777210000001	-0.0663274816	-0.018790925400000002	0.11542940550000001	0.0414043786	0.0703390648	-0.11375930349999999	-0.0093366056	-0.055306600899999996	0.1449487338	-0.0040140298999999996	-0.058633600099999995	0.07906861009999999	0.14813322539999998	0.061216137699999985	0.0249711288	-0.0011572289	-0.07548771530000001	-0.023323060299999997	-0.3066358861	-0.1187064286	-0.0559302213	0.0562844595	-0.060193527999999996	0.0753702617	0.0327330318	-0.025073032999999998	-0.0226605539	-0.0906165139	-0.0550628212	0.19854094670000005	0.1245216714	0.1255591096	-0.21871848530000002	-0.057357569299999994	0.137714828	0.0589644657	0.11109664009999999	-0.0165142455	0.07196099660000001	-0.026786438399999998	-0.0846658515	-0.1670605312	0.1424476761	-0.07939459230000001	-0.0043885851	-0.024547554300000003	0.0308598088	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	-0.008727159999999998	-0.02896296	0.0008388530519615999	7.616332166559995e-05	-0.07247460000000001	-0.11433050000000003	0.005252567645160002	0.013071463230250005	0.0408567	-0.010438000000000005	0.0016692699348899998	0.00010895184400000006	-0.000921268	1.933499999999999e-05	3.7384222499999965e-10	8.487347278240002e-07	0.000508228	0.00029838099999999996	8.9031221161e-08	2.58295699984e-07	0.0006590060000000001	-3.544699999999997e-05	4.342889080360001e-07	1.2564898089999985e-09	0.0
690.3450901405826	-1.7587786544180517	476576.343481209	3.0933023552365726	1050.5000066868326	-6.1882783816024585	38.29478932820834	1103550.2640490357	746.7768023242792	-0.04523335981753007	0.002046056840382144	557675.5924896755	771.7672637546108	554.0862937045666	1.371525	25.938507	0.24031559	0.155424	-0.11262963349999999	-0.0018674195	-0.2072288765	-0.028752719	0.0285226	-0.0461995859	-0.0613846391	-0.0366796563	-0.1855077639	0.0609389951	-0.0172361372	0.0571285816	-0.040923714	-0.0392964119	0.211454869	-0.0160863236	0.0268325787	-0.0550187061	-0.176168875	0.048656022800000004	0.12207139730000001	0.1467575483	0.006215776899999999	0.1414897792	-0.0175360021	-0.09821565859999999	0.0486554642	-0.0039315615	-0.0570010369	-0.0721897766	0.046630136399999994	-0.0149573696	-0.0469839813	-0.0848256342	0.0757690261	0.027962487400000003	0.0163820832	-0.013063821599999999	0.058777611500000014	0.0155586254	-0.0452383746	-0.0879265592	0.0199579868	-0.024704148999999998	0.0751154916	-0.060363237300000004	-0.0774265232	-0.1188276111	-0.0003458455	-0.0204443879	0.048685649299999995	0.025260662000000003	-0.2130492268	-0.1369698643	0.0811637661	-0.0297138002	0.060576614	-0.0859046567	0.059023067	0.1066445142	0.088404266	0.029403851499999998	-0.0961950975	-0.0808618351	-0.0238214665	0.1779921969	0.0645817006	-0.11620949470000001	0.0634058027	-0.0087187884	0.1282693897	0.061743738799999996	-0.0594404806	-0.19640110649999998	0.0532782812	-0.1632522477	-0.0562901525	-0.0966114551	-0.0315764596	0.093246854	0.0352480047	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	-0.0176663	-0.008939140000000002	7.990822393960003e-05	0.00031209815569	0.0753066	0.1477812	0.00567108400356	0.021839283073439998	0.0514872	0.0106305	0.0026509317638399995	0.00011300753025000002	-0.0012741400000000006	-0.00035287200000000066	1.2451864838400045e-07	1.6234327396000016e-06	0.000955645	0.000447417	2.00181971889e-07	9.13257366025e-07	0.0	-0.0006590060000000001	0.0	4.342889080360001e-07	0.0
689.6547229093816	-0.6903672312009803	475623.63683121593	0.4766069139161078	1048.9055523698107	-1.5944543170219276	2.542284569069862	1100202.8577922178	745.3819046224871	-1.394897701792047	1.9457395984647343	555594.1837386464	768.4458251581401	555.0040165700486	1.178691	22.291609	0.2462908000000001	0.137399	-0.042905650700000006	-0.1147208888	-0.11713617189999999	-0.034168588300000004	-0.027585303399999997	0.1198450097	0.1403940206	0.067270547	-0.0668090903	0.056594685	-0.0904371699	-0.0844991508	-0.1724750932	0.21125958469999997	0.1279334698	0.1218510297	0.071813714	-0.0308614975	-0.1505664115	0.0030615698	0.0751634527	-0.1589261005	-0.1461962833	-0.0015256306	0.0493128387	-0.0317292513	0.089028126	-0.1191218961	0.0203813576	-0.0415438712	0.040610524	0.0367107827	0.075910108	0.1581040122	0.0183660284	0.045233834199999996	0.10167716310000001	-0.0533780894	0.11764459869999999	-0.0078672548	0.1699304474	-0.0128788423	0.2833071452	0.0243298394	0.1430695039	0.0333010588	0.054753138300000004	0.0461274784	-0.14861271980000001	0.0813934825	0.1000883225	0.16291990380000002	-0.12106525130000001	0.0098188406	0.1105913872	-0.054686532	-0.11227787859999999	0.09467936390000001	0.17966923899999998	0.09055496880000001	0.0196679474	0.0441200328	0.0072423936	0.0271526789	-0.013024955	0.1281262142	-0.055417152000000004	0.1999693909	0.147175634	0.0037818888	0.0644797486	0.0542162833	-0.10552255449999999	0.014676668200000001	-0.1541438573	0.11073857949999999	0.09012885279999999	-0.1261059732	0.20276799510000001	-0.1181283594	-0.0510252966	0.112946559	0.1121045217	0.1107057733	0.0	0.0	-0.0384699	-0.0208036	0.00043278977296000014	0.0014799332060100002	-0.0472498	-0.1225564	0.0022325436000400004	0.015020071180960003	0.110111	0.05862379999999999	0.012124432320999995	0.0034367499264399987	-0.000849976	0.00042416400000000064	1.7991509889600055e-07	7.224592005760001e-07	0.00106892	0.00011327499999999992	1.2831225624999982e-08	1.1425899663999998e-06	0.000348701	0.000348701	1.2159238740099998e-07	1.2159238740099998e-07	0.0
688.642132233415	-1.0125906759665213	474227.9862869843	1.0253398770543365	1047.0532069362823	-1.8523454335283984	3.431183605113511	1096320.418155553	745.6752655532925	0.2933609308054201	0.0860606357230225	556031.6016579735	768.6241464962856	548.9704413242397	1.042722	19.720129	0.1266089	0.08234099999999997	-0.0494330626	-0.0788269262	-0.0467192767	-0.017774504099999998	0.0196548304	-0.024365253599999998	0.0856907591	0.008227099	0.0157024204	0.0202390655	0.042333889900000005	0.0849954709	-0.0794020869	-0.0917252583	0.08826791210000001	0.08284070190000001	0.1148451591	0.0351526478	-0.0761693326	-0.0580138953	-0.0005815045	0.1060435925	-0.12993412869999998	0.0734125411	-0.078912384	-0.1222909859	-0.0776450187	-0.1140989948	0.040295492599999996	0.0419817085	0.12434734859999999	-0.019321916499999998	-0.0256987727	-0.0475358231	-0.12403908779999999	-0.021710703799999998	-0.010620440600000001	0.0411818707	-0.11315238050000001	-0.087852914	0.1439395866	0.0591619516	-0.0455641984	0.019972446499999998	0.020584680600000002	-0.1306949386	0.0094930306	0.0497903846	-0.0043133257000000005	0.0887527797	-0.0274456021	-0.1296134817	-0.1124031335	0.0324991997	0.0304656275	-0.0193764169	-0.1107310514	-0.1627654559	0.020817968200000002	0.0536905958	0.09462223609999999	0.13191033230000002	-0.0885863851	0.0421912762	-0.0866214112	0.053144536	0.058150109900000004	0.014397246599999997	-0.0583772287	-0.034576990099999996	0.0649774082	-0.0034397155	-0.0058771437	-0.1780788227	-0.0216570243	0.1664593461	0.00397146	0.07396659929999999	-0.054485077800000004	-0.0618262438	-0.1731782536	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-0.0374772	0.0009926999999999991	9.854532899999982e-07	0.0014045405198400002	0.025711	0.0729608	0.0006610555210000001	0.0053232783366400005	0.120909	0.010798000000000002	0.014618986280999996	0.00011659680400000005	-0.00140724	-0.0005572639999999999	3.1054316569599985e-07	1.9803244176e-06	0.00102687	-4.2049999999999857e-05	1.7682024999999881e-09	1.0544619969e-06	0.000586535	0.00023783400000000005	3.44023306225e-07	5.656501155600002e-08	0.0
688.4068489218602	-0.2352833115548947	473903.98964252474	0.055358236696237635	1040.4361568631257	-6.6170500731566335	43.785351670662216	1082507.3965081107	745.2565047280838	-0.4187608252087784	0.1753606287295371	555407.2578395203	767.9973844133972	549.6412285015471	1.074151	20.314522	0.2401941	0.128149	-0.1287907956	-0.14066715189999998	-0.073335833	0.0160052797	0.083730305	-0.104046477	0.0614882313	0.0300054997	0.017183716	0.16419682019999998	0.0834925709	0.046572607099999996	0.0578537691	-0.026679494300000002	0.1154761623	0.0818004528	0.013758849699999999	0.1535074516	-0.0668107855	-0.0358741411	0.0506188379	-0.05647722	-0.0266446281	0.0838359575	-0.1306267872	0.056855527	0.06556948	0.006772889399999999	-0.0071627535	-0.06718552929999999	-0.1518904339	-0.0313119598	-0.0401074442	-0.0508694579	-0.12711386289999999	0.009416730699999999	0.1592190974	-0.09517620460000001	-0.10320451230000001	-0.0589465828	0.031236311699999998	0.0636294193	-0.0870444426	0.10962416970000001	0.0395304596	0.0801349009	0.074750204	-0.2169207882	-0.1440314091	0.0758525054	-0.0389042239	-0.0100911004	-0.1425011423	0.1125389376	0.015651751999999998	-0.0156891449	0.0394200639	-0.0675298923	-0.0309119837	0.16264401720000002	0.10989997650000001	0.0965557792	0.0735449743	0.049780820999999996	-0.0145732791	0.0490643051	0.031450629	0.0072259258	-0.055433909	-0.0905998648	-0.0943496214	-0.131256876	0.0407899772	-0.036311207799999995	0.0381543824	0.049070771299999996	-0.0037145601	-0.0299790243	0.1404835582	-0.1221798981	-0.025976587599999997	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	-0.057075199999999986	-0.01959799999999999	0.00038408160399999963	0.0032575784550399997	-0.0603076	-0.0860186	0.0036370066177600006	0.00739919954596	0.0482055	-0.07270349999999999	0.0023237702302500002	0.005285798912249997	-0.0006641110000000001	0.0007431289999999997	5.522407106409998e-07	4.410434203210001e-07	0.0013079500000000006	0.0002810800000000006	7.900596640000035e-08	1.710733202500002e-06	0.000799806	0.00021327099999999998	6.396896376360001e-07	4.5484519441000003e-08	0.0
687.9474491260972	-0.4593997957629199	473271.6927591041	0.2110481723470125	1043.0592198740628	2.6230630109371305	6.880459559346565	1087972.5361642884	745.2787570146538	0.022252286570051183	0.0004951642575956802	555440.4256573074	767.8777762802846	548.712810474294	1.08541	20.527452	0.2494727	0.150989	-0.09919485900000001	-0.0675037457	0.0176685634	0.0024112098	0.11721867279999999	-0.07745971559999999	-0.058647504	-0.0074271712	-0.0089187442	0.0538600322	0.022434376000000002	0.0339339507	0.0498224574	0.12942994970000002	0.054051771799999995	0.148585099	0.019445748	0.0762031784	-0.022777732599999996	0.0017016188	0.0694803304	0.0039087823	0.02249027	0.1947040107	-0.0747336285	0.08703359109999999	0.1404448755	0.0349268865	0.0041782907	0.1568953078	0.0644166513	-0.08876746810000001	0.0169909634	-0.0639021048	-0.0805231447	-0.0341473018	-0.021710848199999997	0.06676106679999999	-0.0034687828000000004	-0.0819398633	0.0253705764	-0.005872561899999999	-0.1634042332	-0.0046557663	-0.0677425446	0.1793561202	-0.11614217980000001	0.1491065821	0.08152972780000001	-0.045124350300000005	0.0319869613	-0.1589870159	-0.059763875	0.0680667559	-0.0890939131	-0.0197383149	0.049910283300000004	0.007241519	0.11949555810000001	0.106888921	0.1461587886	0.0514176617	0.11261754859999999	-0.0377704698	-0.028362693900000006	0.1143896195	0.0378434502	-0.0403702906	-0.0867522516	0.007724617	0.0656930832	-0.030536925	-0.0367846203	0.0017042094	-0.0391652372	0.1107912884	0.0151189262	0.207943133	-0.11311877619999999	0.031204308700000002	-0.0523384316	0.1122590247	0.109369563	0.1046087577	0.0	0.0	-0.0402261	0.0168491	0.00028389217081	0.0016181391212099995	0.0646348	0.1249424	0.00417765737104	0.015610603317760003	0.113334	0.06512849999999999	0.012844595555999998	0.004241721512249999	-0.00131855	-0.0006544389999999997	4.2829040472099975e-07	1.7385741024999996e-06	0.00111335	-0.00019460000000000072	3.786916000000029e-08	1.2395482225e-06	0.0007977909999999997	-2.015000000000285e-06	6.364704796809996e-07	4.060225000001148e-12	0.0
688.5510904557874	0.6036413296901628	474102.604167854	0.3643828549101079	1050.1532576713016	7.094037797238798	50.325372268652686	1102821.8645976472	745.7396902956323	0.4609332809784519	0.21245948951356047	556127.6856822255	767.4027958412628	551.6381043304881	1.1399629999999998	21.559177	0.17027035	0.126843	-0.08557108769999999	-0.0704311899	0.026359792000000003	-0.1032822097	0.17266851989999998	0.1308689548	-0.0157744878	0.0175173926	0.135841451	0.1672390576	-0.0230823549	0.0072042503	0.0745148332	-0.0004706975	0.1065504664	0.0860374071	0.012639446200000001	0.0780197889	0.0135383473	0.09890718289999999	-0.0629033301	0.0836104238	0.0548183848	0.0260491597	-0.0523115061	0.020479753700000002	-0.1260693601	-0.1752678303	0.0413507063	-0.0218185504	0.076967633	-0.0399672665	-0.1442043127	-0.019212011	-0.11077583619999999	0.0236444985	-0.0545818764	0.0921437861	0.0678170251	0.1218361641	-0.0726932975	-0.0246530632	-0.024340183900000003	0.21905880949999998	-0.0283302752	-0.0196725128	0.0738604818	0.0796829055	0.0818782344	-0.1482396542	-0.0405842689	0.031161413	-0.0822929879	0.15184778570000002	-0.0138519099	-0.1306193914	0.0260691841	-0.0313148771	0.0038214761	-0.007252128	-0.04323819809999999	0.0706433595	-0.0896113873	0.0027066212	0.045427538899999995	0.0727421253	0.09846507609999999	0.09422757359999999	-0.1327452562	0.0024914876	-0.0859209416	0.0502010254	0.1212212832	0.038181855099999995	-0.0523433979	0.06442436730000001	-0.0192649763	-0.034145812000000005	-0.0636101229	0.0296251652	-0.0345706379	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.0710193	-0.030793200000000003	0.00094822116624	0.005043740972489999	-0.0575923	-0.12222709999999999	0.0033168730192900003	0.01493946397441	0.103982	-0.009352	0.010812256323999998	8.745990399999997e-05	-0.00119499	0.00012356	1.5267073599999997e-08	1.4280011001e-06	0.00114775	3.439999999999997e-05	1.1833599999999979e-09	1.3173300624999998e-06	0.0007977919999999998	1.0000000000157452e-09	6.364720752639996e-07	1.0000000000314906e-18	0.0
