trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
1.04282e-09,-5.74303e-10,0,0,-0,6.77681e-05,0,0,0,0,0,0,1.0874736e-18,3.2982394e-19,0,0,0,4.5925154e-09,0,0,0,0,0,0,0,0,0,0,0,1
0.0182661,-0.0320102,-0.0156111,0.00141243,0.000959269,0.000156911,0.018266099,-0.032010199,-0.0156111,0.00141243,0.000959269,8.91429e-05,0.00033365041,0.0010246529,0.00024370644,1.9949585e-06,9.2019701e-07,2.4621062e-08,0.00033365037,0.0010246529,0.00024370644,1.9949585e-06,9.2019701e-07,7.9464566e-09,-0.33467604,-0.31829891,-0.48592811,0.23979965,-0.097862998,0
0.0382708,0.0102965,0.0730939,0.00193613,0.000885402,0,0.0200047,0.0423067,0.088705,0.0005237,-7.3867e-05,-0.000156911,0.0014646541,0.00010601791,0.0053427182,3.7485994e-06,7.839367e-07,0,0.00040018802,0.0017898569,0.007868577,2.7426169e-07,5.4563337e-09,2.4621062e-08,-0.04267687,0.083114525,-0.25289619,0.14776686,-0.29705524,0
-0.0256856,0.204286,0.0625034,0.00116094,0.000180858,-0.000356381,-0.0639564,0.1939895,-0.0105905,-0.00077519,-0.000704544,-0.000356381,0.00065975005,0.04173277,0.003906675,1.3477817e-06,3.2709616e-08,1.2700742e-07,0.0040904211,0.037631926,0.00011215869,6.0091954e-07,4.9638225e-07,1.2700742e-07,0.071006724,-0.058354049,-0.23647792,0.15098324,0.14500163,0
0.0134558,0.0165326,0.00862528,0.00202154,0.000749141,-0.000721461,0.0391414,-0.1877534,-0.05387812,0.0008606,0.000568283,-0.00036508,0.00018105855,0.00027332686,7.4395455e-05,4.086624e-06,5.6121224e-07,5.2050597e-07,0.0015320492,0.035251339,0.0029028518,7.4063236e-07,3.2294557e-07,1.3328341e-07,0.11015502,-0.0008640182,0.043459599,0.27676588,0.0004517372,0
0.0224156,0.0849633,0.025069,0.00384886,0.000749141,-0.000802013,0.0089598,0.0684307,0.01644372,0.00182732,0,-8.0552e-05,0.00050245912,0.0072187623,0.00062845476,1.4813723e-05,5.6121224e-07,6.4322485e-07,8.0278016e-05,0.0046827607,0.00027039593,3.3390984e-06,0,6.4886247e-09,-0.091858187,-0.087638192,-0.041429056,-0.018672099,0.15720349,0
-0.0194306,0.116984,0.02561,0.00227821,0.000413461,-0.000821339,-0.0418462,0.0320207,0.000541,-0.00157065,-0.00033568,-1.9326e-05,0.00037754822,0.013685256,0.0006558721,5.1902408e-06,1.7095e-07,6.7459775e-07,0.0017511045,0.0010253252,2.92681e-07,2.4669414e-06,1.1268106e-07,3.7349428e-10,-0.10752688,0.044257155,-0.053324089,0.035495369,0.061390414,0
0.00123239,-0.000501059,0.0487622,0.00282179,0.000592264,-0.000802674,0.02066299,-0.11748506,0.0231522,0.00054358,0.000178803,1.8665e-05,1.5187851e-06,2.5106012e-07,0.0023777521,7.9624988e-06,3.5077665e-07,6.4428555e-07,0.00042695916,0.013802739,0.00053602436,2.9547922e-07,3.1970513e-08,3.4838222e-10,-0.060053914,0.18070212,-0.053034702,-0.018565472,-0.15517813,0
0.00125831,0.159421,0.0856945,0.0024306,0.00032204,-0.000669062,2.592e-05,0.15992206,0.0369323,-0.00039119,-0.000270224,0.000133612,1.5833441e-06,0.025415055,0.0073435473,5.9078164e-06,1.0370976e-07,4.4764396e-07,6.718464e-10,0.025575065,0.0013639948,1.5302962e-07,7.302101e-08,1.7852167e-08,0.065106779,0.1257076,-0.12029297,-0.048410578,-0.012064188,0
0.00528791,0.0937077,0.0895135,0.00225198,0.000490124,-0.00101116,0.0040296,-0.0657133,0.003819,-0.00017862,0.000168084,-0.000342098,2.7961992e-05,0.008781133,0.0080126667,5.0714139e-06,2.4022154e-07,1.0224445e-06,1.6237676e-05,0.0043182378,1.4584761e-05,3.1905104e-08,2.8252231e-08,1.1703104e-07,-0.04453705,0.15976812,0.038095381,0.033985586,0.064180201,0
0.00111613,0.0937315,0.109193,0.00251526,0.000755012,-0.00102119,-0.00417178,2.38e-05,0.0196795,0.00026328,0.000264888,-1.003e-05,1.2457462e-06,0.0087855941,0.011923111,6.3265329e-06,5.7004312e-07,1.042829e-06,1.7403748e-05,5.6644e-10,0.00038728272,6.9316358e-08,7.0165653e-08,1.006009e-10,0.12339121,0.099895859,-0.02808318,0.068577307,0.082033592,0
0.0202261,0.155098,0.0869108,0.00201237,0.000377877,-0.00102813,0.01910997,0.0613665,-0.0222822,-0.00050289,-0.000377135,-6.94e-06,0.00040909512,0.02405539,0.0075534872,4.049633e-06,1.4279103e-07,1.0570513e-06,0.00036519095,0.0037658473,0.00049649644,2.5289835e-07,1.4223081e-07,4.81636e-11,0.023653222,0.072013214,0.035633005,0.057302538,0.058890109,0
0.028977,0.0640817,0.0912399,0.0025766,0.000698819,-0.000963365,0.0087509,-0.0910163,0.0043291,0.00056423,0.000320942,6.4765e-05,0.00083966653,0.0041064643,0.0083247194,6.6388676e-06,4.8834799e-07,9.2807212e-07,7.6578251e-05,0.0082839669,1.8741107e-05,3.1835549e-07,1.0300377e-07,4.1945052e-09,0.10572701,0.016530059,0.060076617,0.051205446,0.050365422,0
0.0201448,0.247947,0.0751377,0.00232099,-0.000104594,-0.00110603,-0.0088322,0.1838653,-0.0161022,-0.00025561,-0.000803413,-0.000142665,0.00040581297,0.061477715,0.005645674,5.3869946e-06,1.0939905e-08,1.2233024e-06,7.8007757e-05,0.033806449,0.00025928084,6.5336472e-08,6.4547245e-07,2.0353302e-08,-0.10107705,-0.050679059,0.088972233,-0.01587232,-0.10850124,0
0.0139593,0.0713216,0.0694398,0.00253326,-0.000104594,-0.00139389,-0.0061855,-0.1766254,-0.0056979,0.00021227,0,-0.00028786,0.00019486206,0.0050867706,0.0048218858,6.4174062e-06,1.0939905e-08,1.9429293e-06,3.826041e-05,0.031196532,3.2466064e-05,4.5058553e-08,0,8.286338e-08,0.051775003,-0.01038381,0.10374034,0.037287365,0.0060350105,0
0.0201765,0.0713353,0.110983,0.0027374,-1.89453e-05,-0.00132541,0.0062172,1.37e-05,0.0415432,0.00020414,8.56487e-05,6.848e-05,0.00040709115,0.005088725,0.012317226,7.4933588e-06,3.5892439e-10,1.7567117e-06,3.8653576e-05,1.8769e-10,0.0017258375,4.167314e-08,7.3356998e-09,4.6895104e-09,0.11804056,-0.1000657,0.065589575,-0.0047729917,-0.017722657,0
-0.0204898,0.240305,0.0900075,0.00199167,-0.000104594,-0.00168765,-0.0406663,0.1689697,-0.0209755,-0.00074573,-8.56487e-05,-0.00036224,0.0004198319,0.057746493,0.0081013501,3.9667494e-06,1.0939905e-08,2.8481625e-06,0.001653748,0.02855076,0.0004399716,5.5611323e-07,7.3356998e-09,1.3121782e-07,0.018592324,-0.21444099,0.020322811,-0.039902219,0.15895098,0
