global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
719.4595511760191	-0.513410352166602	517622.0457783988	0.2635901897118343	1037.8197227111534	-6.160962163918384	1077069.7768482554	37.9574547852339	725.2661249400751	-0.13670868010603954	526010.9519855926	0.01868926321633545	783.3543501355235	538.7830673997247	0.7751439999999999	13.775465	0.05344964999999995	0.030826099999999995	-0.0189392677	-0.0103273054	-0.0543643272	-0.052490407999999995	-0.0172844739	0.0543453536	-0.0823510108	-0.0789433516	0.09130539609999999	-0.0209082005	0.0082495628	0.0288520509	0.0124403	-0.0600806037	0.0724351111	0.0625368951	0.0746194396	-0.0017643648	0.0271691151	-0.0712960816	0.025753435499999998	-0.005557945600000001	0.1025540808	-0.1730187868	-0.0304903519	-0.0448585561	0.0143291405	-0.0973969654	0.08614390779999999	-0.1398834623	0.0719046698	-0.0271307262	0.129408673	-0.0044997955	0.07457565	-0.009818267299999999	0.1769542733	0.0317867005	-0.0724642754	-0.0750977304	-0.0018293688000000001	0.0333658894	-0.1498834219	0.0154516606	0.0812303672	0.1069583682	0.053558031500000006	0.0348787821	0.0321381439	0.0696764945	0.0653006057	0.021000229500000002	0.010900669299999999	0.0729170037	0.0712631252	0.0709586009	-0.0486313691	-0.033679923	-0.0132560704	-0.1606633656	0.042608640700000006	-0.0336357058	-0.020050851499999998	0.038851420899999996	0.0390733592	0.0065060875	-0.11813328349999999	0.0825539108	0.007898204	-0.0709999518	0.0	-0.132958	-1.2999999999985246e-05	0.017677829763999998	1.6899999999961635e-10	0.105529	-0.02342000000000001	0.0005484964000000003	0.011136369841	0.31350300000000003	0.007668000000000064	5.879822400000098e-05	0.09828413100900002	-0.000762628	0.000430602	5.81601466384e-07	1.85418082404e-07	-0.0008936219999999998	8.853000000000181e-06	7.83756090000032e-11	7.985602788839998e-07	-0.0006964580000000001	7.517999999999977e-06	5.652032399999967e-11	4.85053745764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.191783468872	-0.2677677071470725	517236.8214091369	0.0716995449908004	1038.0590489675792	0.2393262564257839	1077566.589143475	0.05727705701478005	725.5456787344605	0.27955379438537875	526416.531930249	0.07815032395526263	784.1413194160573	540.002252092834	0.699531	12.431704	0.051750549999999985	0.0215205	-0.0191969329	-0.0374985768	-0.0735742064	-0.0324990734	0.0507022917	0.0938065469	-0.0350333585	-0.0757181548	0.0629088952	0.0049539499	-0.0040068855	0.0400701347	-0.0105837182	0.024857456899999998	0.0300397809	0.065981163	0.0812684911	-0.024878604	0.036948422200000004	-0.0367336775	0.0153377484	-0.12121075880000001	0.040818989	-0.0563645068	-0.0001211027	0.004701444	-0.057574056799999995	0.08389017050000001	-0.023972406600000003	0.0008390207	0.08485755390000001	-0.0938809533	-0.037297399	-0.0088445764	-0.074290255	0.10602839650000001	-0.0289653031	-0.0148332431	-0.0805271115	-0.0526508819	0.0123398466	0.0367651224	-0.026692669300000003	-0.015802278899999998	0.1046340537	0.047462826500000006	-0.0163911605	0.0363260668	0.0485276028	-0.0313143169	0.023168571699999998	-0.0196331641	-0.07357544740000001	-0.0073229677	0.0814699847	-0.0401668292	-0.0333956517	-0.0087462232	-0.1402155841	-0.061254934500000004	-0.0764008196	-0.055287345300000006	-0.039111373	-0.0340170387	-0.0216664417	-0.0695604422	-0.0767053772	0.08099739360000001	0.0033872047	-0.0761358151	0.0	-0.132913	4.499999999998949e-05	0.017665865569	2.0249999999990545e-09	0.111846	0.006317000000000003	3.990448900000004e-05	0.012509527716000002	0.29689	-0.016613000000000044	0.0002759917690000015	0.08814367209999999	-0.00105665	-0.00029402199999999985	1.1165092224999998e-06	8.644893648399996e-08	-0.00112391	-0.00023028800000000023	5.3032562944000116e-08	1.2631736881000002e-06	-0.0007476589999999999	-5.120099999999985e-05	2.621542400999985e-09	5.589939802809997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.0915594464897	-0.10022402238234918	517092.67086718435	0.010044854662497629	1036.8535058368623	-1.2055431307169329	1075065.1925661922	1.453334240018784	725.9417325009241	0.3960537664636377	526991.3989864433	0.15685858593003366	783.3483041857003	539.0806765983345	0.7157279999999999	12.719558	0.06729905000000001	0.0253738	-0.029780302400000007	-0.012900328400000001	-0.100081845	-0.06921978549999999	0.0493117487	0.0870416792	-0.0447749197	-0.043418009400000006	0.0635295449	0.039618053199999996	-0.0411064301	-0.0940623011	-0.0173042242	0.0397532534	-0.0596651884	0.1463523365	-0.0254961734	0.0134057943	0.034998518900000004	-0.0649815651	-0.0394073269	-0.11589501960000001	0.19354452	0.0173751285	-0.0560812904	-0.0486368493	0.051994768499999997	0.0605490174	0.0318004906	-0.07829073639999999	-0.0512211324	-0.008898103499999999	-0.0625932012	0.07513501780000001	0.0488277915	0.09852390359999999	0.0643218294	-0.112835496	-0.0297647609	0.006119970799999999	-0.1006085687	0.0014713451	-0.1708460965	0.0143511118	0.09279661	0.023496213999999998	0.0165850513	0.0272298145	-0.0730001158	-0.0269862095	-0.0408261545	0.027771015299999997	-0.0668671751	0.0824870358	0.0126068104	0.0829794858	-0.0009176532000000001	-0.0407570841	-0.1156850686	-0.043727349900000004	-0.05237373099999999	-0.0696510771	0.08749882099999999	0.0143589378	0.1050617544	-0.0880780483	-0.09132412390000001	0.0794084457	-0.0011292189	-0.08099739360000001	0.0	-0.149644	-0.016730999999999996	0.022393326736	0.00027992636099999986	0.116964	0.0051180000000000106	2.6193924000000118e-05	0.013680577296000005	0.312035	0.01514500000000002	0.00022937102500000057	0.097365841225	-0.0007452000000000001	0.0003114499999999998	5.553230400000001e-07	9.700110249999988e-08	-0.000985698	0.00013821199999999994	1.9102556943999992e-08	9.716005472040002e-07	-0.00059122	0.00015643899999999986	2.4473160720999955e-08	3.4954108840000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.695391869571	0.6038324230813714	517961.4570782954	0.3646135951643204	1036.8141212156847	-0.039384621177532615	1074983.5219522526	0.00155114838529775	727.1130070716896	1.1712745707654904	528693.3250528349	1.3718841201218837	785.3781073634468	541.5127488257971	0.7770869999999999	13.809997	0.08584134999999997	0.0460965	-0.014013811599999999	-0.0094134159	-0.1074143714	-0.010564219	0.0333582267	0.0849818485	0.0221257556	0.015559698899999997	-0.013687266799999999	-0.0597346571	-0.0126002686	-0.15573113189999999	-0.0248524563	0.1673122518	-0.0028978904	0.1035251901	0.0811377955	-0.0393187489	0.0432306448	-0.007961749	-0.0589898767	-0.0844294797	-0.0114205765	0.0239633466	0.0008422384	0.0354582638	0.0713768313	-0.0338053793	0.0443586825	-0.0674133949	0.0209508947	-0.043696466600000004	-0.0388909246	0.0056322748999999995	-0.1539882588	0.057057027999999996	-0.0600135852	0.0431548905	-0.0028334221000000004	0.0245816324	-0.0650137441	-0.080001584	0.1076215267	-0.0176051229	-0.0080264127	-0.0211494968	-0.0914915187	0.0672334746	-0.1149116675	-0.0588015811	-0.0037605944	0.0598092372	-0.055181573899999996	0.0620505795	0.067239526	0.09556168039999999	-0.022389561000000002	-0.0256512561	-0.08865748970000001	-0.056995244	-0.1198668252	-0.0266101029	0.0365397222	0.0087269127	-0.0261680963	0.0317561175	0.0827789031	0.0777877032	-0.0056438342	-0.08556717330000001	0.0	-0.169699	-0.02005499999999999	0.028797750601	0.0004022030249999996	0.114602	-0.0023620000000000173	5.57904400000008e-06	0.013133618404000002	0.300111	-0.01192399999999999	0.00014218177599999976	0.09006661232100001	-0.00138886	-0.0006436599999999999	1.9289320996e-06	4.142981955999999e-07	-0.000901496	8.420200000000002e-05	7.089976804000003e-09	8.126950380160002e-07	-0.000893365	-0.000302145	9.129160102499998e-08	7.98101023225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.4555865651026	0.7601946955315952	519056.2522128661	0.5778959751143747	1042.4893876315775	5.675266415892793	1086784.1233244615	32.208648891360625	727.243810010637	0.1308029389474541	528883.5591987876	0.017109408837291402	784.8942891199373	536.8647885688687	0.773027	13.737842	0.07995520000000003	0.0341728	-0.0346688715	0.0015806504	-0.09264692669999999	-0.0372796586	-0.0129099799	-0.0342047144	-0.00016807159999999999	0.025996021	-0.026973643500000002	-0.0595928096	0.07820597139999999	-0.1220192957	0.006574613199999999	0.0059398667	0.1028589749	0.053585289	-0.0402014084	0.001984757	-0.1045029107	0.07355526700000001	-0.039786367	-0.0313986401	0.0189025237	-0.0410080929	0.1307111205	-0.1485749911	0.0066487445	0.1202322615	0.2143938437	0.0466478788	0.0129309731	0.1035650241	-0.0100666105	-0.0618925714	-0.0033022663	0.073693984	0.030990426800000002	-0.0728497513	0.05061722230000002	-0.0825764881	-0.081576355	0.0559113221	0.0832793824	0.015066636000000001	-0.0449521918	-0.0198143017	-0.0395029443	0.029353499100000006	-0.1084104847	0.1137484183	0.0183273203	0.0390335922	0.028125363799999997	0.111309425	0.038523998	0.0035682258000000002	-0.0081856157	0.1495009543	-0.11142483460000001	-0.0261661648	-0.0424953911	0.11024094599999999	0.0978364855	-0.08713297	-0.0510676678	-0.0353134902	-0.0023840254000000003	0.0761358151	-0.0101494113	-0.08982869119999999	0.0	-0.176994	-0.007295000000000024	0.031326876036000005	5.321702500000034e-05	0.102928	-0.011674000000000006	0.00013628227600000008	0.010594173183999998	0.317408	0.01729699999999995	0.0002991862089999983	0.10074783846399997	-0.0009039	0.00048496	8.170352099999999e-07	2.351862016e-07	-0.00129032	-0.0003888239999999999	1.511841029759999e-07	1.6649257024e-06	-0.000893365	0.0	0.0	7.98101023225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.0777223191964	0.6221357540937333	519953.08162504	0.3870528965217783	1046.0216419411322	3.532254309554673	1094161.275409222	12.476820507367565	726.9621338405227	-0.28167617011433776	528473.9440379661	0.07934146481028134	785.7366203331668	540.8008960968314	0.765806	13.609517000000002	0.09027875	0.0373501	-0.0199984501	0.0038790763	-0.0756618579	-0.0226447889	0.039036488	-0.0547324417	-0.0028996912	0.012691413600000001	0.0007040119	-0.0065606179	-0.0386586555	-0.079653845	0.023444814900000003	-0.08667811199999999	0.0693752586	0.0530589206	0.1178138301	0.0662985342	-0.0587391476	0.0438379132	0.0692897853	-0.0096799251	-0.0336496947	-0.1737488018	0.0001224066	0.0015770129000000001	-0.0867974239	-0.027525229	0.1182017762	-0.0735939384	-0.0688395863	0.1061737369	-0.0303085656	-0.1493402255	-0.00491081	0.0328981241	0.0588294714	0.0076490533	-0.0823955061	0.0535125242	0.0048205467	0.0363198583	-0.0017038598000000001	0.0035340265	0.012500196299999999	-0.0411854459	0.022094343	0.0702970327	0.048873190899999995	0.09390958699999999	0.025323614300000002	0.089337995	-0.0413186662	0.10109193039999999	0.10500702	0.0191857536	-0.1579922619	-0.0168844611	0.0102899598	-0.062382506	0.1218038279	0.0389035994	0.0668609753	0.014973066299999999	0.0371207478	-0.080950359	0.07575456059999999	0.0744534427	-0.0146387351	-0.0937665949	0.0	-0.177161	-0.00016699999999997273	0.031386019920999986	2.7888999999990887e-08	0.116183	0.013255000000000005	0.00017569502500000008	0.013498489489	0.287875	-0.029532999999999976	0.0008721980889999986	0.08287201562499999	-0.00132519	-0.00042129	1.7561285360999996e-06	1.7748526409999995e-07	-0.00103685	0.00025347	6.42470409e-08	1.0750579225e-06	-0.00116508	-0.000271715	7.382904122499998e-08	1.3574114064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.3456298319466	1.2679075127501849	521783.20893731155	1.6075894608883596	1047.4213771273633	1.3997351862310552	1097091.5412633822	1.9592585915732867	725.9858410052043	-0.976292835318418	527055.4413400338	0.9531477002940756	783.838452894319	546.6931749239918	0.815951	14.500661	0.0470435	0.0201238	-0.025200632799999997	-0.0042636569	-0.0842117417	-0.0610647403	0.0611592625	-0.0503854019	-0.0029668035	-0.034695709500000005	0.0629151904	0.19091614329999998	-0.0435443832	0.0228185387	-0.0366225553	-0.0845008307	0.0671218396	0.0571374053	0.0193955317	-0.0733159548	-0.1208164576	0.012929133999999998	-0.102931476	-0.0102945779	0.0012442611	0.09485069970000001	-0.0181983772	-0.060656719299999995	-0.08480806390000001	0.08251489669999999	0.0458071092	0.0195080559	0.012485546	0.044549309599999996	0.033022744900000005	0.0231017584	-0.14921030529999998	-0.0704713981	-0.0911960767	0.0115465232	-0.1377032131	0.1113523068	0.0672318893	0.07739521419999999	-0.00020614290000000001	0.038041031	0.0946124751	-0.031746894	0.1162379367	-0.06457036969999999	0.0113198898	0.055392177300000005	0.014523624099999997	-0.0367173821	-0.055837764500000005	0.0781065194	0.1088108839	-0.0766266438	0.1302657887	0.036817969900000004	-0.054317066799999994	0.06640674790000001	0.0804100214	0.0713014321	0.0660407828	-0.0143336171	0.0628704253	-0.0347537659	0.0829125664	0.0727412598	-0.0191046163	-0.0973666978	0.0	-0.18604	-0.008879000000000026	0.034610881600000004	7.883664100000046e-05	0.108772	-0.007410999999999988	5.492292099999981e-05	0.011831347984000002	0.294402	0.006527000000000005	4.260172900000006e-05	0.086672537604	-0.00104151	0.00028367999999999986	1.0847430801e-06	8.047434239999995e-08	-0.00121652	-0.00017967000000000005	3.228130890000002e-08	1.4799209104e-06	-0.00118626	-2.1179999999999984e-05	4.4859239999999937e-10	1.4072127876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.2971032694162	-0.048526562530355484	521713.1053913897	0.0023548272710125	1043.2687431645152	-4.1526339628480855	1088409.670464067	17.244368829399395	726.1492639363336	0.16342293112927564	527292.753515279	0.02670705441888397	783.9423721024588	544.7202477067124	0.825204	14.665095	0.07497979999999999	0.0352226	-0.011224963999999999	-0.010351723299999999	-0.02820324	-0.0295291914	0.073222273	-0.0042234595	0.0513755905	-0.0319088154	0.058186568	0.1520176218	0.0010855371000000002	0.0535818403	-0.09057197560000001	0.025275696400000002	0.1462155651	0.0384990901	0.0898800939	-0.07183401730000001	-0.0617298295	0.0712073019	-0.0833686608	0.029384765099999998	-0.0161003499	-0.1784682386	-0.0891366592	-0.0065475111	-0.09318371880000001	0.0795373095	-0.0814272561	-0.036379293199999996	-0.0714105667	0.0759741738	-0.0732183524	0.0174362242	-0.191659107	-0.0011399684	-0.0955714149	-0.028057264300000002	0.2285757265	-0.0422968366	0.0493548884	0.11886759050000001	-0.004877424799999999	0.015373158400000001	0.0947120183	-0.0292029598	0.042639915599999995	-0.0890275143	0.0105033243	-0.0462508307	0.0398938804	-0.0329135785	-0.0097967153	0.0208792036	0.1843465532	-0.11042744560000001	0.0690200742	0.0327995961	-0.1103730249	-0.0051106526000000005	0.1500382193	-0.1008486592	0.1213221456	-0.0851254667	0.0600063032	-0.0542085007	0.0746946412	0.0709999518	-0.023539903199999997	-0.1006160302	0.0	-0.193963	-0.007923000000000013	0.037621645369000006	6.277392900000021e-05	0.091383	-0.017388999999999998	0.0003023773210000001	0.008350852689000002	0.27473200000000003	-0.019669999999999962	0.0003869088999999986	0.07547767182400003	-0.000820909	0.0002206010000000001	6.73891586281e-07	4.866480120100003e-08	-0.00113006	8.646000000000001e-05	7.475331600000002e-09	1.2770356036e-06	-0.000893365	0.00029289499999999994	8.578748102499996e-08	7.98101023225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9422763455051	1.645173076088895	524092.41948031174	2.7065944502877968	1043.7716876517427	0.5029444872275235	1089459.335943367	0.25295315723255657	726.6402709473666	0.49100701103304795	528006.0833624622	0.2410878848836077	784.7416940883177	551.374427985475	0.80424	14.292548000000002	0.10250504999999996	0.0569969	0.013667408	0.0036031186	-0.0382822414	-0.000548902	0.0943641103	0.0062250833999999994	0.0859666258	-0.0145895777	0.0290677716	0.1613607024	-0.026248781699999998	-0.0343518354	-0.0756373642	0.0952196317	-0.0457854485	0.015184184299999999	-0.0212901901	-0.0203727693	0.0483196446	0.11778211109999999	-0.0518599266	-0.0539542265	-0.1493444572	-0.0393034976	-0.1268231242	0.0715842975	-0.14069053439999998	0.0229529283	0.0684247427	-0.0162869298	-0.0747655394	0.08685290539999999	-0.0004525473	0.1705227592	0.0962827564	-0.115472851	-0.0390283998	-0.025692326	-0.1009612822	0.0277215999	-0.1168732218	-0.059402186600000004	0.1454768673	-0.003230057	0.0801911849	-0.0746933395	0.0028221964	-0.0513512502	-0.0599311311	-0.10777050490000001	0.027961570800000002	0.0052460530000000005	-0.0845669817	-0.045704500700000004	0.10080830199999999	-0.08888933	0.0084293466	-0.055088798700000004	-0.05151277940000002	0.0829141103	0.0529639333	-0.09675751310000001	0.1145919521	-0.0951758407	0.1053059762	-0.07290859150000001	0.0876672059	0.069230216	-0.027937492999999997	-0.10350288630000001	0.0	-0.177	0.016963000000000034	0.031329	0.00028774336900000115	0.126316	0.034933000000000006	0.0012203144890000006	0.015955731856000004	0.272303	-0.0024290000000000145	5.90004100000007e-06	0.07414892380900001	-0.00160007	-0.0007791610000000001	2.5602240049000004e-06	6.070918639210002e-07	-0.0013145	-0.0001844399999999999	3.4018113599999964e-08	1.7279102499999997e-06	-0.000893365	0.0	0.0	7.98101023225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.7506916960417	-1.1915846494633795	522368.5623471068	1.4198739768367654	1040.6338545119372	-3.13783313980548	1082918.819156372	9.845996813261516	726.9215780086586	0.2813070612919546	528414.9805745983	0.0791336627327155	784.5720044299428	548.573561286506	0.8517899999999999	15.137574	0.10538775	0.0583067	0.008831953	-0.0137714816	0.0325311833	0.0182578496	0.006867468000000001	0.0337875419	0.0810915775	-0.0181388637	-0.0126766576	0.0512772198	0.0238742072	-0.0688528818	0.017052863300000002	0.1384351317	0.0780275544	0.1552264937	0.031495221600000005	-0.013383903999999999	0.0231501519	-0.0148627091	-0.0046530846	-0.0379316795	-0.0483371515	-0.042574865	-0.0395668826	0.032119647599999995	0.0724556705	-0.0199494001	0.0771653138	-0.0059883787	0.0150692862	-0.042519463099999995	0.0631165864	0.0594900691	0.0716143385	-0.0074745011	0.0671890542	0.0695555833	-0.005150571	-0.0713667762	0.066060575	0.042240304000000006	0.041553353599999995	-0.006136621700000001	0.011981895900000001	-0.0165287303	-0.011695456399999998	-0.0918020873	-0.0384534396	-0.056253536500000006	-0.0200650094	0.001114177	0.0416017989	0.0871710718	0.0559734574	0.0180126891	-0.0976373844	0.0306904019	-0.1156799937	-0.0765812974	0.0019147482	-0.07584521150000001	0.030744820699999998	0.0185258554	0.024529053999999998	0.0161423462	0.0486156888	0.0674327609	-0.0322903435	-0.10601686589999999	0.0	-0.193952	-0.016952	0.037617378303999985	0.0002873703039999998	0.0812538	-0.04506220000000001	0.0020306018688400007	0.00660218001444	0.274765	0.0024619999999999642	6.0614439999998234e-06	0.07549580522499999	-0.000940239	0.0006598310000000003	8.840493771209999e-07	4.3537694856100026e-07	-0.0014729	-0.00015840000000000016	2.5090560000000048e-08	2.16943441e-06	-0.000893365	0.0	0.0	7.98101023225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.6747825583025	0.9240908622607548	523705.1909108064	0.8539439217138255	1042.4740075057891	1.8401529938519159	1086752.05632518	3.38616304078217	727.4865451999854	0.5649671913267866	529236.6734470103	0.3191879272756779	785.8081522179393	550.5797813083403	0.8321719999999999	14.788941	0.12422550000000003	0.0593482	0.0335650859	0.0169469935	-0.0022729243	0.0347283651	0.0050542876	0.0292179321	0.0395779522	0.0409935185	-0.0223204602	-0.0257757136	-0.0207243726	-0.0199097781	0.05513947599999999	0.1219874367	-0.0699910844	-0.0080634165	-0.0407929448	0.0876016591	-0.0572611196	-0.0861245569	0.11205051070000001	-0.0640604758	0.0172016491	-0.022806290899999998	-0.1060106682	-0.12197346369999999	-0.0656969015	0.0399120516	-0.0402100782	-0.0208951894	-0.0871176624	-0.037468022999999996	-0.1229071417	0.047428364800000004	0.19111687289999998	-0.10487183609999999	-0.0031128129	-0.0511709864	-0.0759692741	-0.0058527862	-0.054614980800000004	-0.0824993525	-0.0266633742	-0.0143767298	-0.0209031975	-0.0394419565	-0.020158931	-0.0056916961	-0.0323637058	-0.0883965137	-0.029369845	0.06733452059999999	0.0099393104	-0.0444653109	-0.0429637796	0.0764150412	-0.0964414715	0.030083992599999998	0.0080774693	-0.0090635618	0.0080967707	0.0002529371	0.08224013849999999	0.051688302	0.1797426296	-0.0683209388	0.0341124937	0.0656083063	-0.0365914839	-0.1081489122	0.0	-0.186115	0.007836999999999983	0.034638793225	6.141856899999973e-05	0.13103299999999998	0.04977919999999998	0.002477968752639998	0.017169647088999998	0.25511500000000004	-0.019649999999999945	0.00038612249999999787	0.06508366322500002	-0.00163587	-0.000695631	2.6760706569e-06	4.839024881610001e-07	-0.00161434	-0.00014143999999999984	2.0005273599999954e-08	2.6060936356e-06	-0.00099548	-0.00010211499999999997	1.0427473224999989e-08	9.909804304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.8412645293472	0.16648197104473186	523946.1762354444	0.02771624668293893	1043.3232204324943	0.8492129267051496	1088523.342293631	0.7211625948831257	727.3012525711273	-0.18529262885806475	528967.1119915307	0.034333358309132526	785.2191344475038	548.4005810733673	0.8513360000000001	15.1295	0.09020015	0.0546791	-0.0046657866	-0.0338935625	0.0174331675	0.0028251540000000003	-0.0256312967	-0.0194943186	0.0472011811	0.0147474756	-0.027458455299999997	0.0115680205	0.0581555463	-0.08673119300000001	-0.048136275199999995	-0.0194692474	0.08212364	0.127003254	-0.0123902859	0.0368886384	-0.0465374936	0.0073765546	0.049090984000000004	-0.0309197787	0.19418756489999997	0.0477021508	-0.008190863199999999	-0.2950756059	-0.0730413493	0.0175153428	0.026595243199999997	0.0377756933	0.0444282237	0.1374046148	0.0776844116	-0.0191320205	-0.024365692799999998	-0.0780363185	0.0727247056	-0.0706531505	0.1616121944	0.072150152	-0.0300969487	-0.017085907	-0.0038691843	0.0145781573	-0.04775707059999999	-0.0290012698	-0.0189352939	-0.06932239559999999	-0.1078261235	0.0428041031	0.0617642141	0.0663370371	0.0505155294	0.0780085007	0.0264863898	0.0599616708	-0.0012784163	0.0642773956	-0.058931643099999986	-0.0151529229	-0.0887371095	0.0182838923	0.0075127012	0.0666512806	0.1935239796	0.08022204599999999	-0.17552383719999998	0.0637575825	-0.0408340263	-0.10989134449999999	0.0	-0.177005	0.009110000000000007	0.031330770025	8.299210000000012e-05	0.08380399999999999	-0.047228999999999986	0.0022305784409999995	0.007023110415999997	0.25879800000000003	0.0036829999999999923	1.3564488999999941e-05	0.06697640480400001	-0.00108101	0.0005548599999999999	1.1685826201000005e-06	3.0786961959999993e-07	-0.00160012	1.42199999999999e-05	2.0220839999999718e-10	2.5603840144e-06	-0.000960997	3.448299999999997e-05	1.1890772889999985e-09	9.235152340090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.5653857175183	1.7241211881711251	526445.1289514111	2.9725938715006124	1045.6595621573863	2.3363417248920086	1093403.9199311768	5.458492655471367	727.7351861304926	0.4339335593653004	529598.5011323828	0.1882983339434387	786.2573070157953	551.8737105379911	0.939918	16.703733	0.09528759999999996	0.0464757	0.0329827044	0.026798074100000003	0.0323362209	0.0035211328999999996	-0.0004785892	-0.064364292	0.0274329445	0.0427996973	-0.035535400099999996	0.0703686262	-0.047665049800000005	-0.0116978384	-0.011115062	-0.05845814780000001	0.041085415800000004	-0.189171772	0.068765135	0.0640738563	0.0238736787	-0.013267273799999998	0.0653157581	0.11280883109999999	-0.107302492	-0.0651191142	-0.023610922599999997	0.0330554622	0.0162708745	0.1023958435	-0.0310010192	-0.0431620278	-0.0172365828	0.0652879273	-0.0712248472	-0.1631714183	0.030640108500000002	-0.0660086392	0.041202492400000006	-0.0401412125	-0.049050662599999996	0.0190703955	-0.0199777329	-0.0128926008	0.0363500817	0.0088673945	-0.014430816599999997	-0.0723824286	0.0749373482	-0.030554196000000002	0.035151395499999995	0.0642524037	0.0681500382	0.1145873163	0.0489575932	-0.0388055197	0.07032226679999999	-0.0068471051000000005	-0.0634186623	-0.0322823409	0.14703331279999998	0.0307400836	0.1261194705	-0.0124406497	0.0370923497	0.001130591	-0.1379795876	-0.0386840024	0.0887294566	0.0618813308	-0.0450111767	-0.11123788539999999	0.0	-0.194078	-0.017073000000000005	0.037666270084	0.0002914873290000001	0.11649300000000005	0.032689000000000065	0.0010685707210000043	0.013570619049000013	0.252593	-0.006205000000000072	3.850202500000089e-05	0.06380322364899997	-0.00165959	-0.00057858	2.7542389681000004e-06	3.347548164e-07	-0.00145992	0.00014020000000000005	1.9656040000000014e-08	2.1313664064e-06	-0.000893365	6.763199999999998e-05	4.574087423999997e-09	7.98101023225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
