global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
707.2984971447015	n/a	500271.16406315326	n/a	1052.157889787792	n/a	1107036.2250426996	n/a	706.9418091963232	n/a	499766.7215897707	n/a	775.108138256616	610.9981507837398	n/a	n/a	n/a	n/a	-0.053703120800000004	0.0051699742	-0.0462565913	0.1152925332	-0.10720221880000001	-0.128075708	0.0119877988	0.0801362608	0.0666668398	-0.0872250407	0.0875262334	-0.0421370793	0.0245670273	0.0019587032	-0.010527027900000001	0.0364123283	-0.008223159300000001	0.0347263076	-0.1038988683	0.066552555	-0.0438992504	-0.0243639179	0.12556422849999999	-0.0952505534	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.693221	n/a	0.480555354841	n/a	-1.03025	n/a	n/a	1.0614150625000005	2.4504900000000003	n/a	n/a	6.0049012401000015	-0.023128	n/a	0.000534904384	n/a	-0.00744461	n/a	n/a	5.54222180521e-05	0.00549602	n/a	n/a	3.02062358404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.8777629443273	-6.420734200374228	491229.63858984463	41.225827671855264	1032.8305922703323	-19.327297517459787	1066739.0323294855	373.54442932840715	707.7831661900041	0.8413569936808472	500957.01034194685	0.707881590815673	772.5965976338681	581.6048684252069	1.607019	28.429924	0.2332645000000005	0.112755	-0.0857374421	-0.046502464400000006	0.0192913935	0.1123289576	-0.055554238	-0.09622821359999999	0.0063815597	0.0338660732	-0.08614612349999999	-0.0069005354	-0.0471869836	0.0365888554	0.026534263	-0.10614626869999999	-0.07735872440000001	-0.06488299230000001	-0.06197180190000001	-0.029920929300000006	-0.09181809449999999	0.029887045499999997	-0.0155680955	-0.089249686	-0.011455273500000002	0.0048574413	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.723709	0.030488000000000067	0.523754716681	0.0009295181440000042	-1.00751	0.022739999999999986	0.0005171075999999992	1.0150764001000003	2.55912	0.10862999999999977	0.011800476899999952	6.5490951744000006	-0.0219098	0.0012181999999999991	0.00048003933604000006	1.484011239999998e-06	-0.007654539999999999	-0.0002099299999999988	4.4070604899999497e-08	5.859198261159998e-05	0.00549602	0.0	0.0	3.02062358404e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.2377993457916	0.3600364014642992	491734.45123132865	0.129626210379362	1029.824883280588	-3.0057089897443348	1060539.290223877	9.03428653102991	707.7844241246277	0.001257934623595247	500958.79103343096	1.582399517239716e-06	770.0586248738609	578.3961983462478	1.5014459999999998	26.562227000000004	0.4368014999999996	0.270582	-0.0869721098	-0.0269908552	0.0475632534	0.0630108002	-0.0461112551	-0.09169370980000001	0.0356324673	-0.018075236499999998	0.0558737759	-0.0396950434	-0.1590060417	-0.082691583	-0.0007392496000000001	0.1013770689	0.0518946736	0.0840723811	0.0324577102	0.0214334529	-0.0895947718	-0.0132941313	0.06351898240000001	0.066378957	-0.012313111699999999	-0.0788505971	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.732765	0.009055999999999951	0.536944545225	8.201113599999914e-05	-0.791759	0.21575100000000014	0.046548494001000064	0.626882314081	2.6668	0.10767999999999978	0.011594982399999952	7.11182224	-0.0233756	-0.0014657999999999965	0.0005464186753599998	2.148569639999989e-06	-0.0071601	0.0004944399999999989	2.444709135999988e-07	5.126703200999999e-05	0.00562207	0.00012604999999999995	1.5888602499999985e-08	3.16076710849e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.2564822812358	3.0186829354441898	495977.1928351406	9.112446664741949	1018.2143102358192	-11.610573044768785	1036760.3815690052	134.8054064279115	709.6538659275232	1.8694418028954944	503608.60942587897	3.494812654413156	772.8815001463464	586.8237910245807	1.743641	30.846928	0.6574474999999996	0.367534	-0.05837201	-0.0666076295	0.034109729	0.0540104238	0.10789237900000001	-0.0715817622	-0.0837772854	0.0906319425	0.052782940099999995	0.0958287121	0.0920512041	-0.046174567400000005	0.1148237427	0.0975646039	-0.11734602710000001	-0.09097658039999999	-0.0259923577	0.013790189	-0.0718132098	0.0562302192	-0.1220103448	-0.0385699041	0.1872024796	0.0090109062	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.685783	-0.04698199999999997	0.4702983230890001	0.002207308323999997	-1.01691	-0.22515100000000002	0.050692972801	1.0341059481000001	2.3641	-0.3026999999999997	0.09162728999999983	5.588968810000001	-0.0240673	-0.0006917000000000034	0.00057923492929	4.784488900000047e-07	-0.00762106	-0.0004609599999999998	2.124841215999999e-07	5.80805555236e-05	0.0061217	0.00049963	2.4963013690000004e-07	3.747521089e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.4786688018173	-0.7778134794184552	494882.23745917703	0.6049938087650437	1022.5446243842647	4.330314148445496	1045597.5088571571	18.751620624227236	711.6164955273388	1.9626295998156136	506398.03670661093	3.851914946072396	774.4403033633772	581.8916116641498	1.2286290000000002	21.735785	0.3807075	0.221257	-0.0764298337	-0.0630582208	0.0602987854	0.0648515445	0.0070039008	-0.0396169617	-0.1306259167	-0.0113470976	-0.1655974143	0.1180535463	0.0473961019	0.08669838199999999	0.08537566960000001	0.014887708999999999	-0.0603464688	-0.061944722699999996	0.0242560435	0.0304823318	-0.054193637	0.041904466099999996	-0.0585905813	-0.171590998	-0.008428323100000001	0.0425733971	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.699382	0.013598999999999915	0.4891351819239999	0.00018493280099999773	-1.20863	-0.1917199999999999	0.036756558399999965	1.4607864768999996	2.46082	0.09671999999999993	0.009354758399999984	6.0556350724	-0.0235625	0.0005047999999999997	0.00055519140625	2.5482303999999965e-07	-0.00806395	-0.00044289000000000047	1.9615155210000048e-07	6.502728960250001e-05	0.00549602	-0.00062568	3.914754624e-07	3.02062358404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.5529121005246	-3.9257567012926975	489374.2768283243	15.411565677744527	1023.684438946752	1.139814562487345	1047929.8305417266	1.2991772368582175	707.9794543086781	-3.63704121866067	501234.9077232136	13.228068826236694	769.933803596551	577.1615854240084	1.241988	21.972122	0.41663249999999996	0.283922	-0.0901363127	-0.0499789828	0.0659868787	0.0460279287	-0.0008975475999999998	-0.10203621119999999	0.012723908700000001	0.055625199400000006	0.0191952261	0.0360626271	0.0081532419	-0.0333476379	-0.07435705320000001	-0.0506587138	-0.0033834524	0.1020577709	-0.1007812258	-0.0245518582	-0.0946113083	-0.005204147199999999	-0.0194012076	0.027845703599999997	-0.0100948014	-0.0676858451	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.71359	0.014207999999999997	0.5092106880999999	0.00020186726399999994	-0.936263	0.2723669999999999	0.07418378268899996	0.8765884051689999	2.55074	0.08992000000000022	0.00808560640000004	6.506274547600001	-0.0230255	0.0005369999999999993	0.00053017365025	2.883689999999992e-07	-0.00787025	0.00019369999999999975	3.751968999999992e-08	6.19408350625e-05	0.00556807	7.204999999999972e-05	5.1912024999999595e-09	3.10034035249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.2068170357228	-0.3460950648018297	488890.1729892267	0.11978179388018273	1018.7990988836605	-4.885340063091576	1037951.6038861586	23.8665475320476	707.899449666614	-0.08000464206406832	501121.630838295	0.00640074275179969	769.9712448472902	576.6900674428931	0.971289	17.183172	0.08144549999999992	0.0376151	-0.09607116560000001	-0.0440058926	0.09209721539999999	0.05905397320000001	0.0099558833	-0.1005418559	-0.0005057369	-0.0086061335	-0.035239552599999995	-0.0697754049	-0.0740354949	0.0398492782	0.0575743265	-0.010660406499999999	-0.013851900600000001	-0.1156452285	-0.011623298999999998	-0.0425213533	-0.09937077539999999	-0.0056047613	-0.012907145600000001	-0.0329961833	-0.0516446775	0.0672206893	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.6992619999999999	-0.014328000000000009	0.4889673446439999	0.00020529158400000018	-0.960551	-0.024288000000000087	0.0005899069440000043	0.922658223601	2.55271	0.0019699999999995828	3.880899999998358e-06	6.516328344099999	-0.0226556	0.00036990000000000287	0.0005132762113599999	1.368260100000021e-07	-0.00791136	-4.110999999999872e-05	1.6900320999998946e-09	6.25896170496e-05	0.00597425	0.00040618000000000083	1.6498219240000064e-07	3.5691663062500015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.0608303703259	-0.1459866653968902	488686.0445580496	0.02131210647370358	1023.2600747014644	4.4609758178039565	1047061.1804780464	19.90030524703167	708.381389579626	0.4819399130119564	501804.1931027618	0.2322660797539721	769.2717170516094	573.8945078821703	1.049642	18.569319	0.10296550000000036	0.062361	-0.10472934910000001	-0.0190570319	0.07580181059999999	0.05310739	0.018345985500000002	-0.091004526	0.0111727704	-0.0401844085	-0.0040994281	-0.0403394939	-0.0219602352	0.1317799983	-0.0419427227	-0.09215877089999999	-0.0225766885	-0.026420398199999997	0.024397511400000002	0.07389287259999999	-0.10013723779999999	-0.0022412254	0.0291015865	0.0686872268	-0.0131030205	0.0369793632	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.685542	-0.013719999999999954	0.46996783376400003	0.00018823839999999875	-0.944752	0.01579900000000001	0.00024960840100000025	0.8925563415040001	2.60795	0.0552400000000004	0.003051457600000044	6.801403202500001	-0.0226715	-1.5900000000002718e-05	0.00051399691225	2.528100000000864e-10	-0.00787376	3.7599999999998746e-05	1.4137599999999056e-09	6.199609653760001e-05	0.00566362	-0.00031063000000000016	9.649099690000006e-08	3.20765915044e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.4136566841071	2.352826313781179	491981.11778297037	5.535791662821132	1018.7637760794285	-4.496298622035964	1037879.6314516158	20.21670129852252	708.1946114467069	-0.18677813291913026	501539.6076821521	0.03488607093675629	768.4153927912158	578.1673446714985	1.004005	17.761946	0.10793850000000016	0.0468604	-0.1046202675	-0.022968818	0.0963461942	0.0345391897	0.042727677	-0.1086812261	0.011598206399999998	-0.0051288002	0.08732560730000001	0.05452908150000002	-0.052766338899999994	0.0750794537	-0.0120211014	-0.00047550089999999994	0.08603043880000001	-0.0272644263	-0.0955047426	-0.0148871025	-0.1105600432	-0.005553239399999999	0.0149090209	0.1148260642	0.0567438211	-0.0014875696	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.663945	-0.021596999999999974	0.440822963025	0.000466430408999999	-0.936194	0.008557999999999955	7.323936399999922e-05	0.8764592056360001	2.57742	-0.030530000000000168	0.0009320809000000101	6.6430938564	-0.022990700000000003	-0.0003192000000000022	0.0005285722864900002	1.0188864000000137e-07	-0.00741549	0.0004582700000000002	2.100113929000002e-07	5.49894919401e-05	0.00549602	-0.00016760000000000041	2.808976000000013e-08	3.02062358404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.9531705181639	0.5395138340568337	492738.2536005025	0.29107517713870473	1018.809074305226	0.04529822579752363	1037971.9298866716	0.002051929260403435	709.0959970806281	0.9013856339212224	502817.1330757701	0.8124960610395642	770.5430002047049	586.0104023666528	0.999528	17.682751	0.09903150000000037	0.0550096	-0.09595314070000001	-0.0128495872	0.0873835174	0.052281215	0.0111564703	-0.08853486039999997	-0.0319729832	-0.0270737341	-0.0588235112	-0.0056418171	0.023787937400000004	0.026234455	-0.0152397304	0.025540705299999997	0.102324394	-0.0204956411	-0.0868438151	0.0560101752	-0.0934898732	0.0118259949	-0.018042079699999998	-0.0234263541	-0.034065217599999996	0.0671748008	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.664424	0.00047900000000000725	0.441459251776	2.294410000000069e-07	-0.9376850000000002	-0.0014910000000001313	2.223081000000391e-06	0.8792531592250004	2.52105	-0.05637000000000025	0.003177576900000029	6.355693102499999	-0.0236208	-0.000630099999999998	0.0005579421926399999	3.9702600999999755e-07	-0.00759922	-0.00018373	3.37567129e-08	5.774814460840001e-05	0.00549602	0.0	0.0	3.02062358404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
