global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
718.9438968930609	n/a	516880.3268797802	n/a	1100.6648047161402	n/a	1211463.012340819	n/a	720.0433767566867	n/a	518462.46441117185	n/a	793.2012896613568	641.1483225857771	n/a	n/a	n/a	n/a	-0.05294103	-0.0737046091	-0.12058831789999999	0.1002707819	0.5150385908	-0.367306456	0.3360657475	0.2487875928	-0.1593640153	-0.0832388753	0.09362236869999999	-0.0046165218	0.0030641136	-0.0048309072	0.12818969730000002	0.0317226618	-0.0306334271	0.044826809800000006	-0.0369694733	0.054641699800000006	-0.104729596	0.1368659022	0.0217172806	-0.0493132985	0.09954310539999996	-0.0358976538	0.0956427837	-0.0807229373	0.0060111475	-0.0424739787	0.006172574	-0.12006734320000001	0.0691824227	-0.027819971000000002	0.1262515717	-0.0623089583	0.0555422902	-0.0663200413	0.1447935077	-0.1429314135	0.0774338746	-0.0171132429	-0.0170086454	0.0573600692	-0.0160451442	-0.0197825183	0.0687750746	-0.0669610466	-0.189908655	0.2357817382	0.0020336261	-0.2481548271	0.5386386844	-0.0224676322	0.030918757999999998	-0.2687155279	0.0739361899	-0.2764123477	0.24538425809999997	-0.0611078801	0.0477143982	-0.1258285599	0.024982921800000002	-0.08398835660000001	0.0213644456	-0.0048325454999999995	0.0571847892	-0.055637420099999994	0.0576631171	-0.039633477	0.029598825099999997	-0.025525021600000003	0.0106537644	-0.0536104283	0.07222598400000001	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.035209	n/a	0.0012396736809999998	n/a	-0.0196281	n/a	n/a	0.00038526230961	-0.05881709999999999	n/a	n/a	0.003459451252409999	7.09081e-05	n/a	5.02795864561e-09	n/a	-0.0014848699999999995	n/a	n/a	2.2048389168999985e-06	0.0008699619999999997	n/a	n/a	7.568338814439996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.9572482778512	-4.986648615209674	509734.9523684813	24.866664411572557	1065.2561417122008	-35.4086630039394	1134770.6474555645	1253.7734157265475	718.218294166114	-1.82508259057272	515837.51807488257	3.3309264624116297	786.9900518845932	636.7251480248028	1.424283	22.294195	0.224168505	0.120019	-0.0448313635	-0.0136894055	-0.0930237516	-0.055831012	0.1784754685	-0.09934487730000001	0.12192650390000001	0.1931060296	0.0168070669	-0.15099023	0.0393952352	-0.0644358413	-0.1283906549	-0.0300049444	-0.0902419309	-0.0492003222	-0.0165482746	0.0365609329	0.1341893867	0.0315041063	-0.0170994002	0.0159272895	0.07602569740000001	-0.0763330896	0.0006615313	-0.0262738256	-0.0285576213	0.034495550800000004	-0.063303044	-0.03929007	-0.048373945599999996	0.0172814425	-0.035515010699999995	0.0270365704	0.09570650630000001	-0.1207180934	-0.1141382978	0.0555882666	0.0303358435	-0.0612476729	-0.0339806446	-0.1305719998	-0.0756973254	0.0015701254	-0.0146539935	0.019667246	-0.07765349349999999	-0.026547442799999998	-0.10363498210000001	0.0696863656	-0.12330072269999999	-0.1907550768	0.17842731550000002	0.06848736400000001	0.1315166525	-0.09733942529999999	-0.062372454699999996	-0.025515846499999998	-0.0101531529	-0.028708389900000002	0.0851905501	-0.0334361181	-0.0093270686	0.048062636900000004	-0.0118067506	0.0446651553	0.0377808112	0.0431459136	0.0422659854	0.0569103104	-0.0288902023	0.1187251592	-0.011446481000000001	0.1070299533	-0.040097809	0.1074807797	0.10736115	0.1071618658	0.1068830749	0.0161385	-0.0190705	0.00026045118225	0.0003636839702499999	0.08227380000000001	0.10190189999999999	0.01038399722361	0.0067689781664400026	-0.0782664	-0.01944930000000001	0.00037827527049000037	0.00612562936896	-0.00119966	-0.0012705681	1.4391841155999996e-06	1.6143432967376101e-06	-0.00136932	0.00011554999999999942	1.3351802499999864e-08	1.8750372624e-06	0.0011587800000000005	0.00028881800000000085	8.341583712400045e-08	1.3427710884000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.9607070720577	-0.9965412057935056	508312.96982868854	0.9930943748443738	1053.1258279356664	-12.130313776534422	1109074.009465183	147.14451231718078	718.8974009779957	0.679106811881752	516813.4731329172	0.4611860619441974	784.7442471267914	624.0084606383707	1.505591	23.566902	0.4034299000000001	0.247363	-0.0561605853	0.1288954377	-0.0246305135	-0.0607063021	-0.0226791709	-0.058656935099999995	0.0004285071	0.13810333800000002	-0.0194892963	-0.0048337094	-0.1190621889	-0.0182475986	0.1076551057	-0.0886947805	0.0598234555	0.09214339199999999	0.016455452	-0.1244193932	-0.0193326768	0.0100290761	0.0947789308	-0.0596965074	-0.0340980815	0.0240843464	0.023662251699999998	-0.0354900598	-0.1205832912	0.1547753099	-0.18253918370000002	-0.0030640758	-0.0468255097	-0.016510141000000002	0.0015450726000000002	-0.057664928899999995	0.1153915044	-0.0672059797	-0.1631880245	0.1078263881	0.0527277384	0.0913295466	-0.048555959	-0.0759572111	0.1455859488	0.0266236027	0.0825930755	0.1413975012	-0.096700273	0.1363095082	-0.0874246633	-0.0312094085	-0.0369049148	-0.0230625725	0.036834054	-0.138287665	-0.083265557	0.056041596500000006	0.0419706906	-0.0180993593	0.0213821994	0.0214209977	-0.0116508154	-0.22022960670000002	0.1384815694	0.06760986849999999	0.1795580993	0.1200126077	-0.0206955926	-0.0259091491	-0.016743231100000002	-0.0144479775	-0.1826327764	0.0638785029	0.0034656268	0.152116639	-0.017087843300000002	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	0.0300045	0.013866	0.0009002700202499999	0.000192265956	-0.101067	-0.1833408	0.03361384894464	0.010214538488999995	-0.11049	-0.032223600000000005	0.0010383603969600004	0.0122080401	0.00164909	0.00284875	2.7194978281e-06	8.115376562499999e-06	-0.00121832	0.0001510000000000001	2.2801000000000027e-08	1.4843036223999996e-06	0.00067854	-0.0004802400000000005	2.3063045760000054e-07	4.604165316000001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.8258617935373	-1.1348452785204015	506696.0575181121	1.2878738061800479	1052.5580917613884	-0.5677361742780249	1107878.5365323753	0.32232436358384786	718.6914067531793	-0.20599422481643612	516517.3381408638	0.042433620657724436	783.7070936568248	621.3013596649265	1.206241	18.881208	0.21727585	0.124577	-0.07639034360000001	0.027000790499999996	0.0027045121999999997	0.1109314907	0.0803272571	0.043679307	0.028170651600000002	-0.023079287900000002	-0.0152844571	-0.0611840379	-0.0380789276	0.1081761598	-0.0387965338	-0.06475599929999999	0.037302595200000004	-0.0454641487	-0.0511127508	0.0107900293	-0.019179401699999998	-0.050578	-0.09135483009999999	0.0028334563	-0.0215893213	0.0974584229	0.0334418551	-0.1821797601	0.0102925161	-0.0502565729	-0.1391653228	-0.1426335409	-0.022234735800000002	0.06253567389999999	-0.0967429674	-0.0624457057	0.12307281130000006	0.174585778	0.0159172822	-0.0013542895999999998	0.0614923358	-0.0204156706	0.1459414832	-0.1272800017	-0.0101005387	0.1145033692	-0.01004441	0.09314494359999999	-0.046993559299999994	0.006727282199999999	0.0445951447	0.0797338613	0.035510141099999996	-0.0725392142	-0.0042952732	-0.0720218696	-0.0329090814	-0.0007603224	-0.0137660389	0.047995853	0.1215268499	-0.038848948	0.0350970472	0.043131060199999995	-0.070304423	0.004985928	0.028303923999999998	0.1827431559	-0.1280970128	-0.054820418600000004	0.0195928433	0.040783051699999996	-0.1406982725	0.0966793337	0.052751886500000005	-0.1328700139	0.0563255737	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.0225217	-0.007482799999999999	0.0005072269708900001	5.5992295839999974e-05	-0.018643	0.082424	0.006793715775999999	0.000347561449	-0.042498900000000006	0.06799110000000001	0.004622789679209999	0.0018061565012100003	0.000886823	-0.000762267	7.86455033329e-07	5.810509792889999e-07	-0.0014505000000000002	-0.00023218000000000023	5.390755240000012e-08	2.1039502500000007e-06	0.000871652	0.00019311199999999995	3.729224454399998e-08	7.59777209104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.2786859958297	-1.5471757977076095	504495.8117799625	2.3937529490121783	1049.6009078066377	-2.9571839547506897	1101662.065668518	8.74493694223493	718.986802381079	0.2953956278996657	516942.02199816867	0.08725857698223774	783.7268275889227	624.2727740603889	1.094159	17.126783	0.06138490999999999	0.028552800000000007	-0.08892908890000001	0.0759756489	-0.0174637672	-0.11791305349999999	-0.052778087	0.046034903200000005	0.0148251694	0.09038310289999996	0.0386023321	-0.025242596200000002	-0.0371975628	-0.1437544107	-0.0930895572	0.017902146	0.08499405869999999	0.0402980058	-0.0684462059	-0.061654642300000013	0.0690636345	0.0208905844	-0.0381828282	0.018364018	0.092209889	0.0646277005	-0.1042628688	0.0638565331	0.030827402900000002	-0.12351858119999999	0.0325214775	-0.028149765499999996	0.0179138481	-0.0294916752	0.0901305463	-0.0853552677	-0.047523513899999995	0.1600920731	0.008989991999999999	0.1394563395	-0.0420556233	0.040992024700000004	0.1203041375	0.0642837924	0.0561761246	-0.0200047723	0.0112868719	0.1347738288	-0.11251266230000001	0.0642390176	-0.0189785826	-0.040814042	-0.0822112015	-0.07883523320000001	-0.024967325699999997	0.11413111050000001	-0.0568295886	0.0950742951	0.020699696599999998	-0.0283544322	-0.0008901564	-0.040525475	-0.0379888745	0.0718082703	0.0810266083	0.1049182627	-0.0067444987	0.0382079803	-0.0065192895999999995	0.0648418085	0.0371867241	-0.04337183309999999	-0.0196896568	0.028981745	0.0871179972	-0.0961828633	-0.0442218222	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.00882784	-0.013693860000000002	7.79307590656e-05	0.00018752180169960005	-0.0186549	-1.1900000000002188e-05	1.4161000000005205e-10	0.00034800529401000013	-0.0661402	-0.02364129999999999	0.0005589110656899995	0.004374526056039999	0.000617049	-0.000269774	3.8074946840100006e-07	7.277801107599997e-08	-0.00126407	0.00018643000000000023	3.4756144900000085e-08	1.5978729648999996e-06	0.0008962049999999999	2.4552999999999855e-05	6.02849808999993e-10	8.031834020249998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.8082489170613	1.5295629212315591	506670.98322637315	2.33956273000642	1047.8404155054998	-1.7604923011379014	1097969.5363667384	3.099333142365824	718.6643058217787	-0.322496559300248	516478.38446229906	0.10400403076049837	782.7694195632017	621.2377157043633	1.085353	16.988947	0.092652535	0.05036	-0.07409256759999999	0.0177980854	0.08879703259999999	-0.0224330715	-0.11875114960000001	0.0051267586	0.0308907657	0.037410896400000004	0.0738359375	0.0288327913	-0.053658163700000004	-0.053062964500000004	0.0528980997	-0.035804199700000004	-0.013308388700000002	-0.0196962478	-0.0344279171	0.0734877782	0.1135214855	0.0750025371	-0.0095808873	0.0404134094	-0.0243551921	-0.0207055841	-0.067340394	-0.0604371295	-0.0928192108	-0.2354401395	-0.1544760081	0.0392629202	0.1193555261	0.0082742761	-0.1315622902	0.0442117578	-0.1023872088	0.0322573984	0.0627597166	-0.0469732446	-0.0131169768	0.102999718	0.0179839811	0.028340708500000002	-0.0151278231	-0.0186822947	0.1095603225	-0.012752220900000001	0.06727639070000001	0.022741889300000002	-0.0328122512	-0.0996463042	-0.0711127697	0.028580488199999997	0.0331338657	-0.09710229960000001	0.017184010700000002	-0.0140097275	-0.0327182046	0.04403945769999999	-0.06854293	-0.1095087209	0.0488654249	0.0340456633	-0.007255448199999999	0.0292034801	-0.08144659480000001	0.0210872808	0.0700080094	0.045468714199999996	0.0471454359	-0.025885598500000002	-0.1181491066	0.0238020317	-0.0594883159	-0.1224711951	0.07166109429999999	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.00407027	-0.01289811	1.65670978729e-05	0.0001663612415721	0.0107114	0.0293663	0.00086237957569	0.00011473408995999997	-0.067892	-0.0017517999999999976	3.0688032399999924e-06	0.004609323663999999	-1.45255e-05	-0.0006315744999999999	2.1099015025e-10	3.988863490502501e-07	-0.00126407	0.0	0.0	1.5978729648999996e-06	0.000555053	-0.00034115199999999984	1.1638468710399988e-07	3.08083832809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.2393258538153	-0.5689230632459612	505861.3786409897	0.32367345189316804	1047.3595524403024	-0.4808630651973544	1096962.0320879505	0.23122928747099514	718.8926956409912	0.2283898192124525	516806.70784597076	0.052161909519896736	782.4753538997826	626.2644050156325	1.01288	15.854535999999998	0.09464520499999997	0.050049800000000005	-0.0260126023	0.051120734	0.0245969307	0.0781132466	-0.0204548685	0.0383259545	-0.0622143153	-0.0891380168	0.0070821784999999995	-0.0346613508	-0.0410891343	0.0681568784	0.0313032847	-0.012595961200000002	-0.061669967400000004	0.0457910299	-0.023488299100000002	0.039292479	0.0629561116	0.0791311939	-0.0173699398	0.0185826022	0.08509308300000001	0.1126663983	0.049037080999999996	-0.0190999312	0.0703196733	0.0688724429	-0.052769487000000004	0.1576284691	-0.1129964434	-0.056712542699999986	0.0452502605	0.052630370999999995	-0.0010669339	0.0444902879	0.020588766	-0.1065975058	0.0258854385	0.0261711228	-0.0508017587	0.0444021792	-0.0481246113	-0.0483278246	-0.086863385	0.055841289	-0.0206557253	-0.0713145313	0.0457524304	0.016825263	0.0496384557	0.0091094083	-0.0851471377	-0.0754030295	-0.0030822194	-0.020180083999999997	0.0057416533999999995	-0.053883662699999994	-0.0818592444	-0.0309835123	0.0147305067	0.0836032291	-0.0230551432	-0.0015566062	0.1346196708	-0.0358238432	-0.013041164499999999	0.0641103903	0.0427882303	0.0529855596	-0.1303006903	-0.18146275350000002	-0.051568494400000005	-0.0206438177	-0.1084356735	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0187986	-0.014728329999999996	0.00035338736195999993	0.00021692370458889994	-0.0143817	-0.025093099999999997	0.0006296636676100001	0.00020683329489	-0.0653059	0.002586099999999994	6.687913209999969e-06	0.00426486057481	0.0006554460000000001	0.0006699715000000001	4.296094589160001e-07	4.4886181081225003e-07	-0.00114879	0.00011527999999999995	1.3289478399999986e-08	1.3197184641e-06	0.000295551	-0.00025950200000000005	6.734128800400003e-08	8.735039360099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.0314074884645	0.7920816346492074	506988.7252500039	0.6273933159485605	1050.3028891712904	2.9433367309879936	1103136.15900156	8.663231111983091	718.7170146449529	-0.17568099603829526	516554.14714015345	0.030863812369007506	782.4422712234636	631.5208689300853	0.924159	14.465787	0.04510705000000001	0.0210933	-0.0004615476	0.0153679145	0.0971259186	0.013393026799999999	-0.0705895166	0.054839047800000006	0.0584014142	-0.0527929226	0.067692763	0.024207863700000002	-0.038160739900000004	0.0072558399	-0.1067016773	0.049906396500000005	-0.0148510354	0.012071452600000001	0.05782567650000001	-0.0005683919	0.0296570519	-0.0749535231	-0.10609259830000001	-0.0749885883	-0.0246249788	-0.15287782390000001	-0.0467689901	-0.0119892773	0.038699992999999995	-0.0697777691	0.1202009491	0.0419179202	-0.0173619338	-0.1223076822	-0.1319732443	0.032321050899999995	-0.0331443028	-0.1330050343	-0.0788576296	0.0330495321	-0.0200683976	0.0719852067	-0.1400807724	0.05684370070000001	0.0222281298	0.1069326426	-0.0805326824	-0.0888513567	-0.0161663901	-0.1256888065	0.0474329771	-0.0774915082	0.028794664100000002	-0.0661581346	-0.056574379699999996	0.076631772	0.007193716	0.0030617180999999998	-0.0051042942	-0.04309150269999999	-0.0552375355	-0.0411420974	-0.027478450800000002	0.029559650299999997	0.027349069500000003	0.0028052547	-0.0918474867	0.0152107648	0.0174820459	0.0100065435	-0.0817485884	0.0874780401	0.1032457175	-0.0087061522	0.054290118600000006	-0.0598772422	-0.0858505911	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0295813	-0.010782700000000001	0.0008750533096899999	0.00011626661928999998	-0.0011708	0.0132109	0.00017452787881000004	1.37077264e-06	-0.07788969999999999	-0.012583799999999992	0.00015835202243999981	0.006066805366089999	0.000556265	-9.918100000000004e-05	3.09430750225e-07	9.83687076100001e-09	-0.00112149	2.730000000000007e-05	7.452900000000036e-10	1.2577398201e-06	0.000251439	-4.411199999999996e-05	1.9458685439999966e-09	6.3221570721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.2974388498701	1.2660313614055667	508793.2362697842	1.6028354080624327	1049.748854460525	-0.5540347107653361	1101972.6574411846	0.3069544607328296	718.4221166969286	-0.2948979480242997	516130.3377592953	0.08696479974894257	781.5442963414232	636.4560465110769	0.934051	14.620632999999998	0.08480113950000001	0.052602	0.0324805924	-0.0375746337	0.1029396737	-0.07887580849999999	-0.1273595135	0.010741397	0.044393390899999996	-0.030085191400000006	0.1294146537	0.0382243373	-0.021822127400000002	-0.0344730802	0.0520332716	0.0217516495	-0.0962234065	0.033057756800000004	-0.0020596132999999997	0.009562853199999999	-0.08323582269999999	0.0233009642	-0.1183239808	0.1838310948	0.0432684505	-0.0087838849	-0.0427290796	-0.0031089321999999996	-0.029508259900000007	-0.0493783462	0.1173053093	-0.0556469404	0.0676689979	-0.0128097633	0.0107067846	-0.0861496189	-0.10092085029999999	-0.0371921194	-0.0155197347	0.0192349147	0.028095831499999998	0.0501561751	-0.10450932660000001	0.014745660800000001	-0.0110004837	-0.0345484835	-0.10204656050000001	-0.06876000019999999	-0.0860581239	-0.0031556413	0.0352746522	-0.139725928	-0.053079363	0.0448113459	-0.0122560758	-0.0119445271	0.0497851028	-0.0295804652	-0.0126222319	-0.0619770717	-0.035468730899999995	-0.0070946899	-0.0692953905	0.0651585271	-0.0584184307	-0.0784784826	-0.1281199508	0.10261238	-0.0480820481	0.0785940571	0.0426046918	-0.0941513016	0.0611497369	0.030705399700000007	0.0648648491	0.0038177590999999996	-0.0770179802	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0268861	0.0026951999999999983	0.0007228623732100001	7.264103039999991e-06	0.0381236	0.0392944	0.0015440498713599998	0.0014534088769599998	-0.06656480000000001	0.011324899999999985	0.00012825336000999967	0.0044308725990400005	-7.517789999999999e-06	-0.0005637827900000001	5.6517166484099984e-11	3.1785103430018413e-07	-0.0010555400000000002	6.594999999999973e-05	4.349402499999965e-09	1.1141646916000004e-06	0.000251439	0.0	0.0	6.3221570721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.0233757682947	-0.2740630815753775	508402.3343920148	0.07511057268259203	1044.7497151616244	-4.999139298900673	1091501.9673302954	24.991393729813108	719.0164821991065	0.5943655021778795	516984.70167397795	0.3532703501791629	781.9093856526039	635.2916256468067	0.9554490000000002	14.955572	0.07447175950000001	0.0474805	0.0629308096	0.0143412096	0.054217187699999995	0.0738876483	-0.051441815099999996	0.0348297988	-0.0649419881	-0.09594345060000001	-0.014065484599999999	0.013098251799999999	-0.039110077	0.09218407099999999	0.12383232220000001	0.0257394477	-0.060886075	0.10494779550000001	0.0713482112	-0.036672741	-0.0276024056	-0.0869762336	-0.053251918499999995	-0.0325324647	-0.0420775177	-0.0194819641	-0.0589838629	-0.06930781429999999	0.1092179808	-0.0504863151	0.0471427165	0.0275922067	-0.068561071	0.0839069758	-0.048054457099999996	-0.0614506316	-0.0683367733	0.030819710499999996	-0.14086696880000002	-0.0607781055	0.08156235190000001	-0.06401229809999999	-0.0950210281	-0.0050538723	0.041437745	0.0481975442	-0.0392697362	-0.042524503899999996	0.040549375299999996	0.0977845901	0.0517730983	-0.0124331347	0.0553425601	0.126963054	-0.0850515526	-0.1298126757	-0.018830268600000002	-0.0656180813	0.0349612101	-0.0245835174	-0.051051081500000005	0.0379966363	-0.014484631699999997	-0.026470581200000003	-0.0385027332	0.0607543236	-0.0451176904	0.12830943779999998	-0.068332045	-0.0713336917	-0.17298965370000002	0.035932885899999996	0.025413702200000002	0.0542422935	0.1075070578	0.10684323300000001	-0.0050266006	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.026874400000000003	1.1699999999996435e-05	0.0007222333753600003	1.368899999999166e-10	-0.00257882	-0.04070242	0.0016566869938564005	6.650312592399998e-06	-0.0746903	-0.008125499999999994	6.60237502499999e-05	0.00557864091409	0.000372693	0.00038021078999999995	1.38900072249e-07	1.445602448324241e-07	-0.000923109	0.00013243100000000024	1.7537969761000064e-08	8.521302258809998e-07	0.00025144	1.0000000000157452e-09	1.0000000000314906e-18	6.32220736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
