trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14
-0.0894254,-0.243343,0.751904,-0.0110384,-0.00156666,-0.00256758,0,0,0,0,0,0,0.0079969022,0.059215816,0.56535963,0.00012184627,2.4544236e-06,6.5924671e-06,0,0,0,0,0,0,0.18729884,-0.15103086,-0.065050672,-0.1448189,-0.021224035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0790987,-0.231597,0.78671,-0.0111678,-0.00142346,-0.00202905,0.0103267,0.011746,0.034806,-0.0001294,0.0001432,0.00053853,0.0062566043,0.05363717,0.61891262,0.00012471976,2.0262384e-06,4.1170439e-06,0.00010664073,0.00013796852,0.0012114576,1.674436e-08,2.050624e-08,2.9001456e-07,0.11191514,-0.073565059,0.074937046,-0.038043802,0.0097679611,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0
-0.0609369,-0.187521,0.794511,-0.0137337,-0.00216058,-0.00214423,0.0181618,0.044076,0.007801,-0.0025659,-0.00073712,-0.00011518,0.0037133058,0.035164125,0.63124773,0.00018861452,4.6681059e-06,4.5977223e-06,0.00032985098,0.0019426938,6.0855601e-05,6.5838428e-06,5.4334589e-07,1.3266432e-08,-0.01197096,-0.011196233,0.097858785,-0.032973089,-0.052314571,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0
-0.0419737,-0.267661,0.733614,-0.0107031,-0.00250984,-0.00166429,0.0189632,-0.08014,-0.060897,0.0030306,-0.00034926,0.00047994,0.0017617915,0.071642411,0.5381895,0.00011455635,6.2992968e-06,2.7698612e-06,0.00035960295,0.0064224196,0.0037084446,9.1845364e-06,1.2198255e-07,2.303424e-07,-0.039854685,0.0045257211,0.016112282,-0.028201187,-0.022729856,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0
-0.0380369,-0.163661,0.744348,-0.0119785,-0.00232699,-0.00132684,0.0039368,0.104,0.010734,-0.0012754,0.00018285,0.00033745,0.0014468058,0.026784923,0.55405395,0.00014348446,5.4148825e-06,1.7605044e-06,1.5498394e-05,0.010816,0.00011521876,1.6266452e-06,3.3434123e-08,1.138725e-07,-0.032388221,-0.0029491746,0.031963591,-0.0023763921,-0.05444987,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0
-0.0352969,-0.179244,0.712453,-0.0108101,-0.00224697,-0.000877861,0.00274,-0.015583,-0.031895,0.0011684,8.002e-05,0.000448979,0.0012458711,0.032128412,0.50758928,0.00011685826,5.0488742e-06,7.7063994e-07,7.5076e-06,0.00024282989,0.001017291,1.3651586e-06,6.4032004e-09,2.0158214e-07,-0.014907602,-0.013305796,0.060436764,0.022571592,-0.084356654,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0
-0.0348618,-0.258671,0.712628,-0.010343,-0.00269197,-0.00129253,0.0004351,-0.079427,0.000175,0.0004671,-0.000445,-0.000414669,0.0012153451,0.066910686,0.50783867,0.00010697765,7.2467025e-06,1.6706338e-06,1.8931201e-07,0.0063086483,3.0625e-08,2.1818241e-07,1.98025e-07,1.7195038e-07,-0.052126002,-0.0098672819,0.0012444484,-0.067803252,-0.14225898,123.57823,0,0,4.580444,0,0,45.727178,0,0,-27.022416,0,0,21.330641,0,0
-0.0607506,-0.148137,0.678635,-0.0105055,-0.00270571,-0.000877861,-0.0258888,0.110534,-0.033993,-0.0001625,-1.374e-05,0.000414669,0.0036906354,0.021944571,0.46054546,0.00011036553,7.3208666e-06,7.7063994e-07,0.00067022997,0.012217765,0.001155524,2.640625e-08,1.887876e-10,1.7195038e-07,-0.058673825,0.021215209,-0.038082123,-0.10263283,-0.089959506,123.83761,0,0,19.263492,0,0,77.170796,0,0,3.3965724,0,0,26.995908,0,0
-0.0350443,-0.239772,0.678936,-0.00958597,-0.00244795,-0.00118728,0.0257063,-0.091635,0.000301,0.00091953,0.00025776,-0.000309419,0.001228103,0.057490612,0.46095409,9.1890821e-05,5.9924592e-06,1.4096338e-06,0.00066081386,0.0083969732,9.0601e-08,8.4553542e-07,6.6440218e-08,9.5740118e-08,-0.043653758,0.0016724004,-0.0080126419,-0.046943679,-0.11354025,119.78057,0.3363319,0.3363319,20.244714,-0.97995338,-0.97995338,85.492863,1.8664935,1.8664935,30.588218,-2.4948258,-2.4948258,55.709365,3.0341856,3.0341856
-0.0352293,-0.21425,0.678859,-0.00993257,-0.00221267,-0.000935392,-0.000185,0.025522,-7.7e-05,-0.0003466,0.00023528,0.000251888,0.0012411036,0.045903063,0.46084954,9.8655947e-05,4.8959085e-06,8.7495819e-07,3.4225e-08,0.00065137248,5.929e-09,1.2013156e-07,5.5356678e-08,6.3447565e-08,-0.019899718,-0.042946868,0.042959462,0.039048145,-0.039125363,109.6339,8.0267167,7.6903848,32.148161,-15.986889,-15.006936,62.771181,22.771621,20.905128,58.908877,-24.455368,-21.960542,57.835838,23.756792,20.722606
