global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
675.1273551784184	n/a	n/a	455796.94571020635	1080.1703876433894	n/a	n/a	1166768.0663416702	724.2750267440622	n/a	524574.314365112	n/a	797.3658807198457	652.0619242067661	n/a	n/a	n/a	n/a	-0.1130664999	-0.0763132505	-0.0309070561	0.0158890133	-0.0685750386	0.07603771919999999	0.1311033661	0.4694901572	0.2367580071	-0.362411041	0.2309429423	-0.2301388637	0.2308751421	-0.0139809925	0.031080181800000002	-0.0649921469	0.0070231355	-0.0307205592	0.041643841800000005	0.0782472197	-0.0555839443	0.0760398494	-0.0785012696	0.0180254257	-0.1380224428	0.1357114311	-0.003946809	0.010619791799999998	0.020672753000000002	-0.0514561195	-0.0430839666	0.0944215815	-0.0031335490000000002	0.066280815	-0.0249975175	0.0810389054	-0.0847463571	0.2017809206	-0.1545114816	0.2161471639	-0.060948256	0.037768654	-0.0458848589	0.0759236244	-0.1113745638	-0.06893708679999999	-0.048326198499999994	0.1171537528	-0.2764564412	0.09291631550000001	-0.0263165283	0.19214695710000002	-0.2875804988	0.1949468141	-0.0535946554	0.469850977	-0.0369072903	0.2269740754	-0.17205646260000002	0.1188661156	-0.0191788305	0.1051748614	-0.1637787349	0.14598102289999998	-0.1254790926	0.0766110996	-0.0504109549	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	0.00010123	n/a	n/a	1.02475129e-08	0.0147881	n/a	n/a	0.00021868790161	-0.040069400000000005	n/a	0.0016055568163600006	n/a	0.00193126	n/a	n/a	3.7297651876e-06	-0.0	n/a	0.0	n/a	-0.000591625	n/a	n/a	3.5002014062500003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.9337381045219	-3.1936170738964615	10.199190014683	451494.9484031162	1051.1541822563547	-29.01620538703469	841.9401750625807	1104925.1148750258	724.9414484965982	0.6664217525360527	525540.103748346	0.4441179522532239	793.0126987900978	628.9830444750321	1.158528	20.566248	0.07248054450000001	0.0458666	-0.1163451241	-0.0327035178	0.0078514662	-0.0201904524	0.0013253658999999999	0.1333281255	0.0657663634	0.0706192446	0.1014503079	-0.1675937101	0.18414768609999999	-0.07592072	0.1413190573	0.028726836699999998	0.0312265625	0.021048152599999998	0.048335135300000005	0.013339106000000002	0.027284149900000002	0.17398626550000001	-0.06505749450000001	0.0309832605	-0.0146382771	0.0423902265	-0.1023263824	0.015165774299999999	0.0648857635	0.1049019029	0.0607476095	-0.0293468012	0.0446420362	-0.0804172117	0.032637916600000004	0.0250039274	0.0748316436	-0.0877526514	0.0529844705	-0.0048129683000000005	-0.0086140079	0.0160974219	0.1320514435	0.0350102401	-0.1013465067	0.08519574	-0.0175117561	-0.0379908298	-0.0779542754	-0.0556578179	-0.1610851357	0.08623094419999999	-0.0198489964	0.0647694879	-0.106038924	0.0380918173	0.1437778749	0.1605311219	-0.09473215509999999	0.1287767206	-0.0185734925	0.026048976499999998	0.027381452	0.09298507660000001	0.040196257	0.0253113583	0.0582050787	0.0243568839	0.024065096499999997	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0278345	-0.02793573	0.0007804050106329001	0.00077475939025	-5.58145e-05	-0.0148439145	0.00022034179768331026	3.11525841025e-09	-0.0401708	-0.00010139999999999455	0.0016136931726400002	1.0281959999998894e-08	0.00133927	-0.0005919899999999999	3.504521600999999e-07	1.7936441329e-06	-1.28288e-22	-1.28288e-22	1.6457810943999996e-44	1.6457810943999996e-44	-0.000591625	0.0	0.0	3.5002014062500003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.6108083213746	0.6770702168527123	0.4584240785489789	452405.299470733	1046.3904209551401	-4.763761301214572	22.693421734949556	1094932.9130666754	724.7816884883424	-0.15976000825583014	525308.4959680126	0.025523260237902915	791.5576554330593	630.8759512937776	1.03738	18.415609	0.12768221450000006	0.07373409999999997	-0.0821385897	0.046639187400000004	0.0331916615	0.034208031800000004	0.0224777014	-0.0388321504	0.0576745916	0.014428011499999999	0.0585087523	-0.11828221900000001	0.028436411800000002	0.0296112468	0.0474357303	0.0186638563	-0.0335563189	0.0869498992	0.09090547689999999	0.007078917099999998	0.0599609909	0.0754880525	-0.17077642329999998	-0.0332418518	-0.0608191904	-0.0075511675	-0.05047515650000002	-0.030084333300000002	-0.0313263904	0.035587531299999996	-0.08106838940000001	-0.046013014299999995	-0.0496082396	0.0416286117	0.0974574317	-0.001665472	0.10537186429999999	-0.029471007	0.06897837799999999	0.1593571923	-0.0775751249	0.0184478371	-0.0694754507	0.0204499378	0.0200045766	0.098349168	-0.052886831100000004	-0.0047541259	-0.022096071000000002	0.009110138299999999	-0.08276757230000001	0.12063080720000001	0.0386125884	-0.0143979816	-0.0445820464	0.0224151113	0.1567675707	0.0965956359	0.0368268423	0.0194138799	-0.0156853026	0.035343479500000004	0.023595086	0.0692351195	0.0831608225	-0.0064025257	0.0228790906	-0.01273248	0.006483279000000001	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0214025	0.006431999999999999	4.137062400000001e-05	0.0004580670062500001	0.0487507	0.0488065145	0.002382075857638709	0.00237663075049	-0.0401483	2.2500000000001685e-05	0.0016118859928899998	5.062500000000759e-10	0.00032802300000000004	-0.001011247	1.022620495009e-06	1.0759908852900004e-07	-0.000437176	-0.000437176	1.91122854976e-07	1.91122854976e-07	-0.0005916259999999999	-9.99999999907325e-10	9.9999999981465e-19	3.50021323876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.0251239456396	-0.5856843757350134	0.3430261879801124	451617.76721415226	1040.9895891393537	-5.400831815786432	29.16898430241097	1083659.3246965206	725.0183305022391	0.2366420138966987	525651.579564254	0.055999442741085335	789.8170579908895	629.7720106736424	0.959134	17.026589999999995	0.0613706	0.0416702	-0.0710572701	0.0435651357	0.0071999503000000015	-0.0069526443000000005	-0.0206046156	-0.0543334813	0.024146404399999998	0.0120232302	0.041108761	-0.0687998929	-0.1109485816	0.0244306987	0.0367887733	0.0207588355	-0.0262022069	-0.0566944105	0.0848147633	0.0605980687	0.09211620529999999	0.012842934299999999	-0.0482623146	0.0892346749	0.0359441662	0.0078182141	-0.1230769798	-0.0855047983	0.0347028206	0.0545666243	0.0381953771	0.0935142883	0.0499464128	0.0291116853	0.0136622202	0.1149350225	-0.0244357521	0.1425356976	0.033265199599999996	9.82793e-05	-0.0916582338	-0.0810660709	0.091821012	0.028427703999999998	-0.0067434044999999995	0.0027251058	0.0049307027	0.0129853365	0.0374534423	0.0966041349	-0.0031587715999999997	0.09500475859999999	0.0432249021	-0.0320448363	0.0689512172	0.0478699182	-0.030038125899999997	0.0287584606	-0.1325156017	0.0981887515	0.0873307656	-0.0384294971	-0.15339701460000002	0.0469092944	0.0836795697	0.0660851116	0.045768611699999996	-0.0315942639	-0.012207269299999999	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0198193	0.0015832000000000036	2.5065222400000104e-06	0.00039280465248999987	0.02177	-0.0269807	0.0007279581724899997	0.0004739328999999999	-0.0400961	5.21999999999953e-05	0.0016076972352100005	2.7248399999995093e-09	0.000967274	0.000639251	4.08641841001e-07	9.35618991076e-07	-0.0004213380000000001	1.5837999999999952e-05	1.7752571024400002e-07	2.508422439999985e-10	-0.000591625	9.99999999907325e-10	9.9999999981465e-19	3.5002014062500003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.3931433710748	0.3680194254351363	0.13543829749760786	452112.5392524347	1042.7486668334652	1.7590776941115112	3.0943543339206703	1087324.7821829692	725.0533071512526	0.03497664901351527	525702.2982109687	0.0012233659762146388	790.2351455354301	630.9098498862287	0.971094	17.238913	0.0716457801	0.0380191	-0.0733234409	0.0210372293	0.035150421800000005	0.0269493294	-0.052117504800000006	-0.0082717748	0.0661929513	-0.0007494795	-0.0388850475	-0.0232601656	-0.023979964700000002	-0.0445879639	-0.0163056709	0.007154928000000001	0.055797916399999994	0.0425965099	0.041437403	0.058730303399999996	0.0147648779	0.0350646657	-0.057682297199999996	-0.0101141845	-0.0794228728	0.045222829299999996	-0.06262933650000001	-0.0418400053	-0.1276164191	-0.0669523878	-0.0191592749	-0.0122224464	0.11534942570000001	-0.1849831139	-0.004721187	0.0656889811	-0.0265878284	0.0565111454	-0.05923825200000001	-0.0015728680999999999	0.083964279	-0.0721914996	0.0319690401	0.0075519353000000015	0.0233454023	0.022818891	-0.1659890474	0.0390020752	-0.09166546310000001	-0.0035141359999999997	0.0057153674	0.0433882839	0.025616835499999997	0.0079164965	-0.0081432067	-0.0240499327	0.1608484261	0.028246019100000002	0.0492441851	0.0247147945	0.08200442320000001	-0.0374129047	0.0300940316	-0.0392702276	0.0959426365	0.0368353568	0.1226585368	-0.0640820292	0.10625896189999999	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	5.03001e-05	0.0198696001	0.00039480100813392004	2.53010006001e-09	-0.00167243	-0.02344243	0.0005495475243048999	2.7970221049e-06	-0.040064	3.210000000000712e-05	0.0016051240959999995	1.0304100000004572e-09	0.00139609	0.0004288160000000001	1.8388316185600004e-07	1.9490672881e-06	-0.0005585540000000001	-0.000137216	3.1198257091600014e-07	1.8828230656000004e-08	-0.0005916259999999999	-9.99999999907325e-10	9.9999999981465e-19	3.50021323876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675.0210423278353	2.6278989567605318	6.905852926943092	455653.4075853572	1044.800469932612	2.051803099146809	4.2098959576684525	1091608.0219714069	726.3704278198155	1.3171206685628931	527613.9984111418	1.7348068555555625	791.6464547989301	625.4285181089523	1.135156	20.151344	0.1365501801	0.0894859	-0.0311793425	0.0580843958	0.0245613937	-0.0075564954	0.0241500796	0.0915903316	0.1117460293	0.0136850053	-0.13057925609999999	0.0333894829	0.0397402643	-0.1237850569	0.042794072300000006	0.057219233700000004	0.0632243163	-0.041498541	0.0899793094	-0.0863851639	-0.0724389334	-0.0799434619	0.005949881800000001	-0.0641961351	-0.0707149678	0.0732725486	-0.0689199547	-0.0702792299	-0.0695528779	-0.05533226559999999	0.0663735998	0.019039600900000002	0.1061610364	-0.052082127199999995	0.0421053609	-0.2508175206	-0.0043284289	0.0266218824	-0.0330481916	-0.0438847742	-0.10628904480000001	-0.0754696101	0.007915304	-0.0760626921	0.0508006588	0.0469646442	-0.0293011213	0.0162351246	-0.1555620575	-0.1026899175	0.0176313785	0.07410875360000001	-0.04456341900000002	0.0159046261	0.0097422682	-0.030784926	-0.0703743031	0.06967726860000001	-0.018713551000000002	-0.0539755288	0.08580516949999999	-0.0781705543	-0.011680050800000001	0.0319252349	0.1083836756	-0.11321504439999999	0.1443841411	-0.03521608	0.08956580759999999	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.0180825	-0.0181328001	0.00032879843946656003	0.00032697680624999985	0.0228128	0.02448523	0.0005995264881528997	0.0005204238438399999	-0.0271256	0.0129384	0.0007357981753599997	0.00016740219455999998	-0.00011046	-0.00150655	2.2696929025e-06	1.2201411599999998e-08	-0.0006718789999999999	-0.00011332499999999983	4.514213906409999e-07	1.2842555624999964e-08	-0.0005916259999999999	0.0	0.0	3.50021323876e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.8606181421591	3.83957581432378	14.742342433940117	460851.7388643543	1047.531024053072	2.730554120460056	7.45592580476139	1097321.246353678	725.2763582386754	-1.0940695811401608	526025.7958199553	1.1969882483762075	789.9968645313621	642.3417970800263	1.269567	22.537407	0.11826125	0.0508834	0.0823284146	0.0831201441	-0.0759824603	-0.0326843419	0.033731202200000004	-0.018580568000000002	0.047827628	0.024164003599999997	-0.1662257517	0.0036650712	-0.0250496136	0.0875203838	0.0366153959	-0.0166249666	0.0452902473	0.0433349131	0.030448397400000007	-0.024005159100000003	-0.1320145524	-0.0595622226	-0.0503885107	-0.0432564009	0.0417538754	-0.0406343382	-0.0694543858	-0.061826021399999986	-0.0091685495	0.0291581796	-0.161247546	-0.0369478187	0.0294411438	0.12059599720000001	0.0733365148	0.0462033668	-0.0845882644	0.0500774804	-0.0834717279	0.1035861408	0.06507170059999999	-0.1039100752	0.0941617597	-0.1115395317	-0.0561545464	-0.1925689436	0.025631960699999998	0.0861208461	-0.0761425924	-0.0672847832	0.0696496474	-0.0296386521	0.0259098271	-0.1416444963	-0.0093351056	0.008607649	-0.0293212466	0.0294574725	0.0495953519	-0.055007643099999996	0.08873170279999999	0.0323634145	-0.1071516856	0.09676408019999999	-0.09058118189999999	-0.0381233276	-0.060441885199999996	-0.13506362660000001	0.1044107056	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0334841	-0.015401600000000003	0.00023720928256000014	0.0011211849528100003	0.033099	0.010286200000000006	0.00010580591044000012	0.0010955438010000003	-0.0661049	-0.0389793	0.00436985780401	0.0015193858284899993	-0.000570761	-0.000460301	2.1187701060100005e-07	3.25768119121e-07	-0.000400894	0.0002709849999999999	1.60715999236e-07	7.343287022499994e-08	-0.000932223	-0.00034059700000000015	1.1600631640900008e-07	8.690397217290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.6981150359677	-2.162503106191366	4.676419684287307	457920.3388932318	1047.3753633913584	-0.1556606617136822	0.02423024160514141	1096995.1518391802	724.1976783831012	-1.078679855574137	524462.2773754739	1.1635502308214412	790.0646247787378	653.0407460637917	1.23284	21.885427	0.04446154	0.031185700000000007	0.12278635939999999	0.0344724893	-0.1011778848	0.0372765233	-0.1280360907	-0.0988214634	-0.1266761801	0.09327636859999999	-0.0905323048	0.1404316666	-0.16145075	0.1488586633	0.0887163828	-0.0684410583	0.0813302079	0.032848374900000005	0.0832797793	0.0439162346	-0.0335858883	-0.085309703	-0.0232101303	0.0837575266	-0.0027771320000000003	-0.0603573733	0.0210791465	0.0880378182	0.09373830050000001	-0.0476197016	0.0520374302	-0.09335995550000001	0.0182203788	0.0171137882	0.0333228967	-0.07189239530000001	-0.0380575692	0.0562677028	-0.1671385334	-0.0509516283	0.0824519034	0.08196485860000001	0.0201829853	-0.1513649156	-0.0179238776	-0.0229157396	0.1156976249	0.038917756	0.0137999297	0.1059356121	0.0148354939	-0.0786987346	-0.06737470150000001	-0.2338248618	0.2107527555	0.0617304454	-0.0019168892999999998	-0.039250092400000006	0.0821003773	0.0793492056	-0.0486775834	0.19651401579999997	-0.026331511499999998	0.0291631247	-0.10120703519999999	-0.0270936869	-0.062450157699999995	-0.049652310899999996	-0.008431275600000001	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0280611	0.005423000000000004	2.940892900000005e-05	0.0007874253332099999	0.0423213	0.009222299999999996	8.505081728999993e-05	0.0017910924336900001	-0.0661787	-7.379999999999887e-05	0.004379620333689999	5.446439999999833e-09	-4.182720000000001e-05	0.0005289337999999999	2.7977096478244004e-07	1.7495146598400005e-09	-0.000400894	0.0	1.60715999236e-07	0.0	-0.000998138	-6.591499999999994e-05	4.3447872249999915e-09	9.96279467044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.6947025367784	-3.0034124991892672	9.020486640286318	453864.55222611845	1042.3292968117944	-5.0460665795640125	25.462787925392853	1086450.3629921698	722.4307246971312	-1.7669536859700656	521906.15198642213	3.122125328363201	787.4607741227568	646.0899456147938	1.097276	19.478886	0.15269966	0.0915212	0.1054002158	0.0733981296	-0.08573169470000001	0.0038216493	-0.08635890310000001	-0.09316800800000001	-0.0305756647	-0.048504756399999994	0.0380775435	0.1459501722	-0.0882783378	0.042027302300000006	0.06322346	-0.1163879639	0.0593827075	0.0488896843	0.0314334623	-0.0017992714000000004	0.0991560784	0.008442926199999999	-0.0001577171	0.10222781449999999	-0.030138423900000006	-0.1648059681	0.0133709939	0.0651092405	0.0653787312	-0.10249148150000001	-0.0452200406	0.0019252032999999998	0.0093865933	0.1077084722	0.0771455974	0.027756344900000004	-0.0782841629	0.0293703432	-0.0374311023	-0.0274321481	0.1379035147	-0.014403496200000001	0.0233883433	-0.0394753812	-0.0731516432	0.0189139438	0.001030726	0.0928530233	0.0362833491	0.0506845835	0.0030008097	-0.0783530437	-0.1140345447	-0.1003378195	0.1311526316	0.0309910381	0.0169751421	-0.0333738684	0.023707365499999997	0.0778926519	0.0182677355	-0.0833753526	-0.0968182481	-0.0766232223	-0.050574733499999996	-0.029931742799999998	-0.055433322699999996	0.0693935358	-0.050942993799999996	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	-0.0224897	0.005571399999999997	3.104049795999997e-05	0.0005057866060900001	-0.0417765	-0.0840978	0.00707243996484	0.00174527595225	-0.0851696	-0.0189909	0.00725386076416	0.0003606542828100002	0.000513029	0.0005548562	3.0786540267844e-07	2.6319875484099996e-07	-0.000215208	0.00018568599999999998	4.6314483264e-08	3.4479290595999997e-08	-0.0008578889999999999	0.00014024900000000006	1.9669782001000012e-08	7.359735363209998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.4591010197781	-1.2356015170003047	1.5267111088134544	452201.2425443282	1040.400130588251	-1.9291662235434612	3.7216823180609406	1082432.4317280496	723.6771592235926	1.2464345264614851	523708.630781929	1.553599028755266	788.9114343301089	638.1383127643661	1.056484	18.754759	0.0587978	0.031815300000000005	0.0677970438	0.025975917999999997	-0.07507127940000001	-0.12297743230000001	-0.052402366299999996	0.0154751045	-0.028635063500000002	-0.0972648319	0.0055990752	0.1209351018	0.0053362774	-0.059842841699999996	0.0045323915	-0.07726413879999999	0.0347741141	0.1146509567	-0.1016476041	-0.0720860945	0.0126003795	-0.06318745049999999	0.0405780698	0.0396858751	0.0225800277	-0.0403884164	0.027968993900000003	0.1050846526	-0.0563524293	-0.0808208094	0.018802616100000002	0.04554065559999999	-0.0448037901	0.046292187900000004	-0.028122810699999997	-0.036459248	0.09494680949999999	0.027654468300000002	0.0298431036	0.0094876781	-0.025629122200000003	0.049931270800000004	0.011391829	0.1005340182	0.0707619471	0.1233015436	0.21614906	0.0527211396	0.0414683108	-0.0286512351	0.0671335433	-0.1173802617	-0.1284029089	-0.0035439101	-0.0480516261	0.0045431119	0.0042062898	0.0178313245	-0.0255199655	-0.0295874585	-0.0061819236999999996	-0.1269383757	-0.0060101279	-0.0546685243	-0.0007895647999999999	-0.15551177630000002	0.0738177101	0.0563486371	-0.033005558	0.1059246424	0.1011839538	0.0934393406	0.0829207229	-0.034894699999999994	-0.012404999999999992	0.0001538840249999998	0.0012176400880899994	-0.034630699999999986	0.007145800000000008	5.106245764000011e-05	0.0011992853824899993	-0.08512129999999997	4.830000000002888e-05	0.007245635713689994	2.332890000002789e-09	0.000971068	0.000458039	2.0979972552100003e-07	9.42973060624e-07	-0.000400894	-0.00018568599999999998	1.60715999236e-07	3.4479290595999997e-08	-0.000998138	-0.00014024900000000006	1.9669782001000012e-08	9.96279467044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
