global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
698.6211385059943	n/a	n/a	488071.4951674116	1139.4923848496444	n/a	n/a	1298442.89513033	741.7672620813909	n/a	550218.6710957228	n/a	820.0848393235643	658.5637949827351	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.00681159	n/a	4.63977583281e-05	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.1279661077156	-6.493172398278715	42.161287793768565	479041.12146840314	1100.4553807246932	-39.03700412495118	1523.8876910514555	1211002.0449659296	740.8400065407542	-0.9272555406366793	548843.9152913047	0.8598028376414201	810.8003175424843	651.5253087477253	1.296719	30.10116	0.21164774	0.12388	-0.062049358	-0.1349405987	0.009019266	-0.0858716462	0.0542507866	-0.0356851373	-0.2024350227	-0.0943788652	0.1275208735	-0.2555070978	0.13924142609999998	-0.0497886317	0.19793388620000002	-0.0540826286	0.09950486310000001	-0.0417748132	-0.0048109676	0.0489843451	-0.007689839	0.1783316402	-0.077543066	0.0284415482	-0.06609661309999999	0.1869301354	-0.110440767	0.0631231883	-0.0388768083	0.079921189	0.1500796581	-0.0163628715	0.0270751629	-0.040366919700000004	0.0181862206	-0.080834855	0.1475804629	-0.0197337149	0.0203066699	-0.0463842546	0.0112543707	-0.0403696189	0.0213858687	-0.1050415711	0.0317597165	-0.0139920364	0.1695033598	-0.0807130175	0.0985831985	-0.014228481299999996	0.11708219800000001	-0.011987193899999998	0.0090991352	-0.26095881519999997	-0.0096082844	0.0584449828	-0.0665310913	0.0305659454	-0.0270682514	0.104957977	-0.1319610725	0.0215011852	-0.0132556062	0.1483271448	-0.1146836792	0.027929928	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0171129	0.0171129	0.00029285134641000003	0.00029285134641000003	0.103757	0.103757	0.010765515048999998	0.010765515048999998	0.0588089	0.06562049	0.0034584867192100003	0.004306048707840101	0.00013932	0.00013932	1.94100624e-08	1.94100624e-08	0.000363827	0.000363827	1.3237008592899996e-07	1.3237008592899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.4426525164778	-2.6853135912377866	7.210909083286379	475331.1711089568	1089.348142161288	-11.10723856340519	123.37074850439537	1186679.3748302495	739.9257295768596	-0.914276963894622	547490.0852898479	0.8359023667083679	811.7475311987255	638.5243979438259	1.293892	30.035553000000004	0.59450687	0.344124	-0.0189118367	-0.0637717833	0.0033572708	-0.0035037953	-0.1159220239	0.0999933267	-0.1362371217	-0.0750823099	0.0317881788	-0.1238684916	0.0923083308	-0.0790277943	0.0038287471	-0.0476804407	0.0015840301000000002	0.0334221311	-0.050198166399999994	-0.07280389450000001	0.1304488182	0.05864211530000001	-0.3261089694	0.0570206008	-0.16634230349999998	0.0078238549	-0.0365074833	-0.0685917405	-0.0910739748	0.0109985484	0.0469008934	0.033836315	0.182034185	0.0579753046	0.172974655	0.0893290751	0.0735116483	0.0154181141	-0.0924769827	-0.0350993273	-0.0698329948	0.09227998039999999	-0.024169707999999998	0.09996631519999999	-0.0686475731	-0.13813871619999998	0.1600828305	0.0030471936	-0.06636986219999999	0.0348237196	0.043134142800000004	0.12412679759999999	0.07874621150000001	-0.3219330582	-0.1253455493	0.0626333231	0.06426884599999999	-0.1001102401	0.1313268014	-0.0059621201	-0.1521138067	0.01543781	0.030430892200000007	0.0272638629	-0.0407397243	-0.1051742424	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00182908	-0.01528382	0.0002335951537924	3.3455336464e-06	-0.195562	-0.299319	0.089591863761	0.038244495843999984	-0.0558818	-0.11469069999999999	0.00312277557124	0.013153956666490002	0.00192779	0.00178847	3.1986249409e-06	3.7163742841e-06	-0.000451266	-0.0008150929999999999	2.0364100275599998e-07	6.643765986489999e-07	-0.0007007039999999999	-0.0007007039999999999	4.909860956159998e-07	4.909860956159998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.1579905512981	-0.28466196517968	0.08103243441995736	474938.73594070313	1080.7168522501454	-8.631289911142629	74.49916553019257	1167948.9147374623	738.8923948020433	-1.0333347748162396	545961.9710962987	1.0677807568445286	805.9279741670152	635.9626547484622	1.241524	28.819918	0.53150207	0.298556	-0.0647919363	-0.042930044199999996	0.015755621299999998	-0.0339816818	0.0350422539	-0.08408898779999999	-0.0228576571	-0.004131775900000001	-0.0029024318	-0.0246023342	-0.10113470990000001	0.0248408531	0.0877026368	0.054575776900000005	0.053647523200000005	0.063493175	-0.15107032509999999	-0.0758157215	0.0875836978	0.0299205384	0.0421888724	-0.0036005176	-0.15904636789999999	-0.05646417650000001	0.0695713699	-0.0380153126	0.0029987531	-0.034139297799999996	-0.1536750267	0.0501885604	-0.09655893189999999	-0.0010574846	-0.0229691264	0.022070626800000003	0.0324401103	-0.0504735913	-0.0862008997	-0.0153955854	-0.0617925317	-0.10574853880000001	-0.0095967144	0.0438672487	-0.11603370710000001	0.060184353600000004	0.0194841974	-0.0747621141	0.0495948179	-0.007027984	0.0778141409	-0.046574393	-0.0713333877	-0.0502178975	0.0565869079	-0.0048231483	0.060938989400000004	-0.022753806	0.11556797449999999	0.09114835519999999	-0.0788932074	-0.0674982524	0.055468682699999994	-0.009354626	0.0589715105	-0.2179907089	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0274125	0.02558342	0.0006545113788963999	0.0007514451562499999	0.0617387	0.2573007	0.06620365022048999	0.0038116670776899993	0.037481400000000005	0.0933632	0.0014048553459600007	0.008716687114240002	0.00113042	-0.0007973699999999999	6.357989168999999e-07	1.2778493764e-06	0.000382564	0.00083383	1.46355214096e-07	6.952724689e-07	0.000773191	0.0014738949999999998	2.1723664710249995e-06	5.97824322481e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.7306970550434	-0.4272934962547197	0.1825797319415821	474349.97306592594	1079.3620703321567	-1.3547819179887028	1.8354340453091484	1165022.4788717194	738.1334106350029	-0.7589841670404667	544840.9318956617	0.5760569658181109	807.5927652714038	638.6164140000348	1.22788	28.50318	0.24723845	0.140302	-0.045218032699999994	-0.0654493053	-0.0881023683	-0.2065183803	-0.0900713608	0.07671792570000001	-0.0759208221	0.0544757075	-0.0207789201	-0.0024773177	-0.044468834900000004	0.0293336201	-0.0215250308	-0.0197165267	0.0383797451	-0.0461833167	0.0902690833	0.1494768088	0.054488994699999994	-0.0368761311	-0.15072198380000001	0.021088932999999997	-0.0224340087	0.0034835978000000004	0.296781538	0.1809247889	0.1228123679	-0.0876807032	-0.13037613480000002	-0.011187803500000001	0.18375053940000002	0.0183967295	0.019173856399999998	0.0084382153	0.06785036400000001	0.0874692948	0.0896009672	-0.1470440166	-0.0025211677999999998	-0.0176731055	0.0788616647	0.1153661632	-0.17344218620000001	-0.0267551061	0.0816310243	0.10265059039999999	-0.074757644	0.0843434918	0.051549064299999996	0.07969553809999999	0.08772065230000001	-0.1616598457	-0.056470600999999995	-0.0730496781	0.0181942655	-0.0544534326	-0.008040232	-0.0890566306	-0.0904958472	-0.10273426470000001	-0.051929247000000005	-0.1007427716	0.1850975583	0.0498076259	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0350219	0.007609400000000001	5.790296836000004e-05	0.0012265334796099999	-0.0510873	-0.112826	0.012729706276	0.00260991222129	0.008895059999999998	-0.028586340000000012	7.912209240359998e-05	0.0008171788345956005	-0.00013877399999999998	-0.001269194	1.610853409636e-06	1.9258223076e-08	-4.15032e-05	-0.0004240672	1.72251561024e-09	1.7983299011584e-07	0.0005021180000000001	-0.00027107299999999993	7.348057132899996e-08	2.5212248592400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.3062320915001	-0.4244649635433007	0.18017050527581555	473765.469135998	1082.2709982014078	2.9089278692511016	8.461861348505755	1171310.5135478715	738.5327456870099	0.39933505200701797	545430.6164519936	0.1594684837614478	805.5368571490317	632.6882593406423	1.476919	34.284209999999995	0.30318538	0.200486	-0.05475866730000002	0.0045374010999999995	0.1287844955	0.104752934	0.040053061699999996	-0.1317307406	-0.0140696864	-0.0094130376	0.027059598900000002	-0.0712198633	-0.0713050695	0.0617367826	0.0366906898	0.1240690458	0.075150915	-0.1413176492	0.036232847799999995	-0.044537449400000005	-0.024146715699999998	0.0066454342000000005	-0.08538647949999999	-0.14057253039999998	-0.1051440053	0.075689258	0.10497150720000001	-0.1534580578	-0.1312000251	-0.0649667555	-0.0581270483	0.00781594	0.014025124	0.0556515667	0.0695143066	0.1289659458	-0.042134385	0.0109508192	0.0339572698	0.1994638025	-0.19342286960000002	0.0797708892	0.09069608650000001	-0.0594574046	-0.029578696800000002	0.0996463854	-0.019627393899999998	-0.083644099	0.027877347900000002	-0.0280203654	0.105295838	0.000416961	0.031024535	0.0116031813	0.0030955385	0.037888822200000005	0.1276606212	-0.07343922950000001	0.04798559559999999	-0.09231442470000001	-0.0299621862	-0.0605151196	-0.0872006487	-0.059297435	0.03616161	-0.3199546358	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0611852	0.026163299999999997	0.0006845182668899996	0.003743628699039999	0.131234	0.1823213	0.03324105643369	0.017222362755999997	0.0279684	0.01907334	0.0007822313985600001	0.0003637922987556001	0.0008158210000000001	0.000954595	9.112516140250004e-07	6.655639040410003e-07	-0.000183431	-0.00014192779999999995	3.3646931760999994e-08	2.014350041283999e-08	0.000918144	0.00041602599999999984	1.7307763267599992e-07	8.429884047359998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.4629551774975	-0.8432769140025584	0.7111159536896784	472605.31474137795	1077.1545464567205	-5.1164517446873115	26.178078455713827	1160261.9169523832	737.1804230029068	-1.3523226841031146	543434.9760587446	1.8287766419398523	803.7813468896733	641.0258989557624	1.268504	29.446199	0.34263955	0.249213	-0.058606420199999995	-0.0924928096	0.0572303262	-0.0200492323	-0.0285348994	-0.1196268125	0.06872725	0.024620633399999998	-0.045587944000000005	0.0499837358	0.0432280142	0.1005169118	-0.06364820809999999	0.1032415486	0.0239495367	0.0157706227	0.0203196514	-0.0931927902	0.0704104995	0.1291698512	-0.1136166832	-0.0386819784	0.0761950677	-0.0040221478000000005	0.0815077052	-0.0822602101	0.0162667672	-0.0238137417	0.0280285786	-0.0523994004	-0.0420468152	0.1122027352	0.023934746200000002	0.0210273108	-0.0748714707	-0.076278385	-0.0361028366	-0.012973006100000002	0.0385739649	0.053339985199999995	0.0333271708	-0.010375167099999999	0.11134409460000001	0.0892834387	-0.1260954486	-0.0272115623	-0.0487310849	-0.0094060015	-0.0670767051	0.1165932667	-0.142226265	-0.12149667800000001	0.1444402592	0.1115914684	-0.0403688735	-0.035826508300000004	0.0326473242	0.0044874982	-0.044545870700000004	-0.0185997491	0.10621174439999999	-0.043359870999999994	0.0191949298	-0.07280011019999999	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0487443	-0.01244089999999999	0.00015477599280999975	0.0023760067824900003	-0.11865	-0.24988400000000002	0.062442013456	0.014077822500000003	0.051083300000000005	0.023114900000000004	0.0026095035388900003	0.0005342986020100002	0.00164001	0.0008241889999999997	6.792875077209996e-07	2.6896328001e-06	-0.000349922	-0.00016649099999999998	1.2244540608399994e-07	2.7719253080999987e-08	0.0007648289999999999	-0.00015331500000000009	2.3505489225000037e-08	5.849633992409997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.4592797059082	-0.003675471589303925	1.3509091403780314e-05	472600.2612537661	1075.9846090625792	-1.1699373941412432	1.3687535062100027	1157742.8789395515	737.7778876570842	0.5974646541774291	544316.2115157491	0.3569640129913549	803.0993287797197	632.2439648053113	0.941343	21.851713	0.31202445	0.16804000000000002	-0.06441512099999999	-0.0489225145	0.081729288	-0.0512116421	0.0089472113	-0.0869583565	0.0097592489	0.0980097505	0.0315952283	0.0355055658	0.0837071643	0.0908330495	0.012551139099999999	0.0893000251	0.0814846868	0.0772527108	-0.056870908399999996	0.052278283099999996	0.1023578797	0.0853182168	0.0057916035	-0.14732562119999998	0.0820785386	0.0383961346	-0.0649965547	-0.0688038706	0.052639714500000004	0.027964216400000002	0.002091978	-0.0484567604	-0.0932718151	-0.028206397200000007	0.0160373395	0.1459362372	-0.012674437700000001	0.0102123929	0.0094911997	-0.0186121186	-0.0955176376	0.0002232718	-0.011971088999999999	-0.0048399284	-0.0032351353	0.11442184849999999	-0.0650953048	0.009339558000000001	0.0746904966	-0.047607738	-0.1351029013	0.0330296505	-0.1140969058	-0.0574945417	0.0886618528	-0.0352167667	0.025871477	-0.0551998517	0.015514878300000003	0.0444824868	-0.012557103500000001	-0.0846163275	-0.004679201599999999	0.019556505800000002	0.0078677835	-0.0581543847	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.0414277	-0.007316600000000006	5.3532635560000104e-05	0.0017162543272899993	0.017155199999999995	0.1358052	0.01844305234704	0.00029430088703999983	0.112602	0.06151869999999999	0.012679210403999998	0.003784550449689999	0.000585045	-0.001054965	1.1129511512249998e-06	3.4227765202499994e-07	-0.000933435	-0.0005835130000000001	8.713008992250002e-07	3.404874211690001e-07	0.000255628	-0.0005092009999999999	2.5928565840099986e-07	6.534567438400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.0391439913337	-0.42013571457448506	0.17651401866101318	472022.78537634463	1074.483701312546	-1.5009077500333206	2.2527240741100845	1154515.2243863083	737.9273288413033	0.1494411842190857	544536.7426508609	0.02233266754080271	803.7366120997568	629.9123966713732	0.712809	16.54668	0.11565580000000004	0.0703095	-0.0851049542	-0.0567784823	0.06375734400000001	-0.0760468295	0.0057326126	0.0038575514	0.023365907999999998	0.11257109009999999	0.023370805499999998	0.0670825048	0.0329626081	0.06978252530000001	0.037491960299999995	0.0051233367	0.0357434406	0.0536543622	-0.0953979598	0.1028873283	0.1069734558	0.0039763372	-0.0359744631	0.00047340150000000004	0.0939012788	0.0793342719	-0.0776196558	0.0864828982	-0.1343385492	0.06628730099999999	-0.0359757675	-0.0767612089	0.0045583632	0.09331800300000001	0.007777505600000002	-0.11084864300000001	-0.005872202900000001	0.060497144100000004	0.014960448700000004	-0.0189673637	0.1039819058	0.0451447568	0.014847866299999997	0.1047505306	-0.022692058199999997	0.0639289551	-0.019267716	0.0576863753	0.052166737000000005	0.034321836200000004	-0.0987154038	0.0790705144	-0.12124117949999999	-0.022051510899999998	0.0558571594	-0.10291784679999999	-0.0279741528	-0.0102639462	0.0210586483	0.0375258142	-0.033603187799999996	-0.023251155	-0.0984333849	0.038072328100000004	-0.0484239178	0.08543632949999999	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.06443310000000001	0.02300540000000001	0.0005292484291600005	0.004151624375610001	0.0225437	0.0053885000000000035	2.9035932250000048e-05	0.00050821840969	0.117151	0.004549000000000011	0.013724356801	2.0693401000000105e-05	-0.0003824880000000001	-0.000967533	9.36120106089e-07	1.4629707014400004e-07	-0.00115594	-0.000222505	1.3361972836e-06	4.9508475025e-08	0.000719848	0.0004642200000000001	2.1550020840000004e-07	5.18181143104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.246390290802	-0.7927537005317618	0.6284584297068022	470934.1081871557	1075.3317895810753	0.8480882685294091	0.7192537112172112	1156338.457683638	737.3960324223073	-0.5312964189960212	543752.9086321604	0.2822758848379957	802.7249203664294	630.217520294711	0.8475959999999999	19.675531	0.2318598	0.129491	-0.0855924033	-0.0370942006	0.1107767182	0.0290687265	0.12463902800000001	-0.0220403206	-0.059005434100000004	0.1364303064	-0.0133281432	-0.0188857419	0.0337303912	0.0816400322	0.0728798552	-0.0413573103	0.0288090048	-0.029730885099999996	-0.0272140116	0.0574046878	-0.034316694	-0.1180012174	0.055489278899999994	0.0305181833	0.0686448913	0.0041191177	-0.0803207852	-0.011153398799999999	-0.059923221299999996	-1.4488800000000001e-05	0.0385734672	0.013291437	0.0321836138	0.09943752	-0.021130863399999998	-0.0550672753	0.0977376985	-0.12233161050000001	-0.0344046463	0.09093345679999999	-0.0780246351	-0.0919061324	0.0138569822	0.1064615307	0.016127596299999998	0.11237641599999999	0.0406948274	0.049874738499999995	0.0557605169	-0.0050902926	-0.0152106998	0.0289660226	-0.10333835529999999	0.0521979236	0.0020134981	-0.0977088252	0.0084215763	0.0153041906	-0.0333996273	0.0170678518	-0.0582945284	0.0930738467	-0.1768506262	-0.0540744073	-0.0446440096	0.0817900026	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.102036	0.0376029	0.0014139780884099994	0.010411345296	0.132866	0.1103223	0.012171009877290005	0.017653373956000005	0.143457	0.026306	0.020579910849	0.0006920056359999997	-0.0006310080000000001	-0.00024852	6.17621904e-08	3.981710960640001e-07	-0.00176219	-0.00060625	3.1053135961e-06	3.675390625e-07	0.00101765	0.00029780199999999984	8.868603120399994e-08	1.0356115225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
