global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
699.6743654555298	n/a	n/a	489544.2176755983	1133.9240232896855	n/a	n/a	1285783.690593467	737.2647402739925	n/a	543559.2972512776	n/a	821.6996289245823	690.8203725182827	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.1757771220473	-6.49858833348253	42.231650328075254	480492.6579887542	1099.1916731278377	-34.73235016184776	1206.3361477652065	1208222.334273575	737.5773308919514	0.3125906179589037	544020.3190456952	0.09771289443592933	817.356448179024	670.2066701838845	1.425936	26.951059000000004	0.0665749205	0.0424843	-0.0411708062	0.0493453683	-0.036312127799999996	0.0591501658	-0.1462195506	-0.1172003507	-0.0550541834	-0.1337391459	0.1079857108	-0.0320746784	0.16547490609999999	-0.005484263499999999	-0.0227269821	0.08789234720000001	-0.06394674139999999	0.0415242963	-0.1219897829	0.1383639484	-0.0078998942	0.11025438580000001	-0.0436778711	0.0508400545	-0.0257666273	0.0398013362	-0.0412900375	0.0943015182	-0.036609365	0.02689098	-0.0594572642	0.025978408199999997	-0.0187020458	0.0286093616	-0.0690972159	0.0028133314	-0.0788330129	0.064701845	-0.0231840161	0.0025868327	-0.1129301424	0.0102712523	-0.0936603089	0.0001318744	0.06819586	-0.0282468036	0.0892627934	-0.04438000860000002	0.1335070548	-0.112680524	0.0747656756	-0.1286236185	0.0310500877	-0.0228281844	0.06415466389999999	-0.2279125801	0.1097101836	-0.1898115471	0.276492584	-0.050399509599999996	0.0431714107	-0.2739951066	0.1346296283	-0.3297789515	0.004231007100000001	-0.0683541913	0.033154940099999995	-0.0356492237	0.068669878	-0.08706482859999999	-0.0955277604	0.2051835211	-0.0657915754	0.0902305921	-0.0533336738	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	1.92749e-05	1.92749e-05	3.7152177001000005e-10	3.7152177001000005e-10	-0.036124800000000006	-0.036124800000000006	0.0013050011750400006	0.0013050011750400006	1.55956e-05	1.55956e-05	2.4322273936e-10	2.4322273936e-10	0.000272063	0.000272063	7.4018275969e-08	7.4018275969e-08	-0.0	0.0	0.0	0.0	-0.000336242	-0.000336242	1.1305868256400002e-07	1.1305868256400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.4292869284093	-0.7464901936380102	0.5572476091977139	479458.3173961854	1087.3710788650321	-11.820594262805571	139.726448725872	1182375.863152104	738.6207218459102	1.0433909539588058	545560.5707401736	1.0886646828030668	813.7223503139702	653.383538965724	1.185236	22.401674	0.1805827714	0.103537	-0.064639513	-0.0353542314	-0.0237612613	-0.0522622895	0.0893010377	0.0216547509	-0.019222985300000002	-0.1524347802	-0.0297017423	0.08551661699999999	0.10555120529999999	0.0414816486	-0.054785917999999996	0.097951555	0.033742857700000004	0.0593372997	-0.0258329829	0.032699144900000005	-0.0831073192	-0.1091211489	-0.0008647542999999999	0.0431941095	0.008133455500000001	0.04735048	0.0818662457	-0.113465524	0.011825428	-0.0297547486	-0.09786590380000001	0.0669923422	0.0129217111	-0.08410610560000001	-0.1140038041	0.0203924466	0.013662251100000002	0.10039547789999999	-0.060368634500000004	-0.0423174491	0.021436147200000002	-0.0475858896	-0.1424063179	-0.0827663999	-0.0008661577999999999	0.0196684968	0.1929238297	-0.16870333070000001	-0.010884893500000001	-0.0065551652	0.0626577661	-0.0239392179	-0.0601671902	-0.1299153237	-0.09770066890000001	-0.1067649904	0.15842864710000001	-0.0824408766	-0.0411678449	-0.0273224798	0.0087038425	-0.0561673605	0.0585694175	-0.1432711092	0.037629364900000004	-0.0938770025	-0.012215258500000001	0.0262833101	0.0640225584	-0.10327377869999999	0.0517509367	-0.007231896	-0.0704978714	0.1298982091	-0.0190198759	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	7.412689999999997e-05	5.485199999999997e-05	3.0087419039999967e-09	5.4947973036099945e-09	0.0317189	0.0678437	0.0046027676296900005	0.0010060886172100002	0.0576356	0.0576200044	0.0033218623873600005	0.0033200649070560194	-0.00033429	-0.000606353	3.6766396060900003e-07	1.117498041e-07	-0.000244184	-0.000244184	5.962582585599999e-08	5.962582585599999e-08	-8.54947e-05	0.0002507473	6.287420845729e-08	7.3093437280900004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691.8973471649492	-0.5319397634600591	0.28295991194994363	478721.9390138943	1077.4365109092842	-9.93456795574798	98.69564046737459	1160869.435040372	738.1635880087752	-0.4571338371350748	544885.4826619887	0.2089713450538371	812.0340410824768	649.3791596594087	1.05426	19.926155	0.09813693190000004	0.039355199999999986	-0.0429650654	-0.0194098112	0.1357177031	0.0623276762	0.0259435956	0.0016793053	0.0596870192	-0.0234827352	0.0999192766	-0.046682647	0.024390570099999998	0.008103851899999999	-0.0804665241	0.042071367900000003	-0.0770944979	0.0252243838	0.0656010667	-0.0043645251	-0.046904083799999996	-0.0129616224	0.0418771499	0.079624338	0.0223823306	-0.0266725617	0.09053082949999999	0.017226126	0.0476385825	-0.0707866021	0.11356249019999999	0.202965212	0.0478659371	0.024848751800000003	-0.0284294904	-0.0522692876	-0.1750928867	0.0016937622	-0.0330823689	0.0802076845	-0.006404141899999999	0.0310330058	-0.0047070864	-0.17155106829999994	0.0226873778	0.12281867980000001	-0.14603773679999998	-0.1264849985	0.196578687	-0.007545654499999999	0.0807790242	-0.08996747140000001	-0.0555796145	0.0595891913	-0.0304785137	0.019629259099999997	0.1245083859	-0.040903018799999996	0.0247976523	-0.08546977609999999	-0.035166978700000004	-0.08885764730000001	0.08745032130000001	-0.09293608560000001	-0.0306618936	0.0671643516	-0.0333597666	-0.1353442151	0.0611756583	-0.05455236769999999	-0.09004767779999999	0.0038478987	0.13420456960000002	-0.0329889148	-0.0731648334	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.00221012	-0.0022842469	5.2177839001596105e-06	4.8846304144e-06	0.0521805	0.0204616	0.00041867707455999983	0.00272280458025	0.0334232	-0.0242124	0.00111711029824	0.0005862403137600001	-0.0008036789999999999	-0.0004693889999999999	2.2032603332099986e-07	6.458999350409998e-07	-0.000416438	-0.00017225400000000005	1.7342060784400005e-07	2.9671440516000014e-08	0.000296436	0.0003819307	1.4587105960248998e-07	8.787430209599997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.4714529620003	2.574105797051061	6.626020654411877	482290.5989791518	1080.37219427849	2.9356833692058903	8.618236844232046	1167204.0781701193	738.2588023924063	0.0952143836311734	545026.05930987	0.009065778850264262	812.3347602319569	661.4434957229778	1.129049	21.339708	0.08179036999999997	0.0556318	-0.0079229219	-0.1019984736	-0.0463904887	-0.0320183607	-0.0626899791	0.0285178679	0.022439837999999997	-0.1446697671	0.0408524669	-0.1047158411	0.1068243791	0.0321474388	-0.0727126294	-0.061065229299999996	-0.0557506082	-0.058898855599999994	-0.1515326271	-0.0357420465	0.0262309249	0.0402347406	0.026193462200000003	0.0637196689	-0.0485915399	-0.12310899939999999	0.08699755039999997	0.0565109104	0.0679785529	0.0323661959	0.1055954628	0.0055297472	-0.0744341624	0.09199107949999999	-0.0296729596	0.1317243926	0.0352794941	-0.0360045703	-0.0977343166	0.09195338	0.1338461106	0.1458696802	0.0425333882	0.1055781471	-0.0227374371	0.0700808018	0.024379784100000003	-0.0093662145	-0.07766000320000001	0.0376893033	0.035678501200000004	0.015526029299999999	-0.1312296626	-0.0606385676	0.1319988142	-0.0204499293	0.060601071299999996	0.0790929299	0.060562709699999995	-0.11503188199999999	0.07841771	-0.1144284601	-0.057012945499999995	0.0159787885	0.1032806724	0.0194557429	-0.0240289102	-0.040999869	0.0656021346	0.0027857497	-0.0958557352	-0.0851491011	0.1472977571	-0.0468788345	0.09151488390000001	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0192403	0.02145042	0.0004601205181763999	0.00037018914409	0.0517837	-0.00039679999999999577	1.5745023999999663e-07	0.0026815515856900003	0.0379616	0.004538399999999998	0.0014410830745599998	2.0597074559999985e-05	-0.00159542	-0.0007917410000000001	6.268538110810002e-07	2.5453649764e-06	-0.00054787	-0.00013143199999999996	3.001615369e-07	1.727437062399999e-08	0.000481358	0.00018492200000000007	3.419614608400002e-08	2.31705524164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.0629472880532	-0.4085056739470474	0.1668768856469314	481723.37479817896	1075.8748069739106	-4.4973873045794335	20.226492567392267	1157506.6002811494	738.4733341718775	0.21453177947114452	545342.8652829294	0.0460238844030558	811.4993515198132	674.5128421524638	1.2334379999999998	23.312731	0.17245125	0.106966	0.06341085889999999	0.0473372003	0.0072405345	-0.0715659466	0.1298866766	-0.0142697675	0.0853427068	-0.08005543429999999	-0.043364283200000006	0.1250970519	-0.0375940036	0.0792534023	-0.009165124399999999	0.0276762374	0.0581061261	-0.027439574700000004	-0.093772309	-0.0601526413	-0.1157117436	-0.0856458191	-0.0227825994	0.032577733500000004	-0.0239663709	-0.133234143	0.0377786087	-0.0316601737	-0.0722790073	-0.0089638938	-0.1437923181	-0.0180177666	0.1361887639	0.048578243099999995	0.029285272400000006	0.0394861682	0.066762495	-0.10570796730000001	-0.05419506599999999	0.0010525644000000001	0.0007511194	0.0464852761	0.042164332699999994	0.0172845781	0.0069825529	0.0844815751	0.093814584	0.0046304513	-0.0611026726	-0.0361487891	0.1008061609	0.09092558529999999	-0.028912290400000002	-0.0739765913	-0.1091513794	-0.0266739719	-0.0891434582	0.10878949339999999	0.0258208042	0.006395434	-0.0755255917	-0.1290168016	-0.0373451818	0.0072912792	-0.0669462437	0.0586114537	0.1039067493	0.0708510066	-0.07205174660000001	-0.0453133857	0.0774286101	-0.055824798700000004	0.0375479216	0.0674786709	-0.0263058117	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0101595	-0.009080799999999998	8.246092863999997e-05	0.00010321544025	-0.0497673	-0.101551	0.010312605601	0.0024767841492899997	0.0421912	0.004229600000000001	0.0017800973574400001	1.788951616e-05	-0.00110588	0.0004895399999999999	2.396494115999999e-07	1.2229705744e-06	5.9703e-05	0.000607573	3.5644482090000004e-09	3.69144950329e-07	0.000426674	-5.468400000000005e-05	2.9903398560000052e-09	1.82050702276e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.669818836471	-1.3931284515822426	1.9408068826079368	479791.4779269496	1077.6775085801808	1.802701606270148	3.24973308124897	1161388.8124995856	739.0358625468684	0.5625283749909613	546174.0061303938	0.3164381726699716	812.2153261723565	671.2857796639987	1.157753	21.882246	0.17752059999999995	0.119101	0.0646171857	0.0464568079	0.006796743399999999	-0.0129847275	0.07585293950000001	-0.0511850522	0.023732552999999997	-0.042381311500000005	0.0533271985	0.0976071792	-0.0316124129	0.0832961672	0.027054993399999998	-0.034233249300000004	-0.044602236100000005	-0.12151623119999999	-0.00439285	-0.0541136229	-0.0284548182	-0.1989636808	0.011345218999999998	0.0512156995	0.0591004443	0.0185241379	-0.025580756200000002	0.11242184960000001	0.012082861	-0.0654783484	0.0574972866	0.0264711606	0.0968444522	-0.10563332689999999	0.0976097094	0.1017773211	0.0513467312	-0.0619318372	0.0273716836	-0.1101180507	0.0052080257000000005	0.0563945747	0.0782091119	-0.0322243385	-0.0269626902	-0.1185499926	-0.1129987665	0.0750710137	0.0208112587	-0.0667861801	0.0218527642	-0.0093107308	-0.0770580135	-0.0214096284	-0.0660957752	0.0413761817	-0.039408132799999995	0.0008408072	-0.08123133860000001	-0.1498868383	0.041509691800000005	-0.0351234449	-0.0002505286	0.106780636	-0.0247305242	0.1574778845	0.157208085	-0.0712063734	0.0316728063	0.0303820275	0.028911744	-0.0571898062	0.1181393657	0.0578081503	0.0415214369	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.0198662	0.0097067	9.422002489e-05	0.00039466590244	0.0659659	0.1157332	0.013394173582239998	0.004351499962809999	0.0464063	0.004215100000000006	0.0021535446796900003	1.7767068010000055e-05	-0.00190486	-0.0007989799999999999	6.383690403999999e-07	3.6284916196e-06	0.00016753700000000002	0.000107834	2.8068646369000005e-08	1.1628171556000002e-08	0.000376176	-5.0498e-05	2.5500480040000007e-09	1.41508382976e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.6971818148953	-1.9726370215756788	3.891296818890965	477062.5969670386	1077.2292724262943	-0.4482361538864552	0.200915649650922	1160422.9053720834	736.567773979975	-2.4680885668934707	542532.0856658155	6.0914611740302655	810.2577480607391	666.390960647022	1.095311	20.70204	0.09796186	0.0487885	0.0508930538	-0.0775080445	-0.0561935675	-0.1115547953	0.052843383499999994	-0.0038107597999999998	-0.0725114576	0.0338437163	0.1031475727	0.0819846796	-0.015927118799999997	-0.031928003999999996	0.1308646099	0.035039662799999996	-0.0346013186	-0.0469837457	-0.1646295884	0.0398823985	-0.0735045755	0.0323905858	0.0873795338	0.1050822131	-0.08390286050000001	-0.0938035803	-0.08805258390000001	0.0263014233	0.0148763785	0.1330602993	-0.0036883044	-0.0560679213	0.0029618816999999998	-0.0989647749	0.0171509712	-0.11196827949999999	0.063282016	-0.1297969504	-0.0619492278	-0.044350740300000004	-0.058982808899999996	0.05466990730000002	0.0525214533	-0.1347412896	0.0224006878	-0.023699949799999998	0.014450605900000003	0.048426268	-0.09875690869999999	-0.0094193204	-0.074765999	-0.052354911799999994	-0.006112498199999999	-0.0446610308	-0.0342965246	-0.10609271869999999	-0.1317546393	0.0388088231	0.09197519529999999	0.014228134299999999	0.08267624700000001	-0.025389185499999998	0.0413824873	-0.0046375594000000004	0.0129278731	0.069454661	0.0655458963	-0.048594063099999994	-0.0542531826	0.0411302517	0.16386164109999998	-0.08470714730000001	-0.064835517	0.1283127418	0.0818266342	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.00456603	-0.015300170000000004	0.0002340952020289001	2.0848629960899995e-05	0.100956	0.0349901	0.0012243070980099994	0.010192113935999995	0.0743927	0.0279864	0.005534273813290001	0.00078323858496	-0.00195109	-4.622999999999997e-05	2.137212899999997e-09	3.8067521881e-06	8.441419999999998e-05	-8.312280000000004e-05	7.125757161639997e-09	6.909399879840006e-09	0.000640527	0.00026435099999999996	6.988145120100003e-08	4.10274837729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.7084692503868	-0.9887125645085462	0.977552535217066	475697.77255571174	1071.6480785920312	-5.581193834263103	31.149724615616485	1148429.6043499922	735.6103903584001	-0.9573836215748771	541122.6464032377	0.9165833988598272	807.6081240888358	662.6606032869927	1.268142	23.968664	0.28296337	0.164943	0.041664353	-0.050103814299999994	0.0961496766	0.0234077019	0.0526976642	0.1519721931	0.06694346	0.0984121589	-0.0719776294	0.012588603899999998	-0.0663867278	-0.1096267558	0.038656353399999996	0.0032560515000000004	0.10505094849999999	-0.1018766891	-0.014222931299999996	-0.012963846000000001	-0.0478637927	0.055437362999999996	-0.046017078200000006	0.0689720882	-0.0666342393	0.0690665776	-0.1529989753	-0.1451388769	-0.0025743272	0.0921433589	-0.0044984103	-0.054506234	0.1595166848	0.0191012258	0.1381896717	-0.0698436304	-0.1089441742	0.0734128525	0.0471371362	-0.17136291879999999	0.0050106925	0.0485031056	0.09211110730000001	0.043020616799999994	-0.0647878277	-0.0254376483	0.130195876	0.0134863657	0.1074206439	0.1359588235	0.0286434204	0.0982235316	0.1264193537	0.0145155859	-0.029642280899999998	0.0512388938	-0.10970317869999999	0.0476092771	0.0915756703	-0.1579332464	-0.0158777196	0.1276370445	-0.059527986799999995	-0.028197895	-0.0102141352	-0.0746064236	0.1164458776	0.14645331849999998	0.11955783099999999	0.0071558948	0.0377725449	-0.0408489255	-0.074982483	-0.0355293338	0.0702450287	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0129998	-0.017565829999999998	0.00030855838358889986	0.00016899480003999996	-0.00926215	-0.11021815	0.012148040589422496	8.578742262250001e-05	0.06822769999999999	-0.006165000000000018	0.004655019047289997	3.8007225000000216e-05	0.000337467	0.002288557	5.237493142249002e-06	1.1388397608900001e-07	0.000687841	0.0006034268000000001	4.7312524128100005e-07	3.641239029582401e-07	0.0007288310000000001	8.83040000000001e-05	7.797596416000017e-09	5.311946265610003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.418277179984	2.7098079295972184	7.343059015307963	479443.0705728972	1072.698321073623	1.0502424815917948	1.103009270140091	1150681.6880341696	736.4992076471085	0.8888172887084238	542431.0828648186	0.7899961727069936	808.7142360092946	665.6497062755128	1.230764	23.262197	0.14448434999999998	0.0724365	0.0699289127	-0.0514969933	0.12842616880000002	0.0933999034	0.0172118204	0.07131799429999999	0.1356676098	0.0322840421	0.011772386200000002	-0.08488291199999999	-0.0115355505	-0.1186320505	-0.1216461708	0.0831555587	-0.0264849313	-0.08747098449999999	0.0587759234	0.0502670816	-0.0159479649	0.0285700209	-0.0365504336	-0.0691083488	0.09105759949999999	0.0327381032	0.0108034426	-0.1520251393	-0.0801765691	-0.0640509651	0.13045069210000002	0.032636684	-0.08520252029999999	-0.0287249807	-0.025297941400000003	-0.0452711707	-0.0174887285	0.0077438659999999986	0.1211765593	-0.1007242482	0.1328326881	-0.0742476165	-0.0266018187	0.023978131	-0.000494015	-0.020563701599999998	0.0315823181	-0.0764672295	-0.0639043913	0.1030536911	0.11603447310000001	-0.020399577	0.0407136315	0.1258495621	-0.00019740349999999997	0.0019416320000000002	-0.0229926853	-0.043284786500000005	-0.0895435307	0.0058096675	0.0681851879	0.14524709630000002	-0.0645803404	-0.0143375101	0.0924683716	0.012041731000000002	-0.037997726	-0.0032037114000000003	0.0409045803	-0.1195446693	-0.0386335798	-0.0407448983	0.05018684650000002	-0.0997054089	0.135838837	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0169229	-0.003923100000000002	1.5390713610000017e-05	0.00028638454441000003	0.0473085	0.05657065	0.0032002384414225	0.0022380941722500002	0.0436969	-0.02453079999999999	0.00190941906961	0.0006017601486399996	-0.000728426	-0.001065893	1.1361278874490002e-06	5.306044374760001e-07	0.0007318489999999999	4.400799999999989e-05	5.356029588009997e-07	1.9367040639999907e-09	0.000649536	-7.929500000000006e-05	6.2876970250000095e-09	4.218970152960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
