global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
702.8060887511436	n/a	n/a	493936.3983856804	1162.0567886110437	n/a	n/a	1350375.9799570118	738.8905241074951	n/a	545959.2066158488	n/a	821.9030769226076	666.2541712975762	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.78845e-08	n/a	n/a	3.1985534025e-16	0.00557281	n/a	n/a	3.1056211296100004e-05	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	5.15063e-05	n/a	n/a	2.6528989396899996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.0569566330873	-5.749132118056308	33.052520110866624	485888.40079058177	1118.2863424968623	-43.77044611418137	1915.851953034455	1250564.3438150096	738.228862614625	-0.6616614928701665	544981.8535972828	0.4377959311471774	813.9055650309999	660.4169434800905	1.339337	26.906883	0.16371075288450002	0.112023	-0.0648993992	0.041177748	-0.0046953036	0.0899956542	-0.2261546383	0.1431028289	-0.0007517086	-0.0691254271	-0.22579703280000002	0.1230659861	-0.4065928375	0.0542867592	-0.18461136109999998	0.24490396890000002	-0.008362591800000001	-0.060145958799999996	0.0545226108	-0.10649105269999999	0.20984374079999998	-0.04467213230000002	0.05865725030000001	-0.0912472494	0.025654261	-0.1291825764	0.024017889	-0.060820871799999995	0.18453677329999998	-0.0729078255	-0.10806971289999999	0.09344514429999999	-0.0218650759	0.09761597150000001	-0.0197822754	0.0454191552	-0.0550944788	0.0025912337	-0.0014638882999999999	0.006077481500000001	-0.0730362874	0.0079799796	-0.0744517213	0.0026900038	-0.0584570471	0.0002931613	0.0014142873999999999	-0.0966156001	0.05745819820000001	-0.0648711273	-0.0519463048	0.0607963751	-0.108304231	0.0576874697	-0.1039572091	0.2499473198	-0.1435531562	0.2036087904	-0.0341798355	0.1833997146	-0.2467031029	0.3451694732	-0.041232512	0.1571822722	-0.129181637	0.0152689207	-0.056990259	0.1046430486	-0.0476082172	0.0299242864	0.0336560075	-0.0002666072	0.0890872907	0.1128608806	0.1128439341	0.1128156919	0.0	-0.00205045	-0.0020504678845	4.204418545365905e-06	4.2043452025e-06	0.0970213	0.09144849	0.008362826323280101	0.00941313265369	0.0645413	0.0645413	0.004165579405690001	0.004165579405690001	0.0	0.0	0.0	0.0	-6.19036e-05	-6.19036e-05	3.832055692959999e-09	3.832055692959999e-09	0.0	-5.15063e-05	2.6528989396899996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.734396670764	-3.3225599623233397	11.03940470323407	481267.4131241489	1106.3485954211135	-11.937747075748804	142.5098052445491	1224007.2145902705	738.0275609528331	-0.20130166179183107	544684.6807259879	0.040522359040152736	811.0223845548027	648.4224046384421	1.275866	25.631769	0.22910053	0.118594	-0.0375492845	0.0218502353	0.10309217050000001	-0.0492404165	-0.0932858555	-0.0230243233	-0.0027119416999999996	-0.0646786041	-0.0410200893	0.0570258467	-0.189171423	-0.0457701284	-0.06876267929999999	0.1731283072	0.0084732343	-0.0833956768	0.0828280892	0.0057910125	0.041933235299999996	0.1621092285	-0.0033054958	-0.0901827758	-0.0762220794	0.0422978402	-0.0487798798	-0.1738945402	0.036970192799999996	-0.1508880775	-0.1865618248	0.1206882209	-0.0974771965	0.0810855857	-0.0413312738	0.014206129599999999	0.028530846600000007	-0.0428485901	-0.019659759	0.012503553799999999	0.0159025209	-0.0255000738	0.052647800000000015	-0.0226279958	-0.0386388226	0.0079860057	-0.0833994778	-0.073495535	-0.0214502928	-0.061243294800000014	-0.0525418854	-0.057123954500000004	-0.08463652619999999	-0.0143191277	-0.0410122078	0.0607855037	-0.0929579141	0.0565941331	0.2211786964	0.08007123	-0.121017228	0.1605563548	-0.10262286820000001	-0.0074580233	-0.0854177906	0.059533808	-0.10581797279999999	0.0842673823	0.2072606354	0.0947280431	-0.055685793	-0.09228502289999999	0.0527025754	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.0195558	-0.01750535	0.0003064372786225	0.00038242931363999987	0.016102499999999995	-0.08091880000000001	0.006547852193440003	0.00025929050624999984	0.109534	0.0449927	0.011997697156	0.00202434305329	-0.000199918	-0.000199918	3.9967206724e-08	3.9967206724e-08	0.0008459519999999999	0.0009078555999999998	7.156347863039998e-07	8.242017904513596e-07	-0.0006059	-0.0006059	3.6711481e-07	3.6711481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.3163453765138	-0.4180512942501764	0.17476688462424758	480687.5547662454	1096.0210217206698	-10.327573700443736	106.65877853809714	1201262.0800536207	737.2666465572737	-0.7609143955594391	543562.108125808	0.5789907173695865	810.4899412211081	636.9244522196707	1.2423799999999998	24.959051	0.28311605	0.202448	0.0310085259	0.07864033599999999	-0.0521956996	-0.033410962599999997	-0.04484785559999999	0.1939331272	0.0361417365	-0.0177226328	0.0675312487	-0.0191592349	-0.160449662	0.0601125662	-0.0449989106	0.0707286367	0.0215328973	0.1064070254	0.0441421058	-0.0664001135	0.1288326048	-0.0566805538	-0.09570402039999999	-0.0794146043	-0.07304957690000001	-0.0207811802	0.12675706109999998	-0.09882380869999999	-0.0391272315	-0.0183790369	0.0697351378	0.2151474237	-0.1003830635	-0.0587822296	0.0309041996	0.051810916299999996	0.1146325295	-0.0447088104	0.0341704913	0.1208090483	0.046763588499999995	-0.0408129965	0.04571301269999999	-0.1719296311	0.0697765484	0.119410086	0.042606261900000005	-0.05331087599999999	0.055027409299999996	-0.0364625473	-0.1093937324	0.0702232585	-0.0500949405	-0.0083023535	-0.08724246039999999	0.0912044989	0.0005318387	0.181509311	-0.058532179800000014	0.0167298717	0.0332084874	0.08907171259999999	-0.035711091	-0.0149277681	-0.0864953708	0.0707781374	-0.06957779929999999	0.0927775566	0.024066331200000003	0.0822616573	-0.0778148743	-0.175917975	-0.1710462068	0.1127253327	0.1123020954	0.1115978766	0.0	-0.014006	0.005549799999999997	3.080028003999997e-05	0.00019616803600000006	0.21333600000000005	0.19723350000000006	0.03890105352225001	0.045512248896000015	0.145429	0.03589500000000001	0.021149594041	0.0012884510250000007	-0.0008163339999999999	-0.000616416	3.799686850559999e-07	6.664011995559999e-07	0.0006934	-0.0001525519999999998	4.808035600000001e-07	2.3272112703999944e-08	-0.000486113	0.00011978700000000001	1.4348925369e-08	2.3630584876900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.3305176272509	0.01417225073703321	0.00020085269095333842	480707.20667327155	1090.7486091310402	-5.272412589629539	27.798334515284058	1189732.5283212988	737.2315512017641	-0.03509535550961118	543510.3600873593	0.0012316839783459961	809.66739061647	636.9361389630816	1.081838	21.733801	0.29614434	0.221842	0.0299913292	-0.0356427956	-0.037181578199999996	-0.0656178697	0.0082591479	0.101664475	0.0135572758	-0.0353337258	0.100818669	-0.12867249779999998	-0.0232073343	0.0912631889	-0.1644367489	0.023174467200000003	0.041939425499999995	-0.0368402272	0.15355142119999998	-0.0023923765	0.1763758663	0.0192382953	0.0829831065	0.1437138323	0.0305310927	-0.034848404	0.0594185762	0.09150811439999999	-0.0097606675	-0.1369813616	-0.1676167221	0.028174946800000007	-0.0281083752	0.0659243691	0.0916394386	0.0442091633	0.0241920739	0.0165466301	0.1571959577	-0.0060768666	-0.0416479234	0.0959770583	0.0407306181	0.2049096	-0.06929813929999999	-0.042057622	0.059909534199999996	-0.1264712331	-0.0868501084	-0.025995584500000002	-0.1007861769	-0.0856739411	-0.1831389696	0.13101343210000002	-0.0321963115	-0.021794971200000002	0.1348040257	-0.048138716500000005	-0.0225064761	-0.0351817695	-0.1646700842	-0.0407816041	0.0172058462	-0.0492460844	0.010953753	0.1206124575	0.0045956322	0.1577501275	0.0496223686	0.0109518024	0.17435301539999998	-0.0386327154	-0.030479938199999997	0.1125898391	0.1117611244	0.1103844485	0.0	-0.00605087	0.007955130000000001	6.328409331690002e-05	3.66130277569e-05	-0.00706131	-0.22039731	0.0485749742552361	4.986209891610001e-05	0.158373	0.012944000000000013	0.025082007129	0.00016754713600000026	-0.00047765	0.000338684	1.1470685185599994e-07	2.281495225e-07	2.9869099999999997e-23	-0.0006934	8.921631348099997e-46	4.808035600000001e-07	-0.000550987	-6.487399999999992e-05	4.208635875999989e-09	3.0358667416899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.2603834413139	0.9298658140630778	0.8646504321631904	481997.48001608026	1097.8079890289912	7.059379897950977	49.83484454359433	1205182.3807758777	738.8003945257353	1.5688433239712367	545826.0229513822	2.4612693751691186	809.726761897292	625.6790670213568	1.17034	23.511782	0.33156356	0.269059	0.0185558057	0.0424033773	-0.0949412236	-0.0514911387	0.0068379562	-0.015252644499999999	-0.0811621488	0.09953549880000001	-0.1367300474	0.101628405	-0.0580467187	0.09976613039999999	0.0095992875	0.0241568075	-0.042768416600000005	0.060243307	-0.0460059608	0.0112475702	0.053979797999999996	-0.044336109299999996	0.0658757401	0.0592933655	-0.0029168112	0.028743691000000002	-0.06261399549999999	-0.057346336	0.0156569418	0.0578173925	0.0421223331	0.1666968743	-0.013924311200000001	0.1596614282	0.09830731890000001	0.0503404367	-0.0498478378	0.0338170487	-0.1078862103	0.1789254574	-0.1164137329	0.07169262400000001	-0.0234028588	-0.0642953512	0.1294676967	-0.012004674299999999	0.0293184581	0.0339487807	-0.1672289931	0.0077317071	0.07652428509999999	0.1064629659	0.0815587053	0.058364225199999994	-0.0999998117	-0.0375048088	-0.0198161123	0.0992466016	0.0374769506	0.0780021046	0.0051799131	0.0883825867	0.0231684034	0.10313362109999999	-0.09363544720000001	-0.114702725	0.0346755384	0.13128621880000002	-0.0705082888	-0.0724472421	0.07934985160000001	0.0735626621	-0.0648701546	0.11240926539999999	0.111041178	0.1087733526	0.0	0.00999918	0.01605005	0.0002576041050025	9.99836006724e-05	0.263725	0.27078631	0.07332522568341608	0.069550875625	0.154174	-0.004199000000000007	0.023769622275999998	1.763160100000007e-05	-0.000724047	-0.00024639700000000003	6.071148160900003e-08	5.24244058209e-07	-0.00016371700000000002	-0.00016371700000000002	2.680325608900001e-08	2.680325608900001e-08	-0.000951437	-0.00040045	1.603602025e-07	9.052323649690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.1613663284061	-0.09901711290785896	0.009804388648607693	481860.0025029196	1093.1745839778173	-4.633405051173894	21.468442368243768	1195030.6710550738	737.3341885622173	-1.466205963518064	543661.7056227034	2.1497599274559342	808.0626435992508	634.0986644443059	1.087535	21.848261	0.293931625	0.243587	0.0099928072	-0.0443222017	-0.0953016959	-0.0438942712	-0.014734246000000001	-0.11271156369999999	-0.0762552577	0.006698538100000001	-0.075680005	-0.0019827761	0.0318630498	-0.0290026046	-0.0138320375	-0.0358321902	0.03113764	-0.0818240576	0.0870849283	0.050101863600000004	-0.0517495242	-0.083437674	-0.0099691241	0.09934802289999999	-0.0172265452	-0.0152440349	-0.09186215140000001	-0.0734629705	0.0061090081000000004	0.0869882807	-0.0816946842	-0.18164932120000002	-0.0085207889	0.0926162626	0.06616992299999999	-0.013813825200000001	-0.0444025071	0.16290611060000001	-0.0545362545	-0.09828249480000001	0.09026634380000001	0.0785921201	0.0601028367	-0.18298068609999998	-0.10990333470000001	-0.10848503699999999	-0.15806472359999998	-0.062810533	0.003192302	0.014772229199999999	0.06296999980000001	-0.1353233092	0.027349879599999998	0.0392931001	-0.1143047911	0.0059666222	-0.041932729700000004	-0.1301955882	-0.0389956477	-0.0396833641	-0.18476677760000002	-0.1264551456	-0.0592417696	-0.0278300581	-0.08679926869999999	-0.0251262446	-0.0767891091	0.1086402251	-0.0081885824	-0.00648152	0.0366325436	-0.0112571993	0.0841072026	0.11218368390000001	0.1101434092	0.1067703929	0.0	0.011868	0.00186882	3.4924881924000007e-06	0.000140849424	0.0230776	-0.2406474	0.05791117112675999	0.0005325756217599998	0.183233	0.029058999999999974	0.03357433228899999	0.0008444254809999985	-0.0007308089999999999	-6.761999999999892e-06	4.5724643999998537e-11	5.34081794481e-07	5.1816099999999987e-05	0.0002155331	2.6849082192099994e-09	4.645451719561001e-08	-0.0011762700000000005	-0.00022483300000000054	5.0549877889000257e-08	1.3836111129000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.0953449601808	-1.0660213682252788	1.1364015575128954	480381.15720547206	1092.7849722696346	-0.389611708182656	0.1517972831530071	1194178.995618346	739.0962402794139	1.7620517171966412	546263.2523951653	3.104826254075632	810.9200930052515	638.1433461667323	1.156614	23.236031	0.330439845	0.214657	-0.014809618	-0.0033992785999999997	-0.0266265661	-0.0217237159	-0.0652810909	-0.0473737866	0.0360542901	-0.0640784549	0.0774665531	-0.07746709360000001	-0.0933732998	-0.0308667242	0.0618903967	-0.0520651788	-0.0724118987	0.0430676741	0.0397086027	-0.017972329199999998	0.10843432900000001	-0.029762793500000002	0.0437416495	-0.047395274800000005	0.0348898628	-0.0663667402	-0.028969255699999998	0.1614386151	-0.0137364424	0.0073187012	0.07220754900000001	-0.015382746599999999	0.006862731600000001	0.1545522274	0.046498698600000006	0.0415324446	0.1287882198	0.1258309317	-0.0470487928	-0.10382472179999999	-0.1440016508	-0.1099452376	-0.0233169263	0.1165438049	0.187331955	0.0438363799	-0.0142751146	0.071821108	-0.002850417	-0.0903763981	-0.050212630700000004	0.09387821269999999	-0.0882618833	0.0198688687	-0.0099569563	-0.053770598899999994	-0.0374449825	0.0744719954	-0.1116121316	-0.1488524014	-0.027691219399999998	0.0192002404	-0.028970543900000006	-0.08849024789999999	0.0105678457	-0.0382706843	0.2440873907	-0.025257088799999997	-0.0006444034	0.15621636449999998	-0.0515441326	0.0552554818	0.0404830744	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.00114629	-0.01301429	0.0001693717442041	1.3139807640999998e-06	0.234578	0.21150039999999998	0.04473241920016	0.055026838084	0.141014	-0.04221899999999998	0.019884948196	0.0017824439609999984	-0.00109906	-0.00036825100000000016	1.3560879900100007e-07	1.2079328836e-06	-0.000237816	-0.0002896321	5.6556449855999997e-08	8.388675335040998e-08	-0.00179251	-0.0006162399999999996	3.797517375999993e-07	3.2130921001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.0938637687508	1.9985188085699972	3.994077428208042	483155.4794489707	1094.3428648894085	1.5578926197738383	2.427029414745793	1197586.3059343582	738.0668500929636	-1.029390186450314	544742.6752061492	1.0596441559602123	808.7530236793826	641.139159363378	1.028677	20.665823	0.27467044	0.157423	-0.0111832956	0.0815834703	0.0823051343	-0.0164583052	-0.0814907174	-0.031267527999999996	0.0032645041999999997	0.07097972400000001	-0.0293774808	-0.0017924701999999999	-0.0167284193	-0.134623137	-0.048417274	-0.0016022474	0.0022777679000000003	-0.0707167113	0.034681773799999996	-0.0623804936	0.0422290899	0.0798537623	-0.0083891214	-0.0203447589	-0.0670141996	-0.1053121231	-0.0513660245	-0.032997908799999996	-0.05522026360000002	-0.030107705800000002	-0.0063876637	-0.0225356803	-0.1339808733	0.0529165778	0.10651630029999999	0.026069863399999997	-0.0799043114	0.0067994489	0.0284303055	0.1065799513	-0.0321023831	-0.098032704	0.0156469487	-0.047213925999999996	-0.09859014460000001	-0.023725420499999997	0.044434263099999996	0.1382659755	0.06939195440000001	0.027816590699999998	0.051030289699999995	-0.0580754479	-0.0415805796	-0.0471539328	-0.0322386582	0.0649290117	-0.0570680957	0.0588701434	0.1028949979	0.01097543	-0.0669278342	-0.0570965534	0.0521420603	0.0202239573	0.0103260217	0.0139387501	0.014975759699999999	0.0827962885	-0.09494825220000001	0.032960384	-0.0912421495	-0.027481215099999998	0.0325857085	0.1115978766	0.1078204375	0.1016191316	0.0	0.0187302	0.019876490000000004	0.0003950748547201001	0.00035082039204000013	0.111455	-0.123123	0.015159273129000003	0.012422217025	0.205306	0.06429199999999999	0.042150553636	0.0041334612639999995	-0.00147352	-0.00037446000000000007	1.4022029160000004e-07	2.1712611904e-06	-0.00035610800000000005	-0.00011829200000000008	1.2681290766400005e-07	1.3992997264000017e-08	-0.000937683	0.000854827	7.307291999289998e-07	8.792494084889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693.3210360128854	-1.7728277558653645	3.1429182519666243	480694.0589779808	1093.1219337469818	-1.220931142426707	1.4906728545473842	1194915.5620387408	736.4857932909742	-1.5810568019893483	542411.3237194356	2.4997406111167844	807.0109739843117	638.6818713031065	0.96429	19.372305	0.12882644	0.07130800000000001	0.0110362587	0.0664546171	-0.0549045245	0.08236787570000001	-0.0995005983	0.0037523189	0.04263778519999999	-0.0218933323	0.022447983900000003	-0.0408785327	0.0284172701	-0.0002722812	0.0378659774	0.051923751799999994	0.0721486745	-0.0214552358	0.022948512799999998	0.0244273878	-0.0087088745	-0.008141635999999999	-0.09280844619999999	0.0282570053	0.0836842905	-0.1459315957	-0.1066110222	-0.0353421443	-0.041224448399999995	0.0672551875	-0.0179067837	0.0028810781	0.048289636799999994	-0.0153294322	0.0205275533	-0.1749374695	-0.14071460789999998	-0.014401841	0.0755874066	0.0561798612	0.2008115193	0.0830073976	0.0134870027	0.0603210148	-0.056360012599999995	-0.0569315919	-0.007472313	0.016201733200000002	0.1607641933	0.047474835199999996	-0.0074775092	-0.06239856730000001	-0.0119748877	-0.0649401759	-0.0204484757	-0.0231691677	-0.0568807951	-0.10427345939999999	0.0469434709	-0.038193268100000004	0.030935050099999997	0.034060400299999995	-0.0071329193	-0.0284618318	-0.030274699199999998	-0.052991179900000004	-0.1030464524	0.17569227070000001	-0.21458273079999998	-0.0613562493	-0.025254251499999998	-0.0531347807	0.0262293056	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	0.007292609999999999	-0.011437590000000004	0.0001308184650081001	5.318216061209998e-05	0.147111	0.035655999999999986	0.0012713503359999994	0.021641646321	0.218888	0.013582000000000009	0.047911956544	0.00018447072400000028	-0.000423894	0.001049626	1.1017147398760002e-06	1.7968612323599998e-07	-0.000531705	-0.00017559700000000002	2.8271020702500005e-07	3.0834306409e-08	-0.0007998889999999999	0.0001377940000000001	1.898718643600003e-08	6.398224123209998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
