global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
778.9378792352918	n/a	n/a	606744.219707574	1160.1738840140165	n/a	1346003.4411481686	n/a	735.3537050734406	n/a	540745.0715652364	n/a	769.0533403113014	738.0736767029492	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.15689e-09	n/a	1.3383944721000004e-18	n/a	-2.3609900000000003e-10	n/a	5.574273780100002e-20	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	-6.26283e-05	n/a	3.92230396089e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.0287826048552	-9.909096630436581	98.19019603132955	591405.2684747056	1128.6086008929915	-31.565283121025004	1273757.3740096358	996.367098510466	734.7896759610202	-0.5640291124203713	539915.867898901	0.3181288396577119	767.6582529022086	713.4900147839105	2.141824	29.458170000000006	0.09616988407920896	0.0601841	-0.0204812798	-0.0817185221	-0.045777765899999996	-0.2569421821	-0.1830644482	-0.1981115556	-0.12185964099999999	-0.24895111	-0.0498155424	-0.0492400088	0.08622857380000001	-0.0381207422	0.09595430560000001	-0.008261150600000001	-0.10041971279999999	0.1596203041	-0.18960018550000002	0.0159992116	-0.1475606437	0.08897289189999999	-0.0706261824	-0.0068865428	0.025295870699999997	-0.012957287	0.19120184920000002	-0.0596827013	0.0174005105	-0.0627354604	0.0505017403	-0.0002242438	0.0444184483	-0.0235267477	0.0175874389	-0.0040659101	0.1313447834	-0.1057830399	0.0743417406	-0.0706184753	0.0677508903	-0.0460394138	-0.0672377431	0.12183581660000001	0.0398270611	-0.0626095478	0.041908122400000004	0.0004779177	0.0256374548	-0.0192367097	0.0072134325	0.1024578908	-0.177072619	-0.1390291086	0.0926756356	-0.0647702148	0.0105554521	-0.0744170263	0.0903624832	-0.028433723199999997	0.21498014920000005	-0.040718294700000005	0.0957487848	-0.049600602300000005	0.0050937053	-0.1066089365	0.22910293329999998	-0.1920757641	0.1267031283	-0.0369036552	0.2709396384	-0.0231804554	0.20940826	-0.0833609771	0.0652946806	-0.0908543017	0.019658676	-0.0124278694	0.1743889	-0.0015465066	0.0501094813	-0.015849598700000002	0.036347278399999995	-0.1255933466	0.0810557144	-0.1025861124	0.0265323842	0.0152959947	-0.12456908650000001	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0163264	-0.01632639884311	0.0002665513369600001	0.0002665512991843036	0.0252109	0.025210900236099003	0.0006355894788100001	0.0006355894907145367	0.052013800000000006	0.052013800000000006	0.002705435390440001	0.002705435390440001	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.000115004	-5.23757e-05	1.3225920015999999e-08	2.74321395049e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.9218521234717	-4.106930481383529	16.86687797891714	585105.4398560022	1103.7046841140716	-24.903916778919893	1218164.0297353426	620.2050709313677	735.4352003433559	0.6455243823356795	540864.9339040719	0.41670172818986057	765.735915862596	687.8652177038413	1.541412	21.200235	0.15032406550000002	0.0713457	0.048683432699999994	-0.078878697	-0.0465663285	-0.120819952	0.034555386699999996	-0.09638678	-0.0780798436	-0.1186488522	-0.0561558116	-0.0490740676	-0.025570807999999997	-0.0023047307	0.1263498573	0.0359951783	-0.015738827099999998	0.0612538338	-0.0087182961	-0.06380839769999999	0.0912513161	0.0864310459	-0.0830837765	0.0122313476	-0.1435413177	0.0659109958	0.0603520079	-0.0665333167	0.1879131316	0.0542757954	0.0334312833	-0.029308991200000002	0.037783144	-0.0456525547	-0.0152419287	-0.0464545968	0.1171961147	0.0306820469	0.0206808437	0.0629100422	0.051999268499999994	-0.0011065961	0.0509047743	0.13815751199999998	0.0218000787	-0.052183165700000006	-0.0798044335	0.058458417900000004	-0.0140976822	0.0199939263	-0.1345056722	-0.0243748618	-0.0332581325	-0.0842499291	-0.03780086	-0.0114118511	-0.025925392599999996	-0.0405671744	0.0530128213	0.1302039612	0.1681230032	0.1127304287	0.0299341797	-0.0218998637	-0.0884171472	0.036025396800000005	0.0604830545	0.0008111925	0.0445501136	0.0489968011	0.14228535220000002	-0.041183602400000005	0.0176013995	-0.0410607548	0.1392067013	-0.042579317400000004	-0.0757915071	0.1107598329	0.10753564130000001	-0.015245841100000001	0.13892899460000002	-0.0197026074	-0.1163129694	-0.0633573905	0.0101287689	0.0802297412	0.06623267299999999	-0.12264693	-0.0011574952	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0373815	-0.0210551	0.0013973765422499998	0.0004433172360099999	6.84845e-05	-0.025142415499999998	4.690126740250001e-09	0.0006321410571746403	0.113528	0.06151419999999999	0.012888606784	0.00378399680164	0.00036219	0.00036219	1.3118159609999998e-07	1.3118159609999998e-07	0.000375053	0.000375053	1.4066475280900005e-07	1.4066475280900005e-07	0.0	0.000115004	0.0	1.3225920015999999e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
763.3539576154117	-1.5678945080600215	2.458293188404777	582709.2646071117	1100.287975081513	-3.4167090325586287	1210633.6281089762	11.673900613167719	734.3275533649298	-1.1076469784260323	539236.9556309239	1.22688182881632	764.621471563473	674.1352940038076	1.20854	16.62199	0.07975948449999999	0.048128	0.0967416747	-0.0305637005	-0.0470083928	-0.0580967476	0.0518607787	-0.08217499219999999	-0.0147450403	-0.0201685576	0.011862552	-0.0770227434	0.022244226000000002	0.032884641400000005	0.16386927699999998	0.0649851793	-0.025654272000000002	0.09867913460000001	-0.0126617	-0.1004676085	-0.054857788	0.0211246869	-0.1096478501	0.0796134079	0.028471222400000006	-0.0124528923	0.021129064500000003	0.0020552155999999998	-0.0898714964	-0.07569065009999999	0.07351483660000001	0.0757727673	-0.0786985426	0.0733385424	0.0822795191	0.070497453	0.0571801932	0.1207352362	0.1166815875	-0.0294863779	0.11660564539999999	0.1337424276	0.0196830796	-0.0735650797	-0.0894375599	0.01378129	-0.024619633	0.0828896569	0.0763739462	0.0707051144	0.0326150727	-0.0784942205	0.1596531926	-0.0301921741	-0.0173480603	-0.0514353857	-0.0754166611	-0.052557285700000005	0.0263681375	0.019359816000000002	0.1541364028	0.0642117165	0.077601929	-0.0943707126	-0.0978541938	0.032719216	0.0154199209	0.0809865662	0.0250367081	-0.0233752272	0.1645722986	0.0396164859	-0.0010434243	0.035572191600000004	0.035154507599999996	0.0145788001	-0.0090313224	0.0142234877	0.0041259816	-0.003744053	-0.1065207118	-0.0007206367	-0.0040328708	0.16064558869999998	0.09183629019999999	-0.0004030069	-0.0008363603999999999	-0.09606664599999999	0.1269944997	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0354876	0.001893899999999997	0.00125936975376	3.5868572099999876e-06	-0.0252845	-0.0253529845	0.0006393059402500001	0.0006427738230572402	0.152782	0.039254000000000004	0.023342339524	0.0015408765159999995	0.00035989800000000004	-2.29199999999993e-06	1.2952657040400006e-07	5.25326399999968e-12	0.000637933	0.00026288	4.069585124890001e-07	6.91058944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.1256394532269	1.7716818378152084	3.1388565344442743	585417.2441487093	1099.8369411095496	-0.4510339719633976	1209641.2970292107	0.2034316438650789	734.46978332161	0.14222995668012572	539445.8626124925	0.020229360577230442	764.0357691707118	680.8029707950503	1.103508	15.177398	0.12561007	0.06583460000000001	0.06344360480000001	0.0005683856	-0.0404495344	0.07055633559999999	0.0140617836	-0.12319147529999999	-0.0072092699	0.0146547623	0.067467322	0.030128636299999997	0.0265091775	0.061013352699999995	0.071434564	0.0713655509	0.009106366099999999	0.127862547	-0.0671753031	-0.0541689493	0.0095266849	-0.0278518937	-0.036815022	-0.01134616	-0.0160512864	-0.11844441039999999	0.1542177132	0.0693956084	0.0842448375	0.0176559427	0.0261053293	-0.0584569031	0.10931930039999999	-0.0555962151	-0.09304486210000001	0.1220799932	0.0010001168	0.046907760800000003	-0.1156037927	-0.049229464900000006	0.0203378726	0.1226336856	-0.0175491661	0.0767652407	0.0264124069	0.0046977108	0.1099646257	-0.0784185987	-0.023295375	0.13454951980000002	-0.036613982	-0.07208917620000001	0.0359088973	0.088405364	0.0443342757	-0.0066114198	-0.0776069477	-0.043480714000000004	0.027388080099999997	0.0795348472	0.15507705759999998	-0.0128408152	0.0632418671	0.002551723	-0.0127841137	0.13019947169999999	0.039594878	0.0115949417	0.134640641	-0.0380739117	0.0196222181	-0.0924187134	-0.0175050134	-0.1066656016	-0.0011185742999999999	0.0538394692	-0.0406507895	-0.11726569490000001	-0.0710062081	-0.1223063552	0.060592094400000004	0.1056210242	-0.0413052087	0.08573445130000001	-0.0032892134999999998	0.0416665753	-0.1146118059	0.0238734368	0.0482399626	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0396764	-0.0041888	0.00157421671696	1.7546045439999993e-05	0.00555957	0.03084407	3.0908818584899995e-05	0.0009513566541649	0.120596	-0.032185999999999985	0.014543395216	0.0010359385959999997	0.00106419	0.0007042919999999999	1.1325003561e-06	4.96027221264e-07	0.000587159	-5.0774000000000066e-05	3.44755691281e-07	2.577999076000007e-09	-0.0004127580000000001	-0.0004127580000000001	1.7036916656400007e-07	1.7036916656400007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.5215982407245	2.395958787497648	5.740618511387199	589089.4037659961	1105.9674556700454	6.130514560495841	1223164.013001274	37.5832087764515	735.244013338429	0.7742300168190468	540583.7591499999	0.5994321189436215	765.1115413001387	703.8416422060883	1.092196	15.021819	0.05989067999999999	0.0358579	-0.020094960800000002	-0.0201302765	-0.0635971211	0.0775904708	-0.0604237108	-0.11632611220000001	0.022886436899999998	0.0225213784	0.0249935267	0.1139823619	0.0167363514	0.0373161537	0.0628755193	0.052763389699999996	-0.013295891200000002	0.1348446359	-0.1003732918	0.006951815300000001	0.0311758445	0.0799263846	0.0588971301	-0.1089881636	0.003067258	-0.0197483524	-0.0351218488	0.1408226972	0.0019612978	-0.0172488378	0.1446650319	-0.0707866509	-0.0548530533	0.0309698879	-0.0507373089	0.0249553869	-0.0418852975	-0.0200765372	-0.0695278411	-0.3242202723	0.0359856129	-0.027295136299999998	0.0292076098	-0.0562620264	0.0332148981	-0.12698753210000002	0.0716239528	-0.0854346302	-0.13274614640000001	0.061647371900000004	0.09479599849999999	0.0018746328	0.09387751289999999	0.0803663646	0.0969491516	0.07675906889999999	-0.0375390545	-0.0632513175	0.028490373599999997	0.0434048259	0.16223153740000001	-0.0534039819	0.0649371129	0.0505120617	-0.0230428129	0.0161376708	0.013425215	-0.0007510167999999999	0.09274583619999999	-0.140440297	-0.1238824448	0.045428036799999995	0.096434724	-0.0222286163	-0.0184279993	0.1438512749	-0.0831079701	-0.17412997219999998	-0.0123637244	-0.010805519599999999	-0.0125062219	0.013261723700000002	-0.1143082641	0.1565456742	-0.09533897949999999	0.0075631358	0.06899594690000001	0.0075117692000000015	-0.0669437758	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0383755	0.0013009000000000009	0.00147267900025	1.692340810000002e-06	0.00040564	-0.00515393	1.645438096e-07	2.65629944449e-05	0.12037	-0.000226000000000004	0.014488936899999999	5.1076000000001794e-08	0.000491159	-0.000573031	2.4123716328100004e-07	3.2836452696100003e-07	0.000265508	-0.000321651	7.049449806399999e-08	1.03459365801e-07	-0.000582273	-0.00016951499999999994	3.39041846529e-07	2.873533522499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.7625482310577	0.2409499903332062	0.05805689784157216	589459.3304662473	1105.814914967168	-0.15254070287733154	1222826.6261638452	0.02326866603431035	735.8332446010681	0.5892312626391458	541450.5638601354	0.3471934808713221	765.0631217116437	718.6106834936861	1.05491	14.508992	0.04089900999999997	0.0187852	-0.07722420940000001	-0.0758063253	-0.1024626297	0.0021667487	-0.0769848637	0.0208994335	0.08598161369999999	0.023540524	-0.0624348926	0.0695583883	-0.0381057083	0.0172445119	0.027524263599999998	0.0433356542	-0.0049549196000000005	-0.026473827400000004	-0.1662573084	0.11572359869999999	0.0513699766	-0.052902804000000005	-0.0455148493	0.1013780301	0.0180415106	0.007617583299999999	0.0423773076	-0.0188094241	0.0425448418	0.0251009552	0.038374843799999996	0.0057324678	0.057330404	-0.0452137376	0.0084849478	-0.1263658783	0.040525789799999996	0.1054692564	-0.0122515408	-0.0137241004	0.0089489099	-0.0308974656	0.0573897626	0.024656021	0.1295167999	-0.0020323324	0.0672523448	-0.0064676709999999995	-0.074866246	-0.0848259174	-0.0108468292	-0.0217872212	0.0230325033	0.012289716599999998	0.0020971104000000003	0.1290078112	-0.005508993199999999	-0.0091025533	0.0410370338	-0.022383079700000003	0.1358843727	0.034773866	0.0929092862	0.0414240402	0.0957851959	0.0296152011	-0.17389623129999998	-0.0176275135	-0.06738239160000001	-0.0516062318	0.0315618016	0.0171915016	-0.021153869900000004	-0.1190578677	0.0141136877	-0.0650176128	0.0032701309000000003	0.048775463899999996	-0.0026323809999999996	-0.0002620508	-0.06320528660000001	0.0214084801	-0.026570182400000003	-0.0981447773	-0.04429995230000002	0.0557620963	0.038659638999999996	-0.0381607818	-0.1233684433	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.0493474	-0.0109719	0.00243516588676	0.00012038258961	0.0101511	0.00974546	0.00010304483121000002	9.497399061160002e-05	0.129429	0.009058999999999984	0.016751866040999996	8.206548099999971e-05	0.000461365	-2.9794000000000037e-05	2.12857663225e-07	8.87682436000002e-10	0.00012628	-0.00013922799999999998	1.5946638399999998e-08	1.9384435983999998e-08	-0.0006357040000000001	-5.343100000000005e-05	4.041195756160001e-07	2.8548717610000056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.5150460034773	-1.2475022275804122	1.5562618078180903	587545.315749713	1105.5407471257834	-0.27416784138472394	1222220.343555435	0.07516800524955915	734.970332958628	-0.8629116424401673	540181.3903293165	0.7446165026587871	764.7501247913948	722.3296094115642	0.958628	13.184761000000005	0.06894349999999999	0.0363025	-0.07870038809999999	-0.10636161849999999	-0.08838628	-0.0431927433	-0.044337426900000004	0.0852981426	0.0707923599	0.021940798199999997	-0.053590663499999996	0.0142844497	0.0217691984	0.0765141097	0.0058036649	0.1023504331	0.0024782324	0.0110615269	-0.1642874711	0.0818816047	0.0144168998	-0.023810763199999998	-0.16083116849999998	0.14077439349999998	-0.0146159275	-0.038710445499999996	-0.040165540699999995	0.0249656708	-0.05570366190000002	-0.0959490227	-0.0066895525	0.0649843273	0.0316272536	-0.0184785913	0.0254958199	-0.1606328105	-0.1345275869	-0.0392511667	-0.1414042553	0.1113207976	-0.13928245449999999	-0.09741873919999999	-0.0527195387	0.0200001427	-0.1871407585	0.038749659900000004	0.0003853353	-0.0475701116	0.054613385	-0.1663591693	0.022845421600000002	-0.0740087812	-0.06941157519999999	-0.0346132554	-0.0220828141	0.096507291	-0.0287536734	0.0679465247	0.0120461782	-0.0788358726	0.0676463242	0.1563926871	0.0411463719	-0.013268093100000001	0.0808913253	0.0434945224	-0.1969666451	-0.11070649140000001	-0.1285002824	0.0779601322	0.0189906981	-0.1329198993	-0.0704676932	-0.0204468951	0.0492882054	-0.0767441576	-0.10805960710000001	-0.081200125	-0.0310991142	0.24201078809999998	-0.0672433892	-0.0703358448	0.061927029	-0.1011286151	0.0746591085	0.0696769496	-0.006754754	-0.0086430262	-0.0414325216	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.06129680000000001	-0.011949400000000006	0.0037572976902400007	0.00014278816036000013	0.010806	0.0006548999999999982	0.000116769636	4.288940099999976e-07	0.142058	0.012629	0.020180475364	0.00015949164100000004	0.00109057	0.0006292049999999999	1.1893429249e-06	3.9589893202499984e-07	-0.0	-0.00012628	0.0	1.5946638399999998e-08	-0.000754423	-0.000118719	5.691540629290001e-07	1.4094200960999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.0925003461601	-1.4225456573171869	2.0236361471519877	585366.5340859389	1100.5119717282635	-5.028775397519894	1211126.5999172302	25.28858199870137	734.4206266523714	-0.549706306256553	539373.656852462	0.3021770231382233	763.9133708011071	715.1824226598446	0.910808	12.527044	0.12756073	0.06352150000000001	-0.0647766478	-0.0797944361	-0.071822787	0.0156409173	0.0206461002	0.1057317533	0.0228229489	-0.0052945898	0.0038254148	-0.00043040269999999994	0.040252929300000004	0.08607949210000003	0.0381888294	0.1670941909	0.0220006108	-0.051692438099999995	-0.01084981	0.0969962191	-0.0197398791	-0.0014589938	-0.0013654786999999999	-0.0320485462	-0.12663472539999998	-0.0519096583	-0.0976085452	-0.1220114016	0.1412331633	0.1053501273	-0.11378074349999999	-0.04485482440000002	-0.09723747890000001	-0.0152667806	0.0451785966	-0.1483254846	0.0009554521000000001	-0.0089097421	0.030629797200000006	0.0022402557000000003	-0.0258315321	-0.0395825911	-0.0427043146	-0.0475456191	-0.0986000967	0.0978697677	-0.0614036652	-0.063267755	-0.08206368530000001	0.1372278314	0.0322770883	-0.0583740289	-0.059223432699999995	-0.0029452271000000004	-0.0357216822	0.0498283578	-0.0792531763	0.0543942233	-0.0043663697999999996	-0.0403937364	-0.0024701605	0.2298305229	-0.0341386024	0.0020214539	0.0992417673	0.1130289701	0.0211374196	-0.1000485575	-0.0681151004	0.039980533799999995	-0.100515036	0.0295056257	-0.028168303	0.0187268295	0.0266569157	0.013350444599999999	0.1273674587	0.08995578650000001	0.0787582458	0.0679323764	0.043677345	-0.1029424883	0.0471494453	0.0184031567	-0.1025231868	0.0329968339	0.0249629445	0.0669968559	0.016316556200000002	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0702618	-0.008964999999999994	0.004936720539239999	8.037122499999991e-05	-0.00419978	-0.01500578	1.76381520484e-05	0.0002251734334084	0.158872	0.016814000000000023	0.025240312384000003	0.00028271059600000085	0.00210035	0.00100978	4.4114701225e-06	1.0196556484e-06	0.000652932	0.000652932	4.2632019662399995e-07	4.2632019662399995e-07	-0.0008272299999999997	-7.28069999999996e-05	6.843094728999993e-07	5.300859248999942e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.5121550921997	0.419654746039555	0.1761101058735234	586008.859593904	1101.0096294366544	0.4976577083909888	1212222.2041122392	0.24766319472097045	734.2143183573132	-0.20630829505819293	539070.665280894	0.04256311260981839	763.6500317407961	716.4892722463798	0.900939	12.391318	0.09137925	0.054428099999999986	-0.0652786848	-0.0744631259	-0.08356306320000001	0.047198674	-0.0021578113	0.0645242426	-0.0074567449	0.0079616426	0.051514191200000004	-0.0063757580000000005	0.0175719541	0.12389906070000001	0.0603308864	0.0990281989	-0.0344101259	-0.048450479000000005	-0.0030491090000000004	0.0173161433	0.0628837618	-0.1199429042	-0.0157116179	0.11733630699999999	0.08906873539999999	-0.1516389969	-0.043057654199999996	-0.05384569559999999	-0.0214452795	0.05952699	-0.1066800482	0.08724343279999999	-0.0054484845	-0.0648897388	-0.11004465109999999	-0.0559267437	-0.0270866748	0.13640990279999998	0.0662796643	0.08678488	-0.0969588084	0.05700138940000001	0.013871103899999999	-0.0259068618	-0.0158863897	0.1017040498	-0.0685825025	0.1686492107	0.139010678	-0.0358149812	0.1328915376	0.012357021000000001	-0.0368337539	0.052071268399999995	-0.0159082407	0.0295344198	-0.0971549673	0.0333313159	0.0186667546	-0.0574238154	0.0546252371	0.2160834079	-0.0237285683	-0.008264089300000001	0.0265029489	0.029802575699999997	-0.0681671226	0.043324223200000005	-0.071790874	0.0923770849	-0.0502654683	-0.087483876	-0.15075478720000002	0.048806368899999994	-0.026956944700000002	-0.165998431	0.12421316310000001	0.1269815507	-0.0384190515	-0.017499453999999998	-0.160782502	-0.0067716263	-0.0304265125	-0.054606453799999996	0.0341759624	0.007735775699999998	-0.1177492194	0.0452925758	0.038642426699999996	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.0692586	0.0010031999999999958	0.004796753673960001	1.0064102399999914e-06	0.00614477	0.01034455	3.77581983529e-05	0.0001070097147025	0.165088	0.006215999999999999	0.027254047744000004	3.8638655999999986e-05	0.0011760500000000005	-0.0009242999999999994	1.3830936025000012e-06	8.543304899999989e-07	0.0007390619999999999	8.612999999999991e-05	5.462126398439998e-07	7.4183768999999835e-09	-0.0012931100000000005	-0.00046588000000000087	1.6721334721000013e-06	2.1704417440000076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
