global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
780.7391172509862	n/a	n/a	609553.5692058491	1172.1304005560746	n/a	1373889.675907744	n/a	745.4750009198149	n/a	555732.976996398	n/a	780.5894098257228	649.2857657262923	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-6.59882e-09	n/a	4.35444253924e-17	n/a	0.0	n/a	0.0	n/a	-7.048020000000001e-10	n/a	4.967458592040002e-19	n/a	0.0	n/a	0.0	n/a	-9.69913e-05	n/a	9.407312275689995e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0
768.0359993418434	-12.703117909142748	161.36920461358318	589879.296285024	1137.9832639199094	-34.14713663616521	1295005.9089618102	1166.0269404489366	743.6136742078908	-1.8613267119241077	552961.2964689591	3.4645371285222084	778.8562314260734	632.7232828969825	2.49206	35.129707	0.18468585910598204	0.0894558	-0.24227140239999997	0.10995171570000001	0.082917619	0.2826702103	0.4029074262	-0.4307167808	0.2668136972	-0.11909330289999999	0.19439414489999998	-0.1145220457	-0.41108370780000003	-0.1391178221	0.0857874991	-0.07688051230000001	0.2084969512	-9.13104e-05	0.16875119800000002	-0.3018912766	0.0655640252	-0.0824112054	0.2117691275	-0.1102120152	-0.0205247805	0.1319482192	-0.0696815541	0.0755870034	-0.027323476200000002	0.029915461600000002	-0.11657011279999999	0.0055972726	-0.0682994351	0.1393409051	-0.0868603505	0.0516848276	-0.1110706082	0.0772595444	-0.0087797814	0.1057501635	0.1227318776	-0.0653707118	0.0853970303	0.011985738700000002	-0.050290528	-0.0113589696	0.12318743160000001	0.0558663217	-0.042753249400000005	0.035331625400000004	-0.08739579300000001	-0.3984424172	0.30036715350000004	-0.0392049271	0.0225896321	-0.20799014429999998	0.08866731369999999	-0.1539700752	-0.20004217829999998	0.3919762648	-0.2185685616	0.0093117084	-0.0605210783	0.0772369634	-0.021224083199999997	0.2214770388	-0.0622803216	0.07760307030000001	-0.0859549637	0.0359622848	-0.1357398299	0.0265654893	-0.1090439457	0.0282231312	-0.0201583356	0.0200411323	-0.065388051	0.141646061	-0.06112366530000001	0.034145797400000004	-0.0467868288	0.009902264000000001	0.1128608806	0.1128439341	0.1128156919	0.0	-0.023003	-0.02300299340118	0.0005291380089999999	0.0005291377054147307	0.0511055	0.0511055	0.00261177213025	0.00261177213025	0.06344580000000001	0.063445800704802	0.004025369537640001	0.004025369627073455	0.000222619	0.000222619	4.955921916100001e-08	4.955921916100001e-08	0.000487978	0.0005849693	2.3812252848400003e-07	3.4218908194249e-07	0.000135043	0.000135043	1.8236611849e-08	1.8236611849e-08	1.0	0.0	0.0
763.8020736070403	-4.233925734803165	17.926127127828526	583393.6076464145	1111.069586468124	-26.91367745178536	1234475.6259744482	724.3460339787398	744.1513481410233	0.5376739331325098	553761.2289401024	0.28909325837018257	776.6543371540275	610.4961868081235	1.875734	26.441565	0.217793134	0.124927	-0.2826577792	0.1328651485	0.0274985477	0.17530601829999998	0.4340924764	-0.0546254012	-0.0026779271	-0.047518810599999996	0.113970023	0.0231939932	-0.3668705957	-0.0907067127	0.052899247999999996	-0.0425239175	0.0868262084	0.026450480800000002	0.0541141547	-0.0891504982	0.1586786862	-0.021656553199999998	-0.0327516215	0.17964878239999998	-0.1190402106	-0.11669029460000001	0.045086844800000005	0.037513895400000004	-1.19474e-05	0.1262441349	0.0651602673	0.0365854939	-0.06955117429999999	-0.0914053428	0.0249417294	0.1606576695	-0.09688983150000001	-0.1260972007	-0.1455574812	-0.0547037255	-0.0095600735	0.1260782324	-0.0861113497	0.0186871193	-0.09827535539999999	0.0085292231	-0.0297512617	0.015067659099999997	0.064738554	-0.0170816845	0.0731714668	-0.33384244350000003	0.2022992094	-0.0304296608	0.0757590316	-0.1170426703	0.0084972324	-0.11495775539999999	0.0001595551	0.2273529125	0.1058514069	0.1454830795	-0.061707233099999995	-0.0344160642	0.0421511575	-0.1835705704	-0.0520661318	-0.07715635700000001	0.0026601354	-0.10988520119999999	0.166948968	-0.021492397400000002	0.18496215989999998	0.0020005896	-0.0382568639	-0.2781181843	-0.0461312693	-0.1492054085	0.1176972052	-0.085497048	0.0593524691	0.029477319199999998	0.1128156919	0.1126632248	0.11240926539999999	0.0	-0.0474738	-0.024470800000000004	0.0022537616864400003	0.0005988200526400003	-0.000624734	-0.05173023400000001	3.902925707560001e-07	0.002676017109694756	0.172052	0.10860619999999999	0.029601890704000006	0.01179530667844	0.000283543	6.092399999999996e-05	8.039663284899999e-08	3.7117337759999955e-09	0.0007186310000000001	0.00023065300000000004	5.164305141610001e-07	5.320080640900002e-08	-0.000233098	-0.000368141	5.4334677603999994e-08	1.35527795881e-07	0.0	1.0	0.0
760.4822509266207	-3.31982268041952	11.021222629427848	578333.2539744198	1097.398109999377	-13.67147646874696	1204282.611830205	186.90926883550185	743.9826603301339	-0.16868781088942342	553510.1988719035	0.02845557754266588	774.668925395336	582.3486604749156	1.503994	21.201275	0.13592343399999998	0.0655222	-0.3499571968	0.082010415	-0.0125349273	-0.000503558	0.3610033214	0.19771371100000001	-0.0650732365	0.0359226821	0.0231520458	0.0313577629	-0.3342785008	-0.06478503349999999	0.0624111063	-0.0592703782	0.0872938817	-0.0434348057	0.0209498226	0.0032366343	0.0361186623	-0.050968416600000004	-0.1353537937	-0.0006261844	0.044780336799999994	0.12485310039999999	0.0751877365	-0.0582700179	-0.1293535861	-0.0709854276	-0.0811827118	0.0972414291	-0.0170494811	-0.050247749800000005	0.1516954684	-0.0595174671	0.09000689529999999	0.0136184097	-0.07163864589999999	-0.1361121043	-0.010879684399999999	-0.0300225795	-0.234436124	-0.050568792	0.0948731138	-0.0505468904	-0.0630522405	0.0418539795	-0.0172570841	-0.0033374669	-0.0177675898	-0.3102238408	0.06349865889999999	-0.0308714701	0.1254788571	-0.031106672000000002	0.0514705894	-0.0139550031	0.1340378918	-0.0516413874	0.1525722949	0.0776167628	-0.08319388929999999	-0.11060899029999999	0.065290949	-0.0586468537	0.06913760320000001	-0.0332650729	0.0204834711	0.11677460890000001	0.0276124246	0.12371293779999999	0.0415810298	-0.1386687675	-0.11234494769999999	0.23729328649999998	0.1957739438	-0.0413995398	0.030033104900000007	0.0218011719	0.0986629613	0.045866094	0.1127253327	0.1123020954	0.1115978766	0.0	-0.0718779	-0.02440409999999999	0.005166432508409999	0.0005955600968099995	0.0316656	0.032290334000000004	0.0010027102233600002	0.0010426656698315562	0.216866	0.04481399999999997	0.04703086195599999	0.002008294595999997	0.000225016	-5.8527e-05	5.063220025599999e-08	3.4254097290000006e-09	0.00101073	0.00029209900000000004	1.0215751329e-06	8.532182580099999e-08	-0.000570772	-0.000337674	3.2578067598400004e-07	1.14023730276e-07	0.0	0.0	1.0
762.1699498584337	1.6876989318129745	2.8483276844426557	580903.0324672074	1099.1082989343897	1.7101889350126385	1208039.0527864478	2.9247461934396624	743.7906831629832	-0.1919771671506396	553224.5803600573	0.03685523270718463	773.7494475431987	584.0711174943772	1.353353	19.077749	0.1987638	0.08565969999999999	-0.299629932	0.046759261100000005	-0.0730819517	-0.06498842	0.2621657863	0.2106762233	-0.1007779575	0.051247191100000006	-0.0195406747	0.0720192733	-0.21191529829999997	0.0453922786	0.0202626908	-0.0474663228	0.0139616547	0.0202044427	-0.07783009190000001	0.0862993925	-0.050127476399999996	0.06967471139999999	-0.15636528619999998	0.037856153999999996	0.038077939500000005	-0.20986903140000002	-0.020160636699999998	-0.18384742059999998	0.1098484393	0.1155264202	-0.0821184737	-0.10522907460000001	0.151399602	-0.0162977968	0.010521057700000001	-0.09589847	-0.0968251857	0.0038524526	0.203387092	0.0444640071	-0.08678367810000001	0.050038503	0.0912660401	0.1588140516	0.1541259892	0.0722300254	0.0150596868	-0.051915456799999996	-0.015935972	0.0440559563	0.1025101664	-0.2069629797	-0.0039190861	-0.0391427556	0.0646054256	0.0339101478	-0.1044836668	-0.045046052	0.1284431911	-0.10065703320000001	0.18807205100000002	0.028309408900000006	0.0830115572	-0.09990663400000001	0.140752301	-0.079954971	0.08891361589999999	-0.0228252627	-0.012008833100000001	0.0955944526	0.11313584380000001	-0.1443292636	-0.0909580948	0.0703546563	0.1335910172	0.0452227512	-0.0045747237	-0.034966558599999996	0.1239273914	0.0239371223	-0.14883365169999999	-0.0375498533	0.1125898391	0.1117611244	0.1103844485	0.0	-0.0910495	-0.01917160000000001	0.00829001145025	0.0003675502465600004	0.0479707	0.016305099999999996	0.00230118805849	0.0002658562860099999	0.261046	0.044180000000000025	0.068145014116	0.0019518724000000024	0.00121139	0.000986374	1.4674657320999996e-06	9.72933667876e-07	0.00161847	0.0006077400000000001	2.6194451409e-06	3.693479076000001e-07	-0.0013588	-0.0007880279999999999	1.84633744e-06	6.209881287839997e-07	0.0	0.0	0.0
764.5533979351977	2.383448076764012	5.6808247346300655	584541.8982942568	1108.2637972934822	9.155498359092464	1228248.6443913686	83.82315020334477	744.1420914835663	0.35140832058311844	553747.4523175365	0.12348780777504775	773.9052258111086	590.1453019987516	1.165951	16.436004999999998	0.10532694999999996	0.0511675	-0.2626306698	0.0038496553999999997	-0.060333720599999995	-0.0520001066	0.14516573800000002	0.2321716981	0.0315793402	-0.07566140019999999	-0.2607395221	0.0115102498	-0.20143276989999997	0.105444463	-0.0193487808	0.0213933439	-0.17105049579999998	0.10691992	0.013197108400000001	0.1575710214	-0.0715638103	0.0001558916	0.0656366538	0.0397813895	-0.0381605117	-0.1586536937	-0.1807844207	-0.1062994236	-0.0129868021	-0.055318085999999995	-0.0934919026	0.0756186311	-0.10482411859999999	-0.137886515	-0.0743202434	-0.18066841100000008	0.1000156612	-0.0368741325	-0.0010150093	0.0578006208	-0.1644272865	-0.0164511575	0.004514705900000001	-0.0762308275	0.0835383643	-0.08901756359999999	-0.0113517679	-0.039652684900000006	-0.0532516045	0.1494107519	-0.1178364115	-0.2149036155	-0.1325289816	-0.0357047654	0.062115827699999994	0.12913917130000002	-0.08846464970000001	0.0311848423	0.025856545699999997	-0.1333407556	0.1143826535	-0.1280655953	0.032328577000000004	-0.17666201239999998	-0.14973489369999998	0.1450911935	0.1170469368	-0.023175324700000003	-0.1344192425	-0.1639177244	-0.0055885089	-0.150111411	-0.0606096273	0.1835882378	-0.026563597799999998	0.1085787424	-0.0057601751	0.005056537	-0.20329503510000002	0.043940946200000004	0.13173932300000002	0.0666348863	0.11240926539999999	0.111041178	0.1087733526	0.0	-0.113027	-0.0219775	0.012775102729	0.0004830105062499999	0.030566500000000007	-0.017404199999999998	0.0009343109222500002	0.0003029061776399998	0.261012	-3.4000000000034e-05	0.06812726414399999	1.156000000002312e-09	0.0008145249999999998	-0.00039686500000000015	6.634509756249996e-07	1.5750182822500013e-07	0.00203258	0.0004141099999999999	4.1313814564e-06	1.7148709209999988e-07	-0.00186605	-0.0005072500000000001	3.4821426025e-06	2.573025625000001e-07	0.0	0.0	0.0
767.3150555150345	2.761657579836765	7.6267525882698575	588772.3944200404	1108.4263644774203	0.16256718393810846	1228609.005468631	0.02642808929356678	744.3288494715124	0.18675798794606635	554025.4361555853	0.03487854606166307	773.7486942330171	606.7681906451172	1.125052	15.859466	0.09006875000000003	0.0467492	-0.1783049803	-0.0099351623	-0.0595681281	0.0366551957	0.0650181143	0.1654595719	0.0888392373	-0.1099686402	-0.161831043	0.0169248782	-0.1691162589	0.11459252980000001	-0.0249796189	0.044889377	-0.1516564382	0.0564345007	-0.0968635	0.0790228568	0.044482458200000005	0.0433435916	-0.0723557791	-0.1107092629	0.0049902846	0.011880928999999998	-0.09082944	-0.0199493808	0.1232537373	-0.0800678922	0.0085186726	0.0440876324	0.0790491573	0.16643420960000002	0.0166956442	0.0193520912	0.052016715199999994	-0.033689639900000005	0.0102066758	-0.10018751460000001	0.1706088857	-0.0052265478	0.112639517	0.0057419846	-0.0760429384	0.1405183515	0.0232796031	-0.049706478600000006	0.050047945499999996	0.06439084610000001	0.10593597029999999	-0.1920741516	-0.143931612	3.83134e-05	0.027063030099999996	0.1678295454	-0.04540218309999999	0.06862244519999999	-0.0009568594	-0.11760173119999999	0.0161598445	-0.0870308801	0.047166488799999996	0.0248828028	-0.17214093789999999	0.0965851476	-0.05825631570000001	0.0510715084	0.0431164495	0.0768454324	-0.0575932758	-0.0182811704	-0.0491326261	-0.1136105819	-0.0440402815	0.0410555074	-0.060080623099999994	-0.05343929150000001	0.0727267871	-0.09406958380000001	-0.1320695288	-0.1497000026	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.118114	-0.005087000000000008	0.013950916996000002	2.5877569000000084e-05	0.0182665	-0.012300000000000005	0.00033366502224999994	0.00015129000000000013	0.260881	-0.00013099999999999223	0.06805889616099997	1.716099999999797e-08	0.00114124	0.0003267150000000002	1.3024287376e-06	1.0674269122500014e-07	0.00257817	0.0005455899999999999	6.6469605488999984e-06	2.976684480999999e-07	-0.00244476	-0.0005787099999999999	5.976851457599998e-06	3.3490526409999986e-07	0.0	0.0	0.0
768.1159740303067	0.8009185152722011	0.6414704681058271	590002.1495605268	1107.763607727537	-0.6627567498833287	1227140.2106055284	0.4392465095159131	744.6350577306839	0.3062082591715125	554481.369201579	0.09376349798484818	774.1649608840395	616.5005250234868	0.958521	13.511932	0.10777199999999997	0.0511268	-0.1268864712	-0.0280841807	-0.0395211937	0.07748241980000001	0.054073832999999995	0.1051302434	0.0751257353	-0.0977779766	-0.0779445567	0.0463257697	-0.1491193941	0.07553619610000001	-0.0057088805	0.07791614549999999	-0.1063767425	0.039964752799999996	-0.0017774318	0.06854946070000001	-0.061361918200000004	-0.0005973899	0.0083052538	-0.1163033405	-0.029796332999999998	0.0592286899	-0.2274290986	0.0353527893	-0.12073076070000001	-0.09330607279999999	0.10575487509999999	-0.0954878533	0.0680145809	0.038916235800000004	-0.0148174713	0.027012738199999997	0.0547269121	-0.10146183880000001	-0.0396371128	0.0624036735	0.0379793744	-0.0228089127	-0.044987779500000005	0.15549147160000001	0.0439557181	-0.0803818941	-0.11078373679999999	0.0545366716	-0.010893285800000001	-0.0345649014	0.10321539810000001	-0.166323248	-0.1020149847	-0.0040426593	-0.0297382981	0.1106258894	-0.0442631889	0.047557500999999995	-0.006123528100000001	-0.1074261976	-0.025494961899999998	-0.1289636415	0.0381709705	0.0371936096	-0.2472922928	0.1703997481	-0.0289817758	-0.0198792819	-0.010043161	0.1010734226	-0.0625691852	0.012592888899999998	0.1228691245	-0.1565361424	0.1974307007	-0.07528577610000001	0.087975135	-0.049113359	-0.1220641475	-0.0242213306	-0.0720921709	-0.0111946879	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.13813399999999998	-0.02001999999999997	0.019081001955999998	0.00040080039999999866	0.031417	0.0131505	0.000987027889	0.00017293565025000007	0.237563	-0.02331799999999995	0.056436178969000016	0.0005437291239999976	0.00162704	0.00048580000000000004	2.6472591616e-06	2.3600164000000004e-07	0.00268507	0.00010690000000000004	7.2096009049e-06	1.1427610000000011e-08	-0.00287773	-0.00043297	8.281329952899996e-06	1.874630209e-07	0.0	0.0	0.0
769.8672474634201	1.751273433113397	3.066958637528784	592695.5787169029	1112.0144385371877	4.250830809650779	1236576.111515177	18.069562572276297	745.4903137946504	0.8552560639665217	555755.8079616464	0.7314629349515069	774.8588851127231	623.5337426473936	0.955743	13.472781	0.10676090000000003	0.0557403	-0.0816288043	-0.0579284591	-0.0299532288	0.08808365369999999	0.037473617	0.0830869016	0.0699489812	-0.1279226019	-0.121373761	0.015952355300000002	-0.08024351219999999	0.04410829	-0.0687872161	0.0572107277	-0.0394992133	-0.0096712589	0.0189646501	0.25758495719999996	-0.030287808700000002	0.0917503908	-0.1516875342	0.0210432041	-0.1139292378	0.2122007538	-0.0948097886	-0.0211075247	-0.030576147799999998	0.0669147361	0.1407949058	-0.0196228432	-0.0008712139	0.0276113315	0.0177177086	0.0578040799	0.0610897609	0.022551823500000002	0.0247270429	0.004219051	-0.1100004527	-0.042581018899999996	0.11916574070000001	-0.0881180388	-0.1024950946	0.0664187884	-0.0821743514	0.0510097946	-0.10605253630000001	-0.13945198720000002	0.1180229814	-0.11090749890000001	-0.0989458441	-0.0311668048	-0.0383504861	0.1233847208	0.0151976152	0.025759710499999998	0.0415711893	-0.1746807732	0.0146291925	-0.1003025156	-0.0452558139	0.0054442647	-0.0969180307	0.049943767	-0.263875467	-0.055494734299999994	0.1778247734	0.0342051487	0.1127191085	0.11587156470000001	0.057291851799999995	0.023704290299999996	0.0178822795	-0.0591436262	0.0692176537	0.0832033028	-0.0016050966	0.0133991601	-0.022160833900000003	-0.032547256600000005	0.1115978766	0.1078204375	0.1016191316	0.0	-0.145504	-0.007370000000000015	0.021171414016	5.431690000000023e-05	0.0568544	0.025437400000000002	0.00323242279936	0.0006470613187599999	0.278	0.040437	0.07728400000000002	0.001635150969	0.00175409	0.00012705000000000008	3.0768317281e-06	1.6141702500000023e-08	0.00268507	0.0	7.2096009049e-06	0.0	-0.00342101	-0.0005432800000000002	1.17033094201e-05	2.951531584000001e-07	0.0	0.0	0.0
771.1369344727195	1.2696870092994461	1.6121051015837713	594652.1717079835	1118.8177302348493	6.803291697661509	1251753.11348786	46.28477792346999	746.2873710867337	0.7970572920833092	556944.8402435483	0.6353003268631777	775.1688408644078	626.6349046760321	1.09658	15.458104	0.12915109999999996	0.07417119999999999	-0.0523844027	-0.0760092158	0.004935622	0.1124708416	-0.0300443243	0.0253788205	0.0823241245	-0.1376642814	-0.2013624373	-0.0708686559	-0.0439506886	-0.028531973999999998	-0.09354442460000001	0.07260534980000001	-0.1304360294	-0.0865136079	0.0133116165	0.1856481706	-0.1827303012	0.0627739175	-0.0311380885	0.0600820829	-0.0641817212	0.063145527	0.0899851252	-0.11633275300000001	0.0520601969	-0.0419480321	0.0691568568	0.0402543441	-0.1038254776	-0.0360235092	-0.0846744035	0.0135787831	-0.1017915488	0.10700937349999999	0.0041370766	-0.0077757914	0.14109797359999998	0.1037006524	-0.059829168899999986	0.0021840702	-0.1485954178	-0.061160164100000004	0.0030820088	-0.0324410433	0.0186285227	-0.1028977768	-0.1147994151	-0.027738629900000002	-0.10493105650000001	-0.0518746948	-0.050025047	0.1789719102	0.10626958460000001	-0.053484694000000006	-0.008332845799999999	-0.21920828190000002	0.02413272	-0.0251216949	0.0081481928	0.0023618077	0.0488341999	0.0554111746	-0.1101277435	-0.0376755139	-0.0574078415	-0.08503479359999999	-0.08465434960000001	0.032956632400000005	-0.0316109924	0.1309963393	-0.10716241439999999	-0.1369196543	-0.1230815076	0.00422566	0.1517470347	0.063714932	0.1356966664	0.10629138380000001	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-0.139245	0.006258999999999987	0.019389170025000003	3.917508099999984e-05	0.0565943	-0.00026009999999999917	0.0032029147924899997	6.765200999999959e-08	0.333279	0.05527899999999997	0.111074891841	0.0030557678409999962	0.0011044300000000002	-0.0006496599999999997	1.2197656249000004e-06	4.2205811559999976e-07	0.0022512	-0.00043387000000000026	5.067901439999999e-06	1.8824317690000025e-07	-0.00368454	-0.0002635300000000001	1.35758350116e-05	6.944806090000006e-08	0.0	0.0	0.0
