global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
737.0387332791072	-1.252398593522912	1.5685022370581685	543226.0943536711	1115.3111785776086	-11.542199175225276	1243919.0250601743	133.2223618005711	731.851426357773	-1.5788738964132565	535606.5102619068	2.4928427807751783	757.47447008195	689.3489331985222	1.055662	22.348991	0.08586913350000001	0.0437829	-0.0313186334	0.059267516	-0.09918382369999999	-0.0197510544	0.0424023482	-0.043325277599999996	-0.1042832114	-0.0507077392	0.14001109650000002	0.017237101100000003	-0.05038228769999999	0.0089869178	0.1603601513	-0.0035041599	-0.0379165646	0.00027477430000000003	-0.029874754500000007	0.0630687881	-0.0853162541	-0.0356223602	-0.1135804959	-0.0575109648	0.0745089803	-0.1547666401	0.0184336181	-0.012323453600000001	-0.06081726110000001	-0.0622487959	0.0346100731	0.10255198060000001	0.0421354249	0.022991085	-0.1235008561	0.0171929077	-0.10547098070000001	-0.023261833500000002	-0.048773769800000005	0.0771907206	-0.0641878354	0.0459568063	0.1316978753	0.0684464476	0.055516196500000003	-0.0047084446	-0.0510815186	-0.0428116708	-0.1280128237	-0.004224963	0.0408718283	-0.0602232075	0.0398690392	0.0206432928	0.0143319002	-0.0676191825	0.1070021617	-0.1193854159	0.0199123598	0.0472610875	-0.0498475425	-0.0192083072	-0.013535668600000002	0.0840193991	-0.0707839988	0.0114569618	-0.0031970412	-0.1135370193	0.0262259538	0.0486821097	0.051886012599999996	0.0973053083	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	0.0503155	0.007822599999999999	0.00253164954025	6.119307075999999e-05	0.110563	-0.010173999999999976	0.012224176969000002	0.00010351027599999947	0.237031	0.037107	0.056183694961	0.001376929449	0.00260031	-0.00021265999999999996	6.761612096100001e-06	4.522427559999997e-08	-0.00103949	0.00011142000000000031	1.0805394600999997e-06	1.2414416400000071e-08	0.000297685	0.00029123067000000005	8.8616359225e-08	8.481530314864888e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.6046997194882	2.565966440380976	6.584183773161415	547015.1118471542	1120.3957612622116	5.084582684602992	1255286.6618543307	25.852981076564568	732.184786569477	0.3333602117039618	536094.5616837905	0.11112903074731023	757.5015571849898	696.0721499323845	0.7920510000000001	16.768188000000002	0.0585644	0.0281172	-0.058734192699999986	0.09424694539999999	-0.1207728438	0.00044822870000000003	0.0117823875	-0.1059200943	-0.08428955710000001	-0.0676435475	0.0901081826	-0.0484124687	-0.060404726900000004	0.0486308293	0.16791366510000005	-0.0402641893	-0.08704899699999999	-0.0111151153	-0.0748140469	0.0291699287	0.0423234649	-0.0315158292	-0.1481919948	-0.148494398	0.0243178082	0.0474807705	-0.05619200110000002	-0.040820266800000005	0.058880880199999985	0.0821973679	-0.052528360999999996	-0.0271196726	-0.0339139292	0.0957747476	0.0845342568	-0.1190115597	0.00035899269999999995	0.0297606458	0.08148666190000001	0.003731074	-0.1554291506	-0.1216033094	-0.0195855043	-0.058854953200000004	0.0280083445	-0.06176655690000001	-0.069499588	-0.09323688349999999	-0.12410844800000001	-0.0361788033	0.0186254729	-0.0726834413	0.0352351591	-0.0252029998	0.0611570555	0.0049217051	0.0650628114	-0.0807911983	-0.0576166687	-0.006475176	-0.13425614519999998	-0.007805930999999999	-0.0188254811	-0.0025341729	-0.0744658971	0.0161576752	0.1369266392	0.0019133504999999998	0.07120348879999999	-0.1193533665	0.1057490458	0.0741599302	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	0.06706480000000001	0.01674930000000001	0.004497687399040001	0.0002805390504900003	0.126838	0.016274999999999998	0.016087878244	0.0002648756249999999	0.233157	-0.003873999999999989	0.054362186649	1.5007875999999912e-05	0.00229086	-0.0003094500000000002	5.2480395396e-06	9.575930250000012e-08	-0.000980623	5.886699999999978e-05	9.616214681290006e-07	3.4653236889999733e-09	0.00036269	6.500499999999998e-05	1.315440361e-07	4.225650024999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.672987895008	2.068288175519797	4.27781597699501	550078.8209731086	1127.2315553837352	6.835794121523577	1270650.979452835	46.72808127185629	732.390388977976	0.2056024084990895	536395.681867311	0.04227235038062648	757.4471514652092	711.7932400468518	0.9329710000000002	19.751558	0.05593425000000001	0.0363604	-0.1183084397	0.022781420299999997	-0.10210483949999999	-0.00047840169999999996	-0.0625974728	-0.0710786275	-0.0316609879	-0.0910038894	0.058459946900000004	0.050623493	-0.0295489875	0.09598646300000001	0.0996842941	0.08712382169999999	-0.030721986099999998	0.0405790637	-0.08779329460000003	-0.0403498252	0.0054027486999999996	-0.0779955384	-0.0115529378	0.013629971000000001	0.1102111889	-0.0089135453	0.0610425136	-0.0203900983	-0.017210275900000002	-0.0339496899	-0.1620011328	-0.0610080641	0.0751621701	0.0423432465	0.0012655835	0.0098921863	-0.053181409000000006	-0.0342362831	-0.052720954699999996	0.028753761200000002	0.1423233665	0.1021337172	0.0212515229	-0.04236770559999999	-0.012605503700000001	-0.0018241714000000002	-0.0404232489	-0.10907533380000001	-0.0579923324	0.08747202130000001	-0.0157436972	-0.0699707352	0.0837617353	-0.0412161359	0.0644711206	-0.025693076000000002	0.0248352669	-0.013309356000000001	-0.0059696104	-0.0734892632	-0.0060993605000000005	0.0363998898	0.049420478	0.0963021194	-0.0622863649	-0.0341385178	0.0311050694	0.0565870667	0.08911245359999999	-0.012390926799999999	0.0669809396	-0.0307900167	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	0.0689063	0.0018414999999999961	0.004748078179690001	3.3911222499999852e-06	0.120877	-0.005961000000000008	0.014611249129000001	3.5533521000000093e-05	0.221492	-0.011665000000000007	0.049058706064	0.0001360722250000002	0.00295519	0.0006643299999999999	8.7331479361e-06	4.413343488999998e-07	-0.000980623	0.0	9.616214681290006e-07	0.0	0.000297685	-6.500499999999998e-05	8.8616359225e-08	4.225650024999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.8179261273438	-2.8550617676642105	8.151377697177889	545851.927967109	1130.3896498590707	3.1580944753354743	1277780.7605085124	9.973560715144444	733.4124514036142	1.0220624256381825	537893.8238738588	1.0446116019014051	760.3757129676825	703.2557005331798	1.0686719999999998	22.624416	0.07272479999999998	0.0402622	-0.0870990517	-0.09733674369999999	-0.019763664	-0.101364933	-0.0555508721	0.1341643741	-0.035535288	-0.10099744599999999	-0.0917397636	0.05087584269999999	0.069732707	0.0436463023	0.0284420687	0.0687096766	0.04982811349999999	0.08291093320000001	-0.10386979689999999	0.0092648321	-0.0319113298	-0.093685965	-0.0528271888	0.0731468822	-0.11626018380000001	-0.0299104127	0.0919489108	0.014998385800000003	-0.055063086399999996	-0.0534787775	0.0789948092	-0.1092545731	0.052186543700000004	-0.0698102211	0.0486133422	-0.09094729730000001	-0.0833715466	-0.1285612505	0.0278328913	-0.0142775633	-0.009826269399999999	-0.0316061588	-0.1114472886	-0.0017885699	-0.0106016184	-0.10793672259999999	0.09996552189999999	-0.0100621398	0.029810484300000002	0.0838218226	-0.08848744789999999	-0.0327048807	0.13868987289999998	0.0649320226	0.044711460599999996	0.0387616013	0.1510703118	0.1285372767	-0.059500582999999996	-0.0201805994	0.0315957321	0.0625167727	-0.017334613500000002	0.01973544	0.009831284499999999	0.0234761814	0.021422715499999998	0.0991929767	0.11643464099999999	0.0037774189	-0.0740892246	0.0229352644	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	0.07115360000000001	0.0022473000000000076	0.005062834792960002	5.0503572900000346e-06	0.13479000000000002	0.013913000000000023	0.018168344100000004	0.00019357156900000065	0.25445100000000004	0.032959000000000044	0.06474531140100002	0.0010862956810000028	0.00263832	-0.00031686999999999986	6.9607324224e-06	1.0040659689999994e-07	-0.000980623	0.0	9.616214681290006e-07	0.0	0.000452925	0.00015524	2.0514105562500005e-07	2.4099457600000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.7865073207312	-1.031418806612578	1.0638247546341146	544328.9303845235	1121.1927745100522	-9.196875349018457	1257073.2376135488	84.58251618538335	734.0194031569127	0.6069517532985174	538784.4842108304	0.3683904308321443	761.0253114740218	687.4066091197377	0.948168	20.07328	0.07189324999999998	0.032194	-0.027626914500000002	-0.11996237050000001	-0.1136970217	-0.0190799772	-0.011161943899999999	0.0423240633	-0.012498443100000001	0.0457945217	0.12418065	-0.0686529605	0.12555162890000002	0.0274065831	0.1047278354	-0.1237319977	-0.0266405069	0.0652573405	-0.055895898799999996	-0.044250792000000004	-0.0618018889	0.0035605221	-0.0829968671	0.16952864829999995	0.10600635189999999	-0.127908556	0.1216128219	0.0854229017	0.11425542779999999	-0.0664684076	-0.0346234473	-0.18615664920000002	0.0252685244	0.0330888774	0.11198974199999999	-0.0101953926	-0.012612794299999999	0.0617259197	-0.13589363880000002	0.0323456309	0.055660966900000004	-0.1468682701	-0.08601812710000001	-0.0035289742	0.0408460581	-0.032699593	0.11970162529999999	-0.0237798579	-0.07104278110000001	-0.09453038429999999	-0.0268705113	-0.0179515591	0.0616942904	0.051801717000000004	0.0768729096	-0.1416555658	0.078907672	-0.051231448	0.1453641445	-0.0224006475	0.17084339329999998	0.1382639416	0.0364727203	0.0667791253	0.007122597099999998	0.0252050475	-0.1127723609	0.0065815768999999994	0.1669603542	-0.077375083	-0.0343508777	-0.0921873684	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	0.073887	0.0027333999999999826	0.005459288769	7.471475559999907e-06	0.124961	-0.00982900000000003	0.015615251520999997	9.660924100000063e-05	0.244085	-0.010366000000000042	0.059577487225	0.00010745395600000089	0.00302097	0.00038265	9.1262597409e-06	1.464210225e-07	-0.000668741	0.00031188200000000014	4.4721452508100006e-07	9.727038192400004e-08	0.00073769	0.00028476500000000003	5.441865361000001e-07	8.109110522500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.0854461656578	0.2989388449266244	0.08936443300606438	544770.1258415581	1119.7384247319567	-1.4543497780955477	1253814.1398212041	2.115133277046569	733.0702348920081	-0.9491682649046423	537391.969284624	0.9009203951020897	758.8942857329511	683.6577894670122	0.827119	17.510593	0.0414023	0.0277051	-0.0124423607	-0.09034650050000001	-0.1297970151	0.060252457999999995	-0.028483266099999998	0.009337519499999999	0.0137408331	0.0336046046	0.0951831364	0.0288355372	0.0801756305	-0.0180730884	0.1587681252	-0.10808907779999999	-0.023066346499999998	-0.0080728993	-0.0952040489	-0.0867170783	-0.11353037269999999	-0.0491743108	0.059064401900000015	0.053191226200000004	0.0342641592	-0.0786832687	0.0731865032	-0.11487549220000001	-0.0226953756	0.0400083598	-0.1001562741	-0.0215599434	0.1013138309	0.0631240914	-0.0719365959	-0.0081565845	-0.044727608499999995	-0.0479352813	0.0223521741	-0.0374481188	0.003535928	-0.1069974759	0.0410286268	-0.0037962506	-0.0935082867	0.04603191190000002	0.059981594900000004	-0.024732695099999997	-0.1468420054	-0.0438678829	-0.0066333209	0.0015286163	0.0123224486	0.0351322626	0.1892075995	-0.0976891027	0.0522812134	0.0040192347	0.0683298468	0.054976307300000006	0.1174060308	-0.1045980972	0.0559222636	0.051860137	-0.1159245516	0.0766805269	-0.0397241281	0.0119174292	0.0680537472	0.089909733	0.032923658599999996	0.0835888274	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	0.0783958	0.004508800000000007	0.00614590145764	2.0329277440000062e-05	0.128091	0.0031300000000000217	0.016407304281000002	9.796900000000137e-06	0.270875	0.02678999999999998	0.07337326562499999	0.0007177040999999991	0.00301865	-2.3200000000000998e-06	9.1122478225e-06	5.382400000000463e-12	-0.000615597	5.314400000000009e-05	3.789596664089999e-07	2.824284736000009e-09	0.000821696	8.400599999999998e-05	6.75184316416e-07	7.0570080359999954e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.8738697659644	0.7884236003066007	0.6216117735204225	545934.5954229314	1117.4592430839937	-2.2791816479630143	1248715.159953852	5.194668984411401	731.899886214161	-1.1703486778470733	535677.4434403018	1.3697160277383926	756.6870051665492	689.0660356149954	0.981934	20.78813	0.09260835000000002	0.0425476	-0.0269305198	-0.052002541500000006	-0.12395344	0.10560847570000001	-0.0037211299	-0.0593392326	0.0012960893	-0.007248101	0.0682700088	0.0030049428000000003	-0.0421600693	0.0517568375	0.1356079045	0.0161654251	0.0243570488	0.040678904700000004	-0.1100520705	0.10170201949999999	-0.0690320749	0.019867076299999998	0.0068926739	0.056847278499999994	-0.011783998200000001	-0.0178621027	0.0702213525	-0.044937781600000004	-0.025703264	0.034694754700000004	-0.1398063793	0.0427444185	0.039883125299999996	-0.1499800913	-0.09954142029999999	0.1158889368	0.0059520009	0.073713821	0.1074646514	0.0019100697	-0.08416448380000001	-0.0382906	0.0644554516	-0.07099030719999999	-0.0030141901	0.1126380999	-0.0565850714	-0.07364637190000001	-0.1002442615	0.031382341099999995	0.0257784054	-0.015242926799999999	0.1278380169	0.014568197	0.0167734334	-0.0028799440999999998	0.0701287825	0.053289055099999996	0.011305797	-0.009122010699999999	0.045887957	-0.0044219123	0.023902504900000003	0.057783013200000004	-0.022880631800000002	0.0688875979	0.0075052146	0.0592624521	-0.043768903899999996	0.0361941934	0.0848588293	0.1031248892	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	0.0621589	-0.0162369	0.00386372884921	0.00026363692160999994	0.101692	-0.02639900000000002	0.010341262864	0.000696907201000001	0.288128	0.01725300000000002	0.083017744384	0.00029766600900000065	0.00295519	-6.345999999999999e-05	8.7331479361e-06	4.0271715999999995e-09	-0.000361349	0.00025424799999999994	1.3057309980100002e-07	6.464204550399996e-08	0.000485015	-0.00033668099999999997	2.35239550225e-07	1.1335409576100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.5831441091873	-1.2907256567771128	1.665972721062709	544028.8944739943	1126.447186964088	8.987943880094235	1268883.2650193071	80.78313519172342	732.5411277440039	0.6412415298428868	536616.503836457	0.411190699595246	758.6920874541702	681.2258236376679	1.239639	26.243887	0.17608555	0.08072389999999999	-0.007878215400000001	-0.1029796982	0.019426312299999998	-0.0369922796	-0.0457926237	0.0922353518	-0.0063967677	-0.0627095921	-0.13391056699999998	0.136326747	0.0427427674	-0.003788562	-0.0335271085	0.0392889688	0.010412936	0.076430158	0.0338820232	-0.0292044072	0.0282291673	-0.0826403783	0.0122046871	0.0220560116	0.0806079159	0.0437696096	0.07115800139999999	-0.0921942365	0.0109818151	0.023036658999999998	-0.0773281761	-0.0650217666	0.0234415771	-0.19802451440000002	-0.1572594635	0.0305823073	-0.0040555538	0.023233985899999997	0.08149304	0.05538837940000002	0.1544234769	-0.2639514576	-0.0046798582	-0.1317330344	0.0489839061	-0.020189861899999998	0.057496188499999996	0.0155036809	0.0778997117	0.0665123148	-0.0508112475	-0.0303129445	0.022171738599999997	0.0650136137	0.0102024322	0.0456261653	0.0769776221	-0.018557818700000003	-0.0636991707	-0.0061566639000000005	0.1246757535	0.0090061679	-0.0645616453	0.0579723687	0.0512605749	0.1570560036	-0.0404891775	0.1802024793	0.0167573885	-0.074648872	0.027921138199999997	0.0400510605	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	0.0491708	-0.012988100000000002	0.00241776757264	0.00016869074161000007	0.108144	0.006452000000000013	0.011695124736000002	4.162830400000017e-05	0.327757	0.039629000000000025	0.107424651049	0.001570457641000002	0.00214378	-0.0008114099999999997	4.5957926884e-06	6.583861880999999e-07	0.000372774	0.000734123	1.3896045507600004e-07	5.389365791290001e-07	-0.000309781	-0.0007947960000000001	9.596426796099996e-08	6.317006816159999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.6639841031456	4.080839993958307	16.653255056289634	550065.465315751	1138.9433897925749	12.496202828486958	1297192.0451522009	156.15508513068545	734.9636209772564	2.422493233252453	540171.52416	5.868473465153924	763.4462791866263	685.4479244151537	1.94398	41.155212	0.58789025	0.29112	-0.006069735	-0.1486414398	-0.2525725978	-0.0418740742	-0.156561129	0.05076719019999999	-0.1253412938	0.1305988089	0.025954964700000003	-0.2686086744	0.1567537414	0.101722569	0.0814237897	-0.1506465503	0.0951250757	0.12036974380000001	0.2864725902	-0.2040513821	-0.0167936495	0.0372629312	0.0643510356	0.037569025299999996	0.0237500689	-0.0782224863	-0.0377283167	0.1587400565	-0.10707126859999999	-0.0103356578	0.0320004895	0.0265250491	-0.09459876939999999	-0.0183279581	-0.0710343529	-0.0109420724	-0.007407009399999998	-0.017565658999999997	0.0202866973	-0.10047993699999999	0.0266873623	0.0022474587	-0.0120668342	-0.1257892708	0.07003377179999999	-0.0895824626	0.1663351297	-0.0484804874	-0.0834986972	-0.1077047394	-0.21286887300000001	0.062108824800000004	-0.1249263115	0.1932014506	-0.0498287563	-0.1113229157	-0.1303501536	0.0437736987	0.07255681209999999	-0.0717891712	-0.0517450798	0.18103996039999998	0.0049693439	0.08943182529999999	0.045773738099999996	-0.13447851060000002	-0.004369688300000001	-0.0933284254	-0.10777620460000001	0.0125426479	-0.0036956622	-0.0660998557	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.0513142	-0.100485	0.0026331471216399995	0.010097235224999996	0.273341	0.16519699999999998	0.074715302281	0.027290048808999996	0.26433	-0.06342700000000001	0.06987034889999999	0.004022984329000001	0.00585108	0.0037073	3.42351371664e-05	1.374407329e-05	0.00089302	0.000520246	7.974847204e-07	2.7065590051600005e-07	-0.00125786	-0.0009480789999999999	1.5822117796e-06	8.98853790241e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
744.5811702680562	2.9171861649106177	8.509975120745917	554401.1191177481	1141.4669084284042	2.523518635829305	1302946.7030370987	6.368146305377795	734.7642406871503	-0.1993802901060917	539878.4893925645	0.039752500082789285	761.5647383978052	688.3551723091043	2.258089	47.80508	0.6638508500000001	0.421862	-0.012680598700000002	-0.0205149118	0.0724673471	0.1207412322	-0.20063912399999997	-0.1202344854	-0.022708965299999998	0.13943702619999998	-0.039030627000000005	0.08688648480000001	0.0573182299	0.1173039907	-0.053415045999999994	-0.1621823748	-0.0155894725	-0.10485233449999999	-0.0995727373	-0.046962877400000005	0.1909127416	0.0817152556	0.1989501739	-0.0186821855	-0.0047648073	0.1515382113	-0.0941504731	-0.1855542247	0.0860252164	-0.0017806191	0.09022243890000001	0.0769609133	0.09273979619999999	0.0030729077000000004	-0.1164117166	-0.2026801602	-0.1724670508	-0.053009500999999994	-0.1059893142	0.0041504384	-0.1350179458	0.0488933414	-0.2175170432	-0.0489723076	0.0512365812	-0.0098256783	0.033089645	-0.1310011089	-0.020562936	-0.2005814614	-0.048633542	0.0815737398	-0.1358687051	-0.2193807461	0.009201720600000001	0.1996424805	-0.0766432564	0.1851401296	0.1197695483	0.0288158169	-0.1352702922	-0.25770466350000004	-0.1414667293	-0.0071533556	0.009836536199999999	0.0149760477	0.0955179815	0.0738923632	0.20087448530000002	0.12918028439999998	-0.1069592043	0.0346201783	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.100831	-0.049516799999999986	0.010166890560999998	0.002451913482239999	0.035666500000000004	-0.23767449999999998	0.0012720992222500006	0.05648916795025	0.310287	0.04595699999999997	0.096278022369	0.0021120458489999974	-0.000551221	-0.006402301	3.03844590841e-07	4.0989458094601e-05	0.0010088	0.00011578	1.01767744e-06	1.34050084e-08	-0.0013538300000000005	-9.597000000000056e-05	1.832855668900001e-06	9.210240900000108e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0
738.3885954168512	-6.192574851204995	38.34798328777657	545217.7178416704	1128.3904052537348	-13.076503174669368	1273264.906668688	170.9949352771381	733.0726874058272	-1.6915532813230811	537395.5650204016	2.861352503554883	758.2198863213713	679.5823458100067	1.460065	30.91045	0.24206655	0.129527	0.006038748399999999	-0.0686574365	0.22972589129999998	0.1011829615	-0.08971007689999999	0.055546278899999996	0.1449541168	0.0095012654	-0.120640226	0.1684511181	0.0495148739	-0.0109448247	-0.2562230557	0.0029640287	0.056711687300000015	0.0665255825	0.0727020199	0.20349606120000002	0.140349942	0.051107247	0.0676686703	-0.1153425933	0.08969976240000001	0.0901875618	-0.1183110913	-0.038310494300000004	-0.1084103426	0.028666895499999998	-0.021952810899999998	0.0732596384	0.0422712717	0.0845276949	-0.058735792	-0.12075585330000001	0.11482272800000001	-0.004663442	0.0091256663	0.1725187202	-0.013925116699999998	-0.0491668237	0.0048493367	-0.0160455533	-0.028965437400000002	-0.0537380555	0.0499073104	0.0445795359	0.214129498	-0.037338820099999996	0.0070810622	0.0411078272	0.0299742435	-0.0694451458	-0.1423423783	0.1353428133	-0.08678648189999999	-0.1432337427	0.0105794845	-0.0163350604	-0.08778774619999999	-0.0875545677	-0.0968317193	-0.0458576438	0.0181436216	0.0998529425	-0.150244999	-0.09843010560000001	-0.1563968684	-0.0517151367	-0.0316630531	0.0328663516	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	-0.104054	-0.003223000000000004	0.010827234915999998	1.0387729000000025e-05	0.11552200000000006	0.07985550000000005	0.013345332484000013	0.006376900880250008	0.400945	0.09065800000000003	0.160756893025	0.008218872964000003	-0.0011114	-0.0005601790000000001	1.23520996e-06	3.138005120410001e-07	0.000346328	-0.000662472	1.1994308358399998e-07	4.3886915078400004e-07	-0.00120988	0.00014395000000000054	1.4638096144e-06	2.072160250000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.8604107479476	-2.5281846689035774	6.3917177200790904	541490.5441061382	1118.3266782980827	-10.0637269556521	1250654.5593932234	101.2786002379187	730.8256851614062	-2.2470022444209694	534106.1820916389	5.049019086432872	756.6896675741133	666.1200813770295	1.237128	26.190727	0.16287501499999998	0.0911645	0.0413047308	-0.0363696297	0.10247590949999999	0.0874239271	0.0170903986	-0.0243540825	0.0404765608	0.0503695696	0.057315262400000004	0.0772759507	-0.0519576618	-0.053113351399999995	-0.055200626100000004	0.1351274435	0.0184420051	-0.0435585963	0.0151291533	0.0422885468	0.1648221576	0.005800884599999999	0.1010348556	0.020396583	0.1437961	0.026532654500000002	-0.06186609360000001	0.0661082202	-0.12460936140000001	-0.0503528859	0.1187943516	0.0609903771	-0.1039662911	0.0341366173	-0.0470308571	-0.0198856112	0.1078316758	-0.0363095073	-0.19278320280000005	-0.12558314310000002	-0.0175753362	-0.0668444746	0.0794936203	0.1528449691	-0.0077125839	-0.037710526099999996	-0.0501272839	0.030825363799999998	-0.0292840047	0.0776983108	0.036319768599999996	0.0044114723	-0.0464025771	-0.1386719909	-0.1147037826	0.0918996314	-0.1159671797	-0.063838097	-0.0166543273	-0.0353701952	-0.0358802381	0.0176094448	-0.0766161971	0.019775661	0.0098530536	-0.0683311278	-0.1198406991	-0.0836176482	-0.0194149521	0.0251915005	-0.2103981529	-0.030154064900000006	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	-0.07677039999999999	0.0272836	0.005893694316159998	0.0007443948289600003	0.174404	0.05888199999999995	0.030416755216000006	0.0034670899239999933	0.400786	-0.00015899999999996473	0.160629417796	2.5280999999988787e-08	2.01783e-05	0.0011315783	4.0716379089e-10	1.2804694490308901e-06	0.000431412	8.508399999999997e-05	1.86116313744e-07	7.239287055999994e-09	-0.0008955339999999998	0.0003143460000000001	8.019811451559999e-07	9.881340771600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.0427934272113	-0.8176173207363036	0.6684980831680115	540287.9081692782	1107.4295598965552	-10.89711840152745	1226400.230132678	118.74718945690815	731.8343950118073	1.0087098504010328	535581.5817222979	1.017495562296074	756.2088714951573	676.2644344382427	1.106737	23.430269	0.11075513500000003	0.053134	0.0186575526	0.0086492352	0.1293647492	-0.0868434828	0.0943605405	0.06206981440000001	0.0214485863	-0.0406149284	-0.012738971000000002	0.1318158146	0.0137309893	-0.1172511442	-0.028518067799999998	0.0952489158	-0.006209703100000001	-0.0948032793	0.0871206446	-0.005770371	-0.0363311228	0.057287525199999995	0.082450362	-0.017970915	0.1623861929	0.1200360236	0.0205289379	0.0431661167	0.1495342422	0.0078615026	0.1800605543	0.0169461645	0.06595881769999999	-0.1354644712	0.0616271218	0.0318451935	-0.11774056320000001	-0.0834477996	0.09426897390000001	0.011829832	-0.037351709500000004	-0.0706841353	0.030463237	0.0902359788	0.1072841431	0.066960086	0.0004079499	0.10090729050000001	0.0183460473	0.0893196335	0.0905249921	-0.0068355234	-0.042240408300000004	-0.047794132999999996	0.0082025133	0.0137481321	-0.1369756777	-0.0541152566	-0.0010674296000000002	0.1118065083	0.135548091	-0.0833310239	-0.0599096308	0.06761641110000001	0.1808717446	0.1015192195	0.1652330667	0.039088484300000004	-0.0132641709	-0.0772461423	0.0377767882	-0.06405659030000001	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	-0.0669808	0.009789599999999996	0.004486427568639999	9.583626815999991e-05	0.195435	0.021030999999999998	0.038194839225	0.00044230296099999973	0.420737	0.01995099999999994	0.17701962316899994	0.0003980424009999976	0.0008099169999999997	0.0007897386999999997	6.559655468889995e-07	6.236872142776895e-07	0.000204066	-0.000227346	4.164293235599999e-08	5.1686203716000007e-08	-0.00107812	-0.000182586	1.1623427343999998e-06	3.3337647396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
