global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
770.7445963343605	n/a	n/a	594047.2327786161	1139.0840242968075	n/a	1297512.4144082095	n/a	731.9926051544718	n/a	535813.1740008304	n/a	763.7486305656591	747.2334757245609	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-6.8531000000000015e-09	n/a	4.6964979610000006e-17	n/a	-1.05577e-09	n/a	1.1146502929e-18	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	-5.77422e-05	n/a	3.334161660840001e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0
758.9955647617613	-11.749031572599163	138.03974289393202	576074.2673280251	1102.649433363229	-36.43459093357842	1215835.77289625	1327.4794164971947	732.0919591029129	0.09935394844114853	535958.6365831412	0.009871207070846402	762.3838449116887	722.7060883566357	2.123483	32.664646000000005	0.17029730420267006	0.109177	-0.036504034399999996	-0.1720259966	-0.024297880499999997	-0.3033852117	0.0821461483	-0.0692658153	-0.1580576867	-0.0232727753	-0.1664403404	0.0058096738	0.054086742199999996	-0.0687309302	0.0451924696	-0.0365578082	0.0854105657	0.17213678920000006	-0.1326717344	0.097434174	-0.0608046642	0.0439636257	-0.0033132634000000005	0.0273954017	-0.0045942846999999995	0.027218807400000003	-0.10988205599999999	0.0129790572	-0.190140312	0.15506370279999998	-0.1514421174	0.0040234542	-0.0205507712	0.0973266542	-0.0262114384	0.0650300823	-0.1141187229	0.0001782784	0.0767454325	-0.067084058	0.046371350199999994	-0.0384111459	0.0928342019	-0.0437768629	0.0964434849	0.031999115	-0.0779102437	-0.0559177494	0.0461490929	0.0151914448	-0.19591807379999998	0.048695225	-0.0601702178	0.0953322134	-0.021191217000000002	0.0786419089	-0.14680044220000002	0.025465312799999997	0.006223796899999999	-0.1171598167	0.21204791809999998	-0.0083439829	0.1798674925	-0.0697121501	0.1344482769	-0.1461348371	0.231171387	-0.0336609777	0.0813459524	-0.1417068115	0.08822609949999999	-0.0566370108	0.1256415166	-0.019756017	0.0760114354	-0.0654270537	0.1495977231	-0.0177063989	0.0367853723	-0.0814400431	0.0779062359	-0.0903171863	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.017144099999999995	-0.017144093146899998	0.0002939201648099998	0.0002939199298295833	0.0381371	0.03813710105576999	0.00145443839641	0.0014544384769380133	0.0988504	0.0988504	0.00977140158016	0.00977140158016	-0.000265572	-0.000265572	7.0528487184e-08	7.0528487184e-08	-0.0	0.0	0.0	0.0	0.0	5.77422e-05	0.0	3.334161660840001e-09	1.0	0.0	0.0	0.0	0.0	0.0
754.6134245611287	-4.382140200632648	19.203152738000746	569441.4205278743	1083.433213962242	-19.216219400987033	1173827.529116553	369.26308806687035	731.304370048806	-0.7875890541068884	534806.0816524811	0.6202965181489832	760.2363386308638	715.3567715306183	1.45384	22.3638	0.08473427500000001	0.0605407	-0.0065708002	-0.169147968	-0.0057396043	-0.1544455259	-0.0967393808	-0.085613341	-0.2019334757	0.0487689179	-0.18049542579999997	-0.0747926456	0.12352728369999999	-0.044309376799999994	0.0030716876000000002	-0.0307786904	0.22212131329999998	0.008108046899999999	-0.1305310394	0.129099671	-0.08963933	-0.0682634914	0.0745840188	-0.0641560801	-0.045284167	0.14315803789999998	-0.08096583190000001	-0.0542411664	0.0872131199	0.1119344633	-0.0099416187	0.0089930858	-0.022272378	-0.0923489698	-0.024105688700000003	0.0835891483	-0.015156799299999999	-0.0228418475	-0.0437885287	-0.1820466812	-0.014462630800000001	0.006445035	-0.0902088187	-0.1883329726	-0.053855141100000004	0.1155689501	-0.1034811185	-0.09803087210000001	-0.1264807565	0.0094786501	-0.2119134804	0.019173831699999998	0.0604717079	0.06404485089999999	0.012874264	-0.0307382821	-0.1337434297	0.208947281	-0.0272457263	-0.18071755609999998	0.064976651	0.0174415859	0.1107056606	-0.20568522379999998	0.06610087719999999	0.016757967	0.0392886664	-0.07826884099999999	0.2167840601	-0.058098937300000014	-0.0519275908	-0.0355493781	-0.11830173199999999	-0.1017707584	0.0771782012	-0.0086066539	-0.0989198124	0.0098737556	0.0069381422	0.07943928530000001	-0.0870302375	-0.0353087293	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	-0.0256737	-0.008529600000000005	0.0006591388716900001	7.275407616000009e-05	0.0339986	-0.004138500000000003	0.0011559048019599998	1.7127182250000028e-05	0.09731890000000004	-0.0015314999999999494	0.009470968297210008	2.3454922499998457e-06	0.000894872	0.0011604439999999998	8.00795896384e-07	1.346630277136e-06	-0.000177189	-0.000177189	3.139594172100001e-08	3.139594172100001e-08	7.30605e-05	7.30605e-05	5.337836660250001e-09	5.337836660250001e-09	0.0	0.0	0.0	0.0	0.0	0.0
748.7353589071953	-5.8780656539333895	34.55165583195138	560604.6376778865	1067.527584596404	-15.905629365837967	1139615.143874233	252.9890455234071	731.0791710061795	-0.2251990426265138	534476.7542790828	0.05071460879989838	759.8926313183293	672.9416215989758	1.628118	25.044643	0.180286455	0.112781	0.1086097324	-0.0437486579	-0.0538843926	0.008287524499999999	-0.1940116011	-0.0777279793	-0.1657879733	0.103342114	-0.20436447300000002	-0.1310938677	0.0878036483	-0.0358893011	0.0029440419	0.0020036602	0.186567523	0.026947610499999997	-0.1591197026	-0.110554499	0.0089719767	-0.008198905	-0.0396830476	0.0467238027	-0.0671066566	0.0671683249	-0.1667074152	-0.0281615799	0.022892996000000002	0.0199857537	0.1490798403	0.046629587800000004	0.1104629835	-0.0834505307	0.0472801112	-0.1234208102	-0.030862715699999998	-0.0061412609	-0.0582164009	0.0514896684	-0.007248209499999998	-0.10187464119999999	-0.0643709209	0.1117107014	0.0208092215	-0.07666825690000001	-0.0161891231	-0.06840896769999999	0.1655973477	0.0388164347	-0.2249825231	0.060671001399999994	0.1115644661	0.0067713203000000005	-0.0209094277	0.051281672	-0.1507282412	0.14534704539999999	0.1052750524	-0.1779333942	-0.07227148650000001	0.023265983799999997	-0.045020841299999996	-0.027534437400000004	0.1084237694	0.05800634900000001	-0.0394083451	0.0345025162	-0.0039838653	0.024959677000000003	0.0600787843	0.1176061645	-0.0522546947	-0.1261050655	-0.1359214778	-0.1195955031	0.0142802775	-0.1443324999	0.0482224629	0.0351557445	0.0669106826	0.0472361108	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0360642	-0.010390499999999995	0.0013006265216400001	0.00010796249024999992	0.0167304	-0.017268199999999997	0.00027990628416	0.00029819073123999986	0.182458	0.08513909999999994	0.033290921764	0.007248666348809989	-0.000275311	-0.001170183	7.579614672099999e-08	1.369328253489e-06	-0.0	0.000177189	0.0	3.139594172100001e-08	7.54616e-05	2.4011e-06	5.694453074560001e-09	5.765281209999999e-12	0.0	1.0	0.0	0.0	0.0	0.0
748.1800044196085	-0.5553544875867829	0.30841860688277817	559773.3190133254	1054.163272020806	-13.364312575597978	1111260.2040776121	178.60485061828624	730.1149419087088	-0.9642290974707066	533067.8283983573	0.9297377524091734	757.6210479956212	652.1739821167116	1.267351	19.495129	0.09925418	0.0460624	0.1470733951	0.0704456051	-0.022495501600000002	0.1381630528	-0.1545828088	-0.1411484774	-0.0650158448	0.0226170302	-0.0982604267	-0.155294614	0.0149745532	0.0019896133	0.047731813	0.045696588600000004	0.1127423857	0.0392449328	-0.1381317774	-0.141690503	0.0587809579	-0.0497012365	0.060678314299999994	-0.0544770179	0.0644704971	-0.2109989026	-0.0223303039	0.17568572940000002	-0.0320441843	0.0276965759	0.14044645279999998	-0.0518752179	0.1153381344	0.0118346398	-0.0128438019	0.1473875267	0.08956171289999999	-0.021290358	0.0630541496	-0.0023174005	0.0262033908	-0.0316775688	0.11256583619999999	0.0464290613	-0.09447541599999999	0.014584161200000001	0.0810785325	0.10071833050000001	0.055470522599999995	-0.1872553411	-0.09816598550000001	0.1060390633	0.1233819832	-0.04045485	-0.052644796699999996	0.018000886299999998	-0.1313194053	0.1033785802	0.1322082579	-0.1095280803	-0.17967317800000002	0.0909113461	0.10191945460000001	-0.07039889190000001	-0.056448208	-0.0482324616	0.0160951292	0.1069099242	0.09820927630000001	0.10254614150000001	0.0980920711	0.10284164109999999	0.0762167714	0.1000177388	-0.0682429096	0.0606402713	-0.031433997400000004	0.10288950390000001	0.0432875345	-0.1155273008	0.07844127969999999	0.1549083828	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-0.0530197	-0.016955500000000002	0.0028110885880900005	0.00028748898025000017	0.044260400000000005	0.02753000000000001	0.0019589830081600005	0.0007579009000000004	0.207433	0.024975000000000025	0.043028449489	0.0006237506250000013	-0.000272398	2.9130000000000037e-06	7.4200670404e-08	8.485569000000022e-12	-0.00031545200000000003	-0.00031545200000000003	9.950996430400002e-08	9.950996430400002e-08	-0.000202047	-0.00027750860000000003	4.0822990209e-08	7.701102307396001e-08	0.0	0.0	0.0	0.0	0.0	0.0
749.2837453512767	1.1037409316681988	1.2182440442397835	561426.1310476369	1060.4443880654871	6.2811160446810845	1124542.3001795856	39.45241876675015	730.0204487209544	-0.09449318775443773	532929.8555507436	0.008928962531995417	757.3128177550873	655.1640849126114	1.153556	17.744657999999994	0.06796016999999997	0.0328579	0.1337345459	0.1502940046	-0.0813483246	0.1424703293	-0.0671752742	-0.1334023289	-0.00339118	0.0817559466	-0.0437009705	-0.12122749390000001	-0.1316316033	0.014418256499999999	0.152937335	0.0493078786	0.1277287902	0.0789972989	-0.1077293765	-0.0826246682	-0.010089463	-0.023777213300000002	-0.013933553999999999	-0.0028795393	0.1025622453	-0.07001627839999999	-0.0484535237	-0.08402672900000001	0.06811740150000001	-0.1672432095	-0.023622456899999998	-0.0332512167	0.1032064076	0.0284975234	-0.0646906592	-0.1000435784	-0.0318260994	-0.0393039156	-0.05096265480000002	0.0168232956	0.08676384029999999	-0.031082747	-0.0964434091	0.138265682	0.0803835846	0.0938263015	0.034247856800000004	0.0125817942	-0.1519140949	-0.1035980928	-0.0122066964	0.11386325109999999	0.037811056	-0.1492641758	-0.1154877774	0.008328928499999999	-0.1286627064	0.07755163150000001	0.0871996766	-0.057253069000000004	-0.11935145429999999	0.020540940900000002	0.0648558494	0.12356807759999999	0.0327802389	0.1759581659	0.0248577947	0.1041525216	-0.1552571214	-0.0760256933	0.05831486070000001	0.044427084400000004	-0.0128411157	-0.0552877076	0.0467900366	0.0782778695	0.0406394051	-0.0460071457	-0.10915500480000001	-0.1488429975	0.08749434269999999	0.044989225199999996	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.0594669	-0.006447199999999993	0.0035363121956099993	4.156638783999991e-05	0.0298792	-0.014381200000000004	0.0008927665926400002	0.0002068189134400001	0.234863	0.02743000000000001	0.055160628769000006	0.0007524049000000006	-3.50646e-05	0.0002373334	1.2295261731600004e-09	5.632714275555998e-08	-0.000414389	-9.8937e-05	1.7171824332100006e-07	9.788529969e-09	-0.000259812	-5.7764999999999986e-05	6.750227534400001e-08	3.3367952249999984e-09	0.0	0.0	0.0	0.0	0.0	0.0
752.1124598604108	2.8287145091341017	8.001625774185783	565673.152277278	1071.3823223239076	10.937934258420459	1147860.0805881694	119.63840584152784	730.0542310077287	0.03378228677433981	532979.1802122862	0.0011412428997037345	756.7774168209331	675.4712667631933	1.157566	17.806345	0.06603187999999999	0.035337	0.0612622059	0.1565029828	-0.0614901766	0.1071818605	0.049740703	-0.0818529573	-0.1078041967	0.0367157862	0.0551326131	-0.0297878533	-0.0708115448	-0.12487289830000001	0.2001767209	0.013192956799999999	0.016256268600000002	-0.0384602818	-0.1063181931	-0.049913562599999996	-0.1992484432	-0.0394996557	-0.0359777135	0.1513962284	0.028190177200000006	0.042373309500000005	0.0571630816	-0.07708824019999999	0.0832414145	-0.0237135146	0.0236428565	0.013243193600000001	-0.0273960709	-0.08666137380000001	0.0293936714	-0.1499219434	0.1547324697	0.0399731266	-0.00041672730000000003	0.0427583317	-0.0415972225	0.1072158533	0.10838815339999999	0.053232932999999996	-0.0152520126	-0.06270591	-0.0592659857	-0.100043528	0.044322983899999994	0.0629126912	0.068122093	0.0953594062	-0.020600845	-0.0143294184	-0.2267473668	-0.1006944803	0.0218690431	-0.031660594300000004	0.0509343987	-0.0615504461	-0.0062403893	0.0418215336	-0.1531892053	0.0796712686	-0.0255213088	0.0882314761	0.0385530086	0.1309000783	0.0662533097	-0.08512894720000001	-0.0341747335	-0.081985497	-0.12863489	-0.1432062985	0.0186070397	0.14142012029999998	0.1241790571	0.0338740268	-0.0131033465	0.0164289595	0.1010522507	0.0384446248	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.048900300000000015	0.010566599999999987	0.002391239340090001	0.00011165303555999975	0.0468144	0.016935199999999997	0.00219158804736	0.00028680099903999985	0.234718	-0.00014500000000003402	0.055092539523999985	2.1025000000009855e-08	0.000435517	0.0004705816	1.8967505728900002e-07	2.2144704225856e-07	-0.000134232	0.0002801570000000001	1.8018229824e-08	7.848794464900004e-08	-0.000242849	1.6962999999999993e-05	5.8975636801e-08	2.8774336899999975e-10	0.0	0.0	0.0	0.0	0.0	0.0
754.5040042003569	2.3915443399461083	5.7194843299282665	569276.2923543722	1078.1752313332897	6.792909009382129	1162461.829460593	46.1436128097449	729.9403919924401	-0.11383901528859043	532812.9758620772	0.012959321401875924	757.2022763905002	687.9836462892986	1.266578	19.483229	0.08060002499999998	0.0418441	-0.0013895955	0.1452729145	0.1109249952	0.0960935875	0.1515311654	-0.1408165437	-0.011815947700000001	-0.13610529289999998	0.1477240138	0.0022874408	-0.0304875002	-0.18600788489999998	0.04897803110000001	0.0866090672	0.0347918827	0.038040647999999996	0.0341010899	0.058434796799999994	0.0129149014	-0.15106965949999998	-0.052955691900000004	-0.0398962625	-0.0195707522	-0.1258513964	0.1029513267	0.0366264795	-0.011011171399999999	-0.0513039442	0.0334686486	0.0325582668	0.021163859900000002	-0.1569041598	0.0655160432	0.0213967035	0.0128731752	-0.0612319346	0.0050603633000000005	-0.147647785	-0.025606362599999998	0.0562795186	0.0173943906	0.0706598697	0.0196049386	0.044927240800000004	-0.1329408819	-0.0319435227	-0.043763745	-0.0823582998	0.1427976145	0.18179558980000002	-0.0765551367	0.0928841063	-0.0760326793	0.019870773300000002	-0.058920481	-0.0361147307	-0.1510829551	0.0671936944	-0.0154045106	0.0236862948	-0.0173559646	0.1181435278	0.0026633513	-0.0764659722	-0.1419133043	0.0973968213	0.1339673438	-0.0497527006	-0.0098562838	-0.0255497705	-0.132821364	0.0765395063	0.0367733486	0.0069782041000000005	0.0749897192	0.09155096800000001	0.0181882032	-0.0203147131	-0.0756305676	-0.0094069753	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.045003	0.0038973000000000133	0.002025270009	1.5188947290000103e-05	0.0167446	-0.030069799999999997	0.00028038162915999993	0.00090419287204	0.243495	0.008777000000000007	0.059289815025000005	7.703572900000012e-05	5.724850000000001e-05	-0.0003782685	3.277390752250001e-09	1.4308705809225e-07	-0.000378483	-0.00024425099999999996	1.4324938128900006e-07	5.965855100099999e-08	-0.00010825	0.000134599	1.17180625e-08	1.8116890801e-08	0.0	0.0	0.0	0.0	0.0	0.0
757.1838011489941	2.679796948637204	7.1813116859252695	573327.3087224396	1077.9132259163473	-0.2620054169424293	1161896.9226053865	0.06864683850717622	730.4636042727839	0.5232122803437278	533577.0771671862	0.2737510903024836	756.5924601345889	708.5863987009321	1.20682	18.563997	0.08368907500000003	0.0391069	-0.055968715599999996	0.1013313956	0.0870373845	0.023241691499999998	0.1375523373	-0.09819436570000001	0.0021161958	0.1115209287	0.1483418222	0.0290050496	-0.0745362789	-0.16480045210000002	-0.13293649300000002	-0.019504165	0.0019323656	-0.053666080899999996	0.025509887599999996	-0.0641362982	-0.0738571341	-0.051389717800000005	-0.1242151708	-0.1650728314	0.0710934107	0.0013817514000000002	0.06039046150000001	-0.0940567309	-0.051750584100000004	-0.0038800913	-0.08955573800000001	0.1792384493	0.0121187555	0.0590778937	0.0893297032	0.023387604700000002	-0.0715398659	-0.0049959763	0.0046210671	0.0041751066	0.0169292689	-0.00021075680000000001	0.0492295604	0.1019144106	-0.1448336041	-0.17167707420000006	-0.0350675691	0.0934593985	-0.0282702618	0.0733381185	0.1423074069	0.13074508599999998	-0.066154041	0.0641494115	0.0957975848	-0.11911865	0.0675618716	-0.0006926764	-0.044849395	-0.051402538600000006	0.0339148214	0.058115005	-0.1148029821	0.1870986742	0.1651906242	-0.0387934868	-0.1995309779	0.0384507048	-0.0057473389	-0.013189281200000002	0.05906407280000001	-0.0274643387	0.0827412061	0.0403575064	0.0136652777	-0.0690231454	-0.0566347603	0.0675425991	-0.09881064099999999	0.0220549272	-0.0436409498	0.1269521378	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.0680817	-0.0230787	0.004635117874889999	0.00053262639369	0.0423343	0.025589700000000003	0.0017921929564899996	0.00065483274609	0.244518	0.0010229999999999961	0.059789052324	1.0465289999999922e-06	-0.000282243	-0.00033949150000000004	7.9661111049e-08	1.1525447857225001e-07	-0.000574604	-0.00019612099999999997	3.301697568160001e-07	3.8463446641e-08	-0.000252591	-0.00014434099999999998	6.3802213281e-08	2.0834324280999998e-08	0.0	0.0	0.0	0.0	0.0	0.0
758.0683179036956	0.884516754701508	0.7823698893476877	574667.5746093385	1078.169122398698	0.2558964823506358	1162448.6564939786	0.06548300967942924	731.4979255393605	1.034321266576626	535089.2150683878	1.0698204824926756	758.4563970663928	727.6232079545032	1.104636	16.992155	0.045200750000000005	0.0225953	-0.1086383389	0.035516046600000004	0.0008978265	-0.0223533411	0.08584060019999999	-0.041223996299999996	0.0784562188	0.1339345965	0.0164059718	0.0725149209	-0.1183771126	-0.0394999073	-0.065694898	0.0674028188	0.0736761704	-0.0050858338	0.06990944639999999	-0.024904730099999998	0.046893356500000004	-0.07701568589999999	0.1120273354	0.0659198297	-0.06766819190000001	-0.0511302391	0.0343137737	-0.0132275344	-0.1196163025	0.0460486441	-0.0888020252	-0.007990523900000001	-0.1090752057	0.0593403849	-0.0340455592	0.0252533022	0.0753166478	0.07931018969999999	-0.0220223146	0.0171783977	-0.030021021800000002	0.0333856291	0.0244138443	0.0636158091	-0.1207302147	-0.0727893684	0.0137495926	0.0163215369	-0.0812850172	0.0228478811	0.0393156234	0.0571257633	-0.1287812457	-0.0369603266	0.07910748969999999	-0.01685333	-0.0263571969	0.0286250836	-0.0008064467999999999	0.047287288600000005	0.0597546183	0.12591960359999999	-0.1116750104	-0.023190571400000002	0.029512467200000007	-0.1796604006	0.0015273592000000001	-0.0556734089	-0.0377957367	0.0394907414	0.1615133125	-0.10231034289999999	0.026606102000000003	0.033267508	-0.007507737	0.1165234129	0.0265254801	-0.0891803646	0.0546121466	0.0247366986	-0.0868247744	0.09844969710000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.071796	-0.0037143000000000037	0.005154665615999999	1.3796024490000027e-05	0.0349106	-0.007423699999999998	0.0012187499923599998	5.511132168999998e-05	0.227268	-0.017250000000000015	0.05165074382399999	0.00029756250000000046	-0.000322393	-4.0149999999999966e-05	1.0393724644899998e-07	1.6120224999999979e-09	-0.0006181180000000001	-4.351400000000003e-05	3.820698619240001e-07	1.8934681960000022e-09	0.0	0.000252591	0.0	6.3802213281e-08	0.0	0.0	0.0	0.0	0.0	0.0
