global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
764.0397292575635	n/a	583756.7078839709	n/a	1023.3259688773472	n/a	1047196.0385787614	n/a	812.1315678006421	n/a	659557.6834183289	n/a	820.2786715906697	714.5332170329327	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-6.946260000000001e-06	n/a	n/a	4.825052798760002e-11	-0.060276	n/a	0.003633196176	n/a	-0.0301714	n/a	n/a	0.00091031337796	0.00034812900000000003	n/a	n/a	1.2119380064100005e-07	-0.00018667	n/a	3.48456889e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.9539202622368	-5.085808995326715	576011.0530814177	25.86545313694613	990.3481164046153	-32.97785247273191	980789.3916661695	1087.53875371327	812.9206900725137	0.7891222718716335	660840.0483479719	0.6227139599638483	818.9240745076431	688.2468157163844	1.415016	24.590118	0.21426679626	0.14174500000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.946260000000001e-06	4.825052798760002e-11	0.0	0.0640922	0.1243682	0.00410781010084	0.01546744917124	0.0275116	0.057683000000000005	0.003327328489	0.0007568881345599997	-0.000109374	-0.0004575030000000001	2.093089950090001e-07	1.1962671876e-08	-0.0	0.00018667	0.0	3.48456889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.4871743565714	-5.466745905665448	567742.9219198503	29.885310797109934	974.7709920267728	-15.577124377842553	950178.4868968588	242.64680388277668	810.9051381108716	-2.015551961642132	657567.1430146117	4.062449710079445	815.6600512515341	678.4202320931453	1.393851	24.222307	0.24510098	0.152755	-0.041453677200000004	0.1159259228	-0.032655120600000004	0.0677525704	-9.531559999999999e-05	0.11055590480000001	-0.0223215364	0.0106245418	0.0583270241	-0.0394202538	0.013936361999999999	-0.16876793739999998	0.0495273346	-0.225129208	-0.0559068134	-0.01382388	0.0410896484	-0.1597674902	0.0889110318	-0.052954263499999994	0.1247305936	-0.066500541	0.0453295704	-0.0295632734	0.0451428233	0.0298127165	-0.0316305824	0.055733986500000006	-0.017615444299999998	0.0647511013	-0.18331260010000008	0.0666942458	-0.0045894322	0.019544189099999998	-0.013187761999999999	0.0365546384	-0.00242725	0.0984555632	-0.09009795970000001	0.1095581724	-0.21690753289999998	0.0088188417	0.0777319913	-0.13694554550000002	0.1793225202	-0.0033040679	-0.1477398546	0.0536288218	0.0034322821999999997	0.0375091396	-0.225342469	0.0084108924	-0.049484218899999995	-0.0079752174	0.0564729956	-0.0094432988	0.0157631265	-0.1899356757	0.0635858408	-0.0726637924	0.047172841900000005	-0.048416853600000004	0.22611405010000002	-0.0225315147	0.032817897	-0.1247981643	0.0130192281	-0.033937095	0.0408210491	-0.0163180902	0.1693257422	-0.042481934299999996	0.1534099785	-0.0159521654	0.0821518004	-0.0177990708	0.1476688144	-0.1058648104	0.1102009275	-0.0697621752	0.00582728	-0.0587986305	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	-0.013149700000000002	-0.013149700000000002	0.00017291461009000004	0.00017291461009000004	-0.0629438	-0.12703599999999998	0.003961921958439999	0.016138145296	0.102857	0.07534539999999999	0.0056769293011599995	0.010579562448999998	-8.135939999999999e-05	2.801460000000001e-05	7.848178131600004e-10	6.6193519683599976e-09	-0.000163646	-0.000163646	2.6780013316000004e-08	2.6780013316000004e-08	-0.000399737	-0.000399737	1.5978966916899993e-07	1.5978966916899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.2383714477817	-0.2488029087896848	567368.0442213063	0.06190288742220821	969.5359679075868	-5.235024119185937	939999.9930665012	27.40547752845849	810.328221623936	-0.5769164869356018	656631.8267602107	0.33283263289811643	816.0353882640352	679.4632080223704	1.127532	19.594225	0.2526041115	0.15104999999999996	-0.0197652286	0.0247740279	-0.1012429245	0.0233489081	0.0625308433	-0.0460944661	0.0673379454	0.0657901409	0.0341878227	0.0496010255	-0.0129890798	-0.0015940303	0.014661691000000001	-0.0784517843	0.000746383	0.0326979591	0.1007461025	0.006354700400000001	0.045914375300000004	-0.0635061221	0.0644851948	0.0529832976	-0.08596763199999999	0.040096434300000004	0.0654739279	0.000708848	-0.0155300102	-0.1259829784	-0.14191697109999998	-0.0840261609	0.1244812766	0.056479760199999986	-0.0010696036	0.0572844364	-0.2279887758	-0.0360801896	-0.12293814310000001	0.0226759588	0.114246872	0.0549007425	-0.04541793190000002	0.1025458206	0.0880616225	-0.0307903268	-0.009127528000000001	-0.0007468899	0.009915385799999999	-0.0095590116	-0.0894617482	0.1210163507	0.0151014127	-0.0285459696	-0.0084121999	0.0041466365	-0.1054848992	-0.06211582070000001	-0.061999963	-0.0118374931	0.0068915697	-0.0186105323	-0.0078289523	-0.1426023056	0.0831666764	-0.11072908880000001	-0.0769999165	-0.1405937306	-0.13778913710000001	0.1786383449	-0.0726532316	0.1616001382	0.0941683605	-0.008450842	-0.0181917082	-0.0843051294	-0.0319434148	-0.004174769	-0.013564380400000001	-0.0151371302	-0.1336486955	0.053534512699999995	0.1381838276	0.1236303894	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	3.98815e-05	0.013189581500000002	0.0001739650601451423	1.59053404225e-09	0.061183	0.12412680000000001	0.003743359489	0.015407462478239996	0.14587999999999998	0.043022999999999985	0.0018509785289999997	0.0212809744	-0.00119959	-0.0011182306	1.25043967477636e-06	1.4390161681e-06	-0.000458166	-0.00029451999999999994	2.09916083556e-07	8.674203039999998e-08	-0.000367193	3.254399999999991e-05	1.3483069924900002e-07	1.0591119359999943e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.0533165131758	-1.185054934605887	565584.1908784668	1.404355198033763	966.0993127729312	-3.4366551346556657	933347.88214033	11.810598514555155	809.5294274660444	-0.7987941578916207	655337.8939335016	0.6380721066817834	814.7685727531514	663.2664553064337	1.034267	17.973478	0.12882052819999998	0.107788	-0.0928061187	-0.0895969489	0.018627210800000002	-0.035556759	0.071921925	0.0266065197	-0.019008274	0.0476025113	0.0035753109000000007	-0.032172804	0.1144864708	-0.0786677222	-0.0026849696999999995	0.0205014058	0.012636815400000001	-0.08994190630000001	0.0443241215	-0.005326992900000001	-0.17965023010000006	0.0495252445	-0.0183273904	0.0378962173	0.024913118199999997	-0.0059476385	-0.0501601047	0.08834265470000001	-0.0270359995	-0.0438871354	0.0374210575	-0.017418433100000002	0.0436200765	0.0394950232	0.1157181187	0.217325085	-0.19642611670000001	-0.0122630043	0.05421896650000002	0.1680459727	-0.0766057938	-0.0271715825	-0.1299523349	0.0054371149	0.0739803986	0.0253028343	-0.10647146869999999	-0.12898192949999998	0.0357421949	0.1832913293	0.012543621000000001	-0.0216822655	0.0825124116	0.0205286385	-0.022579061600000002	0.010070345999999999	-0.0527533693	0.1648567026	0.001592684	0.0255205504	0.043846286500000005	-0.0697022187	0.1150926865	-0.021082921299999998	-0.0595672805	1.4511000000000004e-06	-0.0005077933	-0.1497152357	-0.0829961578	-0.1277928416	-0.0141862125	0.1648215709	0.016887323200000002	0.0133788864	0.026520220299999998	-0.1272967342	-0.0346021656	0.026271357599999996	0.0240233977	-0.0373740143	-0.0163672761	-0.0600423179	0.0353687041	0.0581718929	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	2.75033e-05	-1.2378200000000005e-05	1.532198352400001e-10	7.564315108899999e-10	-0.0449959	-0.1061789	0.00202463101681	0.011273958805209998	0.15974100000000002	0.01386100000000004	0.0001921273210000011	0.02551718708100001	-0.00114013	5.94599999999999e-05	3.5354915999999874e-09	1.2998964169000002e-06	-0.000458166	0.0	2.09916083556e-07	0.0	-0.0004830980000000001	-0.00011590500000000002	2.3338367760400004e-07	1.3433969025000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.8920213478482	1.8387048346723984	568353.1798519443	3.380835469047653	968.7998234449433	2.7005106720121153	938573.0979069531	7.292757889651325	809.4490586988793	-0.08036876716505502	655207.7786285017	0.0064591387356308285	814.1505267728346	674.1666406718439	1.0531	18.300749	0.1328253001	0.10523	0.0286104631	0.027199963900000002	-0.0412744663	0.0254738778	-0.09506414279999999	0.1113122887	0.0063598484	-0.0266322693	0.0787135356	0.0326890428	0.046464299199999996	-0.0816605658	0.0200070246	-0.0026271466999999997	0.0646760881	0.0659009845	-0.0962661787	0.1025593298	-0.0655456255	-0.0108616458	0.0663399413	-0.0406759751	0.1049440526	-0.0535124374	0.0051139016	0.00047876550000000004	0.0398157882	0.05897803450000001	0.0091446276	-0.0631462247	-0.034803671099999996	0.0006836961000000001	0.0303670795	-0.10806383800000001	0.0208432347	-0.0675728287	0.1723632139	0.0009365719000000001	-0.1808779912	0.07193833599999999	0.0756411257	-0.0024371814	-0.033513251699999996	-0.079579764	0.082377352	0.0448707175	0.060686632699999986	-0.1821654366	0.0658931592	0.057030898	0.0340895185	-0.11194433949999999	0.0699980315	0.032633877900000004	0.0253416476	0.0209884292	0.029353161099999997	0.102777268	0.08473584740000001	-0.1761788613	0.0058936759	-0.0340500433	0.0235308736	0.0749524484	0.0102622288	0.0905663298	0.148377561	-0.0175371561	0.0478722061	-0.0249370737	0.05807232070000001	-0.0104795776	0.10094767369999999	0.0795817796	-0.0043162707	0.0417344341	-0.11174207679999999	0.028115892200000003	-0.0517799421	-0.0122600856	-0.0048023276	-0.0243126318	0.112946559	0.1121045217	0.1107057733	0.0	0.0	2.75032e-05	-9.999999999683114e-11	9.999999999366227e-21	7.564260102400001e-10	0.057370400000000016	0.1023663	0.003291362796160001	0.010478859375690002	0.175446	0.01570499999999997	0.00024664702499999904	0.030781298916	-0.00143521	-0.00029507999999999986	8.707220639999992e-08	2.0598277441e-06	-0.000458166	0.0	2.09916083556e-07	0.0	-0.0004830980000000001	0.0	2.3338367760400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.0729213512657	-1.8190999965825083	565613.679029827	3.3091247975664824	962.8215575945932	-5.9782658503501125	927025.3517688784	35.739662577462354	808.6055896388957	-0.8434690599835903	653842.9995952662	0.7114400551496015	813.6505257695727	673.3767664240975	0.942359	16.376286999999998	0.1511777582	0.100329	0.013955828	0.1326274372	-0.0011990627000000001	0.0290867605	0.0101441455	-0.057052390599999996	0.0411543723	-0.0005811064	-0.07213474339999999	-0.0331226024	0.0095507521	0.027344811299999997	0.08272750799999999	-0.0945229707	0.09601946199999999	-0.0657762913	-0.0713667872	0.0270923509	0.0298178198	-0.0031843969000000002	0.071496003	-0.09785632119999996	0.0168139473	-0.022031329	0.0832274359	-0.083383819	-0.028808148500000002	0.047285614000000004	0.0168918274	-0.0202355091	-0.0035207990000000002	0.10036063529999999	0.0676838558	-0.0490617562	-0.0108785416	-0.0861544661	0.0007960414	0.0301487633	-0.0779661974	-0.0558437617	0.0747831518	0.0553971722	0.030940355	-0.0049295932	0.056255829900000005	0.023389254300000002	-0.048341083300000004	-0.0315870675	0.0058054667	-0.039953586299999996	-0.057513404299999994	0.13122842839999999	0.040671669199999996	-0.1205144397	0.0096614222	-0.0093198514	-0.0249025075	0.0395407952	-0.0159396106	-0.107177744	-0.0205309302	-0.0580101109	0.12565994800000002	-0.0734441913	-0.05744393690000001	0.06936693969999999	0.0400223021	0.0089529402	0.0241950609	-0.0720855681	0.09288387990000001	-0.0812092764	0.12483770539999994	0.011672313899999998	0.0466149698	0.0846111414	0.044975022999999996	0.0213975802	0.0372258357	-0.0207403574	0.021654176400000003	-0.1157094477	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-0.0174013	-0.017428803200000002	0.0003037631809843303	0.0003028052416900001	-0.0385928	-0.0959632	0.0014894042118400006	0.009208935754240002	0.184525	0.009079000000000005	8.242824100000007e-05	0.034049475625	-0.00130232	0.00013288999999999987	1.7659752099999966e-08	1.6960373824e-06	-1.69209e-05	0.00044124510000000003	2.8631685680999996e-10	1.9469723827401e-07	-0.0004830980000000001	0.0	2.3338367760400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.1925057626156	0.11958441134993335	565793.5657254425	0.014300431437910072	965.1715420602368	2.3499844656436157	931556.1056029354	5.522426988766309	809.2993747485716	0.6937851096759005	654965.477968429	0.4813377784080013	814.6821716170223	666.7252474416774	0.964698	16.764507000000002	0.155623295	0.0949675	0.0232544992	-0.022917239500000002	-0.0656839594	-0.045991511799999996	0.0076536044999999985	-0.023300301699999998	0.0513607616	0.0269892644	-0.0146384571	0.0280661079	0.006870741	0.0386471686	-0.074971848	-0.0029777752000000003	0.056436632300000004	0.0048354318	-0.0295502113	0.08461322019999999	0.0382059057	-0.07027492190000001	-0.052928894000000004	0.0809857156	-0.005821708199999999	-0.0961895497	0.0358569988	-0.0695733564	0.1383080496	0.0442635896	0.025054513100000002	0.0251089602	0.0001137416	0.09912750279999999	-0.00147016	-0.11465460109999999	-0.0928985689	-0.0055011425	-0.0179360404	-0.0575658042	-0.13757112259999998	-0.0273806381	-0.1359869743	0.0022679735	-0.106627444	-0.14096458480000001	0.0656250592	0.09716550449999999	-0.0048344404999999995	0.1060999824	-0.0760781422	-0.06602777580000001	0.1220570374	-0.0067153974	0.0525563108	-0.014023311699999999	-0.0735769569	-0.025873555299999997	0.0038376517	0.0683517925	0.0376533444	0.0113774958	-0.0368889279	-0.034029389199999996	0.0779415796	-0.138822468	-0.014341772	-0.09097241800000001	0.0491913532	0.019883633300000002	0.0117727471	0.0103857261	-0.0957412675	-0.0067853546	-0.0865872607	0.0903888793	0.19877214399999998	-0.07402215349999999	-0.0863589121	-0.12993510460000002	-0.102765045	0.0374940896	-0.0565786536	-0.16949209629999998	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	-0.008053809999999998	0.009347490000000005	8.737556930010006e-05	6.486385551609997e-05	0.0499778	0.0885706	0.0024977804928400004	0.00784475118436	0.203114	0.018589000000000026	0.00034555092100000084	0.041255296996000015	-0.0015213099999999995	-0.00021898999999999945	4.795662009999975e-08	2.3143841160999984e-06	-0.000458166	-0.00044124510000000003	2.09916083556e-07	1.9469723827401e-07	-0.000605187	-0.00012208899999999992	3.66251304969e-07	1.490572392099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.3188917329352	-0.8736140296804251	564480.077074806	0.7632014728544707	964.2283939324144	-0.9431481278223828	929736.3956654831	0.8895283910148657	809.3999508490283	0.10057610045669207	655128.2804344094	0.010115551983074615	814.5026087478767	657.726749570322	0.985767	17.130644	0.11715144000000002	0.071375	-0.04600608230000002	-0.10211272980000001	0.06379783509999999	-0.0242960498	0.048215740599999994	0.0104580703	-0.031465252799999996	0.022197417	-0.044859125300000004	-0.011353941999999999	0.0985710476	-0.1074249187	-0.0108746474	0.0631287768	0.0415400199	-0.011679568100000001	-0.027882549399999998	-0.0087744478	-0.1499878602	0.0586813746	0.06660185889999999	-0.0065415110999999995	0.030758841800000002	-0.085505908	0.0079493738	-0.0069578687	0.2424785455	0.0537507941	0.1531042067	0.0147813324	0.0239637741	0.0351069556	-0.1040360524	0.15315269369999998	0.057158863899999995	0.0735827886	-0.1701495727	-0.0075193861	-0.026804892599999998	-0.030993372999999998	-0.016332656799999998	0.0005314984	-0.043316899699999994	0.0343327795	-0.025415641	0.0264837813	0.10452361060000001	0.18952785960000001	0.10352409119999999	0.1090867197	-0.026762709500000002	-0.0634080207	0.0263972478	0.0315963016	-0.0251848152	0.15453037990000001	0.040881699300000005	0.022876083300000002	-0.029997682	-0.0835926186	0.0856104614	0.0334895825	0.0147339111	0.022578383599999998	-0.0096828972	0.026809010600000002	-0.023594903599999998	-0.15191915960000002	-0.068599038	0.1708223653	0.0550206575	0.08965793009999999	-0.0903930559	0.0068170618	0.1272077367	-0.0429350735	-0.014986092099999999	-0.0381619732	-0.0775930151	-0.0463083696	-0.1232904313	-0.032153303	0.1122590247	0.109369563	0.1046087577	0.0	0.0	-0.019340400000000004	-0.011286590000000006	0.00012738711382810018	0.00037405107216000017	-0.0183616	-0.0683394	0.00033714835456	0.00467027359236	0.185988	-0.017126000000000002	0.00029329987600000014	0.034591536144000005	-0.00180721	-0.00028590000000000066	8.173881000000034e-08	3.2660079841e-06	-0.000458166	0.0	2.09916083556e-07	0.0	-0.0004830980000000001	0.00012208899999999992	2.3338367760400004e-07	1.490572392099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.4589873716658	2.1400956387306	567700.445651136	4.580009342913733	966.5022799078116	2.2738859753972065	934126.6570669978	5.170557429108105	810.5657585389241	1.1658076898958143	657016.8489157815	1.359107569820215	814.9140140757057	666.1276195169688	1.1723059999999998	20.372313	0.13654690000000005	0.0974693	0.0834782225	0.0588529321	0.015213983799999999	0.0315945339	-0.0914919036	-0.0832436108	0.0635435706	-0.0937575634	-0.010900919299999999	-0.008079695500000001	-0.09461756560000001	0.015781851200000002	0.0228115893	-0.0009788305	0.0065574723	0.1133283414	-0.05776935070000001	-0.0304386864	0.028383304300000002	0.010081164200000001	0.0009946519	0.1288439049	-0.0938194842	-0.14968983519999998	0.039551346099999996	0.1820242577	-0.1226078551	-0.0472540317	0.0339964954	-0.0661375142	0.0070819824	0.0417549954	-0.061184886699999996	-0.0020735384	0.0037741438	-0.0076357673	0.0599509125	-0.05959826190000001	-0.0025667219	-0.10273664140000001	0.0180588848	-0.0462754063	-0.0519382061	-0.0142467531	-0.0745235959	0.046876126100000005	-0.1334407392	0.0125553924	0.0057868241	0.0521808278	0.012685306200000001	-0.003053969	0.055877150800000004	0.0008932075999999998	0.072987962	-0.0932138621	-0.0065031735999999995	0.047029518099999994	-0.09757382449999999	0.054241307999999995	-0.0634328322	-0.0646244528	0.1316427619	0.0872045989	0.0256476353	-0.097891675	0.0987838395	-0.06598864730000001	0.0199796117	-0.0621758519	-0.0341439763	0.0594149367	-0.0859360849	-0.0237373969	-0.095041877	-0.10569453470000001	0.05065417480000002	0.029824493799999997	0.0477133582	-0.0396735206	0.1142931165	-0.018980534	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.0116162	0.007724200000000005	5.966326564000006e-05	0.00013493610244	0.0740326	0.0923942	0.0054808258627600005	0.008536688193640002	0.199973	0.013984999999999996	0.00019558022499999996	0.039989200729	-0.00225608	-0.0004488700000000001	2.0148427690000012e-07	5.0898969664000015e-06	-0.000458166	0.0	2.09916083556e-07	0.0	-0.0004830980000000001	0.0	2.3338367760400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
