global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
754.9350661906174	n/a	569926.9541642318	n/a	955.1588169771443	n/a	912328.3656491778	n/a	808.8826369264851	n/a	654291.120321144	n/a	809.3315500575148	721.5662221581077	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.31639e-09	n/a	n/a	1.7328826321e-18	0.0	n/a	0.0	n/a	-1.56869e-09	n/a	n/a	2.4607883161000003e-18	0.0	n/a	n/a	0.0	-8.483129999999998e-05	n/a	7.1963494596899975e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.8271450921749	-8.107921098442487	557750.7846465284	65.73838453856885	924.5331213847237	-30.625695592420588	854761.4925373802	937.9332305196097	809.6456631129528	0.7630261864676413	655526.099797613	0.5822089612353517	807.8096210706125	699.3123437675151	1.63374	27.309385	0.05262664211492	0.0272619	-0.044389757	0.0505629217	-0.0490127935	0.08446990300000001	-0.0377258603	0.0229752529	-0.1315084351	0.1273419308	0.0753632217	-0.08872577779999999	0.001488371	0.0365148789	-0.0784267661	-0.09395326679999999	0.1019595342	-0.0719242015	0.0892390665	0.06362136639999999	-0.1207158614	0.0635221599	-0.0968558988	0.1552624632	-0.0019146410000000001	0.0590459813	-0.074711236	0.044953136500000004	-0.10551667470000001	-0.1480527589	0.0562847042	-0.06666531690000001	0.0252177875	-0.11515397779999999	0.0533024902	-0.0235829085	0.0222444337	-0.0289111884	0.035654092799999995	-0.0663961479	0.09815277119999999	-0.0633315175	0.12114493929999999	-0.0370171464	0.1140131322	-0.1369635593	0.1471897533	-0.041912641699999996	0.1033998666	-0.0044117089	-0.0080513994	-0.10226819599999999	0.0335485079	-0.0067311352	0.10699735869999999	-0.1394609947	0.0370723332	-0.027500177799999997	0.0261421736	-0.1001032308	0.1381716612	-0.035612954	0.003926956	-0.0707845905	0.0319138106	-0.1655164878	0.0762603523	-0.040232036	0.0227951722	-0.1866748017000001	0.0982998044	0.0077727293000000005	-0.18762840719999999	0.2172233089	-0.0079008632	0.0721688918	-0.039690085699999995	0.05664313610000001	-0.0664184108	0.1182827002	-0.10247791029999999	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-2.496e-05	-2.495868361e-05	6.229358875440828e-10	6.230016000000001e-10	-0.0168583	-0.0168583	0.00028420227888999996	0.00028420227888999996	-0.0100109	-0.01001089843131	0.00010021808740200501	0.00010021811881	-0.000404822	-0.000404822	1.63880851684e-07	1.63880851684e-07	-0.000194659	-0.00010982770000000004	3.789212628100001e-08	1.2062123687290008e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.2309285795337	-2.5962165126411487	553879.6750543551	6.74034018051057	912.7777502679072	-11.755371116816493	833163.2213841421	138.18875009408342	807.6687931103097	-1.9768700026430681	652328.8793642643	3.908015007350003	805.6404109975311	689.315714993565	1.11554	18.647215	0.12326901222700005	0.0760715	-0.0440388214	-0.0788803128	-0.0664249001	0.0514945755	-0.048461675499999995	0.0625248962	-0.0030714372	-0.0054622141	-0.0399043419	-0.150780692	0.09516891849999999	0.0723910295	0.0220147351	-0.04205671440000002	0.013229386499999999	0.0680877805	0.13625754199999998	0.029853816499999998	-0.0521629671	-0.0828800199	-0.0271319031	0.10182216359999999	-0.0658630734	0.0028228003999999996	-0.0668665601	0.086953951	-0.0306509421	-0.2058685316	-0.0644631566	0.09108428380000001	0.026463595899999998	-0.0502646028	0.049014204299999996	-0.029103353300000002	0.094330342	-0.061864692699999994	0.0663000063	-0.0715100829	0.0265071258	0.006714730899999999	0.09054596720000001	-0.0474449378	-0.0646840087	0.0809165394	0.053676614000000004	-0.0458007738	-0.0444599908	-0.0203317637	0.0788606221	-0.0046791229	0.0402557109	0.0170289107	-0.0528574375	-0.1337737005	-0.0802135937	-0.0166919695	0.064428195	-0.0584712353	0.053809804800000006	0.0386021754	-0.0047332331	-0.0544902842	0.1967581459	-0.10608542859999999	0.0698963553	-0.1194877635	0.09879145240000001	-0.0358436319	-0.0278672105	0.022411850299999998	-0.0725798255	0.093549896	-0.022947736099999998	0.056880578499999994	0.0032073244	0.032822021800000004	-0.0690201894	0.0254057548	-0.1123116708	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0220779	0.02210286	0.0004885364201796001	0.00048743366841	0.0533058	0.07016410000000001	0.00284150831364	0.0049230009288100006	8.22227e-07	0.010011722227000001	0.00010023458195060583	6.760572395290002e-13	-0.000302474	0.000102348	1.0475113103999998e-08	9.1490520676e-08	1.97056e-05	0.0002143646	3.8831067135999997e-10	4.595218173316001e-08	0.00010309400000000004	0.00010309400000000004	1.0628372836000008e-08	1.0628372836000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.0446934815617	-0.1862350979720304	553602.5058980711	0.034683511716651766	911.07563465407	-1.7021156138372362	830058.8120603164	2.897197562868511	809.0433575868024	1.3745644764926508	654551.1544553265	1.889427500035516	805.9375960082052	686.0069641637527	1.0369020000000002	17.332716	0.089749340773	0.0534914	-0.043819525	-0.0249633037	-0.0044161394	-0.012353990300000001	-0.0687164352	-0.0353256294	-0.0389652807	-0.0112647419	0.0929095691	-0.045802214699999996	-0.0645324058	-0.0365126481	-0.0421066201	-0.1299000692	0.0731963853	-0.10033692570000001	0.0660591098	0.1418097525	-0.0632762766	0.0049750619	-0.180592521	0.088392112	-0.07995018059999999	-0.0074168217	-0.1197904297	0.09050247939999999	-0.0194981688	0.043871290599999994	0.0485390123	-0.0331015574	0.0214667029	-0.0774131379	-0.0956402509	-0.0623476335	0.0017646429000000004	-0.1577286588	0.0052448371	-0.0579292125	-0.0110047631	-0.08081523	0.0466060946	-0.14788215300000002	-0.0055957541	-0.0989372576	-0.1378396465	-0.077161819	-0.0370989861	0.036212555699999996	-0.0720854682	-0.0505116484	0.0626399114	0.0140289566	0.12277752060000001	-0.0260748379	0.026156105899999997	-0.0026509102000000003	0.0657720724	-0.1933715869	0.0837233102	-0.0601228281	-0.08047954	0.0589730006	0.0241364235	-0.1429097706	0.04608292889999999	-0.0708129684	-0.0959166861	-0.0480012349	0.0262747825	0.10173741970000001	0.024987296800000003	0.0051355488000000005	-0.0361131871	-0.1139905848	-0.044780713300000004	-0.0018503089999999999	-0.1516877284	0.0659451996	-0.0988519015	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.019136700000000003	-0.002941199999999998	8.650657439999988e-06	0.00036621328689000014	0.011215	-0.042090800000000005	0.00012577622500000002	0.00177163544464	0.0226982	0.022697377773000002	0.0005151709577702743	0.0005152082832399999	-0.000628898	-0.000326424	1.06552627776e-07	3.95512694404e-07	8.824339999999999e-06	-1.088126e-05	7.78689764356e-11	1.184018191876e-10	0.0	-0.00010309400000000004	0.0	1.0628372836000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.7208630428194	0.6761695612576659	554609.1638512417	0.4572052755713844	913.2613728608893	2.1857382068193374	834046.3351597562	4.777451508749811	807.6645589765583	-1.3787986102440757	652322.0398267985	1.9010856076109937	804.8223714748527	683.1571452163753	1.052853	17.59935	0.095981248	0.0522035	0.011515973799999999	-0.10619606470000001	-0.0316229629	0.0530548509	-0.0429031146	0.1094524867	0.040483536	0.0214306491	0.0378886665	-0.1310211978	0.0980003173	0.0831901423	0.026345582700000002	0.000870216	-0.0110557388	0.0786556408	0.0750583773	0.0338724362	-0.0075940196999999985	-0.0620945988	-0.1071634316	0.04928457519999999	-0.0526636886	-0.13134498	-0.0354565476	0.043039336500000004	0.0411441485	-0.0410316119	0.0292384	0.1000551863	0.1398812515	0.0673567814	-0.0678478392	0.053331771900000005	0.0093010205	-0.10921509759999999	-0.061922112	-0.044347944900000005	0.0988790285	0.050302846	-0.030507725	0.0064771267	0.08757202630000001	-0.014131491699999997	-0.09198199900000001	0.1099186488	-0.0142427254	0.0717144906	-0.0691764981	0.028905764599999998	-0.019240133899999998	0.0453489318	-0.028361835	-0.12228469460000001	-0.1174512992	-0.0453344047	-0.0003673582	-0.1056402915	0.0565030812	0.0004399942	-0.0050858313	0.0692863187	0.121616001	-0.0699261867	0.0482699995	-0.06279950990000001	-0.0263597975	0.0074349267	-0.0541743275	0.0039152047	0.042775463300000004	0.0037241890999999997	0.0168512306	-0.0720219635	-0.0198310609	-0.040008759	-0.16020893960000002	-0.0818061884	-0.0529972518	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.0170563	-0.002080400000000003	4.328064160000012e-06	0.00029091736969	0.058305099999999985	0.04709009999999999	0.0033994846860099987	0.002217477518009999	0.045517400000000006	0.022819200000000008	0.0005207158886400004	0.0020718337027600007	-0.00039913	0.00022976800000000004	5.2793333824000016e-08	1.5930475689999998e-07	8.08663e-05	7.204196e-05	6.539358475690001e-09	5.1900440006416e-09	-0.000178021	-0.000178021	3.1691476441e-08	3.1691476441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.846710955935	0.12584791311564913	554796.6228218742	0.015837697235563972	911.0365123386214	-2.224860522267932	829987.5268141191	4.9500043435463335	809.7242298170082	2.0596708404499395	655653.3283527471	4.24224397099976	806.3854734545372	688.6429064982751	1.180878	19.739405	0.07519871	0.033897500000000004	-0.035309812999999995	0.021885767900000002	0.0270273305	-0.0329185926	-0.010972263000000001	-0.0819786294	-0.0355082	-0.00042732370000000004	0.0959290708	0.023328042099999998	-0.0140730106	-0.0550144047	-0.08230948639999999	-0.0855487815	0.0169668145	-0.0653525165	-0.014075813999999999	0.017296661499999998	-0.09551468169999999	0.0581368658	-0.0137017747	0.0333716881	0.0191362985	-0.12322331759999999	-0.1387204286	-0.1039522989	-0.0310692669	0.114066975	-0.0627701316	0.11521421220000001	0.0467140587	-0.027464560099999997	-0.0233812801	-0.029978640299999998	-0.0894923129	-0.036434358300000004	0.0998091401	0.1033539892	-0.1044218302	0.051736806399999995	-0.0256152765	-0.1450307499	0.0258249964	-0.023130893700000002	-0.007729298199999998	-0.13325834890000002	0.0969730349	0.023943908700000002	0.0280285444	-0.0781182673	0.029171989900000007	-0.0048071835	0.1111044291	-0.0041505907	0.0106657799	0.0071797953000000015	-0.0060939796	-0.10790836960000001	0.0618702945	0.037919080699999996	-0.11695731599999999	0.0001362723	-0.0077597121999999985	-0.0582123591	0.0802753549	-0.10688373109999999	-0.07393673490000001	0.035013322799999996	-0.1149512893	-0.0359966431	0.0447170472	0.0032830043	0.0806237811	-0.060609993499999994	-0.0225145592	0.0044417268	0.032408185	-0.0099660093	0.11910895710000001	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.00720045	-0.00985585	9.71377792225e-05	5.18464802025e-05	0.06314600000000001	0.004840900000000016	0.0039874173160000005	2.3434312810000155e-05	0.07048539999999999	0.024967999999999983	0.0006234010239999991	0.00496819161316	4.94522e-05	0.0004485822	2.0122599015683998e-07	2.44552008484e-09	-5.11797e-05	-0.000132046	2.6193616920900007e-09	1.7436146116e-08	-0.000308072	-0.000130051	9.4908357184e-08	1.6913262601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.1267069680979	-0.7200039878371172	553724.5560231854	0.5184057425013515	909.8422004474153	-1.1943118912060982	827812.8297149945	1.426380893476287	808.2117619565257	-1.512467860482502	653206.2521648718	2.2875590289925176	805.3863014806133	686.7077549426858	1.164311	19.46246	0.04561504050000001	0.0275528	0.031846923799999996	-0.0900107619	0.0226266213	0.0576859928	0.0445155129	0.028898096800000002	0.0778506383	-0.018653055	-0.06735261940000001	-0.0192870461	0.15448839550000001	0.0619226732	9.938870000000001e-05	0.030770069599999998	-0.084511499	0.052955124900000004	0.0144771152	-0.0342318604	0.0346784314	0.0054376788	-0.08319717389999999	-0.0041407162	-0.0432212029	-0.1439571806	0.052612577300000005	0.1275306746	-0.0426233091	0.0376080279	0.0699145874	-0.0603298484	-0.021222487999999998	-0.0490912201	-0.10307944150000001	0.130429105	-0.067458803	-0.0006899327	0.0863775837	0.0278498987	0.0723992852	-0.0127033846	-0.0974864071	-0.0665461407	-0.19777822469999998	0.014459758799999996	-0.0555380147	-0.0273037394	-0.1176817163	-0.0733851312	0.0465151147	0.013106606399999998	-0.0658195734	-0.0116608368	-0.1036085209	-0.07821925769999999	-0.050711158	-0.068846562	-0.0633172813	-0.09169359	0.0225618163	0.0931790595	-0.0121243847	0.0344386203	0.0141339133	3.21432e-05	-0.0878265219	-0.0516090846	-0.13185285970000002	0.0451380818	-0.0401218161	-4.428430000000001e-05	-0.011167663999999999	-0.08679600779999999	-0.0477590827	0.0300419127	0.0785840154	0.0007385814999999999	0.0258081512	0.0690619879	-0.108089348	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-0.00200149	-0.00920194	8.467569976359998e-05	4.0059622201e-06	0.08705989999999998	0.02391389999999997	0.007579426188009997	0.0005718746132099987	0.0704775	-7.899999999991247e-06	6.240999999986171e-11	0.004967078006249999	4.94522e-05	0.0	0.0	2.44552008484e-09	2.07231e-06	5.325201e-05	4.2944687361000005e-12	2.8357765690401e-09	-0.000504646	-0.000196574	2.54667585316e-07	3.8641337475999985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.5774975333078	0.4507905652098998	554395.649832963	0.20321213368226093	911.2545356945633	1.4123352471480075	830384.8288239142	1.9946908503366236	808.7465565723053	0.5347946157795604	654070.992767561	0.2860052810668077	805.4811034631223	688.2674728530037	1.127883	18.853542	0.1090563155	0.0490168	0.0386886817	-6.29789e-05	0.0288597791	-0.0819838416	-0.013823539499999999	-0.0912386109	0.0272862005	-0.0241316073	0.1057568959	0.0846662038	-0.0625157767	0.012871389399999999	-0.035256651800000004	-0.0322814612	-0.0269499309	-0.05973921860000001	-0.0247183653	-0.10723567699999999	-0.1828343614	-0.0332386726	0.1097234085	-0.0288308052	-0.013115731499999998	0.039884433500000004	-0.1247027251	-0.1556426465	-0.0903164265	-0.0877020634	-0.0636206942	0.038029039199999996	0.0558889866	0.118839136	0.0077084415000000005	-0.08946327720000001	-0.06358201940000001	0.0524900557	0.10607758839999999	0.2021272678	-0.041220907700000003	-0.0249897762	-0.0231910298	-0.0491410718	0.05131560860000002	0.0077626547	0.0394523781	-0.0483898638	-0.1169114944	-0.054376383	-0.0388372279	-0.024652091400000003	-0.0019473862	0.0288547976	0.082843843	0.0720177216	-0.0510301496	0.1037001807	0.0029529792999999998	0.0078281991	0.0007070819	0.06468296230000001	-0.1782223932	-0.008805917199999999	-0.0580095004	-0.0085654494	-0.0062254926	-0.07931674849999999	0.0270988079	-0.0619533537	-0.0023059712	-0.1518703639	0.0834581816	0.0405023845	0.0549839741	-0.12034953	-0.0174459805	-0.0674337996	0.0618841325	0.0145553267	0.1269853597	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0076418000000000015	-0.005640310000000001	3.181309689610001e-05	5.839710724000001e-05	0.0986695	0.011609600000000024	0.00973567023025	0.0001347828121600006	0.1063	0.035822500000000014	0.0012832515062500005	0.01129969	0.000406537	0.00035708480000000003	1.2750955439104e-07	1.6527233236899994e-07	-0.000402504	-0.00040457631	1.6200947001600002e-07	1.6368199061321613e-07	-0.0008626629999999997	-0.0003580169999999997	7.441874515689996e-07	1.2817617228899982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.6270401174204	0.049542584112600714	554469.4288740304	0.002454467640554116	912.7374483851587	1.4829126905954126	833089.6496846501	2.1990300479289258	806.8868897442003	-1.8596668281049915	651066.4528410692	3.4583607115540804	803.9682203299087	686.3744349146808	1.130831	18.902811	0.08375462999999997	0.054361300000000015	0.0681165624	-0.0515851233	0.0633739126	0.0626848619	0.044018838899999996	0.050882239	0.0991893246	0.0151618269	-0.07059301059999999	0.0098117334	0.16989050690000002	0.0627858724	0.0654750894	0.0996580105	-0.0789188327	0.08682557390000001	0.0419421102	-0.0099203526	0.011538933799999998	0.0196493449	-0.0398893086	-0.071805874	-0.01245197	-0.0171621642	-0.0429825481	0.0017098091	0.0016285933	0.0958361308	-0.0366037158	-0.0195183259	-0.1152433284	-0.0717188336	0.0661137026	0.048847470899999995	0.0407712559	-0.0027278224	-0.0181647577	0.0628962592	0.006535506	-0.0216547162	-0.0156529323	0.0206917703	0.1269344599	0.0624201592	-0.0272646483	0.008289319	-0.0336710279	0.0939194699	0.1481486233	0.0728915191	-0.08794772460000001	-0.0307094708	-0.10489285529999999	-0.0669367292	0.0033019977000000003	-0.0336256604	-0.08225925719999999	-0.053931817800000004	-0.0737010288	0.0751889812	0.0437647123	-0.04652626519999999	-0.011152479	0.052650635999999994	-0.015701071599999998	-0.049827729	-0.0845598848	0.1271666386	0.0098645437	0.0123845043	0.0127913969	0.029794379399999998	0.020462539199999998	-0.0100384498	-0.027714997400000004	0.0902893345	-0.0179703123	-0.030164534500000006	0.0186095041	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.00421272	0.003429080000000001	1.1758589646400008e-05	1.7747009798399998e-05	0.0470433	-0.0516262	0.0022130720748900004	0.002665264526440001	0.0918383	-0.01446170000000001	0.00020914076689000025	0.00843427334689	0.00026642	-0.00014011699999999993	1.963277368899998e-08	7.097961640000001e-08	-0.000257868	0.00014463600000000002	6.649590542400001e-08	2.0919572496000005e-08	-0.0008626629999999997	0.0	7.441874515689996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.526679216283	0.8996390988626217	555810.0294232585	0.8093505082023501	909.3603472053833	-3.3771011797754227	826936.2410694952	11.404812378440552	808.3700715129013	1.4831817687010016	653462.1725177731	2.1998281590070308	804.8012285866672	694.3756857349803	1.216309	20.331665	0.14426612500000002	0.094484	0.068499924	0.05285910059999999	0.011112221	-0.1259761227	0.042514332599999996	-0.080693585	0.0137794747	-0.0112673253	0.0957871841	0.1196031506	-0.09054130869999999	0.0161306449	-0.0083735093	0.0029592366	0.0714645925	-0.1378253988	-0.0697678858	-0.015027851100000001	-0.0330910751	0.07411766269999999	0.1864564416	-0.1486250059	0.049716697000000004	-0.0624729024	0.060535698799999996	0.0069245927	0.07135895519999999	0.021291628599999998	-0.0496821176	0.12761358050000002	-0.0477222725	0.031735756600000005	0.08516804730000001	0.1978284782	0.0358005051	-0.011358491100000001	-0.021621269900000004	-0.0075297254	0.0169922765	0.1513695264	0.0159322206	-0.1142057549	0.0765012946	0.1300347489	0.0080130155	0.0082929104	-0.012559039199999998	-0.0416568866	-0.0613764022	0.0037446632	-0.019504488	-0.015588093999999999	0.1508124095	0.1454033042	-0.0187211709	0.0265507062	0.0298238581	0.0103780385	-0.0758290528	0.08279760580000001	-0.063038104	0.0587506619	-0.0984210598	0.12120194699999999	0.0047037992	-0.0798368608	0.0880365011	0.0292225742	-0.1283560671	-0.0605786263	0.0725735371	-0.11130237789999999	-0.0651824458	0.04667372559999999	0.0121081847	0.0947171906	-0.0419112133	-0.1020134982	-0.020426279	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.00711279	0.01132551	0.00012826717676010002	5.05917815841e-05	0.135441	0.0883977	0.018344264481000003	0.007814153365289999	0.109801	0.017962699999999998	0.00032265859128999995	0.012056259601	4.951270000000001e-05	-0.00021690729999999998	4.7048776793290005e-08	2.4515074612900004e-09	-0.000402504	-0.00014463600000000002	1.6200947001600002e-07	2.0919572496000005e-08	-0.000692602	0.00017006099999999978	4.79697530404e-07	2.8920743720999926e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
