global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
731.1203149041456	n/a	534536.9148655371	n/a	921.0788062354924	n/a	848386.1672961997	n/a	797.343585203306	n/a	635756.7928648618	n/a	797.4076204547592	662.7403387882448	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.9826239435916	-5.137690960553981	527050.7702680224	26.395868406158105	888.6468926008046	-32.43191363468782	789693.299729066	1051.8290220078495	796.2885699526038	-1.0550152507022403	634075.4866371627	1.1130571792143111	792.97096300339	642.1768500363518	1.373808	23.075008	0.16811684999999998	0.0756178	-0.0259223342	-0.0011484371	0.0361769701	-0.0983932197	0.1028808753	-0.0701064356	0.061873203499999994	0.003938664000000001	-0.0993123622	0.041493891	-0.0805910873	0.0652010811	-0.10559014119999999	-0.061346396399999996	0.0810673456	-0.053000765400000004	0.0337176379	-0.067637948	0.0442362152	-0.0857546395	0.0201262228	-0.0945945129	0.1748146818	-0.1572014081	0.028387957999999998	-0.1015751201	0.0034050468	-0.041247954100000005	0.085824817	-0.0025257946	0.0576319307	-0.0695476905	0.0099488663	-0.1055823951	0.0600419115	-0.10925678039999999	0.0019008992000000002	-0.0517133062	0.005424592099999999	-0.1412216605	0.09215395	-0.034564809	0.0165587068	-0.050800241399999994	0.017964572800000002	0.1139744072	-0.17868104079999994	0.0368385552	-0.048333928600000006	0.0525460996	0.0012318807	-0.0566256842	0.12131802720000001	-0.003981002	0.11807952390000001	-0.046517774500000005	0.040203549	-0.0519903987	0.04769742849999999	0.09955648730000001	-0.1058738659	0.007121935500000002	-0.0819698309	0.0710147621	-0.0085008971	0.1446420049	-0.0754570852	0.043348855	-0.0837978617	0.055981158200000006	-0.115199491	0.0319275857	-0.1409981005	0.23989016579999997	-0.0824189389	0.08984542720000001	-0.0921044381	0.0888614996	-0.0335494936	0.0661043924	-0.13230466859999998	0.061955277300000014	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0172606	-0.0172606	0.00029792831236000005	0.00029792831236000005	-0.0317219	-0.0317219	0.0010062789396099998	0.0010062789396099998	0.0501682	0.0501682	0.0025168482912399995	0.0025168482912399995	0.000773927	0.000773927	5.98963001329e-07	5.98963001329e-07	-0.000605396	-0.000605396	3.66504316816e-07	3.66504316816e-07	5.29396e-23	5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.2167321726148	0.23410822902314976	527390.7420874713	0.05480666289635554	887.520272692889	-1.1266199079155967	787692.23444086	1.2692724169117475	796.8814720638633	0.592902111259491	635020.0805186697	0.35153291353596183	793.2586601515628	637.723401694712	1.017828	17.095832999999995	0.25950471500000005	0.172691	-0.0380273527	-0.0014900154999999999	0.063699242	-0.0762621632	0.0880980644	-0.0060759230000000004	0.1029604732	0.061500654	-0.1167073059	-0.0571521764	0.0297233373	0.0636995081	-0.1431297227	-0.0777051292	0.0902720476	-0.08619922699999999	-0.0204177881	0.025437622400000002	-0.07335501679999999	-0.053078367	0.09123385279999999	-0.0435124242	0.1204189623	-0.013503618600000001	0.0693392895	-0.0245802842	0.1704942333	0.0121850103	-0.08839337	0.09001288369999999	0.016961947800000002	-0.1272216765	0.0779063713	0.1003690834	0.0298125269	-0.1099341006	-0.0848988625	0.051026134	-0.0336797177	-0.010888472199999999	0.05543707690000002	0.0725378966	0.016289521499999998	-0.0430839291	-0.12012483210000001	0.0749283703	-0.1156758327	-0.061088385700000004	0.0763803941	-0.12876207779999999	-0.14628127789999998	-0.0681639257	0.12268414400000001	0.0708467251	0.0293761118	0.0689435411	-0.0326604307	-0.0108180058	0.0321614156	0.10358073039999999	-0.0738584796	0.0086682221	-0.0761151557	0.12274914320000001	-0.1850505333	0.0664857062	-0.0990028331	-0.0043467002	0.20101730210000002	0.09245643939999999	-0.1826650289	0.0458319097	0.0660204711	0.0103337336	-0.0003404447	0.0340243596	-0.063919877	0.13238870949999998	-0.0508965341	0.0827189906	-0.0096447941	0.1196391902	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.010415700000000002	0.027676299999999997	0.00076597758169	0.00010848680649000003	0.13297500000000004	0.16469690000000006	0.01768235062500001	0.027125068869610008	0.0476097	-0.0025584999999999983	6.545922249999992e-06	0.00226668353409	-2.5265300000000007e-05	-0.0007991923	6.3870833237929e-07	6.383353840900002e-10	-0.000113128	0.000492268	1.2797944383999998e-08	2.4232778382400004e-07	0.0	-5.29396e-23	0.0	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.310835197297	0.09410302468222652	527527.429324995	0.008855379254343734	882.6826434706153	-4.8376292222736765	779128.6490842735	23.40265649219621	794.7720336356673	-2.109438428195972	631662.5854493743	4.449730482349891	790.9112087878668	635.633998714825	1.092394	18.348272	0.31928293500000005	0.191311	-0.045694065199999995	-0.003355994	0.0433845937	0.014667948799999999	-0.0481448102	-0.015529046999999999	-0.07916565469999999	0.0039219857	-0.0514299218	0.0368888797	-0.08461248519999999	0.0418509906	-0.0701447107	0.058733313499999995	0.0673544071	-0.1318421873	0.0467683259	-0.0710078624	0.0180089316	0.0037764471	-0.0053134491	0.00040767900000000004	-0.1475061605	-0.0385478765	0.0113429323	-0.0086424612	0.0313720484	0.1638190869	-0.0141501783	0.057973853600000014	0.021476606800000003	-0.0150640667	0.0074916893000000016	0.1046008157	-0.051987637	-0.0764624503	-0.0522145247	-0.0196658535	0.06505307269999999	-0.0394969202	0.0561532696	0.0124278424	-0.1091677082	0.0132703242	-0.1501480559	0.030576606800000006	0.13548665810000002	0.005447828199999999	0.12051597689999999	-0.032488485299999995	-0.0193677316	0.0852542709	0.0417467008	0.0526369134	0.1271606958	-0.0374009226	-0.013723640300000001	0.048651279699999994	0.037678935	-0.0204173195	0.0098641829	-0.12360003130000001	0.0087291486	0.1420040406	0.0275496549	-0.0904007828	-0.0657670424	0.0973303262	-0.0868951724	0.0040167732000000005	-0.0626764534	0.0425324349	0.1005060069	-0.049351037	-0.0631795738	0.0081462498	0.0812783844	0.0293722447	-0.0943709147	0.010906184099999999	-0.0338131231	0.10086172939999999	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.00973897	-0.02015467	0.0004062107228089	9.48475366609e-05	-0.0448098	-0.17778480000000005	0.0020079181760400003	0.03160743511104002	0.0727315	0.02512180000000001	0.0006311048352400004	0.005289871092250001	0.000937931	0.0009631963	9.2774711233369e-07	8.79714560761e-07	-0.000653033	-0.000539905	4.26452099089e-07	2.91497409025e-07	-0.000421332	-0.000421332	1.7752065422399996e-07	1.7752065422399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.6813644284011	-0.6294707688958852	526613.442678666	0.3962334488943768	889.0226960144937	6.340052543878414	790361.3540288787	40.19626625913914	795.4385896540974	0.6665560184301285	632722.5499108996	0.4442969257054257	792.1516884372905	635.3973741939939	1.157987	19.449995	0.30250373350000004	0.173416	-0.0422931187	-0.0225731275	0.08918296630000001	0.0490833353	0.051461144199999996	0.1974055587	0.0664177978	0.1111226577	-0.0586540205	-0.177602327	0.04850991019999999	0.0244048048	-0.0473894157	-0.0043759451000000005	0.0501483697	-0.1344078342	0.0078768475	0.0763334225	-0.0289884862	0.0321466391	0.1139622232	-0.021667532200000002	-0.030854782999999997	0.0232743263	0.19799320210000002	0.002556374	0.0349066557	0.0604125875	0.0556125265	0.1334073371	0.0066552384	-0.0044385581	0.0167118749	-0.021975765699999997	0.0529901074	3.68395e-05	0.0574469149	0.051957984699999994	0.0285304769	-0.0145024882	0.067944436	-0.030226375299999997	-0.1305617969	-0.1241157558	0.0807407458	-0.0548309626	0.0740378251	0.0288642492	-0.0807054343	-0.0429730355	0.0010004936	-0.019319015800000002	-0.0044078675	0.1530846354	-0.007649297399999999	0.1265029776	0.0430535975	0.055856854000000004	0.1039153968	-0.0758635485	0.055226912	0.0296803025	-0.0717703246	0.0679893556	-0.0175174026	-0.074518091	-0.103542121	-0.1320266402	0.0200814186	-0.022959862999999997	-0.10627541759999999	-0.0107050758	0.048707272999999995	-0.0005370526	0.10116867660000001	0.0669274088	0.0870315158	0.0022610781	0.0154964886	-0.0688952452	0.0048869546	0.019652278999999998	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.017821599999999996	0.02756057	0.0007595850187248997	0.00031760942655999983	0.109645	0.15445479999999998	0.012022026025000002	0.023856285243040003	0.0650453	-0.007686200000000005	5.907767044000006e-05	0.00423089105209	-7.730269999999999e-06	-0.0009456612699999999	8.942752375780131e-07	5.975707427289999e-11	0.000236017	0.0008890500000000002	5.570402428900001e-08	7.904099025000002e-07	0.0	0.000421332	0.0	1.7752065422399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.6718340447618	0.990469616360656	528051.9543939779	0.9810300609336248	886.6991165481508	-2.3235794663429488	786235.3232872711	5.399021536410583	794.5633870368978	-0.8752026171996476	631330.9760195471	0.7659796211531129	791.3185180736695	634.2690221285097	1.235832	20.757511	0.2056706535	0.111698	-0.09289269480000001	0.0376043278	0.060223980199999985	0.059189265199999994	-0.0763542889	-0.0309344456	-0.1107441927	0.0745846755	-0.0395668144	0.033305564100000004	-0.0987959868	-0.0613041537	-0.1548550541	0.0887197052	0.053576569299999995	-0.032711778399999995	0.1386712138	-0.007002056899999999	-0.0625101981	0.0140929759	0.0043964358	-0.1428501275	-0.0567085959	-0.0472644229	0.0294375314	0.17607097440000002	-0.0812821833	0.13465060939999998	0.037072183599999996	-0.0402778823	-0.0373379939	-0.038870928900000004	0.1445530393	-0.0158910059	-0.0497051704	0.07092821889999999	0.0372962619	0.0070313822	-0.1572214974	0.0244042564	-0.026492787400000002	0.015780441399999998	-0.0666704445	0.0554315009	0.0198632326	-0.1357113299	0.0695349438	-0.0154306357	0.058414697	0.089507444	-0.070311256	0.1172241376	0.0094803106	0.09198056730000001	0.0318211492	-0.08445255300000001	-0.0895666352	-0.0290668148	0.05916208780000001	-0.0980969849	0.050305881600000005	0.0322566734	-0.0385821771	0.1179022786	-9.39299e-05	0.0071165994	-0.17090487780000002	0.0420213926	-0.0857364698	0.1163495263	-0.030958946400000006	-0.0333065125	-0.0562197133	-0.1573696441	-0.0967457173	0.0223122494	-0.005912380300000001	-0.2090122891	0.040376098	0.041922786600000005	-0.0141047173	0.027079991499999997	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-0.00265539	-0.02047699	0.0004193071194600999	7.051096052100001e-06	0.0172894	-0.0923556	0.00029892335236000005	0.008529556851360002	0.06274740000000001	-0.002297899999999992	5.280344409999961e-06	0.003937236206760001	0.000590467	0.00059819727	3.578399738354529e-07	3.48651278089e-07	-0.000592478	-0.0008284950000000001	3.5103018048400003e-07	6.864039650250001e-07	-0.000384111	-0.000384111	1.4754126032099994e-07	1.4754126032099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.2932786780551	0.6214446332933221	528955.5132102751	0.3861934322490716	886.5926191559433	-0.10649739220741594	786046.4723417956	0.011341694546980178	795.7308369899449	1.1674499530471394	633187.5649367183	1.3629393928697682	791.7506232371277	642.0083643525086	1.226927	20.607929	0.12167906	0.0601432	-0.0707091261	0.0192390465	0.025074176400000002	-0.0028569440999999998	-0.0113145907	0.1570146385	0.0614710908	0.1386756013	-0.02993388	-0.09396536	-0.017925456	-0.025906233799999998	0.0581193169	0.0027059618	0.1425743227	-0.07749298269999999	0.0129114181	-0.0163455398	-0.0269719238	0.0745934643	0.0851415837	-0.0268814836	0.0068096465000000005	0.0672691788	0.030990421	0.0437270595	0.04664777690000002	0.0654227398	-0.0370140699	-0.09830575130000001	-0.2263685879	0.0139660732	0.0728896643	0.05569178	-0.023935676099999997	0.1582023451	0.13537779460000002	0.08418984189999999	0.0637431771	-0.0832807662	-0.09679612859999999	-0.117830535	-0.054556895599999995	0.0731884553	0.1153631042	-0.0717615873	-0.029270296600000002	-0.023070184599999998	0.0073413378	-0.0012948427999999999	0.023199374100000003	0.0161070641	0.06046643230000001	0.0961836647	0.0279301689	0.0327781892	0.042299146600000004	0.1477576342	0.0480733322	-0.0343499217	0.1154210362	0.0747906437	-0.0748064323	-0.0392666332	-0.146198636	-0.078136608	-0.1350594038	-0.1207398426	-0.038232614	-0.010034568399999999	0.0698189353	-0.0027225037	-0.0258045712	-0.1285216791	0.044066451799999996	0.08911584619999999	0.0286669151	-0.0716756885	0.1803015087	-0.1502775343	-0.1414824764	-0.0002473756	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00999206	0.01264745	0.00015995799150250002	9.98412630436e-05	0.052917999999999986	0.0356286	0.0028003147239999988	0.0012693971379599998	0.0645616	0.0018141999999999878	3.291321639999957e-06	0.00416820019456	0.0010248700000000002	0.0004344030000000002	1.8870596640900016e-07	1.0503585169000005e-06	2.07842e-05	0.0006132622	4.3198296963999997e-10	3.7609052594884e-07	0.0	0.000384111	0.0	1.4754126032099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.4755924216513	0.18231374359618255	529220.7375692325	0.0332383011040546	891.542870852351	4.95025169640769	794848.6905676519	24.504991857787214	795.7355143682943	0.004677378349356332	633195.0088269738	2.1877868223027358e-05	792.7190700919487	644.4941909634805	1.241086	20.845751	0.09738855	0.0486014	-0.10577632470000001	0.0496728466	0.056699864	0.0751218962	0.0700991047	0.0123317676	-0.0181091624	0.1328161511	-0.025592743900000003	0.008930925400000001	-0.0641706096	-0.07590818860000001	-0.1409113338	0.025671131099999998	0.0678452045	0.014627926599999999	0.1045859231	0.1175503308	-0.0998002682	-0.0062127089	0.0731210099	-0.0779533484	-0.0492540245	-0.0181188347	0.136555578	0.09482664519999999	-0.026409443900000003	-0.0339737541	0.0228900879	0.0201771551	0.07391330559999999	-0.0630987463	-0.0033727044	-0.0060200924	-0.0246619406	0.012501166000000001	0.061406441799999996	0.11400578210000001	-0.0873533668	0.0907639965	-0.0490576963	0.0330085258	0.003738885300000001	0.015234795700000001	-0.12853813349999998	0.0193856703	0.0614873799	0.1632381569	-0.1709617506	-0.0122501251	0.0408084179	0.037103022400000005	0.0073212187	0.11071297960000001	-0.0536718199	-0.0063184224	-0.0682691295	-0.069143037	0.0932047151	-0.18878655960000001	-0.0221350825	0.0411552404	-0.11548450269999999	-0.0043421943	0.012943304099999999	0.036368203700000004	-0.1655029602	-0.0997345666	0.0587288087	0.0835628823	-0.0406164942	-0.0633146787	0.012879131299999999	-0.052851070800000004	0.0307588184	-0.0474300083	0.028951127400000002	-0.10695073210000001	0.0704719775	0.05243584900000002	-0.007961464	-0.0030679719	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.017794499999999998	0.007802439999999997	6.087806995359996e-05	0.00031664423024999993	0.0782956	0.025377600000000014	0.006130200979360001	0.0006440225817600008	0.0559259	-0.008635699999999996	7.457531448999993e-05	0.0031277062908100003	0.000325951	-0.0006989190000000003	4.884877685610002e-07	1.06244054401e-07	-0.0003917530000000001	-0.0004125372000000001	1.5347041300900007e-07	1.7018694138384006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.3712316136786	-1.1043608079727392	527615.1661159722	1.2196127941862012	886.3829832874237	-5.159887564927316	785674.7930615131	26.624439682691555	795.622665214703	-0.1128491535912417	633015.4254033475	0.012734931466259659	791.2320392922087	643.9940361062196	1.240643	20.83831	0.18249713000000006	0.0976389	-0.09301344630000001	0.0052688412	0.0059880956999999995	-0.0137947229	-0.1019419127	0.11579636900000001	-0.0125701696	0.0955204156	-0.024221262799999997	-0.0491665155	-0.06385630490000001	-0.0352800811	0.103422662	0.022336565200000002	0.07618789990000001	-0.061189559299999995	0.0815084824	-0.0474354555	0.1320486746	0.0639551033	-0.0056085468	0.0520309944	-0.0270823296	0.1656221108	0.0436169743	-0.0242438841	-0.08393031890000001	0.1616311432	-0.0005023516	-0.0654856288	0.0004099443	-0.13073918269999998	0.08557575810000001	-0.0057724169	-0.0009614991	0.0823075104	0.0507212041	-0.0237172365	0.12265148279999999	-0.0208015931	0.0487971675	-0.006815807199999999	0.0415269565	0.0250543586	-0.0947112349	-0.06049967780000001	-0.1051595023	-0.0795139871	-0.0751216037	-0.0019810267999999997	0.027124279900000003	0.052529602800000005	0.0420505754	0.0924517165	0.06391060009999999	-0.057511665199999985	0.1056315547	0.10938575619999999	-0.014503702700000001	-0.0814231517	0.1103598176	0.0147835936	5.36944e-05	-0.059387606100000004	-0.1201367673	-0.0953009308	-0.1615088365	0.029229081400000002	-0.1248196251	-0.0253940968	0.0054275586	0.053397245	0.0627788185	0.0368417079	-0.015324220500000001	-0.0497478307	-0.0018355691	-0.0239249471	0.010460252199999999	-0.0550816518	0.029685896899999998	-0.08413478099999999	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-0.00314622	-0.02094072	0.0004385137541183999	9.8987002884e-06	-0.00515071	-0.08344631000000001	2.65298135041e-05	0.006963286652616103	0.0807335	0.0248076	0.00061541701776	0.00651789802225	0.000976659	0.0006507080000000001	4.23420901264e-07	9.538628022809998e-07	-0.000330494	6.125900000000002e-05	1.0922628403599998e-07	3.752665081000004e-09	-0.00035408300000000005	-0.00035408300000000005	1.25374770889e-07	1.25374770889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.0155093552046	0.6442777415260252	528551.5508430075	0.41509380822587577	892.8585779668391	6.475594679415394	797196.4402489661	41.93332645207296	796.4109514848558	0.7882862701527529	634270.4036450132	0.6213952437113389	793.6118660594818	643.4976604725333	1.272356	21.370979	0.24375882	0.149277	-0.0678676596	-0.0336903042	0.031137416299999998	0.1154632834	0.1421334075	0.08906303230000001	0.0403028744	0.1187319793	0.030016965099999997	-0.09463849810000001	-0.0047019888	-0.0321109207	-0.1070645013	-0.049565203499999995	0.0358931926	-0.0228611464	0.010839477	0.1526865601	0.0080799785	0.053852481900000006	0.08978250189999999	0.053750554400000004	-0.0655506248	0.0977775516	0.1113283308	0.059822246399999994	-0.034183638599999996	-0.0950109544	0.0658766105	-0.0737724664	-0.09596639130000001	0.0429470796	-0.0169482405	-0.061714305899999995	0.16560113	-0.0806536152	-0.0362755837	-0.0769015754	-0.1403724634	0.0189974388	-0.0348690626	-0.1243627993	0.049791882	0.1014450879	0.028653412599999997	0.0087308966	-0.0619797358	-0.08206906580000001	-0.0381638142	0.0096014003	-0.0353524967	-0.051137023200000006	-0.0156299147	0.1455763494	-0.0877368272	0.041099763	0.007921109	-0.0271666594	0.0954634626	-0.10338368449999999	0.036187735299999996	0.030873370600000002	0.0319959037	-0.0092202489	0.0338651986	-0.0519811924	-0.021857445	-0.151308227	0.10527657119999999	0.0350065638	0.025875201400000002	0.038505556	-0.0711180095	0.0871901066	-0.0034166995	-0.1593588939	-0.0656434762	0.058583042	0.10661692789999999	0.04943930059999999	0.0047504491	0.0713478817	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.017710199999999995	0.020856419999999997	0.0004349902552163997	0.00031365118403999984	0.13441199999999998	0.13956270999999998	0.018066585743999997	0.01947775002254409	0.0622757	-0.018457800000000003	0.00034069038084000015	0.00387826281049	8.68944e-05	-0.0008897645999999998	7.916810434131598e-07	7.550636751360001e-09	-6.23958e-05	0.0002680982	3.893235857639999e-09	7.187664484324e-08	-0.000214308	0.00013977500000000005	4.5927918863999996e-08	1.9537050625000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
