trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0,initdum_2.0
-0.0163008,-0.0316882,0.0229179,-0.000165352,-0,0,0,0,0,0,0,0,0.00026571608,0.001004142,0.00052523014,2.7341284e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.13388e-08,0.0233925,-0.0196159,0.000213701,6.82124e-05,0,0.016300861,0.0550807,-0.0425338,0.000379053,6.82124e-05,0,3.7624484e-15,0.00054720906,0.00038478353,4.5668117e-08,4.6529315e-09,0,0.00026571808,0.0030338835,0.0018091241,1.4368118e-07,4.6529315e-09,0,0,0,0,0,0,0,1
-1.20573e-05,-0.0806828,0.0544154,0,-0,8.11131e-05,-1.2118639e-05,-0.1040753,0.0740313,-0.000213701,-6.82124e-05,8.11131e-05,1.4537848e-10,0.0065097142,0.0029610358,0,0,6.579335e-09,1.4686141e-10,0.010831668,0.0054806334,4.5668117e-08,4.6529315e-09,6.579335e-09,-0.13566557,0.3078759,0.034422838,-0.17986443,0.34402651,0,0
0.0145778,0.0272406,0.0667518,-0.000380201,-0.00053462,0.000156683,0.014589857,0.1079234,0.0123364,-0.000380201,-0.00053462,7.55699e-05,0.00021251225,0.00074205029,0.0044558028,1.445528e-07,2.8581854e-07,2.4549562e-08,0.00021286394,0.01164746,0.00015218676,1.445528e-07,2.8581854e-07,5.7108098e-09,0.10008178,0.25568595,0.13561152,-0.081963197,0.31146741,0,0
0.0171951,-0.121098,0.0936476,0.000446609,-0.00053462,0.000233822,0.0026173,-0.1483386,0.0268958,0.00082681,0,7.7139e-05,0.00029567146,0.014664726,0.008769873,1.994596e-07,2.8581854e-07,5.4672728e-08,6.8502593e-06,0.02200434,0.00072338406,6.8361478e-07,0,5.9504253e-09,-0.085086906,-0.018226262,-0.098807541,-0.03097998,0.13712241,0,0
5.90198e-06,-0.00871936,0.0723826,-0.000464039,-9.82248e-05,0.000391923,-0.017189198,0.11237864,-0.021265,-0.000910648,0.0004363952,0.000158101,3.4833368e-11,7.6027239e-05,0.0052392408,2.1533219e-07,9.6481113e-09,1.5360364e-07,0.00029546853,0.012628959,0.00045220022,8.2927978e-07,1.9044077e-07,2.4995926e-08,0.046450462,0.017183122,0.073269634,0.0016027112,0.048904415,0,0
0.0261993,-0.0635772,0.0653515,0.000311585,-0.00053462,0.000439184,0.026193398,-0.05485784,-0.0070311,0.000775624,-0.0004363952,4.7261e-05,0.00068640332,0.0040420604,0.0042708186,9.7085212e-08,2.8581854e-07,1.9288259e-07,0.0006860941,0.0030093826,4.9436367e-05,6.0159259e-07,1.9044077e-07,2.2336021e-09,0.017089514,-0.017382017,-0.024876751,-0.056530539,-0.056283727,0,0
0.00908358,-0.0447428,0.0619077,0.000102705,-0.000282898,0.000428292,-0.01711572,0.0188344,-0.0034438,-0.00020888,0.000251722,-1.0892e-05,8.2511426e-05,0.0020019182,0.0038325633,1.0548317e-08,8.0031278e-08,1.8343404e-07,0.00029294787,0.00035473462,1.1859758e-05,4.3630854e-08,6.3363965e-08,1.1863566e-10,0.11931825,-0.039069181,-0.030706364,0.0099333942,-0.022686111,0,0
0.011635,0.00651384,0.0724903,-0.000300059,-0.000461244,0.000271485,0.00255142,0.05125664,0.0105826,-0.000402764,-0.000178346,-0.000156807,0.00013537322,4.2430112e-05,0.0052548436,9.0035403e-08,2.1274603e-07,7.3704105e-08,6.509744e-06,0.0026272431,0.00011199142,1.6221884e-07,3.1807296e-08,2.4588435e-08,0.069082284,-0.037049833,-0.046037958,-0.065561731,-0.052256422,0,0
0.0172639,-0.0606697,0.0657255,0.000328905,-0.00053462,0.000572745,0.0056289,-0.06718354,-0.0067648,0.000628964,-7.3376e-05,0.00030126,0.00029804224,0.0036808125,0.0043198414,1.081785e-07,2.8581854e-07,3.2803684e-07,3.1684515e-05,0.004513628,4.5762519e-05,3.9559571e-07,5.3840374e-09,9.0757588e-08,0.043311576,-0.099785673,-0.049183344,-0.0007176971,-0.031186526,0,0
