trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
-0.101987,-0.0514088,-0.461267,-0.00476047,-0.00132867,-0.000351358,0,0,0,0,0,0,0.010401348,0.0026428647,0.21276725,2.2662075e-05,1.765364e-06,1.2345244e-07,0,0,0,0,0,0,-0.12122419,0.15587282,0.0049279147,0.012470611,-0.076924845
-0.0796642,0.00161323,-0.376919,-0.00221177,-0.000835937,0.000351868,0.0223228,0.05302203,0.084348,0.0025487,0.000492733,0.000703226,0.0063463848,2.602511e-06,0.14206793,4.8919265e-06,6.9879067e-07,1.2381109e-07,0.0004983074,0.0028113357,0.0071145851,6.4958717e-06,2.4278581e-07,4.9452681e-07,-0.023525102,0.022378127,0.0066746274,-0.043073802,-0.040752581
-0.0797001,-0.122496,-0.303298,-0.00321772,-0.000835937,-0.000393872,-3.59e-05,-0.12410923,0.073621,-0.00100595,0,-0.00074574,0.0063521059,0.01500527,0.091989677,1.0353722e-05,6.9879067e-07,1.5513515e-07,1.28881e-09,0.015403101,0.0054200516,1.0119354e-06,0,5.5612815e-07,-0.055140178,-0.0082534859,0.008718272,0.045188106,0.019224864
-0.0699668,0.0857421,-0.321131,-0.0034987,-0.000835937,-0.000339953,0.0097333,0.2082381,-0.017833,-0.00028098,0,5.3919e-05,0.0048953531,0.0073517077,0.10312512,1.2240902e-05,6.9879067e-07,1.1556804e-07,9.4737129e-05,0.043363106,0.00031801589,7.894976e-08,0,2.9072586e-09,-0.018218917,-0.025176045,-0.013474557,0.0037225297,0.029829944
-0.0491529,-0.0554254,-0.254253,-0.0030696,-0.000454638,0,0.0208139,-0.1411675,0.066878,0.0004291,0.000381299,0.000339953,0.0024160076,0.003071975,0.064644588,9.4224442e-06,2.0669571e-07,0,0.00043321843,0.019928263,0.0044726669,1.8412681e-07,1.4538893e-07,1.1556804e-07,-0.03332624,-0.0087433106,-0.016075421,0.024116742,0.0422708
-0.0802202,-0.105589,-0.348035,-0.00375773,-0.000835937,-0.00032137,-0.0310673,-0.0501636,-0.093782,-0.00068813,-0.000381299,-0.00032137,0.0064352805,0.011149037,0.12112836,1.4120535e-05,6.9879067e-07,1.0327868e-07,0.00096517713,0.0025163868,0.0087950635,4.735229e-07,1.4538893e-07,1.0327868e-07,-0.042939608,-0.04387909,-0.021396755,-0.002178408,-0.086377432
-0.072541,0.0791642,-0.368012,-0.00141069,-0.000996381,2.11758e-22,0.0076792,0.1847532,-0.019977,0.00234704,-0.000160444,0.00032137,0.0052621967,0.0062669706,0.13543283,1.9900463e-06,9.927751e-07,4.4841451e-44,5.8970113e-05,0.034133745,0.00039908053,5.5085968e-06,2.5742277e-08,1.0327868e-07,-0.047364993,0.012603816,-0.01084632,0.012755376,-0.035002654
-0.0998977,-0.0741682,-0.295495,-0.00035041,-0.00049367,-0.000284093,-0.0273567,-0.1533324,0.072517,0.00106028,0.000502711,-0.000284093,0.0099795505,0.0055009219,0.087317295,1.2278717e-07,2.4371007e-07,8.0708833e-08,0.00074838903,0.023510825,0.0052587153,1.1241937e-06,2.5271835e-07,8.0708833e-08,-0.029904501,-0.03179456,0.010659641,0.0037142739,-0.070186287
-0.0963102,-0.0532866,-0.277746,-0.00289222,-0.000685089,-0.000213277,0.0035875,0.0208816,0.017749,-0.00254181,-0.000191419,7.0816e-05,0.0092756546,0.0028394617,0.077142841,8.3649365e-06,4.6934694e-07,4.5487079e-08,1.2870156e-05,0.00043604122,0.000315027,6.4607981e-06,3.6641234e-08,5.0149059e-09,-0.037956329,-0.0036885288,-0.0072415472,-0.0016532119,-0.0094076455
-0.0780692,0.0759129,-0.219956,-0.002752,-0.000375904,-0.0002667,0.018241,0.1291995,0.05779,0.00014022,0.000309185,-5.3423e-05,0.0060948,0.0057627684,0.048380642,7.573504e-06,1.4130382e-07,7.112889e-08,0.00033273408,0.016692511,0.0033396841,1.9661648e-08,9.5595364e-08,2.8540169e-09,-0.0014516983,-0.014534897,-0.01258513,-0.0038942739,0.029015233
-0.0821701,-0.0890514,-0.209489,-0.00231926,-0.000685089,-0.000298091,-0.0041009,-0.1649643,0.010467,0.00043274,-0.000309185,-3.1391e-05,0.0067519253,0.0079301518,0.043885641,5.3789669e-06,4.6934694e-07,8.8858244e-08,1.6817381e-05,0.02721322,0.00010955809,1.8726391e-07,9.5595364e-08,9.8539488e-10,-0.0118122,-0.027777824,-0.020205521,0.049952578,0.011569154
-0.0756171,-0.0757063,-0.200043,-0.00259731,-0.000290359,-0.000320171,0.006553,0.0133451,0.009446,-0.00027805,0.00039473,-2.208e-05,0.0057179458,0.0057314439,0.040017202,6.7460192e-06,8.4308349e-08,1.0250947e-07,4.2941809e-05,0.00017809169,8.9226916e-05,7.7311802e-08,1.5581177e-07,4.875264e-10,0.0055092825,-0.032516448,-0.024947557,-0.020020411,0.0004120474
-0.0571819,0.0508521,-0.0898431,-0.00203925,-0.000101096,0,0.0184352,0.1265584,0.1101999,0.00055806,0.000189263,0.000320171,0.0032697697,0.0025859361,0.0080717826,4.1585406e-06,1.0220401e-08,0,0.0003398566,0.016017029,0.012144018,3.1143096e-07,3.5820483e-08,1.0250947e-07,0.02301067,0.03067852,-0.057556041,-0.053028852,0.071584003
-0.0443284,-0.14605,-0.0538705,-0.000943181,-0.00015866,0,0.0128535,-0.1969021,0.0359726,0.001096069,-5.7564e-05,0,0.001965007,0.021330603,0.0029020308,8.895904e-07,2.5172996e-08,0,0.00016521246,0.038770437,0.001294028,1.2013673e-06,3.3136141e-09,0,0.0046139186,0.0071596792,-0.054814701,-0.009035365,0.0080155665
-0.0583285,-0.00378081,-0.115993,-0.00168742,-0.000157764,0,-0.0140001,0.14226919,-0.0621225,-0.000744239,8.96e-07,0,0.0034022139,1.4294524e-05,0.013454376,2.8473863e-06,2.488948e-08,0,0.0001960028,0.020240522,0.003859205,5.5389169e-07,8.02816e-13,0,0.021044568,-0.026955324,-0.068059231,-0.0050687891,0.038612902
-0.0636483,0.0181211,-0.071441,0.000704107,-0.000425848,-0.000104741,-0.0053198,0.02190191,0.044552,0.002391527,-0.000268084,-0.000104741,0.0040511061,0.00032837427,0.0051038165,4.9576667e-07,1.8134652e-07,1.0970677e-08,2.8300272e-05,0.00047969366,0.0019848807,5.7194014e-06,7.1869031e-08,1.0970677e-08,0.04064233,-0.020143291,-0.049849484,-0.0063528909,0.053490224
