global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
806.2821127706022	n/a	n/a	650090.8453738261	1322.4923353088047	n/a	n/a	1748985.976950536	801.6224869916385	n/a	n/a	642598.6116506597	899.9755485362192	756.7347324061418	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	-1.13603e-09	n/a	1.2905641609e-18	n/a	3.66245e-09	n/a	n/a	1.34135400025e-17	-5.60104e-05	n/a	3.13716490816e-09	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.5307562170485	-11.751356553553705	138.0943808487496	631279.122574835	1277.867727357136	-44.62460795166886	1991.3556348401464	1632945.9286208912	800.4101332365112	-1.2123537551273105	1.4698016275712902	640656.3813876896	891.8071688520962	725.1528378906349	1.999526	28.757607	0.16639007747357998	0.106724	-0.0195809285	0.0009680382	-0.0751219149	0.0525786429	-0.1228774302	-0.3455259406	0.3262741207	-0.3198032205	0.32574436170000004	-0.2429048168	-0.10148384099999999	-0.147431688	0.0535635942	-0.11099760869999999	0.147367169	0.022932771299999998	-0.0500735572	0.0110787355	-0.058984670999999995	0.1028812987	-0.0626639626	0.09740292	-0.04218349	0.0393824917	-0.0670059989	0.0659494542	-0.09293756289999999	0.13947155560000002	-0.12301397189999999	0.0159296258	-0.1464460226	0.07858610490000001	-0.0200452014	0.0137801218	-0.0046658328	0.1171338118	-0.012402680800000001	0.1265748487	-0.0572819113	0.0951709643	-0.047335036399999995	-0.0023595583	-0.0771081713	0.014009103	-0.076812588	-0.1343388033	0.3269812641	-0.1197171526	0.0907203964	-0.0624266928	0.013482438999999999	-0.3258880616	0.0235006501	-0.1016383034	0.3850073489	0.1296690623	-0.2731834827	0.0259425438	-0.1523357414	0.09146386390000001	-0.0989210879	0.09587642390000001	-0.0336280885	0.0335144374	-0.0807045857	0.1348513406	0.0107321114	-0.1300092274	0.1540262967	-0.0269763339	0.1128608806	0.1128439341	0.1128156919	0.0	0.0	0.0	0.0	0.0	0.07211829999999997	0.07211830113602997	0.005201049194889996	0.005201049358747103	0.06441480000000001	0.06441479633755001	0.004149265987208046	0.004149266459040001	-0.00065315	-0.0005971396	4.266049225e-07	3.5657570188816e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.8412907124678	-2.6894655045807667	7.233224700329878	627012.6296771868	1248.7507070013842	-29.11702035575172	847.80087439726	1559378.328236457	798.7844549424269	-1.6256782940843095	2.6428299158568707	638056.60545767	885.0877278593026	709.5561545963872	1.19517	17.189196	0.12540147530999998	0.0691937	0.0293158874	0.0554115071	-0.06847876230000001	0.0445796562	-0.0416104577	-0.024858909199999998	0.1408189644	-0.14731485119999999	0.016268715	-0.16856720190000002	-0.0195297599	-0.0159433102	0.0681719903	-0.0605093541	0.13228504859999998	0.021096391000000003	0.0704748831	-0.0367930027	0.0005072966000000001	0.0070662162	-0.010545133100000001	0.0066497906	0.0247959112	-0.13295029460000002	-0.012819980900000002	-0.04223810150000002	-0.0874236	0.1502857725	-0.1660707674	0.17253788949999999	0.0337923251	-0.0093966324	-0.0579225925	0.054352602	-0.1575973028	-0.051955831200000004	0.07933754009999999	0.0178243777	-0.0321628035	0.1200654882	0.0382025656	0.026426250800000002	0.0813447331	0.0535466585	0.0292705135	0.0081676439	0.1154471701	-0.069308515	0.09736717019999999	-0.010835300700000002	-0.005915613	-0.09765888710000001	-0.0897628486	-0.1221323789	0.23011023239999998	-0.0139716545	-0.0864678784	0.1257213354	-0.0428061705	0.023531917000000003	0.0811839264	0.12244709570000001	-0.0832540311	-0.010563617800000001	0.0359824954	-0.08140964519999999	0.1002056397	-0.0203097583	0.0039981415999999995	-0.0997860902	0.1128156919	0.1126632248	0.11240926539999999	0.0	7.165310000000001e-06	7.165310000000001e-06	5.1341667396100005e-11	5.1341667396100005e-11	0.0250366	-0.04708169999999997	0.0006268313395599999	0.002216686474889997	0.11801	0.05359519999999998	0.0028724454630399987	0.013926360099999998	-0.000287649	0.000365501	8.274194720100001e-08	1.33590981001e-07	5.67919e-05	5.67919e-05	3.2253199056099995e-09	3.2253199056099995e-09	7.20553e-05	7.20553e-05	5.1919662580899995e-09	5.1919662580899995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.5954260165221	-0.2458646959456701	0.06044944871245679	626623.318490279	1243.4600417815413	-5.290665219842823	27.99113846845449	1546192.8755073524	797.4602224962277	-1.3242324461991757	1.7535915715666528	635942.8064637331	882.9274831280509	707.2781265041548	1.111376	15.984043	0.08175969127999999	0.0491421	-0.0187414737	0.0741037713	-0.0398483169	0.20233568850000005	-0.0036807296000000004	0.0651537958	0.042383159000000004	-0.0935303101	0.0875105335	-0.044696019299999994	0.0908443893	0.0344171453	-0.0020431469	0.0434244491	0.0217509068	0.0792374009	0.1586823933	0.0189445328	0.0054462458	-0.0563269079	-0.0391150273	0.06598305410000001	-0.16786159579999999	-0.09757309199999999	-0.057173978	0.0209317301	-0.1345313807	-0.0859258588	-0.0987127332	-0.0763366234	0.1213271284	-0.0021063831	0.0421796443	-0.028742188199999998	-0.10341209720000001	0.055996272699999995	-0.0636956224	0.0261943917	0.0109637565	0.023849736099999998	0.1328078144	0.0248480151	0.0128349543	-0.0156104829	0.14028723869999998	0.041304912799999996	-0.051418091500000006	-0.06295654070000001	0.0609365401	-0.0519202343	0.011070873200000001	-0.0353192539	0.08568469460000001	-0.0887790388	0.1539201456	0.030727406699999998	0.0005672795	-0.0642299682	-0.1311623187	0.1419193701	0.1006908793	0.14821076630000002	-0.0094659384	0.0132399748	-0.052839946299999996	-0.09414659369999999	-0.06191989940000001	0.044066030199999995	0.0387940319	-0.0352864451	0.1127253327	0.1123020954	0.1115978766	0.0	-6.90597e-06	-1.4071279999999999e-05	1.9800092083840003e-10	4.7692421640900005e-11	0.07079169999999999	0.04575509999999999	0.005011464788889998	0.002093529176009999	0.10162	-0.016389999999999988	0.0002686320999999996	0.0103266244	-0.000587528	-0.000299879	3.451891507840001e-07	8.992741464099999e-08	7.686799999999997e-05	2.0076099999999972e-05	4.03049791209999e-10	5.908689423999995e-09	0.0	-7.20553e-05	5.1919662580899995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.2035276693173	2.6081016527951992	6.802194231313047	630759.243362388	1239.3801466783063	-4.079895103235002	16.645544053400958	1536063.14798034	797.1620618301358	-0.2981606660919169	0.08889978280437559	635467.3528212733	880.3850150004324	721.7784815559262	1.159929	16.682354	0.02789802709	0.0144877	-0.0324634363	0.0686325362	0.07931479129999999	0.0214805556	0.029032372799999998	0.11373969619999999	0.0241909323	-0.0353543398	0.079856468	0.0503960575	0.1338409682	0.0948791391	0.0061664706000000005	0.1111812971	-0.0517073349	0.0400921967	0.054538570999999994	-0.07244433389999999	0.018885156599999998	-0.10302872560000001	0.0246284092	-0.044570174000000004	-0.0473020616	0.0562571662	-0.09927375	-0.0356572231	0.0152423092	-0.0187425606	-0.047554756600000005	0.0034999615999999996	0.054039927599999996	0.0055083815	-0.1038058758	-0.0878809742	-0.0087547979	0.10962831449999999	0.0775350131	-0.0705397594	-0.0821102366	-0.049422056	-0.0368891483	-0.1191272078	0.0369495602	-0.0560461399	-0.0016685842000000002	0.11363099289999999	-0.1405156003	-0.0437922866	0.0238144156	-0.0534400244	-0.0388148553	0.0010139603999999999	0.0178120812	0.0159201762	-0.0349264136	0.0727008996	-0.1405275201	-0.0391204546	0.0263074253	0.1061753712	0.0606958053	0.07277481570000001	0.0942074274	0.0050250462	0.0415623776	-0.058407270899999995	0.0629126242	-0.06036914030000001	-0.0030767409000000004	0.1230763656	0.1125898391	0.1117611244	0.1103844485	0.0	-1.17388e-06	5.732090000000001e-06	3.28568557681e-11	1.3779942544e-12	0.0708098	1.810000000002088e-05	0.00501402777604	3.2761000000075575e-10	0.115618	0.013998000000000009	0.00019594400400000032	0.013367521924000005	-0.000436444	0.000151084	1.9048336513600003e-07	2.2826375056e-08	0.000147781	7.091300000000003e-05	5.028653569000006e-09	2.183922396100001e-08	5.55269e-05	5.55269e-05	3.08323662361e-09	3.08323662361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.8971431804657	-0.3063844888515632	0.09387145500883366	630272.673950105	1241.8920827102475	2.5119360319411044	6.309822628564022	1542295.9450983962	797.8225658806888	0.6605040505529587	0.4362656007968654	636520.846628446	881.4050797836093	721.1890316756279	1.1090350000000002	15.950382	0.030976686112000013	0.017371399999999995	-0.0504386306	-0.0287605668	0.0902260909	-0.0076316502	0.0050951643	-0.0330997194	-0.0367111479	0.0781814337	0.1158009154	0.0817892073	0.08827107070000001	0.0873888216	-0.0823350048	-0.0244144205	-0.1614325892	0.0432303111	0.12027881800000001	-0.002171085	0.0156708586	-0.027958728199999998	0.1156801217	0.053199019800000004	-0.019186639199999998	-0.07611098940000001	-0.11901907449999999	-0.092142429	-0.0095026037	-0.0449776322	0.055948331500000004	0.0733386716	-0.08303453	0.11047555449999999	0.0520621139	-0.1080137141	-0.0382088455	-0.0870938359	-0.10888255050000001	-0.1360323173	0.08518814300000001	-0.0124626361	0.1154732119	0.0931434574	0.0557846716	-0.0627544352	-0.0363752711	0.0315173427	-0.1224251685	0.0158580293	-0.10847713099999999	0.032636548599999995	0.0115706597	-0.0129502552	0.1065787582	0.05102049769999999	-0.05967404530000001	0.1370180203	-0.0248117151	0.12007908199999999	-0.0063935947	0.028986779	-0.0926706978	0.1526837874	-0.0383126075	-0.042977624900000004	-0.0675835625	0.0804591647	0.2040344339	0.11663533289999999	0.0924659506	0.0692956799	0.11240926539999999	0.111041178	0.1087733526	0.0	9.47232e-07	2.121112e-06	4.499116116544001e-12	8.972484618240001e-13	0.07079160000000001	-1.8199999999996e-05	0.005011450630560002	3.312399999998543e-10	0.0987303	-0.01688770000000002	0.00028519441129000065	0.009747672138089998	-0.000522559	-8.6115e-05	2.7306790848099997e-07	7.415793225e-09	8.0496e-06	-0.00013973139999999998	1.9524864145960004e-08	6.479606016000001e-11	0.0	-5.55269e-05	3.08323662361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.2260364617374	0.3288932812716894	0.10817079046565857	630794.996993721	1243.0494941956636	1.1574114854161053	1.3396013465731154	1545172.045020095	798.2222021621736	0.3996362814848453	0.15970915747903452	637158.68402463	882.0482230574545	733.0109458852755	1.032285	14.846542	0.08868703183200001	0.0521414	-0.0531198939	-0.0554129081	0.1132997743	-0.09162236050000001	-0.0076384017	-0.054107098799999996	0.0105760457	0.0856427932	0.0209558172	0.0257919895	0.035814833	0.0052477936	-0.0013862585999999998	-0.035225762	-0.0794702168	-0.0496290627	-0.11677634460000001	-0.0716344493	0.0688175781	0.0751005021	-0.0631529128	0.027921852400000002	0.1742542797	-0.1353297724	-0.0833646295	-0.0366147787	0.1352393584	-0.0786618761	0.23710456	-0.1399373048	0.13878696	-0.0019855875	0.0693374221	-0.0100612437	0.0740784571	-0.056712382199999994	-0.0427333888	-0.0404213788	-0.0629638128	-0.02210674	0.07065064509999999	-0.1078740719	0.0813767194	0.06872840870000001	-0.0257818896	0.027588643599999997	-0.020714383899999998	0.0374545047	-0.13207330650000002	0.012063011799999999	-0.0094016814	-0.013295706599999998	-0.029636359100000002	0.066949593	-0.08622757560000001	0.1722328878	0.10264448279999999	0.0383121007	0.0011350167	-0.022369702400000004	-0.077315408	-0.08185171570000001	0.0322884191	-0.19332315890000001	-0.021330852200000004	0.0697856778	-0.0296353308	-0.2289070171	0.08551703140000001	0.102483652	0.11218368390000001	0.1101434092	0.1067703929	0.0	-3.10846e-05	-3.2031831999999995e-05	1.0260382612762237e-09	9.662523571599999e-10	0.11337100000000006	0.04257940000000005	0.012852983641000012	0.001813005304360004	0.114145	0.015414700000000016	0.0002376129760900005	0.013029081025000002	-0.000949434	-0.000426875	9.014249203559999e-07	1.82222265625e-07	0.000143347	0.0001352974	1.830538644676e-08	2.0548362409e-08	-5.104560000000001e-05	-5.104560000000001e-05	2.605653279360001e-09	2.605653279360001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.1664109299968	-2.059625531740608	4.24205733099778	627527.6226057125	1241.0706736641912	-1.9788205314723653	3.9157306957765754	1540256.417029289	798.4073282398961	0.18512607772242973	0.03427166465289109	637454.261787169	882.5714035194777	729.2686578349326	1.080096	15.534173	0.0945191034	0.0567201	-0.021522846600000003	-0.12623878189999999	0.0023130210999999998	-0.094284071	-0.10330758570000001	-0.0885998748	-0.0283869144	0.1478411084	-0.0961249359	-0.0163560383	-0.0259008035	0.0170235161	-0.06428301389999999	-0.0589280878	0.025625794599999998	-0.0308847774	-0.021821986800000002	-0.055498791	-0.0258454496	0.08440293970000001	-0.0341913553	0.12330449019999999	0.1313375628	-0.10578397	0.022158892000000003	-0.0095549151	0.09299421460000001	-0.0767704366	-0.1020421285	-0.039074366	-0.1035407923	-0.0491529978	-0.0737357267	-0.07185548559999999	0.0205644694	-0.1809382007	-0.026462031299999998	0.0148389563	0.06919935370000001	-0.1057475685	-0.09150687789999999	0.1296531215	0.0597094811	-0.08509651019999999	0.1114790256	-0.020418308700000002	0.024129135	0.0925842653	-0.125695211	0.1490946988	0.026582508900000003	0.028333937200000006	0.013058916799999999	0.0172526871	-0.0091631915	0.0915898468	0.0219019061	-0.021848449300000003	0.07384320650000001	-0.0975063572	-0.0037261837	-0.061217990199999996	-0.1270812306	-0.1674490323	0.0162163817	-0.0456802272	-0.052446023	-0.056311116200000004	0.0274638279	-0.0195048627	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	-0.00013120799999999998	-0.00010012339999999998	1.0024695227559996e-08	1.7215539263999995e-08	0.0645206	-0.048850400000000065	0.00416290782436	0.0023863615801600056	0.11623	0.0020849999999999896	4.3472249999999565e-06	0.0135094129	-0.000580091	0.000369343	3.36505568281e-07	1.3641425164899996e-07	0.00059263	0.000449283	2.0185521408900001e-07	3.5121031690000005e-07	0.0	5.104560000000001e-05	2.605653279360001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.7194312204666	-0.4469797095301829	0.19979086073168664	626819.6577720592	1237.2803276037484	-3.790346060442744	14.366723257913828	1530862.6090752392	798.6809108792381	0.2735826393420666	0.07484746054937129	637891.1974028895	882.9079514637434	723.8145819447283	1.124772	16.176706	0.09518535199999996	0.06831260000000001	-0.0174908865	-0.0760107545	-0.024234711800000003	-0.0345264221	0.011257766499999999	0.008269815699999999	-0.017510934	0.0713018782	-0.1659712241	-0.0652574987	-0.0093031284	-0.020616673000000002	0.0252848148	-0.08408076	0.0110139581	-0.0701434375	-0.1549063541	-0.051504069000000006	0.0040617519	-0.038769076	0.0288911433	-0.027628587000000003	0.0325025675	0.0440827735	0.08570447490000001	0.0201388424	0.0410867866	0.0395206985	0.12624566210000002	-0.0560732092	-0.039217395499999995	-0.0783278753	-0.0361457838	-0.0853886084	0.0297664325	0.0334454687	0.0313597565	-0.003235702	0.010772150900000001	0.0355696779	0.0795607829	-0.0880498941	-0.11492471550000001	0.1856895919	0.0049486299	-0.0157492235	0.050593666600000003	0.0220614396	-0.09174420720000001	0.0667791595	-0.051263081399999993	-0.029101630099999998	-0.1309858552	-0.0055254863	-0.11285036080000001	-0.030196052200000007	0.0228888136	-0.068275617	0.05677268980000001	-0.0254354721	0.0323153259	-0.1415449217	-0.031202028399999998	0.0982049607	-0.0261445386	0.0329249928	0.0413062455	-0.08297140459999999	0.005340715500000001	-0.0305907012	0.1115978766	0.1078204375	0.1016191316	0.0	-0.000131206	1.9999999999772804e-09	3.999999999909122e-18	1.7215014436000002e-08	0.126796	0.0622754	0.016077225615999998	0.00387822544516	0.12434700000000005	0.008117000000000055	6.588568900000089e-05	0.015462176409000012	-0.0010759500000000002	-0.0004958590000000002	1.1576684025000005e-06	2.4587614788100016e-07	0.00059263	0.0	0.0	3.5121031690000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.2959619297667	-1.4234692906999271	2.026264821565753	624567.7074424953	1236.6243303143872	-0.6559972893612667	0.43033244364932943	1529239.7343255063	798.723618242551	0.04270736331284297	0.0018239188811351656	637959.4183384723	882.4355655171655	711.570352065537	1.070813	15.400662	0.1331701984	0.0747416	0.010414613199999999	-0.0168642325	-0.1057189645	0.0759737957	0.022294643399999998	0.0388331247	-0.0233660567	0.087274641	-0.1324900105	-0.0229158017	-0.023759211800000003	-0.0051492694	0.0201868849	-0.0633327195	0.0770760938	-0.005675416500000001	0.0051600807	0.0758760901	0.0368197722	0.0360747101	0.018784793	-0.0145583721	-0.11612179439999999	0.0877234892	0.1477243992	-0.09923532789999999	-0.13634773349999998	-0.14091346429999999	0.0011749176	0.10803500029999999	-0.007228404399999998	-0.053068825300000004	0.0876095777	0.070280489	0.1277103441	-0.0114824407	0.0316385318	-0.1055100741	-0.1166174521	0.0681079362	-0.10859979300000001	-0.038755381400000004	-0.0323934378	0.0309932545	-0.0128388046	0.015272139799999999	0.022409555	0.0106893747	-0.0081371936	0.037082097200000004	0.0397517742	0.10389723039999996	-0.0388067233	-0.046651629800000004	0.0590353192	-0.11005520640000001	0.08536735289999997	-0.0760039855	-0.0234521735	-0.012803626499999998	-0.0197042316	-0.0924350318	-0.0355342899	0.136031399	-0.06516411	0.0641712566	-0.0011804843	0.21538697760000008	-0.131190921	-0.0104881581	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	5.61424e-05	0.0001873484	3.509942298256e-08	3.15196907776e-09	0.0580316	-0.06876439999999999	0.00336766659856	0.0047285427073599975	0.131588	0.007240999999999957	5.243208099999936e-05	0.017315401743999998	-0.000687978	0.0003879720000000002	4.73313728484e-07	1.5052227278400015e-07	0.00025507	-0.00033756000000000004	1.1394675360000002e-07	6.50607049e-08	0.000414017	0.000414017	1.7141007628899995e-07	1.7141007628899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
