global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
786.0577701179393	n/a	n/a	617886.8179627871	1253.4743066144933	n/a	n/a	1571197.8373426846	782.8565946616806	n/a	n/a	612864.4478052828	866.6236091380521	749.4501129473894	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.1322783735545	-7.9254917443847726	62.813419390311175	605489.842646819	1208.0139203939434	-45.460386220549935	2066.6467153215663	1459297.6318655447	781.146203014928	-1.710391646752555	2.9254395852809174	610189.3904846391	858.3065021924243	729.7021149350427	1.432133	25.103424	0.1337503	0.0985102	-0.0393965686	-0.0410809295	-0.050805038	0.0293287806	0.09217535019999999	-0.0407997627	-0.028464235	0.1182919378	-0.01267691	0.06271969150000001	-0.049805912199999997	0.0434255762	-0.028889336499999998	-0.0458739595	0.006760734	-0.0276309391	0.034200095800000004	-0.0260727897	0.020402212	-0.0381585609	0.0147294418	-0.1015963416	0.051695091799999995	-0.017126554199999998	0.0880504363	0.0365311779	-0.002263859	0.0764904937	-0.197195139	0.15941573679999999	-0.0893525715	0.0688821916	-0.0827041821	0.0658916525	-0.047723975999999994	0.012884172900000001	-0.0886806725	-0.0163828127	0.0359550627	0.0699297443	-0.0265114179	0.0166545732	-0.1439108388	0.0747468643	-0.0049795244	0.0110376514	-0.10235558300000001	0.0421594539	-0.005477730500000001	0.020372772	-0.1044624566	0.2009530884	-0.0301938495	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0	0.0	0.0	0.0	0.0189576	0.0189576	0.00035939059775999993	0.00035939059775999993	0.0855425	0.0855425	0.007317519306249998	0.007317519306249998	-0.000585004	-0.000585004	3.42229680016e-07	3.42229680016e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.4887013107938	-1.643577062760755	2.701345561233272	602934.7032633229	1204.9464358875168	-3.067484506426581	9.409461197167127	1451895.9133580297	782.540638935609	1.3944359206809622	1.9444515368853628	612369.8515857512	859.0747239207553	710.362487392857	1.088375	19.077795	0.162913315	0.0924979	-0.011566085700000001	0.0218007855	-0.066598546	0.0099162461	0.0446761993	-0.053473239299999996	0.0332115593	0.0187063313	0.0179530032	0.0659538341	0.0058542985	0.0161290556	-0.0053878988	0.0250173179	0.10311352119999999	0.1166852187	0.027823193399999998	-0.1017825182	0.1320825335	-0.0700999688	0.010886971200000001	-0.0197609864	0.0106010022	-0.09980541	0.07985092070000001	-0.0202744827	-0.10492066119999999	0.0258050708	-0.0756218467	-0.009666064399999999	-0.0007049926	-0.020003661399999997	0.0605828496	-0.0056725069	-0.0869030083	-0.112956012	0.0241174378	-0.0464051818	0.0048916891999999995	-0.045327564699999996	-0.046390485700000005	0.0267999342	-0.081304722	0.05066066599999999	0.026660608199999998	0.10340146509999999	-0.0069945451	0.06860198370000001	-0.0112781987	0.0400124459	-0.10651954720000001	-0.0821786331	-0.1272272994	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.00204994	0.00204994	4.2022540036000005e-06	4.2022540036000005e-06	0.0800671	0.0611095	0.006410740502410001	0.00373437099025	0.12072500000000005	0.03518250000000006	0.0012378083062500045	0.014574525625000013	-0.0015801	-0.000995096	2.49671601e-06	9.90216049216e-07	0.000205637	0.000205637	4.2286575769e-08	4.2286575769e-08	9.06945e-05	9.06945e-05	8.225492330249999e-09	8.225492330249999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.0245500190947	-0.4641512916990678	0.21543642158591308	602214.1022323384	1194.0462779972552	-10.900157890261653	118.81344203263338	1425746.5139990984	782.8169138594172	0.2762749238082733	0.07632783352526724	612802.3206243822	857.5168789044017	716.9834226546127	1.019305	17.867085	0.06347617499999998	0.0343087	-0.0204314469	0.0013833977	0.0254500238	-0.0142033703	0.0747805058	0.0265342467	0.021798659100000003	-0.0528027493	0.0262842586	0.0055551296	0.0256891148	0.0198622644	-0.045852013600000005	-0.020971676600000003	0.0098463364	0.021286748199999997	0.11978796550000001	-0.052203825499999995	0.0047932663	-0.10339104869999999	-0.0200750717	-0.0115117281	0.0027230445	0.0503709018	0.0743418083	-0.0285893314	-0.036313312599999995	-0.0090369232	-0.0034644678999999996	-0.0059086653	0.034989152	0.0378461397	0.10430683539999999	-0.0201363127	0.0896710856	-0.0106516187	0.0899098567	-0.0061983346	0.0108884964	-0.0396166933	0.0025254676	0.0097180762	-0.0201427215	-0.0217837777	0.037704775499999996	0.0831004105	-0.1047838955	0.0584595778	0.032629119500000005	-0.0171960774	0.1008566952	0.048318487300000004	-0.0835769718	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.00645219	0.00440225	1.93798050625e-05	4.16307557961e-05	0.0638533	-0.0162138	0.00407724392089	0.00026288731044	0.147028	0.026302999999999938	0.0006918478089999968	0.021617232784	-0.00169648	-0.00011638000000000012	2.8780443904e-06	1.354430440000003e-08	0.000191266	-1.4371000000000004e-05	2.0652564100000005e-10	3.6582682756e-08	0.000291086	0.0002003915	4.015675327224999e-08	8.473105939599997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.5424709630303	-0.4820790560644354	0.2324002162959771	601466.1242674426	1193.519159362121	-0.5271186351342294	0.2778540555057729	1424487.9837644638	783.5566520354207	0.7397381760034705	0.5472125690369415	613961.0269489575	857.0680745816562	710.4299714442226	0.958054	16.793436	0.015919373	0.00896827	-0.0211603315	0.030150603999999998	0.0540075726	-0.0516198772	0.1246682319	-0.0211285926	0.0613171755	-0.0489712435	-0.0024389835	-0.0458116936	-0.0011263789999999998	-0.0282240369	0.0797855656	-0.0237142112	0.1376224576	0.1184676529	-0.0286612899	-0.0819079539	0.0302933446	-0.0010596600999999998	-0.008544094300000001	-0.018893859	-0.0491734116	-0.0358712485	-0.010552613600000002	0.0154939574	0.0197685436	-0.0351917598	-0.130220229	0.0738632973	0.0078792406	0.0985765553	0.0201970618	0.0216716702	0.0121871487	-0.058864717300000015	-0.0909809249	-0.0043882395	-0.0254001846	-0.0651181587	0.1094143319	0.0741421666	0.0006208974	-0.04245057940000002	-0.015666408899999998	0.063435077	0.0440023067	-0.056289698	-0.023130497000000003	0.0355244806	-0.0555695887	-0.025388425699999998	-0.1346371389	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.000113967	-0.0063382230000000005	4.0173070797729e-05	1.2988477089e-08	0.0638524	-8.999999999981245e-07	0.004077128985760001	8.099999999966241e-13	0.147024	-4.000000000004e-06	1.6000000000032004e-11	0.021616056576	-0.00166253	3.3950000000000046e-05	2.7640060009e-06	1.1526025000000024e-09	0.000178817	-1.2448999999999987e-05	1.5497760099999969e-10	3.1975519489000005e-08	0.000436212	0.00014512599999999998	2.1061555875999992e-08	1.9028090894399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.837216307939	2.2947453449087334	5.265856197980302	605030.7350736834	1194.3132057758758	0.7940464137548133	0.6305097071968802	1426384.0334906494	784.7908030696786	1.234151034257934	1.5231287753599283	615896.6045827512	859.5949947894875	714.1877861828949	0.971482	17.028812	0.08753638300000001	0.0449406	-0.0165952467	0.0189829014	-0.0072163288	-0.024425446099999998	-0.0001527638	0.0369929828	0.08867048400000001	-0.0892502913	0.0153226971	-0.058579999999999986	-0.0896742034	-0.0646461088	0.0336406111	0.06291877629999999	0.0168328214	-0.0354665501	-0.0158797749	0.0567692696	-0.013924902099999999	-0.0424736188	0.1232587376	0.0212428115	-0.1424217891	-0.0167403267	0.1554018702	-0.0213390081	0.0623176358	0.0659331861	0.0293672016	0.0088416992	-0.0714698503	-0.0914586543	0.0156332086	-0.0532249672	-0.0127359266	0.029535265499999998	0.0494788839	-0.0414244728	-0.0244212379	-0.0751200862	0.0655711103	0.06466898809999999	0.09717783210000001	0.0271674736	0.0108835061	-0.0659433733	-0.11624050849999999	-0.09501283810000001	0.0925951856	0.024950403599999997	-0.0141918824	0.0016853585	0.0303224431	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.0071594	0.0070454329999999985	4.963812615748899e-05	5.125700836e-05	0.0993779	0.0355255	0.00987596700841	0.00126206115025	0.147264	0.00024000000000001803	5.7600000000008616e-08	0.021686685696	-0.00210941	-0.00044688	4.4496105480999985e-06	1.997017344e-07	-0.0	-0.000178817	3.1975519489000005e-08	0.0	0.0001674	-0.00026881199999999995	7.225989134399997e-08	2.802276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.0836273195304	-0.7535889884086373	0.5678963634507533	603858.9638480786	1196.6472761675113	2.334070391635578	5.44788459310986	1431964.7035591241	783.4039625798424	-1.3868404898362314	1.9233265442491985	613721.768585799	856.3397931213318	725.1978728273876	0.98623	17.287319	0.10680838	0.0598746	-0.026334449300000003	-0.0093399065	-0.0066988788	-0.0090435853	-0.005399856999999999	-0.0109636866	0.0378069811	-0.0111238096	-0.0085385153	-0.08505060630000001	-0.10559491509999999	0.0162397486	0.05332328099999999	0.0442366524	-0.0320096793	0.0521910399	-0.0881297959	-0.0751227057	-0.058287814699999996	-0.0128743218	0.0245636892	-0.046011976399999995	-0.0827239536	-0.011215239299999999	0.0042591227	-0.1849071643	-0.0042703557	-0.0176545756	-0.0482165159	0.0798513308	-0.1265655641	-0.047545923399999995	0.0642781837	0.0435785634	-0.1456847188	0.0264529667	-0.1029280668	-0.0014914420000000002	-0.009453279200000001	0.0204640149	0.0894028578	-0.0077315188	0.0561325367	0.0388117874	0.080556385	-0.1032046533	0.044501761900000006	-0.06807317110000001	-0.0180820759	0.0080929614	0.0545872542	-0.030115511400000006	-0.056741935099999995	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.006348	-0.0008114000000000003	6.583699600000005e-07	4.0297104e-05	0.06978760000000002	-0.029590299999999983	0.004870309113760003	0.0008755858540899993	0.101363	-0.04590100000000001	0.002106901801000001	0.010274457768999998	-0.00186093	0.0002484799999999999	3.4630604649e-06	6.174231039999996e-08	9.282160000000004e-05	9.282160000000004e-05	8.61584942656001e-09	8.61584942656001e-09	0.000436212	0.00026881199999999995	7.225989134399997e-08	1.9028090894399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.8244797242372	0.7408524047068568	0.5488622855599323	605010.9212582803	1199.8970217287808	3.249745561269492	10.560846212990766	1439752.8627535985	783.2559581563736	-0.14800442346881934	0.02190530936633761	613489.8959874589	858.9198157309443	735.2797354446069	1.280011	22.436924	0.238096719	0.158979	-0.0481080581	-0.08818261210000003	-0.108883442	0.033351949	-0.1162920469	0.0417741239	0.053869037800000005	0.0948651496	-0.0846000599	-0.0336336748	-0.0199541292	0.0698408364	-0.0255340114	-0.1638650554	-0.051686408899999994	-0.1192110575	0.057685551900000014	0.012083266100000002	-0.2711923011	-0.0241847252	0.0192655724	-0.0162522377	0.0716451257	-0.1029948598	0.0748866386	0.11126907890000001	-0.042846926699999996	-0.001940959	-0.0289285907	0.0487063083	-0.00023287349999999999	-0.10624169189999999	0.044367082599999996	0.055564635	-0.0408681106	-0.1162859585	0.0407857652	-0.087713272	0.048099689800000005	0.0790032093	-0.0041374949	-0.11405733929999999	0.0080342291	0.0579355971	-0.018020495	-0.10863899880000001	0.0155937012	0.07597052559999999	0.0871114439	-0.23224134859999998	0.0135145996	0.1632233054	0.17525716440000005	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.000180901	-0.0061670990000000005	3.8033110075800986e-05	3.2725171801e-08	0.0484019	-0.021385700000000018	0.00234274392361	0.000457348164490001	-0.00876916	-0.11013216	0.0121290926662656	7.68981671056e-05	-8.76794e-05	0.0017732506	7.68767718436e-09	3.14441769040036e-06	1.2209999999999998e-24	-9.282160000000004e-05	8.61584942656001e-09	1.4908409999999993e-48	0.000578375	0.00014216300000000005	2.0210318569000016e-08	3.34517640625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.2539548530707	-2.5705248711665263	6.607598113285687	601018.694515327	1188.8936250592026	-11.003396669578251	121.07473826808577	1413468.0517064116	780.6393677230493	-2.61659043332429	6.846545495764199	609397.8224390422	853.7709077018362	722.7912246140129	1.048173	18.37311	0.112151239	0.068647	-0.0348946182	-0.033248886400000004	0.0030170988	-0.0637738631	-0.0351316837	0.0237200839	-0.0331598386	0.1367296211	0.0192868852	0.0031627053	0.0184176014	0.0427201589	-0.0263530629	-0.06907078929999999	-0.0831745928	-0.025386597799999997	0.0874344271	-0.0763047746	-0.1144833714	0.1717762042	-0.06676916320000001	-0.07532501650000001	-0.0257570629	0.1132548332	0.0083537465	0.0311538313	0.057325094800000004	-0.0384807679	0.0920021543	0.053561775	0.0609203006	0.0097111165	0.0690421275	-0.08317240690000001	-0.0058093863	-0.11023310509999999	0.0538367682	-0.0043755795	-0.0463909326	0.1170479627	-0.037051803599999995	-0.028050481800000002	-0.045926688099999995	-0.012506769499999999	-0.022981342999999998	-0.012523204	0.056759032699999996	0.024787490899999997	-0.0655629685	-0.04246397230000002	-0.0550844045	0.0686588098	0.1210368603	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00931776	0.009136859	8.348219238588097e-05	8.68206514176e-05	0.0346731	-0.013728799999999998	0.0012022238636099998	0.00018847994944	0.0591967	0.06796586	0.0046193581255396	0.00350424929089	0.000251585	0.0003392644	6.329501222500001e-08	1.1510033310736e-07	-2.66304e-23	-2.78514e-23	7.757004819600001e-46	7.091782041600001e-46	0.000491245	-8.713000000000004e-05	7.591636900000008e-09	2.41321650025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.2897480932965	0.03579324022575747	0.0012811560458587828	601074.1934985671	1193.881132366144	4.987507306941325	24.875229136793102	1425352.158219866	781.6808645581253	1.041496835076032	1.0847156574733912	611024.9740163382	856.1207849909091	717.320277007446	0.929958	16.300943	0.16505847199999998	0.0908556	-0.037947097400000004	-0.0143013424	-0.0537579262	-0.039628429	-0.07319098269999999	-0.005661173	0.006792435899999999	0.1354450209	0.005625382	0.0519566092	0.0578605046	-0.028986263999999998	-0.0707910308	-0.10788373400000001	0.0024336606	0.0241251658	-0.0107333964	-0.0674888595	0.15194568220000002	0.0381881429	-0.024526984300000002	0.0022062088	0.0234720458	0.0340275269	0.061828437	0.0379802817	0.0355205174	-0.04810373019999999	-0.0032732715	-0.021304725400000002	0.0287327975	-0.0066536930000000005	-0.0615530503	-0.027909228799999998	0.05045155900000002	-0.08337258480000001	-0.046113248899999994	-0.0487661129	-0.036355167	0.0768293224	-0.056071218	-0.0502109503	-0.047218501399999994	0.0483044279	-0.013543911200000001	0.0384322581	0.0129102253	0.1357140312	-0.0318428615	-0.016467261	-0.1572198074	-0.1525482776	0.037965162000000004	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.000257138	-0.009060622	8.209487102688398e-05	6.611995104400001e-08	0.0832496	0.048576500000000016	0.00693049590016	0.002359676352250001	0.033220400000000004	-0.025976299999999997	0.0006747681616899997	0.0011035949761600003	-0.00122037	-0.001471955	1.4893029368999995e-06	2.166651522025e-06	1.40554e-22	1.6718440000000002e-22	2.795062360336e-44	1.9755426916e-44	0.000648191	0.00015694600000000004	2.4632046916000008e-08	4.20151572481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
