global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
799.8079960768408	n/a	n/a	639692.8305884518	1295.363598487594	n/a	n/a	1677966.8522867283	794.7732876535091	n/a	n/a	631664.5787675675	886.3965520392261	786.5867353478717	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.3223728811778	-8.485623195663038	72.00580101877459	626191.0978222978	1249.0094108946332	-46.35418759296067	2148.710707403389	1560024.5085033588	794.5652545608916	-0.20803309261748384	0.0432777676239946	631333.9437554146	878.4720555630348	769.1502585662088	1.7370279999999998	25.280289	0.052236289339999985	0.0410693	-0.0743325029	-0.10967350740000001	0.0301098287	-0.0579402932	0.3629553357	0.09009712560000001	-0.2736240755	0.20467545260000009	-0.1295962541	0.1085384801	-0.044747058	0.050931149	-0.0015876547	0.0076709053	0.0607698371	-0.0117907869	0.034083195499999996	-0.21183061039999998	0.042924040700000006	-0.1700952075	0.12321191050000001	-0.0019115438	-0.053817720599999994	0.040528503199999996	0.12252950900000001	-0.0561459605	0.0683338163	-0.0030107584000000002	0.0805119567	-0.0152674483	0.12458943230000001	-0.0354995877	0.07156706410000001	-0.0832375317	0.0233167904	-0.1368128618	0.07888746070000001	-0.0719096205	0.0843557709	-0.0067550611	0.0485274782	-0.1041781315	0.08827216939999999	0.0118025146	0.019088662	-0.12585470099999999	-0.048732998	0.1535055082	-0.0141405792	0.2420471622	-0.0060883073999999995	0.1921380575	-0.0229130368	0.049075960700000004	-0.0422127829	0.128680274	-0.1198357937	0.1882169184	-0.3929484385	0.1467008759	-0.1705853598	0.08430640140000001	-0.0472985203	0.020489873000000002	-0.0828601515	0.0239963476	-0.0722817121	0.1159886609	0.2125417282	-0.139689055	0.0374661827	-0.0072154197	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-8.11938e-06	-8.11938e-06	6.592433158439999e-11	6.592433158439999e-11	7.344959999999999e-06	7.344959999999999e-06	5.3948437401599975e-11	5.3948437401599975e-11	0.0421614	0.0421614	0.0017775836499600004	0.0017775836499600004	9.55565e-05	9.55565e-05	9.13104469225e-09	9.13104469225e-09	0.000105632	0.000105632	1.1158119424000002e-08	1.1158119424000002e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.7894014257222	-2.5329714554555953	6.4159443941528345	622188.7198015491	1235.3525291882554	-13.656881706377813	186.5104179419971	1526095.8713718194	793.7200503289027	-0.8452042319888733	0.7143701937719011	629991.5182941159	875.9143587383037	760.9968692214868	1.103495	16.059994	0.11813722762	0.0836495	-0.10296424289999999	-0.1548393519	0.0410389617	-0.0802991179	0.2325020189	0.0988300399	-0.11084994769999999	0.0160796133	-0.1484141925	0.0722861367	-0.0734162229	0.1301756378	-0.0288809461	0.0551924933	-0.022129433799999997	0.14308134150000001	-0.039931495	-0.1638243844	0.0133576657	-0.0172794706	0.0349892501	0.0037972094	0.008813527199999999	-0.039302464700000005	-0.0188080923	0.0004085873	0.0767304017	-0.1066454292	0.010781966	-0.0375252941	0.0823582581	0.0176284684	-0.0993183398	0.0035738721999999997	0.0077583320999999985	-0.0325310085	-0.06670019440000001	-0.0790674532	-0.0866164298	-0.0181562655	-0.06738359440000001	0.1129834441	-0.1485364545	0.16882371129999998	0.14060641880000002	0.0420286729	-0.023689590899999998	0.1418721287	0.0584194817	0.1782248584	0.0859716615	0.2182733623	0.08547985779999999	0.0826478224	-0.0979848044	0.0838216105	0.022595032400000003	0.10936938380000001	-0.0856644339	0.09851742279999999	-0.1585585815	-0.0375358316	-0.0088393328	-0.0313815514	-0.0469169514	-0.0607318707	0.055067392800000003	0.0296642931	0.0333788892	-0.0237615988	-0.0875526666	-0.0337588741	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	2.66282e-05	3.474758e-05	1.2073943158564e-09	7.0906103524e-10	0.0795497	0.07954235504	0.00632815477009	0.006326986245309413	0.0509691	0.008807699999999995	7.757557928999991e-05	0.00259784915481	-0.000292095	-0.00038765150000000004	8.531948902499999e-08	1.5027368545224998e-07	-3.30872e-24	-0.000105632	1.1158119424000002e-08	1.0947628038399994e-47	0.000101765	0.000101765	1.0356115225e-08	1.0356115225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.9889894697467	-2.8004119559755054	7.842307123170557	617778.6915676736	1219.5488149637913	-15.803714224464102	249.75738328852898	1487299.3120795875	793.6221755868753	-0.09787474202744306	0.00957946512693853	629836.1575832451	872.1137051026982	754.8698080870305	0.99198	14.437036	0.11574754180000002	0.0680645	-0.09116088230000001	-0.17022074760000006	0.0671003343	0.0724934701	0.065532915	0.1297519366	0.0236177418	-0.055958836500000005	-0.1468602457	0.0562333032	-0.0933237745	0.12297709009999999	0.045372122800000005	-0.0728421584	-0.0319928652	0.0153578454	0.0806323961	-0.0034182505	0.0865228455	-0.0255823507	0.0669158975	0.09848676960000001	-0.0554850065	-0.0286049531	-0.0233874298	0.1022180267	-0.026352946600000003	-0.0021594762	0.08506454	0.20945379190000002	0.0046278832	0.102948308	-0.12185081619999999	0.1075075231	-0.0605734807	0.0055012929	-0.1057345176	-0.10152099070000001	-0.045347613700000004	-0.0301974575	-0.020468753500000002	0.010960030400000001	0.095514222	0.0220945796	0.0741666359	0.1899727543	-0.12867138449999999	0.0968904233	0.0699804614	0.0304573512	0.0829225878	0.1224346892	-0.1197241284	0.0360936893	0.057645834800000004	-0.0384505667	-0.0159795725	0.07553017440000001	-0.07134063389999999	-0.0034863366	0.0673068986	-0.044815459800000006	0.1438360348	-0.0018673094	0.0194780596	0.0366310759	0.04977389769999999	0.013746561000000001	0.0100744233	0.0189897848	-0.05929996	0.0198019552	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	3.0665e-05	4.036799999999998e-06	1.6295754239999982e-11	9.40342225e-10	0.0198603	-0.0596894	0.00039443151608999983	0.003562824472360001	0.0833671	0.032398	0.0010496304040000003	0.00695007336241	9.82091e-05	0.00039030410000000004	9.64502732281e-09	1.5233729047681e-07	-0.0	3.30872e-24	1.0947628038399994e-47	0.0	0.000184583	8.281799999999999e-05	6.858821123999999e-09	3.4070883888999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.9217213407255	0.9327318709788416	0.8699887431396902	619245.7955178504	1218.3334722244765	-1.2153427393147922	1.477057974005183	1484336.449542549	793.4737212801767	-0.14845430669856796	0.02203868117735248	629600.5463622116	872.731475698064	753.7468925720909	1.023651	14.897962	0.1203293313	0.08739729999999997	-0.0947495092	-0.1667973169	0.09521510650000001	0.0840356794	0.06866326589999999	0.0419275724	0.041940902	-0.099058675	-0.1433468548	-0.0094128149	-0.0149995544	0.137604086	0.01958814	-0.0865600637	0.0720891638	0.0413634836	0.0149737306	-0.0370226956	-0.0360101242	-0.0081936968	-0.0764992513	-0.1120741693	-0.048604046	-0.040241535499999995	0.115797359	-0.0145328704	0.08127309740000001	0.0981424111	-0.0978973857	0.0152888255	0.0164682178	-0.012589121000000002	-0.1216722993	0.0101491817	-0.10965580679999999	-0.0134398001	-0.0044280196	-0.1047326158	-0.0193871473	0.0632141592	0.0225973258	0.1080178759	0.0394037528	-0.0708516307	-0.0487660225	0.0772740704	-0.107439097	0.0236641381	0.038597923199999995	0.065095158	0.0930198736	0.1201191684	0.0024982076	-0.0097339989	0.055287526399999995	-0.110749043	0.05586928	0.0721142286	0.0635466116	-0.0708957729	-0.0162929518	-0.0264664526	-0.0593590871	0.0976080325	0.0594141487	-0.0277709629	-0.07646443730000001	0.1469187217	-0.0139330509	0.0230205568	-0.014826736100000001	0.0422824532	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	2.06987e-05	-9.9663e-06	9.932713569e-11	4.2843618169e-10	0.100906	0.0810457	0.010182020835999998	0.0065684054884900004	0.0834969	0.00012979999999999936	1.6848039999999834e-08	0.00697173230961	-0.0005607969999999999	-0.0006590060999999999	3.1449327520899985e-07	4.342890398372098e-07	-0.0	0.0	0.0	0.0	6.07118e-05	-0.00012387120000000002	1.534407418944e-08	3.68592265924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.7972145005539	1.8754931598283517	3.517474592562936	622201.0456038328	1218.4317479176825	0.0982756932060056	0.009658111875120936	1484575.924333739	795.0722325870431	1.598511306866385	2.5552383981796782	632139.8550309453	872.0955450729261	763.2139740417105	1.225771	17.839569	0.05623181209999999	0.0384463	-0.11803085810000001	-0.1051972626	0.046475765599999996	0.1979711752	0.1104927666	-0.0101677471	0.08636524640000001	-0.02040239	-0.1326172988	0.12234794480000001	0.0793731417	0.0015524807999999998	0.06036971190000001	-0.0974663073	0.0173112853	-0.1106415944	0.0249138918	0.0549458381	-0.0318616236	0.0588214436	0.1140687856	0.0396648158	-0.0648644566	0.0407171692	0.1224525065	0.025308414100000003	0.048407187000000004	0.0031653967	-0.0332412629	0.0103555257	0.0348118623	-0.0756235384	0.052172747699999994	-0.1458907177	-0.0191154933	0.0325727527	-0.0106806727	-0.0030859478	0.1371037805	0.055533640599999996	0.0176521527	-0.0798293325	-0.0711291892	-0.033495165099999995	-0.036170983	0.0119601236	-0.23172827780000002	0.0107252032	-0.0608539506	-0.0072036455000000004	0.0071978384999999995	0.0085531594	-0.0903186662	-0.1056779224	-0.0748428296	-0.0830993737	0.09285453140000001	0.06475150959999999	0.0434678249	0.0355133005	0.08517389689999999	0.0592570861	-0.06902961070000001	-0.0026373915000000004	0.18476745519999999	0.0063685613	-0.0384891745	0.0840700519	0.0669270327	-0.107454102	0.0886998749	-0.022629680299999996	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-2.03784e-05	-4.1077099999999987e-05	1.6873281444099997e-09	4.152791865599999e-10	0.0675493	-0.03335669999999999	0.004562907930490001	0.0011126694348899992	0.083371	-0.00012589999999999824	1.5850809999999556e-08	0.006950723641	-0.000224373	0.00033642399999999994	5.034324312899999e-08	1.1318110777599995e-07	-0.0	0.0	0.0	0.0	-5.70269e-05	-0.00011773870000000001	1.386240147769e-08	3.2520673236099994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.2609933385756	1.4637788380217671	2.1426484866403546	624512.4375924723	1219.3884617910435	0.956713873360968	0.9153014354813466	1486908.2207491272	795.6435846045949	0.571352017551817	0.32644312796053176	633048.7137224493	873.3404134658819	774.9935818844605	1.151806	16.763109	0.021406662699999995	0.0112896	-0.1497759564	-0.0471866541	-0.0457836094	0.0387816366	0.11187598039999999	-0.0820688627	0.19089752920000005	-0.0693816374	-0.0856714174	0.12433047929999999	0.0614013428	-0.0594984213	0.0451516559	-0.11192533869999999	-0.0272672664	-0.0082294126	-0.1280441	-0.0482825146	-0.14615386800000002	-0.0127062017	0.0658417707	0.0749981429	0.0364949064	0.1455484594	0.0055772549	-0.1343691802	-0.008897355	0.10496942990000001	0.0083964118	0.0264456142	0.013330050100000001	-0.1116106908	0.08052857990000001	0.0389005583	0.053413404500000004	0.0197694525	0.0569137213	0.021169802400000003	0.016970453899999998	-0.008894632	0.0917313609	0.0311907958	-0.014515887	0.0337145106	-0.0415900111	-0.0004196367	-0.1402151761	0.0747060184	-0.1164527526	-0.0298808469	0.1045236123	-0.0949772168	0.026589718999999998	-0.0822217695	0.054392263200000006	0.08910055230000001	-0.012283219	0.07997190929999999	0.0638483737	-0.0004124874	-0.0286441825	0.08559394349999999	0.0173739559	0.06586533929999999	0.0618155147	0.0088960902	0.020286595	0.0696203204	-0.09332553960000001	0.0526027125	-0.0457089683	-0.0785504337	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	1.80293e-05	3.84077e-05	1.4751514192899994e-09	3.2505565849e-10	0.07376360000000001	0.006214300000000006	0.005441068684960002	3.861752449000008e-05	0.0833808	9.80000000000425e-06	9.60400000000833e-11	0.006952357808640001	-0.000323769	-9.939600000000002e-05	1.04826365361e-07	9.879564816000004e-09	8.407999999999998e-05	8.407999999999998e-05	7.069446399999997e-09	7.069446399999997e-09	6.238020000000001e-05	0.0001194071	1.425805553041e-08	3.8912893520400014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.56310735779	-0.6978859807855997	0.4870448421770784	623409.9005004889	1226.327217109856	6.938755318812582	48.1463253743499	1503878.4434244041	796.3829658772513	0.7393812726563738	0.5466846663549589	634225.8283394473	875.4274985571927	782.92421011264	1.042401	15.170847	0.0570593657	0.0474996	-0.1716296302	-0.026501831400000002	-0.0933245971	-0.0710486029	0.13294509640000002	-0.0129329323	0.1765962632	-0.0274686959	0.0032198629	0.1583764653	0.001900055	0.0035064414	0.0093642364	-0.0214331296	0.0359666568	0.0595381684	-0.21069965570000002	0.045049320999999996	-0.014224500900000001	0.010722862199999999	-0.1514401234	-0.031449728999999996	0.10463640369999999	0.1110050445	-0.1209543179	0.0483769217	-0.09551310699999999	0.1723045254	0.1853230662	-0.054020125499999995	0.0966769344	0.1172319866	-0.0777701589	-0.0556746838	0.07098616349999999	0.048276822999999996	0.1427814123	0.0146664459	0.054558981900000005	-0.0649139336	0.08490354189999999	-0.009664332900000001	0.0557265107	-0.0093279904	0.10618058470000001	-0.0441927626	-0.0409541106	0.1588950663	-0.1132199898	-0.0366873567	0.055534799800000006	-0.0944602577	0.08175283650000001	-0.0070591263	0.0673375178	0.0728697237	-0.0379474239	0.0623045267	0.1210450633	-0.15397313599999998	0.0023847568	0.1312730804	0.0888828201	0.1283087689	-0.006885565600000001	-0.0412259291	0.0021885114000000003	-0.0777730547	0.0349649009	0.059799472	0.0389436295	0.1009256681	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-4.93164e-05	-6.734570000000001e-05	4.53544330849e-09	2.4321073089600003e-09	0.121254	0.04749039999999999	0.014702532516	0.0022553380921599988	0.0833383	-4.250000000000087e-05	1.806250000000074e-09	0.00694527224689	-0.000364868	-4.1099000000000014e-05	1.3312865742400002e-07	1.6891278010000006e-09	8.9714e-05	5.634000000000022e-06	3.1741956000000236e-11	8.048601796e-09	-8.006919999999998e-05	-0.00014244939999999998	2.0291831560359996e-08	6.411076788639997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.3330329799927	-1.2300743777973366	1.5130829749135049	621468.9708874343	1217.6784647292582	-8.648752380597898	74.8009177408978	1482740.8434654032	795.2416412848203	-1.1413245924310331	1.302621825287864	632409.2680333748	873.2911737481334	779.9938042484919	1.117805	16.268255	0.0520401663	0.0341833	-0.18960588399999997	-0.0042386561	-0.0330478711	0.007556005500000002	0.0668207182	0.0493393518	0.1395174225	-0.13775049849999998	-0.0542084721	0.148686239	-0.1188695664	0.043610773	-0.0249608004	-0.05090738190000002	-0.0502981349	-0.0454257673	-0.09705642240000001	0.13840497400000001	0.1177497096	0.0047573338	-0.09481096359999999	-0.0602612225	-0.0264720021	0.0502332739	-0.1021814132	-0.0342226773	-0.0128279275	0.1017597939	-0.0588404397	-0.10501167289999999	-0.0340620701	-0.0763189011	0.0656029551	0.027521461299999998	0.10644626210000001	0.0174747049	0.012829823	-0.0385262035	-0.032366321499999996	-0.12126029279999999	-0.0641808909	-0.1193326017	0.1247414614	-0.0952976877	-0.024545994100000003	-0.0188567946	-0.08788766560000001	0.1529691091	0.0129961643	-0.0237010619	0.054666056399999996	-0.0278539906	-0.057599066	-0.047858621399999995	-0.158642358	-0.0211732692	-0.0336333812	-0.047646212800000004	0.1700029182	-0.1177711349	0.0117171305	-0.0011834274	0.0069545863	0.0317326009	-0.1120272166	-0.0243032704	-0.0141828479	-0.0017988871	0.0046868951	0.0557791695	-0.0097006438	-0.1017083187	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	-8.87227e-05	-3.94063e-05	1.5528564796900002e-09	7.87171749529e-09	0.0975382	-0.02371580000000001	0.009513700459239998	0.0005624391696400005	0.08312959999999997	-0.00020870000000003383	4.355569000001413e-08	0.006910530396159995	9.46987e-05	0.0004595667	8.967843781690001e-09	2.1120155174889e-07	8.01703e-05	-9.543700000000008e-06	9.108220969000015e-11	6.427277002089999e-09	-0.000172484	-9.241480000000004e-05	8.540495259040006e-09	2.9750730256000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.8776888944914	-0.4553440855013378	0.2073382362010496	620751.2526577249	1217.7371025595378	0.058637830279622	0.0034383951399017537	1482883.6509500982	794.9469003670513	-0.2947409177689906	0.08687220860730686	631940.5744031826	872.8567172826985	779.6756215790429	0.934346	13.598239	0.06316782270000001	0.0259301	-0.1864497513	-0.0265751111	-0.045870372199999995	0.008637420500000001	0.045311425700000005	0.0687011892	0.1602811575	-0.1737145025	-0.0554263131	0.09693468109999999	-0.0840328925	0.000862538	-0.0491530991	-0.06903676639999999	0.08651708570000001	-0.0983737947	0.00025891419999999997	0.0520212475	-0.0106335833	0.0162567418	-0.07916114240000001	0.0061721248	-0.008684399300000001	-0.0327164115	-0.0863410723	0.0454176675	-0.0810034555	-0.0399007799	-0.047760496	0.019108936599999998	0.0802826395	0.0074649018999999985	0.12153914140000001	-0.0679992859	-0.012959749599999999	0.0607881021	0.0195820805	0.117140175	-0.097537365	-0.0725616325	-0.025312278599999998	0.0407521104	-0.0100195085	0.0274932907	-0.1354662595	-0.11186778380000001	-0.0846579741	0.12776873789999998	0.0297579645	-0.0349239442	0.0720608983	-0.0674965043	-0.0102635145	-0.086915156	-0.0122603703	-0.0730172713	-0.0958093091	-0.0503251316	0.0560790135	-0.088525912	0.0439399861	0.0125468914	0.0169765118	-0.0264402024	0.0537207947	0.0667596905	0.0262994089	-0.0553325721	-0.0336238799	-0.0367588088	0.0288775602	-0.09538438630000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.00626615	0.0063548727	4.038440703320529e-05	3.92646358225e-05	0.08346199999999998	-0.014076200000000013	0.006965905443999997	0.00019813940644000032	0.0902715	0.007141900000000034	5.100673561000049e-05	0.00814894371225	0.000352905	0.0002582063	1.24541939025e-07	6.667049335968999e-08	0.000324739	0.0002445687	5.981384901969e-08	1.05455418121e-07	-0.000381606	-0.000209122	4.3732010884e-08	1.4562313923599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
