global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
793.4172036228548	-0.44409186851237337	0.19721758767881112	629510.8590047107	1215.0407270322094	-6.085369960244634	37.03172755304778	1476323.96834696	796.3766924930395	-0.6761444243206824	0.4571712825399471	634215.8363461532	873.41288132301	689.8986973976765	0.7305439999999999	15.40376	0.12744195000000005	0.0652517	0.0125961731	0.0672877273	-0.0066001856999999995	-0.042752642199999996	-0.0148702729	0.0316087771	-0.0030150638	-0.0271824947	-0.0050466819	0.0112412224	0.050086022300000005	0.0065351744	0.0010205633999999999	0.0138399	0.021591828100000002	-0.061691593899999994	0.012595323700000001	-0.0630893607	-0.0569576721	0.0404578525	-0.12298853400000001	0.0162422065	-0.1066089335	-0.19221962899999998	-0.062697154	0.034746158799999996	0.0063469852	0.0044488393	-0.0020323959	0.0310807368	-0.045565713	0.0279757769	-0.0375754023	0.043159166299999996	0.07554976570000001	-0.0019694639999999998	-0.07830945639999999	-0.1077608324	0.0	-0.016971299999999998	0.008135800000000002	6.619124164000002e-05	0.00028802502369	0.06873789999999999	-0.05522110000000008	0.004724898896409999	0.003049369885210007	0.177516	0.02124300000000001	0.00045126504900000047	0.031511930256	0.0007413360000000001	0.0005688090000000001	5.495790648960001e-07	3.2354367848100015e-07	-0.00021331	0.000288032	8.296243302400001e-08	4.55011561e-08	0.000329451	0.0	0.0	1.08537961401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.800378663652	0.38317504079725495	0.146823111889978	630119.0411665572	1219.3254948462884	4.284767814079032	18.35923522056761	1486754.6623821459	797.3380736514601	0.9613811584206361	0.9242537317662041	635748.0036942214	875.4866643023123	685.2033085092389	0.6932560000000001	14.617543	0.0634265	0.039027	0.0106612638	0.0741475839	-0.015518498	0.0008390772	0.0454096002	0.0114258313	0.0453322124	-0.012366472199999999	-0.0402734487	-0.0678003244	0.0315336141	-0.0139867246	0.0104176745	0.0049170939	-0.0382546693	-0.0515481595	-0.0498319327	0.018289379799999998	0.088631515	0.0358999748	-0.028574235400000002	-0.0049368103	-0.06687423099999999	-0.056235382300000004	-0.0699364965	0.0140640869	-0.0019819605	0.010646326599999999	0.0553225748	0.0020290767	-0.0392947315	0.0017739163	0.0508106196	0.0581143649	0.0741318826	-0.0059057642	-0.0822519635	-0.1071858817	0.0	-0.0149541	0.0020171999999999985	4.069095839999994e-06	0.00022362510681	0.08512360000000001	0.016385700000000017	0.007246027276960001	0.00026849116449000055	0.144205	-0.033311000000000014	0.0011096227210000006	0.020795082024999998	0.000820862	7.95259999999999e-05	6.73814423044e-07	6.324384675999984e-09	-0.000119896	9.3414e-05	8.726175395999999e-09	1.4375050816000003e-08	0.00026813900000000003	-6.131199999999994e-05	3.759161343999993e-09	7.1898523321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.8890779204489	0.08869925679687185	0.00786755815631742	630259.8680413807	1216.9731814461854	-2.352313400102957	5.533378332303936	1481023.7243592504	797.6912174133827	0.3531437619225244	0.12471051658479257	636311.2783384445	874.888497992413	690.9113187411475	0.684763	14.438458	0.034519105000000015	0.018000099999999998	0.0062276451	0.07527834580000001	-0.0181913365	-0.020397198999999998	0.0057175789	0.031923352099999996	0.0705610384	-0.023991950499999998	-0.0453438055	-0.0221986448	0.0259171519	0.0049665729	-0.0195298983	0.0974162172	-0.0365732697	-0.0086376477	0.015598171299999996	-0.0096612289	-0.0414804156	-0.0470090154	-0.0113121248	0.013881373300000001	-0.1435526963	-0.0803355223	0.0367188704	0.032009332	-0.0102983802	-0.0006869555999999999	0.0514967393	0.0108244639	-0.0634797866	0.001285087	-0.0030729278000000003	0.0323817113	0.0726892688	-0.0098341843	-0.08594756960000001	-0.10603904800000001	0.0	-0.0188061	-0.003852	1.4837903999999993e-05	0.00035366939720999995	0.0997222	0.014598599999999991	0.009944517172840001	0.0002131191219599997	0.14515799999999998	0.0009529999999999816	9.082089999999649e-07	0.021070844964	0.0008851459999999998	6.428399999999985e-05	7.834834413159997e-07	4.13243265599998e-09	3.84611e-05	0.00015835709999999998	2.5076971120410006e-08	1.4792562132100005e-09	0.000347808	7.966899999999999e-05	6.347149560999998e-09	1.20970404864e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.4381126471987	-0.4509652732501763	0.2033696776776062	629544.0386011489	1221.085938066441	4.112756620255595	16.914767017456228	1491050.8681436004	797.3501172826471	-0.3411001307355264	0.11634929918779315	635767.2095306511	876.0820239072693	689.7297776669225	0.647122	13.644778	0.06535585499999999	0.0408952	0.001085566	0.0821315092	-0.0222624235	0.015927816799999998	0.0646103298	0.0078373516	0.07109853669999999	-0.0001809119	-0.0768876732	-0.0799238171	0.0351187115	-0.012497528999999999	-0.0267205956	0.0158864404	-0.077827416	-0.0013455905	0.09726299669999999	0.07147134969999999	0.0396424041	-0.003115992	0.0396983903	0.043515837800000005	-0.1130760948	0.045096385999999995	0.0390960384	0.0076870997	-0.0047411135	0.0100320902	0.0875218782	-0.0390679404	-0.0550576579	0.0086656032	0.048186263099999994	0.0637988701	0.0712224057	-0.0137494826	-0.0893851812	-0.1043264501	0.0	-0.0169908	0.0018152999999999989	3.2953140899999963e-06	0.00028868728464000003	0.0609746	-0.0387476	0.00371790184516	0.0015013765057599999	0.14741700000000002	0.002259000000000039	5.1030810000001745e-06	0.02173177188900001	0.00102212	0.00013697400000000018	1.0447292944000002e-06	1.8761876676000054e-08	-0.000184028	-0.0002224891	4.950139961880999e-08	3.3866304783999996e-08	0.000439024	9.121599999999998e-05	8.320358655999995e-09	1.92742072576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.6106080568248	-0.8275045903739056	0.6847638470898852	628231.5760042096	1218.642965459975	-2.442972606466128	5.968115155943908	1485090.6772650816	796.4762395688956	-0.8738777137515399	0.7636622585916183	634374.4001978086	875.2910741651393	692.7116111330491	0.670276	14.132998	0.06971000000000001	0.0521557	-0.0024819951	0.0893457457	-0.0206843058	-0.0006586631	0.0325341632	0.0212326256	0.0354915383	0.0042969358	-0.10582421339999999	-0.058957801399999996	0.0342823186	-0.038210712	0.0027602746000000003	0.06283835900000001	-0.0841953155	-0.0101785204	0.0155321898	0.026804928399999997	0.0265879651	-0.011023947099999999	0.051419312	-0.0297618557	-0.11605221130000001	0.0745068982	-0.0687309988	0.01564309	-0.0029316516999999998	0.0185938766	0.0664332664	-0.0402219625	-0.0876819049	0.011427934399999999	0.034162650600000004	0.0276149171	0.0697317824	-0.017646435	-0.0925544796	-0.10205722539999999	0.0	-0.016153999999999998	0.0008368000000000021	7.002342400000036e-07	0.00026095171599999995	0.112592	0.05161740000000002	0.012676958464000002	0.0026643559827600016	0.147464	4.699999999999149e-05	2.2089999999992002e-09	0.021745631296000004	0.0008668499999999997	-0.00015527000000000032	7.514289224999995e-07	2.41087729000001e-08	-0.000214139	-3.0111000000000044e-05	9.066723210000023e-10	4.5855511321000007e-08	0.000280229	-0.000158795	2.5215852025e-08	7.8528292441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.5620335799068	-2.04857447691802	4.19665738747994	624988.3289379977	1212.764594942397	-5.878370517577879	34.555239941928804	1470797.9627457962	795.5396941471034	-0.9365454217921751	0.8771173270798832	632883.4049636669	873.3322308255763	681.2207912459733	0.77085	16.253635	0.1050538	0.0624082	-0.0083076362	0.09712677689999999	0.002483964	-0.0222986119	0.006998725600000001	0.0253138221	-0.020985452	0.0073544238	-0.09771564740000001	0.0302249359	0.08115824719999999	0.0053484247	0.0369603821	0.030972611400000002	-0.0241657221	-0.05885406820000001	0.0025435424	0.07943732049999999	0.005590074699999999	-0.0023163978	-0.1095253628	-0.025086915499999998	-0.018662945400000002	0.054506226500000005	0.0355393527	0.021857526000000002	0.0091907595	0.0157418605	0.005628389100000001	-0.0217229689	-0.0966890468	0.0619400571	0.0041372428000000004	0.0383790122	0.06821789639999999	-0.021519841600000002	-0.0954459511	-0.0992434813	0.0	-0.0188981	-0.0027441000000000032	7.530084810000015e-06	0.00035713818361000004	0.053721000000000005	-0.058871000000000014	0.0028859458410000005	0.0034657946410000012	0.156721	0.009256999999999987	8.569204899999977e-05	0.024561471841	0.00126988	0.0004030300000000002	1.6125952144e-06	1.6243318090000017e-07	-0.000346076	-0.000131937	1.7407371968999998e-08	1.19768597776e-07	0.000428896	0.000148667	2.2101876888999997e-08	1.83951778816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.4994714311644	1.937437851257528	3.753665427485386	628055.4122186749	1217.990253645336	5.225658702938971	27.307508879601823	1483500.25797503	795.7701561743927	0.23046202728926346	0.05311274602227722	633250.1414578173	875.3825118779532	682.8358101586776	0.67586	14.250731	0.14034426000000005	0.0842865	-0.011308913200000001	0.1047823426	-0.0146379282	0.0012383605	0.0270583521	0.0286265739	0.0041252069	-0.0106215989	-0.0712908571	0.039373692200000004	0.09607014130000001	0.0238239758	-0.0291586635	0.1073787958	-0.14527593630000002	0.0653981596	-0.0007640341000000001	-0.0336554468	0.0710282161	0.0067483456	-0.0284223217	-0.0845236808	-0.0512528205	0.0662733082	0.0033174399	0.0091449789	-0.0019510808999999999	0.0299166043	0.057036465599999996	-0.027217699799999998	-0.0692108505	0.09635073359999999	-0.040443232999999995	0.0116035963	0.0666812526	-0.0253645343	-0.09805091640000001	-0.09590023019999999	0.0	-0.00970529	0.00919281	8.450775569610001e-05	9.41926539841e-05	0.13234	0.07861900000000001	0.017513875600000003	0.006180947161000002	0.126102	-0.030619000000000007	0.0009375231610000004	0.015901714403999997	0.000952646	-0.00031723399999999984	9.07534401316e-07	1.0063741075599993e-07	-0.000346076	0.0	0.0	1.19768597776e-07	0.000307861	-0.00012103500000000002	1.4649471225000006e-08	9.4778395321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.9389932255725	-0.5604782055918349	0.3141358189434432	627167.3689911334	1213.7911467163576	-4.199106928978381	17.632499000994247	1473288.9478470103	796.1409231028543	0.3707669284616486	0.13746811524088526	633840.369439065	873.4981645743846	684.0271496813369	0.678117	14.298329	0.1815758600000001	0.111263	-0.0088181348	0.0962982388	-0.008955645699999999	-0.0304545877	-0.046069351900000007	0.0176851975	0.0203210399	-0.0222690763	-0.0483175462	0.0935616183	0.0948653908	-0.0072237691	-0.0170063465	0.0192920446	-0.0180307956	-0.0061721824	0.039553910299999995	0.10616353939999999	-0.0090519948	0.0583009018	-0.098985012	-0.0328327793	-0.0664881017	-0.0050588644	-0.0002860106	0.021340925	-0.006557545400000001	-0.021158515099999997	-0.0132624509	0.016146161699999998	-0.09246262179999999	0.0688092369	-0.0763287034	0.04851470099999999	0.0651223638	-0.029175383	-0.1003615558	-0.09204531	0.0	-0.013793799999999998	-0.0040885099999999975	1.6715914020099985e-05	0.00019026891843999994	0.031907200000000004	-0.10043280000000003	0.0010180694118400002	0.010086747315840005	0.145301	0.019198999999999997	0.00036860160099999963	0.021112380601	0.00193438	0.0009817340000000002	3.7418259844e-06	9.638016467560002e-07	-0.000346077	-9.999999999615353e-10	9.999999999230703e-19	1.19769289929e-07	0.000483237	0.00017537599999999998	3.0756741375999986e-08	2.33517998169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.8448538008371	0.9058605752645691	0.8205833818186559	628602.9621984707	1219.5056067676765	5.714460051318837	32.6550536781189	1487193.9249377986	796.4061551614235	0.2652320585691541	0.0703480448928312	634262.7639790013	875.5432380055438	686.4002372876953	0.73036	15.399881	0.12540162	0.0881074	-0.0092070652	0.11886677949999999	-0.0181235086	0.0086047064	0.0296667502	0.0150241753	0.0376000858	-0.0403842594	-0.103443584	0.0016814597	0.0895471966	-0.0057762404	-0.0006156531	0.0759655987	0.021428244500000002	0.053121560400000004	0.0174998008	-0.080045776	-0.043047259000000004	-0.0285166819	-0.0682697021	0.0016611807	-0.0173493526	0.0326500713	-0.0767436909	0.0117671528	-0.0132724227	0.023201641800000002	0.0700406275	-0.0154790237	-0.10193877789999999	0.0514483272	-0.0037079646	0.0328360252	0.0635417498	-0.032947302799999995	-0.1023709334	-0.0876992882	0.0	-0.00536648	0.008427319999999999	7.101972238239997e-05	2.87991075904e-05	0.114941	0.08303379999999999	0.013211433481	0.0068946119424399994	0.145452	0.00015100000000001224	2.2801000000003696e-08	0.021156284304	0.00139069	-0.0005436900000000001	1.9340186761e-06	2.955988161000001e-07	-0.000471166	-0.000125089	1.5647257920999994e-08	2.21997399556e-07	0.000476226	-7.010999999999963e-06	4.91541209999995e-11	2.2679120307600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.5596970844734	-1.2851567163636446	1.6516277856145851	626566.7540484633	1216.0319458455142	-3.4736609221622525	12.066320202157113	1478733.6933168275	796.7158874165817	0.3097322551582238	0.09593406988539904	634756.2052619914	874.6402229600608	686.2433241064309	0.723055	15.245852	0.11781582	0.0826048	-0.016829353300000002	0.1095475481	-0.0048522231	-0.0003321749	0.0075357479000000005	0.010671218400000002	0.0435005458	-0.026699812599999997	-0.0601513639	-0.048473620099999996	0.1014938056	-0.0009504784	-0.0776043266	0.022623852799999997	0.0613620884	-0.0525292609	-0.0501449521	0.0307316824	0.030742764	0.1000641416	-0.0122347735	0.0365605334	-0.16032119179999998	0.1092375693	0.0703470286	0.0097870331	-0.010702814	0.0021117203	0.0452110048	-0.0068086063	-0.0642279897	0.0412890359	0.011367666100000002	0.0860750169	0.0619399382	-0.036675261	-0.1040730175	-0.0828853527	0.0	-0.0124601	-0.00709362	5.03194447044e-05	0.00015525409200999998	0.0373812	-0.07755980000000001	0.0013973541134399998	0.006015522576040003	0.145421	-3.100000000000325e-05	9.61000000000201e-10	0.021147267241000002	0.00193281	0.0005421200000000001	3.7357544961e-06	2.938940944000001e-07	-0.0005750169999999999	-0.00010385099999999997	1.0785030200999995e-08	3.306445502889999e-07	0.0004928830000000001	1.6657000000000054e-05	2.774556490000018e-10	2.4293365168900013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.3948060870455	0.8351090025720396	0.6974070461768668	627889.5287137264	1219.9333941254615	3.9014482799473167	15.22129868110388	1488237.4861024688	796.2118920708093	-0.5039953457724096	0.2540113085602507	633953.3770749781	875.5892612034505	685.1923370071189	0.7399859999999999	15.602853	0.12002659999999996	0.0847956	-0.0143044998	0.1375659219	-0.0161528299	0.0213838873	0.0367644642	-0.0037945484	0.0387710239	0.0276702568	-0.1167392292	-0.0578200938	0.08656967369999999	-0.08141782759999999	0.0600377774	-0.0707742604	0.0497658904	-0.040170878	0.0378901758	-0.012070231399999999	0.033133443	-0.1217735101	-0.024054663799999997	-0.0997289672	-0.054052279800000005	0.1019890331	0.0158032826	-9.20089e-05	-0.0027244440000000003	0.0035370614000000008	0.0702740505	-0.0401342364	-0.11909672980000001	0.043963741900000006	0.0491018242	0.0292518816	0.060317463099999996	-0.0403542832	-0.10546269890000001	-0.077629188	0.0	-0.010687899999999998	0.0017722000000000016	3.1406928400000056e-06	0.00011423120640999996	0.119759	0.0823778	0.014342218080999997	0.006786101932840001	0.14538299999999998	-3.800000000001025e-05	1.4440000000007788e-09	0.021136216688999995	0.00156705	-0.0003657600000000001	2.4556457025e-06	1.337803776000001e-07	-0.000346077	0.00022894	5.241352359999998e-08	1.19769289929e-07	0.000370811	-0.0001220720000000001	1.4901573184000017e-08	1.3750079772100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.5084851062704	-0.8863209807750536	0.7855648809620529	626485.6819952232	1212.3407717704413	-7.5926223550202385	57.647914225953095	1469770.146896949	796.2268615559003	0.014969485091000934	0.00022408548388969923	633977.2150631589	872.9489296145009	688.114965763692	0.97086	20.470917	0.152964958	0.0821319	-0.0250974419	0.1035562979	-0.0097473656	-0.0317067204	-0.0505159399	0.0113541326	0.0439829701	-0.028181416600000002	-0.0900655287	0.0233597039	0.0693396996	-0.041120242200000004	0.0194264915	0.0087980974	0.038840068900000004	-0.0421134811	-0.0530393257	0.0030823978999999996	-0.0301535035	0.0375475477	0.0470994429	-0.0901476415	-0.013682046599999999	-0.1093680873	-0.08726106310000001	0.022212909399999998	-0.01576298	-0.0249839763	-0.0095723158	0.0373742685	-0.11352206990000001	0.0493129224	-0.0281317758	0.026308340899999998	0.0586748659	-0.0439794606	-0.10653580609999999	-0.071958838	0.0	0.000249658	0.010937557999999998	0.00011963017500336396	6.232911696399999e-08	0.07558349999999997	-0.04417550000000002	0.005712865472249995	0.0019514748002500016	0.100778	-0.044604999999999985	0.0019896060249999987	0.010156205284	0.0023603	0.0007932500000000001	5.571016089999999e-06	6.292455625000002e-07	-0.00053298	-0.000186903	3.4932731408999986e-08	2.840676804e-07	0.000455596	8.478500000000004e-05	7.188496225000006e-09	2.0756771521600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.8454323854141	5.336947279143715	28.483006260359502	634962.6431134975	1221.4085883217892	9.067816551347962	82.22529700890001	1491838.939626226	796.9585972044001	0.7317356484998072	0.5354370592854334	635143.0056580052	878.534137186484	696.4393687370239	1.490018	31.417545	0.4655530920000001	0.31655	-0.011224808700000002	-0.0143023966	-0.0182420245	0.066405344	0.1160051351	-0.0318043234	-0.012011872600000001	-0.0104988152	0.02938683	-0.0498917761	-0.025552890499999998	0.015216283	-0.0319772112	-0.0290016536	0.0368746619	0.034683775	-0.10238016529999999	-0.1277044173	0.0356908123	-0.0283550977	0.0181595638	-0.090243733	0.1343932074	0.1073985177	-0.0605580199	-0.0484822085	-0.0156297989	0.064274863	0.0616273064	-0.0600713025	0.1055013421	0.0098205216	0.0343893407	-0.0225305123	0.0570126945	-0.0475459561	-0.1072891178	-0.0659045565	0.0	0.0301641	0.029914442	0.0008948738401713637	0.0009098729288099998	0.0394306	-0.03615289999999997	0.0015547722163599994	0.0013070321784099982	-0.0562512	-0.15702919999999998	0.024658169652639998	0.0031641975014399994	0.00680782	0.00444752	4.63464131524e-05	1.97804341504e-05	-0.000849806	-0.00031682600000000014	1.0037871427600006e-07	7.221702376360002e-07	0.000370811	-8.478500000000004e-05	7.188496225000006e-09	1.3750079772100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.5939282676793	-1.2515041177348394	1.5662625567072588	632969.6986963972	1211.0074264844513	-10.401161837337897	108.18416756649421	1466538.9870004938	796.1462304657505	-0.8123667386496436	0.6599397180642583	633848.8202848239	874.5145975521083	703.2090615577325	0.9277860000000002	19.562679	0.10151616	0.0717465	-0.0112595451	-0.0072087967000000015	0.0095561407	-0.0185367123	-0.077072287	0.0003401668	-0.0122739232	-0.0190569599	0.0728944437	0.0828922861	0.034518383	0.040345960099999995	-0.0738295107	-0.0020372359	0.025907376800000003	0.0144258792	-0.1724972604	-0.025019503399999997	-0.0314339146	-0.0247383779	-0.0273647275	-0.005459971	0.0974635892	0.10067094900000001	0.0905865916	-0.0083147206	-0.0135465417	-0.0247872154	-0.0523163413	0.039914318	0.0394283853	0.051475622900000004	-0.062444059	0.0090596663	0.0553315035	-0.0510490108	-0.1077203727	-0.05949864570000001	0.0	0.0379755	0.0078114000000000065	6.10179699600001e-05	0.0014421386002500002	0.0160309	-0.0233997	0.00025698975481000004	0.0005475459600899998	0.00975286	0.06600405999999999	0.004356535936483599	9.51182781796e-05	0.0067218	-8.602000000000002e-05	4.518259524e-05	7.3994404000000045e-09	-0.000849806	0.0	0.0	7.221702376360002e-07	0.000370811	0.0	0.0	1.3750079772100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.5634896498093	-1.0304386178700042	1.0618037451978446	631331.1390844826	1218.2963577337432	7.2889312492918625	53.12851875690346	1484246.0152673046	797.0223536022655	0.8761231365150479	0.7675917503369653	635244.6321416948	876.2632423625098	698.1029658729518	0.8717010000000001	18.380119	0.13993389000000006	0.0878047	-0.0098557994	0.0222937141	0.0044622731	0.0435929824	0.0368909327	-0.0453663535	0.023751369700000004	-0.0002509157	0.002237718	0.0109245591	0.05345398269999999	0.0159453289	-0.0572464333	0.025795942000000002	-0.005413879399999999	-0.0152051631	-0.0795898961	0.056166270899999995	-0.0152564343	-0.0277051796	-0.0724097609	-0.08473611460000001	0.0698864739	0.1017281993	0.0339606937	-0.0325972405	-0.0087814675	-0.022226084500000003	0.0359604835	-0.0254016177	-0.004680703400000001	0.0173602047	0.0355840382	0.0518889396	0.0536318538	-0.054483950700000006	-0.1078282764	-0.052775283799999996	0.0	0.0279249	-0.0100506	0.00010101456036	0.0007798000400100003	0.0892299	0.073199	0.007961975054010001	0.005358093601	0.0212208	0.01146794	0.0001315136478436	0.0004503223526400001	0.0058879	-0.0008339000000000003	3.466736641e-05	6.953892100000004e-07	-0.000849806	0.0	0.0	7.221702376360002e-07	0.0004412380000000001	7.042700000000009e-05	4.959962329000011e-09	1.9469097264400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.3541476655589	-1.2093419842503863	1.4625080348706616	629410.8036181454	1214.2627124741741	-4.033645259569084	16.270294080044145	1474433.9349051388	796.7656949760667	-0.2566586261988277	0.06587365040226957	634835.5726906946	875.4146029983158	702.3120205038913	1.013299	21.365759	0.06443065000000002	0.0419649	-0.0167716141	-0.013559878400000001	0.0045592817	0.0129009601	-0.0178305343	-0.026092438500000002	0.005212105999999999	0.0033579439000000003	0.0125960957	-0.008398609	0.0109108377	0.046857968300000004	-0.0433319297	0.0850936248	-0.0355958754	-0.0003514158	-0.011494889099999999	0.037723559	-0.1919945163	0.08243437320000001	-0.1353181852	0.0202425114	0.09046483949999999	-0.016951688	0.0223740868	-0.0187984719	-0.0106886258	-0.0319089844	-0.006059415899999999	-0.023531197099999998	0.0173868856	0.0096274564	0.0002031545	0.017736345	0.0519143122	-0.0578461925	-0.107612505	-0.045770342900000004	0.0	0.0379755	0.0100506	0.00010101456036	0.0014421386002500002	0.08119	-0.008039900000000003	0.0065918161	6.463999201000004e-05	0.0143185	-0.006902300000000003	4.764174529000002e-05	0.00020501944225	0.00660623	0.0007183300000000005	4.36422748129e-05	5.159979889000008e-07	-0.000849806	0.0	0.0	7.221702376360002e-07	0.000370811	-7.042700000000009e-05	4.959962329000011e-09	1.3750079772100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.4916556579751	5.137507992416205	26.39398837214037	637588.9241554143	1220.6755586551249	6.412846180950737	41.124596140534464	1490048.8194980014	796.452560565206	-0.3131344108606981	0.09805315926507653	634336.6812308731	875.9868326492917	714.9131012029907	2.228028	46.978725	0.97550395	0.7774419999999999	0.0394915117	-0.1985272343	-0.0384269074	0.065228757	0.061473419	-0.026397772200000003	-0.09488626160000001	0.014306631	0.16678977150000002	-0.16061856789999998	-0.1496461919	0.11534394560000001	0.0399119186	-0.0142511954	-0.0662465241	-0.0446470028	-0.0987909258	0.0455952321	0.0675227139	0.0046261352	-0.0890248387	0.0042557662	0.1528892435	0.0421070614	-0.0461333421	-0.0172407945	-0.0058665413	0.0463920542	-0.0539806965	-0.0557281441	0.2312003308	-0.1524783847	0.1101983905	0.0439819207	0.0501794518	-0.061131249900000004	-0.1070737061	-0.0385211975	0.0	0.0207377	-0.017237799999999998	0.00029714174884000005	0.00043005220129000007	0.104906	0.023716	0.011005268836	0.0005624486560000001	-0.149089	-0.1634075	0.02670201105625	0.022227529920999998	0.0202545	0.013648269999999995	0.00041024477025	0.00018627527399289992	-0.00180912	-0.000959314	9.202833505959999e-07	3.2729151744e-06	0.00118608	0.000815269	6.64663542361e-07	1.4067857664e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
