global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
730.3163133506353	n/a	533361.9175460633	n/a	1009.7416180917604	n/a	n/a	1019578.1353065664	753.3097776626555	n/a	567475.6211221595	n/a	784.7706123579889	598.2217217271726	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-6.40424e-09	n/a	n/a	4.1014289977599997e-17	3.7592300000000005e-09	n/a	1.4131810192900005e-17	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-0.000135714	n/a	1.8418289796000002e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.8560232181109	-5.460290132524391	525416.2543955743	29.814768331343235	975.8721990254022	-33.869419066358205	1147.1375478925886	952326.5488306744	752.6846455791017	-0.6251320835538081	566534.1756905379	0.39079012188832535	780.8150394531195	571.1339408227108	1.491057	25.357864000000006	0.08884688959400999	0.0486644	-0.023794392299999998	-0.17696865809999998	0.0071395671	-0.030377241800000006	0.0763356587	-0.014594137	-0.0311769575	0.14993198259999999	-0.20190909129999998	0.1047080935	-0.16994112649999998	0.1230345219	-0.060323582800000004	0.1445634082	-0.031227127799999997	0.076336537	-0.025396436	0.1456943004	0.1298158497	-0.0867854268	0.0746882207	-0.012551449199999998	0.0171160192	-0.0191939291	0.149005269	-0.0409965029	0.0099605306	-0.10969568519999999	0.06746310950000001	-0.0540659712	0.010811813799999999	-0.0568280824	0.0709832762	-0.0053617013	0.043668595899999996	-0.0135218793	0.0786078202	-0.1415701551	0.0299379495	-0.0003437729	-0.0029110394	0.1185174634	-0.118333069	0.1370625558	-0.008469031	0.0979241387	0.0033770351	0.018010406899999998	-0.032849153799999996	-0.1036119366	0.10169388160000001	-0.0938695648	0.07076096230000001	-0.0851434653	0.07305538519999999	-0.18113808539999998	-0.027528980800000002	0.0667092185	-0.1568985352	0.0964518553	-0.0400084683	0.075781719	-0.0647913562	0.042732343	-0.1083271806	0.0970950132	-0.0387667655	0.029260267000000006	-0.1591754381	0.0331450336	-0.07166700990000001	0.13176361720000002	-0.1908780272	0.0332739331	-0.081077887	0.1194085609	-0.0555343471	0.062130872000000004	0.1128608806	0.1128439341	0.1128156919	0.0	0.00257531	0.00257531640424	6.632254581947642e-06	6.6322215961e-06	8.269490000000002e-07	8.231897700000002e-07	6.838446486010002e-13	6.776413974326529e-13	0.045707	0.045707	0.002089129849	0.002089129849	0.000240665	0.000240665	5.7919642224999986e-08	5.7919642224999986e-08	0.000257434	0.000257434	6.627226435600001e-08	6.627226435600001e-08	0.000177462	0.000313176	3.1492761444e-08	9.807920697599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.1406612461908	1.2846380280799394	527280.2599150552	1.6502948631891152	970.931517301326	-4.940681724076171	24.41033589862029	942708.0112890551	752.5448330886809	-0.1398124904208089	566323.7258084706	0.019547532477668782	780.3392015866752	575.0316427387884	1.036697	17.630732000000005	0.031233097851	0.021362	0.0234645698	-0.1390040085	0.0221922133	-0.032920662	-0.09023260429999999	0.06333358230000001	-0.1232310012	-0.0343075674	-0.1085026808	0.022603333399999998	-0.1132704762	0.1393428259	-0.0961533594	0.0641717086	-0.0760745685	0.0833353032	-0.0259061737	0.1161250344	0.090355403	0.08433338359999999	0.022491282799999998	-0.0235542952	-0.08156831769999999	-0.15547361099999998	-0.0868520755	0.0601497183	0.1644171727	0.1350740665	-0.0749801762	0.0535349716	-0.094531931	0.0887979858	0.077723919	0.0719135083	0.0020830715	0.034789236099999996	0.0231029594	0.0047779405	-0.0724469179	0.0436948768	0.1271123392	0.0170628747	-0.0754102136	0.008412415	-0.0008090815	-0.10163232109999999	0.10105192460000001	-0.0153885542	0.0185705798	-0.1134298809	-0.0402400283	-0.0586573256	0.054335983	-0.0709132366	-0.1164238398	-0.1316204093	0.0744704219	-0.1138116457	0.030782504	-0.1430416663	-0.1192908607	-0.0463908025	-0.009335176700000001	-0.1163114641	-0.2115991145	0.0069020272999999995	-0.0233780054	-0.2206948443	-0.094402625	-0.09747558419999999	-0.1956365477	0.0180216569	-0.11750476300000001	-0.0869385969	0.104938959	0.1242654831	-0.0255970408	-0.0715358415	0.1128156919	0.1126632248	0.11240926539999999	0.0	7.4852e-06	-0.0025678248	6.593724203495041e-06	5.602821904e-11	0.0162964	0.016295573051	0.00026557265296000003	0.00026554570106047747	0.045717699999999986	1.0699999999995435e-05	1.144899999999023e-10	0.0020901080932899992	6.6174399999999985e-24	-0.000240665	5.7919642224999986e-08	4.379051215359999e-47	0.000262986	5.5519999999999775e-06	6.916163619600001e-08	3.082470399999973e-11	0.000178425	9.629999999999838e-07	3.1835480625e-08	9.273689999999688e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9671263782492	-2.1735348679416115	524128.40007637977	4.7242538221579595	963.5094494577593	-7.422067843566764	55.08709107450781	928350.4591943944	752.6067942698601	0.06196118117918559	566416.9867811555	0.0038391879731198616	778.4555653335806	571.0200363029898	1.050306	17.862179	0.1102228252	0.0607059	0.008241914	-0.11069795589999999	0.1004698985	-0.0329669888	0.0033597474	-0.0671161654	0.0058930645	-0.013015686399999999	-0.0197228801	0.11490792820000001	0.036210906800000005	0.1809760966	0.0275709834	0.1286163401	0.0066029454	-0.016477126	-0.1081843292	0.0581717273	0.1687798671	0.1270305404	0.0016330061999999998	0.0570848434	-0.047913564400000004	-0.0335587722	-0.06779773089999999	0.0163730738	0.008569146	0.056570916799999996	-0.040728305299999996	-0.1042311813	0.0714052354	-0.0042626932	-0.067552069	-0.0446262827	-0.077290871	-0.0606184588	-0.0689650876	-0.0879192327	-0.0074362573	0.0333250446	0.09324189390000001	0.0713277126	-0.0945964422	-0.1056312773	0.1314350102	-0.040224351400000004	0.1296659313	-0.040894327700000004	-0.05423237400000002	-0.040088695	0.07155111730000001	0.0910244259	0.0834407168	-0.1477941977	-0.06449905759999999	-0.1250474253	0.0866868086	-0.0383978003	-0.013973262	-0.0897694626	-0.09763986960000001	0.0885537272	0.0904922074	0.1007461393	0.045000888499999996	0.0419115126	0.0205094095	-0.014206103400000001	0.0159360305	-0.0870108173	-0.08972195990000001	0.0330676267	0.0538308791	0.1617372357	-0.1566766933	0.0789458197	0.022253096099999998	-0.080367515	0.1127253327	0.1123020954	0.1115978766	0.0	-0.00756094	-0.0075684252	5.728106000799504e-05	5.7167813683600014e-05	0.05806759999999999	0.0417712	0.003371846169759999	0.0017448331494399993	0.070884	0.02516630000000001	0.0006333426556900005	0.0050245414559999995	-0.000463033	-0.000463033	2.14399559089e-07	2.14399559089e-07	0.000190106	-7.288e-05	3.6140291236000004e-08	5.311494399999999e-09	0.0	-0.000178425	0.0	3.1835480625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.4828989133842	0.5157725351350564	524875.4708179409	0.26602130799964296	961.9536213963316	-1.5558280614276327	2.4206009567256657	925354.7697175171	753.0528528647603	0.4460585949002507	567088.5992077544	0.19896827008438595	779.7811116230055	573.2237582995366	1.115028	18.962889	0.10922333314999996	0.0600015	-0.0137020914	-0.0860556943	-0.023431862400000003	-0.0661130746	-0.0154650503	0.0171240033	-0.1075756551	0.0486109447	-0.014598074499999999	-0.10399015310000001	-0.1457255712	0.0677049499	-0.1456987147	0.0197364375	-0.0413611673	0.12132408970000001	-0.0118232735	0.1289475067	0.08702523	0.06653662639999999	0.062802213	-0.06276917509999999	-0.0367962219	0.0508894457	0.025087208	0.0654662939	-0.0007833927000000001	-0.1948422226	-0.0093236375	-0.0291016815	0.052953475800000004	0.0043370778	0.0266583264	-0.0096070114	0.1052949959	0.0877787078	-0.0011922674	0.034359752	0.08648425439999999	0.0986970935	-0.1123911707	0.0183295655	-0.1604826749	0.0204424416	0.1072422526	-0.09736519699999999	-0.0620282604	0.0441200301	0.028657961800000006	-0.1203657329	-0.027361185299999997	-0.1291074056	0.0158161187	-0.0187838482	-0.0428703174	-0.13969139949999998	0.0763200711	0.0462192425	-0.0687648825	-0.0191367348	-0.0635055719	-0.0196552588	0.0009350852000000001	0.0259211766	-0.06257675730000001	0.031052757099999998	-0.11457391970000001	0.13787806630000002	-0.0422010212	0.1222932853	0.0621484299	0.0982121965	-0.049339231100000006	-0.0651511466	0.07362529429999999	-0.06339215549999999	0.0353033487	-0.0399991062	0.1125898391	0.1117611244	0.1103844485	0.0	8.753149999999998e-06	0.007569693149999999	5.730025438515693e-05	7.661763492249995e-11	0.00562351	-0.052444089999999985	3.16238647201e-05	0.0027503825759280986	0.08071749999999997	0.009833499999999969	9.669772224999936e-05	0.006515314806249995	-0.000248469	0.00021456400000000001	4.603771009599999e-08	6.173684396100003e-08	0.000402411	0.000212305	1.6193461292100002e-07	4.507341302499999e-08	0.000360652	0.000360652	1.30069865104e-07	1.30069865104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.2716604861653	2.788761572781027	528924.068146304	7.777191109820107	968.6748331381282	6.721211741796537	45.17468727806365	938330.9323551805	753.8213572401512	0.7685043753908758	568246.6386313837	0.5905989749949201	780.4683276079312	567.0933968037524	1.209403	20.567888	0.22637693185	0.149039	0.029473197000000007	-0.0440476183	0.1478649551	0.0709808389	0.0174978958	-0.05045347	0.0468242611	0.13906776769999998	-0.1460463011	0.1386494693	-0.0692653021	0.0948072083	0.0714307207	0.08897897519999999	0.0753026811	0.08529856029999999	-0.1349885408	-0.09853594789999999	0.1661216241	-0.025354775	0.0408650482	-0.0615021593	-0.0593827563	-0.11908073	0.0037186015000000004	0.0313943492	0.0718531216	0.036389075800000004	-0.0784882849	-0.063781354	-0.0528469231	-0.0196777045	-0.08563842029999999	0.0243645955	-0.0261959027	-0.07394537450000001	-0.0165514041	-0.0122505229	-0.025066285499999997	-0.0315701918	0.0773945043	0.029114629	0.0964702199	0.100742275	0.0638124722	-0.0480526291	-0.0920418357	-0.0361226735	0.0472200505	0.026247706200000002	0.1375842594	-0.082170925	0.0635999012	-0.222466202	0.0031939463	-0.0275431521	-0.0225509167	0.0445910587	0.0230667707	-0.1763187318	0.0313290143	0.0925321573	-0.0456088546	-0.07418797419999999	-0.1189390748	0.0153123323	-0.022145343999999997	-0.06514211730000001	0.0843779818	0.0741699846	0.0469226786	-0.0204379198	0.0599921171	0.0532975443	-0.0220974833	-0.030451810899999997	-0.019493928	0.0401623538	0.11240926539999999	0.111041178	0.1087733526	0.0	-3.32887e-05	-4.2041850000000005e-05	1.7675171514224998e-09	1.1081375476899998e-09	0.13536700000000002	0.12974349000000002	0.018324224689000003	0.016833373197380104	0.106524	0.02580650000000004	0.000665975442250002	0.011347362576	-0.0012493	-0.001000831	1.0016626905610001e-06	1.56075049e-06	0.000456626	5.421499999999998e-05	2.0850730387599995e-07	2.9392662249999983e-09	0.0	-0.000360652	0.0	1.30069865104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.4994706273558	1.2278101411905027	530711.4787043376	1.5075177428102422	969.6897887486946	1.0149556105664033	1.0301348914202204	940298.286403488	754.6369644951567	0.8156072550054887	569476.9481824643	0.6652151944175883	781.2562463701729	591.9465532308858	1.49823	25.479853	0.28635479129999997	0.206594	0.08492267390000001	-0.1068063157	-0.1219162003	-0.0726205208	-0.012747908600000002	0.0528365253	-0.18024049350000002	0.080138408	-0.11282782150000001	-0.06150452190000001	0.006697806	-0.050142929	-0.1470146269	0.0497985949	0.0825112735	0.113163687	0.0555543096	0.07028340400000001	-0.0646973168	-0.0185767634	0.11983233380000001	-0.0038127328000000004	0.0425933335	0.0327178561	0.10373407970000001	-0.0127009669	-0.0282275064	-0.043924407199999994	0.0006611172	0.0684991809	0.050171456399999995	0.00016025569999999998	0.0330956536	0.0235080462	-0.0667849458	-0.0030651955	0.0535645914	0.0136881902	0.1068800091	-0.018333186799999998	0.0650974275	0.0034854362	0.0622993274	-0.001744092	0.12076646490000001	0.0363566698	-0.1636814648	0.1100973693	0.131138728	-0.13475646	0.0049246338	-0.1501964148	0.1189328709	0.0395739879	0.0213779973	0.030324514900000002	0.007840115699999999	0.0331482841	-0.098534045	0.0994988476	0.030126308100000002	-0.12522404269999998	-0.1166726482	0.018002071499999998	-0.119508766	0.071088474	0.14776437	0.0058928663	-0.0088977247	-0.0277612577	0.09478121710000001	0.027187870099999997	-0.046530859699999996	0.046610073099999996	0.0337252409	-0.060021057	0.0199311542	-0.061634939699999995	0.11218368390000001	0.1101434092	0.1067703929	0.0	-0.00613713	-0.0061038413	3.7256878615585686e-05	3.76643646369e-05	-0.0608368	-0.19620379999999998	0.0037011162342400006	0.038495931134440005	0.0841019	-0.02242210000000001	0.0005027505684100005	0.007073129583609998	-0.000402157	0.0008471430000000001	7.176512624490001e-07	1.61730252649e-07	0.00063552	0.00017889400000000005	4.038856704e-07	3.200306323600001e-08	0.000206464	0.000206464	4.262738329600001e-08	4.262738329600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.9299536209649	-0.5695170063909245	529882.01737862	0.3243496205684803	970.9408367373012	1.2510479886066148	1.5651210697966569	942726.1084441306	754.3229796919458	-0.3139848032109285	569003.1576913357	0.09858645664740548	781.0819995268889	582.2535941770949	1.438651	24.466621	0.3202946781	0.219295	0.114749735	0.051831992300000004	0.0500244802	0.0170298142	-0.1483358778	-0.1306589299	-0.019774293300000002	-0.168831144	-0.09970067390000001	0.1263140618	-0.0226921303	0.0336524794	-0.0629027787	-0.084566108	0.0164844967	-0.044290968300000004	-0.1049741307	-0.2504944603	-0.0172436272	0.0710818486	-0.023353025899999998	-0.0745382813	0.0644531707	0.0752140448	0.0531991025	0.0929788398	0.1023614343	0.0013373647	-0.0358580231	-0.1103408318	-0.0289201785	0.0109558698	0.061022302	-0.07529452730000001	0.1468415964	0.13221513640000002	0.053712301100000005	-0.013963223799999999	-0.1082858177	0.0700816918	-0.0662141654	-0.1038376461	-0.0057982981999999995	0.08516350550000001	-0.0547494358	0.0259267349	-0.0597352528	0.12254500789999999	0.0066819272999999995	0.0049024094	-0.142097218	0.0899715965	0.0159700822	-0.1543257227	-0.044045258	0.16204178619999998	-0.0868419937	0.014107391399999999	0.0701731534	-0.1274726772	0.0883281336	0.036987568	0.054997609	0.0192457778	-0.0489864099	0.09226961369999999	0.042263137400000005	-0.0052926031	-0.049954068	0.0650259645	0.0687357738	0.0503267529	-0.0716180776	-0.1402585036	-0.0160571532	0.0718998478	0.067973744	0.1452468566	0.11191318480000001	0.10906925560000001	0.1043827854	0.0	5.364810000000001e-05	0.0061907781000000005	3.832573348343962e-05	2.8781186336100005e-09	0.137913	0.19874979999999998	0.019019995569	0.03950148300004	0.138548	0.05444610000000001	0.0029643778052100014	0.019195548304	-0.00137544	-0.000973283	9.47279798089e-07	1.8918351936e-06	0.000538792	-9.672800000000004e-05	2.9029681926399995e-07	9.356305984000004e-09	0.00035461300000000004	0.00014814900000000006	1.2575037976900006e-07	2.194812620100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.5481993333684	-2.3817542875964364	526420.1895558933	5.672753486484008	962.5400555341832	-8.400781203117957	70.57312482265999	926483.3585077486	753.7695079586484	-0.5534717332973287	568168.471128223	0.3063309595591493	779.0142875635463	578.8350295690125	1.4307450000000002	24.332161	0.2261009481	0.173247	0.0550969501	-0.11950641470000001	0.00164685	-0.036713172200000005	0.07355733269999999	-0.0724416019	-0.0215303477	0.0957204649	0.016361363	0.023118908900000002	0.021436451800000002	-0.0232842091	-0.0179550927	0.1245934975	0.1052543496	-0.001807292	-0.0134180284	0.048578750999999996	0.044070379900000005	-0.0718586905	0.13820917900000002	0.042650765300000004	0.0406834941	-0.048610787999999995	0.0977866125	-0.0209705073	-0.020651211000000003	-0.039361042400000004	0.11562669130000001	-0.0149929404	0.0384795948	-0.0442375365	-0.08663882199999999	-0.0033396204	0.11904651779999999	0.0413441502	-0.0712462741	0.045738664500000005	-0.0462171338	-0.0230638098	-0.0042771525	-0.058624102699999986	-0.0807996956	0.1521968909	-0.1141708468	0.0295605868	0.01196701	0.0403382988	0.06415576320000001	-0.052980760999999994	0.0959505401	0.05995216320000001	0.1099896735	-0.0031164826	0.0960717873	0.0007816772999999999	0.0417590474	0.061852236399999996	-0.022448768100000002	0.06139619	-0.046810460899999996	-0.0713589153	-0.0669789356	-0.043812322699999996	-0.046483859800000006	0.17267245469999998	-0.09383783679999999	0.0257147046	0.1122380358	0.0452930308	0.0301628607	0.0118418477	0.0401481608	-0.1448237688	-0.0347290942	0.0560540908	0.0212566294	0.15701840960000002	0.1115978766	0.1078204375	0.1016191316	0.0	-0.00671475	-0.006768398100000001	4.581121284008362e-05	4.50878675625e-05	-0.0269375	-0.1648505	0.0007256289062499999	0.027175687350250003	0.133889	-0.0046589999999999965	2.1706280999999967e-05	0.017926264321	-0.000578559	0.0007968809999999999	6.35019328161e-07	3.34730516481e-07	0.000538792	0.0	2.9029681926399995e-07	0.0	0.000155033	-0.00019958000000000004	2.4035231089e-08	3.983217640000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.8110602166823	1.2628608833139197	528254.3172532979	1.5948176106044134	964.4246525869604	1.884597052777167	3.551706051336384	930114.9105174792	753.564845172855	-0.2046627857934027	567859.975880389	0.04188685588871623	779.4300026531225	580.382297132771	1.133329	19.274122	0.11994228100000005	0.07295639999999999	0.058904327199999995	-0.0077486547	-0.0419197348	-0.0398726581	-0.062148444500000004	-0.0597943024	-0.0950271927	-0.0659734012	0.0021686912	-0.017269204399999998	-0.0111251376	-0.0172269826	-0.0746244254	-0.0377526949	-0.0324656698	0.0506453437	0.0026959178	0.0117555071	-0.0303430538	-0.045145832999999996	0.056383484299999995	0.042577511799999995	-0.056187182800000006	-0.0719450678	0.027753419300000002	0.2109022036	-0.019535266000000003	-0.046401644000000006	0.093139801	0.11042838210000001	0.0767684512	-0.1135143535	-0.012616858799999998	-0.09951040259999999	0.032352047099999996	-0.0177567626	-0.002450185	0.0422450855	0.0708601099	-0.0820949322	0.0164938666	-0.0478673753	0.024113946400000003	-0.041825033	-0.0354998017	0.0189417859	0.0145843008	0.0759213415	-0.09906494810000001	-0.0489657203	-0.0871897615	-0.0037673040999999996	-0.0129881182	-0.0036800475	-0.030004770099999998	0.0102462058	0.0906270743	-0.0088964532	0.0659928136	0.021664908700000002	-0.0807112994	-0.0016319610000000001	0.052182629	-0.001176045	-0.1034365169	0.0715293417	0.0367424909	0.0380682295	0.0548116512	-0.050708564299999995	0.10212289449999999	-0.0771327778	-0.0760789159	-0.1447375021	-0.0806140539	-0.1428590133	-0.002952681	-0.13218713099999999	0.11123788539999999	0.1063989547	0.09848938759999999	0.0	-2.4469e-05	0.006690281	4.4759859858961e-05	5.987319610000003e-10	0.0398888	0.0668263	0.0015911163654400002	0.0044657543716900006	0.115551	-0.01833800000000001	0.00033628224400000025	0.013352033600999999	-0.00103742	-0.0004588610000000001	2.1055341732100007e-07	1.0762402564000002e-06	0.000604864	6.607200000000003e-05	3.65860458496e-07	4.365509184000003e-09	0.00011821200000000005	-3.682099999999995e-05	1.3974076944000011e-08	1.3557860409999965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
