global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
724.7824614184686	n/a	525309.616379814	n/a	985.6111127067604	n/a	n/a	971429.2654910585	748.2528946050204	n/a	559882.3942847918	n/a	779.6678030156073	642.1696968884273	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-6.00883e-09	n/a	n/a	3.6106037968899996e-17	1.68745e-09	n/a	2.8474875025e-18	n/a	2.90177e-09	n/a	n/a	8.420269132899999e-18	-6.14385e-05	n/a	n/a	3.7746892822499995e-09	-1.7242699999999994e-24	n/a	2.9731070328999976e-48	n/a	-0.000127229	n/a	1.6187218441e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.7134556719235	-5.069005746545145	517987.4582752218	25.6948192585077	952.7773664991188	-32.83374620764164	1078.0548900278218	907784.7101129963	749.1390014633133	0.8861068582929192	561209.24351345	0.7851853643137476	775.8097176027724	625.2181950992328	1.559349	26.839865000000003	0.29664307641961	0.17613199999999998	-0.09607087210000001	-0.0445420884	0.059314602	0.0140628973	-0.0091699895	0.0302865311	0.0416591515	-0.0690706083	0.0286534788	-0.054052322400000005	-0.0001369257	-0.0158303323	0.2175509432	-0.1608339879	0.0845685561	-0.1155081174	0.1124429511	-0.0455865066	0.0941760947	-0.0625663376	0.016100770900000002	-0.08373006570000001	0.1356160925	-0.1397669811	0.09879824279999999	-0.0421795797	-0.0094008422	0.0886983079	-0.0007594189	0.0844965366	-0.0749142064	0.0145333866	-0.1194349105	0.0017659476000000001	-0.005288748	0.016351458500000002	-0.0319451995	0.12444361289999999	-0.011761673799999999	0.0892633479	-0.0110762609	0.0043343554	0.0857080857	-0.051345933899999995	0.09893415470000001	-0.08294055040000001	-0.0146291496	0.028907810099999997	-0.0471074012	0.12471055	-0.1704804493	0.0751556491	-0.2445049178	0.0309814389	-0.074005264	0.1772214923	0.022470003399999997	-0.056116975599999994	0.1044291739	-0.016692203899999997	0.0639903121	-0.1419539232	0.0846339634	-0.0990989597	0.1748182859	-0.0045975424	0.17335681309999998	0.10451069019999999	-0.1107141023	0.049262768	-0.024418661600000002	0.0353724139	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.0200268	0.020026806008830004	0.0004010729589153094	0.00040107271824	0.09406850000000004	0.09406849831255004	0.008848882692250008	0.00884888237477823	0.1231	0.12309999709823	0.015153609285584234	0.01515361	-0.00094888	-0.0008874414999999999	7.875524159222502e-07	9.003732544e-07	-0.0	1.7242699999999994e-24	0.0	2.9731070328999976e-48	0.000174285	0.000301514	3.0375261224999995e-08	9.0910692196e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.9833992478262	-1.7300564240972562	515500.16159546346	2.993095230560185	939.0280567742128	-13.74930972490597	189.04351791139388	881773.6914091542	748.1640056394676	-0.9749958238456884	559749.3793344933	0.9506168565165326	773.8079720982031	623.146179450971	1.303151	22.430128	0.212766285	0.141347	-0.1364317407	-0.0333654841	-0.0298562132	0.1079355342	-0.0399842841	-0.0803370524	-0.0089382469	-0.0946175224	0.19196562120000002	0.0085215786	-0.026177393900000002	-0.16807184379999998	0.23803991530000002	-0.0348557531	0.014108398500000001	0.045931916100000005	-0.0808158647	-0.0490308913	0.0407770238	-0.08490159720000001	0.0056904288	-0.044230623399999995	0.17280207820000001	0.044820367699999995	-0.230418113	0.0385189877	-0.0203823653	0.09573607630000001	-0.052277472	-0.0045728569	0.0450034896	-0.0989406328	0.037180888599999996	-0.046749504000000004	0.074717163	0.0183641697	-0.049445309400000005	0.10872449279999999	0.0426268793	0.072387673	0.0329089731	-0.0171855478	-0.0258227254	-0.022826604700000003	-0.06249914490000001	-0.010504841899999999	-0.0983605402	-0.087495064	0.1294052339	0.1305204476	-0.1502000274	0.010139773000000001	-0.09075928970000001	-0.06630161	0.0439048103	0.18928957100000002	-0.0629053378	0.0768790929	-0.0328486365	-0.0155308406	-0.00034170839999999995	0.2260698484	0.0516568603	-0.012125343899999998	-0.025515999900000003	-0.0874115132	0.1661147197	-0.0343932006	-0.11990205570000001	-0.07062742429999999	-0.010683965	-0.0533852867	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.022405200000000004	0.002378400000000003	5.656786560000012e-06	0.0005019929870400001	-0.0321407	-0.12620920000000005	0.00103302459649	0.015928762164640013	0.0650048	-0.0580952	0.0033750522630400003	0.0042256240230399995	-0.000807161	0.000141719	2.0084274961e-08	6.51508879921e-07	-8.94287e-05	-8.94287e-05	7.997492383690002e-09	7.997492383690002e-09	0.000464807	0.000290522	2.1604554724899997e-07	8.440303248399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.7176698347955	-0.2657294130307264	515118.6535930886	0.07061212094965437	938.9280089112708	-0.10004786294200584	0.010009574879262387	881585.8059180834	749.6015879884419	1.4375823489742745	561902.5407147938	2.0666430100823923	774.6477880588434	619.6672155891781	1.091259	18.782993	0.115058035	0.07162780000000002	-0.09719830300000001	-0.0458834716	0.0317909276	0.06741948519999999	-0.0888580302	0.0451525808	0.0521102757	0.0067776673	0.0766074204	-0.011900841899999999	-0.07494705019999999	0.0499110825	0.2550437359	-0.1299497129	-0.0150214727	0.0351916531	-0.034295982999999995	-0.009786946099999999	0.1809912836	-0.1267344956	-0.0652698997	-0.075403352	-0.015430936000000001	0.0029555929	-0.1340970762	-0.1171765656	-0.036500065	0.043993627800000004	0.0142660901	-0.0510578231	-0.006101068	-0.0070680361	0.1079307402	-0.0778806776	-0.0737813811	0.0487017737	0.0882065678	-0.045037427000000005	-0.11841497050000001	-0.0362426049	-0.025395779900000002	0.0572672717	-0.0087454097	-0.0373543725	-0.0609190308	0.0584562217	-0.0696741599	0.11969156289999999	0.0380861615	0.0739851691	-0.11367553050000001	0.0017765161	-0.0817738745	-0.1368394796	-0.034891046099999996	0.2837992115	-0.1090740524	-0.0210601505	0.074976902	-0.013702309	0.06918827450000001	0.0421825607	0.0359651788	-0.048961592699999994	-0.0313819858	0.07042437530000001	0.0575643166	-0.09247453800000001	-0.0003224438	0.0418893775	0.0561616766	-0.09924401109999999	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0198226	-0.0025826000000000048	6.669822760000023e-06	0.00039293547076	0.0304175	0.06255820000000001	0.00092522430625	0.003913528387240001	0.0956542	0.030649399999999993	0.0009393857203599996	0.00914972597764	-0.00080716	1.0000000000157452e-09	1.0000000000314906e-18	6.515072656e-07	0.000235411	0.0003248397	5.5418338921e-08	1.0552083069608998e-07	0.0005253230000000001	6.0516000000000096e-05	2.7596425432900005e-07	3.6621862560000123e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.38814797929	0.6704781444944956	516081.5311571143	0.44954094224478175	936.7721614408008	-2.1558474704700075	4.6476783159319295	877542.0824504697	748.8555307525766	-0.7460572358653508	560784.6059387231	0.5566013991870477	773.8897499591995	615.2571330107421	1.155233	19.884129	0.20721875	0.110552	-0.0853898357	-0.0615399141	0.0639656263	-0.0218956334	-0.0063785874	-0.11673630730000001	0.08617776029999999	-0.023535601200000002	0.0534683625	0.0156182035	-0.020582539099999998	-0.0634151792	0.2158931284	-0.08262846530000001	0.0574682821	-0.0685461483	0.0227448419	-0.0285696802	0.030909603900000002	0.0532126944	0.0192496964	0.11725323970000001	-0.0316623064	0.063807787	0.0028953956	-0.20325039420000002	-0.0716025337	-0.0414175446	-0.0453113306	0.0576615871	-0.0280762758	-0.1634442956	-0.0704170718	0.0221657984	-0.12381947019999999	0.0495143091	0.07871863230000001	-0.156316026	-0.044821115099999996	0.0176161229	0.0018602416	0.019935840700000002	-0.010434886400000001	0.0269640264	0.011606832	0.0460286253	-0.0323524386	-0.0398776785	-0.0144700701	0.0323802173	-0.10782127289999999	0.022006104500000002	-0.20213940789999998	-0.054430444800000005	-0.0835384992	0.0823728095	0.04867538019999999	0.048972073899999996	0.0206613022	0.06607085559999999	0.0075411207	0.076861086	-0.0011665798	-0.059189184900000004	-0.1345482777	0.19709170739999998	-0.0145268723	-0.0359630503	0.0641818041	0.0970072186	-0.0037526653	-0.0196897047	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	0.06873610000000001	0.04891350000000001	0.002392530482250001	0.004724651443210002	0.0704219	0.0400044	0.004959243999609999	0.0016003520193599995	0.112422	0.016767800000000013	0.00028115911684000047	0.012638706084	-0.00225033	-0.00144317	2.0827396489000003e-06	5.0639851089e-06	3.80513e-22	-0.000235411	1.4479014316900004e-43	5.5418338921e-08	0.000877403	0.00035207999999999995	7.698360244090001e-07	1.2396032639999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.0850991028076	0.6969511235175787	517083.3797516946	0.4857408685724153	941.3216233695032	4.549461928702385	20.697603840712425	886086.3986229969	748.378495087954	-0.4770356646225764	560070.3719101108	0.2275630253219032	773.5258121732353	622.5517268151399	1.151309	19.816595	0.1217604	0.083286	-0.0750401984	-0.0134341551	-0.0495589651	-0.019520611	-0.025781097000000003	-0.12867355390000002	-0.061430498099999994	0.0166199131	0.0794318126	0.0080977373	-0.0002775869	-0.2011242468	0.1334578185	-0.021467551	0.08525888710000001	-0.026368435200000002	-0.0261948178	0.043467669800000004	-0.0435437837	0.0221435961	0.054498288	-0.035513922999999996	0.0205186071	0.1174217723	-0.0808006277	0.0336009101	0.1531618059	0.0015096587	-0.023195929900000002	0.010809586999999999	-0.0511173947	-0.0918630156	-0.023217973599999997	0.0769218812	0.015801011299999997	-0.0073668225	-0.016553379099999998	0.0399963079	0.10571963359999999	-0.118571244	0.1419494104	-0.043569221500000005	-0.046058210499999995	0.053214696799999996	-0.0173025466	-0.0756334266	-0.0267421381	-0.1569761648	0.0583550822	0.0059895865000000005	-0.09757710189999999	0.0643647747	-0.0954428724	-0.0619635567	0.0016253249	0.012664256200000001	-0.1475315935	0.0232149436	0.005827124699999999	0.012845646200000001	-0.046286227199999995	0.0958562481	-0.0745672247	-0.002247434	-0.049919536900000006	-0.0188678563	-0.0144241178	-0.0818042591	-0.07889515	-0.0815976725	-0.0112258426	-0.05360066769999999	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.070123	0.0013868999999999965	1.9234916099999904e-06	0.004917235129000001	-0.00616395	-0.07658585	3.79942796025e-05	0.0058653924202225	0.142474	0.03005199999999998	0.0009031227039999988	0.020298840676	-0.00229479	-4.4460000000000066e-05	1.9766916000000064e-09	5.2660611441000015e-06	0.000230253	0.000230253	5.3016444008999995e-08	5.3016444008999995e-08	0.000877403	0.0	7.698360244090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.340287269029	1.2551881662213873	518890.1294628272	1.5754973326222088	943.4380474263793	2.1164240568760992	4.479250788523884	890075.3493316991	750.0343664739484	1.6558713859943737	562551.550891977	2.741910046954928	774.787552794828	632.7665038652534	1.205668	20.752232	0.19953655	0.103853	-0.0048474267	0.019916529199999998	-0.0424031005	0.0082253276	0.0304381517	0.054432392	-0.0810688274	0.0632378784	-0.012237723899999999	0.0709668837	0.0019095638	-0.0020249067999999998	0.037631295099999997	0.0672195285	0.054090468600000004	0.10306057710000001	-0.0502244975	0.0257754361	0.1478742607	-0.0027675808000000002	0.0149156572	0.012461133400000001	-0.043022475	-0.0234542861	0.021670577000000003	-0.1538350148	0.0464910361	0.0140351427	0.025668759300000003	0.0678321746	-0.0877591675	0.0776362568	0.10107034919999999	-0.1005191894	0.048633490700000004	0.1639072714	-0.1395198152	0.0509501024	0.0248871796	0.056939910499999996	-0.09531438869999999	0.008752674	-0.0392856611	0.17829694129999998	0.0701535828	-0.0619723316	0.0287772908	0.0083391553	0.1147150359	-0.0400038565	0.0319319203	0.086699395	0.019286560300000002	-0.0373684524	-0.1098318575	0.1205750347	0.0226562468	-0.0362701819	0.0393369711	0.043074403399999996	0.1068804716	-0.0225502501	0.0083446834	0.0620454573	-0.08743335599999999	0.0494381856	0.0103816533	0.2056022194	-0.0681463341	0.021696174199999998	-0.14199051470000001	0.028958695899999998	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.117622	0.047499	0.002256155001	0.013834934884000002	0.0435741	0.04973805	0.00189870219081	0.0024738736178025	0.161398	0.018924000000000024	0.00035811777600000094	0.026049314404000004	-0.00302776	-0.0007329699999999999	5.372450208999999e-07	9.1673306176e-06	0.000291696	6.144299999999997e-05	8.508655641599999e-08	3.7752422489999976e-09	0.0017505	0.0008730969999999999	3.06425025e-06	7.622983714089998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.6512891366083	0.31100186757930715	519338.2805342554	0.0967221616378169	941.506475375464	-1.9315720509152925	3.730970587877109	886434.4431739292	749.1243917778247	-0.9099746961236406	561187.3543564958	0.828053947585312	774.757039540046	630.4478225812486	1.15477	19.876169	0.1640659	0.0890225	0.025242944500000003	0.049885470300000005	0.12359097869999999	-0.1032343624	0.0344281928	0.0013035497	0.0329968322	0.0935714025	-0.1015859326	0.0354850434	0.0469100307	-0.0176789885	0.0748236422	0.0334408371	0.069480689	-0.07902816509999999	0.042290412400000005	0.0790040179	0.0262922882	-0.0326510231	0.030966123999999998	0.0695351215	-0.1314363827	0.0329338415	-0.0235091737	0.0200756314	-0.0518497088	-0.1699556328	-0.10139814359999999	-0.0314374077	0.1136005758	0.156860109	-0.0222552269	0.0084322418	-0.0104577066	-0.1134821823	0.010596804599999999	-0.0293427707	-0.0634790676	0.1195191843	-0.015610314699999999	0.1323923146	0.008790257099999999	0.0111906996	0.0720310007	0.043888555	0.0491796537	-0.0099032984	-0.0208605352	-0.0927522746	-0.0375860819	0.0281197471	-0.1390180658	0.016628244	0.0326524888	-0.0403685904	0.0405139348	0.0216389524	0.056494301	-0.0040954189	0.024367746000000003	0.0165244574	-0.1538169996	0.1057663692	-0.0241557879	-0.0281381736	-0.0691181299	0.0085289034	0.1660511851	-0.0363928926	-0.1093313783	0.0023333652	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	0.13956	0.021937999999999985	0.0004812758439999993	0.0194769936	0.0966924	0.0531183	0.00934942021776	0.0028215537948900003	0.200657	0.03925899999999999	0.001541269080999999	0.040263231649	-0.00379691	-0.0007691500000000001	5.915917225000002e-07	1.44165255481e-05	0.000341748	5.005200000000003e-05	1.1679169550399999e-07	2.5052027040000027e-09	0.00192631	0.0001758100000000002	3.7106702161e-06	3.090915610000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.3412127105759	-0.310076426032424	518891.4627293431	0.09614738998104133	940.0563946159056	-1.4500807595584317	2.102734209241559	883706.0250582552	749.3833524667535	0.2589606889288234	561575.4089543106	0.06706063841049084	773.2562491954048	631.3559702187317	1.1364299999999998	19.560493	0.11593479999999998	0.061601	0.0390972479	0.0668239303	-0.111997145	-0.061650017	0.1408850006	-0.091902699	-0.0449319279	0.0586390763	-0.0771457709	0.0218857372	0.0670283084	-0.1452935951	-0.1078111833	-0.0382118831	0.0843101375	0.035194494	0.087205109	0.0707851971	0.1358739736	0.0060166358	0.0139852185	-0.0086154642	0.0743976706	-0.0783782873	-0.0909839103	0.0317120756	-0.09733345189999999	-0.0768482209	0.0099829415	-0.132198859	0.092835752	0.13210592529999998	0.0766939292	-0.0776086258	0.0694059068	-0.039509554599999996	0.05713659400000001	0.1119931091	0.0641928737	0.0741785118	0.0714047684	-0.0951619841	0.1012773183	-0.01787562	-0.027875560499999997	0.1880435564	0.078570054	-0.1612417197	-0.0277118343	-0.035494586	0.007224569599999999	0.1376244071	0.0609708121	0.0304271639	-0.0173140257	0.0525568088	-0.0124208405	-0.0144030725	0.040955748199999996	0.1074928457	0.1138400087	0.0708184576	0.0467167659	0.047459326600000004	0.0205107654	-0.2477855741	0.0421177458	-0.0152973048	0.024000369700000003	0.0363127069	-0.0177674153	0.041568943500000004	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.17194600000000002	0.032386000000000026	0.0010488529960000015	0.029565426916000007	0.0623975	-0.0342949	0.00389344800625	0.0011761401660099998	0.21236	0.011702999999999993	0.0001369602089999998	0.0450967696	-0.00402315	-0.00022623999999999951	5.1184537599999785e-08	1.6185735922499994e-05	0.000360986	1.9237999999999977e-05	1.30310892196e-07	3.7010064399999925e-10	0.00243185	0.0005055400000000001	5.9138944225000016e-06	2.5557069160000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.494472397623	0.15325968704712525	519112.2847555291	0.02348853167378276	939.3918034703032	-0.6645911456023441	0.44168139081303615	882456.9604271888	749.0133474650482	-0.3700050017052945	561020.9946807971	0.13690370128693494	773.5500123408212	640.6057188639181	1.01583	17.484695000000002	0.1233346	0.0608535	0.043594129599999996	0.0833813751	-0.0416474759	0.006563790799999999	0.0208386932	0.0278571456	-0.1011876677	0.0301912485	-0.0219825313	0.0582028504	0.0550759919	-0.017127864099999997	-0.0232307236	0.1596361136	0.0374842903	0.0369776902	-0.06729568799999999	0.0584837182	0.0518649484	-0.045324822599999995	0.0278438475	0.024663973999999998	-0.0854514499	-0.0179531881	0.0761806362	0.0013894059	0.0355265571	0.1087163687	0.037213738999999996	0.1236531208	0.1181911104	0.0014216929	0.0986175649	0.06354639849999999	0.062387305	-0.0413390581	0.0330211452	-0.0086826657	-0.0790688108	0.0264058525	0.041469303	0.0279041902	0.0682796645	0.049729597699999996	0.17481780600000002	-0.0213347912	0.0254441372	-0.0338466704	0.12146862720000001	-0.06007250240000001	0.060320152	-0.0025464435	0.075864086	-0.0064965822	0.0041192476	0.0803082755	0.0393105248	0.0056537936	-0.0707997166	-0.06928217219999999	0.1345122529	-0.11173729240000001	-0.047515960700000005	0.1298770074	0.0627203806	0.0017488344	-0.0903439446	0.1123656409	0.0441839734	0.0031507602000000003	-0.0940570944	-0.10627273570000001	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	0.190713	0.01876700000000001	0.0003522002890000002	0.036371448369000005	0.0267715	-0.035626000000000005	0.0007167132122499997	0.0012692118760000005	0.193114	-0.019245999999999985	0.00037040851599999937	0.037293016995999996	-0.00426115	-0.0002380000000000004	5.664400000000018e-08	1.81573993225e-05	0.000294694	-6.629199999999998e-05	8.684455363600001e-08	4.3946292639999946e-09	0.00312147	0.0006896199999999997	9.7435749609e-06	4.755757443999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
