global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
724.3780292232959	n/a	524723.5292214261	n/a	975.6938258474396	n/a	n/a	951978.4417968136	736.592628912567	n/a	542568.7009683265	n/a	758.9364382360126	654.3949690538203	n/a	n/a	n/a	n/a	-0.0344100411	0.0823853608	0.1484036793	-0.1080828619	-0.2511647421	0.3220183288	-0.0812456933	0.2412037364	-0.0869394478	0.43004042659999997	-0.0164964586	-0.1444226956	0.0443192924	-0.0042556547	0.1238599936	-0.0395388547	0.129349901	0.035300771	-0.0288248515	0.20697948370000002	-0.0188801887	0.0441043209	-0.0657816024	0.0038902963000000002	-0.17150216100000001	0.0049490215	-0.0583176512	0.111009184	-0.14501163849999998	0.019852068799999997	-0.07368850019999999	0.0223076748	-0.0363899097	0.09093212390000001	-0.0256382712	0.0001767898	-0.028939905	0.0276072358	-0.08579370289999999	0.06205029190000001	-0.0287539736	0.0040489011	-0.0041613589	-0.0391439749	0.0229455548	-0.046657490700000005	-0.0522721251	-0.1480378476	-0.1311319706	-0.0133763567	0.1034529663	-0.00877259	0.0512317146	-0.0545824351	0.010028643299999999	-0.1848532743	-0.3065456673	0.048740773700000004	-0.1133201685	0.3783068179	-0.0606322121	0.0612770965	-0.1550156409	0.0664066372	-0.10884167019999999	0.23001860670000002	-0.0105362604	0.0658273856	0.022906576600000002	-0.1203405519	-0.0330906356	0.0037883534	-0.08829294050000001	0.13918256029999998	-0.1146780125	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.0159507	n/a	n/a	0.0002544248304900001	-0.0973806	n/a	0.00948298125636	n/a	-0.13803900000000002	n/a	n/a	0.019054765521000005	0.00139627	n/a	n/a	1.9495699129e-06	-0.0006389880000000001	n/a	4.083056641440001e-07	n/a	-0.00068779	n/a	4.730550841e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.0773780575403	-4.300651165755653	518511.4303902218	18.495600449515454	946.8909277775374	-28.802898069902202	829.6069372251758	896602.4291074056	736.4053887490611	-0.18724016350586226	542292.8965786558	0.03505887882970203	755.3397447909077	641.5893033354754	1.186	21.317204	0.10642925	0.0685045	-0.0208779933	0.09288842130000001	-0.1021097525	-0.0006884533999999999	-0.0684918752	0.1362819904	-0.017111415300000002	0.0675639808	0.0519937846	0.0822265329	-0.0107059782	0.025938285	0.0629656063	-0.089772216	-0.010935835500000001	-0.1099295408	0.0239694441	0.0954431969	-0.0340381562	0.06895480080000001	-0.1083072294	-0.0601114735	0.0205978213	-0.008778296	-0.0025107873	-0.0916113464	-0.0249867417	-0.0137609149	-0.1758633028	0.0062835255000000005	-0.06527554070000001	-0.10072703429999999	-0.026814345299999997	0.0747375916	0.0206107435	0.1803313858	-0.0663740155	-0.08730876109999999	-0.0017250806	-0.0822849656	-0.0478084829	0.021623076	-0.014617738100000001	-0.0289745405	0.048685421	-0.0371368617	0.1314173018	0.0013997160999999999	-0.0206464857	0.0577575166	0.0082685089	0.0119829635	0.009704782700000001	0.0324819573	0.0339559983	-0.1295800574	0.0568083021	-0.0515538517	-0.0939505623	0.1974981928	-0.038965830099999994	-0.0374804759	0.0227584525	0.11033510029999999	-0.0943102007	0.1179834733	-0.0173979998	-0.0775706199	0.0390604754	0.01762512	-0.0373938484	0.0015735431	-0.0900983463	-0.041190715499999996	-0.0045941794000000005	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0123314	0.0036193000000000015	1.3099332490000016e-05	0.00015206342596000002	-0.0470084	0.0503722	0.00220978967056	0.00253735853284	-0.0921761	0.04586290000000001	0.0021034055964100013	0.008496433411210001	0.00139532	-9.49999999999996e-07	9.024999999999924e-13	1.9469179024e-06	-0.000661852	-2.2863999999999936e-05	4.38048069904e-07	5.227624959999971e-10	-0.000580107	0.00010768300000000002	3.36524131449e-07	1.1595628489000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.1943355822901	-3.8830424752501362	512934.32632015797	15.078018864596704	932.4279881700087	-14.46293960752871	209.17662209102272	869421.9531227698	735.3894211073375	-1.0159676417235914	540797.600676585	1.032190249029396	753.6874178976947	631.3409036486328	1.184061	21.282349	0.08628845	0.040849300000000005	0.0325968541	0.016198730300000002	0.0570204325	0.0005186502999999999	0.012619474299999999	-0.044560665199999995	0.09350776599999999	-0.0108656452	0.0343483443	-0.0277813994	0.0294566611	0.1772738109	0.0738481665	0.054045000999999995	0.050468191600000004	-0.10805447730000001	-0.0097470584	0.037067981800000004	-0.011704004799999999	0.0901232524	0.05691788690000001	0.014740648500000003	0.17943414989999998	0.0202960829	-0.010401711999999999	-0.1592239764	-0.030866926800000007	0.1064482333	-0.0014299076999999998	-0.1005517016	0.0151130232	-0.0763246406	-0.0034426767	-0.008280209	0.13042267119999998	-0.0204278325	-0.0544980947	-0.1295468106	-0.0380946601	0.1015599167	0.021655228500000002	0.047744152000000005	-0.072730235	0.0110311324	0.013321835	-0.10599370539999999	0.0609147258	0.025737049799999998	0.1069039964	0.059905929299999994	-0.0033883666999999997	-0.073048111	-0.0335915217	0.1382897128	0.0518610226	-0.11479010210000001	-0.0023066041	0.1003909263	0.0159870662	-0.0365876407	-0.0241034874	0.0579278929	0.06621183950000001	-0.1133066293	0.0633864299	0.19488386989999998	-0.0364864585	-0.0737000246	0.0010362791	0.0542286564	-0.0282019871	-0.0744583762	-0.0124516455	-0.0082764609	-0.043054159800000005	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.016795599999999997	-0.004464199999999998	1.9929081639999985e-05	0.00028209217935999984	-0.0615884	-0.014580000000000003	0.00379313101456	0.00021257640000000007	-0.0554735	0.036702600000000016	0.0013470808467600007	0.00307730920225	0.00172775	0.0003324299999999999	1.1050970489999993e-07	2.985120062499999e-06	-0.000543318	0.000118534	2.95194449124e-07	1.4050309156e-08	-0.000420238	0.00015986899999999993	1.7659997664400002e-07	2.5558097160999974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715.8395564917163	-0.3547790905738566	512426.2706382571	0.12586820310841276	936.2885902134801	3.860602043471431	14.904248138055786	876636.3241639461	735.3615748955057	-0.027846211831842996	540756.6458327984	0.0007754115133838728	753.4270943739913	620.0580514571479	0.9081030000000002	16.322273000000006	0.0747116	0.050400400000000005	0.0665722229	-0.0068385688	0.0753067395	0.016660013600000002	-0.0016690669	-0.0509598838	-0.0411776985	0.0670322221	-0.1137736986	-0.0412613389	-0.0341420102	0.030107403799999998	0.1039484618	0.0656440848	0.0859735292	0.0398152593	0.0597922614	0.0779743812	0.0671083342	-0.0321882387	-0.047595843799999996	0.058683865099999996	-0.0888209607	0.1389633745	-0.1462639961	-0.0697534773	-0.0160696416	0.047114968	-0.033819921	0.0317434377	0.1254055367	0.021575373399999997	-0.053088175599999995	0.057489614400000014	0.0252561623	-0.0066479387	0.0758055374	0.0386414576	-0.0350376616	0.08720667900000001	-0.0353689395	-0.12247938230000001	-0.0708024367	-0.0175008481	0.0006624964999999999	0.11382362160000001	-0.0697903182	0.0067329721	-0.0364363548	0.0115593108	0.06827789690000001	-0.082988651	0.032433311299999996	0.0033401133	0.166278528	0.08842685730000001	-0.0747230231	0.011493403400000001	-0.0189608353	-0.0420197881	0.029362428399999998	-0.037725637299999996	0.00545	0.05698980610000001	0.0431201482	0.1150969334	0.10907866	0.000570336	0.08023161	0.0934743768	-0.08527619289999999	-0.036258814	0.0226065507	0.0868561416	-0.10473596880000001	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0153108	0.0014847999999999962	2.2046310399999885e-06	0.00023442059664000004	-0.0196783	0.041910100000000006	0.00038723549089	0.0017564564820100005	-0.045601800000000005	0.009871699999999995	9.745046088999996e-05	0.0020795241632400006	0.00129885	-0.0004288999999999999	1.8395520999999987e-07	1.6870113225e-06	-0.000543318	0.0	2.95194449124e-07	0.0	-0.000420238	0.0	1.7659997664400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717.6244212441928	1.7848647524765509	514984.8099660627	3.1857421846331797	937.0949441599414	0.8063539464612859	0.6502066869736903	878146.9343701238	736.1934222670221	0.83184737151646	541980.75498923	0.6919700494988436	755.1557284038267	615.6670008361086	1.014974	18.243176	0.07001207414899999	0.041198800000000015	0.0649949475	0.0139950334	-0.1221311174	0.058844082400000004	0.1226962015	0.0334242028	0.0990231234	-0.0002488791	-0.042087577800000005	0.0512715013	0.028950654500000002	0.11479969109999999	0.1074970222	0.0452068341	-0.010795385800000001	0.1390277314	-0.0238364413	-0.0723859844	-0.0635340289	0.0098716906	0.0316288999	-0.011099700300000001	-0.0019745973	0.0459946646	0.0396213132	0.08987242990000001	-0.0356694842	-0.0084638927	-0.10783228759999999	-0.2468520401	-0.058407703	0.0013870235999999998	-0.0261897347	-0.058355516600000004	-0.1076739897	0.0059661053	-0.023730294199999998	-0.0796784627	0.0997131765	-0.1081501815	-0.07305273820000001	-0.1905884129	-0.044733671399999994	-0.06265205480000001	-0.037325633	0.055809260199999995	0.1256714107	0.0701422383	0.1010346157	0.1055203242	0.0753682643	-0.0590094986	-0.104009959	-0.14179570060000002	-0.041942606699999996	-0.0388219408	0.0096553764	0.0887169723	-0.0405819496	-0.06367998150000001	0.0646460875	-0.007433776	-0.0450753251	-0.011927874	0.0020470751000000002	0.1152339766	-0.1098926843	0.117167676	-0.1255278449	0.1359927878	-0.0107056173	-0.0740471941	0.0506170061	-0.1184773898	0.029038820400000002	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	7.64149e-07	0.015311564149	0.00023444399668894213	5.839236942009998e-13	0.00708856	0.02676686	5.02476828736e-05	0.0007164647942596	-0.0417065	0.003895300000000004	1.5173362090000033e-05	0.00173943214225	0.000818083	-0.00048076699999999995	2.31136908289e-07	6.69259794889e-07	-0.000543318	0.0	2.95194449124e-07	0.0	-0.000420238	0.0	1.7659997664400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.2910218970333	3.6666006528404296	520260.7382692665	13.443960347409865	946.6754674071348	9.580523247193355	91.78642569001232	896194.440590517	736.6770522939238	0.4836300269016647	542693.0793764645	0.2338980029209049	754.4748259021416	631.8432415191111	1.17183	21.062513	0.09812017414899996	0.0520514	-0.0036735058000000004	0.0003942101	0.08772260679999999	0.1555563452	0.15722818800000002	0.1796047141	-0.11859506119999999	0.0702383513	0.0263045683	0.052416283	-0.0766783436	-0.0673372146	0.068909182	-0.15104834220000002	-0.0829477949	0.056135899100000004	-0.0052110711	0.008099206999999999	-0.13856292679999999	-0.0398980379	0.021828171099999998	-0.0487077093	0.009541926	-0.06454920809999999	-0.0670239408	0.0274925097	0.0351488375	-0.019775686	-0.0747481735	-0.0091761528	0.0670478833	0.016141189	0.0426303691	-0.0047098797999999996	0.0700687614	0.0161777975	0.017535939599999998	-0.0647177337	0.0657123398	-0.08412787990000001	-0.0540906309	0.0068229003	0.0738476139	-0.04805017	-0.0355713168	0.1106163583	0.056858878200000004	0.1278945334	-0.076459143	0.08763539199999999	0.0372284763	0.1632144078	-0.022046765099999997	-0.1133945865	-0.021606936299999997	-0.0458723046	0.0344745088	0.014712690300000001	0.0161115129	0.1185606568	-0.0599284337	0.1485920491	-0.0201629274	-0.0376266905	0.046660105099999995	-0.0310199806	0.052345116399999995	-0.0327035492	-0.042667105999999996	-0.0046989722	0.12268631460000001	0.1266307695	0.015560314399999999	-0.060714971799999996	0.0848878468	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	-0.017165299999999998	-0.017166064148999998	0.00029467375836758305	0.00029464752408999995	-0.0176759	-0.02476446	0.00031243744081000004	0.0006132784790916001	-0.07745309999999997	-0.03574659999999997	0.0012778194115599976	0.005998982699609996	0.00101316	0.00019507699999999988	3.805503592899996e-08	1.0264931855999998e-06	-0.000543318	0.0	2.95194449124e-07	0.0	-0.0006340219999999999	-0.0002137839999999999	4.019838964839999e-07	4.570359865599996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.318391147037	1.027369250003744	521743.858189244	1.0554875758532558	941.6319425017622	-5.0435249053725775	25.437143471113483	886670.715139642	739.609286339177	2.932234045253153	547021.8964391466	8.597996496141674	756.8490088871682	649.5995842335033	1.128515	20.28397	0.06085220000000001	0.0375257	-0.0786444284	0.032959237200000005	0.0252645101	-0.0614198904	-0.0606632705	0.0993773283	-0.0799735182	-0.0826865061	-0.0374984472	-0.056099887	0.1472430991	-0.0534809725	-0.0376081575	-0.1125461337	0.056723307699999996	-0.026689249900000003	0.1283714932	0.0111232648	-0.0517581918	-0.06387624110000001	0.113096327	0.011736746999999999	0.044252477199999994	-0.0826918617	0.0301491871	0.0267382469	-0.1058948415	0.053219284299999996	0.0224144764	0.058591542	-0.0610410947	-0.029339489700000002	0.052114231399999995	-0.0023777064	0.2200146589	-0.024759544900000003	-0.0323748662	-0.0271999521	-0.16907032489999999	0.054386519800000005	-0.0748739395	-0.0012454847	0.0048798017	0.013993557	0.040900920699999996	0.11367934390000001	-0.27581487039999997	-0.0779899927	0.0688769173	-0.0413799337	0.0707722441	0.1505537891	0.1184792848	-0.0379016777	0.0495789142	0.0158417635	-0.026214015099999998	0.0625965114	0.029826583599999998	0.0079616088	0.0847053683	0.0422776216	0.0832091501	-0.1489388389	0.0105997832	-0.042267527199999995	-0.021669836499999998	-0.0196349231	-0.0274744183	-0.09584109369999999	0.1300025417	0.1633364744	0.12785399349999998	0.21395161899999998	0.13526242089999999	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	-0.0213998	-0.004234500000000002	1.7930990250000017e-05	0.00045795144004	-0.0500881	-0.032412199999999995	0.0025088177616099995	0.0010505507088399996	-0.0774448	8.299999999974994e-06	6.888999999958489e-11	0.005997697047039999	0.00128332	0.00027016	7.298642559999999e-08	1.6469102223999995e-06	-0.000543318	0.0	2.95194449124e-07	0.0	-0.000420238	0.0002137839999999999	1.7659997664400002e-07	4.570359865599996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.9633032877568	-1.355087859280161	519788.084687594	1.836263106368489	939.3919983197003	-2.2399441820618904	5.017349938752911	882457.3265070799	738.7072180856493	-0.9020682535276592	545688.354051839	0.8137271340224412	756.2741408565373	643.0325648406167	1.030445	18.521242	0.06324420000000001	0.0421972	-0.0864303188	0.0019610776	-0.0749903433	0.0465201378	-0.0960562418	0.028667497000000007	-0.0012008474	-0.042122868099999995	0.09747983560000001	-0.0154749821	0.1367645391	-0.0166569055	0.0121449277	0.046741052199999994	-0.0764819617	0.0787490739	-0.0554181817	0.038969842000000005	-0.0638710059	-0.0099474981	0.0590982899	-0.0338009419	-0.0019001157999999998	0.11986746300000001	-0.0306423329	-0.0589785993	-0.032714663	-0.0450737362	0.011714100500000001	0.1082373788	0.0561627329	0.055599463099999996	0.10019231099999999	0.14049361330000001	-0.1114359826	0.0528157973	0.1578492886	-0.0340280453	-0.0764069594	-0.0590049089	-0.011386229099999999	0.17646481	0.1337387441	-0.0417480974	0.017063046999999998	-0.1296983503	0.0177570205	-0.0871543558	0.0729426685	0.0175918365	-0.1193854792	0.007531756800000002	-0.018394616000000003	-0.0541394082	0.0652910916	0.1386658526	0.0491251317	0.08181302559999999	-0.0707458842	0.0162700199	-0.0478150237	-0.01858778	0.0592394989	0.0684623322	0.0506141332	-0.0235190018	0.0846266823	-0.1264675163	0.12267693800000001	0.0385546444	0.006456798299999999	-0.1176501052	-0.1209068974	-0.0016359372	0.14330492	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	-0.0107424	0.0106574	0.00011358017476000003	0.00011539915775999998	-0.0114079	0.0386802	0.00013014018240999994	0.0014961578720399998	-0.0774262	1.8599999999993618e-05	3.459599999997627e-10	0.0059948164464400005	0.00156108	0.00027776000000000016	7.715061760000008e-08	2.4369707664e-06	-0.000543318	0.0	2.95194449124e-07	0.0	-0.000420238	0.0	1.7659997664400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.1261006382648	-0.8372026494920419	518581.6008204723	0.7009082763164948	937.0624953089772	-2.3295030107231014	5.4265842769679935	878086.1201146869	738.917089116965	0.20987103131574256	545998.4645890888	0.044045849785533414	756.0496942478917	648.8852733718197	0.998153	17.94083	0.10573271	0.06618500000000001	-0.0891181607	-0.0097848362	0.0663277523	0.0043429767999999995	-0.065343364	-0.0214010612	-0.0229641157	-0.0112515016	0.1248090202	-0.0329037671	0.08191380179999999	-0.1478237619	-0.0447991374	0.03111227	-0.09881344689999999	0.0003407689	0.060426239000000014	-0.0838060182	0.1194008042	0.0706879494	-0.1077930468	0.003452528	-0.1441299296	0.08725710880000001	0.2313144125	-0.05564064639999999	-0.050471018099999994	-0.0679209478	0.0638176154	-0.2341224122	0.0667285192	-0.004736742800000001	-0.028371102000000002	-0.09178039210000001	0.062283947199999995	0.1290164265	-0.0824467106	-0.017605156599999998	0.058136396500000014	-0.1921028059	0.1125402837	-0.0064868529	0.047543229000000006	0.0108238544	-0.014592883999999999	-0.057447651900000014	0.0859184128	-0.057626868899999996	-0.027344422599999998	0.0202318275	-0.1488878545	0.0754188784	0.0117615495	-0.092236225	-0.0415221201	0.0460828242	-0.12158718859999999	-0.1245368047	0.1069259339	-0.0518711038	0.0676056887	-0.13737399720000001	0.0565607486	-0.0823396665	0.19932396030000002	0.0314955665	-0.082251872	0.10179897939999999	0.14707069039999998	0.0910160327	0.0610921267	-0.0089303143	-0.0086084739	-0.16903051079999998	-0.0193200439	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.00156996	0.01231236	0.00015159420876959998	2.4647744016e-06	0.0475274	0.0589353	0.00225885375076	0.0034733695860899995	-0.07741410000000001	1.209999999998712e-05	1.4640999999968832e-10	0.0059929428788100024	0.00116107	-0.0004000100000000001	1.600080001000001e-07	1.3480835449e-06	-0.000253869	0.000289449	6.444946916099999e-08	8.3780723601e-08	-0.000420238	0.0	1.7659997664400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.4064701228232	-0.7196305154416223	517545.66925458045	0.5178680787547749	935.7746004142064	-1.2878948947708295	1.6586732599767657	875674.1027803677	737.2892964296549	-1.6277926873101478	543595.5066297355	2.6497090328603927	754.9380070812282	644.6592379513875	0.968075	17.400203999999995	0.080850023	0.0520249	-0.08641363349999999	-0.019854293999999998	0.07849516299999999	0.030930990499999998	-0.0409769559	-0.039336884700000005	-0.0377984511	-0.0322726125	0.0528281242	-0.1602574323	0.0085353032	-0.1215252734	-3.5581100000000004e-05	-0.0128250251	-0.0180015876	0.0013288107000000002	-0.0359748405	-0.13276541050000001	0.0154652001	-0.027690318	-0.012162514499999999	0.0651775332	-0.0703032308	-0.0322382628	0.09076979019999999	-0.0170537607	0.0493973245	0.12288866949999999	-0.1970791912	-0.1853158224	-0.107147695	-0.122702196	-0.1528200224	-0.0241198156	-0.1170508858	-0.0102712601	-0.0400010191	0.1282872922	-0.12425896869999999	-0.0224637887	0.1277066999	0.1228582634	-0.033024590699999995	0.0071804679	-0.1498649385	0.0270820276	0.139721605	-0.043814575700000004	-0.09549938919999999	0.012194841599999999	-0.0545348221	0.0971346008	0.0007463875	-0.024566617599999997	-0.09940170699999999	-0.0234174795	0.09181624630000004	0.016207318000000002	0.0711540485	-0.12048122380000001	0.0602349668	-0.09317877210000004	0.0400167466	-0.0559858011	-0.058635475	0.2200509754	-0.0706679031	0.0450564524	0.0015681835	0.017321941	-0.1740001357	0.12799886230000002	-0.0939379279	-0.1141846893	0.11850225869999999	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.00643477	0.004864810000000001	2.366637633610001e-05	4.14062649529e-05	-0.000937413	-0.048464813	8.78743132569e-07	0.0023488380991249684	-0.07738930000000001	2.480000000000537e-05	6.150400000002665e-10	0.005989103754490001	0.0008589139999999999	-0.00030215600000000004	9.129824833600002e-08	7.377332593959999e-07	-0.00019457	5.929899999999999e-05	3.78574849e-08	3.516371400999999e-09	-0.000231781	0.00018845700000000006	5.3722431961000004e-08	3.5516040849000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
