trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0252933,0.0207407,0.0210959,-0.000143685,-0.000335544,-0.000213124,-0.0252933,0.0207407,0.0210959,-0.000143685,-0.000335544,-0.000213124,0.00063975102,0.00043017664,0.000445037,2.0645379e-08,1.1258978e-07,4.5421839e-08,0.00063975102,0.00043017664,0.000445037,2.0645379e-08,1.1258978e-07,4.5421839e-08,-0.025704178,-0.095475764,-0.30039296,0.41624409,-0.44955966,0
-0.00604339,0.00386818,0.078982,0,-0,0,0.01924991,-0.01687252,0.0578861,0.000143685,0.000335544,0.000213124,3.6522563e-05,1.4962817e-05,0.0062381563,0,0,0,0.00037055904,0.00028468193,0.0033508006,2.0645379e-08,1.1258978e-07,4.5421839e-08,0.023083781,0.083185458,-0.21033598,0.12670394,-0.25651412,0
-0.0036106,0.0306324,0.108656,-0.000545818,-0.000121617,0,0.00243279,0.02676422,0.029674,-0.000545818,-0.000121617,0,1.3036432e-05,0.00093834393,0.011806126,2.9791729e-07,1.4790695e-08,0,5.9184672e-06,0.00071632347,0.00088054628,2.9791729e-07,1.4790695e-08,0,-0.029636923,-0.1693764,-0.10231687,0.10589166,-0.095093304,0
0.0031413,0.0546422,0.0958492,-0.00119786,-0,0,0.0067519,0.0240098,-0.0128068,-0.000652042,0.000121617,0,9.8677657e-06,0.00298577,0.0091870691,1.4348686e-06,0,0,4.5588154e-05,0.0005764705,0.00016401413,4.2515877e-07,1.4790695e-08,0,-0.09983956,-0.067481386,0.039553828,0.14659868,-0.08025934,0
0.0105447,-0.033314,0.12474,-0.00028223,-0.00014628,9.00956e-05,0.0074034,-0.0879562,0.0288908,0.00091563,-0.00014628,9.00956e-05,0.0001111907,0.0011098226,0.015560068,7.9653773e-08,2.1397838e-08,8.1172171e-09,5.4810332e-05,0.0077362931,0.00083467832,8.383783e-07,2.1397838e-08,8.1172171e-09,-0.079126814,0.051446055,-0.0037292868,0.04402228,-0.065896253,0
0.0149921,0.0336213,0.135245,-0.00064474,-0.000165882,0,0.0044474,0.0669353,0.010505,-0.00036251,-1.9602e-05,-9.00956e-05,0.00022476306,0.0011303918,0.01829121,4.1568967e-07,2.7516838e-08,0,1.9779367e-05,0.0044803344,0.00011035503,1.314135e-07,3.842384e-10,8.1172171e-09,0.0968794,0.0039146156,-0.013892234,0.055953407,0.011081215,0
0.0150525,0.014564,0.135136,-0.00064474,-0.000459942,-0.000112923,6.04e-05,-0.0190573,-0.000109,0,-0.00029406,-0.000112923,0.00022657776,0.0002121101,0.018261738,4.1568967e-07,2.1154664e-07,1.2751604e-08,3.64816e-09,0.00036318068,1.1881e-08,0,8.6471284e-08,1.2751604e-08,-0.034588546,-0.2054205,0.069026207,0.013811516,-0.030967414,0
0.0118494,0.0146401,0.167535,-0.000327384,-0.000332505,0,-0.0032031,7.61e-05,0.032399,0.000317356,0.000127437,0.000112923,0.00014040828,0.00021433253,0.028067976,1.0718028e-07,1.1055958e-07,0,1.025985e-05,5.79121e-09,0.0010496952,1.0071483e-07,1.6240189e-08,1.2751604e-08,-0.069461285,0.0037315608,0.10883565,0.020226,-0.091788905,0
-0.0172206,0.070288,0.144076,-0.000669161,-0.000261636,0,-0.02907,0.0556479,-0.023459,-0.000341777,7.0869e-05,0,0.00029654906,0.0049404029,0.020757894,4.4777644e-07,6.8453396e-08,0,0.0008450649,0.0030966888,0.00055032468,1.1681152e-07,5.0224152e-09,0,0.1305989,-0.017912805,0.067614534,0.020989273,-0.047309851,0
-0.00662452,0.0305146,0.230004,-0.000195116,-0.000570907,-1.32349e-23,0.01059608,-0.0397734,0.085928,0.000474045,-0.000309271,-1.32349e-23,4.3884265e-05,0.00093114081,0.05290184,3.8070253e-08,3.259348e-07,1.7516258e-46,0.00011227691,0.0015819233,0.0073836212,2.2471866e-07,9.5648551e-08,1.7516258e-46,-0.0085718887,0.04568698,-0.073030444,-0.13999638,-0.094597344,0
