global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
668.8112685734809	n/a	n/a	447308.51297086885	997.274537782259	n/a	994556.5037088185	n/a	736.0390866765746	n/a	541753.5371156861	n/a	752.3104757008365	562.3125528216298	n/a	n/a	n/a	n/a	-0.0354463499	-0.0911518685	-0.029604665699999998	-0.0352049864	-0.29518684	-0.5075067816	0.0078383098	0.12588243699999999	-0.3010012488	-0.08800694740000001	0.0344591956	-0.1427430175	0.148639358	-0.06652495509999999	0.048126041900000006	-0.0652810662	0.0710425262	-0.0492323305	0.1341869386	-0.156955074	0.030311096000000006	-0.036367321200000004	0.0673447508	0.0251447704	-0.11311489220000001	0.0236920511	-0.12469455300000001	0.0634903597	-0.0315085476	0.0551269326	-0.0188177105	0.011258818700000001	-0.1501133839	0.1230886749	-0.0513602272	0.0328528695	-0.17916183030000002	0.11659746210000001	-0.1633977019	0.08506852460000001	-0.1052780485	0.1396613063	-0.0811726279	0.1817469485	-0.070446046	-0.10209622789999999	-0.0389218838	0.041886098	-0.1204015859	0.0021387147	-0.0006374605	0.0436135404	-0.1853148009	0.39199990079999997	-0.404789777	0.2426477096	-0.20788088440000002	0.15833019210000002	-0.336280539	0.0386405569	-0.048678347000000004	0.013110133500000001	-0.1727351445	0.0531253263	-0.010605498	0.0065600545	-0.0194770417	0.0775024878	-0.0459241887	0.072726706	-0.044758592300000004	0.0121245768	-0.016935263500000002	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.056022	n/a	0.0031384644840000003	n/a	0.0238728	n/a	0.0005699105798400001	n/a	-0.0258398	n/a	n/a	0.0006676952640399997	0.000169331	n/a	2.8672987561e-08	n/a	-0.000621626	n/a	3.86418883876e-07	n/a	-0.000488471	n/a	n/a	2.38603917841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.1668557648001	-2.6444128086808405	6.992919102715293	443778.27971956	959.5696090795444	-37.704928702714604	920773.8346690695	1421.661648476791	736.3572647778052	0.31817810123061463	542222.0213910507	0.10123730410271924	750.081117659082	566.5116460099732	1.338766	20.639378	0.2237859	0.112533	-0.0313661811	-0.0371749043	0.0412453421	0.0841544765	-0.0486501497	-0.0051907189	0.16391467	0.0470791437	-0.1577057029	-0.0473318458	0.0611914115	-0.0352368953	-0.010159372	-0.027760029300000003	-0.018473454099999998	0.046459183499999994	0.1657443882	0.0719174596	0.0199860003	-0.043658933899999995	0.016749605	-0.0202178365	0.08618488	0.0525966978	0.0575957779	-0.030342896499999997	0.0190523953	-0.0122954081	-0.047914476500000004	-0.0506477076	-0.1356929884	-0.049985193	0.026841470099999997	0.0373673162	-0.0663309401	-0.052285872000000004	-0.1105443924	-0.0015975521	0.1285293952	-0.08184675129999999	-0.1841998805	-0.0499979821	-0.0282736617	-0.068809388	-0.1282707176	0.021911366	-0.055231753700000004	-0.0917970127	0.055949128099999995	-0.0366088902	0.1155972926	0.026461704500000002	-0.1345243943	0.0930281458	-0.1869833933	0.08797410609999999	-0.047313941799999995	-0.0704770517	-0.0182107004	-0.159200691	-0.0215819128	-0.008165114499999999	-0.0038008111	0.013780738	-0.0208404739	-0.0331924998	0.11459092380000001	-0.1180376409	0.051258327400000005	-0.05476947150000002	-0.026170592000000003	0.03538505	0.0990513452	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.023676	0.032346	0.000560552976	0.001046263716	-0.0565893	-0.08046210000000001	0.0032023488744899998	0.006474149536410003	-0.08826399999999998	-0.062424199999999985	0.0038967807456399975	0.007790533695999997	0.000842575	0.0006732439999999999	7.099326306250002e-07	4.5325748353600007e-07	-0.000534623	8.7003e-05	2.85821752129e-07	7.569522008999999e-09	-0.000277646	0.000210825	4.4447180625e-08	7.7087301316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.1300980199834	-0.036757744816668485	0.0013511318040073193	443729.3074881127	956.8803942812597	-2.689214798284752	915620.0889598591	7.2318762313136995	737.2957215826027	0.9384568047975108	543604.9810640108	0.8807011744707534	750.8413468037276	574.8879663165012	1.1090950000000002	17.098595	0.18399605	0.114379	-0.035764520099999995	0.018933476100000003	0.025633124700000003	0.1135284822	0.033198879300000005	-0.063053201	0.16891300620000002	0.0012995199000000002	-0.0171169747	0.0575009054	0.0755103905	0.0613460008	-0.0248595347	0.032261115099999994	-0.0369802858	0.053015231399999994	0.048670242300000006	0.0770873712	-0.0440196602	0.0296763042	-0.0198511246	0.12885181240000002	0.1666840998	0.0044862133	0.0664148828	0.0335326023	-0.0473499296	0.0796228828	0.0277432118	0.0112461126	-0.0025378646	0.037117372999999995	-0.0460805422	-0.12703107689999998	-0.0450604396	0.0439696907	0.0386932759	0.023900458599999997	-0.1066884243	-0.0555556808	0.0357080177	-0.0456093712	-0.0620635265	-0.0706504889	-0.0646430803	0.0980387942	-0.0257918294	-0.0874533587	-0.018128786	-0.026855686400000002	0.00048279970000000003	0.027969063	0.021967413999999998	0.0691690142	-0.0505410896	0.0815258762	-0.0617796968	0.0423454697	0.1371110361	-0.1476640046	-0.1369588819	-0.0134360181	-0.0319701726	0.09876377050000001	0.025691146800000002	-0.0092040309	0.1040488361	-0.1301145868	-0.1038129472	0.09459148349999999	-0.0184198527	-0.0765159684	-0.0566235939	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.0130277	0.010648299999999998	0.00016972096729000005	0.00011338629288999995	0.0550751	0.1116644	0.00303326664001	0.012468938227360001	-0.119521	-0.03125700000000002	0.0009770000490000011	0.014285269441	0.000385647	-0.0004569280000000001	1.4872360860899994e-07	2.0878319718400004e-07	-0.000664526	-0.00012990299999999998	4.4159480467600004e-07	1.6874789409000003e-08	-0.000299342	-2.169600000000003e-05	4.707164160000013e-10	8.960563296400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.7353461992818	-2.394751820701572	5.734836282753492	440544.6097942805	952.3523575566664	-4.528036724593221	906975.0129437408	20.503116579264905	736.3488595200242	-0.9468620625784752	542209.6429164404	0.8965477655503642	750.0610657763265	567.4407520623639	1.022911	15.769924	0.10033705	0.0485686	-0.0116834898	-0.030519255	0.0060787167	0.1363487919	0.0948030362	-0.0465004864	0.0113052397	0.0404113111	-0.0537484797	0.027344210299999998	-0.0279804153	0.0778620646	0.048109558	-0.064318207	-0.0648445372	-0.0421495596	-0.045416236500000005	-0.0588575004	0.0894079235	0.1487551065	-0.0181161877	0.1237118898	0.14412786390000001	0.11585525869999999	0.031619382	0.10938733070000001	0.0853046472	-0.0028324008	-0.033695211	-0.0679474099	-0.0964621493	-0.0910060609	0.014698682	-0.1581555434	0.0582260278	-0.0164858499	0.0785333109	0.007079889	0.1363112944	-0.07628885769999999	0.0313553563	-0.026452001699999998	-0.09015254199999999	0.03402863	-0.0208709655	0.07945758	-0.002767553	0.0403759331	-0.0186348649	0.0782035985	-0.0587899234	0.1533478511	0.0627473484	0.0903807702	-0.0278918396	-0.001554871	0.0417769537	0.0649619952	0.1565756562	-0.15345206460000002	0.0947599481	0.061717008399999995	0.049752606100000006	0.0874891639	-0.0356837558	0.0630855046	-0.0809542389	-0.11951837550000001	-0.021245722999999998	0.043852817999999995	0.1804779311	-0.0399964571	0.0889969124	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	-0.0219121	-0.008884399999999995	0.0004801401264099999	7.893256335999991e-05	0.07776579999999997	0.022690699999999973	0.006047519649639995	0.0005148678664899988	-0.08672059999999998	0.03280040000000002	0.0010758662401600017	0.007520462464359997	0.000905277	0.0005196300000000001	8.19526446729e-07	2.700153369000001e-07	-0.000534623	0.00012990299999999998	2.85821752129e-07	1.6874789409000003e-08	-0.00036904	-6.969799999999998e-05	4.857811203999998e-09	1.361905216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.3298171298328	-2.4055290694490172	5.7865701039642525	437357.1270249781	949.431904031478	-2.920453525188464	901420.9403928376	8.529048792785725	736.4590074911771	0.11014797115285546	542371.8697148897	0.01213257554909028	749.0875211609982	555.790982972892	1.072008	16.526848	0.13065104100000002	0.08300409999999997	0.0331005426	-0.0766863225	0.0509281543	0.09743876380000001	0.0749949172	0.0514479163	-0.0845205978	0.0893131544	-0.1373252255	0.0424786303	-0.0683206452	0.008188658100000001	-0.0385000623	-0.1600008422	-0.078040125	-0.0079663915	-0.0837932002	0.055545918300000004	0.090573645	0.012833481499999999	-0.1506566343	-0.040788465499999996	0.0010921850999999999	-0.0037512843	0.1743593662	0.0381449789	0.10485583720000001	9.69592e-05	0.0305630511	0.0802862278	-0.0736509566	0.0633019367	0.0418623969	0.0254666951	-0.065532924	-0.0170328847	0.021751068300000002	0.0150647324	0.000911915	0.0719825147	0.048990531600000005	0.061254286399999996	-0.0483690779	-0.0208927054	-0.0924141863	0.0159539452	0.044200438200000004	0.040495770800000004	0.0839104081	0.1799534498	-0.0071520494	0.0250753009	0.0054266213	0.0771390708	0.1133319334	-0.0080247131	0.0271941788	0.169389683	0.0135595705	0.026867402999999998	0.07340248049999999	-0.0723904014	0.0201672856	-0.0218116652	-0.14309466210000002	0.0092693194	0.1159875935	0.030544426200000002	-0.0599304178	-0.15899432789999998	0.050738878499999994	-0.0431148125	0.0650707294	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	-0.0169641	0.0049479999999999975	0.00028778068881	2.4482703999999976e-05	-0.000355091	-0.07812089099999997	1.2608961828099998e-07	0.006102873610633876	-0.0558872	0.03083339999999998	0.000950698555559999	0.0031233791238400002	0.0010473	0.0001420229999999999	1.0968372899999998e-06	2.0170532528999974e-08	-0.000397662	0.00013696100000000006	1.5813506624399994e-07	1.8758315521000016e-08	-0.00031304900000000003	5.599099999999997e-05	3.1349920809999967e-09	9.799967640100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.3425693215471	0.012752191714298531	0.00016261839351822417	437373.9939968253	944.2755536013997	-5.156350430078304	891656.3211292299	26.587949757768715	735.4630821796914	-0.9959253114857348	540905.9452492514	0.9918672260579576	748.4031578291721	549.8540276068218	1.002119	15.44938	0.103017541	0.046938699999999986	0.0187967745	-0.05076534480000002	-0.0117017254	-0.0040074157	0.0883313522	0.11614909279999999	-0.0209829531	-0.069408893	-0.05756286820000001	-0.0457166351	-0.031027229700000002	0.0793357974	-0.0690319885	-0.0399326657	-0.1250126545	-0.0654592494	0.0490267595	0.0765801917	0.101787305	0.0399532825	-0.0741018142	0.0022514864999999998	0.019479013400000002	0.0230093202	-0.0986615243	0.151584628	-0.11748158119999999	-0.09451079300000001	0.0050725187	0.0728328804	0.0388025791	0.0181908451	0.0851354362	-0.0388372543	0.0338348431	-0.0728211317	-0.0097903313	0.13126946960000002	0.0775970049	-0.0013474808	0.11454049179999999	0.0431284233	-0.0509728433	0.0102941089	0.0837615979	0.0473497163	-0.0606784567	0.0016715348000000002	0.1147408501	0.0261942221	0.0676302133	0.0739051279	-0.030442015	0.045513499000000006	0.07752743	-0.0605806447	0.0951474498	0.1049604821	0.0179771473	-0.0348131843	0.023918620499999998	-0.1300347423	0.08542814900000001	0.0062234875	0.082806032	0.1048399058	0.0440416329	0.037561641800000004	0.0178432224	0.09994079619999999	0.0992749534	0.0396646602	-0.0588126283	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.004171899999999999	0.021136000000000002	1.7404749609999993e-05	0.0004467304959999999	0.0295813	0.029936391	0.0008750533096899999	0.0008961875061048807	-0.0660426	-0.010155400000000007	0.00010313214916000019	0.0043616250147600006	0.00115027	0.00010296999999999996	1.3231210728999997e-06	1.0602820899999995e-08	0.000159741	0.0005574029999999999	2.5517187081e-08	3.1069810440899986e-07	-0.000488471	-0.00017542199999999995	3.077287808399998e-08	2.38603917841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.5447583608958	1.2021890393486956	1.4452584863301396	438965.5568314978	945.8206268183408	1.5450732169410912	894576.6581150391	2.3872512457086925	735.3991631263341	-0.06391905335726733	540811.9291269125	0.004085645382089188	748.0760150753254	556.0870691788575	0.9389	14.474754	0.15104995	0.0830213	-0.0335592417	-0.0583305725	-0.0801203556	-0.0413675066	0.0384965814	0.1108575234	0.0153282666	-0.1362644651	-0.043959751500000005	-0.0862079893	0.0658508799	0.0389364545	-0.0837674104	0.0721986808	-0.0904412527	0.085283556	-0.0779653696	0.0677858905	0.1647827056	-0.0361178345	-0.0976582955	0.0106357324	-0.1063137048	0.0519899322	0.0134910325	0.0598418413	-0.0468479022	0.029358734700000007	0.0089696267	-0.0119323916	-0.062411740099999995	-0.06474622690000001	-0.0372974343	-0.0537130464	0.049751320700000004	0.1371498326	-0.0983023175	0.0794922819	0.0969908692	0.0902623615	0.0289086044	0.0050391127	-0.049421455700000005	-0.11184028480000001	0.0940601983	-0.0080834658	-0.10909949570000001	-0.0483885698	0.0562377054	-0.055590252199999995	0.0604434772	-0.0506441267	0.1000689333	0.007770153599999999	0.1137070497	-0.0081246723	0.0909500375	0.18125848989999999	-0.0146048873	-0.014710428000000001	0.0859965438	-0.0760920815	-0.0024341853	-0.026513182200000002	0.1395482125	0.0177602162	0.0792054546	-0.0085484549	-0.0403253058	0.057092955599999995	0.0190510976	-0.0467178005	0.011119347199999999	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.0273209	0.023149	0.0007464315768099999	0.000535876201	0.08031009999999998	0.050728799999999984	0.006449712162009997	0.0025734111494399984	-0.127346	-0.061303400000000015	0.0037581068515600007	0.016217003716000003	0.0010473	-0.00010296999999999996	1.0968372899999998e-06	1.0602820899999995e-08	0.000112582	-4.7158999999999994e-05	1.2674706723999999e-08	2.2239712809999998e-09	-0.000321225	0.00016724599999999996	2.7971224515999992e-08	1.03185500625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.5713364370183	2.0265780761225187	4.1070186986204495	441655.0612136846	952.0181139486333	6.1974871302925285	906338.489286313	38.40884673014153	734.9696153595056	-0.4295477668284775	540180.3355016996	0.18451128398733208	748.0657034945923	562.0104664275464	0.9052420000000002	13.955862	0.06639831999999997	0.0343462	-0.0699529269	-0.0415254152	-0.0988044753	-0.0364704105	-0.021894096499999998	0.0549370844	0.0132580952	-0.1131461656	0.0406595101	-0.1363605352	0.020794537	0.0120209571	-0.0914715993	0.1515887543	-0.016586034	-0.0413947277	-0.086153236	0.0873683108	0.0344490592	-0.0394182716	0.0319223632	0.0140795521	0.0168144316	-0.0328626676	-0.025552649700000003	0.018248330400000002	-0.1036301169	0.0797285278	-0.0035406219	0.009946891	0.0222331662	0.0711136579	-0.0593151059	-0.0416890892	0.07860260570000001	0.09121635880000001	0.09681285939999999	0.0417219005	0.0273674245	-0.0858994593	0.0365215217	0.050919768899999995	0.0245440338	0.012634868899999999	-0.010216856600000001	-0.0702864085	-0.133689034	-0.021030666400000002	0.049658334500000005	-0.12163044070000001	-0.0370780874	0.040069237599999995	0.1281003636	-0.0024104705	0.0659807753	0.0225540987	0.05607213690000002	0.0331698993	0.0344059834	-0.0660304368	-0.0418082682	0.0084265998	-0.08918881390000001	-0.0137744558	-0.052323605499999995	0.0004345017	0.0609748168	0.0132304851	0.0441884128	0.0384217734	0.055441368399999996	-0.0818740096	-0.0831683262	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0366112	0.009290299999999998	0.0013403799654399995	8.630967408999995e-05	0.0702513	-0.010058799999999979	0.0049352451516899995	0.00010117945743999959	-0.115205	0.012141000000000013	0.00014740388100000033	0.013272192024999999	0.000635595	-0.000411705	4.03981004025e-07	1.6950100702499994e-07	0.000103619	-8.963000000000004e-06	1.0736897161e-08	8.033536900000005e-11	-4.37286e-05	0.00027749640000000004	7.700425201296003e-08	1.91219045796e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.1052938101299	-0.4660426268884521	0.21719573007708895	441035.8412666389	954.355730182314	2.3376162336807056	910794.8597318176	5.464449655967568	735.3770260229923	0.4074106634866439	540779.3704024206	0.1659834487226274	747.7441592721132	568.5263822528652	0.8809309999999999	13.581060999999998	0.07783572999999999	0.038668	-0.0947268137	-0.032631395	-0.054844055499999995	-0.0019477367	-0.100541589	0.0755068196	-0.0665158116	0.0054852379	0.0124008256	-0.092689458	0.028493249900000007	-0.055544098	-0.022895602200000004	0.0318559724	-0.0605719269	-0.06419755860000001	-0.0868413432	-0.0958117871	-0.012628655	0.04329181730000002	0.0193609687	-0.0043296983	-0.035662275800000004	-0.082218573	0.1559678566	0.0770228678	-0.041770696499999996	-0.0369769221	0.031240258700000002	-0.0094290774	-0.0402320329	0.0534519815	0.0117550711	-0.027514024100000003	-0.0437532264	-0.1329200582	0.09596797720000001	0.0355844695	-0.0761399421	-0.0204358917	0.0803866912	0.0314701414	0.0061867712	0.044229517999999995	0.1372881306	-0.1442398087	-0.0356993974	0.0025367126	0.0262390375	-0.0192014714	-0.048646964400000006	0.0246384053	0.118855932	0.0136097549	0.0234332407	-0.0550169765	0.0001057877	0.061814202	0.1148032445	0.0154323505	0.041138737	-0.0080869099	-0.060330908600000004	-0.006919495	-0.1150501456	-0.031930038	-0.0793156254	0.0856123216	0.089492179	0.0127195325	0.011520533999999999	-0.1121793134	0.0733200304	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.0366174	6.200000000004813e-06	0.0013408339827600002	3.844000000005968e-11	0.0378135	-0.032437799999999996	0.00142986078225	0.0010522108688400002	-0.106908	0.008297000000000013	6.88402090000002e-05	0.011429320463999998	0.000805406	0.00016981100000000007	6.486788248360001e-07	2.8835775721000022e-08	-0.000153435	-0.000257054	2.3542299225e-08	6.6076758916e-08	0.000271301	0.0003150296	9.924364887615998e-08	7.3604232601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.9727287969607	-0.13256501316914182	0.017573482716534746	440859.78458608227	950.7561836342663	-3.5995465480476696	903937.3207187948	12.956735351561894	737.088522204747	1.7114961817547965	543299.489565978	2.929219180161247	748.9190510691286	568.9462800328763	0.8349769999999999	12.872604	0.06975825000000001	0.031989	-0.1027970719	0.0041217571	-0.0416867601	0.0048910448	-0.047173413899999996	0.12887116099999998	0.0140144474	0.0495632252	0.0574835069	0.05799016570000001	0.0420779206	-0.0678434886	-0.0876590933	0.028679937000000006	-0.007039484	-0.0880679696	-0.1147093436	-0.0853077973	-0.1172554673	0.0198401915	0.0028427440000000003	0.0426021018	0.0637836229	-0.0498099617	-0.0321119188	0.2063538879	0.0922540986	-0.0805562311	-0.1284740299	0.072284267	-0.0760367479	-0.0180265923	-0.0317139865	0.08881927560000001	0.020779324199999998	0.0921867468	-0.024628327599999996	-0.1309411531	-0.0110463152	0.015243153999999997	-0.1088910166	0.0128609198	0.1306068782	-0.1309916146	0.0845472174	-0.0552366159	0.055679171799999996	-0.0768700065	0.0754510215	0.018093331100000002	-0.069242165	0.0335428904	0.10947070199999999	-0.0498231131	-0.0444183561	-0.013374524099999998	-0.0049807316	0.0366144643	0.11426902369999999	0.0623943278	-0.029931427200000006	-0.049094905999999994	0.0196880049	-0.0477533446	-0.1263669591	-0.0165791859	-0.1457548051	0.1088310115	-0.10459128320000001	-0.039370930299999995	0.0601135393	0.0583017736	-0.0877589316	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.0493849	0.0127675	0.0024388683480100004	0.00016300905625000006	0.0200891	-0.0177244	0.0004035719388099999	0.00031415435536	-0.121393	-0.014485000000000012	0.00020981522500000037	0.014736260449000001	0.000741303	-6.410300000000002e-05	5.49530137809e-07	4.1091946090000044e-09	0.00022333	0.000376765	4.98762889e-08	1.41951865225e-07	0.000216542	-5.475899999999998e-05	2.998548080999998e-09	4.6890437764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
