global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
668.4332780217704	n/a	n/a	446803.0471669295	1000.7738238945157	n/a	1001548.2465924509	n/a	740.3530969472407	n/a	548122.7081593705	n/a	760.1485490001116	570.1888982085264	n/a	n/a	n/a	n/a	-0.08198062889999999	-0.027410841499999998	0.0655181064	-0.1307647117	0.0860667447	0.5781614636	-0.3138532705	-0.1225811386	0.31943729579999997	-0.0227553841	0.0487396853	-0.1122552907	0.0212073214	-0.0193181677	0.0291313131	-0.0931944602	-0.073010848	0.046787644100000005	-0.0726911081	0.0025732309	-0.12113648119999999	0.0781827155	-0.11571839199999999	0.1040670325	-0.078166628	0.09510329470000001	-0.1736924551	0.0864055789	-0.2198811589	0.1293147461	-0.0558638983	0.1414488297	-0.0667716728	0.021366968599999998	-0.1273248248	0.0093899336	-0.0027999625	0.0199232394	-0.0031444452	0.0429401059	-0.0091104152	0.060944376200000004	-0.0563435762	-0.029916125800000002	0.12896236949999998	-0.1978147407	0.0150168825	-0.0081389466	0.0809151142	-0.08983007230000001	0.17060459039999998	-0.1744937064	0.1671081656	-0.5630398377	0.0544871658	-0.1929011325	0.1913294875	-0.0209754322	0.20424207170000008	-0.1863317385	0.0297159561	-0.148705382	0.0300851404	-0.016805086	0.1809771353	-0.009448775100000001	0.032025019	-0.1342227737	0.0783073971	-0.08549181019999999	0.031350161800000005	-0.0321328072	0.030225639199999998	0.107516234	0.10750293820000001	0.1074807797	0.10744976029999999	-0.027492000000000003	n/a	0.0007558100640000003	n/a	-0.06626189999999997	n/a	0.004390639391609998	n/a	0.045079	n/a	n/a	0.002032116241	0.0008523139999999997	n/a	7.264391545959996e-07	n/a	0.0006644489999999999	n/a	4.4149247360099993e-07	n/a	-0.00104246	n/a	n/a	1.0867228516e-06	0.0	0.0	0.0	0.0
663.7634475190029	-4.6698305027675815	21.80731692457852	440581.9142623121	970.2177616580876	-30.556062236428037	941322.5050368295	933.6729393964633	739.7933817927573	-0.5597151544834561	547294.2477443643	0.313281054158439	755.9572069185475	543.9149568057495	1.440065	21.148361	0.15748829999999994	0.0977065	-0.0957689325	-0.0289646007	-0.1186460846	-0.0923568137	0.041986098300000003	0.1744028318	-0.1348306924	0.0572752477	-0.0351860138	0.0217309429	-0.0287946959	-0.1070045794	-0.08017964450000001	0.1113389015	0.0825465854	-0.07890061030000001	-0.006054051800000001	0.11490428300000001	-0.023126769100000003	-0.0490670863	0.1677901318	0.0975876312	-0.21529041489999998	-0.0290343191	0.0164145284	0.0127082247	-0.0292843316	-0.1045022763	-0.066291991	0.1056640767	0.0871275132	0.0914665143	-0.10631233289999999	0.1716050168	0.0124778209	0.0849564368	-0.1301597592	0.1398515478	0.0354578508	-0.0742735568	0.045337705199999995	-0.0316706623	0.10314555060000001	0.0733471253	-0.0044789043	-0.078790763	0.0792052832	-0.0082157467	0.031680456	-0.15113304689999998	0.1387656101	-0.0018129520999999999	0.0670498346	-0.1621119192	-0.17261477320000002	-0.0551094284	0.0722449692	-0.0701625409	-0.0300501812	-0.0175162094	0.0273692967	-0.0076063324	-0.1485321995	-0.097415667	-0.1111117991	0.035070855899999996	0.1459446272	0.0048485807	-0.0237717304	0.1276650658	-0.045036175	0.10581296230000001	0.1579540613	0.1074807797	0.10736115	0.1071618658	0.1068830749	-0.0255105	0.001981500000000004	0.0006507856102499999	3.926342250000016e-06	0.0254147	0.09167659999999997	0.0006459069760900001	0.008404598987559997	0.07422059999999997	0.02914159999999997	0.0008492328505599982	0.005508697464359996	0.000456417	-0.00039589699999999976	2.0831647788900002e-07	1.5673443460899982e-07	0.000525985	-0.00013846399999999993	2.7666022022499995e-07	1.917227929599998e-08	-0.0008830489999999998	0.00015941100000000014	2.541186692100005e-08	7.797755364009998e-07	0.0	0.0	0.0	0.0
661.9980090722074	-1.7654384467954287	3.116772909423456	438241.3640155664	963.6832580190753	-6.534503639012313	928685.4217862595	42.69973780826517	739.1921277262493	-0.6012540665079769	546405.0016924597	0.36150645249237867	754.3809115611703	543.1911078086205	1.279989	18.797522	0.13947522	0.0819353	-0.11261845570000001	-0.0617606328	-0.022598139500000003	-0.0327873525	0.0042635816	-0.016792799299999998	-0.18255812829999998	0.0094261594	-0.0196728048	0.0247836673	0.02755686	0.0820235534	0.0743679535	0.137851088	0.0490989811	-0.0445017341	-0.0306435979	-0.0262590798	0.09323351380000001	-0.0219888559	0.057199470499999995	-0.1005526939	-0.0526769875	-0.1054853095	0.0026252975	-0.0346875424	0.094303808	0.0007399416	-0.0184448342	0.0138604121	-0.0053807844	0.1403097699	-0.0152668601	-0.1041087559	-0.00038539129999999995	0.0045056543	0.0377939712	0.035775858	-0.058602511399999994	0.061394988	0.0833994346	0.016710982	0.007549505	0.0419379012	0.0298438198	0.0116426316	-0.0403125155	-0.1418241768	-0.0225641776	-0.0675773552	0.0323288222	-0.0316000729	0.0704811908	-0.0913914063	-0.1395239161	-0.0834726396	-0.0409652791	0.0940732185	-0.0697221489	-0.0333985942	-0.0271710133	-0.049628211299999996	-0.0156190353	-0.07303521240000001	-0.0726226906	0.0024704092000000003	-0.0569659941	0.0541734735	0.0899449534	0.021228525800000002	-0.121165516	-0.1099955771	-0.0754615141	0.1074098827	0.1070777606	0.1065249843	0.10575269279999999	-0.00933758	0.01617292	8.71904002564e-05	0.0002615633413264	-0.0483162	-0.0737309	0.00233445518244	0.005436245614810001	0.0718529	-0.002367699999999973	5.606003289999871e-06	0.00516283923841	0.000583445	0.00012702800000000006	3.404080680250001e-07	1.6136112784000013e-08	0.00121407	0.0006880850000000001	1.4739659649e-06	4.734609672250001e-07	-0.000754088	0.00012896099999999992	1.663093952099998e-08	5.68648711744e-07	0.0	0.0	0.0	0.0
662.6650718697365	0.6670627975290699	0.4449727758473089	439124.99747612304	958.0881985113648	-5.595059507710516	917932.9961267523	31.304690894821853	738.9175468437485	-0.2745808825007998	545999.1410335832	0.07539466103491803	753.860190601709	539.203623860514	0.980084	14.393222	0.08293808999999999	0.0390047	-0.1013693288	-0.0884968406	-0.0500067518	-0.046296629900000004	0.0456608155	-0.0665885002	-0.0103384297	-0.0191027952	0.03133747	0.0551849732	0.08921672550000001	0.0979961065	0.1205190072	-0.039022346	-0.0057927255	-0.0437168234	0.0752571864	0.0241218331	0.0330337324	0.08060676309999999	0.1938733697	-0.0280715527	-0.017603013799999997	-0.1003804385	0.057025128200000004	0.052868136600000004	-0.1039817525	-0.0791147968	-0.008621105300000001	0.037276305499999995	-0.0324594216	0.0027707957	-0.030584218399999998	-0.021725997099999998	-0.0508164338	0.005810671999999999	0.0131514073	0.0722205419	0.0268556059	0.1808342239	0.0049582772	0.045041261	0.0405395899	-0.033508033300000004	0.0210131273	-0.0379743828	-0.0254566559	-0.1176064901	0.0053553161	0.1142853434	-0.034455785499999995	-0.042504755	-0.0174001201	-0.08854497630000001	-0.1778624922	-0.0305775337	-0.0130919443	-0.0036313794	-0.1199092527	-0.0332840301	-0.15289956119999998	-0.0666437982	-0.0410149998	-0.0356507078	-0.1626796985	-0.0372237245	-0.0328544187	0.023007506	-0.1395563925	-0.0097011699	-0.06776704900000001	0.0786621226	-0.0090335806	0.10730356630000001	0.1066531437	0.1055720249	0.1040645756	0.00968171	0.01901929	9.37355085241e-05	0.0003617333921041	-0.0785	-0.030183800000000007	0.00616225	0.0009110617824400002	0.062317	-0.0095359	9.093338881e-05	0.003883408489	0.0007537349999999997	0.00017028999999999967	5.681164502249997e-07	2.8998684099999898e-08	0.00147073	0.0002566599999999999	2.1630467329e-06	6.587435559999996e-08	-0.000697056	5.703199999999994e-05	3.2526490239999933e-09	4.858870671360001e-07	0.0	0.0	0.0	0.0
665.2083875219322	2.5433156521957017	6.468454506703647	442502.19882952905	962.557750125845	4.469551614480224	926517.4223273287	19.976891634502774	738.5783445215436	-0.33920232220486923	545497.9709961839	0.11505821538917592	753.7900663171649	549.7084345728555	0.99891	14.669692	0.15199257000000002	0.08365449999999999	-0.0589791786	-0.057747275	-0.0401934849	-0.1002935252	-0.0037429177000000004	-0.0249581665	0.0033245968	0.0030397205	0.0455761982	0.1090674308	0.038159494599999996	0.0912937726	0.0427057845	-0.1003178898	0.053888661500000004	-0.0435365905	0.0655745371	-0.0445717222	0.014368216699999999	0.051620277199999995	0.0062350847	-0.1051762028	0.1300139227	-0.1141001732	0.11457758960000004	-0.07585346559999999	-0.09037123	-0.0371356277	-0.0629470773	-0.042486328600000005	-0.0077198269999999986	0.1156967952	-0.044354068200000006	-0.0135155983	-0.009721312900000001	0.076585801	-0.0555543788	-0.09660423800000001	0.0262692538	-0.1580398369	0.032101006200000004	-0.0224768105	0.059973434900000004	-0.0195410004	0.10942910800000001	-0.0121255973	0.0395113724	-0.0600706159	-0.0330997529	0.1501185588	0.0307059263	-0.0600842333	0.0033837519	0.0282994331	-0.0926289018	-0.0587294335	-0.049178534100000004	0.0992499779	-0.035175191099999996	-0.0262737779	-0.0289313355	-0.1122471003	0.08527006470000001	0.06011326860000001	-0.0393310446	-0.11064785560000001	0.0073262181	-0.0709627452	-0.0827135474	-0.0830468026	-0.1180238002	-0.0252934861	-0.045075053	0.1071618658	0.10608785949999999	0.1043058152	0.10182762640000001	0.0176889	0.00800719	0.00031289718321000004	6.411509169610002e-05	-0.00774692	0.07075308	6.00147694864e-05	0.005005998329486399	0.0428357	-0.0194813	0.00037952104969	0.00183489719449	0.000523993	-0.00022974199999999966	2.7456866404900004e-07	5.2781386563999864e-08	0.000671985	-0.0007987449999999999	4.5156384022500007e-07	6.379935750249998e-07	-0.0006505230000000001	4.653299999999997e-05	2.1653200889999973e-09	4.231801735290001e-07	0.0	0.0	0.0	0.0
666.9517424142075	1.7433548922753062	3.0392862804202445	444824.6267093474	963.9013377400394	1.343587614194348	929105.7888970374	1.8052276770164608	738.6469656476722	0.06862112612861893	545599.3398605136	0.004708858951159828	753.3813856120074	560.6504576225328	1.002572	14.723472	0.12364094	0.0599987	0.0154283974	-0.0089482263	-0.0359024336	-0.0912242709	-0.0201953643	0.011571231299999998	0.053638722800000004	-0.0010516249	0.040957921	0.0810661476	0.021614203199999998	0.07798891849999999	0.0224483262	-0.1297427642	0.0461585267	-0.0166478482	-0.0012155644999999999	-0.14008582519999999	0.0176173401	-0.0042158885	-0.08817765949999999	0.008199108299999999	0.1349487904	0.0215841279	-0.0202750958	-0.0022241817000000002	0.0307132675	0.0847020281	0.040136273300000004	-0.144133404	0.0795714658	-0.0487703024	0.08137197339999999	0.1018116244	-0.0124948767	-0.0669858594	-0.0763348289	0.0554141067	0.0193460954	-0.0399636369	0.06132925	-0.11839242359999999	-0.1285242571	-0.014657099299999999	0.0379150152	0.0185428203	0.0301120959	-0.0408513825	-0.0236872305	0.155300489	0.0514030403	-0.0879634295	-0.036655709700000004	0.0884865654	0.049653675300000005	-0.0244872346	-0.0447856709	0.1086814781	0.017620851	0.0101999038	-0.0975827136	0.0409494407	0.0499734418	-0.0196212577	0.1444158252	-0.0232868244	0.09092763570000001	-0.0288346971	0.0457374821	-0.0008031896	-0.0361350986	0.09621279619999999	-0.1002727781	0.1069848277	0.1053826534	0.1027301122	0.09905364259999999	0.0327149	0.015025999999999998	0.00107026468201	0.0002257806759999999	0.0167476	0.02449452	0.00028048210576000007	0.0005999815100304003	0.00484253	-0.03799317	0.0014434809666489	2.3450096800900006e-05	0.000693681	0.00016968799999999998	4.81193329761e-07	2.8794017343999994e-08	0.0008930099999999999	0.0002210249999999998	7.974668600999997e-07	4.885205062499991e-08	-0.000118691	0.0005318320000000001	2.828452762240001e-07	1.4087553481000004e-08	0.0	0.0	0.0	0.0
667.065787056296	0.1140446420885155	0.013006180389097602	444976.7642610357	966.0482629930189	2.1469252529794858	933249.2464318291	4.609288041881029	738.9839512761961	0.3369856285238484	546097.2802437793	0.11355931383161315	754.2926897734665	572.1000378516923	1.0471450000000002	15.378052	0.10330732	0.0566369	0.0655916439	0.0877685408	-0.025387150299999998	-0.0401303575	-0.0472539625	0.0604885876	0.0765396181	0.08538707849999999	0.0469846778	0.0503930855	-0.0472297055	0.0157689233	-0.1515138287	-0.0045259537	0.0897519174	-0.0180261884	-0.0499781197	-0.1144635995	0.036304637	0.0459464447	-0.023925651099999997	0.1417486299	0.0513701254	-0.001990824	-0.0319113811	-0.059441578499999995	0.051134141699999996	-0.0083008973	0.0246207649	-0.040000209700000004	-0.2654437953	-0.0511735567	0.1334629577	0.0799798186	0.0679464184	-0.0279406584	-0.012760984099999999	0.0577967766	-0.0023921257	0.013685985800000001	-0.139396181	-0.07052423440000001	-0.059646508499999994	0.028108402299999998	-0.1470372743	0.0307502167	0.054827753300000004	0.0865856281	-0.0469741504	0.015593956599999997	0.13774944960000002	-0.0392450544	0.0094081253	0.0728024838	0.0546551604	-0.1281673185	0.0143305153	0.0372150738	0.036604564	0.0925920235	0.0313527167	0.09186544599999999	-0.11374096939999999	-0.0122790743	0.0059031501	-0.046800517400000005	-0.0277952644	0.0366957034	0.061862320199999994	0.10250997140000001	0.0057403855	0.06432537099999999	-0.11627447710000001	0.10677251060000001	0.10453845560000001	0.1008495915	0.0957572542	0.030229500000000006	-0.0024853999999999953	0.00091382267025	6.1772131599999765e-06	0.042956199999999986	0.02620859999999999	0.0018452351184399995	0.0006868907139599995	0.0463615	0.04151897	0.0017238248698609002	0.0021493886822500003	0.000312062	-0.000381619	9.738269184400001e-08	1.4563306116100005e-07	0.000612742	-0.00028026799999999986	3.75452758564e-07	7.855015182399991e-08	-0.000118691	0.0	0.0	1.4087553481000004e-08	0.0	0.0	0.0	0.0
665.8931525973525	-1.1726344589435485	1.3750715743018287	443413.69067604095	963.1525973647298	-2.8956656282890663	927662.9258104252	8.384879430854713	739.8799774133004	0.8960261371042861	547422.3809771058	0.8028628383740289	753.698077756503	566.8509183025268	1.0962379999999998	16.099018	0.07086159499999999	0.0467297	0.07102696809999999	0.0911491233	-0.0224619954	0.1096817298	-0.1166988551	-0.0461611991	-0.0575055478	0.061618856	0.0048325172	-0.0321900372	-0.06977941730000001	0.0780584161	-0.0268654099	0.0518673687	-0.075681467	0.0221748775	-0.17351599239999999	-0.0866217056	0.0297079812	0.0754402885	-0.00018330259999999998	0.030496455699999998	0.1056979407	-0.054215941	-0.04057655	-0.0541512076	0.042608209400000006	-0.0800405632	0.051534232199999995	0.0157315954	-0.049612681900000004	-0.0851244768	-0.0129489997	-0.0381766308	0.0415471996	-0.0539170937	0.0027318913	0.0658104605	-0.0843631489	0.0501085765	-0.0326632108	0.09543398859999999	0.08511638560000001	-0.0126892233	-0.0939050641	0.1282865245	-0.0197333817	0.046111089800000005	-0.060460744500000003	-0.0684611443	-0.0731525139	0.0045677546000000005	0.0808107742	-0.0045838182	0.0512194642	-0.0311194677	-0.039498782999999996	0.0296094723	-0.1965159896	0.0854765577	0.0032531952	0.07617461610000001	0.026231606600000002	0.039199091400000004	-0.0588642322	-0.0341727255	-0.1666163246	0.0031707729	0.0544540854	0.015587133700000004	-0.0801044034	0.05096121519999999	-0.1148179589	0.1065249843	0.10355637949999999	0.0986698327	0.0919558462	0.0141343	-0.016095200000000004	0.00019977843649	0.0002590554630400001	0.000694155	-0.042262044999999984	4.81851164025e-07	0.0017860804475820242	0.0399646	-0.006396900000000004	4.092032961000005e-05	0.0015971692531599998	0.000313877	1.8150000000000087e-06	9.8518771129e-08	3.294225000000032e-12	0.000612742	0.0	3.75452758564e-07	0.0	-0.000239025	-0.000120334	1.4480271555999997e-08	5.7132950625e-08	0.0	0.0	0.0	0.0
666.5918433427893	0.6986907454368065	0.4881687577590404	444344.6856111377	963.7502286000523	0.5976312353225239	928814.5031266529	0.357163093433126	740.3136301619181	0.43365274861776015	548064.2710035173	0.18805470638373828	753.4385102816057	567.1517839352641	0.919463	13.502957	0.060212695	0.033554	0.0766525584	0.0697345514	-0.015143374199999999	0.10929136119999999	-0.1259508489	-0.064556788	0.0108455656	-0.0399839352	0.0335687993	-0.0878189462	-0.0386409151	0.0938696069	-0.011176171799999999	-0.018778096100000002	-0.117210677	0.078632906	-0.049756042800000004	0.10362378800000001	-0.0098757413	0.0131196688	-0.0707201415	0.09093006099999999	0.0051522778000000005	-0.1077464421	0.0852766806	-0.0238118179	-0.0218563005	-0.011760271000000001	0.0422068952	-0.030427143599999998	-0.0690747424	0.0948185035	-0.0295347468	0.07994299889999999	-0.0799780866	-0.0374961268	0.04642013440000002	0.0015649078	0.0811525715	0.1173071066	-0.0573144462	-0.0351847343	0.024697528	0.0188797825	0.0012014488	0.1223154501	-0.0592676396	0.0744581963	-0.0343173447	0.0209479515	-0.1288595605	0.044854329400000004	0.0415031525	-0.0840779569	-0.0373714196	0.026199131299999998	-0.0849003648	-0.0885279799	-0.033326149	0.0960628755	0.0387559588	-0.062886984	0.0562171967	-0.062295502	0.0149572144	0.0005309397	0.0224085929	-0.1022204582	-0.0389865204	0.0056942482	-0.1113322635	0.1049971098	-0.0737435371	0.10624233050000001	0.10243772039999999	0.09619730359999999	0.08766946710000001	0.004920300000000001	-0.009213999999999998	2.420935209000001e-05	8.489779599999997e-05	0.00529055	0.004596395	2.79899193025e-05	2.1126846996025e-05	0.0505787	0.0106141	0.00011265911881000005	0.00255820489369	0.000909307	0.0005954299999999999	8.268392202489999e-07	3.5453688489999985e-07	0.000612742	0.0	3.75452758564e-07	0.0	-0.000118691	0.000120334	1.4480271555999997e-08	1.4087553481000004e-08	0.0	0.0	0.0	0.0
667.0706404089095	0.4787970661202508	0.22924663052535976	444983.2392955527	957.9542573494114	-5.795971250640947	917676.3591738624	33.59328273825637	739.4267117445038	-0.8869184174143356	546751.8620412896	0.7866242791487497	752.9617161255885	575.3041282652886	0.92964	13.652412000000005	0.05409045	0.027441700000000003	0.0922437392	0.0729461754	0.008180920500000001	0.0698134045	-0.054132204	-0.0812239697	0.1528195028	0.0019998341	0.0186063642	-0.0123164332	0.007216431	0.011183926299999999	-0.09638490460000004	-0.0627314595	-0.11309681390000001	0.1149474692	0.0022116395000000002	0.0168047829	-0.036730038799999996	-0.1566161233	0.053332323200000004	-0.0035537756	-0.1033579663	0.0084950072	-0.0375016498	-0.023207687400000003	0.0307918308	0.0808289683	0.0100697479	-0.0012937349	-0.0196373346	0.0406665877	-0.040421173399999996	0.043771915700000004	-0.0634989611	0.0327974213	0.0556106919	0.0825254488	0.0007786053	-0.14641861	-0.033967029700000005	0.12938897259999999	-0.0239488353	0.030325849900000007	-0.026028625899999998	0.026233296	0.0121670478	0.1477901885	-0.0194359119	0.0690527488	-0.11341485220000001	0.0749322491	0.018145816699999998	0.0138373272	-0.054495006900000004	-0.0562385734	0.0058233930000000005	-0.0816421079	-0.0385294801	-0.0600093453	-0.036261744	-0.019818959299999998	-0.0390610302	0.0151146252	0.0447596359	0.056452504	0.0059548989	-0.0621547114	0.0439133795	0.10886506929999999	0.0844649048	-0.0414405489	-0.052511680899999996	0.1059246424	0.1011839538	0.0934393406	0.0829207229	0.013447999999999998	0.008527699999999997	0.00018084870399999995	7.272166728999996e-05	0.0228179	0.017527349999999997	0.0005206565604100001	0.00030720799802249986	0.0303219	-0.0202568	0.00041033794623999986	0.00091941761961	0.0007537349999999997	-0.0001555720000000002	5.681164502249997e-07	2.4202647184000062e-08	0.000612742	0.0	3.75452758564e-07	0.0	-0.000118691	0.0	0.0	1.4087553481000004e-08	0.0	0.0	0.0	0.0
