global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
674.6835637127896	n/a	n/a	455197.91114418977	1022.5412146610364	n/a	1045590.5356804676	n/a	741.3270056038474	n/a	549565.7292375668	n/a	767.5126640695879	498.60414241966413	n/a	n/a	n/a	n/a	-0.0124265599	-0.1010708956	0.0609267558	-0.0224644004	0.1067793347	0.46380965560000004	-0.3951612401	0.4119234909	-0.0533531173	0.252635504	0.0868061331	-0.01234133	0.0984281794	-0.10978569789999999	0.037273849500000004	-0.042521020599999994	0.2092692278	-0.0642685659	0.0501344769	-0.18233247579999998	0.0756683687	-0.0090795676	0.0861277145	-0.0285552799	-0.032914873399999996	0.0631628778	-0.0472133243	0.0046028027	-0.0178249811	0.0027258596999999996	-0.040307201200000004	0.09770730050000001	-0.071030171	0.0133375501	-0.0399642364	0.0037527369	-0.2080306173	0.0150132622	-0.0943467178	-0.10754110230000001	0.11627632869999999	-0.0388704965	0.1773565514	-0.0653678713	-0.0101451367	0.10100621130000001	-0.0061165496	-0.0065453704	0.2023415312	-0.0405477688	0.2731783073	-0.1190723458	0.1056977598	-0.44421717299999997	-0.0186056434	0.35964250000000003	-0.048678099	0.2766970271	-0.1742736611	0.2081327386	-0.1147704787	0.0112448341	-0.0050138732	0.0266304838	-0.0275808551	0.005443190400000001	-0.015145821200000001	0.0612704876	-0.0032785378000000005	0.0678888416	-0.1042165282	0.13182326130000002	-0.0064369088	0.0458557212	0.11250323	0.1124865505	0.11245875300000001	-0.0252991	n/a	0.0006400444608099997	n/a	0.0172778	n/a	0.00029852237284	n/a	0.00754128	n/a	n/a	5.68709040384e-05	0.00172542	n/a	2.977074176400001e-06	n/a	-0.00167361	n/a	2.8009704321e-06	n/a	0.000731451	n/a	n/a	5.35020565401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.7034811424528	-2.9800825703367764	8.880892126025048	451185.5665788894	995.0092171436372	-27.53199751739919	990043.3422007938	758.0108872980752	740.3500645047812	-0.9769410990661528	548118.2180122336	0.9544139110445824	764.0663521682593	491.74778426258905	1.167328	17.790054	0.05492619339999999	0.031868400000000005	-0.08564821380000001	-0.0556498808	0.0746866799	0.017051528700000002	0.1691123767	0.14281198609999998	-0.1126677863	0.1146651999	-0.0176454831	0.1171794564	0.030208818300000002	0.0340906181	0.0696584171	-0.0531446629	0.0913121767	-0.1601849242	0.1323855545	-0.11820232650000001	-0.0967097404	-0.0294323781	0.0891628892	0.033793803399999996	0.056870634	0.0280475843	-0.0952567308	0.08521843970000001	-0.07825226769999999	0.0468941088	-0.17884270559999998	-0.1130880795	-0.022107114	-0.013763391699999999	-0.17017912440000002	0.0247739758	-0.0075892096	-0.06289038200000001	-0.0360716562	-0.1277575145	-0.0371595281	0.0512485859	-0.0579810026	0.0472318993	-0.0156685555	-0.0047108591	0.0427011424	-0.1106604639	0.0067674873	0.0210292722	0.0586823469	-0.0352589099	0.1014203284	-0.17822959510000005	0.0010052479	-0.2908858323	-0.0979811765	0.013655633899999998	0.069899852	0.08340071660000001	-0.08623470539999999	0.0084350712	-0.0033365869	0.113663414	-0.023413021099999997	0.0127202074	-0.0339099786	0.0395165053	-0.0479417887	-0.0245521102	0.08801120859999999	-0.1580233245	0.079801896	-0.08013115	-0.05498018019999999	0.0912526645	0.11245875300000001	0.1123086861	0.11205872300000001	-0.0351094	-0.0098103	0.00123266996836	9.624198609000002e-05	0.0112925	-0.005985299999999999	0.00012752055625	3.5823816089999986e-05	8.50366e-05	-0.0074562434	5.559556564004356e-05	7.231223339560001e-09	0.00226575	0.0005403299999999999	5.1336230625e-06	2.919565088999999e-07	-0.00166912	4.490000000000006e-06	2.7859615744e-06	2.0160100000000056e-11	0.000820118	8.866699999999997e-05	7.861836888999992e-09	6.725935339239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.6117068477371	-1.0917742947157194	1.1919711106020066	449720.06136123533	993.3779456399795	-1.6312715036576717	986799.7428839059	2.661046718645562	740.2075080333967	-0.14255647138452332	547907.154949011	0.020322347533606417	763.0993146618498	491.53586636522414	1.415529	21.57263	0.1560952134	0.07362839999999997	0.0140367454	-0.054321294400000004	-0.0029084594	-0.0192736726	0.080969818	0.1207039335	-0.0668004083	-0.0276937419	0.0259110027	0.0759153916	0.0226360342	0.0066093591	0.13152401560000002	-0.0961692581	0.0319493665	0.000746833	0.1693015076	-0.015359578	0.0263827855	-0.0133061024	0.0639121327	-0.1502881377	-0.027364061600000003	-0.0379715731	-0.026307542799999997	-0.14993296150000002	-0.0058888676	0.060426456600000004	-0.1513984416	-0.0523009523	0.0548333933	-0.14484728560000001	-0.0061338163	-0.1104120087	0.09416575220000001	-0.0050074431	0.0050445014	-0.057977119199999996	-0.163063284	0.033491274700000004	0.1376826981	0.055989937000000004	0.048217091	0.0141870743	0.1140654258	-0.059965574199999996	-0.060762933899999996	-0.041050914300000005	0.0742757522	-0.0339215168	0.17425657390000002	0.0412110298	0.0027318942	-0.1388192523	0.0485140161	0.0576084956	0.0037596219	-0.1579279207	-0.0310989606	0.038388948900000004	-0.041339328700000004	0.0288274759	-0.0781813391	0.025740508999999998	0.0070018488	-0.14329243630000002	-0.0224652726	-0.0696711025	-0.1649060181	-0.027541784399999998	-0.0968646305	-0.0941100222	-0.09751393650000001	-0.0050140048	0.1123698164	0.11195323859999999	0.1112600859	-0.0274991	0.007610300000000001	0.00075620050081	5.791666609000001e-05	0.0589467	0.0476542	0.00347471344089	0.00227092277764	0.034021800000000005	0.033936763400000014	0.0011517039100675801	0.0011574828752400005	0.00153231	-0.0007334399999999999	2.3479739361e-06	5.379342335999999e-07	-0.00115581	0.0005133100000000001	1.3358967561e-06	2.634871561000001e-07	0.000728989	-9.1129e-05	8.304494641000003e-09	5.31424962121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.9311386625519	-0.6805681851851659	0.4631730546862303	448807.73054970335	981.24972590066	-12.128219739319546	962851.0245801205	147.0937140452203	739.7166849868029	-0.4908230465938459	547180.774047865	0.24090726306766466	762.0936622128853	491.8926556717802	1.0147910000000002	15.465384	0.09823004999999996	0.07725069999999999	-0.048767825300000005	-0.027988440899999998	0.0160912198	-0.0158231766	0.0376250218	-0.0532611821	0.0363522987	-0.014254326000000001	0.0344381956	0.043588931	0.0105111494	0.013334156000000002	3.67631e-05	0.049813921399999996	0.0010729036	-0.1133133614	0.10862536980000001	-0.05415619940000002	-0.0738590771	-0.047124515	-0.0179576975	-0.1939866766	-0.0148566602	-0.059389	0.06606072190000001	0.008579246	0.017465583899999998	0.2102195936	0.0325147716	-0.12272291169999999	-0.0690243454	0.1019349172	8.47296e-05	-0.015304350500000001	0.07010577650000001	-0.0625559208	0.048980562000000005	-0.0619650992	0.1253275417	-0.0196661206	-0.0940643784	0.0357664902	0.1468735193	0.0111822229	0.037100549100000005	0.0040794475	0.0193000323	0.051892309000000005	-0.0627105305	-0.0248106249	0.0355834925	-0.022288023599999998	0.018915966	-0.143141198	-0.0558433935	-0.08626555220000001	0.0147183381	-0.1640134449	-0.057805046	-0.026018483399999997	-0.0560103595	-0.042832563899999995	-0.1160302381	0.0039205852	0.023777941099999998	-0.0613272395	-0.1378996473	-0.2113225618	0.011643993899999998	0.007489388100000002	-0.0152383916	0.0101612597	-0.0168586529	-0.0796219465	0.11223645550000001	0.1114207701	0.1100656827	-0.0196116	0.007887499999999999	0.00038461485456000005	6.221265624999997e-05	-0.0166153	-0.07556199999999999	0.00027606819409	0.005709615844	0.032446	-0.0015758000000000091	2.4831456400000288e-06	0.0010527429159999998	0.00147871	-5.36e-05	2.1865832641e-06	2.8729600000000004e-09	-0.0013473300000000005	-0.00019152000000000055	1.815298128900001e-06	3.6679910400000224e-08	0.0007100139999999999	-1.8975000000000068e-05	3.600506250000026e-10	5.041198801959999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.3478929858989	-0.5832456766530639	0.3401755193344905	448026.6018446623	982.6132131323498	1.3634872316897602	965528.7266222808	1.8590974309810049	739.1921508998506	-0.5245340869522579	546405.0359519476	0.2751360083748389	761.9687230785429	485.35263872381495	1.082347	16.494942	0.14593470000000006	0.08966030000000001	-0.0727349605	0.04576924190000002	-0.1135050919	-0.0137545848	0.0769381549	-0.0547523167	-0.0296523292	-0.0461127055	0.14296884210000002	0.0177402985	-0.0584403377	-0.0438133195	4.70143e-05	0.051279763799999996	0.042349955599999996	-0.067758224	0.0844523876	-0.1361893032	-0.056402475099999995	0.0360982913	0.0022623267	-0.0404080806	-0.0166706174	-0.16946696530000002	-0.039664389700000004	0.020097791	0.1653463442	-0.05145919559999999	-0.1000969511	0.11531909119999999	-0.0728082008	-0.10834636880000001	0.031387878	-0.058324731	0.010130518199999999	0.0323274793	0.1331655466	-0.047005675499999997	0.0314778065	0.0176282039	-0.09726670890000001	0.0007256002	0.0104794097	0.06970020769999999	0.0176698734	-0.16857049649999994	0.014351601299999999	-0.054891350199999994	-0.0886942526	0.0383962222	0.045537902400000003	-0.0073365784	0.0320694904	-0.09777881220000001	-0.0013358164000000002	-0.058674548	0.1400455089	-0.0756022023	-0.0513605508	-0.0863663093	-0.1073443159	-0.10999139179999999	0.035231543	-0.13367652900000002	0.0226541083	-0.0352223353	-0.0492366398	0.0211610583	-0.11254627060000001	0.0133639099	0.07081891309999999	-0.15318730949999998	0.0845072018	0.0195396634	0.11205872300000001	0.1107121224	0.1084797619	-0.0286217	-0.0090101	0.00081920171089	8.118190201e-05	0.0722436	0.08885889999999999	0.00521913774096	0.007895904109210001	0.017690099999999997	-0.0147559	0.00021773658481	0.00031293963800999985	0.00102799	-0.0004507200000000002	1.0567634400999998e-06	2.0314851840000013e-07	-0.00150269	-0.00015535999999999957	2.2580772361000003e-06	2.413672959999987e-08	0.0007701299999999997	6.0115999999999815e-05	3.6139334559999773e-09	5.931002168999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.1667464793734	-0.1811465065254652	0.03281405682638039	447784.13459379	985.1433352451332	2.5301221127834883	970507.390977905	6.4015179055959806	738.3771683097851	-0.8149825900654832	545200.8426811767	0.6641966221098435	760.6344132878962	492.39402664470924	1.145504	17.457457	0.08929565	0.045084	-0.06230038120000001	0.09023965029999999	0.0187132536	-0.0086863638	0.17246094260000006	0.0298994996	0.021358285299999998	-0.024171973399999998	0.13802141099999998	-0.1698133859	-0.0673060587	-0.024170691499999997	-0.1154221346	-0.1247060821	0.0062218599	-0.0493971659	-0.12763750640000002	0.0375363947	-0.0044493574	0.0108301589	0.1517682627	0.0304378335	-0.1142334564	-0.11434952289999999	-0.0388359542	0.0665460642	0.0119990701	0.0173126566	-0.032709296	-0.0157693217	0.0217927808	0.0196858533	-0.0178539103	-0.1238649392	-0.041209341499999996	0.0155334172	-0.0156268681	0.0206375598	-0.0056251096999999995	-0.15228328730000001	0.1467033307	0.0309029021	0.1671847634	-0.0560147404	0.1406295569	0.0296832338	-0.08711242470000001	-0.0445370876	0.059744869900000004	0.11919503570000001	-0.042055465599999994	-0.0769269516	0.0026100654999999997	0.0488402678	-0.1745299335	0.0293274607	0.139073572	-0.020756040400000002	-0.0322050449	-0.0639009609	-0.0477952561	-0.0246503744	0.1318051608	-0.0400536622	0.08515526970000001	0.0083483978	-0.0225442068	-0.0157154742	-0.058384735199999996	0.051279870199999994	-0.1736661265	-0.0027301923	0.043042310099999995	-0.0678260384	0.1118366891	0.10982841609999999	0.1065079649	-0.0475399	-0.018918200000000003	0.00226004209201	0.00035789829124000016	0.048916	-0.023327600000000004	0.002392775056	0.0005441769217600002	0.0377055	0.02001540000000001	0.00040061623716000026	0.0014217047302500002	0.000769797	-0.0002581929999999999	5.92587421209e-07	6.666362524899994e-08	-0.00150269	0.0	2.2580772361000003e-06	0.0	0.000487634	-0.0002824959999999997	7.980399001599982e-08	2.3778691795600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.4753142621057	-0.6914322172676748	0.478078511075693	446859.245777821	978.7326188193207	-6.410716425812553	957917.5391409256	41.097285092182865	738.2715727200592	-0.1055955897259082	545044.9150865497	0.011150428569562332	760.6257206225218	487.3569636442575	1.184107	18.045757	0.22425110000000004	0.148173	-0.018131621100000002	0.06621895259999999	0.1412869151	0.0701416116	0.014490578	-0.0426964774	0.1050506971	0.0477272299	0.0030843325	-0.1652570901	-0.0655961936	0.1605343274	-0.1599348937	-0.0037189338	-0.1024436926	-0.012458703500000001	-0.0404192177	0.0210389753	-0.0410061948	-0.0141837666	0.0408371257	-0.0008552002	-0.0004971656	-0.19119511960000002	0.22079313949999999	-0.0156404495	-0.005805157900000001	0.0559987682	0.10532521550000001	-0.051785967599999996	0.1436240471	-0.0211125953	-0.011815786799999999	-0.1070715324	-0.0860090133	0.0083980413	0.0559280574	-0.057068161799999996	0.0065039014000000004	0.0684842535	-0.046289820499999995	-0.0359040978	0.1875843461	0.07529811780000001	0.1283009324	0.1404731955	-0.0710259863	0.1400279167	-0.021947503700000003	0.0916281364	-0.1791788458	0.035460890099999996	0.087227007	-0.0326139514	-0.0564140334	0.0283641147	-0.0045122849	-0.04621128769999999	-0.053245740800000003	-0.1093278292	0.08934013019999999	-0.1098703908	0.0322890894	-0.12889890099999998	0.1618609415	0.0140601047	-0.0784410032	-0.1097015487	-0.2003632033	0.05105062230000002	-0.1037891795	0.0949770269	-0.0370856957	-0.019378781499999997	0.1115704417	0.1087710484	0.1041573055	-0.0303756	0.01716430000000001	0.0009226770753599996	0.00029461319449000027	-0.0979412	-0.14685720000000002	0.009592478657439998	0.02156703719184	0.0363481	-0.0013574000000000017	1.8425347600000043e-06	0.00132118437361	0.00141472	0.0006449229999999999	2.0014326784e-06	4.159256759289999e-07	-0.0010414100000000002	0.0004612799999999999	1.0845347881000004e-06	2.127792383999999e-07	0.000558875	7.124099999999999e-05	5.075280080999999e-09	3.1234126562500003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.2305639672486	1.7552497051428873	3.0809015274041927	449209.0088758561	981.1678938904537	2.435275071132992	962690.4360014286	5.930564672081799	739.2318280667756	0.9602553467163945	546463.6956269469	0.9220903308974228	762.4414262051927	483.0990190824362	1.280914	19.52109	0.27372525000000003	0.157271	0.1148676767	0.1008830456	0.0003165242	0.0821888839	-0.038961006400000005	-0.1273326073	-0.0636443148	-0.0356061925	-0.09705299640000001	-0.0447373367	0.012045046	-0.0370079286	-0.1240573094	0.12539254789999998	-0.1074450331	-0.0510337784	0.0062190377	0.0073734168	0.0034917586	0.1086369141	0.11489753130000001	-0.0691627572	-0.0501049971	-0.0685788962	-0.0264617227	-0.077121839	0.0857421618	0.0761290952	0.044712473200000005	0.023815883	0.0032711183	0.0138779586	0.030902661499999998	0.0348950946	0.0076883777	0.04923129019999999	0.0368130126	0.1067242966	0.1013532716	0.143357863	-0.0722552032	-0.0719554607	0.0110199935	-0.0390981668	-0.0209382432	0.0990880624	0.12396670130000001	-0.012638318400000001	-0.0203825231	-0.0175012766	-0.18558366399999998	0.0647638509	-0.0316314571	-0.0029922098	0.053548195599999994	0.0391776304	0.1344077148	-0.0790516713	-0.037757586	0.0045900124	-0.0339180702	0.0182281628	-0.0832870338	0.0082510412	-0.0462594947	-0.0380093111	0.0276033231	0.0399409563	-0.0334391314	0.005329517299999999	0.0638837054	0.152351199	0.0606447271	-0.0995497053	0.1112600859	0.1075416914	0.1014361455	-0.0168635	0.013512099999999996	0.00028437763225	0.0001825768464099999	0.0503043	0.1482455	0.0025305225984900005	0.02197672827025	-0.0175025	-0.0538506	0.0028998871203600005	0.00030633750625000004	0.000263022	-0.001151698	6.918057248400001e-08	1.326408283204e-06	-0.0010414100000000002	0.0	1.0845347881000004e-06	0.0	0.000569518	1.064299999999996e-05	1.1327344899999912e-10	3.24350752324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.0323323710812	-1.1982315961673748	1.4357589580538148	447604.2617578889	981.3408311207704	0.1729372303167338	963029.8268248044	0.029907285629623036	738.626047947306	-0.6057801194696141	545568.438706256	0.36696955314461976	761.1429198679698	481.2200948537896	1.336056	20.361456	0.14973341	0.0758279	0.08699317849999999	-0.0966617576	0.0399305408	0.0774829086	0.0618970167	0.0080644334	0.09866892109999999	0.0005542963999999999	-0.09210746980000001	-0.0331135807	-0.0679206765	-0.0020989785	0.0379441333	-0.1373369467	-0.0514195375	-0.0544745362	-0.124897971	0.06375196799999999	0.1457205577	0.0478235938	-0.0306609804	0.0174165757	0.0090222957	-0.1051515264	-0.0670264274	-0.0777603508	-0.00662319	-0.0871117484	-0.0369074469	0.0049693765	0.043100864	-0.0124395202	-0.0412836898	0.0229878026	-0.0150725242	0.0373954477	0.135592942	0.0115453496	-0.0190029772	-0.21652521989999998	-0.0480856041	-0.13169848439999998	-0.0954826448	-0.1203846907	-0.06607217879999999	0.0732133963	-0.0698485859	-0.021127046899999998	0.06000386200000001	-0.0779683726	-0.1123289745	-0.11326612009999999	-0.0296906322	0.1207132164	-0.0130856068	0.06713786990000001	0.004147275	-0.0773167463	0.0561528279	-0.0703038765	-0.1271005727	-0.032151822999999996	-0.005137828400000001	-0.017906758000000002	-0.0947340528	-0.032706917099999996	0.0923378457	0.0225043154	0.036767952	-0.0742665507	0.0516090859	0.030269312599999997	-0.1549320775	0.0275837582	0.11090574460000001	0.1061422889	0.09835416429999999	-0.0169014	-3.7900000000000427e-05	0.00028565732196000003	1.4364100000000327e-09	-0.00404713	-0.054351430000000006	1.6379261236900002e-05	0.002954077943044901	-0.008452019999999998	0.009050480000000005	8.191118823040005e-05	7.143664208039997e-05	0.00110495	0.0008419279999999999	1.2209145025e-06	7.088427571839998e-07	-0.000260554	0.0007808560000000001	6.788838691600001e-08	6.097360927360003e-07	0.00046643	-0.000103088	1.0627135743999995e-08	2.175569449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.6405687379556	-1.3917636331256062	1.9370060104909872	445743.92902474076	979.011791243802	-2.3290398769684093	958464.0873943977	5.424426748509022	739.0993121498575	0.4732642025514906	546267.7932203925	0.22397900541669832	760.9661403166913	476.4721372375199	1.294484	19.727903	0.15410873999999994	0.0817191	-0.013877453	-0.0495771624	-0.0373490535	0.1262626417	-0.0751674475	-0.06259575049999999	0.0706719108	-0.027207925600000002	-0.0254362895	0.09144589970000001	-0.0004104668	0.021139388199999998	0.053446392	0.0620490969	-0.025892320099999998	-0.0921611356	-0.08942888539999999	-0.0802296282	-0.0696952042	-0.09912586640000001	-0.09611579	-0.0615683821	0.0056903735	-0.0254791845	0.014648776799999999	-0.1007087797	-0.1336492815	-0.048733526900000004	0.0516312395	0.0397038536	0.0060344922999999995	-0.10568837130000001	0.0259702072	0.1310580005	0.1330678871	0.0340921691	-0.1247613076	0.0070785471	0.082462808	0.0892555519	0.1023906877	0.027569280499999998	-0.0913590052	0.09433634460000001	0.0147270608	0.05287243690000002	0.0193686151	0.0361006887	-0.0868946289	-0.062032411399999994	0.031246347200000007	-0.0390326026	0.1044367728	0.0032913096000000003	-0.08714288490000001	-0.0942020655	0.0120376209	-0.0237269272	0.1429416774	-0.0358779318	0.017703597800000002	0.0919487842	-0.051745041900000004	0.1171861979	-0.0291160783	-0.0576646418	0.0661049327	0.026734969700000003	-0.0731079119	-0.053997643899999996	-0.044099139	0.053356890899999995	0.021628840099999998	0.14482976050000002	0.1105075577	0.1045750536	0.09492232490000001	-0.0169528	-5.1400000000000064e-05	0.00028739742783999997	2.6419600000000056e-09	-0.0784281	-0.07438097	0.006150966869609999	0.005532528698140901	0.0230555	0.03150752	0.0009927238165503998	0.00053155608025	0.0017242000000000002	0.0006192500000000003	2.9728656400000007e-06	3.834705625000002e-07	-0.000539383	-0.000278829	2.9093402068900005e-07	7.774561124100003e-08	0.000531728	6.529799999999997e-05	4.2638288039999975e-09	2.8273466598399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
