global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
656.2196414810586	n/a	n/a	430624.21786552906	972.3994297867059	n/a	945560.6510495108	n/a	724.4835048587521	n/a	524876.3488124214	n/a	747.1294678771512	542.6242711708671	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-7.35983e-09	n/a	5.4167097628899995e-17	n/a	0.0	n/a	0.0	n/a	-2.6738400000000005e-10	n/a	n/a	7.149420345600003e-20	0.0	n/a	0.0	n/a	-0.00017029	n/a	2.89986841e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.4694334860669	-4.750207994991683	22.564475995682912	424412.42276665696	954.8647154857404	-17.53471430096556	911766.624879664	307.46620561648615	723.0338087453425	-1.4496961134095727	522777.8885887965	2.1016188212348212	738.5485842408699	534.5768298466197	1.634341	26.619904	0.206044292907554	0.13552800000000004	-0.00012963379999999999	-0.0616738942	0.0354517357	-0.0073167598	0.0439122563	0.1943760179	0.0007300827000000001	0.0613523962	-0.2590290032	-0.11487058480000001	-0.0301811504	-0.0615978869	0.0202856105	-0.1511035711	0.0309380233	-0.1161328544	0.0077611481	-0.0368758742	0.0547745693	-0.015553647700000001	0.0361132767	-0.0056565823	0.1304426027	-0.09235819449999999	0.0162675637	0.0043316592999999995	-0.0427840631	0.035535715499999995	-0.1708399011	0.0613411961	-0.0804043517	9.517629999999999e-05	-0.12214990220000001	0.0112128071	-0.0660548428	0.15353389509999998	-0.0445268687	0.0068745574	-0.036644147200000005	0.046878544	-0.0686850414	0.0492958541	-0.0806856848	0.0558619463	-0.019037901	0.0799730645	-0.0837739554	-0.12659485939999998	0.0468680282	-0.047547993200000006	0.1525418467	-0.0142662602	-0.053712952300000005	0.0471937963	-0.10273356789999999	0.04961360980000002	-0.0789577062	0.0342727977	-0.030210149500000002	0.0894743672	-0.17925822730000002	0.0967378842	-0.0080827756	-0.1626342861	-0.0796604718	0.0133663761	-0.12176429679999999	0.08893185699999999	-0.14822899890000002	0.0626994163	-0.04528685599999999	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	-0.0087921	-0.00879209264017	7.730102241000001e-05	7.730089299333148e-05	0.128206	0.128206	0.016436778435999996	0.016436778435999996	0.0435107	0.043510700267384	0.0018931810377581296	0.00189318101449	-0.000223188	-0.000223188	4.9812883344e-08	4.9812883344e-08	-3.1775899999999997e-24	0.00017029	1.0097078208099997e-47	2.89986841e-08	0.000117232	0.000117232	1.3743341824000001e-08	1.3743341824000001e-08	1.0	0.0	0.0	0.0	0.0	0.0
649.4490586826713	-2.020374803395612	4.081914346195856	421784.0798238078	942.4865428096498	-12.378172676090571	888280.8833772858	153.21915879911518	722.3959636639238	-0.6378450814187318	521855.92831792904	0.4068463478900685	736.9426579300203	527.5861413337021	1.242815	20.242781	0.2514698966	0.15646600000000002	0.0028244503	0.0217233725	-0.1257867133	0.0075929323	0.06514296559999999	-0.09878049259999999	-0.0034790388	0.044673350599999995	-0.221239618	-0.1106118644	-0.049602864100000005	2.61747e-05	0.11818529289999999	0.0465505097	0.0890585774	0.1264402338	0.1477902288	-0.0755708942	-0.0575787171	0.0465027503	0.0142926723	0.041652225699999997	0.1452328378	0.0590790026	-0.058896476399999995	0.0108698282	0.1238577232	-0.013894296399999999	-0.09480515029999999	0.0679431416	0.0715475123	0.0252047744	0.0494327379	0.0275074433	-0.0124440223	0.0281791766	-0.0428900773	-0.0329186338	0.0519716512	-0.0371412292	-0.04466713889999999	0.0476880508	0.111747695	-0.0492645859	-0.0067328305	0.1275625893	0.047600551399999996	0.037860545	-0.0313033468	-0.1069555606	-0.0516646739	0.1207851439	-0.0466477257	0.066094711	0.0813990475	0.0916758106	-0.0429664774	-0.0992496244	0.0008535152000000001	-0.0493293928	-0.0059151957	0.0060145843000000004	0.0080138157	-0.1358234454	-0.0324175004	0.1480077325	-0.1448264929	0.07672879519999999	-0.038422565299999996	-0.0540754934	0.0576453189	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	2.10716e-05	0.008813171600000001	4.4401232655999994e-10	7.767199365104657e-05	-0.017130000000000003	-0.145336	0.00029343690000000014	0.021122552896	0.10353	0.0600193	0.00360231637249	0.0107184609	4.39755e-05	0.0002671635	1.9338446002500003e-09	7.137633573225e-08	0.000361633	0.000361633	1.3077842668900002e-07	1.3077842668900002e-07	0.0	-0.000117232	1.3743341824000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.5616968901672	0.11263820749593377	0.012687365787897031	421930.3980668335	941.2715104102156	-1.2150323994342216	885992.0563099284	1.4763037316748815	724.1597863091557	1.7638226452319261	524407.3961073221	3.111070323832948	739.5177727624757	535.701308870964	1.331069	21.680256	0.1277251466	0.0684612	0.057760765	0.0414400827	0.09961379390000001	0.1417749778	-0.0838231436	0.0200957692	-0.040130814300000005	-0.0244111209	0.0286924582	-0.0123618369	0.1292184774	0.0699233219	-0.0376809931	0.0322211393	-0.0397834849	0.0074034026	-0.0618206277	-0.0660684426	0.0503162149	0.13041171669999999	-0.038468612799999996	-0.10534851519999999	0.0553244021	0.0430424687	0.102733199	-0.0551776951	0.0557171266	-0.0413067598	-0.06768165129999999	0.035616837400000004	-0.0062636603	-0.0217397542	0.0625385957	0.0144732512	-0.0409254598	-0.1040963765	0.005171625	0.0603600452	-0.060535650499999996	-0.1095530455	-0.0384125594	0.0813638353	-0.0093845107	-0.055288755499999995	-0.0529269238	-0.13481673	0.06575387099999999	0.0249607361	-0.0161361244	-0.016175538899999998	-0.0594353901	-0.1198108777	0.0559327705	0.0049687639	0.0873380698	-0.028486682000000006	-0.017624452	0.0339801069	-0.015186120800000001	0.0850318382	-0.0299829607	-0.0293497353	0.0033273296999999998	-0.0003743127	0.0534486146	0.0818629698	0.0335839653	0.138548908	-0.0723688362	-0.014053048899999998	-0.0475927892	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	-0.0133216	-0.0133426716	0.00017746502656000002	0.00017802688542544658	0.0468972	0.06402719999999999	0.00219934736784	0.0040994823398400005	0.08262279999999997	-0.020907200000000032	0.00043711101184000116	0.0068265270798399955	-0.000284918	-0.0003288935	8.1178266724e-08	1.0817093434224998e-07	0.000101565	-0.000260068	1.0315449224999998e-08	6.763536462400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.2402929109152	-0.321403979252068	0.10330051787906376	421512.9579390509	940.9664276087192	-0.3050828014963827	885417.8178867148	0.09307551576888123	724.5162816029042	0.35649529374848044	524923.8423076988	0.12708889446481536	739.8108625558466	522.4825513925006	1.107752	18.042898	0.1003219329	0.0551819	0.0387097035	-0.1008156758	-0.0039340077000000005	-0.000429364	0.0088625239	0.0094029726	-0.0416715057	0.0289881748	0.0764775587	0.0549234426	0.07496216929999999	-0.1129668024	0.020214711399999998	0.0116708425	-0.0563491333	-0.110813189	0.027928668599999998	-0.060726073099999986	-0.0695069891	-0.0384152841	-0.048660738200000005	-0.1533465302	0.1012456342	0.1197995557	0.030666860499999997	0.0252421057	-0.013043188999999998	-0.0483581411	0.0731985554	-0.0577075674	-0.0367452183	-0.1599528768	0.020320446399999997	-0.028630858	-0.0516486961	0.0054895877000000004	0.0033328539	0.0097293683	0.1249463649	-0.06807528040000001	0.0114466117	0.0804822015	-0.10042968599999999	0.1469010442	-0.0799624859	-0.0410864179	-0.0964835556	0.052846747199999995	-0.003846923	0.0310591496	0.0824379296	-0.0027442547999999996	0.004044203	0.0786514743	0.0982947326	0.005303308299999999	0.1652819895	0.0585431708	0.029955203	0.0156686953	-0.09916898140000001	-0.0821762783	0.04573042150000002	0.10127122470000001	-0.09232514130000001	0.0024159925	0.0456785086	0.0628441653	-0.0033641876	0.09364623609999999	0.0618499387	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	9.51829e-05	0.013416782900000002	9.059784452410002e-09	0.00018001006338573246	0.08463889999999999	0.03774169999999999	0.007163743393209999	0.0014244359188899992	0.08510009999999997	0.0024773000000000017	6.1370152900000085e-06	0.007242027020009995	0.000198087	0.000483005	3.9238459569e-08	2.33293830025e-07	0.000157373	5.5807999999999985e-05	2.4766261129e-08	3.114532863999999e-09	0.00039491	0.00039491	1.559539081e-07	1.559539081e-07	0.0	0.0	0.0	0.0	0.0	0.0
651.435577096209	2.195284185293872	4.819272654201378	424368.31110667094	941.6284572879667	0.6620296792475528	886664.1515745162	0.4382832962046177	723.3666373017693	-1.1496443011349131	523259.2919612695	1.3216820191319822	738.8291978954556	535.3319491356904	1.1387330000000002	18.547504	0.06773223710000001	0.0324276	-0.0278197496	0.070935488	-0.0368929499	-0.112141066	-0.024042272200000003	-0.0333951668	0.0808620773	-0.0200488536	-0.0792197551	0.0302638906	-0.0135646829	-0.004169705300000001	-0.0983480861	0.049556736500000004	0.014041749899999999	-0.0066318147	0.059796354100000004	0.0585066868	-0.0883817769	-0.0166576497	0.1039718751	0.1345841775	0.054327836399999996	0.0305781573	-0.0019812744	0.10830468730000001	-0.0166770382	0.0651608655	0.039988753599999996	-0.1000564945	0.030157896899999998	0.17272681829999995	-0.1359090182	0.0030520711	-0.0266467347	0.0831721989	-0.0346833528	-0.11929988039999999	0.0587689262	-0.0124483405	-0.057038102300000004	0.030597939900000006	-0.0197671541	-0.0013691366	0.0381681902	-0.03617875	0.0378192287	0.0373250953	0.0864710536	0.0424192666	0.0372854352	0.054452031799999995	-0.0792653155	0.0209226123	0.046631701500000004	0.0805951673	-0.016644743400000002	-0.09572211109999999	-0.0410185871	-0.0451384684	-0.0095301581	0.07772645110000001	0.0550398581	0.014523366000000001	-0.1338047299	-0.0811078162	-0.011559589399999999	-0.09522833689999999	-0.031224437200000007	-0.0658517588	0.1335252049	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	0.00690712	0.006811937099999999	4.77083066944e-05	4.640248705435642e-05	0.084619	-1.989999999998937e-05	0.007160375161	3.9600999999957696e-10	0.0620413	-0.02305879999999997	0.0005317082574399987	0.00384912290569	-0.000144148	-0.000342235	2.0778645904e-08	1.17124795225e-07	-0.0	-0.000157373	0.0	2.4766261129e-08	0.0006521340000000001	0.0002572240000000001	6.616418617600004e-08	4.2527875395600007e-07	0.0	0.0	0.0	0.0	0.0	0.0
651.2663119385428	-0.1692651576662456	0.02865069359977898	424147.8090660313	945.8959234013222	4.267466113355454	894719.09790724	18.211267028637106	723.9394591069217	0.5728218051524436	524088.34045202244	0.3281248204581041	738.9453481897934	547.2131418931605	1.079584	17.584107999999997	0.05816449	0.0297317	-0.09252659279999999	-0.0282189337	0.1093217292	-0.0551449801	0.0097199916	0.1209157417	-0.0350622456	-0.0800712965	0.0213868137	-0.0426322955	0.055962699299999995	-0.053594055300000006	-0.06585350849999999	-0.0766126816	0.0100231793	-0.1034413242	0.0761461875	-0.0361471347	0.014653751699999999	0.05759466	0.1833755155	0.0775266305	-0.09568553169999999	0.1558232749	-0.0030376122	0.026965630499999997	0.0869051306	0.0831515971	-0.0191033545	0.0839695449	-0.0426121257	0.031106152999999997	0.0811939513	0.0581818624	0.07738795400000001	0.05793732190000001	-0.0832082398	-0.0149364893	0.1386128889	0.0481740654	0.0357125302	0.0870019685	-0.0298653436	0.049803750099999995	-0.059234518300000004	-0.030789992599999996	-0.0655756875	-0.051106452000000004	0.0425760792	-0.0182490805	0.1178276133	0.0777986712	-0.0767804124	-0.1565821961	0.058884868	0.0246370156	-0.0939661125	-0.05010560519999999	0.0515133051	-0.1260687168	-0.0461558905	-0.0605229024	-0.0033030077	-0.030009412200000002	-0.027214933700000003	-0.0601114383	0.059367570599999996	-0.08686933039999999	0.0217832904	-0.12252279210000001	-0.0491472207	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	0.00017638	-0.00673074	3.1109904399999995e-08	4.53028609476e-05	0.098174	0.013554999999999998	0.009638134276	0.00018373802499999992	0.0783495	0.016308200000000002	0.00026595738724000004	0.00613864415025	-0.000522772	-0.000378624	2.7329056398400004e-07	1.4335613337600005e-07	6.498129999999999e-23	6.498129999999999e-23	4.222569349689998e-45	4.222569349689998e-45	0.000599347	-5.27870000000001e-05	2.786467369000011e-09	3.592168264089999e-07	0.0	0.0	0.0	0.0	0.0	0.0
650.0100231509325	-1.2562887876102875	1.5782615178753263	422513.0301966758	937.6752264601528	-8.220696941169424	879234.8303170988	67.57985819855229	722.653020100046	-1.286439006875753	522227.3874597175	1.6549253184114736	737.1035688589512	540.6250045571013	1.1777030000000002	19.182249	0.05398913	0.0222997	-0.1008808238	0.0535617239	-0.1128071191	-0.09230231929999999	0.05241130150000002	-0.10774995150000001	0.0715839125	0.0025908042	-0.07867415559999999	-0.0459325878	-0.0867361161	-0.024229086099999998	-0.0049776228	0.0020090924	0.1184748819	0.0848593575	0.12271703689999999	0.0440657222	-0.0704932263	-0.019641293	0.0190021085	0.0432138113	0.05920663530000001	0.08471807	0.07994728450000001	-0.0328331591	-0.052105585700000005	0.053494725199999996	-0.0327342548	0.031192906800000007	0.0960936199	-0.0208910208	-0.0089145461	-0.04307511519999999	-0.0128951317	0.0738837129	0.09934101740000001	-0.0174156598	-0.2411789539	0.020766697	-0.0426569838	0.0408968319	-0.0495724982	0.025518992	0.07127125299999999	0.0960023948	0.0287377146	0.0001097901	0.0717025097	-0.0545746851	-0.052798459699999994	0.13396948919999999	0.0002480863	-0.0100276552	0.025428645099999998	0.1009241081	0.0132300899	-0.1156954358	0.04953045	0.047087363	0.0163881293	-0.0195349373	0.0441789865	-0.0985559642	0.012109398200000001	-0.0099679208	0.0048977094	0.0002395656	-0.0944190696	0.0141241824	-0.0364686411	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	-0.0022986	-0.00247498	5.28356196e-06	6.1255260004e-06	0.086729	-0.011444999999999995	0.007521919441	0.00013098802499999994	0.0879522	0.009602699999999992	9.221184728999984e-05	0.007735589484839998	-0.000284918	0.000237854	8.1178266724e-08	5.657452531600001e-08	0.000247807	0.000247807	6.1408309249e-08	6.1408309249e-08	0.000723015	0.00012366800000000004	1.5293774224000015e-08	5.227506902250001e-07	0.0	0.0	0.0	0.0	0.0	0.0
649.5359743625202	-0.4740487884123468	0.2247222537952139	421896.9819910685	939.7711453064343	2.0959188462815064	883169.8055505672	4.392875810198	722.8081312216364	0.1551111215903802	522451.5945601143	0.024059460041025712	737.9874706095006	551.4028197632076	1.194916	19.46261	0.08953065	0.0424167	-0.0777704743	0.0242941766	0.1204834114	0.0786092237	0.018030800700000002	-0.023953352	-0.07331839	-0.0683767995	0.0265322198	-0.009194575600000001	0.0743902897	0.1345668743	0.06506757	-0.025323445099999998	0.0831291586	0.0449962105	-0.0830715866	0.020378095500000002	-0.16052209050000002	-0.031158026000000002	0.0631942165	-0.0132171424	-0.0106157807	-0.0908681171	0.0821742265	-0.0324758729	-0.1083397546	-0.036021470699999995	-0.07106382259999999	0.049032728399999996	-0.0511350754	0.1327673929	0.0555192024	-0.0761289216	0.10603777810000001	-0.0161723151	0.1261019285	-0.0058835532	-0.0556124763	0.0691133877	0.089385109	-0.0421196363	0.024896412200000002	-0.0026086801	-0.0871372978	0.0097597073	0.1081222369	-0.056393198600000013	-0.013496026999999999	-0.0393438046	-0.0866083067	-0.0720981077	0.0772840344	-0.1280628707	0.0517850158	0.0348954067	0.1105631233	0.08623285	-0.13433379380000002	0.1296624553	0.1139455392	-0.0094257822	0.045384609000000006	-0.0633358911	0.0178133633	-0.0395196948	0.0178307023	-0.014480949	-0.131435833	-0.0919013721	0.0463065282	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.0166946	0.0189932	0.00027870966916	0.00036074164624000013	0.0674281	-0.0193009	0.0045465486696099995	0.0003725247408099998	0.0892216	0.0012694000000000039	1.61137636000001e-06	0.00796049390656	0.00030126700000000003	0.000586185	9.0761805289e-08	3.4361285422500003e-07	-0.0	-0.000247807	0.0	6.1408309249e-08	0.000888366	0.000165351	2.7340953201e-08	7.891941499560001e-07	0.0	0.0	0.0	0.0	0.0	0.0
648.8673184989173	-0.6686558636029076	0.4471006639305502	421028.7970159753	937.5165834033743	-2.2545619030599937	878937.3441563359	5.083049374729501	722.8813968850352	0.07326566339884266	522557.51396245975	0.005367857433272514	737.6205755030898	540.0790529192988	1.079552	17.583584	0.035107845000000006	0.0224976	-0.0827662869	-0.0837394358	-0.0716070925	0.057929524100000004	0.0897936564	-0.08777198480000001	-0.059198743	0.0978738117	0.1175943857	-0.0290838363	-0.0226769732	-0.0862870717	0.11265503269999999	0.0839308015	-0.0181675314	-0.0328797912	-0.2131626022	-0.0514061799	-0.1047534658	-0.0135566686	-0.006652986600000001	-0.1007818854	0.015443318000000001	0.027547716899999998	-0.1166334222	0.0218560569	0.0010958247999999999	-0.12992168980000002	0.0028176126	-0.0799431419	-0.0076306278	0.1271057105	-0.0112377855	0.0399587381	-0.0914149581	0.07331334269999999	0.0616149685	-0.030428447400000006	-0.17353462039999998	-0.0154769159	0.004104455999999999	-0.056277157300000005	-0.0083514017	0.016602516100000003	-0.0445785976	0.0837738842	-0.0772368234	0.1089089219	-0.0405531068	-0.008660810699999999	-0.027920588	-0.1613394027	0.007382702099999998	-0.0038763021999999995	0.0534644843	0.1170854471	0.1262889011	0.0779909483	-0.0495412463	-0.0066423921	-0.014261126200000003	-0.0421074586	-0.015574092099999999	-0.0198418834	-0.0530886158	0.007437994399999998	-0.044466928200000005	-0.0043032161999999995	0.0463445376	0.0756688702	0.17618751	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.00130095	-0.01799555	1.6924709024999995e-06	0.00032383981980249995	0.06742100000000001	-7.0999999999959976e-06	0.004545591241000001	5.040999999994318e-11	0.0954234	0.0062017999999999926	3.8462323239999924e-05	0.009105625267559998	8.31991e-05	-0.00021806790000000005	6.922090240809999e-09	4.7553609010410016e-08	1.20396e-23	1.20396e-23	1.4495196815999999e-46	1.4495196815999999e-46	0.000888366	0.0	0.0	7.891941499560001e-07	0.0	0.0	0.0	0.0	0.0	0.0
