trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,initdum_1.0
0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.0175835,0.0200385,0.0710697,0.000426526,-0,0,-0.0175835,0.0200385,0.0710697,0.000426526,0,0,0.00030917947,0.00040154148,0.0050509023,1.8192443e-07,0,0,0.00030917947,0.00040154148,0.0050509023,1.8192443e-07,0,0,0.094773,0.1451918,-0.15549202,-0.137388,0.25682053,0.3363319,0,0,-0.97995338,0,0,1.8664935,0,0,-2.4948258,0,0,3.0341856,0,0,0
-0.02173,0.0865839,0.0622334,-0.000254946,-0,0,-0.0041465,0.0665454,-0.0088363,-0.000681472,0,0,0.0004721929,0.0074967717,0.0038729961,6.4997463e-08,0,0,1.7193462e-05,0.0044282903,7.8080198e-05,4.6440409e-07,0,0,0.049937256,0.083084865,-0.067672576,0.13273094,0.11315291,8.0267167,0,0,-15.986889,0,0,22.771621,0,0,-24.455368,0,0,23.756792,0,0,0
-0.0532047,0.113363,0.105332,0.000248412,-0,-0.000432881,-0.0314747,0.0267791,0.0430986,0.000503358,0,-0.000432881,0.0028307401,0.01285117,0.01109483,6.1708522e-08,0,1.8738596e-07,0.00099065674,0.0007171202,0.0018574893,2.5336928e-07,0,1.8738596e-07,-0.10366541,0.066938736,-0.04371859,-0.039358708,0.24587385,35.646218,0,0,-46.531439,0,0,44.872643,0,0,-31.42687,0,0,20.803266,0,0,0
-0.013137,0.0453093,0.0473555,7.7256e-05,-0.000112285,-8.96652e-05,0.0400677,-0.0680537,-0.0579765,-0.000171156,-0.000112285,0.0003432158,0.00017258077,0.0020529327,0.0022425434,5.9684895e-09,1.2607921e-08,8.0398481e-09,0.0016054206,0.0046313061,0.0033612746,2.9294376e-08,1.2607921e-08,1.1779709e-07,-0.084731236,0.022836188,-0.14676737,0.10264303,0.0064016421,75.67187,0,0,-56.365318,0,0,32.609345,0,0,-10.80615,0,0,14.182407,0,0,0
-0.0211603,0.170779,0.0703438,0.000775533,-7.74474e-05,-0.000432881,-0.0080233,0.1254697,0.0229883,0.000698277,3.48376e-05,-0.0003432158,0.0004477583,0.029165467,0.0049482502,6.0145143e-07,5.9980998e-09,1.8738596e-07,6.4373343e-05,0.015742646,0.00052846194,4.8759077e-07,1.2136584e-09,1.1779709e-07,0.057118794,0.007794662,-0.11796953,0.042867683,-0.0039006051,108.81782,0,0,-29.662492,0,0,19.656091,0,0,-20.011735,0,0,32.98514,0,0,0
0.00232711,-0.00678197,0.0516158,0.000801547,-0.000205548,-1.58997e-05,0.02348741,-0.17756097,-0.018728,2.6014e-05,-0.0001281006,0.0004169813,5.415441e-06,4.5995117e-05,0.0026641908,6.4247759e-07,4.224998e-08,2.5280046e-10,0.00055165843,0.031527898,0.00035073798,6.767282e-10,1.6409764e-08,1.738734e-07,0.026765327,-0.14177475,0.02409104,-0.047206285,0.0022270049,123.2419,0.3363319,0.3363319,5.5603974,-0.97995338,-0.97995338,43.860684,1.8664935,1.8664935,-24.52759,-2.4948258,-2.4948258,18.296456,3.0341856,3.0341856,0
-0.0160306,0.150561,0.0812485,0.000342631,-0,-0.000432882,-0.01835771,0.15734297,0.0296327,-0.000458916,0.000205548,-0.0004169823,0.00025698014,0.022668615,0.0066013188,1.17396e-07,0,1.8738683e-07,0.00033700552,0.02475681,0.00087809691,2.106039e-07,4.224998e-08,1.7387424e-07,0.089262703,-0.064778727,-0.020152564,0.013216681,0.018727931,115.81089,7.6903848,8.0267167,35.250382,-15.006936,-15.986889,54.399174,20.905128,22.771621,27.85194,-21.960542,-24.455368,3.2391158,20.722606,23.756792,0
0.00332081,0.0207145,0.0315034,0.00105685,8.0309e-05,9.67987e-05,0.01935141,-0.1298465,-0.0497451,0.000714219,8.0309e-05,0.0005296807,1.1027779e-05,0.00042909051,0.00099246421,1.1169319e-06,6.4495355e-09,9.3699883e-09,0.00037447707,0.016860114,0.002474575,5.1010878e-07,6.4495355e-09,2.8056164e-07,-0.036226075,-0.09213532,-0.038118319,0.10359452,-0.031679708,84.470679,27.619502,35.309886,65.7962,-30.544549,-45.551485,42.486714,22.101022,43.00615,59.520262,-6.971502,-28.932044,37.940285,-2.9535262,17.76908,0
-0.00454043,0.107826,0.0487466,0.000555601,-0.000216987,-0.000432882,-0.00786124,0.0871115,0.0172432,-0.000501249,-0.000297296,-0.0005296807,2.0615505e-05,0.011626446,0.002376231,3.0869247e-07,4.7083358e-08,1.8738683e-07,6.1799094e-05,0.0075884134,0.00029732795,2.5125056e-07,8.8384912e-08,2.8056164e-07,0.0052387381,-0.11406419,0.012746949,0.022095033,0.083364978,41.988743,40.025651,67.645153,72.52659,-9.8338796,-40.378429,52.933458,-12.263298,9.8377235,45.259659,20.620719,13.649217,67.410223,-6.6208587,-9.5743849,0
